id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value
2503645551,543,4,2,69,46,8gw3pgcd0doivaul55q8na9lg,1,46.8,46.8,2023-02-04T13:01:56.118Z,2023-02-04T13:02:02Z,4010826985,13,,4010827247,233,632,4010826999,286,,4010826997,265,,4010826991,56,Back,4010826993,152,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645593,632,4,2,69,46,5snsl2d1lu2oclbriztdy61d6,0,53.2,53.2,2023-02-04T13:01:56.119Z,2023-02-04T13:02:02Z,4010827255,233,543,4010827205,265,,4010827207,285,,4010827199,13,,4010827201,56,Center,4010827203,152,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645841,544,18,2,70,7,8gw3pgcd0doivaul55q8na9lg,1,0,0,2023-02-04T13:02:16.646Z,2023-02-04T13:02:17Z,4010828477,42,,4010828533,55,545,4010828481,59,10,4010828479,44,Midfielder,,,,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645843,545,19,2,70,7,8gw3pgcd0doivaul55q8na9lg,1,0,0,2023-02-04T13:02:16.647Z,2023-02-04T13:02:17Z,4010828501,293,3,4010828495,145,8,4010828499,292,10,4010828503,44,Forward,4010828497,59,11,4010828491,42,,4010828505,55,544,,,,c9y25sxg24aripna871g8x9g4,A. Rigaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646201,546,18,2,70,27,8gw3pgcd0doivaul55q8na9lg,1,0,0,2023-02-04T13:02:36.999Z,2023-02-04T13:02:37Z,4010830457,41,,4010830461,44,Forward,4010830523,55,547,4010830465,59,19,,,,,,,,,,,,,2kxbr1qwr4soew1kopzx7rswk,G. Di Luzio,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646205,547,19,2,70,27,8gw3pgcd0doivaul55q8na9lg,1,0,0,2023-02-04T13:02:37Z,2023-02-04T13:02:37Z,4010830485,292,9,4010830489,44,Forward,4010830483,59,77,4010830491,55,546,4010830477,41,,4010830481,145,9,4010830487,293,3,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646639,548,1,2,70,44,8gw3pgcd0doivaul55q8na9lg,0,42.5,50.3,2023-02-04T13:02:53.573Z,2023-02-04T13:33:25Z,4010832719,140,84.5,4010832731,1,,4010832715,152,,4010832725,212,44.5,4010832729,213,0.1,4010832717,56,Center,4010832721,141,59.3,4010832711,5,,9nc4igej6cflyxrihy20zd045,G. Rizzon,4010832713,155,,,,,,,,,,,,,,,,,,,,,,,,,
2503646553,633,61,2,70,49,5snsl2d1lu2oclbriztdy61d6,1,15.8,46.1,2023-02-04T13:02:58.492Z,2023-02-04T13:02:58Z,4010832265,56,Back,,,,,,,,,,,,,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646675,549,1,2,70,54,8gw3pgcd0doivaul55q8na9lg,0,84.9,59.9,2023-02-04T13:03:03.149Z,2023-02-04T13:03:05Z,4010832907,140,91.5,4010832913,212,7.9,4010832917,213,5.8,4010832909,141,54.3,4010832905,56,Center,,,,,,,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646701,634,12,2,70,55,5snsl2d1lu2oclbriztdy61d6,1,7.6,44,2023-02-04T13:03:04.512Z,2023-02-04T13:03:06Z,4010833011,140,0.0,4010833009,56,Back,4010833017,213,2.2,4010833013,141,63.4,4010833067,167,,4010833015,212,15.8,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646769,550,6,2,70,57,8gw3pgcd0doivaul55q8na9lg,1,100,36,2023-02-04T13:03:06.161Z,2023-02-04T13:26:38Z,4010833425,75,,4010833423,56,Center,4010833453,233,635,,,,,,,,,,,,,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646711,635,6,2,70,57,5snsl2d1lu2oclbriztdy61d6,0,0,64,2023-02-04T13:03:06.161Z,2023-02-04T13:03:11Z,4010833047,56,Back,4010833473,233,550,4010833049,73,,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647369,551,1,2,71,24,8gw3pgcd0doivaul55q8na9lg,1,99.5,0.5,2023-02-04T13:03:33.886Z,2023-02-04T13:03:39Z,4010836113,224,,4010836107,2,,4010836123,213,1.7,4010836111,155,,4010836117,140,96.2,4010836121,212,41.4,4010836125,1,,4010836119,141,61.1,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,4010836115,56,4010836109,6,,,,Center,,,,,,,,,,,,,,,,,,,
2503647381,552,1,2,71,30,8gw3pgcd0doivaul55q8na9lg,0,96.2,61.1,2023-02-04T13:03:39.837Z,2023-02-04T13:03:40Z,4010836185,140,93.6,4010836189,212,6.5,4010836187,141,52.4,4010836181,3,,4010836191,213,4.3,4010836183,56,Center,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647485,636,12,2,71,35,5snsl2d1lu2oclbriztdy61d6,1,8,41.8,2023-02-04T13:03:44.399Z,2023-02-04T13:03:47Z,4010836691,56,Back,4010836697,212,11.5,4010836693,140,18.4,4010836695,141,46.9,4010836699,213,0.3,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647457,553,13,2,71,35,8gw3pgcd0doivaul55q8na9lg,1,86.4,50.1,2023-02-04T13:03:44.645Z,2023-02-04T13:03:56Z,4010837647,74,,4010837651,103,87.5,4010837645,25,,4010837655,230,99.0,4010836555,56,Center,4010837653,458,,4010836967,72,,4010836553,17,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,4010837649,102,4010837657,231,50,,,49.4,,,,,,,,,,,,,,,,,,,
2503647701,554,5,2,71,36,8gw3pgcd0doivaul55q8na9lg,0,100.8,50.3,2023-02-04T13:03:45.598Z,2023-02-04T13:04:01Z,4010838159,233,637,4010837773,56,Center,4010837775,346,,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647491,637,5,2,71,36,5snsl2d1lu2oclbriztdy61d6,1,-0.8,49.7,2023-02-04T13:03:45.598Z,2023-02-04T13:32:02Z,4010838107,233,554,4010836725,56,Back,4010836727,346,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648011,638,1,2,72,5,5snsl2d1lu2oclbriztdy61d6,1,5.7,59,2023-02-04T13:04:14.687Z,2023-02-04T13:04:18Z,4010839523,56,Back,4010839521,124,,4010839539,1,,4010839535,213,0.5,4010839531,212,40.8,4010839529,141,87.5,4010839525,140,39.9,4010839547,74,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648027,639,1,2,72,9,5snsl2d1lu2oclbriztdy61d6,0,40.4,93.3,2023-02-04T13:04:18.338Z,2023-02-04T13:04:19Z,4010839605,1,,4010839595,56,Back,4010839599,141,83.8,4010839603,213,4.9,4010839593,157,,4010839601,212,6.6,4010839597,140,41.5,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648035,555,61,2,72,10,8gw3pgcd0doivaul55q8na9lg,1,55.8,7.9,2023-02-04T13:04:19.830Z,2023-02-04T13:04:19Z,4010839665,56,Right,,,,,,,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648101,640,1,2,72,11,5snsl2d1lu2oclbriztdy61d6,0,27.5,61.8,2023-02-04T13:04:21.102Z,2023-02-04T13:04:23Z,4010839927,3,,4010839935,212,24.4,4010839931,140,31.4,4010839929,56,Back,4010839937,213,4.9,4010839933,141,26.5,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648095,556,1,2,72,12,8gw3pgcd0doivaul55q8na9lg,0,58.8,11.4,2023-02-04T13:04:21.278Z,2023-02-04T13:04:23Z,4010839911,1,,4010839903,140,74.8,4010839899,157,,4010839901,56,Center,4010839907,212,38.5,4010839909,213,1.1,4010839905,141,62.4,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648281,557,1,2,72,22,8gw3pgcd0doivaul55q8na9lg,0,86.3,90.7,2023-02-04T13:04:32.061Z,2023-02-04T13:36:34Z,4011012479,2,,4010840909,140,96.7,4010840915,213,5.2,4010840911,141,59.0,4011012483,155,,4010840907,56,Center,4010840913,212,24.2,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648277,641,8,2,72,24,5snsl2d1lu2oclbriztdy61d6,1,3.6,40,2023-02-04T13:04:33.440Z,2023-02-04T13:35:04Z,4010840883,56,Back,,,,,,,,,,,,,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648327,642,43,2,72,27,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-02-04T13:04:36.449Z,2023-02-04T13:04:40Z,4010841673,144,49,,,,,,,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648423,558,6,2,72,30,8gw3pgcd0doivaul55q8na9lg,1,98.6,67.9,2023-02-04T13:04:39.715Z,2023-02-04T13:04:49Z,4010841717,56,Center,4010842695,233,643,4010841719,73,,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648593,643,6,2,72,30,5snsl2d1lu2oclbriztdy61d6,0,1.4,32.1,2023-02-04T13:04:39.715Z,2023-02-04T13:26:38Z,4010842755,233,558,4010842617,73,,4010842615,56,Back,,,,,,,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648911,559,1,2,72,51,8gw3pgcd0doivaul55q8na9lg,0,99.5,99.5,2023-02-04T13:05:00.804Z,2023-02-04T13:05:03Z,4010844091,56,Center,4010844083,2,,4010844097,212,31.5,4010844093,140,96.8,4010844087,155,,4010844089,223,,4010844085,6,,4010844099,213,4.6,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,4010844095,141,,,,,,53.3,,,,,,,,,,,,,,,,,,,
2503648955,644,12,2,72,54,5snsl2d1lu2oclbriztdy61d6,1,6.6,41.6,2023-02-04T13:05:04.079Z,2023-02-04T13:05:07Z,4010844361,213,4.9,4010844351,140,12.7,4010844347,56,Back,4010844355,141,0.0,4010844359,212,30.3,4010844429,167,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649025,560,5,2,72,57,8gw3pgcd0doivaul55q8na9lg,1,88.2,101.4,2023-02-04T13:05:06.463Z,2023-02-04T13:32:02Z,4010844749,56,Left,4010844751,347,,4010844765,233,645,,,,,,,,,,,,,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648965,645,5,2,72,57,5snsl2d1lu2oclbriztdy61d6,0,11.8,-1.4,2023-02-04T13:05:06.463Z,2023-02-04T13:05:10Z,4010844409,347,,4010844405,56,Back,4010844807,233,560,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649063,561,1,2,73,0,8gw3pgcd0doivaul55q8na9lg,1,89.2,100,2023-02-04T13:05:09.764Z,2023-02-04T13:05:11Z,4010844911,56,Left,4010844921,213,4.7,4010844917,212,9.9,4010844913,140,89.0,4010844909,107,,4010844915,141,86.2,,,,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649125,562,1,2,73,2,8gw3pgcd0doivaul55q8na9lg,1,89,86.2,2023-02-04T13:05:11.403Z,2023-02-04T13:05:15Z,4010845173,213,2.2,4010845165,56,Left,4010845169,141,94.4,4010845171,212,7.0,4010845167,140,85.0,,,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649147,563,1,2,73,5,8gw3pgcd0doivaul55q8na9lg,0,85,94.4,2023-02-04T13:05:14.907Z,2023-02-04T13:05:16Z,4010845329,140,100.0,4010845325,155,,4010845331,141,57.5,4010845323,2,,4010845327,56,Center,4010845335,213,5.3,4010845333,212,30.0,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649159,646,43,2,73,6,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-02-04T13:05:15.326Z,2023-02-04T13:05:17Z,4010845391,213,3.1,4010845381,56,Back,4010845477,144,1,4010845387,141,43.4,4010845389,212,0,4010845385,140,0.0,4010845379,168,0,4010845375,3,0,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649155,564,5,2,73,7,8gw3pgcd0doivaul55q8na9lg,0,100.6,57,2023-02-04T13:05:16.234Z,2023-02-04T13:05:17Z,4010845365,56,Center,4010845441,233,647,4010845367,346,,,,,,,,,,,,,,,,,8wpwcph0wu2wnqlvy52phewh5,C. Linberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649167,647,5,2,73,7,5snsl2d1lu2oclbriztdy61d6,1,-0.6,43,2023-02-04T13:05:16.234Z,2023-02-04T13:32:02Z,4010845415,233,564,4010845403,56,Back,4010845405,346,,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649783,648,1,2,73,32,5snsl2d1lu2oclbriztdy61d6,0,5.7,39.8,2023-02-04T13:05:42.049Z,2023-02-04T13:05:46Z,4010848515,213,6.0,4010848519,1,,4010848509,141,24.6,4010848507,140,43.3,4010848501,56,Back,4010848513,212,40.8,4010848521,74,,4010848499,124,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649811,565,1,2,73,37,8gw3pgcd0doivaul55q8na9lg,0,59.3,75.1,2023-02-04T13:05:46.972Z,2023-02-04T13:05:48Z,4010848629,140,70.1,4010848631,141,62.9,4010848635,213,5.7,4010848627,56,Center,4010848633,212,14.1,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649879,649,1,2,73,39,5snsl2d1lu2oclbriztdy61d6,1,34,33.1,2023-02-04T13:05:48.974Z,2023-02-04T13:05:51Z,4010848951,140,37.7,4010848949,56,Back,4010848957,213,6.3,4010848953,141,33.0,4010848955,212,3.9,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649967,650,1,2,73,42,5snsl2d1lu2oclbriztdy61d6,1,45.1,37.6,2023-02-04T13:05:51.725Z,2023-02-04T13:05:56Z,4010849401,213,1.9,4010849393,56,Back,4010849395,140,36.0,4010849399,212,31.7,4010849397,141,82.0,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650033,651,1,2,73,46,5snsl2d1lu2oclbriztdy61d6,1,37.2,91.7,2023-02-04T13:05:55.950Z,2023-02-04T13:05:59Z,4010849801,141,96.6,4010849799,140,52.5,4010849803,212,16.4,4010849797,56,Left,4010849805,213,0.2,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650053,652,1,2,73,49,5snsl2d1lu2oclbriztdy61d6,1,51.4,96.9,2023-02-04T13:05:59.086Z,2023-02-04T13:06:00Z,4010849917,140,36.4,4010849921,212,16.7,4010849919,141,88.7,4010849915,56,Back,4010849923,213,3.5,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650101,653,1,2,73,51,5snsl2d1lu2oclbriztdy61d6,1,36.4,88.6,2023-02-04T13:06:00.318Z,2023-02-04T13:06:02Z,4010850173,212,12.9,4010850169,140,33.8,4010850171,141,70.0,4010850167,56,Back,4010850177,213,4.5,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650215,654,1,2,73,53,5snsl2d1lu2oclbriztdy61d6,1,34.5,72.1,2023-02-04T13:06:02.766Z,2023-02-04T13:06:53Z,4010850765,1,,4010850753,157,,4010850757,140,67.5,4010850759,141,60.5,4010850763,213,6.1,4010850755,56,Center,4010850761,212,35.5,4010855071,210,13,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2503650221,655,13,2,73,59,5snsl2d1lu2oclbriztdy61d6,1,68.9,59.6,2023-02-04T13:06:08.510Z,2023-02-04T13:06:54Z,4010855161,29,,4010850803,56,Center,4010855169,103,16.7,4010855171,215,,4010855163,55,654,4010855159,83,,4010855175,231,53.1,4010853587,20,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,4010855167,102,4010855173,230,98.4,4010850799,22,58.0,,4010850801,18,,,,,,,,,,,,,,,,
2503650229,566,5,2,74,1,8gw3pgcd0doivaul55q8na9lg,1,-1.5,41,2023-02-04T13:06:10.740Z,2023-02-04T13:06:11Z,4010850837,346,,4010850843,233,656,4010850835,56,Back,,,,,,,,,,,,,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650231,656,5,2,74,1,5snsl2d1lu2oclbriztdy61d6,0,101.5,59,2023-02-04T13:06:10.740Z,2023-02-04T13:32:02Z,4010850841,346,,4010850839,56,Center,4010850849,233,566,,,,,,,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650471,657,18,2,74,15,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-02-04T13:06:25.048Z,2023-02-04T13:06:25Z,4010852081,59,18,4010852079,44,Forward,4010852125,55,658,4010852077,42,,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650475,658,19,2,74,15,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-02-04T13:06:25.049Z,2023-02-04T13:06:25Z,4010852099,44,Midfielder,4010852095,292,6,4010852087,42,,4010852093,59,19,4010852097,293,5,4010852091,145,7,4010852101,55,657,,,,1ec205o2whcblu6h4qz4kw44p,A. Selerud,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650621,659,18,2,74,23,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-02-04T13:06:32.421Z,2023-02-04T13:06:33Z,4010852765,44,Midfielder,4010852763,42,,4010852767,59,7,4010852885,55,660,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650633,660,19,2,74,23,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-02-04T13:06:32.422Z,2023-02-04T13:06:33Z,4010852845,55,659,4010852839,292,10,4010852835,145,10,4010852831,42,,4010852843,44,Forward,4010852837,59,16,4010852841,293,3,,,,a8jqw3uon5yv03m2nvkklnpat,C. Ciccotti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651333,567,1,2,74,54,8gw3pgcd0doivaul55q8na9lg,1,5.2,41.9,2023-02-04T13:07:03.475Z,2023-02-04T13:07:06Z,4010856423,141,71.8,4010856421,140,12.1,4010856417,124,,4010856427,213,1.2,4010856431,237,,4010856419,56,Back,4010856425,212,21.6,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651445,568,1,2,74,57,8gw3pgcd0doivaul55q8na9lg,1,12.1,71.8,2023-02-04T13:07:06.387Z,2023-02-04T13:07:12Z,4010856995,141,34.9,4010856999,213,4.8,4010856993,140,14.7,4010856997,212,25.2,4010856991,56,Back,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651505,569,1,2,75,3,8gw3pgcd0doivaul55q8na9lg,1,17.1,26.8,2023-02-04T13:07:12.251Z,2023-02-04T13:07:15Z,4010857369,140,44.9,4010857373,212,29.9,4010857371,141,17.4,4010857375,213,6.1,4010857363,155,,4010857367,56,Back,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651591,570,1,2,75,5,8gw3pgcd0doivaul55q8na9lg,1,44.9,17.4,2023-02-04T13:07:15.043Z,2023-02-04T13:07:18Z,4010857925,212,10.2,4010857919,56,Back,4010857923,141,11.3,4010857927,213,3.6,4010857921,140,36.0,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651653,571,1,2,75,9,8gw3pgcd0doivaul55q8na9lg,0,36,11.3,2023-02-04T13:07:18.805Z,2023-02-04T13:07:21Z,4010858253,212,52.9,4010858251,141,61.4,4010858249,140,74.6,4010858257,1,,4010858245,155,,4010858247,56,Center,4010858255,213,0.7,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651997,661,12,2,75,12,5snsl2d1lu2oclbriztdy61d6,1,21.3,25.6,2023-02-04T13:07:21.837Z,2023-02-04T13:07:35Z,4010859975,141,4.6,4010859979,213,5.6,4010859973,140,37.5,4010859977,212,22.2,4010859971,56,Back,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651793,572,61,2,75,18,8gw3pgcd0doivaul55q8na9lg,1,56.3,83.9,2023-02-04T13:07:27.230Z,2023-02-04T13:07:27Z,4010858945,56,Left,,,,,,,,,,,,,,,,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651979,573,1,2,75,22,8gw3pgcd0doivaul55q8na9lg,1,73.5,86.5,2023-02-04T13:07:31.475Z,2023-02-04T13:07:34Z,4010859883,141,70.0,4010859885,212,13.9,4010859881,140,65.7,4010859879,56,Center,4010859887,213,4.1,,,,,,,,,,c9y25sxg24aripna871g8x9g4,A. Rigaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652003,574,1,2,75,25,8gw3pgcd0doivaul55q8na9lg,0,65.7,70,2023-02-04T13:07:34.636Z,2023-02-04T13:07:36Z,4010860019,212,45.2,4010860015,140,100.0,4010860011,155,,4010860017,141,30.4,4010860021,213,5.6,4010860013,56,Center,4010860023,1,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652015,575,5,2,75,26,8gw3pgcd0doivaul55q8na9lg,0,100.5,26.8,2023-02-04T13:07:35.807Z,2023-02-04T13:32:03Z,4010860083,56,Center,4010860137,233,662,4010860085,346,,,,,,,,,,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652013,662,5,2,75,26,5snsl2d1lu2oclbriztdy61d6,1,-0.5,73.2,2023-02-04T13:07:35.807Z,2023-02-04T13:07:36Z,4010860129,233,575,4010860079,56,Back,4010860081,346,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652647,663,1,2,75,53,5snsl2d1lu2oclbriztdy61d6,0,5.6,56.1,2023-02-04T13:08:02.782Z,2023-02-04T13:08:03Z,4010863319,74,,4010863315,213,5.9,4010863309,140,44.1,4010863305,124,,4010863307,56,Back,4010863313,212,42.8,4010863317,1,,4010863311,141,35.5,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652679,576,49,2,75,56,8gw3pgcd0doivaul55q8na9lg,1,56.9,66.7,2023-02-04T13:08:05.596Z,2023-02-04T13:08:05Z,,,,,,,,,,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652745,577,1,2,75,57,8gw3pgcd0doivaul55q8na9lg,0,54.9,69,2023-02-04T13:08:06.786Z,2023-02-04T13:08:08Z,4010863791,213,0.9,4010863783,56,Left,4010863785,140,70.6,4010863789,212,27.5,4010863787,141,100.0,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652751,578,5,2,75,59,8gw3pgcd0doivaul55q8na9lg,0,71.9,101.2,2023-02-04T13:08:08.772Z,2023-02-04T13:08:20Z,4010865065,233,664,4010863813,347,,4010863811,56,Left,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503653005,664,5,2,75,59,5snsl2d1lu2oclbriztdy61d6,1,28.1,-1.2,2023-02-04T13:08:08.772Z,2023-02-04T13:32:03Z,4010865041,233,578,4010864995,56,Back,4010864997,347,,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503653099,665,1,2,76,10,5snsl2d1lu2oclbriztdy61d6,1,26.7,0,2023-02-04T13:08:19.757Z,2023-02-04T13:08:25Z,4010865519,212,35.3,4010865515,140,59.8,4010865517,141,8.0,4010865521,213,0.2,4010865511,107,,4010865523,1,,4010865513,56,Right,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
