id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/12/value
2506947217,571,61,2,68,29,agjf3593kdfob1fl43rlt2b6c,0,24.2,17.6,2023-02-12T12:54:47.819Z,2023-02-12T12:54:47Z,4028130065,56,Back,,,,,,,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506947271,545,1,2,68,37,7pm0maqtof5rdc3ksumasw55g,1,71.1,65.7,2023-02-12T12:54:56.186Z,2023-02-12T13:26:48Z,4028130299,213,0.2,4028130293,140,91.4,4028130297,212,21.6,4028130291,56,Center,4028130295,141,71.2,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506947279,546,61,2,68,38,7pm0maqtof5rdc3ksumasw55g,0,89.7,62.6,2023-02-12T12:54:57.084Z,2023-02-12T13:26:54Z,4028130315,56,Center,,,,,,,,,,,,,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506947289,572,49,2,68,39,agjf3593kdfob1fl43rlt2b6c,1,9.9,26.5,2023-02-12T12:54:57.798Z,2023-02-12T13:26:55Z,,,,,,,,,,,,,,,,,,,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506947329,573,1,2,68,41,agjf3593kdfob1fl43rlt2b6c,0,24.3,13.1,2023-02-12T12:54:59.244Z,2023-02-12T12:55:02Z,4028130511,141,16.5,4028130515,213,0.0,4028130505,155,,4028130509,140,72.6,4028130507,56,Right,4028130517,1,,4028130513,212,50.8,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506947367,547,61,2,68,46,7pm0maqtof5rdc3ksumasw55g,0,40.1,78.8,2023-02-12T12:55:04.465Z,2023-02-12T12:55:36Z,4028130665,56,Back,,,,,,,,,,,,,,,,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506947385,574,4,2,68,47,agjf3593kdfob1fl43rlt2b6c,1,63.4,15.8,2023-02-12T12:55:05.723Z,2023-02-12T12:55:11Z,4028130857,233,548,4028130737,56,Right,4028130743,286,,4028130739,152,,4028130735,13,,4028130741,265,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506947399,548,4,2,68,47,7pm0maqtof5rdc3ksumasw55g,0,36.6,84.2,2023-02-12T12:55:05.724Z,2023-02-12T12:55:12Z,4028130839,265,,4028130833,13,,4028130837,152,,4028130841,285,,4028130861,233,574,4028130835,56,Back,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506947415,549,17,2,68,53,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-02-12T12:55:11.890Z,2023-02-12T12:55:15Z,4028130923,392,,4028130925,13,243,4028130921,31,,,,,,,,,,,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506947893,550,18,2,69,55,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-02-12T12:56:13.332Z,2023-02-12T12:56:13Z,4028133039,42,,4028133041,44,Defender,4028133071,55,551,4028133043,59,73,,,,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506947895,551,19,2,69,55,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-02-12T12:56:13.333Z,2023-02-12T12:56:14Z,4028133045,42,,4028133059,55,550,4028133057,44,Midfielder,4028133053,292,7,4028133051,59,9,4028133055,293,3,4028133049,145,4,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948107,552,18,2,70,13,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-02-12T12:56:31.363Z,2023-02-12T12:59:01Z,4028134011,55,553,4028133949,42,,4028133953,59,30,4028133951,44,Forward,,,,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948111,553,19,2,70,13,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-02-12T12:56:31.364Z,2023-02-12T12:59:01Z,4028133973,145,11,4028133977,292,7,4028133981,44,Midfielder,4028133979,293,5,4028133969,42,,4028133975,59,19,4028133983,55,552,,,,giu5n1h30ybxtkwdquf1l6g9,M. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948157,575,1,2,70,15,agjf3593kdfob1fl43rlt2b6c,0,66.7,9.2,2023-02-12T12:56:33.502Z,2023-02-12T12:56:42Z,4028134177,213,0.7,4028134163,5,,4028134173,141,44.9,4028134167,152,,4028134179,1,,4028134169,56,Center,4028134175,212,39.7,4028134165,155,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,4028134161,2,,,4028134171,140,,,,,,,,,,,,,,,,,,,,,96.6,,,,,
2506948187,554,52,2,70,20,7pm0maqtof5rdc3ksumasw55g,1,1.8,59.1,2023-02-12T12:56:38.767Z,2023-02-12T12:56:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948311,555,80,2,70,35,7pm0maqtof5rdc3ksumasw55g,0,16,42.3,2023-02-12T12:56:53.515Z,2023-02-12T13:29:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948381,556,1,2,70,36,7pm0maqtof5rdc3ksumasw55g,0,18,40.9,2023-02-12T12:56:54.747Z,2023-02-12T13:29:46Z,4028135191,140,63.2,4028135187,198,,4028135195,212,47.9,4028135189,56,Center,4028135185,157,,4028135199,1,,4028135197,213,6.1,4028135193,141,31.2,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948357,576,44,2,70,38,agjf3593kdfob1fl43rlt2b6c,1,40,66.9,2023-02-12T12:56:57.039Z,2023-02-12T12:57:01Z,4028135077,56,Back,4028135313,233,558,4028135079,285,,,,,,,,,,,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948399,558,44,2,70,38,7pm0maqtof5rdc3ksumasw55g,0,60,33.1,2023-02-12T12:56:57.040Z,2023-02-12T12:57:01Z,4028135275,56,Center,4028135277,286,,4028135377,233,576,,,,,,,,,,,,,,,,giu5n1h30ybxtkwdquf1l6g9,M. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948377,577,1,2,70,39,agjf3593kdfob1fl43rlt2b6c,0,43,65.1,2023-02-12T12:56:57.486Z,2023-02-12T12:56:58Z,4028135167,3,,4028135177,212,22.4,4028135173,140,63.6,4028135175,141,73.5,4028135179,213,0.3,4028135171,56,Center,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948395,557,43,2,70,40,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-02-12T12:56:58.674Z,2023-02-12T12:57:04Z,4028135259,212,0,4028135261,213,3.1,4028135253,56,Center,4028135257,141,31.2,4028135469,144,12,4028135255,140,63.1,,,,,,,giu5n1h30ybxtkwdquf1l6g9,M. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948513,559,1,2,70,44,7pm0maqtof5rdc3ksumasw55g,0,41.4,11.9,2023-02-12T12:57:03.116Z,2023-02-12T12:57:16Z,4028135831,1,,4028135815,56,Right,4028135823,141,15.8,4028135827,212,35.1,4028135819,140,74.7,4028135829,213,0.1,4028135813,157,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948449,578,12,2,70,46,agjf3593kdfob1fl43rlt2b6c,1,27.4,91.2,2023-02-12T12:57:04.958Z,2023-02-12T12:57:06Z,4028135519,141,100.0,4028135523,213,2.1,4028135517,140,23.2,4028135539,167,,4028135521,212,8.6,4028135515,56,Back,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948557,560,5,2,70,54,7pm0maqtof5rdc3ksumasw55g,1,77.8,-1.7,2023-02-12T12:57:12.525Z,2023-02-12T13:06:11Z,4028142807,233,579,4028136011,56,Right,4028136013,347,,,,,,,,,,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948453,579,5,2,70,54,agjf3593kdfob1fl43rlt2b6c,0,22.2,101.7,2023-02-12T12:57:12.525Z,2023-02-12T12:59:34Z,4028135529,347,,4028142831,233,560,4028135527,56,Back,,,,,,,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948601,561,1,2,71,0,7pm0maqtof5rdc3ksumasw55g,1,78.8,0,2023-02-12T12:57:18.228Z,2023-02-12T12:57:20Z,4028136185,140,85.4,4028136181,107,,4028136191,213,0.9,4028136187,141,11.9,4028136183,56,Right,4028136189,212,11.4,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948615,562,1,2,71,1,7pm0maqtof5rdc3ksumasw55g,1,85.1,11.3,2023-02-12T12:57:19.927Z,2023-02-12T12:57:21Z,4028136269,212,6.8,4028136263,56,Right,4028136267,141,4.1,4028136271,213,3.9,4028136265,140,80.6,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948691,563,1,2,71,3,7pm0maqtof5rdc3ksumasw55g,1,85.1,3.5,2023-02-12T12:57:21.386Z,2023-02-12T12:57:27Z,4028136623,141,17.9,4028136627,213,2.0,4028136619,56,Right,4028136625,212,11.0,4028136621,140,80.3,,,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948761,564,1,2,71,9,7pm0maqtof5rdc3ksumasw55g,1,75.1,20.1,2023-02-12T12:57:27.276Z,2023-02-12T12:57:33Z,4028136927,140,78.5,4028136935,212,10.4,4028136925,56,Center,4028136937,213,1.2,4028136931,141,34.5,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948789,565,1,2,71,15,7pm0maqtof5rdc3ksumasw55g,1,78.8,35.4,2023-02-12T12:57:33.247Z,2023-02-12T12:57:34Z,4028137059,213,3.0,4028137053,140,70.4,4028137057,212,8.9,4028137051,56,Center,4028137055,141,37.0,,,,,,,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948831,566,1,2,71,16,7pm0maqtof5rdc3ksumasw55g,1,67.5,36.1,2023-02-12T12:57:34.724Z,2023-02-12T12:57:39Z,4028137229,155,,4028137243,212,29.2,4028137233,56,Right,4028137237,140,87.9,4028137241,141,7.0,4028137245,213,5.5,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948857,567,1,2,71,20,7pm0maqtof5rdc3ksumasw55g,0,92.1,5.3,2023-02-12T12:57:38.979Z,2023-02-12T12:57:41Z,4028137349,141,50.7,4028137343,155,,4028137347,140,98.2,4028137351,212,31.5,4028137341,2,,4028137353,213,1.4,4028137345,56,Center,4028137359,233,580,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948845,580,11,2,71,21,agjf3593kdfob1fl43rlt2b6c,1,8.3,51.6,2023-02-12T12:57:40.159Z,2023-02-12T12:57:41Z,4028137363,233,567,4028137307,56,Back,4028137309,88,,,,,,,,,,,,,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948955,581,1,2,71,26,agjf3593kdfob1fl43rlt2b6c,1,11.7,35.1,2023-02-12T12:57:44.319Z,2023-02-12T12:57:49Z,4028137719,141,14.6,4028137723,213,5.3,4028137717,140,20.8,4028137713,123,,4028137721,212,16.9,4028137715,56,Back,,,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948961,582,50,2,71,31,agjf3593kdfob1fl43rlt2b6c,1,21,10.1,2023-02-12T12:57:49.489Z,2023-02-12T12:57:54Z,4028137747,285,,4028137745,56,Back,4028138005,233,568,,,,,,,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949001,568,7,2,71,31,7pm0maqtof5rdc3ksumasw55g,0,79,89.9,2023-02-12T12:57:49.490Z,2023-02-12T12:58:00Z,4028137993,233,582,4028137987,286,,4028137985,56,Left,,,,,,,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506948999,583,1,2,71,34,agjf3593kdfob1fl43rlt2b6c,0,18.2,8.6,2023-02-12T12:57:52.928Z,2023-02-12T12:57:56Z,4028138063,286,,4028137953,212,2.2,4028138057,236,,4028137947,56,Back,4028137951,141,8.2,4028138059,233,569,4028137949,140,20.3,4028137955,213,6.2,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949015,569,74,2,71,34,7pm0maqtof5rdc3ksumasw55g,1,81.1,98,2023-02-12T12:57:52.929Z,2023-02-12T13:06:18Z,4028138031,285,,4028138103,233,583,4028138029,56,Left,,,,,,,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949033,570,5,2,71,37,7pm0maqtof5rdc3ksumasw55g,0,83,101.2,2023-02-12T12:57:55.370Z,2023-02-12T13:06:11Z,4028138157,233,584,4028138125,347,,4028138123,56,Left,,,,,,,,,,,,,,,,giu5n1h30ybxtkwdquf1l6g9,M. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949021,584,5,2,71,37,agjf3593kdfob1fl43rlt2b6c,1,17,-1.2,2023-02-12T12:57:55.370Z,2023-02-12T12:59:29Z,4028138137,233,570,4028138055,347,,4028138053,56,Back,,,,,,,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949139,585,1,2,71,43,agjf3593kdfob1fl43rlt2b6c,1,16.5,0,2023-02-12T12:58:01.264Z,2023-02-12T12:58:05Z,4028138609,141,20.1,4028138611,212,15.4,4028138613,213,1.9,4028138605,56,Back,4028138607,140,11.9,4028138603,107,,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949145,586,1,2,71,46,agjf3593kdfob1fl43rlt2b6c,0,11.9,18.5,2023-02-12T12:58:05.218Z,2023-02-12T12:58:07Z,4028138641,141,17.0,4028138725,233,571,4028138635,157,,4028138645,213,6.1,4028138639,140,16.5,4028138729,286,,4028138643,212,4.9,4028138647,1,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,4028138723,236,,,4028138637,56,,,,,,,,,,,,,,,,,,,,,Back,,,,,
2506949155,571,74,2,71,46,7pm0maqtof5rdc3ksumasw55g,1,89.9,88.3,2023-02-12T12:58:05.219Z,2023-02-12T13:06:18Z,4028138695,285,,4028138693,56,Left,4028138745,233,586,,,,,,,,,,,,,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949189,572,5,2,71,48,7pm0maqtof5rdc3ksumasw55g,0,91.1,101,2023-02-12T12:58:06.433Z,2023-02-12T13:06:12Z,4028138835,56,Left,4028138999,233,587,4028138837,347,,,,,,,,,,,,,,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949223,587,5,2,71,48,agjf3593kdfob1fl43rlt2b6c,1,8.9,-1,2023-02-12T12:58:06.433Z,2023-02-12T12:58:10Z,4028138971,347,,4028138969,56,Back,4028138987,233,572,,,,,,,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949329,588,43,2,72,0,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-02-12T12:58:18.497Z,2023-02-12T12:58:29Z,4028139877,144,1,4028139405,140,20.9,4028139411,213,0.6,4028139401,107,0,4028139407,141,12.0,4028139403,56,Back,4028139409,212,14.9,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949365,589,43,2,72,2,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-02-12T12:58:20.673Z,2023-02-12T12:58:29Z,4028139655,213,3.5,4028139825,144,1,4028139649,141,6.7,4028139647,140,11.6,4028139653,212,10.4,4028139645,56,Back,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949423,573,57,2,72,7,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-02-12T12:58:25.425Z,2023-02-12T13:06:15Z,4028139921,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949379,590,57,2,72,7,agjf3593kdfob1fl43rlt2b6c,0,0,0,2023-02-12T12:58:25.425Z,2023-02-12T12:58:26Z,4028139725,56,Back,,,,,,,,,,,,,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949523,574,1,2,72,18,7pm0maqtof5rdc3ksumasw55g,1,87.5,100,2023-02-12T12:58:36.980Z,2023-02-12T12:58:39Z,4028140327,141,85.0,4028140323,56,Left,4028140329,212,12.7,4028140325,140,93.8,4028140331,213,5.3,4028140321,107,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949543,575,1,2,72,21,7pm0maqtof5rdc3ksumasw55g,1,93.6,85.4,2023-02-12T12:58:39.747Z,2023-02-12T12:58:43Z,4028140419,212,9.5,4028140417,141,95.0,4028140413,56,Left,4028140421,213,2.4,4028140415,140,87.0,,,,,,,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949571,576,1,2,72,24,7pm0maqtof5rdc3ksumasw55g,0,86,95,2023-02-12T12:58:42.925Z,2023-02-12T12:58:44Z,4028140537,56,Center,4028140543,212,32.3,4028140547,1,,4028140539,140,97.1,4028140545,213,5.1,4028140535,155,,4028140541,141,50.7,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949555,591,52,2,72,25,agjf3593kdfob1fl43rlt2b6c,1,6,50,2023-02-12T12:58:43.506Z,2023-02-12T12:58:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949649,592,1,2,72,28,agjf3593kdfob1fl43rlt2b6c,1,8.4,53.9,2023-02-12T12:58:46.657Z,2023-02-12T12:58:53Z,4028140875,213,0.6,4028140865,123,,4028140871,141,79.3,4028140867,56,Back,4028140873,212,29.7,4028140869,140,31.4,,,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949677,593,1,2,72,34,agjf3593kdfob1fl43rlt2b6c,1,34.9,89.3,2023-02-12T12:58:53.041Z,2023-02-12T12:58:56Z,4028141001,56,Left,4028141005,141,95.4,4028141009,213,0.1,4028141003,140,61.4,4028141007,212,28.1,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949691,594,1,2,72,37,agjf3593kdfob1fl43rlt2b6c,0,62.3,95.4,2023-02-12T12:58:55.889Z,2023-02-12T12:58:56Z,4028141051,56,Left,4028141059,213,4.7,4028141055,141,82.1,4028141053,140,61.8,4028141057,212,9.1,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949819,577,49,2,72,44,7pm0maqtof5rdc3ksumasw55g,1,84,11.7,2023-02-12T12:59:02.961Z,2023-02-12T12:59:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949831,578,1,2,72,47,7pm0maqtof5rdc3ksumasw55g,0,96.2,15.3,2023-02-12T12:59:05.822Z,2023-02-12T12:59:10Z,4028141685,236,,4028141647,2,,4028141649,155,,4028141659,213,1.9,4028141691,286,,4028141657,212,2.6,4028141651,56,Right,4028141655,141,18.9,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,4028141687,233,595,,4028141653,140,,,,,,,,,,,,,,,,,,,,,95.5,,,,,
2506949789,595,12,2,72,47,agjf3593kdfob1fl43rlt2b6c,1,9.9,82.4,2023-02-12T12:59:05.922Z,2023-02-12T12:59:10Z,4028141711,233,578,4028141489,56,Back,4028141487,185,,,,,,,,,,,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949861,579,6,2,72,48,7pm0maqtof5rdc3ksumasw55g,1,95.8,17.4,2023-02-12T12:59:06.467Z,2023-02-12T13:06:14Z,4028141809,56,Right,4028141811,75,,4028141819,233,596,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506949803,596,6,2,72,48,agjf3593kdfob1fl43rlt2b6c,0,4.2,82.6,2023-02-12T12:59:06.467Z,2023-02-12T12:59:12Z,4028141553,73,,4028141551,56,Back,4028141833,233,579,,,,,,,,,,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506950007,580,40,2,73,10,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-02-12T12:59:28.811Z,2023-02-12T13:01:12Z,4028142515,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",4028142513,30,"7o6r8tzrtw3820q5g8slo51w5, y1n01stf6l2bn9nw1l1qv7kk, 7hjudlzsedzdtoh1mujgqj3yt, a5ysq9fe13ges96z29omy3gmh, 51kuc7ba0zrbs82iok6sia76d, 97c2wpbq7cw51dh668feuju1h, 4m30589hhq4xbg98r9vxuiyg9, 4qzbgxsev4wibbvo4osmwb4r9, 9bxqgoylhs3u0061ht1dr8t79, cfntkj03dvexguaq8sp37fglx, giu5n1h30ybxtkwdquf1l6g9, 7fu77l8o1mi2fq8iqqirsu09h, egz2k5rilem5eycz1blntm3v8, ewrcxn31z5uhgemq7bhbwvw89, 6aybaux5k8c5xtzswmbljv1m1, 5zsg8757gph0bjpznr9uciycq",4028142517,59,"1, 28, 27, 4, 11, 14, 20, 71, 9, 36, 19, 6, 7, 12, 24, 44",4028142521,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4028142523,194,7o6r8tzrtw3820q5g8slo51w5,4028142519,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506950187,581,1,2,73,22,7pm0maqtof5rdc3ksumasw55g,1,99.5,0.5,2023-02-12T12:59:40.803Z,2023-02-12T12:59:46Z,4028143421,212,14.0,4028143415,56,Right,4028143413,6,,4028143417,140,86.6,4028143419,141,5.5,4028143423,213,2.9,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506950229,582,1,2,73,27,7pm0maqtof5rdc3ksumasw55g,1,87.2,6.4,2023-02-12T12:59:46.194Z,2023-02-12T12:59:49Z,4028143581,141,13.1,4028143577,56,Right,4028143585,213,2.7,4028143579,140,77.0,4028143583,212,11.6,,,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506950239,583,1,2,73,31,7pm0maqtof5rdc3ksumasw55g,0,78.8,11.4,2023-02-12T12:59:49.445Z,2023-02-12T12:59:50Z,4028143631,212,26.5,4028143625,56,Center,4028143629,141,46.0,4028143633,213,1.1,4028143627,140,90.5,4028143623,155,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506950257,597,12,2,73,31,agjf3593kdfob1fl43rlt2b6c,1,14.7,64,2023-02-12T12:59:49.891Z,2023-02-12T12:59:51Z,4028143685,212,24.8,4028143679,56,Back,4028143681,140,38.3,4028143691,15,,4028143683,141,64.6,4028143687,213,0.0,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
