id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist
2497797443,501,1,2,46,14,vaikl8nl7hdr4y9jj4jyb9ey,1,13.6,15.9,2023-01-15T16:04:07.010Z,2023-01-15T16:04:08Z,3980170345,141,28.0,3980170347,212,16.4,3980170349,213,0.5,3980170343,140,27.1,3980170341,56,Back,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797463,502,1,2,46,15,vaikl8nl7hdr4y9jj4jyb9ey,1,27.1,28,2023-01-15T16:04:08.450Z,2023-01-15T16:04:13Z,3980170489,141,13.7,3980170493,213,3.7,3980170491,212,19.0,3980170485,56,Back,3980170487,140,11.5,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797477,503,1,2,46,20,vaikl8nl7hdr4y9jj4jyb9ey,1,8.7,5.6,2023-01-15T16:04:13.650Z,2023-01-15T16:04:17Z,3980170609,56,Back,3980170615,212,21.6,3980170617,213,1.4,3980170613,141,37.1,3980170611,140,11.5,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797497,504,1,2,46,24,vaikl8nl7hdr4y9jj4jyb9ey,1,7.5,34,2023-01-15T16:04:17.153Z,2023-01-15T16:04:20Z,3980170739,56,Back,3980170741,140,2.6,3980170747,213,4.0,3980170743,141,25.0,3980170745,212,8.0,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797523,505,1,2,46,27,vaikl8nl7hdr4y9jj4jyb9ey,1,2.7,22.5,2023-01-15T16:04:20.338Z,2023-01-15T16:04:23Z,3980170845,141,10.1,3980170839,155,,3980170843,140,28.4,3980170849,212,28.3,3980170851,213,6.0,3980170841,56,Back,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797531,506,1,2,46,30,vaikl8nl7hdr4y9jj4jyb9ey,1,28.4,10.1,2023-01-15T16:04:23.522Z,2023-01-15T16:04:24Z,3980170903,213,1.6,3980170909,156,,3980170895,56,Back,3980170901,212,6.5,3980170897,140,28.3,3980170899,141,19.7,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797537,507,1,2,46,30,vaikl8nl7hdr4y9jj4jyb9ey,0,28.3,19.7,2023-01-15T16:04:23.721Z,2023-01-15T16:04:36Z,3980170935,213,5.7,3980170933,212,5.5,3980170927,56,Back,3980170931,141,15.0,3980170929,140,32.6,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797529,339,8,2,46,31,djz9e25b9zuiu5rmv1zha3i6f,1,70.8,80.6,2023-01-15T16:04:24.130Z,2023-01-15T16:04:39Z,3980170893,56,Left,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797539,340,49,2,46,32,djz9e25b9zuiu5rmv1zha3i6f,1,67.7,77,2023-01-15T16:04:25.670Z,2023-01-15T16:04:25Z,,,,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797577,341,4,2,46,35,djz9e25b9zuiu5rmv1zha3i6f,1,69,79.6,2023-01-15T16:04:28.449Z,2023-01-15T16:04:31Z,3980171049,56,Left,3980171053,152,,3980171155,233,508,3980171045,13,,3980171061,286,,3980171057,265,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797591,508,4,2,46,35,vaikl8nl7hdr4y9jj4jyb9ey,0,31,20.4,2023-01-15T16:04:28.450Z,2023-01-15T16:04:31Z,3980171125,285,,3980171117,152,,3980171121,265,,3980171113,13,,3980171115,56,Back,3980171165,233,341,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797741,342,1,2,47,3,djz9e25b9zuiu5rmv1zha3i6f,0,62,80.5,2023-01-15T16:04:56.449Z,2023-01-15T16:04:58Z,3980172095,141,46.7,3980172085,5,,3980172087,155,,3980172097,212,31.3,3980172091,56,Center,3980172099,213,5.5,3980172089,152,,3980172093,140,82.2,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797753,509,1,2,47,5,vaikl8nl7hdr4y9jj4jyb9ey,0,19.9,49.6,2023-01-15T16:04:58.673Z,2023-01-15T16:05:33Z,3980172159,141,50.1,3980172153,3,,3980172161,212,3.8,3980172163,213,0.1,3980172155,56,Back,3980172157,140,23.5,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797759,343,61,2,47,6,djz9e25b9zuiu5rmv1zha3i6f,0,75.1,45.2,2023-01-15T16:04:59.600Z,2023-01-15T16:05:34Z,3980172193,56,Center,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797767,510,49,2,47,7,vaikl8nl7hdr4y9jj4jyb9ey,1,22.9,48.4,2023-01-15T16:05:00.225Z,2023-01-15T16:05:36Z,,,,,,,,,,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797771,511,50,2,47,7,vaikl8nl7hdr4y9jj4jyb9ey,1,21.5,47,2023-01-15T16:05:00.513Z,2023-01-15T16:06:08Z,3980175777,233,350,3980172239,56,Back,3980172241,285,,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798187,350,7,2,47,7,djz9e25b9zuiu5rmv1zha3i6f,1,78.5,53,2023-01-15T16:05:00.514Z,2023-01-15T16:06:08Z,3980174447,56,Center,3980175751,233,511,3980174449,286,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797799,344,15,2,47,9,djz9e25b9zuiu5rmv1zha3i6f,1,79.4,55.4,2023-01-15T16:05:02.097Z,2023-01-15T17:02:52Z,3980172815,77,,3980172399,18,,3980172401,56,Center,3980172825,146,99.3,3980172589,233,513,3980172821,215,,3980172817,102,53.1,3980172823,458,,1nhju64j5loikn6t0j9m6au39,Leles,3980356011,26,3980172819,103,20.3,,,3980178291,72,,3980172827,147,48.6,,,,,,,,,,,,,
2497797805,513,10,2,47,9,vaikl8nl7hdr4y9jj4jyb9ey,1,1.3,48.2,2023-01-15T16:05:02.197Z,2023-01-15T16:05:08Z,3980172433,178,,3980172431,177,,3980172437,56,Back,3980172435,182,,3980172599,233,344,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797803,512,52,2,47,9,vaikl8nl7hdr4y9jj4jyb9ey,1,1.3,48.2,2023-01-15T16:05:02.571Z,2023-01-15T16:05:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797823,514,1,2,47,12,vaikl8nl7hdr4y9jj4jyb9ey,1,7.8,50.4,2023-01-15T16:05:05.617Z,2023-01-15T16:05:07Z,3980172529,212,36.1,3980172523,140,28.1,3980172537,287,,3980172517,123,,3980172525,141,93.2,3980172531,213,0.9,3980172519,56,Back,3980172533,1,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797847,515,1,2,47,15,vaikl8nl7hdr4y9jj4jyb9ey,1,28.3,93.2,2023-01-15T16:05:08.081Z,2023-01-15T16:05:09Z,3980172673,213,3.8,3980172669,141,77.5,3980172671,212,17.7,3980172667,140,14.9,3980172665,56,Back,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797863,516,1,2,47,16,vaikl8nl7hdr4y9jj4jyb9ey,1,14.9,77.5,2023-01-15T16:05:09.713Z,2023-01-15T16:05:11Z,3980172765,140,27.9,3980172767,141,75.3,3980172769,212,13.7,3980172763,56,Back,3980172771,213,6.2,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797889,517,1,2,47,18,vaikl8nl7hdr4y9jj4jyb9ey,1,27.9,75.3,2023-01-15T16:05:11.328Z,2023-01-15T16:05:14Z,3980172935,141,95.1,3980172937,212,15.3,3980172931,56,Back,3980172933,140,34.8,3980172939,213,1.1,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797899,518,1,2,47,21,vaikl8nl7hdr4y9jj4jyb9ey,0,34.8,94.5,2023-01-15T16:05:14.017Z,2023-01-15T16:05:16Z,3980173001,140,37.7,3980172995,56,Back,3980173003,141,77.8,3980173007,213,5.0,3980173005,212,11.8,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797915,345,8,2,47,22,djz9e25b9zuiu5rmv1zha3i6f,1,65.4,15.2,2023-01-15T16:05:15.793Z,2023-01-15T16:05:16Z,3980173093,56,Right,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797923,346,49,2,47,23,djz9e25b9zuiu5rmv1zha3i6f,1,65.4,15.2,2023-01-15T16:05:16.257Z,2023-01-15T16:05:16Z,,,,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797995,347,1,2,47,26,djz9e25b9zuiu5rmv1zha3i6f,1,67.6,16.5,2023-01-15T16:05:19.408Z,2023-01-15T16:05:25Z,3980173551,140,81.6,3980173549,56,Right,3980173555,212,15.5,3980173553,141,9.5,3980173557,213,6.0,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798035,348,3,2,47,32,djz9e25b9zuiu5rmv1zha3i6f,0,96,17.5,2023-01-15T16:05:25.488Z,2023-01-15T16:05:32Z,3980173729,286,,3980173727,56,Right,3980173979,233,519,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798005,519,7,2,47,32,vaikl8nl7hdr4y9jj4jyb9ey,1,4,82.5,2023-01-15T16:05:25.489Z,2023-01-15T16:05:32Z,3980173591,167,,3980173593,56,Back,3980173595,285,,3980173955,233,348,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798263,351,61,2,47,33,djz9e25b9zuiu5rmv1zha3i6f,1,97,19.5,2023-01-15T16:05:26.001Z,2023-01-15T16:05:52Z,3980174903,56,Right,,,,,,,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798039,349,5,2,47,33,djz9e25b9zuiu5rmv1zha3i6f,0,100.9,19.4,2023-01-15T16:05:26.128Z,2023-01-15T16:34:14Z,3980173737,56,Right,3980175583,346,,3980174853,233,520,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798007,520,5,2,47,33,vaikl8nl7hdr4y9jj4jyb9ey,1,-0.9,80.6,2023-01-15T16:05:26.128Z,2023-01-15T16:06:04Z,3980173601,56,Back,3980174835,233,349,3980175577,346,,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798271,521,1,2,47,55,vaikl8nl7hdr4y9jj4jyb9ey,1,2.9,59.7,2023-01-15T16:05:48.080Z,2023-01-15T16:05:55Z,3980174943,213,5.3,3980174941,212,10.1,3980174937,140,8.6,3980174935,56,Back,3980175241,124,,3980175243,237,,3980174939,141,47.8,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798279,522,1,2,47,55,vaikl8nl7hdr4y9jj4jyb9ey,1,8.6,47.8,2023-01-15T16:05:48.864Z,2023-01-15T16:05:49Z,3980174973,56,Back,3980174979,212,19.5,3980174981,213,1.2,3980174975,140,14.9,3980174977,141,74.7,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798311,523,1,2,47,56,vaikl8nl7hdr4y9jj4jyb9ey,1,14.9,74.7,2023-01-15T16:05:49.681Z,2023-01-15T16:05:54Z,3980175211,212,20.7,3980175213,213,4.4,3980175209,141,46.0,3980175205,56,Back,3980175207,140,8.2,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798339,524,1,2,48,2,vaikl8nl7hdr4y9jj4jyb9ey,1,8.7,32.5,2023-01-15T16:05:55.408Z,2023-01-15T16:05:59Z,3980175357,141,27.1,3980175355,140,25.1,3980175361,213,6.1,3980175359,212,17.6,3980175353,56,Back,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798343,525,1,2,48,6,vaikl8nl7hdr4y9jj4jyb9ey,0,16.2,6.8,2023-01-15T16:05:59.169Z,2023-01-15T16:06:02Z,3980175381,141,6.7,3980175501,236,,3980175509,286,,3980175383,212,3.0,3980175377,56,Back,3980175503,233,352,3980175385,213,6.3,3980175379,140,19.1,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798355,352,74,2,48,6,djz9e25b9zuiu5rmv1zha3i6f,1,79.8,92.9,2023-01-15T16:05:59.170Z,2023-01-15T16:08:44Z,3980175525,233,525,3980175479,56,Left,3980175481,285,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798361,353,5,2,48,7,djz9e25b9zuiu5rmv1zha3i6f,0,78.1,101.2,2023-01-15T16:06:00.192Z,2023-01-15T16:34:15Z,3980175535,347,,3980175533,56,Left,3980175617,233,526,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798369,526,5,2,48,7,vaikl8nl7hdr4y9jj4jyb9ey,1,21.9,-1.2,2023-01-15T16:06:00.192Z,2023-01-15T16:06:04Z,3980175611,233,353,3980175569,56,Back,3980175571,347,,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798445,527,1,2,48,12,vaikl8nl7hdr4y9jj4jyb9ey,1,22.4,0,2023-01-15T16:06:04.929Z,2023-01-15T16:06:12Z,3980176013,213,0.2,3980176009,141,7.7,3980176001,56,Right,3980176011,212,30.5,3980176005,140,50.8,3980176015,1,,3980175999,107,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798449,528,3,2,48,19,vaikl8nl7hdr4y9jj4jyb9ey,0,66,12.6,2023-01-15T16:06:12.463Z,2023-01-15T16:06:17Z,3980176025,56,Right,3980176027,286,,3980176127,233,354,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798461,354,7,2,48,19,djz9e25b9zuiu5rmv1zha3i6f,1,34,87.4,2023-01-15T16:06:12.464Z,2023-01-15T16:06:14Z,3980176067,56,Back,3980176065,167,,3980176069,285,,3980176103,233,528,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798469,355,5,2,48,20,djz9e25b9zuiu5rmv1zha3i6f,0,31.8,101,2023-01-15T16:06:13.473Z,2023-01-15T16:34:15Z,3980176099,56,Back,3980176101,347,,3980176271,233,529,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798487,529,5,2,48,20,vaikl8nl7hdr4y9jj4jyb9ey,1,68.2,-1,2023-01-15T16:06:13.473Z,2023-01-15T16:06:16Z,3980176209,347,,3980176207,56,Right,3980176247,233,355,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798543,530,1,2,48,27,vaikl8nl7hdr4y9jj4jyb9ey,1,68.4,0,2023-01-15T16:06:20.481Z,2023-01-15T16:06:22Z,3980176509,212,10.1,3980176503,56,Right,3980176507,141,13.1,3980176505,140,66.1,3980176511,213,1.8,3980176501,107,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798635,531,1,2,48,29,vaikl8nl7hdr4y9jj4jyb9ey,1,66.1,13.1,2023-01-15T16:06:22.097Z,2023-01-15T16:06:28Z,3980176951,56,Right,3980176955,141,3.2,3980176953,140,63.6,3980176957,212,7.2,3980176959,213,4.3,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798673,532,1,2,48,35,vaikl8nl7hdr4y9jj4jyb9ey,1,74.6,29.7,2023-01-15T16:06:28.352Z,2023-01-15T16:07:01Z,3980178625,22,,3980177181,56,Center,3980177189,213,1.1,3980177183,140,81.1,3980177695,4,,3980177185,141,47.8,3980178617,210,16,3980178621,154,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,3980177187,212,,,,,14.1,,,,,,,,,,,,,,,,,,,1
2497798677,533,16,2,48,38,vaikl8nl7hdr4y9jj4jyb9ey,1,89.2,47.4,2023-01-15T16:06:31.248Z,2023-01-15T16:07:01Z,3980178645,76,,3980177987,374,2023-01-15 16:06:30.559,3980178665,214,,3980178659,102,53.0,3980177211,22,,3980178679,230,93.3,3980178671,89,,3980178683,231,48.4,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,3980177215,56,3980177983,72,,,Center,3980177213,17,,3980178655,55,532,3980178661,103,3.2,3980178647,29,,3980177991,375,48:37.676,3980178649,154,,
2497799219,356,1,2,49,45,djz9e25b9zuiu5rmv1zha3i6f,1,50.2,50,2023-01-15T16:07:38Z,2023-01-15T16:07:46Z,3980180633,213,4.5,3980180627,140,46.1,3980180631,212,22.8,3980180625,56,Back,3980180635,279,G,3980180847,189,,3980180629,141,17.0,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799235,357,1,2,49,49,djz9e25b9zuiu5rmv1zha3i6f,0,87,18,2023-01-15T16:07:42.400Z,2023-01-15T16:07:43Z,3980180713,141,54.8,3980180709,56,Center,3980180711,140,100.0,3980180717,213,1.1,3980180715,212,28.8,3980180705,2,,3980180707,155,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799241,358,5,2,49,49,djz9e25b9zuiu5rmv1zha3i6f,0,101.3,51.8,2023-01-15T16:07:42.768Z,2023-01-15T16:34:15Z,3980180737,56,Center,3980180789,233,535,3980180739,346,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799223,535,5,2,49,49,vaikl8nl7hdr4y9jj4jyb9ey,1,-1.3,48.2,2023-01-15T16:07:42.768Z,2023-01-15T16:07:44Z,3980180645,346,,3980180643,56,Back,3980180773,233,358,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799395,536,1,2,50,3,vaikl8nl7hdr4y9jj4jyb9ey,1,4.6,51.8,2023-01-15T16:07:56.879Z,2023-01-15T16:07:59Z,3980181651,124,,3980181665,237,,3980181659,212,13.0,3980181653,56,Back,3980181661,213,5.1,3980181655,140,9.1,3980181657,141,34.0,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799419,537,1,2,50,6,vaikl8nl7hdr4y9jj4jyb9ey,1,9.6,41.8,2023-01-15T16:07:59.568Z,2023-01-15T16:08:02Z,3980181787,140,26.0,3980181785,56,Back,3980181791,212,18.0,3980181789,141,33.9,3980181793,213,6.0,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799441,538,1,2,50,9,vaikl8nl7hdr4y9jj4jyb9ey,1,25.4,26.4,2023-01-15T16:08:02.303Z,2023-01-15T16:08:05Z,3980181901,56,Back,3980181903,140,30.8,3980181907,212,14.5,3980181905,141,6.7,3980181909,213,5.1,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799465,539,1,2,50,12,vaikl8nl7hdr4y9jj4jyb9ey,1,28.6,7.1,2023-01-15T16:08:05.408Z,2023-01-15T16:08:08Z,3980182007,141,31.8,3980182003,56,Back,3980182005,140,27.8,3980182009,212,16.8,3980182011,213,1.6,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799493,540,1,2,50,15,vaikl8nl7hdr4y9jj4jyb9ey,1,31.9,38.3,2023-01-15T16:08:08.207Z,2023-01-15T16:08:11Z,3980182201,140,40.2,3980182199,56,Back,3980182205,212,8.7,3980182207,213,0.1,3980182203,141,39.2,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799503,541,1,2,50,18,vaikl8nl7hdr4y9jj4jyb9ey,0,43.8,35.7,2023-01-15T16:08:11.391Z,2023-01-15T16:12:24Z,3980182265,141,33.1,3980182259,56,Center,3980182269,212,23.7,3980182271,213,6.2,3980182261,140,66.3,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799531,360,61,2,50,19,djz9e25b9zuiu5rmv1zha3i6f,1,52.1,74.8,2023-01-15T16:08:12.783Z,2023-01-15T17:00:51Z,3980182411,56,Center,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799539,361,49,2,50,22,djz9e25b9zuiu5rmv1zha3i6f,1,33.7,77.2,2023-01-15T16:08:15.615Z,2023-01-15T16:08:16Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799581,362,1,2,50,23,djz9e25b9zuiu5rmv1zha3i6f,1,33.4,77.5,2023-01-15T16:08:16.479Z,2023-01-15T16:08:19Z,3980182609,212,24.7,3980182605,140,15.2,3980182607,141,54.6,3980182603,56,Back,3980182611,213,3.8,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799589,363,1,2,50,26,djz9e25b9zuiu5rmv1zha3i6f,0,15.4,54.3,2023-01-15T16:08:19.119Z,2023-01-15T16:08:20Z,3980182657,212,33.3,3980182653,140,43.7,3980182655,141,32.1,3980182659,213,5.8,3980182651,56,Back,3980182661,1,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799591,542,1,2,50,26,vaikl8nl7hdr4y9jj4jyb9ey,1,58,63.9,2023-01-15T16:08:19.599Z,2023-01-15T16:08:20Z,3980182667,56,Center,3980182675,213,0.8,3980182673,212,7.7,3980182669,140,63.3,3980182671,141,71.8,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799593,543,49,2,50,27,vaikl8nl7hdr4y9jj4jyb9ey,1,63.3,71.8,2023-01-15T16:08:20.415Z,2023-01-15T16:08:20Z,,,,,,,,,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799601,544,1,2,50,27,vaikl8nl7hdr4y9jj4jyb9ey,0,63.3,71.8,2023-01-15T16:08:20.608Z,2023-01-15T16:08:22Z,3980182701,56,Center,3980182709,213,5.8,3980182705,141,68.1,3980182703,140,68.4,3980182707,212,5.9,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799625,364,8,2,50,31,djz9e25b9zuiu5rmv1zha3i6f,1,33.8,28.8,2023-01-15T16:08:23.984Z,2023-01-15T16:08:45Z,3980182833,56,Back,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799875,368,61,2,50,32,djz9e25b9zuiu5rmv1zha3i6f,0,25.2,24,2023-01-15T16:08:24.918Z,2023-01-15T16:08:52Z,3980184103,56,Back,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497799713,365,45,2,50,38,djz9e25b9zuiu5rmv1zha3i6f,0,4.3,12.9,2023-01-15T16:08:31.775Z,2023-01-15T16:08:34Z,3980183281,285,,3980183335,233,545,3980183279,56,Back,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,
