id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2514934689,123,1,1,12,12,1azk57wev30h044w949j46kpu,0,54.1,45.7,2023-03-04T11:13:18.401Z,2023-03-04T11:13:20Z,4070331581,141,46.0,4070331579,140,66.9,4070331583,212,13.4,4070331577,56,Center,4070331585,213,0.0,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934695,116,1,1,12,14,b9ecgxh884j2ugjrxwvpym192,0,39.8,49.3,2023-03-04T11:13:20.487Z,2023-03-04T11:13:24Z,4070331703,233,124,4070331701,236,,4070331613,56,Back,4070331615,140,38.8,4070331621,213,2.3,4070331707,286,,4070331619,212,1.6,4070331617,141,51.0,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934711,124,74,1,12,14,1azk57wev30h044w949j46kpu,1,72.7,44,2023-03-04T11:13:20.488Z,2023-03-04T11:53:41Z,4070331717,233,116,4070331687,285,,4070331685,56,Center,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934747,125,1,1,12,19,1azk57wev30h044w949j46kpu,1,70.6,73.5,2023-03-04T11:13:25.584Z,2023-03-04T11:13:30Z,4070331859,141,94.5,4070331861,212,27.6,4070331855,56,Left,4070331863,213,0.5,4070331857,140,93.1,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934749,126,61,1,12,20,1azk57wev30h044w949j46kpu,0,93.1,94.5,2023-03-04T11:13:26.288Z,2023-03-04T11:52:41Z,4070331871,56,Left,,,,,,,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934773,117,5,1,12,21,b9ecgxh884j2ugjrxwvpym192,1,11.4,-1.1,2023-03-04T11:13:27.737Z,2023-03-04T11:13:36Z,4070331957,347,,4070331955,56,Back,4070331979,233,127,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934755,127,5,1,12,21,1azk57wev30h044w949j46kpu,0,88.6,101.1,2023-03-04T11:13:27.737Z,2023-03-04T11:54:41Z,4070331891,347,,4070331889,56,Left,4070331991,233,117,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934871,118,1,1,12,45,b9ecgxh884j2ugjrxwvpym192,0,15.6,0,2023-03-04T11:13:52.070Z,2023-03-04T11:13:54Z,4070332453,212,21.3,4070332451,141,7.7,4070332455,213,0.3,4070332447,56,Back,4070332445,107,,4070332457,1,,4070332449,140,35.1,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935429,135,1,1,12,46,b9ecgxh884j2ugjrxwvpym192,0,28.9,5.2,2023-03-04T11:13:52.529Z,2023-03-04T11:15:55Z,4070334887,155,,4070334889,56,Back,4070334893,141,8.2,4070334891,140,42.1,4070334895,212,14.0,4070334897,213,0.1,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934885,128,1,1,12,49,1azk57wev30h044w949j46kpu,0,55.2,90.6,2023-03-04T11:13:55.169Z,2023-03-04T11:13:57Z,4070332527,141,57.9,4070332529,212,33.5,4070332525,140,79.0,4070332521,157,,4070332523,56,Center,4070332531,213,5.6,4070332533,1,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934913,119,1,1,12,51,b9ecgxh884j2ugjrxwvpym192,1,26.7,37.1,2023-03-04T11:13:57.622Z,2023-03-04T11:14:00Z,4070332675,3,,4070332679,140,34.2,4070332685,213,0.8,4070332677,56,Back,4070332683,212,11.1,4070332681,141,48.7,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934915,120,44,1,12,54,b9ecgxh884j2ugjrxwvpym192,1,35.5,45,2023-03-04T11:14:00.543Z,2023-03-04T11:14:01Z,4070332691,285,,4070332693,233,129,4070332689,56,Back,,,,,,,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934911,129,44,1,12,54,1azk57wev30h044w949j46kpu,0,64.5,55,2023-03-04T11:14:00.544Z,2023-03-04T11:14:01Z,4070332671,56,Center,4070332697,233,120,4070332673,286,,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934917,121,1,1,12,55,b9ecgxh884j2ugjrxwvpym192,0,33.6,48.7,2023-03-04T11:14:01.174Z,2023-03-04T11:14:02Z,4070332703,56,Back,4070332701,3,,4070332705,140,38.6,4070332709,212,7.0,4070332711,213,0.7,4070332707,141,55.4,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934931,130,1,1,12,56,1azk57wev30h044w949j46kpu,0,56.6,51.9,2023-03-04T11:14:02.465Z,2023-03-04T11:14:03Z,4070332745,213,6.1,4070332737,56,Center,4070332735,3,,4070332743,212,15.8,4070332741,141,48.8,4070332739,140,71.5,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934947,122,1,1,12,56,b9ecgxh884j2ugjrxwvpym192,0,25.5,46.4,2023-03-04T11:14:03.095Z,2023-03-04T11:14:07Z,4070332809,212,59.1,4070332805,140,68.8,4070332811,213,0.7,4070332807,141,100.0,4070332813,1,,4070332801,157,,4070332803,56,Left,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514934953,123,5,1,13,1,b9ecgxh884j2ugjrxwvpym192,0,68.5,101.6,2023-03-04T11:14:07.313Z,2023-03-04T11:14:23Z,4070332833,56,Left,4070333123,233,131,4070332835,347,,,,,,,,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935029,131,5,1,13,1,1azk57wev30h044w949j46kpu,1,31.5,-1.6,2023-03-04T11:14:07.313Z,2023-03-04T11:54:41Z,4070333113,347,,4070333111,56,Back,4070333115,233,123,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935067,132,1,1,13,16,1azk57wev30h044w949j46kpu,1,31.8,0,2023-03-04T11:14:22.624Z,2023-03-04T11:14:29Z,4070333267,212,32.4,4070333269,213,0.1,4070333265,141,3.1,4070333271,1,,4070333261,56,Right,4070333259,107,,4070333263,140,62.5,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935075,133,1,1,13,23,1azk57wev30h044w949j46kpu,1,62.5,3.1,2023-03-04T11:14:29.584Z,2023-03-04T11:14:30Z,4070333293,141,14.0,4070333301,213,2.1,4070333297,212,8.8,4070333287,140,58.0,4070333281,56,Right,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935081,134,1,1,13,24,1azk57wev30h044w949j46kpu,0,58,14,2023-03-04T11:14:30.688Z,2023-03-04T11:14:32Z,4070333331,141,13.6,4070333353,286,,4070333333,212,10.6,4070333349,233,124,4070333329,140,68.1,4070333347,236,,4070333327,56,Right,4070333335,213,6.3,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935083,124,74,1,13,24,b9ecgxh884j2ugjrxwvpym192,1,39.8,65.7,2023-03-04T11:14:30.689Z,2023-03-04T11:53:42Z,4070333355,233,134,4070333339,285,,4070333337,56,Back,,,,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935145,127,49,1,13,26,b9ecgxh884j2ugjrxwvpym192,1,32.7,89.9,2023-03-04T11:14:32.631Z,2023-03-04T11:52:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935117,125,1,1,13,27,b9ecgxh884j2ugjrxwvpym192,0,38.7,94.6,2023-03-04T11:14:34.086Z,2023-03-04T11:52:25Z,4070333509,213,0.2,4070333505,141,95.4,4070333523,236,,4070333529,286,,4070333507,212,2.4,4070333501,56,Back,4070333525,233,135,4070333503,140,40.9,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935101,135,74,1,13,27,1azk57wev30h044w949j46kpu,1,60.2,3.8,2023-03-04T11:14:34.087Z,2023-03-04T11:53:42Z,4070333429,285,,4070333427,56,Right,4070333531,233,125,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935143,126,5,1,13,30,b9ecgxh884j2ugjrxwvpym192,1,37.2,101.5,2023-03-04T11:14:36.143Z,2023-03-04T11:54:42Z,4070333629,56,Back,4070333649,233,136,4070333631,347,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935113,136,5,1,13,30,1azk57wev30h044w949j46kpu,0,62.8,-1.5,2023-03-04T11:14:36.143Z,2023-03-04T11:14:41Z,4070333653,233,126,4070333485,56,Right,4070333487,347,,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935223,128,1,1,13,43,b9ecgxh884j2ugjrxwvpym192,1,33.6,100,2023-03-04T11:14:49.494Z,2023-03-04T11:14:52Z,4070333945,212,13.5,4070333937,107,,4070333939,56,Back,4070333947,213,5.7,4070333943,141,89.7,4070333941,140,44.0,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935229,129,61,1,13,43,b9ecgxh884j2ugjrxwvpym192,0,44.1,89.1,2023-03-04T11:14:50.086Z,2023-03-04T11:52:18Z,4070333967,56,Back,,,,,,,,,,,,,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935217,137,49,1,13,44,1azk57wev30h044w949j46kpu,1,57.4,14.5,2023-03-04T11:14:50.976Z,2023-03-04T11:14:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935235,138,61,1,13,47,1azk57wev30h044w949j46kpu,0,59.8,14.2,2023-03-04T11:14:53.297Z,2023-03-04T11:14:53Z,4070333995,56,Right,,,,,,,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935239,130,49,1,13,47,b9ecgxh884j2ugjrxwvpym192,1,41.7,76.4,2023-03-04T11:14:53.398Z,2023-03-04T11:14:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935253,131,1,1,13,47,b9ecgxh884j2ugjrxwvpym192,1,41.7,76.4,2023-03-04T11:14:53.686Z,2023-03-04T11:14:55Z,4070334081,140,54.5,4070334079,56,Center,4070334089,212,13.5,4070334091,213,0.1,4070334085,141,78.7,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935259,132,1,1,13,49,b9ecgxh884j2ugjrxwvpym192,0,54.6,78.1,2023-03-04T11:14:55.478Z,2023-03-04T11:14:56Z,4070334115,141,71.2,4070334119,213,6.0,4070334113,140,68.2,4070334111,56,Center,4070334117,212,15.0,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935273,139,1,1,13,51,1azk57wev30h044w949j46kpu,0,34.3,37.6,2023-03-04T11:14:57.681Z,2023-03-04T11:14:58Z,4070334167,141,36.4,4070334173,1,,4070334169,212,41.6,4070334171,213,6.3,4070334165,140,73.9,4070334161,155,,4070334163,56,Center,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935303,133,1,1,13,55,b9ecgxh884j2ugjrxwvpym192,0,40.4,69.9,2023-03-04T11:15:01.399Z,2023-03-04T11:15:03Z,4070334301,3,,4070334303,56,Center,4070334309,212,20.1,4070334305,140,59.5,4070334311,213,0.1,4070334307,141,71.8,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935327,140,4,1,13,58,1azk57wev30h044w949j46kpu,1,53.7,33.2,2023-03-04T11:15:04.800Z,2023-03-04T11:15:10Z,4070334537,233,134,4070334397,13,,4070334405,286,,4070334399,294,,4070334401,56,Center,4070334403,152,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935355,134,4,1,13,58,b9ecgxh884j2ugjrxwvpym192,0,46.3,66.8,2023-03-04T11:15:04.801Z,2023-03-04T13:07:17Z,4070334551,233,140,4070334517,13,,4070334519,56,Back,4070334521,152,,4070334601,294,,4070334525,285,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935451,141,1,1,14,20,1azk57wev30h044w949j46kpu,0,47.5,32.5,2023-03-04T11:15:26.800Z,2023-03-04T11:15:28Z,4070335005,157,,4070335009,56,Center,4070335013,141,54.0,4070335011,140,87.5,4070335007,152,,4070335015,212,44.5,4070335019,1,,4070335003,5,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,4070335017,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935465,136,1,1,14,24,b9ecgxh884j2ugjrxwvpym192,0,12.1,47.8,2023-03-04T11:15:30.614Z,2023-03-04T11:15:31Z,4070335073,141,35.2,4070335069,56,Back,4070335071,140,23.9,4070335067,3,,4070335077,213,5.7,4070335075,212,15.1,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935483,137,44,1,14,27,b9ecgxh884j2ugjrxwvpym192,1,28.4,35.8,2023-03-04T11:15:33.582Z,2023-03-04T11:15:34Z,4070335125,233,142,4070335119,56,Back,4070335121,285,,,,,,,,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935475,142,44,1,14,27,1azk57wev30h044w949j46kpu,0,71.6,64.2,2023-03-04T11:15:33.583Z,2023-03-04T11:15:34Z,4070335113,286,,4070335111,56,Center,4070335139,233,137,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935489,138,1,1,14,28,b9ecgxh884j2ugjrxwvpym192,0,27.7,32.8,2023-03-04T11:15:34.216Z,2023-03-04T11:15:35Z,4070335145,3,,4070335153,212,2.9,4070335149,140,28.9,4070335151,141,36.7,4070335155,213,1.1,4070335147,56,Back,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935497,143,1,1,14,28,1azk57wev30h044w949j46kpu,1,67.5,60.5,2023-03-04T11:15:34.928Z,2023-03-04T11:15:36Z,4070335209,213,2.8,4070335205,141,72.5,4070335207,212,22.0,4070335201,56,Back,4070335203,140,48.0,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935539,144,1,1,14,30,1azk57wev30h044w949j46kpu,1,48,72.5,2023-03-04T11:15:36.479Z,2023-03-04T11:15:42Z,4070335443,140,86.8,4070335441,56,Center,4070335451,1,,4070335447,212,44.7,4070335439,155,,4070335445,141,45.4,4070335449,213,5.9,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935545,145,44,1,14,31,1azk57wev30h044w949j46kpu,1,84.8,46.6,2023-03-04T11:15:37.765Z,2023-03-04T11:15:56Z,4070335485,233,139,4070335481,56,Center,4070335483,286,,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935503,139,44,1,14,31,b9ecgxh884j2ugjrxwvpym192,0,15.2,53.4,2023-03-04T11:15:37.766Z,2023-03-04T11:15:43Z,4070335499,233,145,4070335237,285,,4070335235,56,Back,,,,,,,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935561,146,1,1,14,37,1azk57wev30h044w949j46kpu,0,86.8,45.4,2023-03-04T11:15:43.152Z,2023-03-04T11:16:01Z,4070335561,3,,4070335575,213,0.9,4070335563,168,,4070335569,141,59.6,4070335571,212,12.5,4070335565,56,Center,4070335567,140,94.4,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935573,140,52,1,14,40,b9ecgxh884j2ugjrxwvpym192,1,2.9,39.1,2023-03-04T11:15:46.422Z,2023-03-04T11:15:46Z,,,,,,,,,,,,,,,,,,,,,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935643,141,80,1,14,53,b9ecgxh884j2ugjrxwvpym192,0,15.1,25.8,2023-03-04T11:15:59.893Z,2023-03-04T11:16:00Z,,,,,,,,,,,,,,,,,,,,,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935665,142,1,1,14,55,b9ecgxh884j2ugjrxwvpym192,1,18,23.4,2023-03-04T11:16:01.525Z,2023-03-04T13:07:18Z,4070336053,141,20.3,4070336051,140,76.9,4070336055,212,61.9,4070336047,198,,4070336059,1,,4070336045,157,,4070336057,213,6.2,4070336049,56,Right,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935667,143,3,1,15,2,b9ecgxh884j2ugjrxwvpym192,0,88.2,9.9,2023-03-04T11:16:08.197Z,2023-03-04T11:53:44Z,4070336153,233,147,4070336063,56,Right,4070336065,286,,,,,,,,,,,,,,,,,eitv6t0xve84dgqlxutee0ys4,Bárbara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935673,147,7,1,15,2,1azk57wev30h044w949j46kpu,1,11.8,90.1,2023-03-04T11:16:08.198Z,2023-03-04T11:53:44Z,4070336077,56,Back,4070336089,233,143,4070336079,285,,4070336075,167,,,,,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935683,144,5,1,15,3,b9ecgxh884j2ugjrxwvpym192,1,90.4,-0.8,2023-03-04T11:16:09.157Z,2023-03-04T11:16:12Z,4070336139,233,148,4070336135,347,,4070336133,56,Right,,,,,,,,,,,,,,,,eitv6t0xve84dgqlxutee0ys4,Bárbara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935675,148,5,1,15,3,1azk57wev30h044w949j46kpu,0,9.6,100.8,2023-03-04T11:16:09.157Z,2023-03-04T11:54:42Z,4070336085,56,Back,4070336143,233,144,4070336087,347,,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935763,145,1,1,15,20,b9ecgxh884j2ugjrxwvpym192,0,90.4,0,2023-03-04T11:16:26.774Z,2023-03-04T11:16:28Z,4070336539,140,77.2,4070336541,141,19.7,4070336543,212,19.8,4070336535,107,,4070336537,56,Right,4070336545,213,2.3,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935773,146,1,1,15,23,b9ecgxh884j2ugjrxwvpym192,0,57.9,25.2,2023-03-04T11:16:29.814Z,2023-03-04T11:16:30Z,4070336603,141,28.9,4070336599,56,Center,4070336607,213,0.4,4070336601,140,64.2,4070336605,212,7.1,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935791,150,49,1,15,23,1azk57wev30h044w949j46kpu,1,32.7,74.9,2023-03-04T11:16:29.935Z,2023-03-04T11:51:59Z,,,,,,,,,,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935785,149,1,1,15,24,1azk57wev30h044w949j46kpu,1,41.9,65.3,2023-03-04T11:16:30.639Z,2023-03-04T11:16:32Z,4070336643,56,Back,4070336651,213,2.5,4070336647,141,74.9,4070336649,212,11.7,4070336645,140,32.7,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935801,151,1,1,15,24,1azk57wev30h044w949j46kpu,0,32.7,74.9,2023-03-04T11:16:30.831Z,2023-03-04T11:52:09Z,4070336709,56,Back,4070336715,212,10.7,4070336711,140,37.0,4070336717,213,5.1,4070336713,141,60.6,4070337137,155,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935783,147,61,1,15,25,b9ecgxh884j2ugjrxwvpym192,1,60.6,39.4,2023-03-04T11:16:31.599Z,2023-03-04T11:16:31Z,4070336633,56,Center,,,,,,,,,,,,,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935805,148,49,1,15,28,b9ecgxh884j2ugjrxwvpym192,1,53.7,69.3,2023-03-04T11:16:35.045Z,2023-03-04T11:16:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935821,149,1,1,15,31,b9ecgxh884j2ugjrxwvpym192,1,48,88.4,2023-03-04T11:16:37.686Z,2023-03-04T11:16:39Z,4070336847,212,11.2,4070336849,213,5.7,4070336845,141,79.9,4070336841,56,Left,4070336843,140,57.1,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935827,150,1,1,15,33,b9ecgxh884j2ugjrxwvpym192,0,58.7,85.1,2023-03-04T11:16:39.301Z,2023-03-04T11:16:41Z,4070336883,212,16.1,4070336879,140,69.5,4070336881,141,100.0,4070336885,213,0.8,4070336877,56,Left,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935835,151,5,1,15,34,b9ecgxh884j2ugjrxwvpym192,0,69.8,101.6,2023-03-04T11:16:41.035Z,2023-03-04T11:16:47Z,4070336925,347,,4070337159,233,152,4070336923,56,Left,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935871,152,5,1,15,34,1azk57wev30h044w949j46kpu,1,30.2,-1.6,2023-03-04T11:16:41.035Z,2023-03-04T11:54:42Z,4070337117,56,Back,4070337119,347,,4070337155,233,151,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935943,153,1,1,15,47,1azk57wev30h044w949j46kpu,0,29.9,0,2023-03-04T11:16:54.031Z,2023-03-04T11:16:56Z,4070337457,141,4.6,4070337451,107,,4070337453,56,Right,4070337459,212,32.2,4070337461,213,0.1,4070337455,140,60.3,4070337463,1,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935953,152,61,1,15,52,b9ecgxh884j2ugjrxwvpym192,1,47.2,83.6,2023-03-04T11:16:58.470Z,2023-03-04T11:16:58Z,4070337529,56,Back,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935967,153,49,1,15,54,b9ecgxh884j2ugjrxwvpym192,1,58.4,82,2023-03-04T11:17:00.134Z,2023-03-04T11:17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514935983,154,1,1,15,54,b9ecgxh884j2ugjrxwvpym192,1,60.5,79.8,2023-03-04T11:17:00.533Z,2023-03-04T11:17:15Z,4070337665,212,13.6,4070337661,140,72.5,4070337667,213,5.9,4070337659,56,Center,4070337663,141,72.1,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
