id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2533448837,35,1,1,2,20,9euoni3f3sh08tsplt2gh5dex,1,31.9,70.2,2023-04-15T10:01:46.587Z,2023-04-15T10:01:49Z,4189358199,213,3.2,4189358191,56,Back,4189358197,212,9.6,4189358195,141,68.8,4189358193,140,22.8,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533448875,36,1,1,2,22,9euoni3f3sh08tsplt2gh5dex,1,22.8,68.8,2023-04-15T10:01:49.227Z,2023-04-15T10:01:56Z,4189358399,56,Back,4189358407,213,3.9,4189358405,212,22.1,4189358403,141,47.2,4189358401,140,7.1,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533448889,37,1,1,2,30,9euoni3f3sh08tsplt2gh5dex,1,14.7,42.1,2023-04-15T10:01:56.538Z,2023-04-15T10:01:58Z,4189358457,56,Back,4189358463,212,6.3,4189358465,213,4.2,4189358459,140,11.7,4189358461,141,34.0,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533448925,38,1,1,2,32,9euoni3f3sh08tsplt2gh5dex,1,11.7,34,2023-04-15T10:01:58.506Z,2023-04-15T10:02:02Z,4189358661,141,47.3,4189358659,140,6.3,4189358657,56,Back,4189358663,212,10.7,4189358665,213,2.1,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533448941,39,1,1,2,36,9euoni3f3sh08tsplt2gh5dex,0,6.2,47.6,2023-04-15T10:02:02.811Z,2023-04-15T10:02:05Z,4189358773,155,,4189358775,56,Back,4189358777,140,44.8,4189358785,1,,4189358783,213,0.6,4189358781,212,47.8,4189358779,141,85.0,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533448951,27,49,1,2,40,eqaszp3lzhffqt4f8hmzov72j,1,60.9,22.1,2023-04-15T10:02:06.354Z,2023-04-15T10:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533448965,28,1,1,2,40,eqaszp3lzhffqt4f8hmzov72j,0,60.9,22.1,2023-04-15T10:02:06.691Z,2023-04-15T10:02:08Z,4189358895,157,,4189358907,1,,4189358901,141,63.4,4189358899,140,78.4,4189358897,56,Center,4189358905,213,1.0,4189358903,212,33.6,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449023,40,12,1,2,45,9euoni3f3sh08tsplt2gh5dex,1,20.4,37.1,2023-04-15T10:02:11.691Z,2023-04-15T10:02:19Z,4189359177,56,Back,4189359185,213,5.1,4189359183,212,9.7,4189359181,141,24.1,4189359179,140,24.3,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449015,29,61,1,2,51,eqaszp3lzhffqt4f8hmzov72j,0,96.4,72.6,2023-04-15T10:02:17.619Z,2023-04-15T10:02:17Z,4189359147,56,Center,,,,,,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449017,30,5,1,2,52,eqaszp3lzhffqt4f8hmzov72j,0,100.9,64.9,2023-04-15T10:02:18.627Z,2023-04-15T10:02:20Z,4189359151,346,,4189359221,233,41,4189359149,56,Center,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449025,41,5,1,2,52,9euoni3f3sh08tsplt2gh5dex,1,-0.9,35.1,2023-04-15T10:02:18.627Z,2023-04-15T10:54:39Z,4189359187,56,Back,4189359205,233,30,4189359189,346,,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449107,42,1,1,3,6,9euoni3f3sh08tsplt2gh5dex,1,4.9,47,2023-04-15T10:02:32.859Z,2023-04-15T10:02:34Z,4189359667,56,Back,4189359679,237,,4189359669,140,9.2,4189359665,124,,4189359675,213,5.1,4189359673,212,12.5,4189359671,141,29.8,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449115,43,1,1,3,7,9euoni3f3sh08tsplt2gh5dex,0,9.2,29.8,2023-04-15T10:02:34.298Z,2023-04-15T10:03:14Z,4189359719,213,0.5,4189359717,212,11.9,4189359711,56,Back,4189359759,233,31,4189359713,140,19.0,4189359715,141,38.6,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449127,44,1,1,3,9,9euoni3f3sh08tsplt2gh5dex,0,17.3,37.7,2023-04-15T10:02:35.570Z,2023-04-15T10:03:14Z,4189360953,286,,4189359777,213,0.3,4189359769,56,Back,4189360951,236,,4189359773,141,39.2,4189359775,212,3.1,4189359771,140,20.1,4189361037,233,31,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449121,31,74,1,3,9,eqaszp3lzhffqt4f8hmzov72j,1,87.8,58.4,2023-04-15T10:02:35.571Z,2023-04-15T10:55:49Z,4189359765,233,44,4189359735,285,,4189359733,56,Center,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449145,32,13,1,3,12,eqaszp3lzhffqt4f8hmzov72j,1,92.8,67.8,2023-04-15T10:02:39.058Z,2023-04-15T10:02:54Z,4189360277,102,59.0,4189360285,231,51.6,4189359859,64,,4189360283,230,99.0,4189360281,458,,4189360143,72,,4189360279,103,44.4,4189359857,22,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,4189360275,86,4189359861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449151,33,5,1,3,12,eqaszp3lzhffqt4f8hmzov72j,0,101.1,59.4,2023-04-15T10:02:39.258Z,2023-04-15T10:54:39Z,4189359929,346,,4189359927,56,Center,4189359993,233,45,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449137,45,5,1,3,12,9euoni3f3sh08tsplt2gh5dex,1,-1.1,40.6,2023-04-15T10:02:39.258Z,2023-04-15T10:02:41Z,4189359837,56,Back,4189359961,233,33,4189359839,346,,,,,,,,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449231,46,1,1,3,28,9euoni3f3sh08tsplt2gh5dex,0,4.6,46.9,2023-04-15T10:02:54.971Z,2023-04-15T10:03:27Z,4189360377,140,48.2,4189360383,213,0.4,4189360385,1,,4189360381,212,50.7,4189360379,141,79.1,4189360375,56,Back,4189360373,155,,4189360389,74,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,4189360371,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449437,38,44,1,3,29,eqaszp3lzhffqt4f8hmzov72j,1,69.8,32.7,2023-04-15T10:02:55.922Z,2023-04-15T10:03:32Z,4189361541,56,Center,4189361563,233,47,4189361543,286,,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449235,47,44,1,3,29,9euoni3f3sh08tsplt2gh5dex,0,30.2,67.3,2023-04-15T10:02:55.923Z,2023-04-15T10:03:32Z,4189360405,56,Back,4189361567,233,38,4189361421,285,,,,,,,,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449239,34,1,1,3,30,eqaszp3lzhffqt4f8hmzov72j,1,72,30.6,2023-04-15T10:02:56.771Z,2023-04-15T10:02:58Z,4189360433,140,55.7,4189360435,141,20.4,4189360431,56,Right,4189360429,3,,4189360437,212,18.5,4189360439,213,3.5,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449245,35,49,1,3,32,eqaszp3lzhffqt4f8hmzov72j,1,57,21.2,2023-04-15T10:02:58.579Z,2023-04-15T10:02:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449249,36,1,1,3,32,eqaszp3lzhffqt4f8hmzov72j,0,57,21.2,2023-04-15T10:02:59.043Z,2023-04-15T10:03:00Z,4189360489,213,0.8,4189360487,212,38.5,4189360479,155,,4189360481,56,Center,4189360491,1,,4189360483,140,81.2,4189360485,141,63.7,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449285,48,4,1,3,37,9euoni3f3sh08tsplt2gh5dex,1,24.8,35.4,2023-04-15T10:03:04.330Z,2023-04-15T10:03:09Z,4189360711,285,,4189360707,152,,4189360709,265,,4189360857,233,37,4189360705,56,Back,4189360703,13,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449309,37,4,1,3,37,eqaszp3lzhffqt4f8hmzov72j,0,75.2,64.6,2023-04-15T10:03:04.331Z,2023-04-15T10:04:06Z,4189360811,152,,4189360809,56,Center,4189360815,286,,4189360887,233,48,4189360813,265,,4189360805,13,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449543,49,1,1,4,19,9euoni3f3sh08tsplt2gh5dex,0,22.3,31.6,2023-04-15T10:03:45.882Z,2023-04-15T10:03:49Z,4189362063,140,35.3,4189362065,141,100.0,4189362057,196,,4189362059,152,,4189362071,1,,4189362061,56,Back,4189362053,5,,4189362055,155,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,4189362067,212,4189362069,213,1.3,49.7,,,,,,,,,,,,,,,,,,,,,,,,,
2533449563,39,5,1,4,23,eqaszp3lzhffqt4f8hmzov72j,1,67.9,-1.8,2023-04-15T10:03:49.692Z,2023-04-15T10:54:40Z,4189362171,233,50,4189362165,56,Right,4189362167,347,,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449547,50,5,1,4,23,9euoni3f3sh08tsplt2gh5dex,0,32.1,101.8,2023-04-15T10:03:49.692Z,2023-04-15T10:03:55Z,4189362079,56,Back,4189362081,347,,4189362189,233,39,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449571,40,1,1,4,28,eqaszp3lzhffqt4f8hmzov72j,0,71.1,0,2023-04-15T10:03:54.484Z,2023-04-15T10:03:56Z,4189362221,141,8.0,4189362215,107,,4189362225,213,0.2,4189362223,212,32.4,4189362217,56,Right,4189362219,140,100.0,4189362227,1,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449573,41,5,1,4,29,eqaszp3lzhffqt4f8hmzov72j,0,101.3,17,2023-04-15T10:03:56.168Z,2023-04-15T10:03:57Z,4189362273,233,51,4189362233,346,,4189362231,56,Right,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449575,51,5,1,4,29,9euoni3f3sh08tsplt2gh5dex,1,-1.3,83,2023-04-15T10:03:56.168Z,2023-04-15T10:54:40Z,4189362237,346,,4189362253,233,41,4189362235,56,Back,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449669,52,1,1,4,42,9euoni3f3sh08tsplt2gh5dex,1,5.2,50.1,2023-04-15T10:04:08.858Z,2023-04-15T10:04:09Z,4189362695,213,1.3,4189362693,212,19.5,4189362685,124,,4189362691,141,77.9,4189362689,140,9.8,4189362687,56,Back,4189362699,237,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449675,53,1,1,4,43,9euoni3f3sh08tsplt2gh5dex,1,9.8,77.9,2023-04-15T10:04:09.721Z,2023-04-15T10:04:57Z,4189362729,213,1.1,4189362721,56,Back,4189362725,141,100.0,4189362723,140,16.5,4189362727,212,17.0,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449677,54,43,1,4,43,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-04-15T10:04:10.108Z,2023-04-15T10:04:35Z,4189362731,56,Back,4189363601,144,5,4189362733,347,0,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449697,55,1,1,4,45,9euoni3f3sh08tsplt2gh5dex,1,13.6,92.4,2023-04-15T10:04:11.930Z,2023-04-15T10:05:01Z,4189362827,56,Back,4189362829,140,29.4,4189362831,141,93.6,4189362835,213,0.0,4189362833,212,16.6,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449723,56,1,1,4,49,9euoni3f3sh08tsplt2gh5dex,1,29.1,93.2,2023-04-15T10:04:15.834Z,2023-04-15T10:04:18Z,4189362977,140,26.9,4189362983,213,4.5,4189362981,212,11.9,4189362979,141,76.0,4189362975,56,Back,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449733,57,1,1,4,51,9euoni3f3sh08tsplt2gh5dex,1,28.1,73.5,2023-04-15T10:04:18.090Z,2023-04-15T10:04:19Z,4189363031,56,Back,4189363033,140,25.0,4189363035,141,64.2,4189363039,213,4.2,4189363037,212,7.1,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449737,58,1,1,4,53,9euoni3f3sh08tsplt2gh5dex,0,25,64.2,2023-04-15T10:04:19.418Z,2023-04-15T10:04:19Z,4189363053,140,32.3,4189363055,141,65.1,4189363057,212,7.7,4189363059,213,0.1,4189363047,56,Back,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449739,42,49,1,4,53,eqaszp3lzhffqt4f8hmzov72j,1,74.4,33.9,2023-04-15T10:04:19.745Z,2023-04-15T10:04:20Z,,,,,,,,,,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449751,43,1,1,4,53,eqaszp3lzhffqt4f8hmzov72j,0,73.8,35.5,2023-04-15T10:04:20.290Z,2023-04-15T10:04:23Z,4189363185,236,,4189363191,286,,4189363117,140,77.3,4189363119,141,39.2,4189363121,212,4.5,4189363187,233,59,4189363115,56,Center,4189363123,213,0.6,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449761,59,74,1,4,53,9euoni3f3sh08tsplt2gh5dex,1,32.4,61.7,2023-04-15T10:04:20.291Z,2023-04-15T11:01:22Z,4189363181,56,Back,4189363215,233,43,4189363183,285,,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449791,44,43,1,5,0,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-15T10:04:26.498Z,2023-04-15T10:04:28Z,4189363325,285,0,4189363359,144,74,4189363323,56,Center,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449825,60,1,1,5,5,9euoni3f3sh08tsplt2gh5dex,0,65,11.3,2023-04-15T10:04:31.994Z,2023-04-15T10:04:32Z,4189363489,141,31.9,4189363493,213,0.5,4189363491,212,27.6,4189363485,56,Center,4189363487,140,87.6,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449823,45,52,1,5,11,eqaszp3lzhffqt4f8hmzov72j,1,14.3,68.5,2023-04-15T10:04:38.010Z,2023-04-15T10:57:51Z,,,,,,,,,,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449907,46,1,1,5,13,eqaszp3lzhffqt4f8hmzov72j,0,14.4,56.3,2023-04-15T10:04:39.650Z,2023-04-15T10:04:44Z,4189363923,140,75.6,4189363925,141,41.8,4189363931,1,,4189363921,56,Center,4189363927,212,65.0,4189363919,199,,4189363929,213,6.1,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449911,61,49,1,5,18,9euoni3f3sh08tsplt2gh5dex,1,22,62,2023-04-15T10:04:45.274Z,2023-04-15T10:04:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449937,62,1,1,5,19,9euoni3f3sh08tsplt2gh5dex,0,22,62.1,2023-04-15T10:04:45.978Z,2023-04-15T10:04:49Z,4189364057,140,45.7,4189364063,213,0.8,4189364065,1,,4189364059,141,100.0,4189364061,212,36.8,4189364053,155,,4189364055,56,Back,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450041,47,5,1,5,22,eqaszp3lzhffqt4f8hmzov72j,1,56,-2,2023-04-15T10:04:49.203Z,2023-04-15T10:54:40Z,4189364633,56,Right,4189364635,347,,4189364637,233,63,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533449939,63,5,1,5,22,9euoni3f3sh08tsplt2gh5dex,0,44,102,2023-04-15T10:04:49.203Z,2023-04-15T10:05:07Z,4189364067,56,Back,4189364653,233,47,4189364069,347,,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450079,48,1,1,5,40,eqaszp3lzhffqt4f8hmzov72j,1,56.6,0,2023-04-15T10:05:06.482Z,2023-04-15T10:05:11Z,4189364863,140,81.9,4189364865,141,5.2,4189364859,107,,4189364871,1,,4189364861,56,Right,4189364867,212,27.0,4189364869,213,0.2,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450081,49,61,1,5,43,eqaszp3lzhffqt4f8hmzov72j,0,80.8,4,2023-04-15T10:05:09.410Z,2023-04-15T10:28:05Z,4189364875,56,Right,,,,,,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450091,50,5,1,5,44,eqaszp3lzhffqt4f8hmzov72j,0,78.4,-1.5,2023-04-15T10:05:11.321Z,2023-04-15T10:54:40Z,4189365229,233,64,4189364935,56,Right,4189364937,347,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450139,64,5,1,5,44,9euoni3f3sh08tsplt2gh5dex,1,21.6,101.5,2023-04-15T10:05:11.321Z,2023-04-15T10:05:20Z,4189365209,233,50,4189365205,56,Back,4189365207,347,,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450149,65,1,1,5,53,9euoni3f3sh08tsplt2gh5dex,1,20.5,100,2023-04-15T10:05:20.170Z,2023-04-15T10:05:22Z,4189365261,56,Back,4189365259,107,,4189365263,140,21.3,4189365265,141,89.1,4189365269,213,4.8,4189365267,212,8.7,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450163,66,1,1,5,55,9euoni3f3sh08tsplt2gh5dex,1,20.6,89.1,2023-04-15T10:05:21.929Z,2023-04-15T10:05:25Z,4189365319,140,20.4,4189365323,212,4.7,4189365325,213,1.6,4189365321,141,96.0,4189365317,56,Back,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450203,67,1,1,5,58,9euoni3f3sh08tsplt2gh5dex,1,23.7,98.1,2023-04-15T10:05:24.953Z,2023-04-15T10:05:31Z,4189365497,212,21.4,4189365495,141,92.0,4189365493,140,43.7,4189365499,213,6.1,4189365491,56,Back,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450205,68,4,1,6,4,9euoni3f3sh08tsplt2gh5dex,1,38.2,75.6,2023-04-15T10:05:31.025Z,2023-04-15T10:05:41Z,4189365511,286,,4189365507,152,,4189365509,265,,4189365601,233,51,4189365503,13,,4189365505,56,Back,,,,,,,2t32h7nbjkouc968jbm8cax62,Mirari Uria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450217,51,4,1,6,4,eqaszp3lzhffqt4f8hmzov72j,0,61.8,24.4,2023-04-15T10:05:31.026Z,2023-04-15T10:05:35Z,4189365609,233,68,4189365569,56,Center,4189365571,152,,4189365575,285,,4189365573,265,,4189365567,13,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450337,69,1,1,6,23,9euoni3f3sh08tsplt2gh5dex,1,42,80,2023-04-15T10:05:50.105Z,2023-04-15T10:58:00Z,4189366231,213,6.2,4189366225,140,67.2,4189366223,56,Center,4189366221,152,,4189366219,5,,4189366227,141,75.6,4189366229,212,26.6,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450357,70,1,1,6,24,9euoni3f3sh08tsplt2gh5dex,0,67.1,75.6,2023-04-15T10:05:51.225Z,2023-04-15T10:05:52Z,4189366331,56,Center,4189366339,213,5.7,4189366337,212,18.9,4189366333,140,82.0,4189366335,141,60.0,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450385,53,8,1,6,25,eqaszp3lzhffqt4f8hmzov72j,1,12.2,37.4,2023-04-15T10:05:51.378Z,2023-04-15T10:07:04Z,4189366447,56,Back,,,,,,,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450363,52,49,1,6,26,eqaszp3lzhffqt4f8hmzov72j,1,12.2,37.4,2023-04-15T10:05:53.138Z,2023-04-15T10:07:06Z,,,,,,,,,,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450395,54,1,1,6,29,eqaszp3lzhffqt4f8hmzov72j,0,13.4,28,2023-04-15T10:05:55.433Z,2023-04-15T10:28:07Z,4189366489,213,5.2,4189366487,212,22.4,4189366675,1,,4189366673,157,,4189366481,56,Back,4189366483,140,23.5,4189366485,141,0.0,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450401,55,5,1,6,29,eqaszp3lzhffqt4f8hmzov72j,0,22.6,-1.4,2023-04-15T10:05:55.720Z,2023-04-15T10:54:41Z,4189366499,56,Back,4189366501,347,,4189366539,233,71,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450405,71,5,1,6,29,9euoni3f3sh08tsplt2gh5dex,1,77.4,101.4,2023-04-15T10:05:55.720Z,2023-04-15T10:05:58Z,4189366509,56,Left,4189366523,233,55,4189366511,347,,,,,,,,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450447,72,1,1,6,37,9euoni3f3sh08tsplt2gh5dex,1,78.7,100,2023-04-15T10:06:03.593Z,2023-04-15T10:06:05Z,4189366801,213,3.6,4189366797,141,89.6,4189366793,56,Left,4189366795,140,63.3,4189366791,107,,4189366799,212,17.9,,,,,,,2t32h7nbjkouc968jbm8cax62,Mirari Uria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450459,73,1,1,6,38,9euoni3f3sh08tsplt2gh5dex,1,63.3,89.6,2023-04-15T10:06:04.954Z,2023-04-15T10:06:06Z,4189366853,141,84.2,4189366855,212,4.0,4189366849,56,Left,4189366851,140,64.8,4189366857,213,5.1,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
