id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,assist,qualifier/13/value
2489196757,678,1,2,75,6,9ns699xp353c84r1g6epazycl,1,3.2,79.5,2022-12-04T18:35:29.924Z,2022-12-04T18:35:32Z,3934654157,141,79.7,3934654155,140,19.8,3934654161,213,0.0,3934654153,56,Back,3934654159,212,17.4,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196771,679,1,2,75,8,9ns699xp353c84r1g6epazycl,1,19.8,79.7,2022-12-04T18:35:32.293Z,2022-12-04T18:35:37Z,3934654237,212,9.1,3934654235,141,78.1,3934654239,213,6.2,3934654233,140,28.4,3934654231,56,Back,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196795,680,1,2,75,13,9ns699xp353c84r1g6epazycl,1,41.5,68.2,2022-12-04T18:35:37.268Z,2022-12-04T18:35:45Z,3934654387,213,6.3,3934654379,56,Center,3934654385,212,32.0,3934654389,1,,3934654383,141,67.8,3934654381,140,72.0,,,,,,,13mb0sv3j53kze8l7ehr4izmd,Carolina Férez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196807,681,1,2,75,21,9ns699xp353c84r1g6epazycl,1,71.2,53.7,2022-12-04T18:35:44.964Z,2022-12-04T18:35:48Z,3934654457,212,8.5,3934654459,213,4.6,3934654453,140,70.4,3934654451,56,Center,3934654455,141,41.3,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196809,682,3,2,75,24,9ns699xp353c84r1g6epazycl,0,74.4,43,2022-12-04T18:35:47.908Z,2022-12-04T18:35:53Z,3934654465,286,,3934654633,233,620,3934654463,56,Center,,,,,,,,,,,,,,,,13mb0sv3j53kze8l7ehr4izmd,Carolina Férez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196843,620,7,2,75,24,djz9e25b9zuiu5rmv1zha3i6f,1,25.6,57,2022-12-04T18:35:47.909Z,2022-12-04T18:35:53Z,3934654625,56,Back,3934654627,285,,3934654629,233,682,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196845,621,49,2,75,29,djz9e25b9zuiu5rmv1zha3i6f,1,22.6,43.6,2022-12-04T18:35:53.039Z,2022-12-04T18:35:53Z,,,,,,,,,,,,,,,,,,,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196851,622,1,2,75,29,djz9e25b9zuiu5rmv1zha3i6f,1,22.6,43.6,2022-12-04T18:35:53.254Z,2022-12-04T18:35:54Z,3934654653,56,Back,3934654659,212,12.0,3934654661,213,5.0,3934654655,140,26.0,3934654657,141,26.8,,,,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196857,623,1,2,75,30,djz9e25b9zuiu5rmv1zha3i6f,1,26,27,2022-12-04T18:35:54.310Z,2022-12-04T18:35:55Z,3934654697,213,3.5,3934654689,56,Back,3934654693,141,21.5,3934654691,140,15.7,3934654695,212,11.4,,,,,,,,,,8i42x5mpk5bpm1i0gvgubx9pm,Laura Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196873,624,1,2,75,31,djz9e25b9zuiu5rmv1zha3i6f,1,15.7,21.5,2022-12-04T18:35:55.069Z,2022-12-04T18:35:57Z,3934654753,56,Back,3934654759,212,14.6,3934654761,213,2.0,3934654755,140,9.3,3934654757,141,40.6,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196915,625,1,2,75,33,djz9e25b9zuiu5rmv1zha3i6f,1,9.3,42.8,2022-12-04T18:35:57.678Z,2022-12-04T18:36:03Z,3934654963,140,24.5,3934654969,213,1.1,3934654967,212,33.1,3934654961,56,Back,3934654971,1,,3934654965,141,85.4,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196955,626,1,2,75,39,djz9e25b9zuiu5rmv1zha3i6f,0,30.5,89.3,2022-12-04T18:36:03.359Z,2022-12-04T18:36:09Z,3934655187,213,0.1,3934655177,155,,3934655181,140,81.8,3934655189,1,,3934655183,141,95.0,3934655185,212,54.0,3934655179,56,Left,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196957,683,49,2,75,44,9ns699xp353c84r1g6epazycl,1,16.5,6.8,2022-12-04T18:36:08.580Z,2022-12-04T18:36:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196983,684,1,2,75,45,9ns699xp353c84r1g6epazycl,1,16.4,6.8,2022-12-04T18:36:09.541Z,2022-12-04T18:36:13Z,3934655311,213,6.2,3934655305,140,30.0,3934655303,56,Back,3934655309,212,14.3,3934655307,141,6.0,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196985,685,61,2,75,49,9ns699xp353c84r1g6epazycl,0,29.9,4.9,2022-12-04T18:36:12.964Z,2022-12-04T18:36:13Z,3934655315,56,Back,,,,,,,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196997,627,5,2,75,50,djz9e25b9zuiu5rmv1zha3i6f,1,69.4,101.4,2022-12-04T18:36:13.973Z,2022-12-04T18:36:15Z,3934655367,347,,3934655377,233,686,3934655365,56,Left,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489196991,686,5,2,75,50,9ns699xp353c84r1g6epazycl,0,30.6,-1.4,2022-12-04T18:36:13.973Z,2022-12-04T18:38:08Z,3934655347,347,,3934655345,56,Back,3934655385,233,627,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197039,628,1,2,75,55,djz9e25b9zuiu5rmv1zha3i6f,1,65.4,100,2022-12-04T18:36:19.711Z,2022-12-04T18:36:24Z,3934655621,56,Left,3934655619,107,,3934655623,140,61.1,3934655629,213,4.2,3934655625,141,90.0,3934655627,212,9.0,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197043,629,50,2,76,0,djz9e25b9zuiu5rmv1zha3i6f,1,66.6,88.6,2022-12-04T18:36:24.591Z,2022-12-04T18:36:26Z,3934655639,286,,3934655637,56,Left,3934655695,233,687,,,,,,,,,,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197047,687,7,2,76,0,9ns699xp353c84r1g6epazycl,1,33.4,11.4,2022-12-04T18:36:24.592Z,2022-12-04T18:36:26Z,3934655667,56,Back,3934655669,285,,3934655671,233,629,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197049,688,49,2,76,2,9ns699xp353c84r1g6epazycl,1,35,17.2,2022-12-04T18:36:25.989Z,2022-12-04T18:36:26Z,,,,,,,,,,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197083,689,1,2,76,5,9ns699xp353c84r1g6epazycl,1,45.1,26.5,2022-12-04T18:36:29.046Z,2022-12-04T18:36:34Z,3934655885,1,,3934655873,155,,3934655877,140,75.2,3934655879,141,71.8,3934655881,212,44.1,3934655875,56,Center,3934655883,213,0.8,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197087,690,3,2,76,10,9ns699xp353c84r1g6epazycl,0,85.6,66.8,2022-12-04T18:36:34.101Z,2022-12-04T18:36:36Z,3934655965,233,630,3934655893,56,Center,3934655895,286,,,,,,,,,,,,,,,,,7n5a86810eorw5ugrdkognd62,Júlia Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197097,630,7,2,76,10,djz9e25b9zuiu5rmv1zha3i6f,0,14.4,33.2,2022-12-04T18:36:34.102Z,2022-12-04T18:36:37Z,3934655923,285,,3934655939,233,690,3934655921,56,Back,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197107,691,3,2,76,12,9ns699xp353c84r1g6epazycl,0,87.4,63.3,2022-12-04T18:36:36.724Z,2022-12-04T18:36:39Z,3934655983,286,,3934656055,233,631,3934655981,56,Center,,,,,,,,,,,,,,,,7n5a86810eorw5ugrdkognd62,Júlia Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197115,631,7,2,76,12,djz9e25b9zuiu5rmv1zha3i6f,1,12.6,36.7,2022-12-04T18:36:36.725Z,2022-12-04T18:36:39Z,3934656027,233,691,3934656023,285,,3934656021,56,Back,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197117,632,49,2,76,14,djz9e25b9zuiu5rmv1zha3i6f,1,18.3,38.5,2022-12-04T18:36:38.486Z,2022-12-04T18:36:38Z,,,,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197123,633,4,2,76,15,djz9e25b9zuiu5rmv1zha3i6f,1,18.6,37.2,2022-12-04T18:36:38.852Z,2022-12-04T18:36:40Z,3934656065,265,,3934656059,13,,3934656063,152,,3934656089,233,692,3934656061,56,Back,3934656067,285,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197127,692,4,2,76,15,9ns699xp353c84r1g6epazycl,0,81.4,62.8,2022-12-04T18:36:38.853Z,2022-12-04T18:36:40Z,3934656087,286,,3934656083,152,,3934656093,233,633,3934656081,56,Center,3934656079,13,,3934656085,265,,,,,,,,7n5a86810eorw5ugrdkognd62,Júlia Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197211,634,1,2,76,40,djz9e25b9zuiu5rmv1zha3i6f,1,20.9,42.3,2022-12-04T18:37:04.727Z,2022-12-04T18:41:51Z,3934656609,212,49.3,3934656603,56,Center,3934656597,5,,3934656601,152,,3934656613,1,,3934656605,140,67.1,3934656611,213,6.1,3934656607,141,29.1,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,3934656599,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197259,635,1,2,76,47,djz9e25b9zuiu5rmv1zha3i6f,1,65.9,28.2,2022-12-04T18:37:11.534Z,2022-12-04T18:41:48Z,3934656851,141,5.3,3934656853,212,15.9,3934656847,56,Right,3934656855,213,4.5,3934656849,140,63.0,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197275,636,1,2,76,52,djz9e25b9zuiu5rmv1zha3i6f,1,60.1,24.7,2022-12-04T18:37:15.901Z,2022-12-04T18:37:19Z,3934656951,213,2.5,3934656945,140,43.5,3934656949,212,22.4,3934656947,141,45.4,3934656943,56,Back,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197295,637,1,2,76,55,djz9e25b9zuiu5rmv1zha3i6f,1,39.1,56.4,2022-12-04T18:37:19.190Z,2022-12-04T18:37:24Z,3934657031,141,56.3,3934657027,56,Back,3934657029,140,21.6,3934657033,212,18.4,3934657035,213,3.1,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197297,638,1,2,77,0,djz9e25b9zuiu5rmv1zha3i6f,0,21.6,56.7,2022-12-04T18:37:24.071Z,2022-12-04T18:37:29Z,3934657095,1,,3934657065,212,46.7,3934657057,155,,3934657059,56,Left,3934657067,213,0.5,3934657063,141,91.2,3934657061,140,60.1,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197301,693,1,2,77,3,9ns699xp353c84r1g6epazycl,1,36.4,4.6,2022-12-04T18:37:27.462Z,2022-12-04T18:37:29Z,3934657103,140,50.1,3934657107,212,15.1,3934657109,213,0.3,3934657101,56,Right,3934657105,141,11.5,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197303,694,49,2,77,5,9ns699xp353c84r1g6epazycl,1,50.6,11.5,2022-12-04T18:37:29.510Z,2022-12-04T18:37:30Z,,,,,,,,,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197323,695,1,2,77,10,9ns699xp353c84r1g6epazycl,0,59.1,8.1,2022-12-04T18:37:33.957Z,2022-12-04T18:37:35Z,3934657235,140,57.6,3934657239,212,1.6,3934657241,213,3.3,3934657237,141,7.7,3934657233,56,Right,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197327,639,49,2,77,11,djz9e25b9zuiu5rmv1zha3i6f,1,44.7,92,2022-12-04T18:37:35.510Z,2022-12-04T18:37:35Z,,,,,,,,,,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197341,640,1,2,77,12,djz9e25b9zuiu5rmv1zha3i6f,1,44.7,92,2022-12-04T18:37:36.277Z,2022-12-04T18:37:37Z,3934657307,140,34.6,3934657309,141,96.6,3934657305,56,Back,3934657311,212,11.1,3934657313,213,2.9,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197357,641,1,2,77,13,djz9e25b9zuiu5rmv1zha3i6f,1,34.6,96.6,2022-12-04T18:37:37.637Z,2022-12-04T18:37:42Z,3934657385,56,Back,3934657393,213,4.1,3934657389,141,73.0,3934657391,212,20.3,3934657387,140,22.8,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197375,642,1,2,77,18,djz9e25b9zuiu5rmv1zha3i6f,1,22.8,73,2022-12-04T18:37:42.557Z,2022-12-04T18:37:47Z,3934657525,213,4.1,3934657517,56,Back,3934657519,140,10.2,3934657521,141,46.4,3934657523,212,22.4,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197389,643,1,2,77,23,djz9e25b9zuiu5rmv1zha3i6f,1,12.1,44.8,2022-12-04T18:37:47.381Z,2022-12-04T18:37:51Z,3934657601,141,15.5,3934657603,212,21.2,3934657599,140,19.1,3934657597,56,Back,3934657605,213,5.1,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197397,644,1,2,77,25,djz9e25b9zuiu5rmv1zha3i6f,0,19.1,15.5,2022-12-04T18:37:49.406Z,2022-12-04T18:37:53Z,3934657637,140,46.6,3934657641,212,28.9,3934657639,141,15.2,3934657643,213,6.3,3934657635,56,Back,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197393,696,49,2,77,28,9ns699xp353c84r1g6epazycl,1,55.3,86.1,2022-12-04T18:37:51.910Z,2022-12-04T18:37:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197437,697,2,2,77,31,9ns699xp353c84r1g6epazycl,1,67,65.1,2022-12-04T18:37:55.798Z,2022-12-04T18:38:00Z,3934657829,140,78.5,3934657827,56,Center,3934657831,141,73.7,3934657825,7,7n5a86810eorw5ugrdkognd62,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197427,645,55,2,77,31,djz9e25b9zuiu5rmv1zha3i6f,1,21.3,28.2,2022-12-04T18:37:55.799Z,2022-12-04T18:38:06Z,,,,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197479,646,1,2,77,51,djz9e25b9zuiu5rmv1zha3i6f,1,19.6,24.4,2022-12-04T18:38:15.558Z,2022-12-04T18:38:16Z,3934658051,212,16.9,3934658053,213,2.2,3934658047,140,10.1,3934658045,56,Back,3934658043,241,,3934658049,141,44.5,3934658041,5,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197483,647,1,2,77,52,djz9e25b9zuiu5rmv1zha3i6f,1,10.1,44.5,2022-12-04T18:38:16.365Z,2022-12-04T18:38:17Z,3934658077,213,5.8,3934658075,212,13.1,3934658069,56,Back,3934658073,141,36.4,3934658071,140,21.4,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197491,648,1,2,77,53,djz9e25b9zuiu5rmv1zha3i6f,1,21.4,36.4,2022-12-04T18:38:17.101Z,2022-12-04T18:38:19Z,3934658107,56,Back,3934658109,140,8.4,3934658115,213,2.5,3934658113,212,16.7,3934658111,141,50.6,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197521,649,1,2,77,55,djz9e25b9zuiu5rmv1zha3i6f,1,8.4,50.6,2022-12-04T18:38:18.982Z,2022-12-04T18:38:29Z,3934658289,56,Back,3934658293,141,28.0,3934658291,140,11.6,3934658295,212,15.7,3934658297,213,4.9,3934658287,155,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197535,650,1,2,78,5,djz9e25b9zuiu5rmv1zha3i6f,1,32.9,59.3,2022-12-04T18:38:29.349Z,2022-12-04T18:38:32Z,3934658373,212,9.7,3934658371,141,56.3,3934658375,213,6.1,3934658369,140,41.9,3934658367,56,Back,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197561,651,1,2,78,8,djz9e25b9zuiu5rmv1zha3i6f,1,44.6,66.6,2022-12-04T18:38:32.493Z,2022-12-04T18:38:36Z,3934658505,141,94.8,3934658501,56,Back,3934658507,212,19.4,3934658509,213,1.4,3934658503,140,47.4,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197573,652,1,2,78,12,djz9e25b9zuiu5rmv1zha3i6f,1,52.8,96.8,2022-12-04T18:38:36.230Z,2022-12-04T18:38:39Z,3934658589,141,97.2,3934658593,213,0.0,3934658591,212,12.2,3934658585,56,Left,3934658587,140,64.4,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197577,653,3,2,78,15,djz9e25b9zuiu5rmv1zha3i6f,0,63.5,96.1,2022-12-04T18:38:38.917Z,2022-12-04T18:38:41Z,3934658655,233,698,3934658601,286,,3934658599,56,Left,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197581,698,7,2,78,15,9ns699xp353c84r1g6epazycl,1,36.5,3.9,2022-12-04T18:38:38.918Z,2022-12-04T18:38:41Z,3934658623,233,653,3934658609,285,,3934658607,56,Back,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197595,699,1,2,78,15,9ns699xp353c84r1g6epazycl,1,36.8,6.6,2022-12-04T18:38:39.621Z,2022-12-04T18:38:42Z,3934658667,140,42.2,3934658665,56,Back,3934658673,213,6.2,3934658671,212,5.7,3934658669,141,5.5,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197599,700,49,2,78,17,9ns699xp353c84r1g6epazycl,1,42.2,5.5,2022-12-04T18:38:41.735Z,2022-12-04T18:38:42Z,,,,,,,,,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197633,701,3,2,78,22,9ns699xp353c84r1g6epazycl,0,41.8,4.2,2022-12-04T18:38:45.828Z,2022-12-04T18:38:51Z,3934658875,286,,3934658873,56,Back,3934658987,233,654,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197629,654,7,2,78,22,djz9e25b9zuiu5rmv1zha3i6f,1,58.2,95.8,2022-12-04T18:38:45.829Z,2022-12-04T18:38:47Z,3934658859,285,,3934658857,56,Left,3934658881,233,701,3934658855,167,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197631,655,5,2,78,22,djz9e25b9zuiu5rmv1zha3i6f,0,61.2,101.4,2022-12-04T18:38:46.501Z,2022-12-04T18:38:50Z,3934658869,56,Left,3934658871,347,,3934658981,233,702,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197653,702,5,2,78,22,9ns699xp353c84r1g6epazycl,1,38.8,-1.4,2022-12-04T18:38:46.501Z,2022-12-04T18:41:35Z,3934658967,56,Back,3934658969,347,,3934658973,233,655,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197705,703,1,2,78,38,9ns699xp353c84r1g6epazycl,1,40.5,0,2022-12-04T18:39:02.678Z,2022-12-04T18:39:05Z,3934659253,141,28.7,3934659259,1,,3934659251,140,47.3,3934659255,212,22.1,3934659247,107,,3934659257,213,1.2,3934659249,56,Back,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197719,704,1,2,78,41,9ns699xp353c84r1g6epazycl,0,47,28.7,2022-12-04T18:39:05.288Z,2022-12-04T18:39:08Z,3934659317,212,22.8,3934659307,56,Center,3934659313,141,46.6,3934659319,213,0.6,3934659311,140,65.4,3934659303,155,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197711,656,8,2,78,42,djz9e25b9zuiu5rmv1zha3i6f,1,36.1,53.1,2022-12-04T18:39:06.550Z,2022-12-04T18:39:06Z,3934659287,56,Back,,,,,,,,,,,,,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197725,657,49,2,78,44,djz9e25b9zuiu5rmv1zha3i6f,1,47,61.4,2022-12-04T18:39:07.805Z,2022-12-04T18:39:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8i42x5mpk5bpm1i0gvgubx9pm,Laura Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197729,658,3,2,78,45,djz9e25b9zuiu5rmv1zha3i6f,0,49.4,57.4,2022-12-04T18:39:08.896Z,2022-12-04T18:39:12Z,3934659427,233,705,3934659367,286,,3934659365,56,Back,,,,,,,,,,,,,,,,8i42x5mpk5bpm1i0gvgubx9pm,Laura Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197739,705,7,2,78,45,9ns699xp353c84r1g6epazycl,0,50.6,42.6,2022-12-04T18:39:08.897Z,2022-12-04T18:39:11Z,3934659409,56,Center,3934659411,285,,3934659421,233,658,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197733,659,61,2,78,46,djz9e25b9zuiu5rmv1zha3i6f,1,49.6,60.2,2022-12-04T18:39:09.858Z,2022-12-04T18:39:10Z,3934659381,56,Back,,,,,,,,,,,,,,,,,,,,,,8i42x5mpk5bpm1i0gvgubx9pm,Laura Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197747,706,49,2,78,48,9ns699xp353c84r1g6epazycl,1,46.1,45.2,2022-12-04T18:39:12.071Z,2022-12-04T18:39:12Z,,,,,,,,,,,,,,,,,,,,,,,,,13mb0sv3j53kze8l7ehr4izmd,Carolina Férez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489197749,707,1,2,78,48,9ns699xp353c84r1g6epazycl,1,46.1,45.2,2022-12-04T18:39:12.262Z,2022-12-04T18:39:13Z,3934659445,141,32.2,3934659447,212,9.1,3934659449,213,5.0,3934659443,140,48.3,3934659441,56,Back,,,,,,,,,,13mb0sv3j53kze8l7ehr4izmd,Carolina Férez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
