id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value
2506440729,583,1,2,68,52,4vvf3sulx3a61fiyaarjdndjs,1,66,84.8,2023-02-11T16:24:55.821Z,2023-02-11T16:24:57Z,4025470759,141,72.6,4025470757,140,63.0,4025470753,152,,4025470761,212,8.9,4025470755,56,Center,4025470763,213,4.3,4025470751,5,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440771,584,1,2,68,53,4vvf3sulx3a61fiyaarjdndjs,1,62.6,75.6,2023-02-11T16:24:57.117Z,2023-02-11T16:24:58Z,4025470973,140,62.9,4025470975,141,89.7,4025470971,56,Left,4025470979,213,1.5,4025470977,212,9.6,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440907,585,1,2,68,54,4vvf3sulx3a61fiyaarjdndjs,1,62.8,90.8,2023-02-11T16:24:58.477Z,2023-02-11T16:25:03Z,4025471727,212,39.3,4025471721,56,Back,4025471729,213,4.2,4025471725,141,40.7,4025471723,140,44.2,4025471731,1,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440949,586,1,2,68,59,4vvf3sulx3a61fiyaarjdndjs,1,44.1,39.8,2023-02-11T16:25:03.004Z,2023-02-11T16:25:04Z,4025471919,213,2.3,4025471915,141,47.6,4025471913,140,39.6,4025471917,212,7.1,4025471911,56,Back,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441137,587,1,2,69,0,4vvf3sulx3a61fiyaarjdndjs,1,39.4,47.9,2023-02-11T16:25:04.348Z,2023-02-11T16:25:11Z,4025472867,155,,4025472883,1,,4025472879,212,51.0,4025472881,213,5.7,4025472877,141,4.7,4025472875,140,79.1,4025472873,56,Right,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441357,588,1,2,69,7,4vvf3sulx3a61fiyaarjdndjs,1,84.3,4.1,2023-02-11T16:25:10.924Z,2023-02-11T16:25:17Z,4025474067,212,7.5,4025474061,56,Right,4025474063,140,77.3,4025474097,213,3.0,4025474065,141,6.1,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441477,589,1,2,69,13,4vvf3sulx3a61fiyaarjdndjs,1,78.8,7,2023-02-11T16:25:16.925Z,2023-02-11T16:25:21Z,4025474675,56,Right,4025474679,141,18.3,4025474683,213,1.7,4025474677,140,77.5,4025474681,212,7.8,,,,,,,,,,24fopza4zrtm63pyjkl55beac,Alba Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441513,590,1,2,69,17,4vvf3sulx3a61fiyaarjdndjs,1,78.4,17.3,2023-02-11T16:25:21.276Z,2023-02-11T16:25:22Z,4025474835,141,7.3,4025474833,140,76.2,4025474831,56,Right,4025474839,212,7.2,4025474841,213,4.4,,,,,,,,,,1jvdg65bw5yns9j98jubcetqs,Cristina Librán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441611,591,1,2,69,20,4vvf3sulx3a61fiyaarjdndjs,1,79.3,8.2,2023-02-11T16:25:23.853Z,2023-02-11T16:25:25Z,4025475333,140,88.3,4025475335,141,7.1,4025475331,56,Right,4025475339,213,6.2,4025475337,212,9.5,,,,,,,,,,24fopza4zrtm63pyjkl55beac,Alba Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441657,592,1,2,69,21,4vvf3sulx3a61fiyaarjdndjs,1,95.4,7.1,2023-02-11T16:25:25.181Z,2023-02-11T16:28:36Z,4025475547,56,Center,4025475555,213,1.7,4025475553,212,22.3,4025475549,140,93.0,4025475551,141,39.7,4025475543,2,,4025475545,155,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441679,593,44,2,69,23,4vvf3sulx3a61fiyaarjdndjs,1,93.4,39.2,2023-02-11T16:25:27.309Z,2023-02-11T16:25:32Z,4025475657,56,Center,4025475659,286,,4025476229,233,559,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441765,559,44,2,69,23,1qoqz1tyay060cj5aha7rt1lp,0,6.6,60.8,2023-02-11T16:25:27.310Z,2023-02-11T16:25:32Z,4025476285,233,593,4025476135,285,,4025476133,56,Back,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441779,560,12,2,69,24,1qoqz1tyay060cj5aha7rt1lp,1,4.7,60.4,2023-02-11T16:25:27.969Z,2023-02-11T16:28:49Z,4025510771,213,0.1,4025510765,140,5.6,4025476215,56,Back,4025510769,212,1.0,4025510767,141,60.6,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441703,595,43,2,69,25,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2023-02-11T16:25:29.439Z,2023-02-11T16:28:37Z,4025508661,144,61,4025475811,56,Center,,,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441689,594,61,2,69,27,4vvf3sulx3a61fiyaarjdndjs,0,94.9,44.5,2023-02-11T16:25:30.869Z,2023-02-11T17:11:21Z,4025475705,56,Center,,,,,,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441875,596,61,2,69,30,4vvf3sulx3a61fiyaarjdndjs,1,71.7,40.4,2023-02-11T16:25:34.604Z,2023-02-11T16:25:34Z,4025476693,56,Center,,,,,,,,,,,,,,,,,,,,,,1jvdg65bw5yns9j98jubcetqs,Cristina Librán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442033,561,12,2,69,32,1qoqz1tyay060cj5aha7rt1lp,1,28.8,62.4,2023-02-11T16:25:35.903Z,2023-02-11T16:25:39Z,4025477569,56,Back,4025477573,141,56.6,4025477575,212,3.9,4025477571,140,29.0,4025477577,213,4.8,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441941,597,61,2,69,32,4vvf3sulx3a61fiyaarjdndjs,0,75.2,51.9,2023-02-11T16:25:36.684Z,2023-02-11T16:25:36Z,4025477013,56,Center,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442079,562,1,2,69,35,1qoqz1tyay060cj5aha7rt1lp,0,13.9,49.1,2023-02-11T16:25:39.376Z,2023-02-11T16:25:41Z,4025477803,157,,4025477805,56,Back,4025477811,212,29.6,4025477815,1,,4025477813,213,0.6,4025477809,141,73.6,4025477807,140,37.2,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442095,598,50,2,69,37,4vvf3sulx3a61fiyaarjdndjs,1,70.4,21.9,2023-02-11T16:25:41.023Z,2023-02-11T16:26:21Z,4025477877,286,,4025484771,233,568,4025477875,56,Center,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443265,568,7,2,69,37,1qoqz1tyay060cj5aha7rt1lp,1,29.6,78.1,2023-02-11T16:25:41.024Z,2023-02-11T16:26:20Z,4025484585,285,,4025484627,233,598,4025484583,56,Back,,,,,,,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442349,563,1,2,69,44,1qoqz1tyay060cj5aha7rt1lp,1,31.8,75.7,2023-02-11T16:25:47.901Z,2023-02-11T16:25:49Z,4025479229,56,Back,4025479237,141,80.0,4025479245,213,0.9,4025479231,140,34.1,4025479239,212,3.8,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442381,564,1,2,69,45,1qoqz1tyay060cj5aha7rt1lp,1,32.9,74.1,2023-02-11T16:25:49.165Z,2023-02-11T16:25:50Z,4025479459,212,14.6,4025479457,141,52.7,4025479455,140,32.1,4025479461,213,4.7,4025479453,56,Back,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442521,565,1,2,69,46,1qoqz1tyay060cj5aha7rt1lp,1,32.1,52.7,2023-02-11T16:25:50.157Z,2023-02-11T16:25:55Z,4025480287,212,22.5,4025480281,56,Center,4025480289,213,6.2,4025480285,141,48.7,4025480283,140,53.4,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442551,566,1,2,69,49,1qoqz1tyay060cj5aha7rt1lp,0,60.9,33.4,2023-02-11T16:25:53.222Z,2023-02-11T17:07:15Z,4025480463,213,5.8,4025480457,140,76.2,4025480455,56,Right,4025480461,212,18.6,4025480459,141,19.5,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442481,599,8,2,69,50,4vvf3sulx3a61fiyaarjdndjs,1,22.6,80.2,2023-02-11T16:25:54.044Z,2023-02-11T16:25:54Z,4025480071,56,Back,,,,,,,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442513,600,49,2,69,51,4vvf3sulx3a61fiyaarjdndjs,1,21.7,88.9,2023-02-11T16:25:55.086Z,2023-02-11T16:25:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442721,567,45,2,69,54,1qoqz1tyay060cj5aha7rt1lp,0,80.4,3.9,2023-02-11T16:25:58.574Z,2023-02-11T16:26:03Z,4025481499,56,Right,4025481501,286,,4025481679,233,601,,,,,,,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442669,601,3,2,69,54,4vvf3sulx3a61fiyaarjdndjs,1,19.6,96.1,2023-02-11T16:25:58.574Z,2023-02-11T16:26:02Z,4025481145,56,Back,4025481147,285,,4025481617,233,567,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442773,602,1,2,69,56,4vvf3sulx3a61fiyaarjdndjs,1,25.9,93.2,2023-02-11T16:26:00.573Z,2023-02-11T16:26:03Z,4025481757,213,5.2,4025481749,56,Back,4025481751,140,28.6,4025481753,141,85.4,4025481755,212,6.0,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442875,603,1,2,69,59,4vvf3sulx3a61fiyaarjdndjs,1,29.8,84.1,2023-02-11T16:26:03.484Z,2023-02-11T16:26:06Z,4025482257,140,20.9,4025482259,141,69.7,4025482263,213,4.0,4025482261,212,13.5,4025482255,56,Back,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442979,604,1,2,70,2,4vvf3sulx3a61fiyaarjdndjs,1,21.1,68.1,2023-02-11T16:26:06.349Z,2023-02-11T16:26:09Z,4025482899,213,4.6,4025482895,141,45.7,4025482893,140,19.7,4025482891,56,Back,4025482897,212,15.3,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443119,605,1,2,70,5,4vvf3sulx3a61fiyaarjdndjs,1,19.8,46.1,2023-02-11T16:26:09.564Z,2023-02-11T16:26:14Z,4025483725,212,13.2,4025483723,141,27.6,4025483727,213,5.0,4025483715,56,Back,4025483719,140,23.5,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443197,606,1,2,70,10,4vvf3sulx3a61fiyaarjdndjs,1,23.3,27.1,2023-02-11T16:26:13.964Z,2023-02-11T16:26:17Z,4025484129,212,9.7,4025484127,141,41.0,4025484119,56,Back,4025484149,213,1.8,4025484123,140,21.4,,,,,,,,,,24fopza4zrtm63pyjkl55beac,Alba Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443247,607,1,2,70,13,4vvf3sulx3a61fiyaarjdndjs,1,24.1,40.3,2023-02-11T16:26:16.877Z,2023-02-11T16:26:19Z,4025484457,140,25.2,4025484459,141,27.4,4025484463,213,4.8,4025484455,56,Back,4025484461,212,8.8,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443409,608,1,2,70,15,4vvf3sulx3a61fiyaarjdndjs,1,25.2,27.3,2023-02-11T16:26:19.309Z,2023-02-11T16:26:24Z,4025485351,212,11.4,4025485331,140,22.9,4025485339,141,43.7,4025485359,213,1.8,4025485323,56,Back,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443539,609,1,2,70,20,4vvf3sulx3a61fiyaarjdndjs,1,22.6,45.1,2023-02-11T16:26:24.333Z,2023-02-11T16:26:28Z,4025486103,141,72.1,4025486097,56,Back,4025486107,212,20.6,4025486101,140,31.6,4025486111,213,1.1,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443581,610,1,2,70,24,4vvf3sulx3a61fiyaarjdndjs,1,32.2,74.5,2023-02-11T16:26:27.852Z,2023-02-11T16:26:28Z,4025486287,213,6.1,4025486281,140,51.8,4025486279,56,Center,4025486283,141,68.1,4025486285,212,21.0,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443605,611,1,2,70,25,4vvf3sulx3a61fiyaarjdndjs,1,51.8,68.1,2023-02-11T16:26:28.828Z,2023-02-11T16:26:29Z,4025486479,140,53.7,4025486483,212,15.0,4025486485,213,1.4,4025486481,141,90.0,4025486477,56,Left,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443617,612,1,2,70,25,4vvf3sulx3a61fiyaarjdndjs,0,54.2,91.4,2023-02-11T16:26:29.773Z,2023-02-11T16:26:30Z,4025486557,56,Left,4025486561,140,56.8,4025486567,141,91.2,4025486571,212,2.7,4025486575,213,6.2,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443805,613,4,2,70,28,4vvf3sulx3a61fiyaarjdndjs,1,59.5,91.4,2023-02-11T16:26:32.241Z,2023-02-11T16:26:36Z,4025487687,56,Left,4025487689,152,,4025487691,286,,4025487739,233,569,4025487681,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443767,569,4,2,70,28,1qoqz1tyay060cj5aha7rt1lp,0,40.5,8.6,2023-02-11T16:26:32.242Z,2023-02-11T16:26:36Z,4025487487,285,,4025487789,233,613,4025487485,152,,4025487483,56,Back,4025487481,10,,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444195,614,1,2,70,41,4vvf3sulx3a61fiyaarjdndjs,1,60.5,90.9,2023-02-11T16:26:45.149Z,2023-02-11T16:26:47Z,4025489893,213,5.1,4025489885,140,67.3,4025489883,56,Center,4025489879,5,,4025489881,152,,4025489889,212,17.0,4025489887,141,68.2,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444237,615,1,2,70,43,4vvf3sulx3a61fiyaarjdndjs,1,66.5,65.4,2023-02-11T16:26:47.565Z,2023-02-11T16:26:48Z,4025490127,56,Center,4025490137,141,69.9,4025490145,213,0.4,4025490133,140,73.7,4025490141,212,8.2,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444309,616,1,2,70,44,4vvf3sulx3a61fiyaarjdndjs,1,73.9,69.9,2023-02-11T16:26:48.637Z,2023-02-11T16:26:51Z,4025490537,212,16.2,4025490543,213,0.6,4025490525,140,86.6,4025490523,56,Left,4025490531,141,83.3,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444439,617,1,2,70,47,4vvf3sulx3a61fiyaarjdndjs,0,93.1,81.4,2023-02-11T16:26:50.956Z,2023-02-11T16:26:53Z,4025491191,212,30.7,4025491193,213,4.4,4025491187,140,82.9,4025491181,2,,4025491189,141,39.1,4025491185,56,Center,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444457,570,8,2,70,49,1qoqz1tyay060cj5aha7rt1lp,1,29,49.3,2023-02-11T16:26:53.632Z,2023-02-11T16:26:54Z,4025491339,56,Back,,,,,,,,,,,,,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444627,572,49,2,70,52,1qoqz1tyay060cj5aha7rt1lp,1,22.1,69,2023-02-11T16:26:56.687Z,2023-02-11T17:00:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444617,571,1,2,70,53,1qoqz1tyay060cj5aha7rt1lp,1,24.9,66.8,2023-02-11T16:26:56.966Z,2023-02-11T17:00:33Z,4025492175,140,27.9,4025492171,56,Back,4025492183,213,5.0,4025492177,141,48.0,4025492181,212,13.2,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444789,573,1,2,71,0,1qoqz1tyay060cj5aha7rt1lp,0,23.6,39.4,2023-02-11T16:27:03.939Z,2023-02-11T16:27:05Z,4025493145,56,Back,4025493151,212,18.7,4025493149,141,52.5,4025493147,140,39.3,4025493155,213,0.5,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444887,574,4,2,71,1,1qoqz1tyay060cj5aha7rt1lp,1,45.9,53.6,2023-02-11T16:27:04.987Z,2023-02-11T16:27:16Z,4025493673,265,,4025493675,286,,4025493671,152,,4025493667,13,,4025493669,56,Back,4025493767,233,618,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444811,618,4,2,71,1,4vvf3sulx3a61fiyaarjdndjs,0,54.1,46.4,2023-02-11T16:27:04.988Z,2023-02-11T16:27:16Z,4025493811,233,574,4025493345,13,,4025493349,152,,4025493351,265,,4025493347,56,Center,4025493353,285,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506445383,575,1,2,71,18,1qoqz1tyay060cj5aha7rt1lp,1,47,54.5,2023-02-11T16:27:22.605Z,2023-02-11T16:27:24Z,4025496373,213,4.7,4025496371,212,20.7,4025496361,5,,4025496365,56,Back,4025496363,152,,4025496367,140,46.5,4025496369,141,24.1,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506445491,576,1,2,71,20,1qoqz1tyay060cj5aha7rt1lp,1,46.5,24.1,2023-02-11T16:27:24.427Z,2023-02-11T16:27:27Z,4025496989,141,5.6,4025496987,140,65.5,4025496993,213,5.7,4025496991,212,23.6,4025496985,56,Right,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506445665,577,1,2,71,23,1qoqz1tyay060cj5aha7rt1lp,1,71.2,12,2023-02-11T16:27:27.521Z,2023-02-11T16:27:32Z,4025497905,213,6.2,4025497903,212,18.1,4025497901,141,9.1,4025497895,140,88.3,4025497889,56,Right,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506445761,578,1,2,71,28,1qoqz1tyay060cj5aha7rt1lp,0,95.2,10.1,2023-02-11T16:27:32.535Z,2023-02-11T16:27:34Z,4025498431,213,1.3,4025498419,2,,4025498427,141,41.2,4025498429,212,22.0,4025498421,155,,4025498425,140,100.0,4025498423,56,Center,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506445781,579,5,2,71,30,1qoqz1tyay060cj5aha7rt1lp,0,101,42.8,2023-02-11T16:27:34.793Z,2023-02-11T16:27:36Z,4025498527,56,Center,4025498529,346,,4025498631,233,619,,,,,,,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506445785,619,5,2,71,30,4vvf3sulx3a61fiyaarjdndjs,1,-1,57.2,2023-02-11T16:27:34.793Z,2023-02-11T16:57:45Z,4025498543,56,Back,4025498545,346,,4025498593,233,579,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506446739,620,1,2,71,59,4vvf3sulx3a61fiyaarjdndjs,1,5.7,48.2,2023-02-11T16:28:03.388Z,2023-02-11T16:28:07Z,4025503381,212,5.7,4025503377,140,5.7,4025503383,213,4.7,4025503379,141,39.8,4025503387,237,,4025503373,124,,4025503375,56,Back,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506446835,621,1,2,72,3,4vvf3sulx3a61fiyaarjdndjs,1,17.9,42.2,2023-02-11T16:28:07.132Z,2023-02-11T16:28:10Z,4025503971,56,Back,4025503977,212,12.3,4025503979,213,6.1,4025503973,140,29.5,4025503975,141,39.4,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506446861,622,50,2,72,6,4vvf3sulx3a61fiyaarjdndjs,1,30.7,42.4,2023-02-11T16:28:10.685Z,2023-02-11T16:28:21Z,4025505339,233,580,4025504111,285,,4025504107,56,Back,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447033,580,7,2,72,6,1qoqz1tyay060cj5aha7rt1lp,1,69.3,57.6,2023-02-11T16:28:10.686Z,2023-02-11T16:28:18Z,4025505137,233,622,4025504999,286,,4025504997,56,Center,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447181,582,50,2,72,10,1qoqz1tyay060cj5aha7rt1lp,1,78.8,58.4,2023-02-11T16:28:14.763Z,2023-02-11T16:28:23Z,4025505789,286,,4025506053,233,623,4025505787,56,Center,,,,,,,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447025,623,7,2,72,10,4vvf3sulx3a61fiyaarjdndjs,1,21.2,41.6,2023-02-11T16:28:14.764Z,2023-02-11T16:28:22Z,4025504953,285,,4025504951,56,Back,4025506037,233,582,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447051,624,49,2,72,13,4vvf3sulx3a61fiyaarjdndjs,1,19.6,36.1,2023-02-11T16:28:17.533Z,2023-02-11T16:28:18Z,,,,,,,,,,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447059,581,49,2,72,13,1qoqz1tyay060cj5aha7rt1lp,1,77.7,57.9,2023-02-11T16:28:17.729Z,2023-02-11T16:28:18Z,,,,,,,,,,,,,,,,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447093,625,1,2,72,14,4vvf3sulx3a61fiyaarjdndjs,0,19.6,36.1,2023-02-11T16:28:17.948Z,2023-02-11T16:28:19Z,4025505273,141,45.7,4025505275,212,12.2,4025505277,213,0.6,4025505269,140,29.4,4025505265,56,Back,4025505257,155,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447201,626,1,2,72,16,4vvf3sulx3a61fiyaarjdndjs,0,27.6,42.7,2023-02-11T16:28:20.364Z,2023-02-11T16:28:22Z,4025505861,3,,4025505867,140,31.3,4025505865,56,Back,4025505879,212,5.8,4025505885,213,0.8,4025505871,141,49.1,,,,,,,1jvdg65bw5yns9j98jubcetqs,Cristina Librán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447419,583,1,2,72,23,1qoqz1tyay060cj5aha7rt1lp,1,65.2,23.7,2023-02-11T16:28:26.907Z,2023-02-11T16:28:29Z,4025507155,140,41.4,4025507153,56,Back,4025507161,213,3.3,4025507159,212,25.3,4025507157,141,17.7,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
