id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value
2487949243,233,1,1,24,8,djz9e25b9zuiu5rmv1zha3i6f,1,50.2,50.1,2022-11-27T11:26:38.600Z,2022-11-27T11:26:48Z,3928018763,56,Back,3928018771,213,3.4,3928018773,279,G,3928018769,212,26.6,3928018949,189,,3928018765,140,25.7,3928018767,141,40.0,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949245,234,1,1,24,10,djz9e25b9zuiu5rmv1zha3i6f,1,25.7,39.9,2022-11-27T11:26:40.408Z,2022-11-27T11:26:41Z,3928018779,140,25.7,3928018785,213,1.6,3928018781,141,67.5,3928018783,212,18.8,3928018777,56,Back,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949249,235,1,1,24,11,djz9e25b9zuiu5rmv1zha3i6f,1,25.7,67.5,2022-11-27T11:26:41.433Z,2022-11-27T11:26:42Z,3928018809,213,3.9,3928018807,212,19.6,3928018805,141,48.2,3928018801,56,Back,3928018803,140,11.8,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949257,236,1,1,24,12,djz9e25b9zuiu5rmv1zha3i6f,1,11.8,48.2,2022-11-27T11:26:42.537Z,2022-11-27T11:26:44Z,3928018861,213,5.3,3928018863,1,,3928018853,56,Back,3928018859,212,37.0,3928018855,140,30.4,3928018857,141,2.0,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949261,237,1,1,24,14,djz9e25b9zuiu5rmv1zha3i6f,0,30.4,2,2022-11-27T11:26:44.248Z,2022-11-27T11:26:45Z,3928018887,213,6.1,3928018885,212,12.0,3928018879,56,Back,3928018881,140,41.7,3928018883,141,0.0,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949297,201,5,1,24,15,7mk4va7b2p6tnv2xjxcgjy8h6,1,60.8,101.2,2022-11-27T11:26:45.674Z,2022-11-27T11:58:34Z,3928019071,233,238,3928019067,347,,3928019065,56,Left,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949263,238,5,1,24,15,djz9e25b9zuiu5rmv1zha3i6f,0,39.2,-1.2,2022-11-27T11:26:45.674Z,2022-11-27T11:26:59Z,3928018891,347,,3928019089,233,201,3928018889,56,Back,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949335,202,1,1,24,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,62.3,100,2022-11-27T11:27:13.299Z,2022-11-27T11:28:53Z,3928019247,140,74.1,3928019245,56,Left,3928019251,212,17.5,3928019253,213,5.5,3928019249,141,83.8,3928019243,107,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949337,203,61,1,24,45,7mk4va7b2p6tnv2xjxcgjy8h6,0,76.8,83.5,2022-11-27T11:27:15.891Z,2022-11-27T11:27:16Z,3928019261,56,Left,,,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949341,239,1,1,24,47,djz9e25b9zuiu5rmv1zha3i6f,1,10.6,26.4,2022-11-27T11:27:17.609Z,2022-11-27T11:27:19Z,3928019279,56,Back,3928019285,212,12.3,3928019281,140,3.5,3928019283,141,40.8,3928019287,213,2.2,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949357,240,1,1,24,48,djz9e25b9zuiu5rmv1zha3i6f,0,4.9,41.1,2022-11-27T11:27:19.129Z,2022-11-27T11:27:22Z,3928019377,140,30.9,3928019381,212,39.5,3928019383,213,5.5,3928019375,56,Back,3928019385,1,,3928019379,141,0.0,3928019373,157,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949381,204,5,1,24,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,71.8,101.4,2022-11-27T11:27:20.772Z,2022-11-27T11:27:32Z,3928019511,347,,3928019527,233,241,3928019509,56,Left,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949361,241,5,1,24,50,djz9e25b9zuiu5rmv1zha3i6f,0,28.2,-1.4,2022-11-27T11:27:20.772Z,2022-11-27T11:58:34Z,3928019391,56,Back,3928019531,233,204,3928019393,347,,,,,,,,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949423,205,1,1,25,20,7mk4va7b2p6tnv2xjxcgjy8h6,0,78.8,100,2022-11-27T11:27:50.707Z,2022-11-27T11:27:53Z,3928019725,212,24.9,3928019719,56,Center,3928019727,213,5.0,3928019721,140,84.7,3928019723,141,66.6,3928019717,107,,3928019729,1,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949437,242,1,1,25,22,djz9e25b9zuiu5rmv1zha3i6f,0,7.4,41.7,2022-11-27T11:27:52.920Z,2022-11-27T11:27:58Z,3928019791,56,Back,3928019793,140,12.2,3928019795,141,41.0,3928019789,3,,3928019797,212,5.1,3928019799,213,6.2,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949435,206,44,1,25,24,7mk4va7b2p6tnv2xjxcgjy8h6,1,85.6,64.2,2022-11-27T11:27:54.868Z,2022-11-27T11:29:38Z,3928019783,56,Center,3928019807,233,243,3928019785,286,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949439,243,44,1,25,24,djz9e25b9zuiu5rmv1zha3i6f,0,14.4,35.8,2022-11-27T11:27:54.869Z,2022-11-27T11:27:59Z,3928019829,233,206,3928019805,285,,3928019803,56,Back,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949441,207,1,1,25,25,7mk4va7b2p6tnv2xjxcgjy8h6,1,84.9,69.3,2022-11-27T11:27:55.667Z,2022-11-27T11:29:36Z,3928019811,3,,3928019813,56,Center,3928019819,212,6.7,3928020071,154,,3928019815,140,87.9,3928019821,213,5.2,3928020069,210,13,3928019817,141,60.6,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2487949447,209,13,1,25,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,87.8,60.3,2022-11-27T11:27:57.075Z,2022-11-27T11:29:36Z,3928020087,108,,3928020077,154,,3928019885,20,,3928020093,231,52.2,3928020091,230,98.4,3928020085,103,51.4,3928020079,55,207,3928020073,85,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,3928020083,102,45.4,3928019843,56,Center,,3928019841,17,3928021159,160,,3928020075,29,,,3928020089,328,,,,,,,,,,,,,
2487949445,208,5,1,25,28,7mk4va7b2p6tnv2xjxcgjy8h6,0,101.2,52.3,2022-11-27T11:27:58.339Z,2022-11-27T11:27:59Z,3928019833,56,Center,3928019835,346,,3928019879,233,244,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949443,244,5,1,25,28,djz9e25b9zuiu5rmv1zha3i6f,1,-1.2,47.7,2022-11-27T11:27:58.339Z,2022-11-27T11:58:35Z,3928019863,233,208,3928019825,56,Back,3928019827,346,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949507,245,1,1,26,1,djz9e25b9zuiu5rmv1zha3i6f,0,5.4,47.8,2022-11-27T11:28:32.153Z,2022-11-27T11:28:35Z,3928020255,141,35.4,3928020247,124,,3928020257,212,53.7,3928020261,1,,3928020263,74,,3928020253,140,55.9,3928020251,56,Center,3928020249,155,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,3928020259,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949513,210,1,1,26,7,7mk4va7b2p6tnv2xjxcgjy8h6,0,39.7,68.2,2022-11-27T11:28:37.204Z,2022-11-27T11:28:38Z,3928020293,140,60.0,3928020295,141,90.2,3928020289,56,Left,3928020297,212,26.0,3928020299,213,0.6,3928020285,155,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949519,246,1,1,26,8,djz9e25b9zuiu5rmv1zha3i6f,0,38.2,11.6,2022-11-27T11:28:38.633Z,2022-11-27T11:28:41Z,3928020327,56,Back,3928020329,140,43.0,3928020335,213,0.7,3928020331,141,17.6,3928020333,212,6.5,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949523,211,44,1,26,9,7mk4va7b2p6tnv2xjxcgjy8h6,1,56.5,78.2,2022-11-27T11:28:40.152Z,2022-11-27T11:28:41Z,3928020347,233,247,3928020343,56,Center,3928020345,286,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949521,247,44,1,26,9,djz9e25b9zuiu5rmv1zha3i6f,0,43.5,21.8,2022-11-27T11:28:40.153Z,2022-11-27T11:28:41Z,3928020365,233,211,3928020341,285,,3928020339,56,Back,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949525,212,1,1,26,10,7mk4va7b2p6tnv2xjxcgjy8h6,0,56,74.1,2022-11-27T11:28:40.675Z,2022-11-27T11:28:42Z,3928020351,3,,3928020361,213,5.4,3928020353,56,Center,3928020359,212,3.6,3928020355,140,58.1,3928020357,141,69.9,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949531,248,4,1,26,15,djz9e25b9zuiu5rmv1zha3i6f,1,40.4,25.4,2022-11-27T11:28:45.634Z,2022-11-27T11:28:47Z,3928020395,13,,3928020405,233,213,3928020401,265,,3928020403,286,,3928020399,152,,3928020397,56,Back,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949529,213,4,1,26,15,7mk4va7b2p6tnv2xjxcgjy8h6,0,59.6,74.6,2022-11-27T11:28:45.635Z,2022-11-27T11:28:47Z,3928020391,265,,3928020393,285,,3928020389,152,,3928020385,13,,3928020387,56,Center,3928020413,233,248,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949549,249,1,1,26,22,djz9e25b9zuiu5rmv1zha3i6f,1,39.4,24.3,2022-11-27T11:28:52.264Z,2022-11-27T11:28:55Z,3928020491,140,30.1,3928020493,141,27.8,3928020487,152,,3928020495,212,10.1,3928020489,56,Back,3928020497,213,2.9,3928020485,5,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949561,250,1,1,26,25,djz9e25b9zuiu5rmv1zha3i6f,1,33.6,36.5,2022-11-27T11:28:55.816Z,2022-11-27T11:28:59Z,3928020557,213,1.5,3928020553,141,72.6,3928020551,140,34.1,3928020549,56,Back,3928020555,212,24.6,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949571,251,1,1,26,29,djz9e25b9zuiu5rmv1zha3i6f,1,35,76.7,2022-11-27T11:28:59.272Z,2022-11-27T11:29:02Z,3928020629,1,,3928020621,140,71.0,3928020623,141,87.0,3928020627,213,0.2,3928020619,56,Left,3928020625,212,38.4,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949573,252,61,1,26,31,djz9e25b9zuiu5rmv1zha3i6f,0,71,87,2022-11-27T11:29:02.073Z,2022-11-27T11:29:02Z,3928020633,56,Left,,,,,,,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949579,214,49,1,26,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,34.2,11.3,2022-11-27T11:29:03.282Z,2022-11-27T11:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949587,215,4,1,26,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,36.3,11,2022-11-27T11:29:05.858Z,2022-11-27T11:30:06Z,3928020707,265,,3928020705,152,,3928020753,286,,3928020749,233,253,3928020701,13,,3928020703,56,Back,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949593,253,4,1,26,35,djz9e25b9zuiu5rmv1zha3i6f,0,63.7,89,2022-11-27T11:29:05.859Z,2022-11-27T11:29:09Z,3928020755,233,215,3928020747,285,,3928020745,265,,3928020739,13,,3928020741,56,Left,3928020743,152,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949687,216,1,1,27,13,7mk4va7b2p6tnv2xjxcgjy8h6,0,34.8,5.6,2022-11-27T11:29:43.915Z,2022-11-27T11:30:13Z,3928021299,56,Center,3928021307,213,0.7,3928021305,212,52.2,3928021293,5,,3928021309,1,,3928021297,152,,3928021295,155,,3928021301,140,73.8,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,3928021303,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949833,265,44,1,27,15,djz9e25b9zuiu5rmv1zha3i6f,1,24.8,42.8,2022-11-27T11:29:45.200Z,2022-11-27T11:30:26Z,3928022095,285,,3928022109,233,217,3928022093,56,Back,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949763,217,44,1,27,15,7mk4va7b2p6tnv2xjxcgjy8h6,0,75.2,57.2,2022-11-27T11:29:45.201Z,2022-11-27T11:30:27Z,3928022113,233,265,3928021675,286,,3928021673,56,Center,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949693,254,1,1,27,16,djz9e25b9zuiu5rmv1zha3i6f,1,26.2,47.5,2022-11-27T11:29:46.937Z,2022-11-27T11:29:48Z,3928021345,141,49.6,3928021339,3,,3928021343,140,37.9,3928021341,56,Back,3928021349,213,0.1,3928021347,212,12.4,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949697,255,49,1,27,18,djz9e25b9zuiu5rmv1zha3i6f,1,37.1,46.4,2022-11-27T11:29:48.744Z,2022-11-27T11:29:49Z,,,,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949713,256,1,1,27,19,djz9e25b9zuiu5rmv1zha3i6f,1,37.1,46.4,2022-11-27T11:29:49.273Z,2022-11-27T11:29:51Z,3928021421,141,17.6,3928021423,212,20.2,3928021417,56,Back,3928021425,213,4.5,3928021419,140,32.2,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949729,257,1,1,27,21,djz9e25b9zuiu5rmv1zha3i6f,1,32.2,17.5,2022-11-27T11:29:51.528Z,2022-11-27T11:29:55Z,3928021513,140,21.0,3928021511,56,Back,3928021519,213,2.5,3928021515,141,31.4,3928021517,212,15.1,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949759,258,1,1,27,24,djz9e25b9zuiu5rmv1zha3i6f,1,22.1,36.5,2022-11-27T11:29:55.047Z,2022-11-27T11:30:00Z,3928021645,56,Back,3928021647,140,33.8,3928021649,141,53.9,3928021653,213,0.8,3928021651,212,17.1,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949777,259,1,1,27,30,djz9e25b9zuiu5rmv1zha3i6f,1,29.6,56.4,2022-11-27T11:30:00.760Z,2022-11-27T11:30:05Z,3928021735,56,Back,3928021743,213,3.2,3928021741,212,20.2,3928021739,141,54.7,3928021737,140,10.4,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949789,260,1,1,27,35,djz9e25b9zuiu5rmv1zha3i6f,1,13.4,55.6,2022-11-27T11:30:05.416Z,2022-11-27T11:30:11Z,3928021849,213,0.3,3928021847,212,11.7,3928021845,141,61.0,3928021843,140,24.0,3928021841,56,Back,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949793,261,1,1,27,39,djz9e25b9zuiu5rmv1zha3i6f,1,19.8,49.9,2022-11-27T11:30:09.448Z,2022-11-27T11:49:12Z,3928021871,140,10.0,3928021873,141,48.7,3928021875,212,10.3,3928021869,56,Back,3928021877,213,3.2,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949801,262,1,1,27,40,djz9e25b9zuiu5rmv1zha3i6f,0,10,48.7,2022-11-27T11:30:11.097Z,2022-11-27T11:49:11Z,3928021909,56,Back,3928021917,213,5.6,3928021907,155,,3928021919,1,,3928021913,141,11.9,3928021911,140,36.7,3928021915,212,37.6,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949923,225,49,1,27,42,7mk4va7b2p6tnv2xjxcgjy8h6,1,67,94.4,2022-11-27T11:30:12.666Z,2022-11-27T11:31:04Z,,,,,,,,,,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949893,222,1,1,27,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,62.8,92.7,2022-11-27T11:30:13.434Z,2022-11-27T11:30:52Z,3928022429,56,Center,3928022431,140,76.4,3928022433,141,78.7,3928022427,155,,3928022437,213,5.7,3928022435,212,17.2,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949811,218,1,1,27,44,7mk4va7b2p6tnv2xjxcgjy8h6,0,80.6,77.3,2022-11-27T11:30:14.593Z,2022-11-27T11:31:28Z,3928021969,212,14.1,3928021971,213,1.2,3928021963,56,Left,3928021961,3,,3928021967,141,96.9,3928021965,140,85.0,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950009,273,8,1,27,46,djz9e25b9zuiu5rmv1zha3i6f,1,15.7,1.9,2022-11-27T11:30:16.288Z,2022-11-27T11:31:42Z,3928022999,56,Back,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949813,263,43,1,27,48,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-11-27T11:30:18.488Z,2022-11-27T11:31:04Z,3928021973,56,Back,3928022631,144,8,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949967,226,61,1,27,48,7mk4va7b2p6tnv2xjxcgjy8h6,1,88.1,95.9,2022-11-27T11:30:18.649Z,2022-11-27T11:31:22Z,3928022785,56,Left,,,,,,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949821,219,5,1,27,48,7mk4va7b2p6tnv2xjxcgjy8h6,0,85.9,101.4,2022-11-27T11:30:19.001Z,2022-11-27T11:58:35Z,3928022005,347,,3928022003,56,Left,3928022039,233,264,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949817,264,5,1,27,48,djz9e25b9zuiu5rmv1zha3i6f,1,14.1,-1.4,2022-11-27T11:30:19.001Z,2022-11-27T11:30:32Z,3928021987,56,Back,3928022053,233,219,3928021989,347,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949867,266,1,1,28,5,djz9e25b9zuiu5rmv1zha3i6f,0,21.1,0,2022-11-27T11:30:35.832Z,2022-11-27T11:30:40Z,3928022277,107,,3928022283,140,34.6,3928022279,56,Back,3928022285,141,7.6,3928022291,213,0.4,3928022289,212,15.3,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949865,220,44,1,28,8,7mk4va7b2p6tnv2xjxcgjy8h6,1,66.5,93.9,2022-11-27T11:30:38.754Z,2022-11-27T11:30:40Z,3928022325,233,267,3928022267,286,,3928022263,56,Left,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949871,267,44,1,28,8,djz9e25b9zuiu5rmv1zha3i6f,0,33.5,6.1,2022-11-27T11:30:38.755Z,2022-11-27T11:30:40Z,3928022329,233,220,3928022297,285,,3928022295,56,Back,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949873,221,1,1,28,8,7mk4va7b2p6tnv2xjxcgjy8h6,0,67.9,95.4,2022-11-27T11:30:39.138Z,2022-11-27T11:30:39Z,3928022309,213,4.3,3928022303,140,61.7,3928022301,56,Center,3928022299,3,,3928022307,212,17.9,3928022305,141,70.9,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949903,268,1,1,28,11,djz9e25b9zuiu5rmv1zha3i6f,1,38.2,37.4,2022-11-27T11:30:41.480Z,2022-11-27T11:30:57Z,3928022487,212,20.8,3928022489,213,1.5,3928022481,56,Back,3928022483,140,40.1,3928022485,141,67.8,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949905,269,3,1,28,26,djz9e25b9zuiu5rmv1zha3i6f,0,89.9,91.5,2022-11-27T11:30:56.952Z,2022-11-27T11:30:58Z,3928022515,211,,3928022493,56,Left,3928022495,286,,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949911,223,12,1,28,27,7mk4va7b2p6tnv2xjxcgjy8h6,1,6.4,27.7,2022-11-27T11:30:58.177Z,2022-11-27T11:30:59Z,3928022535,212,7.8,3928022531,140,0.0,3928022533,141,26.4,3928022543,167,,3928022529,56,Back,3928022537,213,3.3,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949913,224,6,1,28,28,7mk4va7b2p6tnv2xjxcgjy8h6,0,4.6,20.5,2022-11-27T11:30:58.923Z,2022-11-27T11:31:00Z,3928022539,56,Back,3928022541,73,,3928022565,233,270,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949917,270,6,1,28,28,djz9e25b9zuiu5rmv1zha3i6f,1,95.4,79.5,2022-11-27T11:30:58.923Z,2022-11-27T11:43:19Z,3928022555,56,Left,3928022557,73,,3928022559,233,224,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487949999,271,1,1,29,1,djz9e25b9zuiu5rmv1zha3i6f,0,99.5,99.5,2022-11-27T11:31:31.256Z,2022-11-27T11:31:35Z,3928022931,6,,3928022933,155,,3928022947,1,,3928022945,213,4.7,3928022929,2,,3928022939,140,100.0,3928022935,223,,3928022937,56,Center,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,3928022941,141,26.9,3928022943,212,49.4,,,,,,,,,,,,,,,,,,,,,,,,,
2487950003,227,5,1,29,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,-0.6,65.5,2022-11-27T11:31:35.685Z,2022-11-27T11:58:35Z,3928022957,233,272,3928022953,56,Back,3928022955,346,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487950001,272,5,1,29,5,djz9e25b9zuiu5rmv1zha3i6f,0,100.6,34.5,2022-11-27T11:31:35.685Z,2022-11-27T11:31:36Z,3928022949,56,Center,3928022963,233,227,3928022951,346,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
