id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value
2514843393,31,1,1,2,59,9s2g5k3dlmfii452t8edaeozh,1,55.9,24.1,2023-03-04T05:06:11.280Z,2023-03-04T05:06:13Z,4069865273,141,12.3,4069865279,213,4.2,4069865271,140,51.2,4069865275,212,9.4,4069865269,56,Right,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843403,32,1,1,3,1,9s2g5k3dlmfii452t8edaeozh,1,46.9,12.2,2023-03-04T05:06:13.040Z,2023-03-04T05:06:14Z,4069865313,56,Right,4069865317,140,57.5,4069865323,141,3.1,4069865327,212,12.7,4069865329,213,5.8,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843413,33,1,1,3,2,9s2g5k3dlmfii452t8edaeozh,1,57,2.9,2023-03-04T05:06:14.096Z,2023-03-04T05:06:15Z,4069865353,56,Back,4069865357,141,8.2,4069865359,212,13.9,4069865355,140,44.2,4069865361,213,2.9,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843421,34,1,1,3,3,9s2g5k3dlmfii452t8edaeozh,0,45.4,7.9,2023-03-04T05:06:15.360Z,2023-03-04T05:16:43Z,4069865405,140,63.3,4069865411,213,0.4,4069865409,212,20.5,4069865407,141,20.0,4069865403,56,Right,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843431,31,1,1,3,5,ctm9as17rs95yhuz7qf53wfke,1,24.6,85.3,2023-03-04T05:06:17.333Z,2023-03-04T05:06:19Z,4069865475,3,,4069865477,56,Left,4069865479,140,59.1,4069865481,141,84.2,4069865483,212,36.2,4069865487,1,,4069865485,213,6.3,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843433,32,49,1,3,8,ctm9as17rs95yhuz7qf53wfke,1,61.6,84.7,2023-03-04T05:06:19.823Z,2023-03-04T05:06:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843439,33,1,1,3,8,ctm9as17rs95yhuz7qf53wfke,1,61.6,84.7,2023-03-04T05:06:19.858Z,2023-03-04T05:06:21Z,4069865509,56,Left,4069865515,212,7.7,4069865513,141,80.8,4069865517,213,3.5,4069865511,140,54.7,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843457,34,1,1,3,10,ctm9as17rs95yhuz7qf53wfke,1,54.7,80.8,2023-03-04T05:06:21.478Z,2023-03-04T05:06:24Z,4069865611,141,95.6,4069865613,212,11.8,4069865617,213,1.0,4069865609,140,60.6,4069865607,56,Left,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843481,35,1,1,3,12,ctm9as17rs95yhuz7qf53wfke,1,56.1,87.4,2023-03-04T05:06:24.115Z,2023-03-04T05:06:27Z,4069865739,213,0.8,4069865737,212,6.7,4069865733,141,94.7,4069865729,140,60.4,4069865727,56,Left,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843513,36,1,1,3,16,ctm9as17rs95yhuz7qf53wfke,0,43.5,88.3,2023-03-04T05:06:27.619Z,2023-03-04T05:06:30Z,4069865889,213,0.2,4069865887,212,39.1,4069865883,140,79.8,4069865891,1,,4069865881,56,Left,4069865885,141,100.0,4069865879,155,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843527,35,5,1,3,19,9s2g5k3dlmfii452t8edaeozh,1,23.4,-1.5,2023-03-04T05:06:30.852Z,2023-03-04T05:06:34Z,4069865987,233,37,4069865951,347,,4069865949,56,Back,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843517,37,5,1,3,19,ctm9as17rs95yhuz7qf53wfke,0,76.6,101.5,2023-03-04T05:06:30.852Z,2023-03-04T05:06:32Z,4069865905,347,,4069865999,233,35,4069865903,56,Left,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843619,36,1,1,3,36,9s2g5k3dlmfii452t8edaeozh,1,23.3,0,2023-03-04T05:06:47.967Z,2023-03-04T05:06:49Z,4069866541,212,6.8,4069866535,56,Back,4069866543,213,1.7,4069866539,141,8.0,4069866537,140,22.7,4069866533,107,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843645,37,1,1,3,37,9s2g5k3dlmfii452t8edaeozh,0,22.7,8,2023-03-04T05:06:49.455Z,2023-03-04T05:06:52Z,4069866675,157,,4069866677,56,Right,4069866679,140,53.6,4069866687,1,,4069866683,212,32.6,4069866681,141,12.0,4069866685,213,0.1,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843653,38,8,1,3,42,ctm9as17rs95yhuz7qf53wfke,1,45.7,81.4,2023-03-04T05:06:53.506Z,2023-03-04T05:06:53Z,4069866721,56,Back,,,,,,,,,,,,,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843665,38,4,1,3,45,9s2g5k3dlmfii452t8edaeozh,1,57.2,23.7,2023-03-04T05:06:56.591Z,2023-03-04T05:07:01Z,4069866807,295,,4069866809,56,Center,4069866805,13,,4069866813,286,,4069866811,152,,4069866847,233,39,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843673,39,4,1,3,45,ctm9as17rs95yhuz7qf53wfke,0,42.8,76.3,2023-03-04T05:06:56.592Z,2023-03-04T05:18:26Z,4069866839,56,Back,4069866837,295,,4069866855,233,38,4069866835,13,,4069866843,285,,4069866841,152,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843957,39,1,1,4,33,9s2g5k3dlmfii452t8edaeozh,1,58.4,22.4,2023-03-04T05:07:44.703Z,2023-03-04T05:07:47Z,4069868445,141,8.0,4069868437,5,,4069868439,152,,4069868441,56,Right,4069868447,212,17.6,4069868443,140,72.3,4069868449,213,5.7,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843965,40,1,1,4,35,9s2g5k3dlmfii452t8edaeozh,0,78.4,6.5,2023-03-04T05:07:47.264Z,2023-03-04T05:07:49Z,4069868479,2,,4069868487,141,56.0,4069868483,56,Center,4069868499,1,,4069868489,212,40.8,4069868481,155,,4069868491,213,1.0,4069868485,140,100.0,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,4069868495,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843983,40,5,1,4,37,ctm9as17rs95yhuz7qf53wfke,1,-1.2,47,2023-03-04T05:07:49.026Z,2023-03-04T05:07:51Z,4069868609,56,Back,4069868617,233,41,4069868611,346,,,,,,,,,,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843967,41,5,1,4,37,9s2g5k3dlmfii452t8edaeozh,0,101.2,53,2023-03-04T05:07:49.026Z,2023-03-04T05:07:51Z,4069868645,233,40,4069868511,346,,4069868509,56,Center,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844063,41,1,1,4,46,ctm9as17rs95yhuz7qf53wfke,1,3.9,42.8,2023-03-04T05:07:58.305Z,2023-03-04T05:07:59Z,4069869015,56,Back,4069869013,124,,4069869021,212,9.4,4069869017,140,6.0,4069869019,141,29.4,4069869027,237,,4069869023,213,4.9,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844099,42,1,1,4,47,ctm9as17rs95yhuz7qf53wfke,1,7.4,27.9,2023-03-04T05:07:59.441Z,2023-03-04T05:08:03Z,4069869185,212,21.7,4069869179,56,Back,4069869187,213,5.6,4069869183,141,6.8,4069869181,140,22.9,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844113,43,1,1,4,51,ctm9as17rs95yhuz7qf53wfke,0,24.8,4.6,2023-03-04T05:08:03.266Z,2023-03-04T05:08:06Z,4069869269,155,,4069869281,213,0.4,4069869275,141,33.4,4069869285,1,,4069869271,56,Center,4069869277,212,55.5,4069869273,140,74.3,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844129,42,49,1,4,55,9s2g5k3dlmfii452t8edaeozh,1,23.8,63.7,2023-03-04T05:08:07.247Z,2023-03-04T05:08:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844141,43,1,1,4,56,9s2g5k3dlmfii452t8edaeozh,0,23.8,63.7,2023-03-04T05:08:07.617Z,2023-03-04T05:08:36Z,4069869411,56,Back,4069869413,140,41.1,4069869417,212,21.3,4069869419,213,0.5,4069869415,141,80.0,,,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844143,44,8,1,4,57,ctm9as17rs95yhuz7qf53wfke,1,59.1,24.4,2023-03-04T05:08:08.692Z,2023-03-04T05:08:08Z,4069869421,56,Center,,,,,,,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844177,44,1,1,5,0,9s2g5k3dlmfii452t8edaeozh,1,23.6,68.2,2023-03-04T05:08:11.600Z,2023-03-04T05:08:14Z,4069869571,141,84.7,4069869565,157,,4069869573,212,21.9,4069869577,1,,4069869569,140,41.5,4069869567,56,Back,4069869575,213,0.5,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844183,45,43,1,5,2,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-03-04T05:08:13.919Z,2023-03-04T05:20:44Z,4069869611,56,Back,4069869613,286,0,4069893827,144,3,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844189,45,43,1,5,2,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-03-04T05:08:13.919Z,2023-03-04T05:20:42Z,4069869635,285,0,4069893745,144,45,4069869641,233,45,4069869633,56,Right,,,,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844245,46,1,1,5,6,9s2g5k3dlmfii452t8edaeozh,1,75.5,81.4,2023-03-04T05:08:18.464Z,2023-03-04T05:08:24Z,4069869915,141,2.0,4069869921,1,,4069869917,212,54.0,4069869913,140,77.8,4069869919,213,4.8,4069869911,56,Right,4069869909,196,,4069869907,155,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844259,47,1,1,5,13,9s2g5k3dlmfii452t8edaeozh,1,77.6,2.2,2023-03-04T05:08:24.591Z,2023-03-04T05:08:27Z,4069869985,56,Center,4069869989,141,23.1,4069869993,213,1.6,4069869987,140,77.3,4069869991,212,14.2,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844263,46,45,1,5,15,ctm9as17rs95yhuz7qf53wfke,0,23.6,73,2023-03-04T05:08:27.200Z,2023-03-04T05:08:30Z,4069870013,56,Back,4069870121,233,48,4069870015,285,,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844273,48,3,1,5,15,9s2g5k3dlmfii452t8edaeozh,1,76.4,27,2023-03-04T05:08:27.200Z,2023-03-04T05:08:30Z,4069870093,233,46,4069870075,286,,4069870073,56,Center,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844275,49,50,1,5,18,9s2g5k3dlmfii452t8edaeozh,1,76.2,33,2023-03-04T05:08:29.599Z,2023-03-04T05:22:21Z,4069897285,233,150,4069896503,286,,4069870077,56,Center,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848675,150,7,1,5,18,ctm9as17rs95yhuz7qf53wfke,1,23.8,67,2023-03-04T05:08:29.600Z,2023-03-04T05:22:24Z,4069897267,233,49,4069897209,285,,4069897207,56,Back,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844301,47,49,1,5,20,ctm9as17rs95yhuz7qf53wfke,1,23.8,64,2023-03-04T05:08:31.808Z,2023-03-04T05:08:31Z,,,,,,,,,,,,,,,,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844313,48,1,1,5,20,ctm9as17rs95yhuz7qf53wfke,1,23.8,64,2023-03-04T05:08:32.277Z,2023-03-04T05:22:32Z,4069870291,140,33.4,4069870289,56,Back,4069870297,213,5.7,4069870293,141,54.8,4069870295,212,11.9,4069897685,155,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844331,49,1,1,5,22,ctm9as17rs95yhuz7qf53wfke,1,39.8,42.2,2023-03-04T05:08:34.403Z,2023-03-04T05:08:38Z,4069870411,141,18.8,4069870413,212,15.9,4069870415,213,4.7,4069870407,56,Back,4069870409,140,39.9,,,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844349,50,1,1,5,27,ctm9as17rs95yhuz7qf53wfke,0,57,22.2,2023-03-04T05:08:38.830Z,2023-03-04T05:08:40Z,4069870505,212,16.2,4069870499,56,Center,4069870501,140,71.9,4069870503,141,28.6,4069870507,213,0.3,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844359,50,1,1,5,30,9s2g5k3dlmfii452t8edaeozh,0,24.3,73.8,2023-03-04T05:08:41.503Z,2023-03-04T05:08:42Z,4069870561,213,6.1,4069870555,140,37.7,4069870559,212,14.4,4069870553,56,Back,4069870557,141,69.4,4069870551,3,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844387,51,1,1,5,30,ctm9as17rs95yhuz7qf53wfke,1,64.1,25.8,2023-03-04T05:08:42.221Z,2023-03-04T05:08:46Z,4069870731,213,2.2,4069870725,140,57.4,4069870729,212,12.2,4069870723,56,Center,4069870727,141,40.4,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844401,52,1,1,5,34,ctm9as17rs95yhuz7qf53wfke,1,55.4,55.4,2023-03-04T05:08:46.331Z,2023-03-04T05:08:50Z,4069870815,140,57.1,4069870821,213,1.5,4069870813,56,Left,4069870817,141,86.3,4069870819,212,21.1,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844407,53,1,1,5,38,ctm9as17rs95yhuz7qf53wfke,1,59.2,86.8,2023-03-04T05:08:49.867Z,2023-03-04T05:08:51Z,4069870855,56,Center,4069870861,212,10.5,4069870863,213,4.6,4069870857,140,58.0,4069870859,141,71.4,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844423,54,1,1,5,39,ctm9as17rs95yhuz7qf53wfke,0,58,71.4,2023-03-04T05:08:51.123Z,2023-03-04T05:08:55Z,4069870939,140,89.5,4069870937,56,Center,4069870945,213,6.2,4069870995,4,,4069870947,1,,4069870943,212,33.2,4069870941,141,67.2,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844435,51,52,1,5,43,9s2g5k3dlmfii452t8edaeozh,1,14,37.6,2023-03-04T05:08:55.103Z,2023-03-04T05:08:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844463,52,1,1,5,44,9s2g5k3dlmfii452t8edaeozh,1,14.1,37.3,2023-03-04T05:08:55.871Z,2023-03-04T05:09:01Z,4069871195,212,28.7,4069871191,140,38.9,4069871197,213,5.8,4069871193,141,19.5,4069871189,56,Back,4069871187,123,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844475,53,1,1,5,49,9s2g5k3dlmfii452t8edaeozh,1,46.9,27.7,2023-03-04T05:09:01.007Z,2023-03-04T05:09:03Z,4069871251,213,1.5,4069871243,56,Back,4069871247,141,50.1,4069871249,212,15.3,4069871245,140,48.3,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844481,54,1,1,5,51,9s2g5k3dlmfii452t8edaeozh,1,51.2,52.8,2023-03-04T05:09:02.895Z,2023-03-04T05:09:04Z,4069871281,212,10.0,4069871275,140,59.4,4069871283,213,0.5,4069871279,141,60.3,4069871273,56,Center,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844489,55,1,1,5,53,9s2g5k3dlmfii452t8edaeozh,1,59.6,60.8,2023-03-04T05:09:04.687Z,2023-03-04T05:09:06Z,4069871325,212,5.3,4069871323,141,53.6,4069871327,213,4.3,4069871321,140,57.7,4069871319,56,Center,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844507,56,1,1,5,54,9s2g5k3dlmfii452t8edaeozh,1,59.4,57.2,2023-03-04T05:09:06.174Z,2023-03-04T05:09:08Z,4069871429,56,Center,4069871435,212,7.5,4069871431,140,56.5,4069871433,141,67.3,4069871437,213,2.0,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844521,57,1,1,5,57,9s2g5k3dlmfii452t8edaeozh,0,54.5,68.7,2023-03-04T05:09:08.591Z,2023-03-04T05:09:10Z,4069871557,141,29.4,4069871553,56,Center,4069871559,212,38.8,4069871551,155,,4069871555,140,81.3,4069871561,213,5.5,4069871563,1,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844533,55,1,1,6,0,ctm9as17rs95yhuz7qf53wfke,1,22.8,70,2023-03-04T05:09:11.696Z,2023-03-04T05:09:13Z,4069871655,213,4.5,4069871645,3,,4069871653,212,16.0,4069871651,141,47.3,4069871647,56,Back,4069871649,140,18.9,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844537,56,49,1,6,1,ctm9as17rs95yhuz7qf53wfke,1,18.9,47.3,2023-03-04T05:09:13.099Z,2023-03-04T05:09:13Z,,,,,,,,,,,,,,,,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844545,57,1,1,6,2,ctm9as17rs95yhuz7qf53wfke,1,14.7,44.6,2023-03-04T05:09:13.658Z,2023-03-04T05:09:16Z,4069871725,141,12.6,4069871721,56,Back,4069871729,213,5.1,4069871723,140,22.8,4069871727,212,23.4,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514849661,158,45,1,6,3,9s2g5k3dlmfii452t8edaeozh,0,80.7,89.2,2023-03-04T05:09:14.638Z,2023-03-04T05:59:31Z,4069902225,56,Left,4069902227,286,,4069902251,233,182,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514849673,182,3,1,6,3,ctm9as17rs95yhuz7qf53wfke,1,19.3,10.8,2023-03-04T05:09:14.638Z,2023-03-04T05:24:39Z,4069901711,56,Back,4069901713,285,,4069902245,233,158,,,,,,,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844557,58,1,1,6,4,ctm9as17rs95yhuz7qf53wfke,1,23.8,7.9,2023-03-04T05:09:16.442Z,2023-03-04T05:09:18Z,4069871805,56,Back,4069871807,140,13.2,4069871809,141,15.3,4069871813,213,2.7,4069871811,212,12.2,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844575,59,1,1,6,6,ctm9as17rs95yhuz7qf53wfke,1,12.6,16.2,2023-03-04T05:09:18.161Z,2023-03-04T05:09:44Z,4069872663,155,,4069871879,141,16.5,4069871877,140,36.2,4069871875,56,Back,4069871883,213,0.0,4069871881,212,24.8,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844577,60,44,1,6,8,ctm9as17rs95yhuz7qf53wfke,1,39.2,11,2023-03-04T05:09:20.413Z,2023-03-04T05:09:21Z,4069871895,285,,4069871893,56,Back,4069871933,233,58,,,,,,,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844571,58,44,1,6,8,9s2g5k3dlmfii452t8edaeozh,0,60.8,89,2023-03-04T05:09:20.414Z,2023-03-04T05:09:22Z,4069871957,233,60,4069871859,286,,4069871857,56,Left,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844595,61,1,1,6,9,ctm9as17rs95yhuz7qf53wfke,0,36.2,16.5,2023-03-04T05:09:20.848Z,2023-03-04T05:09:22Z,4069872041,213,6.3,4069872035,140,42.9,4069872029,3,,4069872031,168,,4069872033,56,Back,4069872037,141,16.2,4069872039,212,7.0,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844599,59,1,1,6,11,9s2g5k3dlmfii452t8edaeozh,1,58.1,91.7,2023-03-04T05:09:23.151Z,2023-03-04T05:09:24Z,4069872061,3,,4069872069,212,4.3,4069872067,141,86.3,4069872063,56,Left,4069872071,213,4.2,4069872065,140,55.9,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844607,60,1,1,6,12,9s2g5k3dlmfii452t8edaeozh,1,56.4,85.6,2023-03-04T05:09:24.335Z,2023-03-04T05:09:25Z,4069872121,213,1.7,4069872113,56,Left,4069872117,141,96.3,4069872119,212,7.3,4069872115,140,55.6,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844609,61,49,1,6,13,9s2g5k3dlmfii452t8edaeozh,1,55.6,95,2023-03-04T05:09:25.199Z,2023-03-04T05:09:35Z,,,,,,,,,,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844623,62,1,1,6,14,9s2g5k3dlmfii452t8edaeozh,1,55.6,95,2023-03-04T05:09:25.999Z,2023-03-04T05:09:38Z,4069872215,141,81.4,4069872213,140,67.0,4069872217,212,15.1,4069872219,213,5.6,4069872211,56,Left,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844627,63,1,1,6,15,9s2g5k3dlmfii452t8edaeozh,0,67.8,81.4,2023-03-04T05:09:26.789Z,2023-03-04T05:26:06Z,4069872245,212,6.4,4069872239,56,Left,4069872243,141,83.6,4069872247,213,2.9,4069872241,140,61.9,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514844621,63,49,1,6,16,ctm9as17rs95yhuz7qf53wfke,1,31.5,40.7,2023-03-04T05:09:27.515Z,2023-03-04T05:26:34Z,,,,,,,,,,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
