id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/14/value,assist
2540462129,433,5,2,45,50,83d6z6wvkzs3dx9oy3mftixow,0,39.6,100.8,2023-04-29T06:05:43.722Z,2023-04-29T06:26:49Z,4233616639,233,420,4233616623,56,Back,4233616625,347,,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462209,421,1,2,46,1,bbt5nqwufsne7r0zfa6pvpmfa,1,64,0,2023-04-29T06:05:54.777Z,2023-04-29T06:08:57Z,4233616989,56,Right,4233616999,1,,4233616997,213,0.2,4233616991,140,90.8,4233616987,107,,4233616993,141,8.3,4233616995,212,28.9,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462213,422,1,2,46,5,bbt5nqwufsne7r0zfa6pvpmfa,0,90.8,8.3,2023-04-29T06:05:59.033Z,2023-04-29T06:06:02Z,4233617099,233,434,4233617011,141,11.0,4233617013,212,2.0,4233617015,213,1.2,4233617009,140,91.5,4233617007,56,Right,4233617097,236,,4233617103,286,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462233,434,74,2,46,5,83d6z6wvkzs3dx9oy3mftixow,1,10.6,86.2,2023-04-29T06:05:59.034Z,2023-04-29T06:27:48Z,4233617107,233,422,4233617079,56,Back,4233617081,285,,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462243,435,3,2,46,8,83d6z6wvkzs3dx9oy3mftixow,0,13.1,90.2,2023-04-29T06:06:02.041Z,2023-05-03T16:08:40Z,4247205435,464,,4247204897,285,,4233617115,56,Back,4247205523,233,423,,,,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462237,423,7,2,46,8,bbt5nqwufsne7r0zfa6pvpmfa,1,86.9,9.8,2023-04-29T06:06:02.042Z,2023-05-03T16:08:40Z,4247204979,286,,4233617089,56,Right,4247205491,233,435,4247205289,383,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462241,424,43,2,46,9,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T06:06:03.180Z,2023-04-29T06:09:22Z,4233622927,144,49,,,,,,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462249,425,43,2,46,12,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T06:06:05.546Z,2023-04-29T06:10:00Z,4233624019,144,3,4233617163,56,Center,4233617273,233,436,4233617165,286,0,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462275,426,3,2,46,12,bbt5nqwufsne7r0zfa6pvpmfa,1,92,26.8,2023-04-29T06:06:05.546Z,2023-05-03T16:08:58Z,4233617261,56,Center,4233617263,286,,4247206581,465,,4233617319,233,437,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462271,436,43,2,46,12,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:06:05.546Z,2023-04-29T06:10:04Z,4233624159,144,45,4233617257,56,Back,4233624047,233,426,4233617259,285,0,,,,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462287,437,45,2,46,12,83d6z6wvkzs3dx9oy3mftixow,0,8,73.2,2023-04-29T06:06:05.546Z,2023-04-29T06:27:50Z,4233617327,233,426,4233617313,285,,4233617311,56,Back,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462285,427,1,2,46,14,bbt5nqwufsne7r0zfa6pvpmfa,0,97.9,27.4,2023-04-29T06:06:07.353Z,2023-04-29T06:09:43Z,4233617305,141,28.8,4233617369,286,,4233617303,140,97.8,4233617301,56,Center,4233617307,212,1.0,4233617309,213,1.7,4233617365,233,438,4233617363,236,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462295,438,74,2,46,14,83d6z6wvkzs3dx9oy3mftixow,1,5.5,71.4,2023-04-29T06:06:07.354Z,2023-04-29T06:27:49Z,4233617379,233,427,4233617345,285,,4233617343,56,Back,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462291,428,6,2,46,17,bbt5nqwufsne7r0zfa6pvpmfa,1,96.2,28.7,2023-04-29T06:06:10.587Z,2023-04-29T06:06:16Z,4233617335,75,,4233617333,56,Center,4233617431,233,439,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462311,439,6,2,46,17,83d6z6wvkzs3dx9oy3mftixow,0,3.8,71.3,2023-04-29T06:06:10.587Z,2023-05-03T16:09:46Z,4233617427,75,,4233617425,56,Back,4233617457,233,428,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462447,429,1,2,46,46,bbt5nqwufsne7r0zfa6pvpmfa,1,99.5,0.5,2023-04-29T06:06:39.786Z,2023-05-03T16:10:09Z,4233618143,213,1.8,4233618133,224,,4233618677,210,13,4233618679,154,,4233618141,212,31.5,4233618139,141,45.1,4233618131,155,,4233618137,140,91.4,196dypy60x08uuc7cltabdcr9,K. Yuruki,4233618135,56,4247208457,20,,4233618127,2,Center,1,,4233618129,6,,,,,,,,,,,,,,,,,,,,,,,,,
2540462455,430,44,2,46,49,bbt5nqwufsne7r0zfa6pvpmfa,1,92.2,47.4,2023-04-29T06:06:42.388Z,2023-04-29T06:06:45Z,4233618197,233,440,4233618179,56,Center,4233618181,286,,,,,,,,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462441,440,44,2,46,49,83d6z6wvkzs3dx9oy3mftixow,0,7.8,52.6,2023-04-29T06:06:42.389Z,2023-04-29T06:06:46Z,4233618231,233,430,4233618111,56,Back,4233618113,285,,,,,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462457,431,13,2,46,49,bbt5nqwufsne7r0zfa6pvpmfa,1,91.7,47.3,2023-04-29T06:06:42.961Z,2023-05-03T16:10:09Z,4233618705,102,51.6,4233618707,103,58.3,4233618345,25,,4233618709,230,99.0,4233618711,231,48.7,4233618347,15,,4233618187,17,,4233618687,85,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,4233618691,29,4233618695,154,,4233618351,328,,,,4233618189,56,4233618699,55,Center,429,,,,,,,,,,,,,,,,,,,,,
2540462465,432,5,2,46,50,bbt5nqwufsne7r0zfa6pvpmfa,0,101,44.8,2023-04-29T06:06:43.377Z,2023-04-29T06:26:49Z,4233618267,233,441,4233618241,56,Center,4233618243,346,,,,,,,,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462445,441,5,2,46,50,83d6z6wvkzs3dx9oy3mftixow,1,-1,55.2,2023-04-29T06:06:43.377Z,2023-04-29T06:06:46Z,4233618249,233,432,4233618125,346,,4233618123,56,Back,,,,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462569,442,1,2,47,7,83d6z6wvkzs3dx9oy3mftixow,1,5.1,40,2023-04-29T06:07:00.569Z,2023-04-29T06:11:01Z,4233618731,124,,4233618733,56,Back,4233618737,141,69.6,4233618735,140,9.3,4233618741,213,1.4,4233618747,189,,4233618739,212,20.6,4233618745,237,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462589,443,1,2,47,9,83d6z6wvkzs3dx9oy3mftixow,1,14.8,70.6,2023-04-29T06:07:02.958Z,2023-04-29T06:07:05Z,4233618827,140,24.5,4233618825,56,Back,4233618831,212,20.0,4233618833,213,1.0,4233618829,141,95.9,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462595,444,1,2,47,11,83d6z6wvkzs3dx9oy3mftixow,0,24.5,95.9,2023-04-29T06:07:05.161Z,2023-04-29T06:07:06Z,4233618865,141,88.0,4233618867,212,20.8,4233618863,140,43.6,4233618861,56,Back,4233618869,213,6.0,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462599,433,49,2,47,12,bbt5nqwufsne7r0zfa6pvpmfa,1,56,9.5,2023-04-29T06:07:06.152Z,2023-04-29T06:07:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462615,434,1,2,47,14,bbt5nqwufsne7r0zfa6pvpmfa,0,56.4,4.4,2023-04-29T06:07:07.577Z,2023-04-29T06:07:12Z,4233619049,286,,4233618959,140,57.2,4233619045,233,445,4233618965,213,0,4233618957,56,Right,4233618963,212,0.8,4233619043,236,,4233618961,141,4.4,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462625,445,74,2,47,14,83d6z6wvkzs3dx9oy3mftixow,1,41.5,95.9,2023-04-29T06:07:07.578Z,2023-04-29T06:27:49Z,4233619051,233,434,4233619011,285,,4233619009,56,Back,,,,,,,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462623,435,5,2,47,16,bbt5nqwufsne7r0zfa6pvpmfa,1,55.2,-1.6,2023-04-29T06:07:09.336Z,2023-04-29T06:07:11Z,4233619089,233,446,4233619005,56,Right,4233619007,347,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462631,446,5,2,47,16,83d6z6wvkzs3dx9oy3mftixow,0,44.8,101.6,2023-04-29T06:07:09.336Z,2023-04-29T06:26:49Z,4233619097,233,435,4233619077,347,,4233619073,56,Back,,,,,,,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462665,436,1,2,47,21,bbt5nqwufsne7r0zfa6pvpmfa,1,53.7,0,2023-04-29T06:07:14.361Z,2023-04-29T06:08:07Z,4233619269,56,Right,4233619277,213,0.7,4233619267,107,,4233619271,140,63.4,4233619273,141,9.4,4233619275,212,12.8,4233620745,189,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462667,437,1,2,47,24,bbt5nqwufsne7r0zfa6pvpmfa,0,63.4,9.4,2023-04-29T06:07:17.528Z,2023-04-29T06:08:59Z,4233619289,141,21.9,4233619285,56,Center,4233619283,168,,4233619287,140,67.9,4233619291,212,9.7,4233619293,213,1.1,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462675,447,8,2,47,26,83d6z6wvkzs3dx9oy3mftixow,1,25.7,67.5,2023-04-29T06:07:19.498Z,2023-05-03T16:10:59Z,4247213273,385,,4233619343,56,Back,,,,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462703,438,1,2,47,28,bbt5nqwufsne7r0zfa6pvpmfa,1,61.9,28.3,2023-04-29T06:07:21.449Z,2023-05-03T16:11:44Z,4233619485,140,92.0,4233620109,154,,4233619481,3,,4233619483,56,Center,4233619487,141,38.6,4233619493,1,,4233619491,213,0.2,4233619489,212,32.4,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,4233620107,210,,,,,,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462705,439,15,2,47,32,bbt5nqwufsne7r0zfa6pvpmfa,1,89.9,37.7,2023-04-29T06:07:25.481Z,2023-05-03T16:11:44Z,4233620117,55,438,4233620115,154,,4233620123,103,21.5,4233622713,108,,4233619665,20,,4233620431,146,93.7,4233619503,56,Center,4233619499,22,,22imd9on624739u8fym5n640l,Y. Osako,4233620735,233,4233620433,147,42.4,4233619501,17,449,,,4233620113,29,4233620429,79,,,4233620121,102,51.6,4233622715,328,4233622711,214,,,,,,,,,,,,,,
2540462905,449,10,2,47,32,83d6z6wvkzs3dx9oy3mftixow,1,6.1,57.4,2023-04-29T06:07:25.581Z,2023-05-03T16:11:57Z,4233620605,179,,4233620603,173,,4233620607,182,,4233620609,56,Back,4233620739,233,439,4247216745,378,,,,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462707,440,6,2,47,33,bbt5nqwufsne7r0zfa6pvpmfa,1,98.2,43.7,2023-04-29T06:07:26.809Z,2023-04-29T07:03:48Z,4233620275,75,,4233620353,233,448,4233619511,56,Center,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462715,448,6,2,47,33,83d6z6wvkzs3dx9oy3mftixow,0,1.8,56.3,2023-04-29T06:07:26.809Z,2023-05-03T16:16:59Z,4233620371,233,440,4233619559,56,Back,4233620329,73,,,,,,,,,,,,,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463015,441,43,2,48,29,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T06:08:23.266Z,2023-05-03T16:16:21Z,4247231423,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463037,450,43,2,48,29,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:08:23.266Z,2023-05-03T16:15:52Z,4247229737,144,27,4233621307,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463127,442,43,2,48,44,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T06:08:37.878Z,2023-05-03T16:16:46Z,4233621753,55,441,4233621773,233,451,4247233017,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463123,451,43,2,48,44,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:08:37.878Z,2023-05-03T16:16:49Z,4233621725,55,450,4247233269,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463199,443,1,2,48,51,bbt5nqwufsne7r0zfa6pvpmfa,1,99.6,0.5,2023-04-29T06:08:45.050Z,2023-05-03T16:17:29Z,4233622379,154,,4233622377,210,15,4233622133,155,,4233622143,212,41.2,4233622129,2,,4233622131,6,,4233622137,56,Center,4233622135,224,,196dypy60x08uuc7cltabdcr9,K. Yuruki,4247233617,20,4233622141,141,58.4,4233622147,1,,1,,4233622139,140,4233622145,213,88.2,1.9,,,,,,,,,,,,,,,,,,,,,
2540463201,444,15,2,48,56,bbt5nqwufsne7r0zfa6pvpmfa,1,88.2,58.4,2023-04-29T06:08:49.778Z,2023-05-03T16:17:29Z,4233622293,15,,4233622305,233,453,4233622169,56,Center,4233622401,147,52.3,4233622165,17,,4233622291,25,,4233622297,328,,4233622395,102,49.4,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,4233622385,78,4233622397,103,18.4,4233622391,55,,,443,4233622387,29,4233622389,154,,,4233622399,146,98.5,,,,,,,,,,,,,,,,,,
2540463217,453,10,2,48,56,83d6z6wvkzs3dx9oy3mftixow,1,2,51,2023-04-29T06:08:49.878Z,2023-05-03T16:17:39Z,4247235939,377,,4233622241,178,,4233622243,182,,4233622309,233,444,4233622245,56,Back,4233622239,177,,,,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463213,452,52,2,48,56,83d6z6wvkzs3dx9oy3mftixow,1,2,51,2023-04-29T06:08:49.888Z,2023-05-03T16:17:42Z,4247236175,377,,,,,,,,,,,,,,,,,,,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463283,445,27,2,49,11,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T06:09:05.104Z,2023-05-03T16:20:00Z,4247244495,36,,4233622703,233,454,4247244493,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463311,454,27,2,49,11,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:09:05.104Z,2023-05-03T16:19:55Z,4233622707,233,445,4247244069,36,,4247244067,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463425,446,28,2,49,33,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T06:09:26.566Z,2023-04-29T06:09:29Z,4233623161,233,455,4233623149,55,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463411,455,28,2,49,33,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:09:26.566Z,2023-04-29T06:09:29Z,4233623179,233,446,4233623097,55,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463719,447,68,2,50,27,bbt5nqwufsne7r0zfa6pvpmfa,0,0,0,2023-04-29T06:10:20.503Z,2023-04-29T06:10:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463721,456,68,2,50,27,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:10:20.909Z,2023-04-29T06:10:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463779,457,1,2,50,34,83d6z6wvkzs3dx9oy3mftixow,0,27.5,35.2,2023-04-29T06:10:27.669Z,2023-04-29T06:10:43Z,4233624877,56,Center,4233624875,157,,4233624885,213,0.2,4233624881,141,56.1,4233624883,212,58.5,4233624879,140,81.5,4233624887,1,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463769,448,44,2,50,36,bbt5nqwufsne7r0zfa6pvpmfa,1,20.7,44.5,2023-04-29T06:10:30.024Z,2023-04-29T06:10:38Z,4233624825,285,,4233624823,56,Back,4233624917,233,458,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463785,458,44,2,50,36,83d6z6wvkzs3dx9oy3mftixow,0,79.3,55.5,2023-04-29T06:10:30.025Z,2023-04-29T06:10:41Z,4233624895,56,Center,4233624921,233,448,4233624897,286,,,,,,,,,,,,,,,,,c7ukr0stxvyflr3xfod5zkpp0,A. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463775,449,1,2,50,37,bbt5nqwufsne7r0zfa6pvpmfa,1,22.9,42.8,2023-04-29T06:10:30.599Z,2023-04-29T06:10:53Z,4233624857,141,46.4,4233624861,213,0.3,4233624853,56,Back,4233624851,3,,4233624855,140,29.5,4233624859,212,7.3,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463781,450,61,2,50,38,bbt5nqwufsne7r0zfa6pvpmfa,0,29.5,46.4,2023-04-29T06:10:31.799Z,2023-04-29T06:10:32Z,4233624891,56,Back,,,,,,,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463803,459,1,2,50,41,83d6z6wvkzs3dx9oy3mftixow,1,66.5,39.2,2023-04-29T06:10:34.680Z,2023-04-29T06:10:58Z,4233624987,140,75.3,4233624991,212,9.5,4233625705,155,,4233624993,213,6.0,4233624985,56,Center,4233624989,141,35.7,,,,,,,2lwcix6j3nphfos61pidoxuj9,N. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463831,460,1,2,50,42,83d6z6wvkzs3dx9oy3mftixow,1,75.3,35.5,2023-04-29T06:10:35.838Z,2023-04-29T06:10:39Z,4233625139,213,4.4,4233625135,141,5.6,4233625137,212,21.4,4233625133,140,68.8,4233625129,3,,4233625131,56,Right,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463841,461,1,2,50,45,83d6z6wvkzs3dx9oy3mftixow,0,78.7,7.6,2023-04-29T06:10:39.138Z,2023-05-03T16:21:15Z,4233625201,141,53.0,4233625203,212,34.9,4233625207,213,1.1,4247249747,224,,4247249749,20,,4233625211,1,,4233625227,233,451,4233625195,155,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,4233625193,2,4233625197,56,Center,4233625199,140,,,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463847,451,11,2,50,47,bbt5nqwufsne7r0zfa6pvpmfa,1,8.7,48.2,2023-04-29T06:10:40.343Z,2023-05-03T16:21:20Z,4247250031,378,,4233625215,88,,4233625213,56,Back,4233625233,233,461,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463883,452,1,2,50,51,bbt5nqwufsne7r0zfa6pvpmfa,0,9.9,43.7,2023-04-29T06:10:44.535Z,2023-04-29T06:10:47Z,4233625409,213,0.6,4233625397,199,,4233625413,1,,4233625405,141,100.0,4233625403,140,64.6,4233625399,56,Left,4233625407,212,69.8,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463891,453,5,2,50,53,bbt5nqwufsne7r0zfa6pvpmfa,0,59.4,101.8,2023-04-29T06:10:46.864Z,2023-04-29T06:26:50Z,4233625457,233,462,4233625431,347,,4233625429,56,Left,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463885,462,5,2,50,53,83d6z6wvkzs3dx9oy3mftixow,1,40.6,-1.8,2023-04-29T06:10:46.864Z,2023-04-29T06:10:47Z,4233625415,56,Back,4233625417,347,,4233625435,233,453,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463963,463,1,2,51,9,83d6z6wvkzs3dx9oy3mftixow,1,47.8,0,2023-04-29T06:11:02.530Z,2023-04-29T06:11:04Z,4233625869,141,7.1,4233625867,140,63.7,4233625873,213,0.4,4233625871,212,17.8,4233625863,107,,4233625865,56,Right,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463969,464,1,2,51,10,83d6z6wvkzs3dx9oy3mftixow,0,63.7,7.1,2023-04-29T06:11:04.017Z,2023-04-29T06:11:18Z,4233625919,213,3.7,4233625915,141,1.3,4233625911,56,Right,4233625913,140,57.1,4233625925,156,,4233625917,212,8.0,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540463973,454,49,2,51,11,bbt5nqwufsne7r0zfa6pvpmfa,1,31.7,96.3,2023-04-29T06:11:04.681Z,2023-04-29T06:11:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540464021,455,1,2,51,13,bbt5nqwufsne7r0zfa6pvpmfa,1,39.6,92.7,2023-04-29T06:11:06.887Z,2023-04-29T06:11:10Z,4233626177,141,72.9,4233626173,56,Center,4233626175,140,52.8,4233626181,213,5.5,4233626179,212,19.3,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540464029,456,1,2,51,17,bbt5nqwufsne7r0zfa6pvpmfa,0,52.2,70.9,2023-04-29T06:11:10.743Z,2023-04-29T06:11:47Z,4233626211,141,69.3,4233626213,212,1.7,4233626209,140,50.9,4233626215,213,3.8,4233626207,56,Center,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
