id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2522266813,417,43,1,45,1,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-19T10:43:58.622Z,2023-03-19T10:44:19Z,4109161317,56,Back,4109161325,212,0,4109161321,141,0.0,4109161319,140,49.8,4109161995,144,1,4109161329,213,0,,,,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266811,459,1,1,45,2,4dhojk80ifrs6ax05725bala2,0,43.5,96.8,2023-03-19T10:43:58.639Z,2023-03-19T11:33:00Z,4109161307,141,100.0,4109161309,212,19.4,4109161305,140,61.7,4109161301,157,,4109161311,213,0.2,4109161303,56,Left,4109161313,1,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266975,426,5,1,45,3,92h5si20tnxjtg4hj8cs97bpw,1,46.2,-1.5,2023-03-19T10:43:59.889Z,2023-03-19T11:03:13Z,4109162139,56,Back,4109162141,347,,4109162151,233,460,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266823,460,5,1,45,3,4dhojk80ifrs6ax05725bala2,0,53.8,101.5,2023-03-19T10:43:59.889Z,2023-03-19T10:44:26Z,4109162165,233,426,4109161345,56,Left,4109161347,347,,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266825,418,43,1,45,3,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-19T10:43:59.961Z,2023-03-19T10:44:01Z,4109161353,277,3,4109161371,144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266857,419,1,1,45,6,92h5si20tnxjtg4hj8cs97bpw,1,42.7,0,2023-03-19T10:44:02.759Z,2023-03-19T11:33:54Z,4109264771,141,6.0,4109264779,213,0.3,4109264765,107,,4109264767,56,Right,4109264775,212,14.1,4109264769,140,55.3,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266837,461,70,1,45,6,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-19T10:44:03.448Z,2023-03-19T10:45:38Z,4109161415,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266863,420,1,1,45,8,92h5si20tnxjtg4hj8cs97bpw,1,53.7,21.3,2023-03-19T10:44:04.935Z,2023-03-19T11:34:52Z,4109265415,213,0.2,4109265409,140,71.4,4109265407,56,Center,4109265411,141,26.4,4109265413,212,18.9,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266865,421,1,1,45,12,92h5si20tnxjtg4hj8cs97bpw,1,70.1,18,2023-03-19T10:44:09.078Z,2023-03-19T11:34:50Z,4109266781,213,3.2,4109266777,141,17.2,4109266775,140,58.4,4109266771,56,Right,4109266779,212,12.3,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266867,422,1,1,45,13,92h5si20tnxjtg4hj8cs97bpw,1,55.4,15.1,2023-03-19T10:44:10.176Z,2023-03-19T11:34:51Z,4109267543,212,38.3,4109267539,140,91.9,4109267541,141,13.2,4109267537,56,Right,4109267545,213,6.2,4109267547,1,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266911,424,3,1,45,18,92h5si20tnxjtg4hj8cs97bpw,0,95.5,9.1,2023-03-19T10:44:15.294Z,2023-03-19T11:34:27Z,4109267815,211,,4109161819,56,Right,4109267747,286,,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266919,425,5,1,45,19,92h5si20tnxjtg4hj8cs97bpw,0,100.6,27.4,2023-03-19T10:44:16.014Z,2023-03-19T11:03:13Z,4109161875,346,,4109161905,233,462,4109161873,56,Center,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266917,462,5,1,45,19,4dhojk80ifrs6ax05725bala2,1,-0.6,72.6,2023-03-19T10:44:16.014Z,2023-03-19T10:44:16Z,4109161871,346,,4109161885,233,425,4109161869,56,Back,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267025,463,1,1,45,33,4dhojk80ifrs6ax05725bala2,1,5,63,2023-03-19T10:44:30.285Z,2023-03-19T10:44:31Z,4109162397,237,,4109162385,56,Back,4109162387,140,9.9,4109162383,124,,4109162391,212,26.8,4109162393,213,4.9,4109162389,141,24.3,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267035,464,1,1,45,34,4dhojk80ifrs6ax05725bala2,1,9.9,24.3,2023-03-19T10:44:31.374Z,2023-03-19T10:44:32Z,4109162431,213,6.2,4109162423,56,Back,4109162427,141,23.0,4109162429,212,10.9,4109162425,140,20.2,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267043,465,1,1,45,36,4dhojk80ifrs6ax05725bala2,1,20.2,23,2023-03-19T10:44:32.638Z,2023-03-19T10:44:33Z,4109162469,56,Back,4109162475,212,4.8,4109162477,213,4.3,4109162473,141,16.5,4109162471,140,18.3,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267063,466,1,1,45,36,4dhojk80ifrs6ax05725bala2,1,20.9,13.8,2023-03-19T10:44:33.630Z,2023-03-19T10:44:35Z,4109162577,213,0.3,4109162569,56,Back,4109162575,212,8.2,4109162571,140,28.4,4109162573,141,17.4,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267069,467,50,1,45,38,4dhojk80ifrs6ax05725bala2,1,28.5,12.9,2023-03-19T10:44:35.470Z,2023-03-19T10:44:39Z,4109162695,233,427,4109162599,56,Back,4109162601,285,,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267083,427,7,1,45,38,92h5si20tnxjtg4hj8cs97bpw,1,71.5,87.1,2023-03-19T10:44:35.471Z,2023-03-19T11:32:41Z,4109162685,233,467,4109162655,286,,4109162653,56,Left,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267085,428,3,1,45,40,92h5si20tnxjtg4hj8cs97bpw,0,71.1,83.2,2023-03-19T10:44:37.085Z,2023-03-19T11:32:47Z,4109247745,233,468,4109162669,286,,4109162667,56,Left,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267079,468,7,1,45,40,4dhojk80ifrs6ax05725bala2,0,28.9,16.8,2023-03-19T10:44:37.086Z,2023-03-19T11:33:36Z,4109162643,285,,4109162641,56,Back,4109162689,233,428,,,,,,,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522266871,423,49,1,45,41,92h5si20tnxjtg4hj8cs97bpw,1,70.5,87.4,2023-03-19T10:44:38.303Z,2023-03-19T11:33:30Z,,,,,,,,,,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267097,429,43,1,45,43,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-19T10:44:40.447Z,2023-03-19T10:44:47Z,4109162713,56,Left,4109162715,286,0,4109162877,144,50,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267117,430,13,1,45,44,92h5si20tnxjtg4hj8cs97bpw,1,74.2,71.3,2023-03-19T10:44:40.854Z,2023-03-19T11:34:07Z,4109266941,458,,4109162803,56,Center,4109266933,73,,4109266935,102,62.2,4109266937,103,15.3,4109266943,230,98.4,4109266939,215,,4109162799,22,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,4109162801,18,,4109266945,231,4109162951,20,,,,,,,,,,,,50.7,,,,,,,,,,,,
2522267125,431,5,1,45,45,92h5si20tnxjtg4hj8cs97bpw,0,101,59.3,2023-03-19T10:44:41.998Z,2023-03-19T11:03:13Z,4109162835,56,Center,4109162837,346,,4109162863,233,469,,,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267101,469,5,1,45,45,4dhojk80ifrs6ax05725bala2,1,-1,40.7,2023-03-19T10:44:41.998Z,2023-03-19T10:44:46Z,4109162737,56,Back,4109162739,346,,4109162849,233,431,,,,,,,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267225,470,1,1,46,3,4dhojk80ifrs6ax05725bala2,1,4.8,46.7,2023-03-19T10:45:00.606Z,2023-03-19T11:35:59Z,4109163319,237,,4109163309,140,7.2,4109163321,189,,4109163311,141,76.7,4109163313,212,20.6,4109163305,124,,4109163315,213,1.4,4109163307,56,Back,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267245,471,1,1,46,6,4dhojk80ifrs6ax05725bala2,1,7.4,81.2,2023-03-19T10:45:03.150Z,2023-03-19T10:45:05Z,4109163425,213,4.3,4109163417,56,Back,4109163419,140,2.1,4109163423,212,13.1,4109163421,141,63.7,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267285,472,1,1,46,10,4dhojk80ifrs6ax05725bala2,0,1.8,59.7,2023-03-19T10:45:07.038Z,2023-03-19T10:45:11Z,4109163627,1,,4109163625,213,5.4,4109163623,212,44.8,4109163615,155,,4109163617,56,Back,4109163619,140,28.8,4109163621,141,8.6,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267277,432,44,1,46,12,92h5si20tnxjtg4hj8cs97bpw,1,68.1,93.1,2023-03-19T10:45:09.214Z,2023-03-19T10:45:11Z,4109163649,233,473,4109163581,286,,4109163579,56,Left,,,,,,,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267293,473,44,1,46,12,4dhojk80ifrs6ax05725bala2,0,31.9,6.9,2023-03-19T10:45:09.215Z,2023-03-19T10:45:12Z,4109163699,233,432,4109163637,285,,4109163635,56,Back,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267303,433,1,1,46,13,92h5si20tnxjtg4hj8cs97bpw,0,75.5,97.5,2023-03-19T10:45:09.870Z,2023-03-19T10:45:22Z,4109163675,56,Left,4109163677,140,100.0,4109163679,141,97.9,4109163683,213,0.0,4109163681,212,26.9,4109163673,3,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267317,434,5,1,46,14,92h5si20tnxjtg4hj8cs97bpw,0,101,96.1,2023-03-19T10:45:11.262Z,2023-03-19T11:03:13Z,4109163719,346,,4109163751,233,474,4109163717,56,Left,,,,,,,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267307,474,5,1,46,14,4dhojk80ifrs6ax05725bala2,1,-1,3.9,2023-03-19T10:45:11.262Z,2023-03-19T10:45:13Z,4109163691,346,,4109163729,233,434,4109163689,56,Back,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267489,476,1,1,46,40,4dhojk80ifrs6ax05725bala2,0,4.7,52.4,2023-03-19T10:45:36.958Z,2023-03-19T11:36:30Z,4109164659,56,Left,4109164665,212,67.8,4109164667,213,0.4,4109164673,74,,4109164657,124,,4109164669,1,,4109164663,141,90.9,4109164661,140,64.3,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267487,435,44,1,46,43,92h5si20tnxjtg4hj8cs97bpw,1,37.7,7.3,2023-03-19T10:45:40.463Z,2023-03-19T10:45:42Z,4109164653,56,Back,4109164715,233,477,4109164655,285,,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267493,477,44,1,46,43,4dhojk80ifrs6ax05725bala2,0,62.3,92.7,2023-03-19T10:45:40.464Z,2023-03-19T10:45:42Z,4109164689,286,,4109164687,56,Left,4109164727,233,435,,,,,,,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267497,436,1,1,46,44,92h5si20tnxjtg4hj8cs97bpw,0,39.7,5.5,2023-03-19T10:45:40.894Z,2023-03-19T10:45:41Z,4109164701,140,59.0,4109164697,3,,4109164709,213,0.1,4109164699,56,Right,4109164705,141,7.6,4109164707,212,20.3,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267515,478,1,1,46,46,4dhojk80ifrs6ax05725bala2,0,43.1,94.7,2023-03-19T10:45:43.070Z,2023-03-19T10:45:46Z,4109164819,212,39.8,4109164823,1,,4109164821,213,5.3,4109164811,157,,4109164813,56,Center,4109164817,141,45.7,4109164815,140,63.8,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267521,437,44,1,46,48,92h5si20tnxjtg4hj8cs97bpw,1,32.2,50,2023-03-19T10:45:45.504Z,2023-03-19T10:45:47Z,4109164843,56,Back,4109164845,285,,4109164881,233,479,,,,,,,,,,,,,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267525,479,44,1,46,48,4dhojk80ifrs6ax05725bala2,0,67.8,50,2023-03-19T10:45:45.505Z,2023-03-19T10:45:47Z,4109164865,56,Center,4109164867,286,,4109164901,233,437,,,,,,,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267527,438,1,1,46,49,92h5si20tnxjtg4hj8cs97bpw,0,28.3,45.8,2023-03-19T10:45:45.854Z,2023-03-19T10:45:46Z,4109164869,3,,4109164875,141,30.7,4109164877,212,15.7,4109164879,213,5.6,4109164871,56,Back,4109164873,140,39.6,,,,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267577,480,1,1,46,50,4dhojk80ifrs6ax05725bala2,1,61.5,74.8,2023-03-19T10:45:47.486Z,2023-03-19T10:45:53Z,4109165137,213,0.6,4109165135,212,20.1,4109165129,56,Left,4109165133,141,91.4,4109165131,140,77.3,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267583,481,61,1,46,56,4dhojk80ifrs6ax05725bala2,0,83.6,92.3,2023-03-19T10:45:53.038Z,2023-03-19T11:37:22Z,4109165157,56,Left,,,,,,,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267593,439,50,1,46,57,92h5si20tnxjtg4hj8cs97bpw,1,13.6,15,2023-03-19T10:45:54.192Z,2023-03-19T10:45:57Z,4109165315,233,482,4109165201,285,,4109165199,56,Back,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267615,482,7,1,46,57,4dhojk80ifrs6ax05725bala2,1,86.4,85,2023-03-19T10:45:54.193Z,2023-03-19T10:45:57Z,4109165295,233,439,4109165281,286,,4109165279,56,Left,,,,,,,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267619,483,49,1,46,59,4dhojk80ifrs6ax05725bala2,1,86.4,88.3,2023-03-19T10:45:55.719Z,2023-03-19T11:37:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267627,484,1,1,47,0,4dhojk80ifrs6ax05725bala2,0,84.8,92.9,2023-03-19T10:45:56.710Z,2023-03-19T11:37:45Z,4109165347,213,4.8,4109165345,212,2.9,4109165341,140,85.1,4109165337,155,,4109165343,141,88.6,4109165339,56,Left,4109165335,2,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267631,440,61,1,47,0,92h5si20tnxjtg4hj8cs97bpw,1,12,15,2023-03-19T10:45:57.442Z,2023-03-19T11:37:44Z,4109165353,56,Back,,,,,,,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267673,485,1,1,47,1,4dhojk80ifrs6ax05725bala2,1,81.7,65.8,2023-03-19T10:45:57.998Z,2023-03-19T11:38:13Z,4109165973,154,,4109165553,212,12.4,4109165971,210,13,4109165549,140,73.8,4109165551,141,52.2,4109165547,56,Center,4109165555,213,4.0,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2522267679,486,13,1,47,3,4dhojk80ifrs6ax05725bala2,1,75.6,45,2023-03-19T10:46:00.294Z,2023-03-19T11:38:13Z,4109165579,22,,4109166003,328,,4109165981,72,,4109165583,56,Center,4109166005,230,98.8,4109165999,103,1.4,4109166007,231,51.8,4109165989,29,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,4109165991,154,,4109165997,102,4109166001,215,,4109208693,83,,,4109165581,18,,4109165993,55,485,57.5,,,,,,,,,,,,
2522267681,441,5,1,47,6,92h5si20tnxjtg4hj8cs97bpw,1,-0.6,41.1,2023-03-19T10:46:02.982Z,2023-03-19T10:46:12Z,4109165595,56,Back,4109165597,346,,4109165609,233,487,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267683,487,5,1,47,6,4dhojk80ifrs6ax05725bala2,0,100.6,58.9,2023-03-19T10:46:02.982Z,2023-03-19T11:03:14Z,4109165603,346,,4109165613,233,441,4109165601,56,Center,,,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267789,442,1,1,47,26,92h5si20tnxjtg4hj8cs97bpw,0,5,37,2023-03-19T10:46:23.439Z,2023-03-19T10:46:27Z,4109166151,124,,4109166163,1,,4109166153,56,Right,4109166161,213,6.1,4109166157,141,19.2,4109166159,212,57.6,4109166155,140,58.6,4109166167,74,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267821,489,44,1,47,29,4dhojk80ifrs6ax05725bala2,1,51,81.9,2023-03-19T10:46:26.070Z,2023-03-19T11:38:23Z,4109166315,233,443,4109166299,286,,4109166297,56,Left,,,,,,,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267791,443,44,1,47,29,92h5si20tnxjtg4hj8cs97bpw,0,49,18.1,2023-03-19T10:46:26.071Z,2023-03-19T10:47:18Z,4109166363,285,,4109166169,56,Back,4109166359,233,489,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267811,488,1,1,47,29,4dhojk80ifrs6ax05725bala2,1,43.3,92,2023-03-19T10:46:26.590Z,2023-03-19T10:46:30Z,4109166247,3,,4109166255,141,79.3,4109166257,212,20.2,4109166251,56,Left,4109166249,168,,4109166253,140,60.7,4109166259,213,5.8,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267825,490,3,1,47,35,4dhojk80ifrs6ax05725bala2,0,57,75.8,2023-03-19T10:46:31.790Z,2023-03-19T11:38:37Z,4109166489,233,445,4109166313,56,Center,4109166471,286,,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267849,445,7,1,47,35,92h5si20tnxjtg4hj8cs97bpw,1,43,24.2,2023-03-19T10:46:31.791Z,2023-03-19T10:46:37Z,4109166429,56,Back,4109166435,285,,4109166479,233,490,,,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267831,444,49,1,47,35,92h5si20tnxjtg4hj8cs97bpw,1,46.1,27.9,2023-03-19T10:46:32.414Z,2023-03-19T10:46:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267859,446,1,1,47,39,92h5si20tnxjtg4hj8cs97bpw,0,58.2,24.3,2023-03-19T10:46:35.664Z,2023-03-19T11:39:21Z,4109166509,1,,4109166501,140,88.4,4109166503,141,72.4,4109166497,56,Center,4109166505,212,45.6,4109166495,155,,4109166507,213,0.8,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267873,491,12,1,47,42,4dhojk80ifrs6ax05725bala2,1,9.6,28.2,2023-03-19T10:46:39.375Z,2023-03-19T11:39:23Z,4109166569,140,16.2,4109166575,213,5.0,4109166567,56,Back,4109166589,167,,4109166571,141,0.0,4109166573,212,21.7,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267887,447,5,1,47,43,92h5si20tnxjtg4hj8cs97bpw,1,81,101.8,2023-03-19T10:46:39.790Z,2023-03-19T10:46:42Z,4109166635,347,,4109166647,233,492,4109166633,56,Left,,,,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267875,492,5,1,47,43,4dhojk80ifrs6ax05725bala2,0,19,-1.8,2023-03-19T10:46:39.790Z,2023-03-19T11:03:14Z,4109166671,233,447,4109166581,347,,4109166579,56,Back,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267923,449,1,1,47,50,92h5si20tnxjtg4hj8cs97bpw,1,78.8,100,2023-03-19T10:46:46.894Z,2023-03-19T10:46:48Z,4109166795,213,3.5,4109166789,140,64.9,4109166787,56,Left,4109166785,107,,4109166793,212,15.7,4109166791,141,93.3,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267931,450,1,1,47,52,92h5si20tnxjtg4hj8cs97bpw,1,60.4,88.3,2023-03-19T10:46:48.654Z,2023-03-19T10:46:50Z,4109166821,56,Center,4109166823,140,53.7,4109166825,141,72.0,4109166829,213,4.1,4109166827,212,13.1,,,,,,,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267951,451,1,1,47,53,92h5si20tnxjtg4hj8cs97bpw,1,52.9,68.7,2023-03-19T10:46:50.382Z,2023-03-19T10:46:53Z,4109166887,140,60.7,4109166885,56,Left,4109166895,212,11.8,4109166891,141,81.2,4109166901,213,0.8,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267977,452,1,1,47,56,92h5si20tnxjtg4hj8cs97bpw,1,60.7,81.2,2023-03-19T10:46:53.470Z,2023-03-19T10:46:56Z,4109167005,213,2.6,4109166997,56,Back,4109167003,212,17.4,4109167001,141,93.8,4109166999,140,46.3,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522267999,453,1,1,48,0,92h5si20tnxjtg4hj8cs97bpw,1,52.8,91.2,2023-03-19T10:46:56.671Z,2023-03-19T10:47:01Z,4109167097,56,Back,4109167105,213,3.8,4109167099,140,39.5,4109167101,141,75.7,4109167103,212,17.5,,,,,,,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
