id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,assist
2531566005,828,1,2,74,26,cc7oug4s891gcp1r4mh00rw7x,1,72.2,9.7,2023-04-10T09:25:35.110Z,2023-04-10T09:25:36Z,4179282139,213,5.3,4179282131,56,Right,4179282133,140,75.5,4179282135,141,2.6,4179282137,212,5.9,,,,,,,,,,487v5lof1h2czoedlj0oyiind,Lee Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566015,829,1,2,74,27,cc7oug4s891gcp1r4mh00rw7x,1,75.5,2.6,2023-04-10T09:25:36.311Z,2023-04-10T09:30:00Z,4179282169,213,3.0,4179282161,56,Right,4179282163,140,65.6,4179282165,141,5.2,4179282167,212,10.5,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566033,830,1,2,74,28,cc7oug4s891gcp1r4mh00rw7x,1,65.6,5.2,2023-04-10T09:25:37.382Z,2023-04-10T09:30:11Z,4179282241,213,6.0,4179282235,140,73.9,4179282233,56,Right,4179294935,155,,4179282237,141,1.7,4179282239,212,9.0,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566051,831,1,2,74,30,cc7oug4s891gcp1r4mh00rw7x,1,73.9,1.7,2023-04-10T09:25:39.365Z,2023-04-10T09:25:41Z,4179282307,140,78.8,4179282301,3,,4179282309,141,9.5,4179282311,212,7.4,4179282305,56,Right,4179282313,213,0.8,4179282303,168,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566055,832,61,2,74,32,cc7oug4s891gcp1r4mh00rw7x,0,78.8,9.5,2023-04-10T09:25:40.933Z,2023-04-10T09:25:41Z,4179282325,56,Right,,,,,,,,,,,,,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566101,757,12,2,74,35,4dkougngrd8mpvfb1cr9mdb1p,1,10,88.4,2023-04-10T09:25:44.019Z,2023-04-10T09:25:45Z,4179282487,212,9.9,4179282481,56,Back,4179282489,213,1.2,4179282535,167,,4179282485,141,100.0,4179282483,140,13.3,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566109,758,5,2,74,35,4dkougngrd8mpvfb1cr9mdb1p,0,18,101.8,2023-04-10T09:25:44.182Z,2023-04-10T09:51:49Z,4179282517,347,,4179282627,233,833,4179282515,56,Back,,,,,,,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566125,833,5,2,74,35,cc7oug4s891gcp1r4mh00rw7x,1,82,-1.8,2023-04-10T09:25:44.182Z,2023-04-10T09:25:46Z,4179282583,56,Right,4179282617,233,758,4179282585,347,,,,,,,,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566211,834,1,2,74,44,cc7oug4s891gcp1r4mh00rw7x,1,76.7,0,2023-04-10T09:25:53.158Z,2023-04-10T09:25:54Z,4179282909,56,Right,4179282913,141,5.8,4179282911,140,71.3,4179282917,213,2.4,4179282907,107,,4179282915,212,7.8,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566267,835,1,2,74,45,cc7oug4s891gcp1r4mh00rw7x,1,71.3,5.8,2023-04-10T09:25:54.229Z,2023-04-10T09:25:58Z,4179283141,213,5.8,4179283135,140,76.2,4179283133,56,Right,4179283137,141,2.0,4179283139,212,5.8,,,,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566273,836,50,2,74,48,cc7oug4s891gcp1r4mh00rw7x,1,78.6,7,2023-04-10T09:25:57.393Z,2023-04-10T09:25:59Z,4179283159,56,Right,4179283161,286,,4179283177,233,759,,,,,,,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566271,759,7,2,74,48,4dkougngrd8mpvfb1cr9mdb1p,0,21.4,93,2023-04-10T09:25:57.394Z,2023-04-15T13:54:14Z,4179283153,56,Back,4179283167,233,836,4190244699,385,,4179283155,285,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566281,837,50,2,74,50,cc7oug4s891gcp1r4mh00rw7x,1,78.9,7,2023-04-10T09:25:59.237Z,2023-04-10T09:26:01Z,4179283261,233,760,4179283201,286,,4179283199,56,Right,,,,,,,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566289,760,7,2,74,50,4dkougngrd8mpvfb1cr9mdb1p,0,21.1,93,2023-04-10T09:25:59.238Z,2023-04-15T13:54:24Z,4179283235,56,Back,4179283237,285,,4179283231,233,837,4190245325,384,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566307,761,43,2,74,52,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T09:26:01.267Z,2023-04-10T09:26:33Z,4179285003,144,49,,,,,,,,,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566339,763,1,2,74,53,4dkougngrd8mpvfb1cr9mdb1p,1,20,92.6,2023-04-10T09:26:02.194Z,2023-04-10T09:31:15Z,4179283475,141,83.2,4179283473,140,10.0,4179283477,212,12.3,4179283471,56,Back,4179283479,213,3.7,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566309,762,49,2,74,55,4dkougngrd8mpvfb1cr9mdb1p,1,13.2,89.8,2023-04-10T09:26:04.411Z,2023-04-10T09:31:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566369,764,1,2,74,56,4dkougngrd8mpvfb1cr9mdb1p,1,10.8,83.2,2023-04-10T09:26:05.443Z,2023-04-10T09:26:08Z,4179283605,141,8.3,4179283603,140,24.2,4179283599,196,,4179283607,212,52.8,4179283601,56,Back,4179283609,213,5.0,4179283597,155,,4179283611,1,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566397,765,1,2,74,59,4dkougngrd8mpvfb1cr9mdb1p,0,26.3,5.2,2023-04-10T09:26:08.099Z,2023-04-10T09:26:10Z,4179283733,140,58.2,4179283731,56,Center,4179283739,213,0.6,4179283729,155,,4179283737,212,39.8,4179283741,1,,4179283735,141,36.9,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566423,838,49,2,75,2,cc7oug4s891gcp1r4mh00rw7x,1,45,65.5,2023-04-10T09:26:10.854Z,2023-04-10T09:26:10Z,,,,,,,,,,,,,,,,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566449,839,1,2,75,2,cc7oug4s891gcp1r4mh00rw7x,1,45,65.5,2023-04-10T09:26:11.318Z,2023-04-10T09:26:13Z,4179283953,212,27.4,4179283949,140,70.1,4179283951,141,54.6,4179283945,157,,4179283957,1,,4179283947,56,Center,4179283955,213,6.0,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566451,840,50,2,75,4,cc7oug4s891gcp1r4mh00rw7x,1,68.3,58.5,2023-04-10T09:26:13.111Z,2023-04-10T09:26:15Z,4179284065,233,766,4179283971,286,,4179283969,56,Center,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566461,766,7,2,75,4,4dkougngrd8mpvfb1cr9mdb1p,0,31.7,41.5,2023-04-10T09:26:13.112Z,2023-04-15T13:54:51Z,4179284055,233,840,4190246603,385,,4179284035,56,Back,4179284037,285,,,,,,,,,,,,,,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566513,841,1,2,75,8,cc7oug4s891gcp1r4mh00rw7x,1,71.4,66.7,2023-04-10T09:26:16.998Z,2023-04-10T09:26:18Z,4179284267,141,54.6,4179284271,213,4.9,4179284269,212,8.4,4179284265,140,72.9,4179284263,56,Center,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566547,842,1,2,75,10,cc7oug4s891gcp1r4mh00rw7x,0,72.9,54.6,2023-04-10T09:26:18.550Z,2023-04-10T09:26:21Z,4179284423,56,Center,4179284429,212,7.8,4179284427,141,43.3,4179284431,213,4.9,4179284425,140,74.4,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566573,767,49,2,75,15,4dkougngrd8mpvfb1cr9mdb1p,1,24.1,71.2,2023-04-10T09:26:23.490Z,2023-04-10T09:26:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566609,768,3,2,75,15,4dkougngrd8mpvfb1cr9mdb1p,1,26.3,66.3,2023-04-10T09:26:23.874Z,2023-04-15T13:55:22Z,4179284689,56,Back,4179284709,233,843,4190248411,465,,4179284691,285,,,,,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566579,843,45,2,75,15,cc7oug4s891gcp1r4mh00rw7x,0,73.7,33.7,2023-04-10T09:26:23.874Z,2023-04-10T09:26:28Z,4179284573,56,Center,4179284717,233,768,4179284575,286,,,,,,,,,,,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566623,769,1,2,75,18,4dkougngrd8mpvfb1cr9mdb1p,0,33.9,67.5,2023-04-10T09:26:27.203Z,2023-04-10T09:26:28Z,4179284737,56,Back,4179284741,141,81.5,4179284743,212,14.2,4179284745,213,0.7,4179284739,140,43.9,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566625,844,49,2,75,20,cc7oug4s891gcp1r4mh00rw7x,1,60.1,17,2023-04-10T09:26:29.206Z,2023-04-10T09:26:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7ew2lr04wzx4872xhvq7tjdn9,Ku Ja-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566663,845,1,2,75,21,cc7oug4s891gcp1r4mh00rw7x,1,61.8,16.5,2023-04-10T09:26:29.717Z,2023-04-10T09:26:33Z,4179284929,141,25.8,4179284927,140,59.2,4179284931,212,6.9,4179284933,213,2.0,4179284925,56,Center,,,,,,,,,,7ew2lr04wzx4872xhvq7tjdn9,Ku Ja-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566683,846,1,2,75,24,cc7oug4s891gcp1r4mh00rw7x,1,59,24.6,2023-04-10T09:26:33.109Z,2023-04-10T09:26:34Z,4179285037,56,Center,4179285043,212,7.7,4179285045,213,1.1,4179285039,140,62.6,4179285041,141,34.5,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566703,847,1,2,75,25,cc7oug4s891gcp1r4mh00rw7x,1,62.6,34.5,2023-04-10T09:26:34.325Z,2023-04-10T09:26:36Z,4179285107,213,3.1,4179285105,212,17.3,4179285099,56,Back,4179285103,141,34.8,4179285101,140,46.1,,,,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566713,848,1,2,75,27,cc7oug4s891gcp1r4mh00rw7x,1,46.1,34.8,2023-04-10T09:26:36.246Z,2023-04-10T09:26:38Z,4179285139,141,29.4,4179285137,140,56.1,4179285141,212,11.1,4179285135,56,Center,4179285143,213,5.9,,,,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566727,849,1,2,75,29,cc7oug4s891gcp1r4mh00rw7x,1,54.7,31.8,2023-04-10T09:26:38.069Z,2023-04-10T09:26:40Z,4179285219,212,7.5,4179285213,56,Center,4179285215,140,53.9,4179285221,213,1.7,4179285217,141,42.7,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566749,850,1,2,75,31,cc7oug4s891gcp1r4mh00rw7x,1,54.7,37.1,2023-04-10T09:26:40.037Z,2023-04-10T09:26:42Z,4179285319,141,12.5,4179285317,140,55.4,4179285323,213,4.8,4179285321,212,16.7,4179285315,56,Right,,,,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566765,851,1,2,75,33,cc7oug4s891gcp1r4mh00rw7x,1,55.4,12.5,2023-04-10T09:26:41.893Z,2023-04-10T09:26:43Z,4179285377,140,66.2,4179285381,212,12.9,4179285375,56,Right,4179285383,213,5.8,4179285379,141,3.4,,,,,,,,,,7ew2lr04wzx4872xhvq7tjdn9,Ku Ja-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566803,852,1,2,75,35,cc7oug4s891gcp1r4mh00rw7x,1,66.2,3.4,2023-04-10T09:26:43.798Z,2023-04-10T09:26:47Z,4179285563,56,Right,4179285565,140,60.6,4179285569,212,10.8,4179285567,141,16.8,4179285571,213,2.1,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566831,853,1,2,75,38,cc7oug4s891gcp1r4mh00rw7x,0,63.7,18.5,2023-04-10T09:26:47.109Z,2023-04-10T09:26:49Z,4179285717,140,76.1,4179285723,213,0,4179285715,56,Right,4179285721,212,13.0,4179285719,141,18.5,,,,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566827,770,8,2,75,40,4dkougngrd8mpvfb1cr9mdb1p,1,22.6,69.1,2023-04-10T09:26:49.106Z,2023-04-15T13:56:10Z,4179285695,56,Back,4190251405,384,,,,,,,,,,,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566841,771,49,2,75,41,4dkougngrd8mpvfb1cr9mdb1p,1,21.6,64,2023-04-10T09:26:50.163Z,2023-04-10T09:26:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566869,772,1,2,75,42,4dkougngrd8mpvfb1cr9mdb1p,1,21.8,62.7,2023-04-10T09:26:50.547Z,2023-04-10T09:26:52Z,4179285903,56,Back,4179285905,140,31.2,4179285911,213,5.3,4179285909,212,19.0,4179285907,141,38.8,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566925,773,1,2,75,44,4dkougngrd8mpvfb1cr9mdb1p,1,31.6,32.8,2023-04-10T09:26:52.835Z,2023-04-10T09:26:59Z,4179286177,212,12.3,4179286171,56,Back,4179286179,213,4.0,4179286175,141,18.9,4179286173,140,24.1,,,,,,,,,,10ixr0cqjjep81fttjma8zap5,Song Si-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531566977,774,1,2,75,50,4dkougngrd8mpvfb1cr9mdb1p,1,24,15.2,2023-04-10T09:26:59.106Z,2023-04-10T09:27:05Z,4179286435,140,29.3,4179286441,213,1.2,4179286433,56,Back,4179286437,141,35.4,4179286439,212,14.8,,,,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567013,775,1,2,75,56,4dkougngrd8mpvfb1cr9mdb1p,0,33.7,36,2023-04-10T09:27:04.962Z,2023-04-10T09:27:08Z,4179286585,212,48.9,4179286587,213,6.2,4179286579,56,Center,4179286581,140,80.1,4179286577,155,,4179286589,1,,4179286583,141,29.8,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567021,854,59,2,75,59,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T09:27:08.261Z,2023-04-10T09:27:11Z,4179286623,56,Back,,,,,,,,,,,,,,,,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567039,855,12,2,76,0,cc7oug4s891gcp1r4mh00rw7x,1,19.7,67,2023-04-10T09:27:08.966Z,2023-04-10T09:27:12Z,4179286679,56,Back,4179286687,213,1.4,4179286739,167,,4179286681,140,23.9,4179286685,212,23.7,4179286683,141,100.0,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567053,776,5,2,76,1,4dkougngrd8mpvfb1cr9mdb1p,1,76.8,-1.3,2023-04-10T09:27:09.782Z,2023-04-10T09:51:49Z,4179286743,56,Right,4179286745,347,,4179286775,233,856,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567043,856,5,2,76,1,cc7oug4s891gcp1r4mh00rw7x,0,23.2,101.3,2023-04-10T09:27:09.782Z,2023-04-10T09:27:11Z,4179286701,347,,4179286783,233,776,4179286697,56,Back,,,,,,,,,,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567131,778,1,2,76,8,4dkougngrd8mpvfb1cr9mdb1p,1,75.9,0,2023-04-10T09:27:17.218Z,2023-04-10T09:27:18Z,4179287105,140,73.4,4179287103,56,Center,4179287107,141,24.0,4179287111,213,1.7,4179287101,107,,4179287109,212,17.6,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567149,779,1,2,76,10,4dkougngrd8mpvfb1cr9mdb1p,1,76.4,19.5,2023-04-10T09:27:18.819Z,2023-04-10T09:27:20Z,4179287191,140,87.8,4179287189,56,Right,4179287193,141,10.3,4179287195,212,13.5,4179287197,213,5.8,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567167,780,1,2,76,12,4dkougngrd8mpvfb1cr9mdb1p,0,85.6,4.8,2023-04-10T09:27:20.788Z,2023-04-15T13:56:57Z,4179287287,56,Right,4179287291,141,9.9,4179287289,140,87.8,4190253821,20,,4179287295,213,1.0,4179287285,155,,4190253819,224,,4179287283,2,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,4179287293,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531571777,930,61,2,76,13,cc7oug4s891gcp1r4mh00rw7x,1,11.5,91.5,2023-04-10T09:27:22.422Z,2023-04-10T09:37:48Z,4179309795,56,Back,,,,,,,,,,,,,,,,,,,,,,dcypvcl318jto0a2gab18pbyt,Jeong Woo-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567185,781,2,2,76,16,4dkougngrd8mpvfb1cr9mdb1p,1,84,33.4,2023-04-10T09:27:24.963Z,2023-04-10T09:37:53Z,4179287385,56,Center,4179287387,140,91.9,4179287389,141,44.7,4179307063,7,ar5egjfxvgref6nzy4onfmsid,4179307077,3,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567253,858,55,2,76,16,cc7oug4s891gcp1r4mh00rw7x,1,8.7,52.2,2023-04-10T09:27:24.964Z,2023-04-10T09:51:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7ew2lr04wzx4872xhvq7tjdn9,Ku Ja-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567211,782,43,2,76,17,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T09:27:26.387Z,2023-04-10T09:35:45Z,4179287549,213,5.8,4179301659,154,0,4179287541,56,Center,4179306501,144,1,4179301657,210,15,4179287547,212,5.2,4179287543,140,87.1,4179287545,141,44.9,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567213,783,43,2,76,18,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T09:27:26.707Z,2023-04-10T09:35:47Z,4179306555,144,15,4179301683,230,98.8,4179301665,29,0,4179301677,328,0,4179301669,55,782,4179302087,80,0,4179301673,102,46.9,4179301681,147,45.5,10ixr0cqjjep81fttjma8zap5,Song Si-Woo,4179287565,56,Center,,4179287561,22,4179301685,231,48.4,4179301749,233,857,4179301155,82,0,0,4179301675,103,19,4179287563,17,4179301667,154,0,0,4179301147,20,4179301679,146,0,91.5,
2531567203,857,43,2,76,18,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T09:27:26.807Z,2023-04-10T09:35:48Z,4179287471,94,0,4179287473,56,Back,4179306607,144,10,,,,,,,,,,,,,,,,7ew2lr04wzx4872xhvq7tjdn9,Ku Ja-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567281,859,43,2,76,20,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T09:27:28.590Z,2023-04-10T09:35:50Z,4179302957,56,Back,4179306649,144,61,,,,,,,,,,,,,,,,,,,dcypvcl318jto0a2gab18pbyt,Jeong Woo-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567241,784,43,2,76,22,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T09:27:30.514Z,2023-04-10T09:35:54Z,4179287747,7,109320,4179287749,56,Center,4179287753,141,45.7,4179306773,144,2,4179287751,140,90.0,,,,,,,,,,10ixr0cqjjep81fttjma8zap5,Song Si-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567539,785,18,2,76,51,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T09:28:00.476Z,2023-04-10T09:28:01Z,4179289205,55,786,4179289149,42,,4179289153,59,7,4179289151,44,Midfielder,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567541,786,19,2,76,51,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T09:28:00.477Z,2023-04-10T09:28:01Z,4179289179,293,1,4179289171,145,3,4179289167,42,,4179289173,59,14,4179289185,55,785,4179289183,44,Midfielder,4179289175,292,7,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567573,787,18,2,76,56,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T09:28:05.137Z,2023-04-10T09:28:05Z,4179289339,59,6,4179289401,55,788,4179289335,42,,4179289337,44,Defender,,,,,,,,,,,,,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567583,788,19,2,76,56,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T09:28:05.138Z,2023-04-10T09:28:06Z,4179289375,42,,4179289383,292,7,4179289381,59,40,4179289389,55,787,4179289387,44,Midfielder,4179289379,145,7,4179289385,293,5,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567681,861,1,2,77,7,cc7oug4s891gcp1r4mh00rw7x,0,10.3,62.3,2023-04-10T09:28:15.893Z,2023-04-10T09:55:52Z,4179289831,1,,4179289819,241,,4179289825,141,67.0,4179289823,140,62.1,4179289817,157,,4179289827,212,54.5,4179290023,189,,4179289829,213,0.1,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,4179289821,56,Center,,4179289815,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567707,789,44,2,77,10,4dkougngrd8mpvfb1cr9mdb1p,1,35.6,28.6,2023-04-10T09:28:18.628Z,2023-04-10T09:55:49Z,4179289971,233,862,4179289947,285,,4179289945,56,Back,,,,,,,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531567705,862,44,2,77,10,cc7oug4s891gcp1r4mh00rw7x,0,64.4,71.4,2023-04-10T09:28:18.629Z,2023-04-10T09:28:21Z,4179289937,286,,4179290051,233,789,4179289933,56,Center,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
