id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,assist
2550323823,18,1,1,2,22,cz26xwowfjp8ei14n9z2ac135,0,22.1,47,2023-05-17T19:19:59.939Z,2023-05-17T19:20:30Z,4286089817,56,Back,4286089823,212,5.6,4286089821,141,41.3,4286089815,3,,4286089825,213,5.5,4286089819,140,25.9,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323837,37,1,1,2,23,spi3g782q7m4evjxn1sv6cfa,0,74.4,56,2023-05-17T19:20:01.040Z,2023-05-17T19:20:01Z,4286089899,140,83.1,4286089897,56,Center,4286089901,141,54.0,4286089905,213,6.1,4286089903,212,9.2,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323863,19,1,1,2,24,cz26xwowfjp8ei14n9z2ac135,0,19.8,40,2023-05-17T19:20:02.148Z,2023-05-17T19:20:49Z,4286090021,141,46.7,4286090017,56,Back,4286090025,213,0.5,4286090023,212,9.1,4286090019,140,27.3,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323845,38,8,1,2,24,spi3g782q7m4evjxn1sv6cfa,1,78.4,54.3,2023-05-17T19:20:02.624Z,2023-05-18T11:32:28Z,4287534943,385,,4286089939,56,Center,,,,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323865,20,61,1,2,24,cz26xwowfjp8ei14n9z2ac135,1,27.3,46.7,2023-05-17T19:20:02.687Z,2023-05-17T20:18:48Z,4286203403,56,Back,,,,,,,,,,,,,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323869,39,1,1,2,24,spi3g782q7m4evjxn1sv6cfa,0,76.9,54.6,2023-05-17T19:20:02.784Z,2023-05-17T20:18:51Z,4286090041,213,3.1,4286090039,212,4.6,4286090033,56,Center,4286090037,141,54.9,4286090035,140,72.5,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323887,21,49,1,2,25,cz26xwowfjp8ei14n9z2ac135,1,27.3,46.7,2023-05-17T19:20:03.732Z,2023-05-17T20:18:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323905,22,1,1,2,27,cz26xwowfjp8ei14n9z2ac135,1,31.3,45.8,2023-05-17T19:20:05.675Z,2023-05-17T19:20:08Z,4286090227,56,Back,4286090231,141,65.5,4286090235,213,1.1,4286090229,140,38.6,4286090233,212,15.4,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323923,23,3,1,2,30,cz26xwowfjp8ei14n9z2ac135,1,40,61.6,2023-05-17T19:20:08.003Z,2023-05-18T11:32:56Z,4286090317,56,Back,4286090319,286,,4286090341,233,40,4287535539,465,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323911,40,45,1,2,30,spi3g782q7m4evjxn1sv6cfa,0,60,38.4,2023-05-17T19:20:08.003Z,2023-05-17T19:21:39Z,4286090267,285,,4286090265,56,Center,4286090357,233,23,,,,,,,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323927,24,50,1,2,31,cz26xwowfjp8ei14n9z2ac135,1,40.9,60.2,2023-05-17T19:20:09.614Z,2023-05-17T19:20:11Z,4286090471,233,41,4286090333,56,Back,4286090335,286,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323937,41,7,1,2,31,spi3g782q7m4evjxn1sv6cfa,1,59.1,39.8,2023-05-17T19:20:09.615Z,2023-05-18T11:33:16Z,4287535947,384,,4286090395,56,Center,4286090397,285,,4286090457,233,24,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323949,42,49,1,2,33,spi3g782q7m4evjxn1sv6cfa,1,53.5,34.3,2023-05-17T19:20:11.120Z,2023-05-17T19:20:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550323983,43,1,1,2,33,spi3g782q7m4evjxn1sv6cfa,1,53.5,34.3,2023-05-17T19:20:11.456Z,2023-05-17T19:20:14Z,4286090637,212,18.9,4286090633,140,37.4,4286090639,213,2.7,4286090635,141,46.6,4286090631,56,Back,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324001,44,1,1,2,36,spi3g782q7m4evjxn1sv6cfa,1,36.7,47.8,2023-05-17T19:20:13.912Z,2023-05-17T19:20:16Z,4286090731,140,43.1,4286090729,56,Back,4286090737,213,0.2,4286090735,212,6.8,4286090733,141,49.4,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324029,45,1,1,2,38,spi3g782q7m4evjxn1sv6cfa,1,46.7,45.2,2023-05-17T19:20:16.343Z,2023-05-17T19:20:21Z,4286090909,213,6.0,4286090905,141,39.8,4286090899,56,Center,4286090903,140,61.4,4286090907,212,15.9,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324035,46,1,1,2,43,spi3g782q7m4evjxn1sv6cfa,0,77.3,36.4,2023-05-17T19:20:21.272Z,2023-05-17T19:20:22Z,4286090941,141,44.9,4286090939,140,89.1,4286090937,56,Center,4286090945,213,0.4,4286090943,212,13.7,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324041,25,61,1,2,45,cz26xwowfjp8ei14n9z2ac135,1,16.4,49.1,2023-05-17T19:20:23.205Z,2023-05-17T19:20:23Z,4286090973,56,Back,,,,,,,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324051,26,49,1,2,47,cz26xwowfjp8ei14n9z2ac135,1,14.1,44.3,2023-05-17T19:20:25.115Z,2023-05-17T19:20:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324059,27,12,1,2,47,cz26xwowfjp8ei14n9z2ac135,1,14.1,44.3,2023-05-17T19:20:25.427Z,2023-05-17T19:20:26Z,4286091077,140,13.9,4286091081,212,30.9,4286091109,167,,4286091075,56,Back,4286091079,141,0.0,4286091083,213,4.7,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324061,28,5,1,2,48,cz26xwowfjp8ei14n9z2ac135,0,8.7,-0.9,2023-05-17T19:20:25.992Z,2023-05-17T19:22:19Z,4286091905,233,47,4286091095,347,,4286091093,56,Back,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324199,47,5,1,2,48,spi3g782q7m4evjxn1sv6cfa,1,91.3,100.9,2023-05-17T19:20:25.992Z,2023-05-17T19:20:42Z,4286091893,233,28,4286091863,347,,4286091861,56,Left,,,,,,,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324225,48,1,1,3,6,spi3g782q7m4evjxn1sv6cfa,0,96.5,100,2023-05-17T19:20:44.252Z,2023-05-17T19:20:48Z,4286092029,212,20.0,4286092025,140,92.8,4286092021,107,,4286092027,141,71.8,4286092031,213,4.5,4286092023,56,Center,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324231,29,12,1,3,7,cz26xwowfjp8ei14n9z2ac135,1,11.5,30.3,2023-05-17T19:20:45.249Z,2023-05-17T19:20:46Z,4286092071,56,Back,4286092075,141,7.9,4286092079,213,5.1,4286092073,140,17.5,4286092077,212,16.5,4286092085,15,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324237,30,49,1,3,9,cz26xwowfjp8ei14n9z2ac135,1,20.2,5.9,2023-05-17T19:20:47.611Z,2023-05-17T19:20:47Z,,,,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324255,31,1,1,3,12,cz26xwowfjp8ei14n9z2ac135,0,23.6,5.3,2023-05-17T19:20:49.957Z,2023-05-17T19:20:50Z,4286092211,212,41.8,4286092207,140,63.4,4286092215,1,,4286092205,56,Right,4286092209,141,7.9,4286092213,213,0.0,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324265,49,49,1,3,13,spi3g782q7m4evjxn1sv6cfa,1,34.1,90,2023-05-17T19:20:51.656Z,2023-05-17T19:20:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324381,50,1,1,3,27,spi3g782q7m4evjxn1sv6cfa,1,33.8,42.1,2023-05-17T19:21:05.312Z,2023-05-17T19:21:21Z,4286092897,56,Back,4286092903,212,21.6,4286092901,141,11.1,4286092899,140,38.4,4286092905,213,4.9,4286093633,189,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324421,51,1,1,3,28,spi3g782q7m4evjxn1sv6cfa,1,39.6,9.2,2023-05-17T19:21:06.232Z,2023-05-17T19:21:19Z,4286093117,213,0.1,4286093113,141,13.5,4286093527,189,,4286093109,56,Right,4286093115,212,53.9,4286093119,1,,4286093107,155,,4286093111,140,90.9,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324425,52,1,1,3,33,spi3g782q7m4evjxn1sv6cfa,0,88.4,9.1,2023-05-17T19:21:11.152Z,2023-05-17T19:21:12Z,4286093131,56,Right,4286093135,141,14.7,4286093139,213,1.4,4286093163,236,,4286093181,286,,4286093133,140,89.1,4286093137,212,3.9,4286093165,233,32,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324431,32,74,1,3,33,cz26xwowfjp8ei14n9z2ac135,1,16.6,92.9,2023-05-17T19:21:11.153Z,2023-05-17T19:22:25Z,4286093155,56,Back,4286093185,233,52,4286093157,285,,,,,,,,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324461,33,4,1,3,36,cz26xwowfjp8ei14n9z2ac135,1,13.9,86.8,2023-05-17T19:21:14.667Z,2023-05-17T19:21:16Z,4286093313,294,,4286093317,152,,4286093319,285,,4286093315,56,Back,4286093311,13,,4286093341,233,53,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324459,53,4,1,3,36,spi3g782q7m4evjxn1sv6cfa,0,86.1,13.2,2023-05-17T19:21:14.668Z,2023-05-17T19:21:16Z,4286093309,286,,4286093305,56,Right,4286093301,13,,4286093307,152,,4286093303,294,,4286093351,233,33,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324705,34,1,1,4,5,cz26xwowfjp8ei14n9z2ac135,0,17.3,89,2023-05-17T19:21:43.099Z,2023-05-17T19:21:45Z,4286094583,5,,4286094587,152,,4286094599,1,,4286094595,212,57.6,4286094591,140,72.1,4286094585,155,,4286094589,56,Left,4286094641,189,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,4286094593,141,86.3,4286094597,213,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324709,54,49,1,4,7,spi3g782q7m4evjxn1sv6cfa,1,15.7,13.5,2023-05-17T19:21:44.948Z,2023-05-17T19:21:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324721,55,1,1,4,7,spi3g782q7m4evjxn1sv6cfa,1,15.7,13.5,2023-05-17T19:21:45.224Z,2023-05-17T19:21:46Z,4286094709,212,11.2,4286094711,213,2.1,4286094707,141,27.6,4286094705,140,10.2,4286094703,56,Back,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324735,56,1,1,4,8,spi3g782q7m4evjxn1sv6cfa,0,6.9,33,2023-05-17T19:21:46.672Z,2023-05-17T19:21:48Z,4286094801,56,Back,4286094805,141,33.9,4286094809,213,0.0,4286094799,157,,4286094807,212,39.1,4286094811,1,,4286094803,140,44.1,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324743,35,1,1,4,10,cz26xwowfjp8ei14n9z2ac135,1,54,70,2023-05-17T19:21:48.555Z,2023-05-17T19:21:50Z,4286094861,213,6.0,4286094853,141,65.5,4286094857,212,12.4,4286094847,3,,4286094849,56,Center,4286094851,140,65.4,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324749,36,49,1,4,12,cz26xwowfjp8ei14n9z2ac135,1,63.4,56,2023-05-17T19:21:50.083Z,2023-05-17T19:21:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324807,37,1,1,4,13,cz26xwowfjp8ei14n9z2ac135,1,56.6,50,2023-05-17T19:21:51.282Z,2023-05-17T19:21:54Z,4286095163,212,30.3,4286095157,56,Right,4286095165,213,4.7,4286095161,141,5.5,4286095159,140,57.4,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324831,38,1,1,4,16,cz26xwowfjp8ei14n9z2ac135,0,58.2,4.1,2023-05-17T19:21:54.811Z,2023-05-17T19:21:56Z,4286095299,56,Center,4286095303,141,38.5,4286095307,213,0.8,4286095301,140,80.7,4286095305,212,33.2,4286095297,157,,4286095309,1,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324851,57,49,1,4,22,spi3g782q7m4evjxn1sv6cfa,1,3.8,71.2,2023-05-17T19:22:00.143Z,2023-05-17T19:22:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324859,58,1,1,4,23,spi3g782q7m4evjxn1sv6cfa,0,4.1,72.1,2023-05-17T19:22:01.447Z,2023-05-17T19:22:02Z,4286095493,56,Back,4286095497,141,75.3,4286095501,213,0.1,4286095495,140,22.5,4286095499,212,19.4,4286095491,157,,4286095503,1,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324865,39,49,1,4,24,cz26xwowfjp8ei14n9z2ac135,1,82.6,17.3,2023-05-17T19:22:02.699Z,2023-05-17T19:22:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324873,40,1,1,4,25,cz26xwowfjp8ei14n9z2ac135,1,82.6,16.8,2023-05-17T19:22:03.211Z,2023-05-17T19:22:04Z,4286095601,56,Right,4286095605,141,7.9,4286095609,213,3.9,4286095607,212,8.7,4286095603,140,76.7,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324889,41,1,1,4,26,cz26xwowfjp8ei14n9z2ac135,1,76.5,8.9,2023-05-17T19:22:04.074Z,2023-05-17T19:22:07Z,4286095711,141,22.7,4286095707,56,Center,4286095715,213,1.9,4286095709,140,73.0,4286095713,212,10.1,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324919,42,1,1,4,29,cz26xwowfjp8ei14n9z2ac135,1,68.1,21.5,2023-05-17T19:22:07.178Z,2023-05-17T19:22:10Z,4286095879,140,78.1,4286095883,212,16.8,4286095881,141,2.2,4286095885,213,5.4,4286095877,56,Right,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324943,43,2,1,4,32,cz26xwowfjp8ei14n9z2ac135,1,79.2,6.8,2023-05-17T19:22:10.834Z,2023-05-17T19:22:15Z,4286096001,7,e93vn46w6kk9xwdb8forgzil1,4286096005,140,83.4,4286096007,141,48.5,4286096003,56,Center,,,,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550324935,59,55,1,4,32,spi3g782q7m4evjxn1sv6cfa,1,17.8,49.9,2023-05-17T19:22:10.835Z,2023-05-17T19:22:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325025,60,1,1,4,46,spi3g782q7m4evjxn1sv6cfa,1,15.5,48.1,2023-05-17T19:22:24.383Z,2023-05-17T19:22:27Z,4286096419,56,Back,4286096425,212,18.7,4286096415,5,,4286096421,140,21.4,4286096427,213,5.0,4286096423,141,22.1,4286096417,241,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325057,61,1,1,4,49,spi3g782q7m4evjxn1sv6cfa,1,21.5,25.3,2023-05-17T19:22:27.319Z,2023-05-17T19:22:32Z,4286096595,213,1.7,4286096591,212,14.2,4286096587,141,46.0,4286096583,56,Back,4286096585,140,20.1,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325087,62,1,1,4,54,spi3g782q7m4evjxn1sv6cfa,1,25.2,51.3,2023-05-17T19:22:32.366Z,2023-05-17T19:22:35Z,4286096725,56,Back,4286096729,141,81.4,4286096733,213,1.6,4286096731,212,20.5,4286096727,140,25.1,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325107,63,1,1,4,57,spi3g782q7m4evjxn1sv6cfa,1,26.2,81.7,2023-05-17T19:22:35.311Z,2023-05-17T19:22:38Z,4286096847,212,22.4,4286096843,140,25.6,4286096849,213,4.7,4286096845,141,48.7,4286096841,56,Back,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325131,64,1,1,5,0,spi3g782q7m4evjxn1sv6cfa,1,33.6,37.7,2023-05-17T19:22:38.223Z,2023-05-17T19:22:41Z,4286096983,212,22.2,4286096979,140,42.3,4286096981,141,7.9,4286096985,213,5.1,4286096977,56,Back,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325153,65,1,1,5,3,spi3g782q7m4evjxn1sv6cfa,1,43.9,8.5,2023-05-17T19:22:41.288Z,2023-05-17T19:22:44Z,4286097109,56,Right,4286097111,140,59.4,4286097117,213,0.1,4286097115,212,16.3,4286097113,141,9.7,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325203,66,1,1,5,6,spi3g782q7m4evjxn1sv6cfa,1,43.5,4.7,2023-05-17T19:22:44.399Z,2023-05-17T19:22:50Z,4286097353,56,Back,4286097357,141,20.6,4286097355,140,19.6,4286097359,212,27.3,4286097361,213,2.7,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325243,67,1,1,5,12,spi3g782q7m4evjxn1sv6cfa,1,20.4,23.4,2023-05-17T19:22:50.087Z,2023-05-17T19:22:53Z,4286097529,213,2.3,4286097525,141,41.9,4286097521,56,Back,4286097527,212,16.3,4286097523,140,10.5,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325291,68,1,1,5,15,spi3g782q7m4evjxn1sv6cfa,1,13.9,54.3,2023-05-17T19:22:53.575Z,2023-05-17T19:23:00Z,4286097781,212,18.8,4286097777,140,24.2,4286097775,56,Back,4286097783,213,1.0,4286097779,141,77.0,,,,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325341,69,1,1,5,22,spi3g782q7m4evjxn1sv6cfa,1,38.2,63.3,2023-05-17T19:23:00.183Z,2023-05-17T19:23:04Z,4286097981,212,35.3,4286097977,140,38.8,4286097985,1,,4286097975,56,Back,4286097979,141,11.4,4286097983,213,4.7,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325357,70,1,1,5,26,spi3g782q7m4evjxn1sv6cfa,0,40.6,12.9,2023-05-17T19:23:04.535Z,2023-05-17T19:23:06Z,4286098071,140,59.6,4286098077,213,0.3,4286098073,141,21.2,4286098075,212,20.7,4286098069,56,Center,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325433,46,49,1,5,28,cz26xwowfjp8ei14n9z2ac135,1,63.4,80.6,2023-05-17T19:23:06.258Z,2023-05-17T20:13:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325373,44,1,1,5,29,cz26xwowfjp8ei14n9z2ac135,0,42.4,76.9,2023-05-17T19:23:07.667Z,2023-05-17T20:12:26Z,4286193701,155,,4286102119,233,72,4286098153,141,79.0,4286098157,213,0.1,4286098149,140,65.9,4286098145,56,Left,4286098155,212,24.7,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550343011,533,49,1,5,30,spi3g782q7m4evjxn1sv6cfa,1,40.9,18,2023-05-17T19:23:07.908Z,2023-05-17T20:13:18Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325397,71,1,1,5,30,spi3g782q7m4evjxn1sv6cfa,1,41.3,12.6,2023-05-17T19:23:08.231Z,2023-05-17T20:12:52Z,4286098381,233,45,4286098243,56,Back,4286098247,141,30.9,4286098245,140,45.1,4286098249,212,13.1,4286098251,213,1.3,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325417,72,61,1,5,31,spi3g782q7m4evjxn1sv6cfa,0,43,33.8,2023-05-17T19:23:09.668Z,2023-05-18T11:37:04Z,4286098331,56,Back,,,,,,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550325423,45,43,1,5,32,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-05-17T19:23:10.232Z,2023-05-18T11:37:06Z,4286098361,56,Center,4287540555,144,61,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550343075,321,49,1,5,33,cz26xwowfjp8ei14n9z2ac135,1,47.9,68.4,2023-05-17T19:23:10.908Z,2023-05-17T20:13:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
