id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2490386929,673,10,2,81,2,axwnneoekq2f2yq6r1l704y96,1,1.2,52.4,2022-12-11T14:11:01.076Z,2022-12-11T18:43:44Z,3940943745,56,Back,3941632307,377,,3940943739,176,,3940943741,179,,3940943743,182,,3940947947,233,753,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386923,672,52,2,81,2,axwnneoekq2f2yq6r1l704y96,1,1.2,52.4,2022-12-11T14:11:01.086Z,2022-12-11T18:43:47Z,3941632403,377,,,,,,,,,,,,,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387193,674,1,2,81,18,axwnneoekq2f2yq6r1l704y96,1,10.6,57.9,2022-12-11T14:11:16.860Z,2022-12-11T14:11:23Z,3940945021,199,,3940945613,189,,3940945025,140,65.9,3940945029,212,63.2,3940945023,56,Left,3940945031,213,0.4,3940945033,1,,3940945027,141,94.7,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387221,675,1,2,81,19,axwnneoekq2f2yq6r1l704y96,1,66.8,94.2,2022-12-11T14:11:18.387Z,2022-12-11T14:11:19Z,3940945159,212,9.7,3940945153,56,Left,3940945155,140,58.8,3940945161,213,3.7,3940945157,141,87.2,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387259,676,1,2,81,20,axwnneoekq2f2yq6r1l704y96,1,58.1,90.2,2022-12-11T14:11:19.667Z,2022-12-11T14:11:21Z,3940945399,213,3.4,3940945393,140,44.2,3940945397,212,15.0,3940945391,56,Back,3940945395,141,85.3,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387287,677,1,2,81,22,axwnneoekq2f2yq6r1l704y96,1,44.2,85.3,2022-12-11T14:11:21.283Z,2022-12-11T14:11:23Z,3940945571,212,12.4,3940945567,140,54.4,3940945575,213,5.8,3940945569,141,76.1,3940945565,56,Center,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387399,678,1,2,81,30,axwnneoekq2f2yq6r1l704y96,1,58.8,82.1,2022-12-11T14:11:28.931Z,2022-12-11T14:33:46Z,3940946209,141,83.0,3940946211,212,15.1,3940946213,213,0.0,3940946205,56,Left,3940946207,140,73.2,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387471,679,1,2,81,31,axwnneoekq2f2yq6r1l704y96,1,73.2,83,2022-12-11T14:11:30.787Z,2022-12-11T14:11:33Z,3940946541,212,10.0,3940946537,140,78.3,3940946545,213,1.0,3940946539,141,95.4,3940946535,56,Left,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387521,680,1,2,81,34,axwnneoekq2f2yq6r1l704y96,1,78.3,95.4,2022-12-11T14:11:33.411Z,2022-12-11T14:33:43Z,3940946809,212,20.4,3940946811,213,5.6,3940946803,56,Center,3940946805,140,93.6,3940946807,141,76.9,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387529,681,1,2,81,36,axwnneoekq2f2yq6r1l704y96,0,91.2,78.4,2022-12-11T14:11:35.651Z,2022-12-11T18:44:38Z,3940946871,212,19.1,3940946867,140,91.9,3941633557,224,,3940946859,2,,3940946873,213,4.8,3941633559,72,,3940946869,141,50.3,3940946865,56,Center,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387717,755,12,2,81,37,36tr17foeaf9ejjmt2txuoy3y,1,8.1,44.2,2022-12-11T14:11:36.697Z,2022-12-11T14:11:48Z,3940947841,213,5.6,3940947833,56,Back,3940947837,141,26.5,3940947839,212,20.0,3940947835,140,23.3,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387681,682,1,2,81,43,axwnneoekq2f2yq6r1l704y96,1,71.5,92.7,2022-12-11T14:11:42.379Z,2022-12-11T14:11:46Z,3940947629,141,78.8,3940947637,213,4.1,3940947633,212,11.9,3940947627,140,64.6,3940947625,56,Center,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387709,683,1,2,81,47,axwnneoekq2f2yq6r1l704y96,0,66.4,74.5,2022-12-11T14:11:46.477Z,2022-12-11T14:11:47Z,3940947791,213,5.8,3940947785,140,95.2,3940947789,212,35.0,3940947793,1,,3940947783,56,Center,3940947779,155,,3940947787,141,48.7,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387721,756,52,2,81,49,36tr17foeaf9ejjmt2txuoy3y,1,6.7,51.9,2022-12-11T14:11:48.369Z,2022-12-11T18:45:00Z,3941633931,378,,,,,,,,,,,,,,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387829,757,1,2,81,52,36tr17foeaf9ejjmt2txuoy3y,1,10.9,49,2022-12-11T14:11:51.033Z,2022-12-11T14:11:53Z,3940948423,212,23.2,3940948425,213,6.3,3940948415,140,33.0,3940948411,123,,3940948413,56,Back,3940948419,141,48.8,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387963,758,1,2,81,54,36tr17foeaf9ejjmt2txuoy3y,1,32.9,49.9,2022-12-11T14:11:53.345Z,2022-12-11T14:12:01Z,3940949113,212,38.5,3940949117,213,0.9,3940949105,56,Left,3940949121,1,,3940949107,140,56.3,3940949109,141,93.5,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387975,759,50,2,82,2,36tr17foeaf9ejjmt2txuoy3y,1,66.7,72,2022-12-11T14:12:01.033Z,2022-12-11T14:12:02Z,3940949153,56,Center,3940949155,286,,3940949231,233,684,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387971,684,7,2,82,2,axwnneoekq2f2yq6r1l704y96,0,33.3,28,2022-12-11T14:12:01.034Z,2022-12-11T18:45:17Z,3940949149,56,Back,3940949151,285,,3941634379,383,,3940949159,233,759,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387981,760,61,2,82,3,36tr17foeaf9ejjmt2txuoy3y,1,66.6,69.1,2022-12-11T14:12:02.133Z,2022-12-11T14:12:02Z,3940949201,56,Center,,,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387997,685,49,2,82,4,axwnneoekq2f2yq6r1l704y96,1,21.9,34,2022-12-11T14:12:03.181Z,2022-12-11T14:12:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388041,686,1,2,82,5,axwnneoekq2f2yq6r1l704y96,1,21.9,34,2022-12-11T14:12:04.435Z,2022-12-11T18:45:35Z,3940949541,141,29.4,3940949545,213,6.0,3940949539,140,31.6,3940949543,212,10.7,3940949537,56,Back,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388169,687,1,2,82,6,axwnneoekq2f2yq6r1l704y96,1,32.1,37,2022-12-11T14:12:05.427Z,2022-12-11T14:12:11Z,3940950211,56,Back,3940950215,141,47.5,3940950219,213,2.2,3940950213,140,27.1,3940950217,212,8.9,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388189,688,1,2,82,12,axwnneoekq2f2yq6r1l704y96,1,33,64.5,2022-12-11T14:12:11.698Z,2022-12-11T14:12:12Z,3940950325,212,10.4,3940950321,140,29.5,3940950319,56,Back,3940950327,213,1.9,3940950323,141,78.8,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388277,689,1,2,82,13,axwnneoekq2f2yq6r1l704y96,1,29.5,78.8,2022-12-11T14:12:12.483Z,2022-12-11T14:12:18Z,3940950783,141,96.9,3940950791,213,0.9,3940950787,212,16.0,3940950775,56,Back,3940950779,140,39.3,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388297,690,3,2,82,19,axwnneoekq2f2yq6r1l704y96,1,41.8,78.2,2022-12-11T14:12:17.980Z,2022-12-11T18:45:49Z,3940951257,233,761,3940950875,286,,3940950873,56,Back,3941635293,464,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388365,761,45,2,82,19,36tr17foeaf9ejjmt2txuoy3y,0,58.2,21.8,2022-12-11T14:12:17.980Z,2022-12-11T14:12:23Z,3940951201,56,Center,3940951203,285,,3940951295,233,690,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388405,691,1,2,82,20,axwnneoekq2f2yq6r1l704y96,1,44.6,69.4,2022-12-11T14:12:18.867Z,2022-12-11T14:12:24Z,3940951433,213,5.0,3940951427,140,46.2,3940951429,141,61.5,3940951425,56,Back,3940951431,212,5.6,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388451,692,1,2,82,25,axwnneoekq2f2yq6r1l704y96,1,62.4,77.6,2022-12-11T14:12:24.618Z,2022-12-11T14:12:27Z,3940951707,140,69.1,3940951709,141,95.7,3940951711,212,14.2,3940951705,56,Left,3940951713,213,1.1,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388479,693,1,2,82,28,axwnneoekq2f2yq6r1l704y96,0,72.3,94.4,2022-12-11T14:12:27.763Z,2022-12-11T14:12:29Z,3940951865,140,84.8,3940951875,213,5.7,3940951871,212,15.3,3940951867,141,82.7,3940951863,56,Left,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388489,762,49,2,82,31,36tr17foeaf9ejjmt2txuoy3y,1,11.5,13.2,2022-12-11T14:12:30.274Z,2022-12-11T14:12:30Z,,,,,,,,,,,,,,,,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388559,763,1,2,82,33,36tr17foeaf9ejjmt2txuoy3y,1,12.2,8.3,2022-12-11T14:12:32.378Z,2022-12-11T14:12:35Z,3940952335,212,24.1,3940952331,140,35.1,3940952327,155,,3940952333,141,6.1,3940952337,213,6.2,3940952329,56,Back,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388563,764,50,2,82,35,36tr17foeaf9ejjmt2txuoy3y,1,35.7,6.2,2022-12-11T14:12:33.977Z,2022-12-11T18:46:58Z,3940952353,286,,3940952781,233,694,3940952351,56,Back,,,,,,,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388639,694,7,2,82,35,axwnneoekq2f2yq6r1l704y96,1,64.3,93.8,2022-12-11T14:12:33.978Z,2022-12-11T18:46:58Z,3940952741,285,,3941636075,384,,3940952739,56,Left,3940952767,233,764,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388649,695,1,2,82,36,axwnneoekq2f2yq6r1l704y96,0,72.8,91.4,2022-12-11T14:12:35.619Z,2022-12-11T18:46:50Z,3940952827,213,2.9,3940952819,56,Left,3940952823,141,93.8,3940952821,140,65.5,3940952817,3,,3940952825,212,7.8,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388571,765,8,2,82,37,36tr17foeaf9ejjmt2txuoy3y,1,32.3,12,2022-12-11T14:12:35.921Z,2022-12-11T18:46:56Z,3940952397,56,Back,3941637227,384,,,,,,,,,,,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388695,766,1,2,82,38,36tr17foeaf9ejjmt2txuoy3y,1,32.7,17,2022-12-11T14:12:37.474Z,2022-12-11T14:12:42Z,3940953071,140,24.0,3940953075,212,12.3,3940953069,56,Back,3940953077,213,2.4,3940953073,141,29.2,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388733,767,1,2,82,43,36tr17foeaf9ejjmt2txuoy3y,1,23.8,30.9,2022-12-11T14:12:41.880Z,2022-12-11T14:12:43Z,3940953305,56,Back,3940953313,213,2.5,3940953309,141,53.4,3940953311,212,25.4,3940953307,140,4.5,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388845,768,1,2,82,44,36tr17foeaf9ejjmt2txuoy3y,1,9.9,54.3,2022-12-11T14:12:43.617Z,2022-12-11T14:12:50Z,3940953939,140,26.1,3940953937,56,Back,3940953947,212,30.1,3940953951,213,1.0,3940953943,141,90.9,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388855,769,1,2,82,51,36tr17foeaf9ejjmt2txuoy3y,0,24.1,90.9,2022-12-11T14:12:50.240Z,2022-12-11T14:12:52Z,3940954027,56,Back,3940954163,286,,3940954033,212,1.7,3940954157,236,,3940954035,213,6.2,3940954031,141,90.8,3940954029,140,25.7,3940954159,233,696,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388867,696,74,2,82,51,axwnneoekq2f2yq6r1l704y96,1,72.6,4.1,2022-12-11T14:12:50.241Z,2022-12-11T14:21:15Z,3940954183,233,769,3940954109,56,Right,3940954111,285,,,,,,,,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388891,697,5,2,82,53,axwnneoekq2f2yq6r1l704y96,0,70.1,-1.8,2022-12-11T14:12:52.257Z,2022-12-11T14:18:46Z,3940954247,347,,3940954243,56,Right,3940956929,233,770,,,,,,,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389345,770,5,2,82,53,36tr17foeaf9ejjmt2txuoy3y,1,29.9,101.8,2022-12-11T14:12:52.257Z,2022-12-11T14:13:25Z,3940956877,56,Back,3940956879,347,,3940956893,233,697,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389165,698,18,2,83,9,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-12-11T14:13:08.707Z,2022-12-11T14:13:09Z,3940955767,55,699,3940955735,44,Forward,3940955733,42,,3940955737,59,23,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389167,699,19,2,83,9,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-12-11T14:13:08.708Z,2022-12-11T14:13:09Z,3940955753,55,698,3940955739,42,,3940955745,59,17,3940955749,293,3,3940955743,145,9,3940955751,44,Forward,3940955747,292,9,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389379,771,1,2,83,25,36tr17foeaf9ejjmt2txuoy3y,0,29.2,100,2022-12-11T14:13:24.768Z,2022-12-11T14:13:26Z,3940957093,212,15.3,3940957089,140,42.8,3940957085,107,,3940957095,213,5.9,3940957091,141,93.9,3940957087,56,Back,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389413,700,1,2,83,29,axwnneoekq2f2yq6r1l704y96,1,63.5,4.2,2022-12-11T14:13:28.348Z,2022-12-11T14:34:29Z,3940968147,141,7.9,3940968145,140,72.5,3940968151,213,0.3,3940968143,3,,3940968149,212,9.8,3940957297,56,Right,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389455,701,49,2,83,32,axwnneoekq2f2yq6r1l704y96,1,70.8,9.8,2022-12-11T14:13:31.299Z,2022-12-11T14:13:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389467,702,1,2,83,32,axwnneoekq2f2yq6r1l704y96,1,70.8,9.8,2022-12-11T14:13:31.547Z,2022-12-11T14:13:32Z,3940957567,56,Right,3940957571,140,67.4,3940957575,141,4.0,3940957579,213,4.0,3940957577,212,5.3,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389503,703,1,2,83,33,axwnneoekq2f2yq6r1l704y96,1,67.4,4,2022-12-11T14:13:32.267Z,2022-12-11T14:13:34Z,3940957797,56,Right,3940957799,140,64.2,3940957807,212,5.5,3940957803,141,10.4,3940957809,213,2.2,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389517,704,1,2,83,35,axwnneoekq2f2yq6r1l704y96,0,64.2,10.4,2022-12-11T14:13:34.699Z,2022-12-11T14:34:27Z,3940957861,213,0.1,3940957857,141,13.1,3940957863,1,,3940957859,212,33.3,3940957853,56,Right,3940970287,155,,3940957855,140,95.9,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389523,772,49,2,83,36,36tr17foeaf9ejjmt2txuoy3y,1,6.4,81.8,2022-12-11T14:13:35.769Z,2022-12-11T14:13:35Z,,,,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389569,773,61,2,83,39,36tr17foeaf9ejjmt2txuoy3y,0,4.9,88.7,2022-12-11T14:13:38.801Z,2022-12-11T14:13:46Z,3940958205,56,Back,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389597,705,49,2,83,42,axwnneoekq2f2yq6r1l704y96,1,94.6,6.7,2022-12-11T14:13:40.939Z,2022-12-11T14:13:41Z,,,,,,,,,,,,,,,,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389613,706,1,2,83,43,axwnneoekq2f2yq6r1l704y96,0,94.6,6.7,2022-12-11T14:13:42.099Z,2022-12-11T18:47:48Z,3940958421,140,92.1,3940958419,56,Center,3940958425,212,15.9,3940958423,141,29.7,3940958427,213,1.7,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389649,774,12,2,83,44,36tr17foeaf9ejjmt2txuoy3y,1,7.3,73.3,2022-12-11T14:13:43.017Z,2022-12-11T14:13:44Z,3940958689,167,,3940958607,212,27.9,3940958601,56,Back,3940958605,141,100.0,3940958609,213,0.8,3940958603,140,26.3,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389711,707,5,2,83,44,axwnneoekq2f2yq6r1l704y96,1,75.6,-1.3,2022-12-11T14:13:43.323Z,2022-12-11T14:13:47Z,3940958887,347,,3940958927,233,775,3940958885,56,Right,,,,,,,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389655,775,5,2,83,44,36tr17foeaf9ejjmt2txuoy3y,0,24.4,101.3,2022-12-11T14:13:43.323Z,2022-12-11T14:18:46Z,3940958975,233,707,3940958639,56,Back,3940958641,347,,,,,,,,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390003,708,1,2,84,4,axwnneoekq2f2yq6r1l704y96,1,80.7,0,2022-12-11T14:14:03.035Z,2022-12-11T14:14:05Z,3940960475,140,90.1,3940960471,107,,3940960473,56,Right,3940960477,141,5.5,3940960479,212,10.8,3940960481,213,0.4,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390069,709,1,2,84,6,axwnneoekq2f2yq6r1l704y96,1,90.1,5.5,2022-12-11T14:14:05.667Z,2022-12-11T14:14:08Z,3940960793,141,3.5,3940960789,56,Right,3940960795,212,10.9,3940960791,140,79.8,3940960797,213,3.3,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390113,710,1,2,84,9,axwnneoekq2f2yq6r1l704y96,1,76.4,9.7,2022-12-11T14:14:08.739Z,2022-12-11T14:14:11Z,3940961045,140,75.1,3940961049,212,3.5,3940961051,213,2.0,3940961043,56,Right,3940961047,141,14.4,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390203,711,1,2,84,12,axwnneoekq2f2yq6r1l704y96,1,73.8,6.2,2022-12-11T14:14:11.035Z,2022-12-11T14:14:15Z,3940961469,140,85.9,3940961473,212,12.9,3940961471,141,2.6,3940961467,56,Right,3940961475,213,6.1,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390241,712,1,2,84,16,axwnneoekq2f2yq6r1l704y96,1,81,4,2022-12-11T14:14:15.146Z,2022-12-11T14:14:16Z,3940961669,213,1.3,3940961661,141,15.3,3940961657,140,83.0,3940961665,212,8.0,3940961653,56,Right,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390259,713,1,2,84,17,axwnneoekq2f2yq6r1l704y96,1,83,15.3,2022-12-11T14:14:16.803Z,2022-12-11T14:14:17Z,3940961763,56,Right,3940961771,141,13.8,3940961767,140,89.2,3940961775,213,6.1,3940961773,212,6.6,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390263,714,61,2,84,18,axwnneoekq2f2yq6r1l704y96,0,89.2,13.8,2022-12-11T14:14:17.795Z,2022-12-11T14:14:18Z,3940961793,56,Right,,,,,,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390287,776,61,2,84,21,36tr17foeaf9ejjmt2txuoy3y,0,11.5,82.9,2022-12-11T14:14:19.880Z,2022-12-11T14:14:20Z,3940961933,56,Back,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390317,715,1,2,84,22,axwnneoekq2f2yq6r1l704y96,0,96.9,26.1,2022-12-11T14:14:21.706Z,2022-12-11T18:48:15Z,3940962123,212,16.3,3940962125,213,2.2,3940962117,56,Center,3940962121,141,46.0,3940962685,195,,3940962119,140,88.3,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390413,777,12,2,84,23,36tr17foeaf9ejjmt2txuoy3y,1,10.8,56.9,2022-12-11T14:14:22.368Z,2022-12-11T14:14:28Z,3940962637,212,18.2,3940962633,140,13.1,3940962639,213,1.4,3940962635,141,83.5,3940962631,56,Back,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390367,716,3,2,84,25,axwnneoekq2f2yq6r1l704y96,0,87.2,26.3,2022-12-11T14:14:24.299Z,2022-12-11T18:48:41Z,3941640083,464,,3940964431,233,779,3940962367,286,,3940962365,56,Center,,,,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390427,779,7,2,84,25,36tr17foeaf9ejjmt2txuoy3y,1,12.8,73.7,2022-12-11T14:14:24.300Z,2022-12-11T18:48:44Z,3940964393,285,,3941640153,383,,3940964395,233,716,3940962721,56,Back,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
