id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/13/value
2538533683,394,50,2,46,50,d0c07im4a6oj8qa7f1zlt3pqs,1,56.4,97.2,2023-04-24T01:09:34.828Z,2023-04-24T01:09:38Z,4216357989,286,,4216357987,56,Left,4216358121,233,494,,,,,,,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533697,494,7,2,46,50,8ijkk62897so5r3bq0wgwx4bu,1,43.6,2.8,2023-04-24T01:09:34.829Z,2023-04-30T13:33:42Z,4216358081,285,,4216358091,233,394,4239899903,385,,4216358077,167,,4216358079,56,Back,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533691,395,5,2,46,51,d0c07im4a6oj8qa7f1zlt3pqs,1,55.9,102,2023-04-24T01:09:35.789Z,2023-04-24T01:18:03Z,4216358053,56,Left,4216380225,233,495,4216358055,347,,,,,,,,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533701,495,5,2,46,51,8ijkk62897so5r3bq0wgwx4bu,0,44.1,-2,2023-04-24T01:09:35.789Z,2023-04-24T01:18:17Z,4216380239,233,395,4216358087,56,Back,4216358089,347,,,,,,,,,,,,,,,,,amcmxrycu0kldox7qdohow2ui,A. Picazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533715,396,1,2,46,54,d0c07im4a6oj8qa7f1zlt3pqs,1,56.1,100,2023-04-24T01:09:39.220Z,2023-04-24T02:03:15Z,4216358187,213,4.7,4216358179,56,Left,4216358183,141,90.5,4216379225,107,,4216358185,212,7.8,4216358181,140,56.1,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533743,397,1,2,46,55,d0c07im4a6oj8qa7f1zlt3pqs,1,56.1,90.5,2023-04-24T01:09:40.261Z,2023-04-24T01:09:43Z,4216358325,56,Back,4216358333,213,2.8,4216358329,141,97.2,4216358327,140,44.8,4216358331,212,12.7,,,,,,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533763,398,1,2,46,59,d0c07im4a6oj8qa7f1zlt3pqs,1,41.2,88.4,2023-04-24T01:09:43.502Z,2023-04-24T01:09:47Z,4216358451,141,58.5,4216358455,213,4.4,4216358453,212,21.3,4216358449,140,35.1,4216358447,56,Back,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533797,399,1,2,47,3,d0c07im4a6oj8qa7f1zlt3pqs,1,39.1,36.3,2023-04-24T01:09:47.816Z,2023-04-24T01:09:50Z,4216358651,212,22.9,4216358639,56,Right,4216358647,141,12.0,4216358653,213,5.5,4216358643,140,54.2,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533853,400,1,2,47,5,d0c07im4a6oj8qa7f1zlt3pqs,1,54.2,12,2023-04-24T01:09:50.337Z,2023-04-24T01:09:55Z,4216358971,213,5.9,4216358959,56,Right,4216358961,140,65.5,4216358963,141,5.3,4216358967,212,12.7,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533857,401,50,2,47,10,d0c07im4a6oj8qa7f1zlt3pqs,1,78.6,10.4,2023-04-24T01:09:55.465Z,2023-04-30T13:34:08Z,4216358987,286,,4216358985,56,Right,4216359059,233,496,,,,,,,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533865,496,7,2,47,10,8ijkk62897so5r3bq0wgwx4bu,1,21.4,89.6,2023-04-24T01:09:55.466Z,2023-04-30T13:34:13Z,4216359019,56,Back,4239902947,384,,4216359021,285,,4216359035,233,401,,,,,,,,,,,,,amcmxrycu0kldox7qdohow2ui,A. Picazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533867,497,49,2,47,11,8ijkk62897so5r3bq0wgwx4bu,1,11,86.3,2023-04-24T01:09:56.408Z,2023-04-24T01:09:56Z,,,,,,,,,,,,,,,,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533875,498,1,2,47,12,8ijkk62897so5r3bq0wgwx4bu,0,11,86.3,2023-04-24T01:09:56.560Z,2023-04-24T01:09:57Z,4216359085,56,Back,4216359093,213,5.4,4216359091,212,14.8,4216359089,141,70.0,4216359087,140,20.4,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533909,402,1,2,47,14,d0c07im4a6oj8qa7f1zlt3pqs,1,82.1,29.2,2023-04-24T01:09:59.452Z,2023-04-30T13:34:44Z,4216359277,212,11.0,4216359269,140,92.2,4216360549,210,15,4216359265,56,Center,4216359275,141,33.7,4216360551,154,,4216359281,213,0.3,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533913,403,15,2,47,16,d0c07im4a6oj8qa7f1zlt3pqs,1,94.8,33.7,2023-04-24T01:10:01.429Z,2023-04-30T13:34:45Z,4216360569,55,402,4216360573,102,49.2,4216360565,29,,4216360129,233,499,4216360577,214,,4216359305,22,,4216359309,56,Center,4216360563,78,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,4216360579,328,,4216360101,62,4216360575,103,4216360581,146,97.3,4216360567,154,,4216360583,147,4216360099,20,,,,,,,15.2,,,,,,41.0
2538533937,499,10,2,47,17,8ijkk62897so5r3bq0wgwx4bu,1,1.2,55.2,2023-04-24T01:10:01.529Z,2023-04-30T13:34:56Z,4216359439,173,,4239907839,377,,4216360151,233,403,4216359443,182,,4216359445,56,Back,4216359441,389,,,,,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533919,404,6,2,47,18,d0c07im4a6oj8qa7f1zlt3pqs,1,94.5,41.1,2023-04-24T01:10:03.023Z,2023-04-24T01:10:06Z,4216359353,73,,4216359593,233,500,4216359351,56,Center,,,,,,,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538533957,500,6,2,47,18,8ijkk62897so5r3bq0wgwx4bu,0,5.5,58.9,2023-04-24T01:10:03.023Z,2023-04-30T13:35:01Z,4216359597,233,404,4216359549,73,,4216359547,56,Back,,,,,,,,,,,,,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534245,405,1,2,47,52,d0c07im4a6oj8qa7f1zlt3pqs,1,99.5,99.5,2023-04-24T01:10:36.875Z,2023-04-30T13:35:11Z,4239909499,223,,4216361265,212,24.8,4216361251,2,,4216361263,141,63.6,4239909501,20,,4216361261,140,95.2,4216361253,6,,4216361259,56,Center,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,4216361255,155,,4216361267,213,,,,,,,,,,,,,,,,,,4.5,,,,,,,
2538534249,406,61,2,47,59,d0c07im4a6oj8qa7f1zlt3pqs,0,95.2,63.6,2023-04-24T01:10:44.068Z,2023-04-30T13:36:31Z,4216361275,56,Center,,,,,,,,,,,,,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534271,501,49,2,48,2,8ijkk62897so5r3bq0wgwx4bu,1,32.5,4,2023-04-24T01:10:46.619Z,2023-04-24T01:10:46Z,,,,,,,,,,,,,,,,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534297,502,50,2,48,3,8ijkk62897so5r3bq0wgwx4bu,1,34.9,2.8,2023-04-24T01:10:47.648Z,2023-04-24T01:14:15Z,4216361523,56,Back,4216370137,233,445,4216370141,286,,,,,,,,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535969,445,7,2,48,3,d0c07im4a6oj8qa7f1zlt3pqs,0,65.1,97.2,2023-04-24T01:10:47.649Z,2023-04-30T13:36:49Z,4216369893,56,Left,4239920085,385,,4216370129,233,502,4216369895,285,,,,,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535991,537,61,2,48,4,8ijkk62897so5r3bq0wgwx4bu,1,35.1,4,2023-04-24T01:10:49.103Z,2023-04-24T01:14:11Z,4216370007,56,Back,,,,,,,,,,,,,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534359,407,1,2,48,10,d0c07im4a6oj8qa7f1zlt3pqs,1,64,86.9,2023-04-24T01:10:54.649Z,2023-04-24T01:10:55Z,4216361793,141,96.3,4216361797,212,11.2,4216361799,213,0.6,4216361787,56,Left,4216361789,140,72.8,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534379,408,1,2,48,10,d0c07im4a6oj8qa7f1zlt3pqs,0,72.8,96.3,2023-04-24T01:10:55.034Z,2023-04-30T13:37:04Z,4216361893,140,89.4,4216361899,213,5.2,4216361897,212,34.3,4216361889,155,,4239921591,72,,4216361895,141,52.8,4216361887,2,,4216361901,1,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,4239921589,224,,4216361891,56,,,,,,,,,,,,,,,,,,Center,,,,,,,
2538534373,503,12,2,48,10,8ijkk62897so5r3bq0wgwx4bu,1,11.8,40.6,2023-04-24T01:10:55.111Z,2023-04-24T01:10:57Z,4216361871,213,0.8,4216361863,56,Back,4216361869,212,10.5,4216361867,141,51.2,4216361865,140,19.1,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534377,504,49,2,48,12,8ijkk62897so5r3bq0wgwx4bu,1,19.1,51.2,2023-04-24T01:10:57.159Z,2023-04-24T01:10:57Z,,,,,,,,,,,,,,,,,,,,,,,,,amcmxrycu0kldox7qdohow2ui,A. Picazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534405,505,1,2,48,13,8ijkk62897so5r3bq0wgwx4bu,1,19.1,51.2,2023-04-24T01:10:58.042Z,2023-04-24T01:10:59Z,4216362009,140,42.1,4216362007,56,Back,4216362015,213,5.9,4216362011,141,38.9,4216362017,1,,4216362013,212,25.6,4216362005,157,,,,,amcmxrycu0kldox7qdohow2ui,A. Picazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534409,506,61,2,48,14,8ijkk62897so5r3bq0wgwx4bu,0,42.1,38.9,2023-04-24T01:10:59.240Z,2023-04-24T01:10:59Z,4216362033,56,Back,,,,,,,,,,,,,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534461,409,1,2,48,18,d0c07im4a6oj8qa7f1zlt3pqs,1,65,57.5,2023-04-24T01:11:02.500Z,2023-04-24T01:11:04Z,4216362263,141,73.6,4216362267,213,2.0,4216362265,212,11.9,4216362261,140,60.6,4216362259,56,Center,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534491,410,1,2,48,20,d0c07im4a6oj8qa7f1zlt3pqs,1,60.6,73.6,2023-04-24T01:11:04.732Z,2023-04-24T01:11:07Z,4216362425,140,41.8,4216362423,56,Back,4216362431,213,3.4,4216362429,212,20.3,4216362427,141,66.9,,,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534533,411,1,2,48,22,d0c07im4a6oj8qa7f1zlt3pqs,1,41.8,66.9,2023-04-24T01:11:07.366Z,2023-04-30T13:39:37Z,4216362633,212,39.5,4216362637,1,,4216362631,141,12.9,4216362629,140,55.7,4216362635,213,5.1,4216362627,56,Right,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534547,412,1,2,48,27,d0c07im4a6oj8qa7f1zlt3pqs,1,60.2,14.3,2023-04-24T01:11:11.535Z,2023-04-24T01:11:13Z,4216362713,56,Back,4216362721,213,2.6,4216362719,212,18.3,4216362717,141,28.8,4216362715,140,45.5,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534567,413,1,2,48,29,d0c07im4a6oj8qa7f1zlt3pqs,1,45.5,28.8,2023-04-24T01:11:13.512Z,2023-04-24T01:11:15Z,4216362835,140,53.6,4216362841,213,0.7,4216362839,212,11.5,4216362837,141,40.1,4216362833,56,Center,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534585,414,1,2,48,31,d0c07im4a6oj8qa7f1zlt3pqs,0,53.6,40.1,2023-04-24T01:11:15.808Z,2023-04-24T01:11:17Z,4216362913,56,Right,4216362921,213,5.4,4216362917,141,7.0,4216362919,212,28.5,4216362915,140,70.3,,,,,,,,,,7nxqbiq6fics5w3qnwhz249as,S. Louis Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534589,507,49,2,48,33,8ijkk62897so5r3bq0wgwx4bu,1,32,89.9,2023-04-24T01:11:17.859Z,2023-04-24T01:11:18Z,,,,,,,,,,,,,,,,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534611,508,1,2,48,34,8ijkk62897so5r3bq0wgwx4bu,0,32.2,92.4,2023-04-24T01:11:18.757Z,2023-04-24T01:11:20Z,4216363041,140,52.2,4216363045,212,21.0,4216363039,56,Left,4216363047,213,6.3,4216363043,141,92.3,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534633,415,8,2,48,39,d0c07im4a6oj8qa7f1zlt3pqs,1,47.1,6.4,2023-04-24T01:11:23.573Z,2023-04-30T13:40:07Z,4239941919,385,,4216363143,56,Back,,,,,,,,,,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534655,416,5,2,48,39,d0c07im4a6oj8qa7f1zlt3pqs,0,71.2,-1.7,2023-04-24T01:11:23.858Z,2023-04-24T01:18:18Z,4216363273,56,Right,4216363613,233,509,4216363275,347,,,,,,,,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534715,509,5,2,48,39,8ijkk62897so5r3bq0wgwx4bu,1,28.8,101.7,2023-04-24T01:11:23.858Z,2023-04-24T01:11:33Z,4216363563,56,Back,4216363565,347,,4216363587,233,416,,,,,,,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534745,510,1,2,48,49,8ijkk62897so5r3bq0wgwx4bu,1,14.5,100,2023-04-24T01:11:33.538Z,2023-04-24T01:11:36Z,4216363761,141,95.3,4216363765,213,6.2,4216363757,56,Left,4216363759,140,55.5,4216363755,107,,4216363763,212,43.3,4216363767,1,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534747,511,1,2,48,52,8ijkk62897so5r3bq0wgwx4bu,0,54.9,96.2,2023-04-24T01:11:36.731Z,2023-04-24T01:11:37Z,4216363781,140,41.2,4216363785,212,14.8,4216363783,141,91.1,4216363779,56,Back,4216363787,213,3.4,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534769,417,49,2,48,54,d0c07im4a6oj8qa7f1zlt3pqs,1,59.8,8.3,2023-04-24T01:11:39.179Z,2023-04-24T01:11:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534823,418,1,2,48,55,d0c07im4a6oj8qa7f1zlt3pqs,1,59.8,8.5,2023-04-24T01:11:40.049Z,2023-04-24T01:11:47Z,4216364155,212,24.1,4216364151,140,40.9,4216364149,56,Back,4216364157,213,2.5,4216364153,141,28.6,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534859,419,1,2,49,3,d0c07im4a6oj8qa7f1zlt3pqs,1,40.9,28.6,2023-04-24T01:11:47.589Z,2023-04-24T01:11:50Z,4216364323,1,,4216364311,196,,4216364315,140,45.9,4216364313,56,Back,4216364319,212,43.7,4216364317,141,92.4,4216364321,213,1.5,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534909,420,1,2,49,5,d0c07im4a6oj8qa7f1zlt3pqs,1,45.9,92.4,2023-04-24T01:11:50.253Z,2023-04-24T01:11:56Z,4216364573,213,6.2,4216364565,56,Left,4216364567,140,84.7,4216364569,141,88.4,4216364571,212,40.8,4216364575,1,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534941,421,1,2,49,12,d0c07im4a6oj8qa7f1zlt3pqs,1,74.6,87.5,2023-04-24T01:11:57.240Z,2023-04-24T01:12:00Z,4216364705,56,Center,4216364711,212,16.5,4216364713,213,4.2,4216364707,140,66.5,4216364709,141,66.7,,,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534957,422,1,2,49,16,d0c07im4a6oj8qa7f1zlt3pqs,1,66.5,66.7,2023-04-24T01:12:00.513Z,2023-04-24T01:12:02Z,4216364763,56,Center,4216364767,141,44.9,4216364769,212,19.9,4216364771,213,4.0,4216364765,140,53.8,,,,,,,,,,7nxqbiq6fics5w3qnwhz249as,S. Louis Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534979,423,1,2,49,18,d0c07im4a6oj8qa7f1zlt3pqs,1,57.5,43,2023-04-24T01:12:02.698Z,2023-04-24T01:12:04Z,4216364873,56,Center,4216364879,212,23.7,4216364877,141,64.2,4216364881,213,0.7,4216364875,140,75.4,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534995,424,1,2,49,20,d0c07im4a6oj8qa7f1zlt3pqs,1,76.1,64.5,2023-04-24T01:12:05.203Z,2023-04-24T01:12:06Z,4216364951,56,Left,4216364955,141,83.9,4216364957,212,17.5,4216364959,213,2.3,4216364953,140,65.2,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535005,425,1,2,49,22,d0c07im4a6oj8qa7f1zlt3pqs,1,65.2,83.9,2023-04-24T01:12:07.244Z,2023-04-24T01:12:08Z,4216365007,56,Left,4216365009,140,77.0,4216365013,212,12.7,4216365015,213,0.2,4216365011,141,87.7,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535029,426,1,2,49,24,d0c07im4a6oj8qa7f1zlt3pqs,1,77,87.7,2023-04-24T01:12:08.893Z,2023-04-30T13:41:09Z,4216365175,140,98.3,4216365181,213,5.2,4239948167,224,,4216365169,2,,4216365179,212,50.8,4216365173,56,Right,4216365171,155,,4239948169,72,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,4216365183,1,,4216365177,141,,,,,,,,,,,,,,,,,,20.7,,,,,,,
2538535031,427,1,2,49,28,d0c07im4a6oj8qa7f1zlt3pqs,0,97.4,20.1,2023-04-24T01:12:13.150Z,2023-04-24T01:12:13Z,4216365199,213,2.9,4216365197,212,11.0,4216365193,140,87.3,4216365195,141,24.6,4216365191,56,Center,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535045,512,49,2,49,32,8ijkk62897so5r3bq0wgwx4bu,1,15.5,78.4,2023-04-24T01:12:16.650Z,2023-04-24T01:12:16Z,,,,,,,,,,,,,,,,,,,,,,,,,amcmxrycu0kldox7qdohow2ui,A. Picazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535053,513,1,2,49,32,8ijkk62897so5r3bq0wgwx4bu,1,15.5,78.4,2023-04-24T01:12:16.880Z,2023-04-24T01:12:18Z,4216365265,56,Back,4216365273,141,92.6,4216365277,212,24.1,4216365269,140,36.5,4216365281,213,0.4,,,,,,,,,,amcmxrycu0kldox7qdohow2ui,A. Picazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535069,514,1,2,49,33,8ijkk62897so5r3bq0wgwx4bu,1,36,93.6,2023-04-24T01:12:18.023Z,2023-04-24T01:12:20Z,4216365367,56,Back,4216365373,141,79.6,4216365377,213,5.4,4216365375,212,12.7,4216365371,140,44.0,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535071,515,61,2,49,36,8ijkk62897so5r3bq0wgwx4bu,0,44,79.6,2023-04-24T01:12:20.750Z,2023-04-24T01:12:21Z,4216365381,56,Back,,,,,,,,,,,,,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535079,428,49,2,49,37,d0c07im4a6oj8qa7f1zlt3pqs,1,57.9,30.3,2023-04-24T01:12:22.259Z,2023-04-24T01:12:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7nxqbiq6fics5w3qnwhz249as,S. Louis Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535097,429,1,2,49,38,d0c07im4a6oj8qa7f1zlt3pqs,1,57.9,29.2,2023-04-24T01:12:23.418Z,2023-04-24T01:12:24Z,4216365477,141,19.7,4216365473,140,62.0,4216365485,213,5.3,4216365469,56,Right,4216365481,212,7.8,,,,,,,,,,7nxqbiq6fics5w3qnwhz249as,S. Louis Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535109,430,1,2,49,39,d0c07im4a6oj8qa7f1zlt3pqs,1,62,19.7,2023-04-24T01:12:24.347Z,2023-04-24T01:12:25Z,4216365521,212,10.4,4216365519,141,25.8,4216365517,140,71.1,4216365523,213,0.4,4216365515,56,Center,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535139,431,1,2,49,41,d0c07im4a6oj8qa7f1zlt3pqs,1,68.6,25.8,2023-04-24T01:12:25.954Z,2023-04-24T01:12:29Z,4216365675,212,12.9,4216365671,140,68.9,4216365669,56,Right,4216365679,213,4.7,4216365673,141,6.8,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541669817,753,1,2,49,43,d0c07im4a6oj8qa7f1zlt3pqs,1,65.9,8.9,2023-04-24T01:12:27.611Z,2023-04-30T13:44:35Z,4239968569,140,45.0,4239968567,56,Back,4239968571,141,19.3,4239968575,213,2.8,4239968573,212,23.1,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535187,432,1,2,49,47,d0c07im4a6oj8qa7f1zlt3pqs,1,46.5,16.5,2023-04-24T01:12:31.781Z,2023-04-24T01:12:34Z,4216365923,213,0.6,4216365915,56,Center,4216365921,212,11.5,4216365919,141,25.8,4216365917,140,55.6,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535205,433,1,2,49,50,d0c07im4a6oj8qa7f1zlt3pqs,1,55,37,2023-04-24T01:12:35.046Z,2023-04-24T01:12:36Z,4216366025,212,14.9,4216366019,56,Back,4216366021,140,45.3,4216366027,213,4.0,4216366023,141,21.0,,,,,,,,,,7nxqbiq6fics5w3qnwhz249as,S. Louis Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535237,434,1,2,49,52,d0c07im4a6oj8qa7f1zlt3pqs,1,45.3,21,2023-04-24T01:12:36.535Z,2023-04-24T01:12:40Z,4216366183,212,14.4,4216366179,140,51.3,4216366181,141,40.1,4216366185,213,1.1,4216366175,56,Center,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535263,435,1,2,49,56,d0c07im4a6oj8qa7f1zlt3pqs,1,49,40.3,2023-04-24T01:12:40.688Z,2023-04-24T01:12:43Z,4216366293,213,2.2,4216366285,56,Back,4216366291,212,22.1,4216366287,140,36.9,4216366289,141,66.9,,,,,,,,,,7nxqbiq6fics5w3qnwhz249as,S. Louis Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535333,436,1,2,49,58,d0c07im4a6oj8qa7f1zlt3pqs,1,36.9,66.9,2023-04-24T01:12:43.321Z,2023-04-24T01:12:51Z,4216366725,212,20.4,4216366719,56,Center,4216366721,140,56.2,4216366727,213,0.1,4216366723,141,70.8,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
