id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2530053839,536,1,2,56,25,7pmw399vh2v44cjle4fkklp1w,1,34.1,51.8,2023-04-08T01:19:28.243Z,2023-04-08T01:19:29Z,4171318043,56,Back,4171318049,212,17.8,4171318047,141,71.4,4171318045,140,45.4,4171318051,213,0.8,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053861,537,1,2,56,27,7pmw399vh2v44cjle4fkklp1w,1,45.4,71.4,2023-04-08T01:19:29.459Z,2023-04-08T01:19:33Z,4171318135,213,5.5,4171318131,141,54.2,4171318127,56,Center,4171318129,140,56.7,4171318133,212,16.7,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053867,538,1,2,56,30,7pmw399vh2v44cjle4fkklp1w,1,70.9,62.4,2023-04-08T01:19:32.915Z,2023-04-08T01:19:35Z,4171318189,212,9.2,4171318183,56,Center,4171318191,213,0.8,4171318185,140,77.3,4171318187,141,71.7,,,,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053877,539,1,2,56,33,7pmw399vh2v44cjle4fkklp1w,1,78.8,67.8,2023-04-08T01:19:35.379Z,2023-04-12T14:13:13Z,4171318237,212,12.3,4171318235,141,50.0,4171318231,56,Center,4171318503,210,15,4171318233,140,80.6,4171318239,213,4.9,,,,,,,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2530053879,540,15,2,56,35,7pmw399vh2v44cjle4fkklp1w,1,84.9,50.5,2023-04-08T01:19:38.203Z,2023-04-12T14:13:14Z,4171318525,231,51.6,4171318371,20,,4171318261,22,,4171318521,147,50.2,4171318265,56,Center,4171318397,233,522,4171318517,103,16.7,4171318519,146,85.8,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,4171318377,82,,4184673187,80,4171318509,29,4171318523,230,98.2,4171318511,55,4171318515,102,4171318373,17,,,,,,,539,45.9,,,,,,,,,,,
2530053881,522,10,2,56,36,dqx48fglv1l96cyrmjdod0xec,1,14.8,49.9,2023-04-08T01:19:38.303Z,2023-04-12T14:13:16Z,4171318283,94,,4171318285,56,Back,4171318411,233,540,,,,,,,,,,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053919,541,5,2,56,40,7pmw399vh2v44cjle4fkklp1w,1,75.1,-1.2,2023-04-08T01:19:42.800Z,2023-04-12T14:13:21Z,4171318573,347,,4171321483,233,549,4171318571,56,Right,,,,,,,,,,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054389,549,5,2,56,40,dqx48fglv1l96cyrmjdod0xec,0,24.9,101.2,2023-04-08T01:19:42.800Z,2023-04-12T14:13:23Z,4171321475,56,Back,4171321477,347,,4171321487,233,541,,,,,,,,,,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053923,542,1,2,56,47,7pmw399vh2v44cjle4fkklp1w,1,77.9,0,2023-04-08T01:19:49.763Z,2023-04-08T01:19:51Z,4171318613,213,1.3,4171318607,140,79.1,4171318605,56,Right,4171318603,107,,4171318609,141,6.2,4171318611,212,5.1,,,,,,,3acyax22zfwdjw0cpgg4x7dre,J. Juarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053929,543,1,2,56,48,7pmw399vh2v44cjle4fkklp1w,1,79.1,6.2,2023-04-08T01:19:51.220Z,2023-04-08T01:19:52Z,4171318633,56,Right,4171318639,212,4.5,4171318641,213,3.9,4171318637,141,1.4,4171318635,140,76.1,,,,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053931,544,1,2,56,49,7pmw399vh2v44cjle4fkklp1w,1,76.1,1.4,2023-04-08T01:19:52.243Z,2023-04-08T01:19:53Z,4171318651,140,77.3,4171318657,213,1.4,4171318655,212,5.8,4171318649,56,Right,4171318653,141,9.7,,,,,,,,,,3acyax22zfwdjw0cpgg4x7dre,J. Juarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053933,545,1,2,56,50,7pmw399vh2v44cjle4fkklp1w,1,77.3,9.7,2023-04-08T01:19:52.884Z,2023-04-08T01:19:54Z,4171318677,213,3.1,4171318675,212,19.5,4171318669,56,Right,4171318671,140,58.7,4171318673,141,10.3,,,,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053943,546,1,2,56,51,7pmw399vh2v44cjle4fkklp1w,0,58.7,10.3,2023-04-08T01:19:54.099Z,2023-04-08T01:19:57Z,4171318713,141,53.4,4171318709,56,Center,4171318711,140,65.4,4171318715,212,30.1,4171318717,213,1.3,,,,,,,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053947,524,49,2,56,56,dqx48fglv1l96cyrmjdod0xec,1,36.2,44.8,2023-04-08T01:19:58.932Z,2023-04-08T01:19:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053953,525,1,2,56,56,dqx48fglv1l96cyrmjdod0xec,1,36.2,44.8,2023-04-08T01:19:59.092Z,2023-04-08T01:20:03Z,4171318765,141,23.0,4171318767,212,17.6,4171318761,56,Back,4171318763,140,45.2,4171318769,213,5.3,,,,,,,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053957,526,1,2,57,1,dqx48fglv1l96cyrmjdod0xec,1,59,22.7,2023-04-08T01:20:03.811Z,2023-04-08T01:20:06Z,4171318799,212,9.0,4171318801,213,2.1,4171318793,56,Center,4171318795,140,54.4,4171318797,141,33.8,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053961,527,1,2,57,3,dqx48fglv1l96cyrmjdod0xec,1,56,36.2,2023-04-08T01:20:06.163Z,2023-04-08T01:20:07Z,4171318831,213,1.3,4171318823,140,59.7,4171318825,141,59.4,4171318827,212,16.2,4171318821,56,Center,,,,,,,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053971,528,1,2,57,5,dqx48fglv1l96cyrmjdod0xec,1,59.5,59.4,2023-04-08T01:20:07.795Z,2023-04-08T01:20:11Z,4171318933,141,90.5,4171318929,56,Left,4171318931,140,68.2,4171318935,212,23.0,4171318937,213,1.2,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053977,529,1,2,57,9,dqx48fglv1l96cyrmjdod0xec,1,69.8,90.5,2023-04-08T01:20:11.843Z,2023-04-08T01:20:16Z,4171318991,212,25.4,4171318989,141,65.9,4171318987,140,51.6,4171318993,213,3.9,4171318985,56,Center,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530053991,530,1,2,57,14,dqx48fglv1l96cyrmjdod0xec,1,53.6,65.9,2023-04-08T01:20:16.516Z,2023-04-08T01:20:20Z,4171319069,141,35.3,4171319071,212,21.5,4171319073,213,4.5,4171319067,140,48.5,4171319065,56,Back,,,,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054003,531,1,2,57,18,dqx48fglv1l96cyrmjdod0xec,1,50.3,38.6,2023-04-08T01:20:20.988Z,2023-04-12T14:13:58Z,4171319107,140,60.4,4171319105,56,Center,4171319113,213,5.7,4171319109,141,28.9,4171319111,212,12.5,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054019,532,1,2,57,21,dqx48fglv1l96cyrmjdod0xec,1,60.1,40.3,2023-04-08T01:20:23.780Z,2023-04-08T01:20:29Z,4171319219,56,Center,4171319221,140,51.6,4171319225,212,20.7,4171319227,213,2.0,4171319223,141,67.7,,,,,,,,,,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054031,533,1,2,57,27,dqx48fglv1l96cyrmjdod0xec,1,52.5,69.6,2023-04-08T01:20:29.780Z,2023-04-08T01:20:35Z,4171319293,141,41.5,4171319291,140,48.0,4171319297,213,4.5,4171319295,212,19.7,4171319289,56,Back,,,,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054035,534,1,2,57,33,dqx48fglv1l96cyrmjdod0xec,0,56.8,28.5,2023-04-08T01:20:35.780Z,2023-04-12T14:14:14Z,4171319313,212,22.1,4171319307,56,Center,4171319315,213,6.3,4171319309,140,77.8,4171319311,141,28.3,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054037,547,8,2,57,35,7pmw399vh2v44cjle4fkklp1w,1,22.1,79,2023-04-08T01:20:38.166Z,2023-04-12T14:14:21Z,4171319321,56,Back,4184674307,384,,,,,,,,,,,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054043,548,49,2,57,36,7pmw399vh2v44cjle4fkklp1w,1,21.4,90.6,2023-04-08T01:20:39.269Z,2023-04-08T01:20:39Z,,,,,,,,,,,,,,,,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054049,549,1,2,57,38,7pmw399vh2v44cjle4fkklp1w,1,21.1,96.3,2023-04-08T01:20:40.469Z,2023-04-08T01:20:42Z,4171319375,213,5.9,4171319369,140,35.7,4171319371,141,85.9,4171319373,212,16.9,4171319367,56,Back,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054053,550,1,2,57,39,7pmw399vh2v44cjle4fkklp1w,1,35.7,85.9,2023-04-08T01:20:41.909Z,2023-04-08T01:20:43Z,4171319403,213,2.8,4171319397,140,28.9,4171319395,56,Back,4171319401,212,7.5,4171319399,141,89.4,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054077,551,1,2,57,41,7pmw399vh2v44cjle4fkklp1w,1,28.9,89.4,2023-04-08T01:20:43.333Z,2023-04-08T01:20:49Z,4171319549,212,9.4,4171319543,56,Back,4171319551,213,3.5,4171319545,140,20.5,4171319547,141,84.7,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054085,552,1,2,57,46,7pmw399vh2v44cjle4fkklp1w,0,21.6,98.3,2023-04-08T01:20:48.885Z,2023-04-08T01:20:51Z,4171319597,141,100.0,4171319595,140,38.6,4171319591,155,,4171319599,212,18.0,4171319593,56,Back,4171319601,213,0.1,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054111,535,5,2,57,48,dqx48fglv1l96cyrmjdod0xec,1,69.8,-0.9,2023-04-08T01:20:51.202Z,2023-04-08T01:43:51Z,4171319723,56,Right,4171319739,233,553,4171319725,347,,,,,,,,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054087,553,5,2,57,48,7pmw399vh2v44cjle4fkklp1w,0,30.2,100.9,2023-04-08T01:20:51.202Z,2023-04-08T01:20:58Z,4171319605,347,,4171319743,233,535,4171319603,56,Back,,,,,,,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054115,536,1,2,57,55,dqx48fglv1l96cyrmjdod0xec,1,68.6,0,2023-04-08T01:20:57.365Z,2023-04-08T01:20:58Z,4171319753,141,17.3,4171319747,107,,4171319749,56,Right,4171319757,213,1.7,4171319755,212,12.6,4171319751,140,66.9,,,,,,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054123,537,1,2,57,56,dqx48fglv1l96cyrmjdod0xec,0,65.9,18.4,2023-04-08T01:20:58.535Z,2023-04-08T01:21:00Z,4171319791,141,8.9,4171319789,140,72.8,4171319795,213,5.6,4171319787,56,Right,4171319793,212,9.7,4171319785,155,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054119,554,44,2,57,56,7pmw399vh2v44cjle4fkklp1w,1,27.4,89.2,2023-04-08T01:20:58.805Z,2023-04-08T01:21:00Z,4171319765,56,Back,4171319767,285,,4171319813,233,538,,,,,,,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054125,538,44,2,57,56,dqx48fglv1l96cyrmjdod0xec,0,72.6,10.8,2023-04-08T01:20:58.806Z,2023-04-08T01:21:01Z,4171319803,56,Right,4171319805,286,,4171319861,233,554,,,,,,,,,,,,,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054131,555,1,2,57,56,7pmw399vh2v44cjle4fkklp1w,1,27.5,87.4,2023-04-08T01:20:59.125Z,2023-04-08T01:21:00Z,4171319831,3,,4171319835,140,38.6,4171319837,141,83.3,4171319841,213,6.0,4171319833,56,Back,4171319839,212,12.0,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054137,556,61,2,57,58,7pmw399vh2v44cjle4fkklp1w,0,38.6,83.3,2023-04-08T01:21:01.013Z,2023-04-08T01:21:01Z,4171319865,56,Back,,,,,,,,,,,,,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054153,539,1,2,58,0,dqx48fglv1l96cyrmjdod0xec,1,60.9,19,2023-04-08T01:21:02.725Z,2023-04-08T01:21:04Z,4171319979,213,4.9,4171319973,140,62.9,4171319977,212,9.2,4171319975,141,5.8,4171319971,56,Right,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054159,540,1,2,58,2,dqx48fglv1l96cyrmjdod0xec,1,64.5,7.4,2023-04-08T01:21:04.439Z,2023-04-08T01:21:07Z,4171320017,141,59.9,4171320015,140,68.6,4171320023,1,,4171320011,155,,4171320021,213,1.5,4171320013,56,Center,4171320019,212,36.0,,,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054161,541,1,2,58,4,dqx48fglv1l96cyrmjdod0xec,0,68.6,61.7,2023-04-08T01:21:07.141Z,2023-04-08T01:21:08Z,4171320031,3,,4171320035,140,74.3,4171320037,141,54.2,4171320041,213,5.6,4171320039,212,7.9,4171320033,56,Center,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054167,557,43,2,58,7,7pmw399vh2v44cjle4fkklp1w,1,0,0,2023-04-08T01:21:09.730Z,2023-04-12T14:15:33Z,4184675685,144,61,4171320063,56,Back,,,,,,,,,,,,,,,,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054169,558,50,2,58,8,7pmw399vh2v44cjle4fkklp1w,1,25,46.2,2023-04-08T01:21:10.420Z,2023-04-08T01:21:12Z,4171320069,56,Back,4171320071,285,,4171320085,233,542,,,,,,,,,,,,,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054171,542,7,2,58,8,dqx48fglv1l96cyrmjdod0xec,1,75,53.8,2023-04-08T01:21:10.421Z,2023-04-12T14:15:37Z,4171320081,233,558,4171320075,286,,4184675779,384,,4171320073,56,Center,,,,,,,,,,,,,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054173,543,49,2,58,9,dqx48fglv1l96cyrmjdod0xec,1,73.7,65.4,2023-04-08T01:21:11.511Z,2023-04-08T01:21:11Z,,,,,,,,,,,,,,,,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054175,544,1,2,58,9,dqx48fglv1l96cyrmjdod0xec,1,73.7,65.4,2023-04-08T01:21:11.605Z,2023-04-08T01:21:12Z,4171320095,141,69.9,4171320091,56,Center,4171320103,213,0.5,4171320099,212,6.1,4171320093,140,78.7,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054183,545,1,2,58,10,dqx48fglv1l96cyrmjdod0xec,0,81.9,62.5,2023-04-08T01:21:12.693Z,2023-04-12T14:15:52Z,4171320131,56,Center,4171320135,141,54.9,4171320137,212,5.2,4171320139,213,4.6,4171320133,140,81.3,,,,,,,,,,9k050zmkegfu3gdw2b4g4uwwk,C. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054181,559,8,2,58,11,7pmw399vh2v44cjle4fkklp1w,1,19.7,43.6,2023-04-08T01:21:13.358Z,2023-04-12T14:15:54Z,4184676075,383,,4171320125,56,Back,,,,,,,,,,,,,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054197,560,4,2,58,13,7pmw399vh2v44cjle4fkklp1w,1,19.1,44.4,2023-04-08T01:21:16.045Z,2023-04-12T14:16:02Z,4171320211,285,,4171320209,265,,4171320203,13,,4171320217,233,546,4171320207,152,,4171320205,56,Back,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054189,546,4,2,58,13,dqx48fglv1l96cyrmjdod0xec,0,80.9,55.6,2023-04-08T01:21:16.046Z,2023-04-12T14:16:00Z,4171320165,56,Center,4171320167,152,,4171320231,233,560,4171320171,286,,4171320169,265,,4171320163,13,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054207,547,17,2,58,22,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-08T01:21:25.030Z,2023-04-12T14:16:24Z,4171320301,31,,4171320305,13,243,4171320303,392,,,,,,,,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054367,562,1,2,59,3,7pmw399vh2v44cjle4fkklp1w,1,18.8,45.4,2023-04-08T01:22:05.928Z,2023-04-12T14:16:47Z,4171321333,212,79.0,4171321323,157,,4171321329,140,92.0,4171321327,56,Right,4171321325,152,,4171321321,5,,4171321331,141,18.5,4171321337,1,,e81zc97bmfjgwo978gplrx46i,X. Valdez,4171321335,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054369,563,4,2,59,18,7pmw399vh2v44cjle4fkklp1w,1,94.4,14.2,2023-04-08T01:22:20.375Z,2023-04-08T01:22:22Z,4171321351,265,,4171321347,56,Right,4171321345,13,,4171321349,152,,4171321353,286,,4171321359,233,548,,,,,,,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054361,548,4,2,59,18,dqx48fglv1l96cyrmjdod0xec,0,5.6,85.8,2023-04-08T01:22:20.376Z,2023-04-08T01:22:22Z,4171321297,265,,4171321295,152,,4171321291,13,,4171321293,56,Back,4171321299,285,,4171321367,233,563,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054495,564,1,2,60,2,7pmw399vh2v44cjle4fkklp1w,1,94.3,14,2023-04-08T01:23:04.680Z,2023-04-08T01:23:06Z,4171322107,213,2.6,4171322105,212,17.5,4171322101,140,80.0,4171322097,152,,4171322095,5,,4171322099,56,Center,4171322103,141,27.3,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054501,565,1,2,60,4,7pmw399vh2v44cjle4fkklp1w,1,79.7,27.7,2023-04-08T01:23:06.745Z,2023-04-08T01:23:08Z,4171322141,213,2.2,4171322133,140,73.3,4171322139,212,12.1,4171322131,56,Center,4171322135,141,42.5,,,,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054507,566,1,2,60,5,7pmw399vh2v44cjle4fkklp1w,1,73.3,42.5,2023-04-08T01:23:08.152Z,2023-04-08T01:23:11Z,4171322191,56,Center,4171322197,212,14.2,4171322195,141,25.8,4171322199,213,4.1,4171322193,140,65.2,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054521,567,1,2,60,9,7pmw399vh2v44cjle4fkklp1w,0,65,21.5,2023-04-08T01:23:11.353Z,2023-04-08T01:23:15Z,4171322275,213,0.6,4171322277,1,,4171322269,140,95.7,4171322271,141,53.0,4171322273,212,38.7,4171322265,155,,4171322267,56,Center,,,,3acyax22zfwdjw0cpgg4x7dre,J. Juarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054525,550,44,2,60,12,dqx48fglv1l96cyrmjdod0xec,1,4.4,47.6,2023-04-08T01:23:14.919Z,2023-04-08T01:23:17Z,4171322313,233,568,4171322289,56,Back,4171322291,285,,,,,,,,,,,,,,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054523,568,44,2,60,12,7pmw399vh2v44cjle4fkklp1w,0,95.6,52.4,2023-04-08T01:23:14.920Z,2023-04-12T11:26:56Z,4171322317,233,550,4171322283,286,,4171322281,56,Center,,,,,,,,,,,,,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054527,551,11,2,60,13,dqx48fglv1l96cyrmjdod0xec,1,4.5,48.2,2023-04-08T01:23:15.521Z,2023-04-12T14:23:09Z,4171322295,56,Back,4171322297,88,,4184681125,378,,,,,,,,,,,,,,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054539,552,1,2,60,16,dqx48fglv1l96cyrmjdod0xec,1,14.5,42.5,2023-04-08T01:23:18.545Z,2023-04-12T14:23:19Z,4171322435,199,,4171322437,56,Back,4171322443,212,36.3,4171322441,141,66.0,4171322445,213,0.5,4171322447,1,,4171322439,140,45.5,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054551,553,1,2,60,21,dqx48fglv1l96cyrmjdod0xec,1,40.2,60.9,2023-04-08T01:23:23.496Z,2023-04-08T01:23:25Z,4171322499,213,2.8,4171322493,140,35.3,4171322491,56,Back,4171322497,212,5.5,4171322495,141,63.8,,,,,,,,,,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054577,554,1,2,60,22,dqx48fglv1l96cyrmjdod0xec,1,35.4,63.8,2023-04-08T01:23:24.632Z,2023-04-08T01:23:31Z,4171322643,140,57.8,4171322649,213,0.8,4171322641,56,Left,4171322647,212,32.5,4171322645,141,96.8,4171322651,1,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054579,555,1,2,60,29,dqx48fglv1l96cyrmjdod0xec,0,74.6,84.3,2023-04-08T01:23:31.560Z,2023-04-08T01:23:32Z,4171322667,141,60.5,4171322665,140,85.9,4171322663,56,Center,4171322669,212,20.1,4171322671,213,5.3,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054587,569,49,2,60,31,7pmw399vh2v44cjle4fkklp1w,1,12.9,44.9,2023-04-08T01:23:34.234Z,2023-04-08T01:23:34Z,,,,,,,,,,,,,,,,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530054607,570,1,2,60,32,7pmw399vh2v44cjle4fkklp1w,0,12.9,44.9,2023-04-08T01:23:35.114Z,2023-04-08T01:23:37Z,4171322843,213,0.2,4171322835,56,Center,4171322837,140,60.1,4171322833,157,,4171322839,141,56.4,4171322841,212,50.2,4171322845,1,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
