id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/16/value
2497490783,512,1,2,54,12,89xivtxk59uzvhdsd6miao6tm,1,55.6,41,2023-01-14T21:01:13.436Z,2023-01-15T10:53:23Z,3979088063,178,,3978544347,213,0.2,3978544341,140,70.3,3978544339,56,Center,3978544343,141,46.0,3978544345,212,15.8,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497490785,513,3,2,54,14,89xivtxk59uzvhdsd6miao6tm,0,75.5,37,2023-01-14T21:01:15.603Z,2023-01-19T18:59:02Z,3979088115,178,,3978544355,56,Center,3978544357,286,,3984925439,465,,3978544405,233,607,,,,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497490791,607,7,2,54,14,547zzwqbiugzphhnrhj3z5k5i,1,24.5,63,2023-01-14T21:01:15.679Z,2023-01-15T10:53:22Z,3979088141,178,,3978544401,233,513,3978544379,285,,3978544377,56,Back,3978854111,384,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497490793,608,49,2,54,14,547zzwqbiugzphhnrhj3z5k5i,1,24.8,60.7,2023-01-14T21:01:16.015Z,2023-01-15T10:53:21Z,,,,,,,,,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497490803,609,1,2,54,16,547zzwqbiugzphhnrhj3z5k5i,0,23.2,61.3,2023-01-14T21:01:17.475Z,2023-01-15T10:53:20Z,3978544441,155,,3978544447,141,90.6,3978544449,212,38.8,3978544443,56,Left,3978544451,213,0.5,3978544445,140,54.9,3978544453,1,,3979088189,178,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497490847,515,61,2,54,19,89xivtxk59uzvhdsd6miao6tm,1,48.1,12.6,2023-01-14T21:01:20.427Z,2023-01-15T10:53:20Z,3979088223,178,,3978544717,56,Back,,,,,,,,,,,,,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497490811,610,4,2,54,21,547zzwqbiugzphhnrhj3z5k5i,1,56.4,88.6,2023-01-14T21:01:22.899Z,2023-01-15T10:53:19Z,3978544615,152,,3978544677,233,514,3978544617,265,,3978544507,56,Left,3978544509,286,,3978544613,13,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497490839,514,4,2,54,21,89xivtxk59uzvhdsd6miao6tm,0,43.6,11.4,2023-01-14T21:01:22.900Z,2023-01-15T10:53:18Z,3978544667,13,,3978544673,265,,3978544669,56,Back,3978544671,152,,3979088263,178,,3978544693,233,610,3978544675,285,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497490981,516,27,2,54,55,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-01-14T21:01:56.764Z,2023-01-15T08:35:20Z,3978545355,233,611,3978545351,41,Injury,3978545353,53,c8m4ox6n1v89qbbjq73s5ezmx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497490965,611,27,2,54,55,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-14T21:01:56.764Z,2023-01-15T08:35:20Z,3978545361,233,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491205,518,17,2,56,6,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-01-14T21:03:07.989Z,2023-01-15T08:35:22Z,3978546487,31,,3978546489,392,,3978546491,13,243,,,,,,,,,,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491195,517,28,2,56,10,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-01-14T21:03:12.207Z,2023-01-15T08:35:27Z,3978577959,233,612,3978546463,55,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491299,612,28,2,56,10,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-14T21:03:12.207Z,2023-01-15T08:35:27Z,3978577967,233,517,3978546885,55,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491315,613,1,2,56,27,547zzwqbiugzphhnrhj3z5k5i,1,55.5,83.8,2023-01-14T21:03:28.864Z,2023-01-15T10:53:18Z,3978546949,152,,3978546947,5,,3978546959,213,4.2,3979088567,178,,3978546953,140,32.3,3978546951,56,Back,3978855067,1,,3978855103,189,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,3978546957,212,48.9,,3978855065,196,3978546955,141,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,
2497491317,614,1,2,56,35,547zzwqbiugzphhnrhj3z5k5i,1,38.1,23.3,2023-01-14T21:03:37.028Z,2023-01-15T10:53:17Z,3978546967,141,21.3,3978546963,56,Center,3978546969,212,27.6,3978546971,213,6.2,3978546965,140,64.4,3979089411,178,,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497549935,994,1,2,56,36,547zzwqbiugzphhnrhj3z5k5i,1,62,18.3,2023-01-14T21:03:38.243Z,2023-01-15T10:53:17Z,3978856565,212,7.4,3979089457,178,,3978856559,56,Right,3978856561,140,57.6,3978856567,213,4.0,3978856563,141,9.8,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497549947,995,1,2,56,39,547zzwqbiugzphhnrhj3z5k5i,0,58.3,14.4,2023-01-14T21:03:41.286Z,2023-01-15T10:53:16Z,3978856635,213,6.2,3978856633,212,21.2,3979089497,178,,3978856629,140,78.5,3978856631,141,12.7,3978856627,56,Right,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491325,519,1,2,56,41,89xivtxk59uzvhdsd6miao6tm,0,22.6,81.4,2023-01-14T21:03:42.534Z,2023-01-15T10:53:15Z,3978546995,140,38.6,3979089541,178,,3978546997,141,98.0,3978546999,212,20.2,3978546993,56,Back,3978547001,213,0.6,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491333,615,2,2,56,42,547zzwqbiugzphhnrhj3z5k5i,1,70.7,10,2023-01-14T21:03:44.007Z,2023-01-15T10:53:15Z,3978547031,56,Center,3979089577,178,,3978547033,140,80.3,3978547035,141,27.9,3978859785,7,5l6a4uxq1vzo91ugdcjq3jw7p,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497550851,855,55,2,56,42,89xivtxk59uzvhdsd6miao6tm,1,19.3,87.7,2023-01-14T21:03:44.008Z,2023-01-15T10:53:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491343,616,43,2,56,43,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-14T21:03:44.517Z,2023-01-15T02:54:18Z,3978547465,210,13,3978547077,56,Center,3978547085,213,2.9,3978547079,140,70.4,3978547083,212,8.6,3978859835,144,1,3978547081,141,28.5,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491347,617,43,2,56,45,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-14T21:03:46.892Z,2023-01-15T02:54:20Z,3978547191,72,0,3978547495,231,48.6,3978547099,56,Center,3978547097,18,0,3978547479,77,0,3978547489,103,58.3,3978547491,215,0,3978547483,55,616,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,3978547095,22,0,,3978547481,29,3978859863,144,3978547487,102,13,3978547493,230,,,,,,,62.5,,,,,,,,,,,,,,0,97.6,
2497491345,520,43,2,56,47,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-01-14T21:03:49.134Z,2023-01-15T02:54:22Z,3978859905,144,5,3978547089,56,Back,3978547091,346,0,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491353,618,43,2,56,47,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-14T21:03:49.134Z,2023-01-15T02:54:21Z,3978547125,233,520,3978547113,346,0,3978859897,144,5,3978547111,56,Center,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491461,521,1,2,57,1,89xivtxk59uzvhdsd6miao6tm,1,18.7,68.2,2023-01-14T21:04:03.132Z,2023-01-15T10:53:14Z,3978547659,212,39.4,3978547653,56,Back,3978861345,5,,3978547657,141,13.7,3979188155,1,,3979089637,178,,3978547661,213,4.4,3978861347,152,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,3978547655,140,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491473,522,1,2,57,2,89xivtxk59uzvhdsd6miao6tm,1,15.9,43.1,2023-01-14T21:04:03.741Z,2023-01-15T10:53:13Z,3979089697,178,,3978547715,1,,3978547709,141,2.0,3978547703,56,Back,3978547711,212,36.6,3978547713,213,5.4,3978547705,140,38.4,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491487,523,1,2,57,6,89xivtxk59uzvhdsd6miao6tm,0,43.7,1.1,2023-01-14T21:04:07.693Z,2023-01-15T10:53:13Z,3979089809,178,,3978547799,213,2.2,3978547793,140,33.7,3978547791,56,Back,3978547797,212,17.0,3978547795,141,20.7,,,,,,,19htxtc8lmbfsv83py7hzqb8q,Y. Sor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497505443,980,1,2,57,7,547zzwqbiugzphhnrhj3z5k5i,1,55.3,83.1,2023-01-14T21:04:09.014Z,2023-01-15T10:53:12Z,3978622333,141,94.8,3978622329,56,Left,3978622331,140,64.1,3979089863,178,,3978622337,213,0.7,3978622335,212,12.2,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491471,619,49,2,57,8,547zzwqbiugzphhnrhj3z5k5i,1,60,94.3,2023-01-14T21:04:10.001Z,2023-01-15T10:53:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491495,620,1,2,57,12,547zzwqbiugzphhnrhj3z5k5i,1,70.6,80,2023-01-14T21:04:13.435Z,2023-01-15T10:53:10Z,3979089937,178,,3978547847,141,48.8,3978547843,56,Center,3978547849,212,21.3,3978547845,140,69.1,3978547851,213,4.6,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491525,621,1,2,57,14,547zzwqbiugzphhnrhj3z5k5i,1,73.4,49.2,2023-01-14T21:04:15.756Z,2023-01-15T10:53:09Z,3978548001,141,12.2,3978547999,140,77.5,3978547997,56,Right,3978548003,212,25.5,3978548005,213,4.9,3979089995,178,,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491543,622,1,2,57,20,547zzwqbiugzphhnrhj3z5k5i,1,90.4,15.3,2023-01-14T21:04:21.889Z,2023-01-15T10:53:06Z,3978548103,212,27.5,3979090057,178,,3978548095,155,,3978548101,141,55.0,3978861919,224,,3978548093,2,,3978548099,140,95.3,3978548097,56,Center,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,3978548105,213,1.4,,3978861921,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491547,623,61,2,57,21,547zzwqbiugzphhnrhj3z5k5i,1,96,54.7,2023-01-14T21:04:23.346Z,2023-01-15T10:53:06Z,3979090255,178,,3978548113,56,Center,,,,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491659,525,12,2,57,23,89xivtxk59uzvhdsd6miao6tm,1,7.4,42.3,2023-01-14T21:04:24.820Z,2023-01-15T10:53:05Z,3978548835,141,47.8,3979090307,178,,3978548839,213,0.1,3978548833,140,48.5,3978548831,56,Back,3978548837,212,43.3,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491541,524,43,2,57,25,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-01-14T21:04:26.526Z,2023-01-14T21:05:08Z,3978549147,144,61,3978548091,56,Back,,,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491581,624,1,2,57,28,547zzwqbiugzphhnrhj3z5k5i,1,51.4,56.6,2023-01-14T21:04:30.001Z,2023-01-15T10:53:05Z,3978548301,56,Back,3978548307,212,34.8,3978548309,213,3.0,3978548303,140,18.5,3979090411,178,,3978548305,141,62.7,3978548311,1,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491591,625,1,2,57,34,547zzwqbiugzphhnrhj3z5k5i,1,18.3,59.4,2023-01-14T21:04:36.220Z,2023-01-15T10:53:03Z,3978548363,56,Back,3979090453,178,,3978548371,213,6.0,3978548369,212,14.6,3978548367,141,53.7,3978548365,140,31.7,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491615,626,1,2,57,36,547zzwqbiugzphhnrhj3z5k5i,1,30.1,54.8,2023-01-14T21:04:37.723Z,2023-01-15T10:53:03Z,3978548515,140,17.7,3979090519,178,,3978548521,213,2.7,3978548517,141,63.4,3978548513,56,Back,3978548519,212,14.3,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491619,627,1,2,57,40,547zzwqbiugzphhnrhj3z5k5i,1,18.4,60.4,2023-01-14T21:04:41.884Z,2023-01-15T10:53:02Z,3978548545,141,75.7,3979090583,178,,3978548549,213,0.8,3978548543,140,28.1,3978548541,56,Back,3978548547,212,14.6,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491629,628,1,2,57,43,547zzwqbiugzphhnrhj3z5k5i,1,27.7,70.4,2023-01-14T21:04:44.714Z,2023-01-15T10:53:01Z,3978548623,56,Back,3978548629,212,15.8,3979090665,178,,3978548631,213,1.2,3978548625,140,32.6,3978548627,141,92.3,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491673,629,2,2,57,46,547zzwqbiugzphhnrhj3z5k5i,1,38.5,96.4,2023-01-14T21:04:47.470Z,2023-01-15T10:53:00Z,3979090763,178,,3978548913,1,,3978548919,141,91.8,3978548915,56,Left,3978548917,140,79.5,3978548911,7,5f13ro5hgmago2bmqtzjw5ey,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491661,526,55,2,57,46,89xivtxk59uzvhdsd6miao6tm,1,39.8,50.2,2023-01-14T21:04:47.471Z,2023-01-15T10:53:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491753,527,1,2,58,11,89xivtxk59uzvhdsd6miao6tm,1,38.2,13.6,2023-01-14T21:05:12.618Z,2023-01-15T10:52:59Z,3978549345,213,2.9,3978549335,241,,3979090843,178,,3978549341,141,18.9,3978549337,56,Back,3978549343,212,16.3,3978549339,140,23.1,3978549333,5,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491779,528,1,2,58,13,89xivtxk59uzvhdsd6miao6tm,1,26.2,26.8,2023-01-14T21:05:14.630Z,2023-01-15T10:52:58Z,3978549483,56,Back,3978549491,213,2.3,3978549489,212,21.6,3978549487,141,49.4,3979090879,178,,3978549485,140,11.8,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491793,529,1,2,58,16,89xivtxk59uzvhdsd6miao6tm,0,13.6,45.7,2023-01-14T21:05:17.702Z,2023-01-15T10:52:57Z,3978549529,140,64.4,3978549533,212,53.4,3978549537,1,,3978549527,56,Center,3978549531,141,43.9,3978549535,213,6.3,3978549525,157,,3979090951,178,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491797,630,1,2,58,18,547zzwqbiugzphhnrhj3z5k5i,0,41.4,58.1,2023-01-14T21:05:20.211Z,2023-01-15T10:52:57Z,3978549557,141,57.9,3978549551,3,,3978549553,56,Center,3978549559,212,13.4,3978549561,213,6.3,3978549555,140,54.2,3979091037,388,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491841,530,1,2,58,22,89xivtxk59uzvhdsd6miao6tm,1,51,43.8,2023-01-14T21:05:23.825Z,2023-01-15T10:52:56Z,3978549801,1,,3978549791,56,Left,3978549797,212,51.0,3978549799,213,0.7,3978549793,140,87.4,3979091077,178,,3978549795,141,93.5,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491853,531,1,2,58,29,89xivtxk59uzvhdsd6miao6tm,0,93.7,98,2023-01-14T21:05:31.339Z,2023-01-15T10:52:54Z,3979091113,178,,3978549907,141,53.6,3978549901,155,,3978549903,56,Center,3978863057,20,,3978549909,212,30.3,3978549905,140,91.2,3978549899,2,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,3978549911,213,4.6,,3978863055,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491863,631,12,2,58,31,547zzwqbiugzphhnrhj3z5k5i,1,8.6,48.5,2023-01-14T21:05:32.750Z,2023-01-15T10:52:54Z,3978549953,213,5.7,3978549951,212,22.8,3978549945,56,Back,3978549949,141,30.1,3978549971,15,,3978549947,140,26.8,3979091331,388,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491893,532,1,2,58,36,89xivtxk59uzvhdsd6miao6tm,1,69.6,54.5,2023-01-14T21:05:37.928Z,2023-01-15T10:52:52Z,3978550101,212,24.8,3978550095,56,Left,3979091481,178,,3978550103,213,1.5,3978550097,140,71.2,3978550099,141,90.9,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491919,533,1,2,58,38,89xivtxk59uzvhdsd6miao6tm,1,69.1,80.5,2023-01-14T21:05:40.126Z,2023-01-15T10:52:51Z,3978550233,140,87.2,3978550239,213,0.5,3978550237,212,22.1,3978550231,56,Left,3978550235,141,97.2,3979091685,178,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491943,534,1,2,58,46,89xivtxk59uzvhdsd6miao6tm,1,82.8,92.8,2023-01-14T21:05:47.876Z,2023-01-15T10:52:48Z,3978550379,213,3.4,3978550373,140,67.8,3978550371,56,Left,3978550377,212,16.4,3979091737,178,,3978550375,141,85.9,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491975,535,1,2,58,50,89xivtxk59uzvhdsd6miao6tm,1,65,92.1,2023-01-14T21:05:51.839Z,2023-01-15T10:52:46Z,3978550539,213,0.1,3978550533,140,87.0,3978550531,56,Left,3979091865,178,,3978550537,212,23.2,3978550535,141,94.5,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491979,536,1,2,58,56,89xivtxk59uzvhdsd6miao6tm,0,97.9,98.4,2023-01-14T21:05:57.576Z,2023-01-15T10:52:43Z,3978550559,141,95.0,3978550589,286,,3978550583,236,,3979091941,178,,3978550557,140,97.7,3978550563,213,4.6,3978550555,56,Left,3978550585,233,632,14w9q2mu6yq235ic55fxs0w2y,N. Castro,3978550561,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491981,632,74,2,58,56,547zzwqbiugzphhnrhj3z5k5i,1,3.2,3.9,2023-01-14T21:05:57.634Z,2023-01-15T10:52:42Z,3979091991,178,,3978550595,233,536,3978550569,285,,3978550567,56,Back,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497492107,538,61,2,58,56,89xivtxk59uzvhdsd6miao6tm,1,98,98.5,2023-01-14T21:05:57.763Z,2023-01-15T10:52:42Z,3978551279,56,Left,3979092037,178,,,,,,,,,,,,,,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491995,537,5,2,58,57,89xivtxk59uzvhdsd6miao6tm,0,100.9,90.3,2023-01-14T21:05:58.531Z,2023-01-15T08:41:35Z,3978551165,346,,3978550937,233,633,3978550623,56,Left,,,,,,,,,,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497491987,633,5,2,58,57,547zzwqbiugzphhnrhj3z5k5i,1,-0.9,9.7,2023-01-14T21:05:58.531Z,2023-01-15T08:41:35Z,3978550599,56,Back,3978550945,233,537,3978551187,346,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497492129,634,1,2,59,20,547zzwqbiugzphhnrhj3z5k5i,1,5.7,60.6,2023-01-14T21:06:22.017Z,2023-01-15T10:52:42Z,3978551401,213,4.5,3978552157,237,,3978551395,140,3.4,3978551399,212,9.8,3978551393,56,Back,3978552155,124,,3978551397,141,46.7,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497492145,635,1,2,59,27,547zzwqbiugzphhnrhj3z5k5i,1,12.2,42.1,2023-01-14T21:06:29.258Z,2023-01-15T10:52:41Z,3978551501,141,23.9,3978551499,140,40.4,3978551507,1,,3978551497,56,Back,3978551503,212,32.1,3978551505,213,5.9,3979092171,178,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497492195,636,1,2,59,29,547zzwqbiugzphhnrhj3z5k5i,1,41.6,26.9,2023-01-14T21:06:30.796Z,2023-01-15T10:52:40Z,3978551687,56,Back,3978551693,212,12.2,3978551691,141,18.3,3978551689,140,31.4,3979092195,178,,3978551695,213,3.6,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497492197,637,4,2,59,29,547zzwqbiugzphhnrhj3z5k5i,1,39.9,23.5,2023-01-14T21:06:31.148Z,2023-01-15T10:52:40Z,3978551705,56,Back,3978551721,233,539,3978551707,152,,3978551709,286,,3978551703,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497492199,539,4,2,59,29,89xivtxk59uzvhdsd6miao6tm,0,60.1,76.5,2023-01-14T21:06:31.149Z,2023-01-15T10:52:39Z,3978551717,152,,3979092387,178,,3978551711,10,,3978551725,233,637,3978551715,56,Center,3978551729,285,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497492207,638,1,2,59,37,547zzwqbiugzphhnrhj3z5k5i,1,37.1,28.6,2023-01-14T21:06:38.968Z,2023-01-15T10:52:39Z,3978551781,213,3.8,3979092481,178,,3978551775,140,32.8,3978551779,212,5.7,3978551773,56,Back,3978551769,5,,3978551771,152,,3978551777,141,23.6,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497492215,639,1,2,59,39,547zzwqbiugzphhnrhj3z5k5i,1,33.9,18.8,2023-01-14T21:06:40.544Z,2023-01-15T10:52:38Z,3978551817,212,10.8,3978551811,56,Back,3978551813,140,27.6,3978551819,213,2.2,3978551815,141,31.3,3979092533,178,,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
