id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/11/value,keyPass,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value
2442639175,542,50,2,69,12,9njsy633rh1tyri7l2jaju5o,1,79.9,33.2,2022-08-06T15:26:07.673Z,2022-08-07T10:00:15Z,3687841103,286,,3687841101,56,Center,3687841441,233,611,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442639215,611,7,2,69,13,89xivtxk59uzvhdsd6miao6tm,1,20.1,66.8,2022-08-06T15:26:08.729Z,2022-08-07T10:00:15Z,3689116517,384,,3687841331,56,Back,3687841333,285,,3687841403,233,542,3689972961,178,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442639221,612,49,2,69,14,89xivtxk59uzvhdsd6miao6tm,1,19.3,57.1,2022-08-06T15:26:09.797Z,2022-08-07T08:13:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442639431,613,1,2,69,19,89xivtxk59uzvhdsd6miao6tm,1,42.5,32.4,2022-08-06T15:26:15.250Z,2022-08-07T08:13:07Z,3689974069,178,,3687842525,212,28.6,3687842521,140,66.2,3687842527,213,5.8,3687842519,56,Right,3687842523,141,11.7,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442639509,614,1,2,69,24,89xivtxk59uzvhdsd6miao6tm,1,82.2,13.3,2022-08-06T15:26:19.529Z,2022-08-07T08:13:06Z,3687846227,210,15,3687842925,56,Center,3687842931,141,30.7,3687842937,213,0.9,3687846229,154,,3687842927,140,90.4,3689974519,178,,3687842933,212,14.6,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2442639533,615,15,2,69,26,89xivtxk59uzvhdsd6miao6tm,1,93.6,33.7,2022-08-06T15:26:21.466Z,2022-08-07T08:13:05Z,3687843399,63,,3687846269,102,48.4,3687846263,154,,3687846275,147,43.6,3687846261,29,,3687843397,20,,3687843031,56,Center,3689975137,178,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,3687846259,78,,,3687846271,103,3687844425,233,543,3687846273,146,3687846265,55,614,3689119477,23,,,,,,,,,,,,13.3,97.1,,,,,,,,,
2442639517,543,10,2,69,26,9njsy633rh1tyri7l2jaju5o,1,2.4,57.1,2022-08-06T15:26:21.758Z,2022-08-07T08:13:05Z,3687842983,56,Back,3689122159,377,,3687846327,180,,3687842981,182,,3687844501,233,615,3687842975,173,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442639559,544,49,2,69,28,9njsy633rh1tyri7l2jaju5o,1,21.6,72.5,2022-08-06T15:26:23.599Z,2022-08-07T08:13:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442639657,545,4,2,69,29,9njsy633rh1tyri7l2jaju5o,1,22.9,70.3,2022-08-06T15:26:24.556Z,2022-08-07T08:13:04Z,3687843751,56,Back,3687843749,13,,3687843755,265,,3687844143,233,616,3687843753,152,,3687843757,285,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442639709,616,4,2,69,29,89xivtxk59uzvhdsd6miao6tm,0,77.1,29.7,2022-08-06T15:26:24.557Z,2022-08-07T08:13:03Z,3689977099,178,,3687844057,265,,3687844043,13,,3687844203,233,545,3687844053,152,,3687844059,286,,3687844049,56,Center,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641069,546,1,2,70,28,9njsy633rh1tyri7l2jaju5o,0,24.4,70.8,2022-08-06T15:27:24.224Z,2022-08-07T08:13:03Z,3687851573,212,53.8,3687851569,140,74.1,3687851565,152,,3687851561,5,,3689977481,178,,3687852293,1,,3687851571,141,90.0,3687851567,56,Left,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,3687851563,155,,,3687851575,213,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,
2442641153,617,44,2,70,31,89xivtxk59uzvhdsd6miao6tm,1,27.7,11.9,2022-08-06T15:27:27.195Z,2022-08-07T08:51:03Z,3687852335,233,547,3687851981,285,,3687851979,56,Back,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641203,547,44,2,70,31,9njsy633rh1tyri7l2jaju5o,0,72.3,88.1,2022-08-06T15:27:27.196Z,2022-08-07T08:13:02Z,3687852345,233,617,3687852251,56,Left,3687852253,286,,,,,,,,,,,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641187,618,1,2,70,31,89xivtxk59uzvhdsd6miao6tm,1,27.4,12.1,2022-08-06T15:27:27.254Z,2022-08-07T08:51:03Z,3689984539,388,,3687852181,213,0.2,3687852171,3,,3687852179,212,10.5,3687852175,140,37.1,3687852173,56,Back,3687852177,141,15.9,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641193,619,49,2,70,33,89xivtxk59uzvhdsd6miao6tm,1,33.3,6.9,2022-08-06T15:27:29.293Z,2022-08-07T08:13:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641255,620,1,2,70,34,89xivtxk59uzvhdsd6miao6tm,0,33,4.2,2022-08-06T15:27:29.989Z,2022-08-07T08:13:01Z,3687852593,213,0.6,3687852583,157,,3687852587,140,64.7,3687852591,212,40.8,3687852585,56,Center,3689985787,178,,3687852595,1,,3687852589,141,38.9,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641263,548,49,2,70,37,9njsy633rh1tyri7l2jaju5o,1,43.7,72.4,2022-08-06T15:27:32.587Z,2022-08-07T08:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641407,549,1,2,70,40,9njsy633rh1tyri7l2jaju5o,1,36.4,50.4,2022-08-06T15:27:36.223Z,2022-08-07T08:12:58Z,3689986785,178,,3687853311,213,3.1,3687853305,140,18.5,3687853309,212,18.8,3687853303,56,Back,3687853307,141,51.5,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641433,550,1,2,70,43,9njsy633rh1tyri7l2jaju5o,1,20.2,51.6,2022-08-06T15:27:38.344Z,2022-08-07T08:12:58Z,3687853489,213,1.1,3687853485,141,76.0,3689987461,178,,3687853481,56,Back,3687853487,212,18.2,3687853483,140,27.4,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641563,551,1,2,70,48,9njsy633rh1tyri7l2jaju5o,0,37.5,87,2022-08-06T15:27:43.944Z,2022-08-07T08:12:57Z,3689987929,178,,3687854091,140,66.3,3687854089,56,Center,3687854095,212,31.5,3687854093,141,73.9,3687854097,213,6.0,,,,,,,4rkl9bef513htcb8toe8lvkyx,J. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641613,621,8,2,70,50,89xivtxk59uzvhdsd6miao6tm,1,39,26.8,2022-08-06T15:27:45.412Z,2022-08-07T08:12:57Z,3689124453,385,,3689988863,178,,3687854335,56,Back,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641675,552,1,2,70,51,9njsy633rh1tyri7l2jaju5o,1,57.3,65.6,2022-08-06T15:27:46.805Z,2022-08-07T08:12:57Z,3687854705,141,45.5,3687854709,213,4.5,3689989179,178,,3687854701,56,Center,3687854707,212,14.0,3687854703,140,54.4,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641757,553,1,2,70,53,9njsy633rh1tyri7l2jaju5o,0,53.5,50.5,2022-08-06T15:27:48.826Z,2022-08-07T08:12:56Z,3687855105,213,0.8,3687855097,56,Left,3687855101,141,100.0,3689989313,178,,3687855095,155,,3687855099,140,84.3,3687855107,1,,3687855103,212,47.7,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442641765,554,5,2,70,57,9njsy633rh1tyri7l2jaju5o,0,87.3,102,2022-08-06T15:27:52.618Z,2022-08-07T01:23:08Z,3687855137,347,,3687855135,56,Left,3687856705,233,622,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442642043,622,5,2,70,57,89xivtxk59uzvhdsd6miao6tm,1,12.7,-2,2022-08-06T15:27:52.618Z,2022-08-07T01:23:07Z,3687856665,347,,3687856663,56,Back,3687856689,233,554,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442642085,623,1,2,71,8,89xivtxk59uzvhdsd6miao6tm,1,18,0,2022-08-06T15:28:04.268Z,2022-08-07T08:12:56Z,3687856875,213,2.4,3687856867,56,Back,3687856871,141,8.6,3687856869,140,11.0,3687856873,212,10.2,3687856865,107,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442642177,624,1,2,71,9,89xivtxk59uzvhdsd6miao6tm,0,19.3,10.3,2022-08-06T15:28:05.195Z,2022-08-07T08:12:55Z,3687857287,141,11.1,3689990689,178,,3687857283,56,Back,3687857293,1,,3687857289,212,26.8,3687857285,140,44.8,3687857281,157,,3687857291,213,0.0,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442642245,555,1,2,71,14,9njsy633rh1tyri7l2jaju5o,1,47.5,81.4,2022-08-06T15:28:09.613Z,2022-08-07T08:12:55Z,3687857659,56,Left,3687857665,212,13.8,3689991357,178,,3687857661,140,57.8,3687857657,3,,3687857667,213,0.7,3687857663,141,94.1,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442642313,556,1,2,71,15,9njsy633rh1tyri7l2jaju5o,0,55.3,91.8,2022-08-06T15:28:10.641Z,2022-08-07T08:12:55Z,3687857981,56,Left,3687857979,3,,3687857989,213,0.5,3687857985,141,100.0,3687857983,140,67.1,3687857987,212,13.9,3689991917,388,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442642323,557,5,2,71,17,9njsy633rh1tyri7l2jaju5o,0,66.2,101.6,2022-08-06T15:28:12.610Z,2022-08-07T01:23:42Z,3687858035,347,,3687861027,233,625,3687858033,56,Left,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442642861,625,5,2,71,17,89xivtxk59uzvhdsd6miao6tm,1,33.8,-1.6,2022-08-06T15:28:12.610Z,2022-08-07T01:23:41Z,3687860993,233,557,3687860949,347,,3687860947,56,Back,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442642951,626,1,2,71,38,89xivtxk59uzvhdsd6miao6tm,1,45.7,0,2022-08-06T15:28:33.428Z,2022-08-07T08:12:54Z,3687861375,213,2.0,3687861371,141,14.4,3687861367,56,Back,3687861369,140,40.5,3687861373,212,12.0,3687861365,107,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442643019,627,1,2,71,40,89xivtxk59uzvhdsd6miao6tm,1,40.4,6,2022-08-06T15:28:36.282Z,2022-08-07T08:12:53Z,3687861747,213,2.3,3687861739,56,Back,3687861743,141,40.4,3687861745,212,32.4,3690673371,1,,3689993227,178,,3687861741,140,19.0,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442643129,628,1,2,71,44,89xivtxk59uzvhdsd6miao6tm,1,20.3,43,2022-08-06T15:28:40.300Z,2022-08-07T08:12:53Z,3687862363,141,54.8,3687862367,213,1.3,3687862361,140,22.5,3689993489,178,,3687862359,56,Back,3687862365,212,8.3,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442643347,629,1,2,71,48,89xivtxk59uzvhdsd6miao6tm,1,29.9,24.4,2022-08-06T15:28:44.122Z,2022-08-07T08:12:52Z,3689993865,178,,3687863485,140,15.0,3687863495,213,2.4,3687863491,212,21.5,3687863481,56,Back,3687863487,141,46.0,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442643435,630,1,2,71,53,89xivtxk59uzvhdsd6miao6tm,1,18.8,43.7,2022-08-06T15:28:49.291Z,2022-08-07T08:12:51Z,3687863975,213,0.1,3687863967,56,Center,3687863971,141,50.4,3687863977,1,,3689994083,178,,3687863965,155,,3687863973,212,42.5,3687863969,140,59.0,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442643599,632,4,2,71,57,89xivtxk59uzvhdsd6miao6tm,1,51.3,47.8,2022-08-06T15:28:52.950Z,2022-08-07T08:12:50Z,3687864761,286,,3687864755,56,Center,3687864759,265,,3687864753,13,,3687864809,233,558,3687864757,152,,,,,,,,561pn6ha3pwbofjt8gbqhj0iy,A. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442643493,558,4,2,71,57,9njsy633rh1tyri7l2jaju5o,0,48.7,52.2,2022-08-06T15:28:52.951Z,2022-08-07T08:12:50Z,3689994887,178,,3687864291,152,,3687864295,285,,3687864847,233,632,3687864289,56,Back,3687864293,265,,3687864287,13,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442643441,631,43,2,71,58,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-08-06T15:28:53.412Z,2022-08-06T15:28:55Z,3687864007,56,Center,3687864165,144,61,,,,,,,,,,,,,,,,,,,561pn6ha3pwbofjt8gbqhj0iy,A. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442643853,633,1,2,72,10,89xivtxk59uzvhdsd6miao6tm,1,54.8,54.4,2022-08-06T15:29:06.157Z,2022-08-07T08:12:49Z,3687866061,56,Center,3687866059,152,,3687866065,141,32.5,3687866069,213,5.0,3689995341,178,,3687866063,140,59.4,3687866057,5,,3687866067,212,15.7,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442643955,634,1,2,72,13,89xivtxk59uzvhdsd6miao6tm,1,57.3,29.1,2022-08-06T15:29:09.030Z,2022-08-07T08:12:49Z,3687866601,212,16.2,3687866597,140,64.4,3689995611,178,,3687866603,213,5.2,3687866599,141,7.9,3687866595,56,Right,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644023,635,1,2,72,17,89xivtxk59uzvhdsd6miao6tm,1,59.4,20.2,2022-08-06T15:29:13.128Z,2022-08-07T08:12:47Z,3687866955,213,0.4,3687866949,212,14.9,3689996251,178,,3687866937,56,Center,3687866943,141,29.7,3687866939,140,72.2,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644043,636,1,2,72,18,89xivtxk59uzvhdsd6miao6tm,1,68.4,29.9,2022-08-06T15:29:14.007Z,2022-08-07T08:12:47Z,3687867079,213,4.8,3687867075,141,9.8,3687867071,56,Right,3687867077,212,13.7,3687867073,140,69.4,3689996673,178,,,,,,,,561pn6ha3pwbofjt8gbqhj0iy,A. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644133,637,1,2,72,19,89xivtxk59uzvhdsd6miao6tm,1,67.4,6.4,2022-08-06T15:29:15.250Z,2022-08-07T08:12:46Z,3689996927,178,,3687867613,213,0.2,3687867607,140,91.3,3687867611,212,25.4,3687867605,56,Right,3687867609,141,12.5,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644371,638,1,2,72,24,89xivtxk59uzvhdsd6miao6tm,1,92.8,7.3,2022-08-06T15:29:20.025Z,2022-08-07T08:48:08Z,3687869005,213,3.2,3687868995,141,5.5,3687868989,140,79.3,3687868985,56,Right,3687869001,212,14.2,3689997351,178,,,,,,,,561pn6ha3pwbofjt8gbqhj0iy,A. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644407,639,1,2,72,34,89xivtxk59uzvhdsd6miao6tm,0,98,22.7,2022-08-06T15:29:29.825Z,2022-08-07T08:12:43Z,3689997977,178,,3687869191,141,46.3,3687869193,212,23.6,3687869189,140,81.5,3687869195,213,2.4,3687869187,56,Center,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644433,559,49,2,72,37,9njsy633rh1tyri7l2jaju5o,1,19.9,41,2022-08-06T15:29:33.240Z,2022-08-07T08:12:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644563,560,3,2,72,42,9njsy633rh1tyri7l2jaju5o,1,44.5,21,2022-08-06T15:29:37.780Z,2022-08-07T08:12:41Z,3687870021,56,Back,3689133403,464,,3687870025,286,,3687870111,233,640,3690000229,178,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644491,640,45,2,72,42,89xivtxk59uzvhdsd6miao6tm,0,55.5,79,2022-08-06T15:29:37.780Z,2022-08-07T08:12:41Z,3687869659,56,Left,3687870133,233,560,3687869661,285,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644653,561,61,2,72,42,9njsy633rh1tyri7l2jaju5o,1,45.2,21.1,2022-08-06T15:29:37.982Z,2022-08-07T08:12:40Z,3687870507,56,Back,3690000649,178,,,,,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644655,562,3,2,72,46,9njsy633rh1tyri7l2jaju5o,0,59.7,27.7,2022-08-06T15:29:41.325Z,2022-08-07T08:12:39Z,3687870845,233,641,3687870529,286,,3690002765,178,,3689137061,465,,3687870527,56,Center,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644683,641,7,2,72,46,89xivtxk59uzvhdsd6miao6tm,1,40.3,72.3,2022-08-06T15:29:41.555Z,2022-08-07T08:12:39Z,3687870671,56,Back,3689137459,384,,3687870821,233,562,3687870673,285,,3690003117,389,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644695,642,49,2,72,47,89xivtxk59uzvhdsd6miao6tm,1,41.4,72.6,2022-08-06T15:29:42.582Z,2022-08-07T08:12:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644889,643,1,2,72,50,89xivtxk59uzvhdsd6miao6tm,1,51.7,63.5,2022-08-06T15:29:45.803Z,2022-08-07T08:12:37Z,3687871797,212,47.2,3687871793,140,94.9,3687871799,213,0.3,3687871801,1,,3687871795,141,82.9,3687871791,56,Left,3690004131,178,,3689140057,155,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644965,644,1,2,72,57,89xivtxk59uzvhdsd6miao6tm,1,99.9,88.1,2022-08-06T15:29:52.514Z,2022-08-07T08:12:36Z,3687872249,141,70.3,3687872251,212,21.1,3687872245,56,Center,3687872253,213,3.8,3690004501,178,,3687872247,140,83.4,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442644999,645,1,2,72,59,89xivtxk59uzvhdsd6miao6tm,1,83.7,70.4,2022-08-06T15:29:54.427Z,2022-08-07T08:12:35Z,3687872455,213,4.1,3690004837,178,,3687872447,56,Center,3687872453,212,15.6,3687872451,141,52.2,3687872449,140,74.7,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645067,646,1,2,73,0,89xivtxk59uzvhdsd6miao6tm,1,76.8,59,2022-08-06T15:29:56.138Z,2022-08-07T08:12:35Z,3687872781,140,92.2,3687872779,56,Center,3687872785,212,16.6,3687872783,141,53.3,3690005207,178,,3687872787,213,6.0,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645161,647,1,2,73,2,89xivtxk59uzvhdsd6miao6tm,1,92.2,53.4,2022-08-06T15:29:57.648Z,2022-08-07T08:12:34Z,3687875611,210,15,3687873235,213,2.9,3687873231,141,54.9,3687875615,154,,3687873229,140,88.1,3690005821,178,,3687873233,212,4.4,3687873227,56,Center,561pn6ha3pwbofjt8gbqhj0iy,A. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2442645165,648,15,2,73,3,89xivtxk59uzvhdsd6miao6tm,1,90.6,57.9,2022-08-06T15:29:58.702Z,2022-08-07T08:12:33Z,3687875651,147,51,3687875649,146,98.5,3690006355,178,,3687875643,102,53.4,3687873255,17,,3687873253,22,,3687875633,154,,3687873257,56,Center,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,3687875645,103,7.6,,3687875637,55,3687875629,76,,3687873851,233,3687873763,72,,3687875631,29,,,,,,,,,,,,647,563,,,,,,,,,
2442645153,563,10,2,73,3,9njsy633rh1tyri7l2jaju5o,1,1.4,48.1,2022-08-06T15:29:59.278Z,2022-08-07T08:12:33Z,3687873219,56,Back,3689142537,376,,3687873921,233,648,3687873723,179,,3687873217,182,,3687873213,173,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645175,564,6,2,73,4,9njsy633rh1tyri7l2jaju5o,0,0.2,43.7,2022-08-06T15:30:00.222Z,2022-08-07T01:27:01Z,3687873313,73,,3687873311,56,Back,3687873471,233,649,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645197,649,6,2,73,4,89xivtxk59uzvhdsd6miao6tm,1,99.8,56.3,2022-08-06T15:30:00.222Z,2022-08-07T01:27:01Z,3687873425,233,564,3687873421,56,Center,3687873423,73,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646263,650,1,2,73,44,89xivtxk59uzvhdsd6miao6tm,0,99.5,99.5,2022-08-06T15:30:40.202Z,2022-08-07T01:27:07Z,3687879555,56,Center,3689143593,20,,3687879571,1,,3687879559,141,50.9,3690007377,178,,3687879551,155,,3687879549,6,,3687879567,213,4.5,9pvc7e65cfgtuipfen5zt463t,M. Trésor,3687879557,140,91.5,,3687879563,212,3687879547,2,,3687879553,223,,,,,,,,,,,,,,,,,34.1,,,,,,,,,,
2442646269,565,12,2,73,46,9njsy633rh1tyri7l2jaju5o,1,5.3,47.8,2022-08-06T15:30:41.773Z,2022-08-07T08:12:32Z,3687879601,212,19.2,3687879597,140,23.1,3690007993,388,,3687879603,213,0.2,3687879595,56,Back,3687879667,15,,3687879599,141,54.3,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
