id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2451891491,698,1,2,69,37,57jcqe38hakh2hfit2zsogsb,1,64.7,90,2022-08-27T19:29:14.340Z,2022-09-04T20:39:50Z,3759428031,178,,3737030657,212,6.5,3737030651,56,Left,3737030659,213,2.3,3737030653,140,60.5,3737030655,141,97.1,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451891513,699,1,2,69,38,57jcqe38hakh2hfit2zsogsb,1,60.4,96.5,2022-08-27T19:29:15.408Z,2022-09-04T20:39:55Z,3737030777,140,40.4,3759428239,178,,3737030779,141,93.3,3737030781,212,21.1,3737030775,56,Back,3737030783,213,3.2,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451891545,700,43,2,69,41,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-08-27T19:29:18.634Z,2022-08-30T15:51:30Z,3737030957,212,9.8,3737030955,141,83.3,3737030953,140,33.6,3744761833,144,1,3737030959,213,3.9,3737030951,56,Back,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451891589,701,1,2,69,42,57jcqe38hakh2hfit2zsogsb,1,33.3,79.6,2022-08-27T19:29:19.438Z,2022-09-04T20:39:57Z,3737031201,56,Back,3737031209,213,4.5,3737031203,140,28.9,3737031205,141,53.9,3759428441,178,,3737031207,212,18.1,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451891681,702,1,2,69,45,57jcqe38hakh2hfit2zsogsb,1,29.8,50.3,2022-08-27T19:29:23.056Z,2022-09-04T20:39:59Z,3737031729,213,4.8,3737031719,140,31.9,3737031727,212,16.9,3737031715,56,Back,3737031725,141,25.6,3759428535,178,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451891759,703,1,2,69,49,57jcqe38hakh2hfit2zsogsb,1,34.2,17.9,2022-08-27T19:29:26.957Z,2022-09-04T20:40:03Z,3737032177,56,Right,3737032183,212,23.2,3737032185,213,5.9,3759428735,178,,3737032181,141,5.0,3737032179,140,54.7,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451891783,704,1,2,69,54,57jcqe38hakh2hfit2zsogsb,1,55.1,4.9,2022-08-27T19:29:31.979Z,2022-09-04T20:40:06Z,3737032287,140,65.4,3759428895,178,,3737032289,141,6.4,3737032293,213,0.1,3737032285,56,Right,3737032291,212,10.9,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451891789,705,4,2,69,55,57jcqe38hakh2hfit2zsogsb,1,69.6,7.4,2022-08-27T19:29:33.212Z,2022-09-04T20:40:14Z,3737032307,56,Right,3737032309,152,,3737032311,265,,3737032615,233,532,3737032305,13,,3737032313,286,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451891837,532,4,2,69,55,2xl3g56k2mbuwdbre46s29vt4,0,30.4,92.6,2022-08-27T19:29:33.213Z,2022-09-04T20:40:13Z,3737032597,285,,3737032653,233,705,3737032591,56,Back,3737032589,13,,3737032595,265,,3759429197,178,,3737032593,152,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451892997,706,1,2,71,14,57jcqe38hakh2hfit2zsogsb,1,63.4,6.5,2022-08-27T19:30:52.142Z,2022-09-04T20:40:21Z,3737039059,5,,3737039065,140,48.7,3737039063,56,Back,3759429567,178,,3737039069,212,30.9,3737039061,152,,3737039071,213,2.1,3737039067,141,45.8,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893023,707,1,2,71,18,57jcqe38hakh2hfit2zsogsb,1,48.7,45.8,2022-08-27T19:30:56.154Z,2022-09-04T20:40:25Z,3759429663,178,,3737039207,213,4.6,3737039199,56,Back,3737039203,141,15.6,3737039205,212,20.6,3737039201,140,47.0,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893051,708,1,2,71,22,57jcqe38hakh2hfit2zsogsb,1,53.1,14.3,2022-08-27T19:30:59.317Z,2022-09-04T20:40:28Z,3759429893,178,,3737039365,56,Center,3737039369,141,26.4,3737039371,212,8.6,3737039367,140,55.5,3737039373,213,1.3,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893095,709,1,2,71,23,57jcqe38hakh2hfit2zsogsb,1,55.5,26.4,2022-08-27T19:31:00.525Z,2022-09-04T20:40:31Z,3737039621,140,53.6,3759430051,178,,3737039617,56,Right,3737039627,213,4.5,3737039625,212,8.2,3737039623,141,14.7,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893131,710,1,2,71,25,57jcqe38hakh2hfit2zsogsb,0,53.6,14.7,2022-08-27T19:31:03.140Z,2022-09-04T20:40:37Z,3737039805,140,95.4,3737039803,56,Center,3737039813,1,,3737039809,212,47.9,3737039801,155,,3737039811,213,0.4,3737039807,141,43.0,3759430291,178,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893149,533,52,2,71,29,2xl3g56k2mbuwdbre46s29vt4,1,5.8,54.9,2022-08-27T19:31:06.995Z,2022-09-04T20:40:41Z,3759430489,178,,3744762353,377,,,,,,,,,,,,,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893271,534,80,2,71,38,2xl3g56k2mbuwdbre46s29vt4,0,11.2,48.1,2022-08-27T19:31:15.516Z,2022-09-04T20:40:45Z,3759430705,178,,,,,,,,,,,,,,,,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893375,535,1,2,71,40,2xl3g56k2mbuwdbre46s29vt4,1,12.5,44.8,2022-08-27T19:31:17.840Z,2022-09-04T20:40:48Z,3759430827,178,,3737041147,141,24.9,3737041149,212,16.8,3737041151,213,5.3,3737041145,140,22.0,3737041143,56,Back,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893443,536,1,2,71,44,2xl3g56k2mbuwdbre46s29vt4,1,25.2,25,2022-08-27T19:31:21.981Z,2022-09-04T20:40:52Z,3737041541,56,Back,3737041549,213,1.6,3737041543,140,24.3,3737041545,141,61.2,3737041547,212,24.6,3759430969,178,,,,,,,,5bd2bm6ukc4u58hd0idimecid,Botía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893541,537,1,2,71,50,2xl3g56k2mbuwdbre46s29vt4,1,27.9,67.3,2022-08-27T19:31:27.616Z,2022-09-04T20:40:56Z,3737042101,212,13.0,3737042097,140,23.5,3737042103,213,4.3,3759431193,178,,3737042095,56,Back,3737042099,141,49.4,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893571,538,1,2,71,56,2xl3g56k2mbuwdbre46s29vt4,1,26.4,45.8,2022-08-27T19:31:33.267Z,2022-09-04T20:41:01Z,3737042289,212,22.8,3759431375,178,,3737042285,140,30.5,3737042291,213,4.9,3737042283,56,Back,3737042287,141,12.8,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893635,539,1,2,71,58,2xl3g56k2mbuwdbre46s29vt4,1,31.2,14.7,2022-08-27T19:31:35.641Z,2022-09-04T20:41:05Z,3737042721,141,38.6,3737042719,140,27.1,3759431549,178,,3737042723,212,16.8,3737042725,213,1.8,3737042717,56,Back,,,,,,,5bd2bm6ukc4u58hd0idimecid,Botía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893717,540,1,2,72,3,2xl3g56k2mbuwdbre46s29vt4,1,36.2,40.1,2022-08-27T19:31:40.573Z,2022-09-04T20:41:10Z,3737043195,141,47.5,3737043197,212,17.6,3737043193,140,20.1,3737043199,213,2.9,3759431753,178,,3737043191,56,Back,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893783,541,1,2,72,8,2xl3g56k2mbuwdbre46s29vt4,1,18.5,48.7,2022-08-27T19:31:45.613Z,2022-09-04T20:41:16Z,3737043605,56,Back,3737043613,213,5.1,3737043609,141,10.9,3737043611,212,27.5,3737043607,140,27.9,3759432071,178,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893805,542,1,2,72,12,2xl3g56k2mbuwdbre46s29vt4,0,29.7,14.9,2022-08-27T19:31:49.352Z,2022-09-04T20:41:19Z,3737043737,213,0.6,3737043727,155,,3737043735,212,56.7,3737043733,141,63.4,3759432131,178,,3737043739,1,,3737043731,140,73.6,3737043729,56,Center,5bd2bm6ukc4u58hd0idimecid,Botía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893859,711,1,2,72,14,57jcqe38hakh2hfit2zsogsb,1,27.9,31,2022-08-27T19:31:52.045Z,2022-09-04T20:41:25Z,3737044057,56,Back,3737044061,141,19.7,3737044055,3,,3759432393,388,,3737044063,212,10.1,3737044059,140,34.2,3737044065,213,5.4,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893885,713,1,2,72,16,57jcqe38hakh2hfit2zsogsb,1,34.2,19.7,2022-08-27T19:31:54.225Z,2022-09-04T20:41:33Z,3737044175,56,Back,3737044183,213,2.0,3737044179,141,34.2,3737044181,212,10.9,3737044177,140,29.7,3759432775,178,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893871,712,49,2,72,17,57jcqe38hakh2hfit2zsogsb,1,34.2,19.7,2022-08-27T19:31:54.617Z,2022-09-04T20:41:31Z,,,,,,,,,,,,,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893899,714,1,2,72,18,57jcqe38hakh2hfit2zsogsb,1,29.7,34.2,2022-08-27T19:31:55.497Z,2022-09-04T20:41:37Z,3737044269,140,35.4,3737044275,212,15.6,3737044271,141,55.4,3737044267,56,Back,3759432955,178,,3737044279,213,1.2,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893957,715,1,2,72,20,57jcqe38hakh2hfit2zsogsb,1,35.4,55.4,2022-08-27T19:31:57.351Z,2022-09-04T20:41:44Z,3737044589,141,54.6,3737044593,213,6.2,3759433379,178,,3737044583,56,Back,3737044591,212,13.0,3737044587,140,47.8,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893963,716,3,2,72,21,57jcqe38hakh2hfit2zsogsb,0,50.8,54.2,2022-08-27T19:31:58.960Z,2022-09-04T20:42:32Z,3737044619,286,,3759435987,178,,3737044617,56,Center,3737044747,233,543,3744763705,465,,,,,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893991,543,7,2,72,21,2xl3g56k2mbuwdbre46s29vt4,1,49.2,45.8,2022-08-27T19:31:59.131Z,2022-09-04T20:42:40Z,3737044741,233,716,3737044735,285,,3737044733,56,Back,3759436393,178,,3744763753,384,,,,,,,,,,,5bd2bm6ukc4u58hd0idimecid,Botía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893999,544,3,2,72,23,2xl3g56k2mbuwdbre46s29vt4,0,50.3,36.8,2022-08-27T19:32:00.268Z,2022-09-04T20:43:03Z,3737056387,286,,3759437341,178,,3744818453,233,717,3744764271,465,,3737044753,56,Center,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893987,717,7,2,72,23,57jcqe38hakh2hfit2zsogsb,1,49.7,63.2,2022-08-27T19:32:00.391Z,2022-09-04T20:43:11Z,3744764403,383,,3759437643,178,,3737044717,56,Back,3737044719,285,,3737056413,233,544,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451893995,718,49,2,72,24,57jcqe38hakh2hfit2zsogsb,1,57.7,71.1,2022-08-27T19:32:01.619Z,2022-09-04T20:42:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894057,719,1,2,72,25,57jcqe38hakh2hfit2zsogsb,1,55.4,71.2,2022-08-27T19:32:02.739Z,2022-09-04T20:42:11Z,3759434759,178,,3737045097,213,1.1,3737045087,56,Left,3737045093,141,92.7,3737045095,212,16.6,3737045091,140,62.8,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894067,720,1,2,72,29,57jcqe38hakh2hfit2zsogsb,0,71.6,88.9,2022-08-27T19:32:06.874Z,2022-09-04T20:43:20Z,3737045151,213,4.9,3759438351,178,,3737045149,212,16.4,3737045143,56,Center,3737045145,140,74.3,3737045147,141,65.1,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457178355,1083,67,2,72,31,2xl3g56k2mbuwdbre46s29vt4,1,22,41.4,2022-08-27T19:32:08.324Z,2022-09-08T10:39:40Z,3765243603,233,1512,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457178353,1512,67,2,72,31,57jcqe38hakh2hfit2zsogsb,0,78,58.6,2022-08-27T19:32:08.325Z,2022-09-08T10:09:58Z,3765243627,233,1083,,,,,,,,,,,,,,,,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894117,545,8,2,72,31,2xl3g56k2mbuwdbre46s29vt4,1,21.5,45.1,2022-08-27T19:32:08.337Z,2022-09-08T10:39:40Z,3744764579,384,,3759438963,389,,3737045421,56,Back,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457178397,1513,67,2,72,32,57jcqe38hakh2hfit2zsogsb,1,75,53.9,2022-08-27T19:32:09.776Z,2022-09-08T10:39:40Z,3765243771,233,1084,,,,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457178393,1084,67,2,72,32,2xl3g56k2mbuwdbre46s29vt4,0,25,46.1,2022-08-27T19:32:09.777Z,2022-09-08T10:10:11Z,3765243779,233,1513,,,,,,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894163,722,15,2,72,32,57jcqe38hakh2hfit2zsogsb,1,72.9,49.5,2022-08-27T19:32:09.816Z,2022-09-08T10:39:41Z,3737052063,458,,3737052165,233,550,3737052061,328,,3737052079,231,50.7,3737052067,147,49.6,3744766663,76,,3737052057,103,19,3737050043,72,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,3737052071,230,3737052065,146,74.5,98.4,3737049743,56,3737049739,22,,3737050049,82,,3737052055,102,3759439641,178,3737050045,18,,3737052059,215,,,,,,,Center,51.9,,,,,,,,,
2451894769,550,10,2,72,32,2xl3g56k2mbuwdbre46s29vt4,1,22.6,48.7,2022-08-27T19:32:09.859Z,2022-09-04T20:43:53Z,3737050457,233,722,3759439931,178,,3737049155,94,,3737049157,56,Back,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453340217,693,12,2,72,33,2xl3g56k2mbuwdbre46s29vt4,1,15.7,55.9,2022-08-27T19:32:10.437Z,2022-09-04T20:44:06Z,3744766931,212,7.2,3744766929,141,47.6,3744766933,213,5.4,3744766927,140,19.9,3744766925,56,Back,3759440745,388,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894133,721,61,2,72,33,57jcqe38hakh2hfit2zsogsb,0,80,55.5,2022-08-27T19:32:11.144Z,2022-09-04T20:44:13Z,3737045491,56,Center,3759441167,15,,3759441169,388,,,,,,,,,,,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894195,546,12,2,72,34,2xl3g56k2mbuwdbre46s29vt4,1,17.1,59.1,2022-08-27T19:32:11.928Z,2022-09-04T20:44:22Z,3759441717,178,,3737045817,141,11.6,3737045813,56,Back,3737045815,140,35.4,3737045821,213,5.2,3737045819,212,37.6,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894301,723,1,2,72,37,57jcqe38hakh2hfit2zsogsb,1,58.8,87.8,2022-08-27T19:32:14.861Z,2022-09-04T20:44:30Z,3737046387,141,68.2,3759442117,178,,3737046383,56,Center,3737046391,213,4.6,3737046385,140,57.8,3759442119,21,,3737046389,212,13.4,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894267,547,43,2,72,37,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-08-27T19:32:15.015Z,2022-08-30T15:56:31Z,3737046187,56,Back,3744767133,144,61,,,,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894313,724,1,2,72,40,57jcqe38hakh2hfit2zsogsb,1,58.6,71.5,2022-08-27T19:32:17.960Z,2022-09-04T20:44:38Z,3737046471,141,83.8,3737046467,56,Left,3737046475,213,0.4,3737046473,212,21.7,3759442543,178,,3737046469,140,77.7,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894321,725,1,2,72,44,57jcqe38hakh2hfit2zsogsb,0,77.7,83.8,2022-08-27T19:32:21.952Z,2022-09-04T20:44:44Z,3737046505,56,Left,3737046513,213,6.1,3737046509,141,81.2,3737046511,212,10.0,3737046507,140,87.1,3759442913,178,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894383,548,8,2,72,46,2xl3g56k2mbuwdbre46s29vt4,1,8.1,11.4,2022-08-27T19:32:23.481Z,2022-09-04T20:44:52Z,3737046895,56,Back,3744767301,385,,3759443343,389,,,,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894419,549,5,2,72,47,2xl3g56k2mbuwdbre46s29vt4,0,13.6,-1.6,2022-08-27T19:32:24.451Z,2022-09-04T20:44:56Z,3737047079,347,,3737059155,233,726,3737047077,56,Back,,,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894745,726,5,2,72,47,57jcqe38hakh2hfit2zsogsb,1,86.4,101.6,2022-08-27T19:32:24.451Z,2022-09-04T20:44:56Z,3737049033,56,Left,3737059089,233,549,3737049035,347,,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451894853,551,27,2,73,3,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-08-27T19:32:40.259Z,2022-09-04T20:45:42Z,3737049665,41,Injury,3737059277,233,727,3737049667,53,84a84u8p0tc4v0rsnwjtdw8np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451895383,727,27,2,73,3,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-08-27T19:32:40.259Z,2022-09-04T20:45:42Z,3737059257,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451896163,552,28,2,74,58,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-08-27T19:34:36.127Z,2022-09-04T20:12:01Z,3737057155,233,728,3737057035,55,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451896159,728,28,2,74,58,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-08-27T19:34:36.127Z,2022-09-04T20:12:02Z,3737057139,233,552,3737057021,55,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451897751,555,18,2,75,11,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-08-27T19:34:48.576Z,2022-09-04T20:12:47Z,3737065911,55,556,3737065797,59,28,3737065793,44,Defender,3737065791,41,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451897769,556,19,2,75,11,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-08-27T19:34:48.577Z,2022-09-04T20:12:48Z,3737068871,292,0,3737065897,44,Defender,3737068873,293,0,3737065895,59,5,3737065889,41,,3737065893,145,2,3737065899,55,555,,,,29ddbk46e5uzbuxrmmlfr8y6s,Noor Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451897623,553,18,2,76,52,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-08-27T19:36:29.819Z,2022-09-04T20:12:14Z,3737065097,42,,3737065101,59,80,3737065099,44,Forward,3737065157,55,554,,,,,,,,,,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451897631,554,19,2,76,52,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-08-27T19:36:29.820Z,2022-09-04T20:12:15Z,3737065147,292,6,3737065143,145,7,3737065153,55,553,3737065145,59,90,3737065151,44,Midfielder,3737065149,293,2,3737065139,42,,,,,c7da9wqhoce68v0tvfhb4itjo,Hazzaa Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451897843,729,1,2,77,8,57jcqe38hakh2hfit2zsogsb,1,77.5,100,2022-08-27T19:36:46.082Z,2022-09-04T20:13:00Z,3737066305,140,88.0,3737066303,56,Left,3737066309,212,14.0,3737066311,213,5.6,3737066301,107,,3737066307,141,89.0,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451897861,730,1,2,77,9,57jcqe38hakh2hfit2zsogsb,1,89.7,88.1,2022-08-27T19:36:47.110Z,2022-09-04T20:13:11Z,3737066427,141,96.3,3759323625,178,,3737066429,212,9.8,3737066431,213,0.6,3737066425,140,97.4,3737066423,56,Left,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451897865,731,61,2,77,12,57jcqe38hakh2hfit2zsogsb,0,97.5,96,2022-08-27T19:36:49.489Z,2022-09-04T20:13:16Z,3737066441,56,Left,3759324053,178,,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451897905,557,5,2,77,12,2xl3g56k2mbuwdbre46s29vt4,1,-0.8,6,2022-08-27T19:36:49.783Z,2022-09-04T20:13:27Z,3737066639,346,,3737066671,233,732,3737066637,56,Back,,,,,,,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
