id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/12/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2466668967,651,6,2,83,20,o1iwuxbv233ayidxpibbxy59,0,0,42.6,2022-10-02T17:10:16.502Z,2022-10-08T19:43:03Z,3815654233,233,747,3815653547,73,,3815653141,56,Back,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466668929,747,6,2,83,20,c9swyor08g9pedxpe3n321svu,1,100,57.4,2022-10-02T17:10:16.502Z,2022-10-08T19:43:04Z,3815652929,56,Center,3815654155,233,651,3815654135,73,,,,,,,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466670669,748,1,2,85,4,c9swyor08g9pedxpe3n321svu,1,99.7,99.5,2022-10-02T17:12:00.301Z,2022-10-09T12:46:52Z,3815662427,212,28.1,3815663503,210,13,3829321769,178,,3815662429,213,4.5,3815662413,2,,3815663505,154,,3815662415,6,,3815662423,140,93.3,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,1,3815662419,224,3817479891,72,,3815662417,155,3815662421,56,Center,3815662425,141,,,,,,,,,,,,,,59.4,,,,,,,,,,,,
2466670677,749,44,2,85,5,c9swyor08g9pedxpe3n321svu,1,94.3,57.3,2022-10-02T17:12:01.691Z,2022-10-09T12:46:52Z,3815662489,56,Center,3815662491,286,,3815662529,233,653,,,,,,,,,,,,,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466670627,653,44,2,85,5,o1iwuxbv233ayidxpibbxy59,0,5.7,42.7,2022-10-02T17:12:01.692Z,2022-10-08T19:43:17Z,3815662163,56,Back,3815662165,285,,3815662549,233,749,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466670679,750,13,2,85,5,c9swyor08g9pedxpe3n321svu,1,93.3,59.4,2022-10-02T17:12:01.739Z,2022-10-09T12:46:53Z,3815663525,154,,3815663535,230,99.1,3815663533,103,63.9,3815663523,29,,3815663531,102,55.3,3815663521,74,,3815662509,56,Center,3815662507,17,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,3829322719,388,3815662825,15,,3815662831,328,3815662821,25,,3815663537,231,3815663527,55,748,,,,,,,,,,,50.2,,,,,,,,,,,,
2466670657,654,5,2,85,6,o1iwuxbv233ayidxpibbxy59,1,-1.1,45.8,2022-10-02T17:12:02.114Z,2022-10-08T19:43:29Z,3815662343,56,Back,3815662565,233,751,3815662345,346,,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466670689,751,5,2,85,6,c9swyor08g9pedxpe3n321svu,0,101.1,54.2,2022-10-02T17:12:02.114Z,2022-10-08T19:43:29Z,3815662585,233,654,3815662557,56,Center,3815662559,346,,,,,,,,,,,,,,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671113,655,1,2,85,31,o1iwuxbv233ayidxpibbxy59,0,4.1,48.1,2022-10-02T17:12:27.720Z,2022-10-08T19:43:44Z,3815664825,1,,3815664807,56,Left,3815664815,141,100.0,3815664821,213,0.6,3815664829,74,,3815664805,124,,3815664819,212,66.2,3815664811,140,56.9,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671125,656,5,2,85,36,o1iwuxbv233ayidxpibbxy59,0,59,101.2,2022-10-02T17:12:32.356Z,2022-10-08T19:44:42Z,3815664851,347,,3815664967,233,752,3815664849,56,Left,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671137,752,5,2,85,36,c9swyor08g9pedxpe3n321svu,1,41,-1.2,2022-10-02T17:12:32.356Z,2022-10-08T19:44:41Z,3815664917,56,Back,3815664919,347,,3815664953,233,656,,,,,,,,,,,,,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671179,753,1,2,85,39,c9swyor08g9pedxpe3n321svu,1,34.4,0,2022-10-02T17:12:34.954Z,2022-10-08T19:44:51Z,3815665167,56,Back,3815665169,140,37.5,3815665175,213,1.2,3815665173,212,9.5,3815665165,107,,3815665171,141,12.3,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671205,754,1,2,85,41,c9swyor08g9pedxpe3n321svu,1,40,12.2,2022-10-02T17:12:37.361Z,2022-10-08T19:44:59Z,3815665321,141,4.3,3815665331,213,5.9,3815665319,140,51.8,3815665317,56,Right,3829330299,178,,3815665325,212,13.5,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671253,755,1,2,85,43,c9swyor08g9pedxpe3n321svu,1,52.6,4.1,2022-10-02T17:12:39.182Z,2022-10-08T19:45:04Z,3815665607,140,47.0,3829330647,178,,3815665609,141,5.5,3815665613,213,3.0,3815665605,56,Back,3815665611,212,6.0,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671363,756,1,2,85,46,c9swyor08g9pedxpe3n321svu,1,47,5.5,2022-10-02T17:12:42.479Z,2022-10-08T19:45:08Z,3815666205,140,44.0,3815666211,213,1.7,3829330901,178,,3815666207,141,31.6,3815666209,212,18.0,3815666203,56,Back,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671431,757,1,2,85,53,c9swyor08g9pedxpe3n321svu,1,65.9,62.7,2022-10-02T17:12:49.151Z,2022-10-08T19:45:22Z,3815666555,141,91.7,3829331849,178,,3815666547,56,Left,3815666557,212,21.0,3815666551,140,72.7,3815666559,213,1.2,,,,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671501,758,1,2,85,58,c9swyor08g9pedxpe3n321svu,1,77.4,88,2022-10-02T17:12:53.959Z,2022-10-08T19:45:30Z,3815666957,213,4.5,3815666951,140,71.2,3815666959,1,,3815666953,141,34.3,3829332461,178,,3815666955,212,37.1,3815666949,56,Center,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671533,759,1,2,86,1,c9swyor08g9pedxpe3n321svu,1,66.3,16.5,2022-10-02T17:12:57.619Z,2022-10-08T19:45:34Z,3815667105,212,10.9,3815667103,141,7.9,3815667099,56,Right,3829332753,178,,3815667107,213,5.7,3815667101,140,75.1,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671567,760,1,2,86,4,c9swyor08g9pedxpe3n321svu,0,75.3,7.9,2022-10-02T17:13:00.231Z,2022-10-08T19:45:38Z,3829332995,178,,3815667335,212,32.8,3815667333,141,39.1,3815667329,56,Center,3815667339,1,,3815667337,213,0.7,3815667331,140,99.1,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671571,657,52,2,86,8,o1iwuxbv233ayidxpibbxy59,1,1.1,62.4,2022-10-02T17:13:04.109Z,2022-10-08T19:45:45Z,3817481061,376,,3829333535,178,,,,,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671739,658,1,2,86,17,o1iwuxbv233ayidxpibbxy59,0,10.7,63.1,2022-10-02T17:13:13.175Z,2022-10-08T19:45:58Z,3815668321,140,55.4,3815668327,213,0.5,3815668329,1,,3815668319,56,Left,3815668323,141,97.2,3829334667,178,,3815668317,123,,3815668335,287,,2r3ppks82lf3a7aycih7rc63t,Mailson,,3815668325,212,,,,,,,,,,,,,,,,,,,,,,,52.4,,,,,,,,,,,,,
2466671741,761,49,2,86,22,c9swyor08g9pedxpe3n321svu,1,45.7,5,2022-10-02T17:13:18.644Z,2022-10-08T19:46:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671883,762,1,2,86,22,c9swyor08g9pedxpe3n321svu,1,45.7,5,2022-10-02T17:13:18.678Z,2022-10-08T19:46:24Z,3829336575,178,,3815669113,56,Back,3815669119,212,34.9,3815669123,213,2.0,3815669117,141,50.6,3815669125,1,,3815669115,140,30.4,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671933,763,1,2,86,31,c9swyor08g9pedxpe3n321svu,1,58.7,59.7,2022-10-02T17:13:27.393Z,2022-10-08T19:46:36Z,3829337589,178,,3815669381,141,59.9,3815669379,140,63.3,3815669377,56,Center,3815669383,212,4.8,3815669385,213,0.0,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466671983,764,1,2,86,35,c9swyor08g9pedxpe3n321svu,1,61.2,32.4,2022-10-02T17:13:31.257Z,2022-10-08T19:50:53Z,3815669695,213,5.4,3815669691,141,4.0,3815669689,140,77.9,3829355567,178,,3815669693,212,26.1,3815669687,56,Right,,,,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672013,765,1,2,86,38,c9swyor08g9pedxpe3n321svu,1,77.9,4,2022-10-02T17:13:34.211Z,2022-10-08T19:50:59Z,3815669831,212,12.6,3815669827,140,89.0,3815669829,141,11.1,3815669833,213,0.4,3815669825,56,Right,3829355917,178,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672045,766,1,2,86,41,c9swyor08g9pedxpe3n321svu,1,89.3,11.6,2022-10-02T17:13:36.799Z,2022-10-08T19:51:07Z,3815670003,141,6.5,3829356387,178,,3815670007,213,3.5,3815670001,140,80.9,3815669999,56,Right,3815670005,212,9.5,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672095,767,1,2,86,43,c9swyor08g9pedxpe3n321svu,1,80.9,6.5,2022-10-02T17:13:38.937Z,2022-10-08T19:51:12Z,3815670265,212,16.8,3815670267,213,1.9,3815670261,140,75.6,3829356705,178,,3815670259,56,Center,3815670263,141,29.8,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672137,768,2,2,86,46,c9swyor08g9pedxpe3n321svu,1,75,33,2022-10-02T17:13:42.152Z,2022-10-08T19:51:21Z,3815670509,56,Center,3815671967,7,hki3chjlidmwubff6srauj56,3829357337,178,,3815670513,140,89.2,3815670517,141,55.2,,,,,,,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672145,659,55,2,86,46,o1iwuxbv233ayidxpibbxy59,1,13.2,43.7,2022-10-02T17:13:42.153Z,2022-10-08T19:51:21Z,,,,,,,,,,,,,,,,,,,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672143,769,43,2,86,50,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-02T17:13:45.968Z,2022-10-02T17:13:55Z,3815670641,233,659,3815671291,144,44,3815670557,56,Center,3815670559,286,0,,,,,,,,,,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672151,660,43,2,86,50,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-02T17:13:46.436Z,2022-10-02T17:13:54Z,3815670597,140,0.0,3815670601,212,14.4,3815670599,141,26.7,3815670603,213,3.9,3815670595,56,Back,3815671113,144,12,3815670893,15,0,3815670759,167,0,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672171,770,43,2,86,52,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-02T17:13:47.769Z,2022-10-02T17:13:54Z,3815670711,73,0,3815670783,233,661,3815670707,56,Center,3815671111,144,6,,,,,,,,,,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672179,661,43,2,86,53,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-02T17:13:48.873Z,2022-10-02T17:13:55Z,3815670741,73,0,3815671257,144,6,3815670739,56,Back,,,,,,,,,,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672657,663,1,2,87,21,o1iwuxbv233ayidxpibbxy59,0,11.1,44.8,2022-10-02T17:14:17.070Z,2022-10-08T19:51:37Z,3829358307,178,,3815673415,56,Right,3815673425,1,,3815673409,5,,3815673423,213,5.9,3815673419,141,9.7,3815673417,140,67.7,3815673411,157,,2r3ppks82lf3a7aycih7rc63t,Mailson,,3815673421,212,3815673413,241,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,
2466672683,771,1,2,87,25,c9swyor08g9pedxpe3n321svu,0,39.9,89.1,2022-10-02T17:14:21.456Z,2022-10-08T19:51:57Z,3829359081,388,,3815673585,3,,3815673595,213,0.2,3815673589,140,74.8,3815673593,212,37.7,3815673587,56,Left,3815673597,1,,3815673591,141,100.0,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672791,664,5,2,87,30,o1iwuxbv233ayidxpibbxy59,1,26,-1.6,2022-10-02T17:14:26.555Z,2022-10-08T19:52:09Z,3815674353,56,Back,3815674417,233,772,3815674355,347,,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672691,772,5,2,87,30,c9swyor08g9pedxpe3n321svu,0,74,101.6,2022-10-02T17:14:26.555Z,2022-10-08T19:52:10Z,3815673633,347,,3815674437,233,664,3815673631,56,Left,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672861,665,1,2,87,38,o1iwuxbv233ayidxpibbxy59,1,26.7,0,2022-10-02T17:14:34.127Z,2022-10-08T19:52:20Z,3815674791,212,11.5,3815674783,56,Back,3815674789,141,6.4,3815674793,213,0.5,3815674781,107,,3815674787,140,36.4,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672907,666,1,2,87,40,o1iwuxbv233ayidxpibbxy59,1,36.5,8.8,2022-10-02T17:14:36.508Z,2022-10-08T19:52:33Z,3815675077,56,Back,3815675089,213,2.3,3815675087,212,7.1,3829361329,178,,3815675083,140,31.9,3815675085,141,16.5,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672917,667,1,2,87,43,o1iwuxbv233ayidxpibbxy59,1,31.9,16.5,2022-10-02T17:14:39.043Z,2022-10-08T19:52:41Z,3815675135,141,8.6,3829361893,178,,3815675137,212,11.5,3815675131,56,Back,3815675139,213,3.6,3815675133,140,22.2,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672965,668,1,2,87,43,o1iwuxbv233ayidxpibbxy59,1,22.2,8.6,2022-10-02T17:14:39.735Z,2022-10-08T19:52:47Z,3815675367,140,33.3,3815675369,141,3.4,3829362237,178,,3815675371,212,12.2,3815675373,213,6.0,3815675365,56,Back,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672971,669,4,2,87,46,o1iwuxbv233ayidxpibbxy59,1,35.8,5,2022-10-02T17:14:41.849Z,2022-10-08T19:52:52Z,3815675451,286,,3815675415,265,,3815675411,56,Back,3815675409,13,,3815675413,152,,3815675447,233,773,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466672923,773,4,2,87,46,c9swyor08g9pedxpe3n321svu,0,64.2,95,2022-10-02T17:14:41.850Z,2022-10-08T19:52:51Z,3815675167,152,,3815675169,265,,3815675471,233,669,3815675163,13,,3829362451,178,,3815675165,56,Left,3815675171,285,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673395,670,1,2,88,16,o1iwuxbv233ayidxpibbxy59,0,38.8,6.1,2022-10-02T17:15:12.722Z,2022-10-08T19:52:55Z,3815677775,5,,3815677785,141,51.6,3829362629,178,,3815677781,56,Center,3815677791,1,,3815677783,140,98.0,3815677789,213,0.5,3815677777,157,,2r3ppks82lf3a7aycih7rc63t,Mailson,,3815677787,212,3815677779,152,,,,,,,,,,,,,,,,,,,,,69.4,,,,,,,,,,,,,
2466673407,774,52,2,88,21,c9swyor08g9pedxpe3n321svu,1,3.5,50.4,2022-10-02T17:15:17.471Z,2022-10-08T19:53:06Z,3817481973,378,,3829363227,178,,,,,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673453,775,1,2,88,22,c9swyor08g9pedxpe3n321svu,1,3.5,50.4,2022-10-02T17:15:18.751Z,2022-10-08T19:53:11Z,3815678127,123,,3815678139,141,14.6,3815678131,56,Back,3815678141,212,34.1,3815678143,213,5.5,3815678163,287,,3815678135,140,26.3,3815678145,1,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,3829363579,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673595,776,1,2,88,30,c9swyor08g9pedxpe3n321svu,1,65.7,8,2022-10-02T17:15:26.477Z,2022-10-08T19:53:25Z,3815678839,213,2.9,3815678837,212,8.6,3815678831,56,Right,3829364501,178,,3815678833,140,57.8,3815678835,141,11.4,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673661,777,1,2,88,33,c9swyor08g9pedxpe3n321svu,1,69.1,11.7,2022-10-02T17:15:29.161Z,2022-10-08T19:53:34Z,3815679169,140,88.1,3815679173,141,6.4,3815679165,56,Right,3829364871,178,,3815679177,212,20.3,3815679181,213,6.1,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673681,778,1,2,88,36,c9swyor08g9pedxpe3n321svu,0,88.8,6.2,2022-10-02T17:15:31.832Z,2022-10-08T19:53:39Z,3815679333,1,,3815679323,56,Center,3815679319,2,,3815679329,212,37.5,3817482111,20,,3815679327,141,61.4,3815679331,213,1.6,3817482109,224,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,3815679325,140,3829365175,178,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,
2466673707,671,1,2,88,38,o1iwuxbv233ayidxpibbxy59,0,9.3,26.8,2022-10-02T17:15:34.117Z,2022-10-08T19:53:46Z,3815679449,140,28.7,3815679447,56,Back,3815679455,213,0.0,3815679453,212,20.4,3829365737,178,,3815679445,3,,3815679451,141,27.4,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673791,779,1,2,88,42,c9swyor08g9pedxpe3n321svu,1,70.2,75.7,2022-10-02T17:15:38.334Z,2022-10-08T19:53:58Z,3815679959,212,13.3,3815679957,141,66.0,3815679953,56,Center,3815679955,140,59.2,3815679961,213,3.7,3829366611,178,,,,,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673827,780,1,2,88,45,c9swyor08g9pedxpe3n321svu,1,59.2,66,2022-10-02T17:15:41.115Z,2022-10-08T19:54:02Z,3815680109,212,20.3,3815680107,141,36.7,3815680103,56,Center,3829366863,178,,3815680105,140,63.1,3815680111,213,4.9,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673861,781,1,2,88,48,c9swyor08g9pedxpe3n321svu,1,68,28.6,2022-10-02T17:15:44.451Z,2022-10-08T19:54:06Z,3815680271,56,Right,3815680277,212,19.8,3815680275,141,5.5,3829367129,178,,3815680279,213,5.4,3815680273,140,79.5,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673879,782,1,2,88,51,c9swyor08g9pedxpe3n321svu,0,81.6,4.9,2022-10-02T17:15:47.068Z,2022-10-08T19:54:14Z,3815680369,140,85.4,3815680367,56,Right,3815680373,212,5.0,3815680365,155,,3817482249,224,,3815680371,141,9.4,3817482251,20,,3815680363,2,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,3829367181,178,3815680375,213,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673911,672,8,2,88,51,o1iwuxbv233ayidxpibbxy59,1,9.7,90.9,2022-10-02T17:15:47.254Z,2022-10-08T19:54:23Z,3829368059,21,,3817482299,385,,3815680551,56,Back,3829368061,178,,,,,,,,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673925,673,5,2,88,52,o1iwuxbv233ayidxpibbxy59,0,19.2,101.6,2022-10-02T17:15:48.030Z,2022-10-08T19:54:33Z,3815680615,56,Back,3815681883,233,783,3815680619,347,,,,,,,,,,,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673921,783,5,2,88,52,c9swyor08g9pedxpe3n321svu,1,80.8,-1.6,2022-10-02T17:15:48.030Z,2022-10-08T19:54:34Z,3815680679,233,673,3815680605,56,Right,3815680607,347,,,,,,,,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466673973,784,1,2,88,55,c9swyor08g9pedxpe3n321svu,1,76.2,0,2022-10-02T17:15:50.779Z,2022-10-08T19:54:41Z,3815680937,140,67.0,3815680941,212,12.6,3815680939,141,10.4,3815680933,107,,3815680943,213,2.4,3815680935,56,Right,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466674035,785,1,2,88,58,c9swyor08g9pedxpe3n321svu,1,65.9,14.4,2022-10-02T17:15:53.829Z,2022-10-09T12:46:53Z,3817482373,72,,3815682055,154,,3817482371,223,,3829369577,178,,3815681255,2,,3815681267,213,0.7,3815682053,210,13,3815681259,56,Center,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,1,3815681257,155,3815681265,212,31.9,3815681263,141,3815681261,140,88.2,,,,,,,,,,,,,,,,,46.3,,,,,,,,,,,
2466674053,786,44,2,88,59,c9swyor08g9pedxpe3n321svu,1,89.4,46.6,2022-10-02T17:15:55.055Z,2022-10-09T12:46:53Z,3815681359,56,Center,3815681361,286,,3815681419,233,674,,,,,,,,,,,,,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466674025,674,44,2,88,59,o1iwuxbv233ayidxpibbxy59,0,10.6,53.4,2022-10-02T17:15:55.056Z,2022-10-08T19:54:51Z,3815681203,285,,3815681201,56,Back,3815681451,233,786,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466674061,787,13,2,88,59,c9swyor08g9pedxpe3n321svu,1,88.3,46.3,2022-10-02T17:15:55.102Z,2022-10-09T12:46:54Z,3815681399,17,,3815682089,83,,3815682099,102,59.0,3815682101,103,26.4,3815682091,29,,3815681397,22,,3815682107,231,50.5,3815682087,15,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,3815682105,230,3815681401,56,Center,3815682095,55,3829370247,388,,3815682093,154,3815682103,328,,,,,,,,,,,99.0,,785,,,,,,,,,,,
