id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value
2501191861,1911,67,1,21,11,2kzl64gp8x37bon8tyxojqrr1,1,72.3,65.9,2023-01-19T15:22:40.167Z,2023-01-28T11:02:41Z,3997952109,233,1493,,,,,,,,,,,,,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501191859,1493,67,1,21,11,ebcxfnmnxrxvv6lcjsahgd38j,0,27.7,34.1,2023-01-19T15:22:40.168Z,2023-01-28T10:40:34Z,3997952115,233,1911,,,,,,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652523,269,4,1,21,11,2kzl64gp8x37bon8tyxojqrr1,1,71.2,68.4,2023-01-19T15:22:40.271Z,2023-01-21T11:15:58Z,3984645093,152,,3984645089,13,,3984645095,265,,3984645111,233,154,3984645097,286,,3984645091,56,Center,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652525,154,4,1,21,11,ebcxfnmnxrxvv6lcjsahgd38j,0,28.8,31.6,2023-01-19T15:22:40.272Z,2023-01-21T11:15:57Z,3984645109,285,,3984645105,152,,3986803047,389,,3984645103,56,Back,3984645115,233,269,3984645107,265,,3984645101,13,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652533,155,17,1,21,15,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-01-19T15:22:44.039Z,2023-01-21T11:16:01Z,3984645161,392,,3984645159,31,,3984645163,13,243,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652611,272,43,1,21,58,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T15:23:27.172Z,2023-01-19T15:24:39Z,3984645551,56,Right,3984646443,144,61,,,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652719,273,16,1,22,40,2kzl64gp8x37bon8tyxojqrr1,1,73.6,60.9,2023-01-19T15:24:09.620Z,2023-01-21T11:16:23Z,3984646401,77,,3985463647,396,53.1,3984647207,120,,3984646417,282,1316,3984646405,103,23.4,3984646133,374,2023-01-19 15:24:08.248,3984647209,136,,3984646099,56,Center,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,3984646097,18,,3984646403,102,,54.0,3984770671,26,,3986803259,178,,3984646137,375,22:39.362,3984646413,280,FREE_KICK_WON,3984646407,458,3984646411,231,49.8,3984646409,230,98.0,3985463645,395,98.6,3984646129,20,3984646415,281,1cpbxhov5ypi6ez7k09oxo5w5,
2498652839,157,1,1,23,37,ebcxfnmnxrxvv6lcjsahgd38j,1,49.5,50.4,2023-01-19T15:25:06.410Z,2023-01-21T11:16:49Z,3984646985,189,,3984646863,140,37.1,3984646871,279,G,3984646869,213,2.8,3984646865,141,56.2,3986803561,178,,3984646861,56,Back,3984646867,212,13.6,9q7c1bn4dgyhoqto46puqeevp,M. Pavkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652843,158,1,1,23,40,ebcxfnmnxrxvv6lcjsahgd38j,1,37.1,56.2,2023-01-19T15:25:09.507Z,2023-01-21T11:16:51Z,3984646907,212,42.8,3984646901,56,Left,3984647033,189,,3986803605,178,,3984646911,1,,3984646909,213,0.4,3984646905,141,82.3,3984646903,140,74.2,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,3984646899,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652845,159,1,1,23,40,ebcxfnmnxrxvv6lcjsahgd38j,1,74.2,82.3,2023-01-19T15:25:09.674Z,2023-01-21T11:16:53Z,3984646915,56,Left,3984646919,141,91.2,3984646921,212,13.9,3986803695,178,,3984646917,140,86.1,3984646923,213,0.5,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652847,160,1,1,23,44,ebcxfnmnxrxvv6lcjsahgd38j,0,86.1,91.2,2023-01-19T15:25:13.131Z,2023-01-21T11:16:57Z,3984646931,155,,3985463743,224,,3984646935,140,90.9,3986803729,178,,3984646929,2,,3984646941,213,4.9,3984646937,141,48.9,3985463745,72,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,3984646939,212,29.2,3984646933,56,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652849,275,12,1,23,45,2kzl64gp8x37bon8tyxojqrr1,1,7.8,55.7,2023-01-19T15:25:14.579Z,2023-01-21T11:17:02Z,3984646951,212,18.7,3984646947,140,16.7,3984646949,141,79.6,3984646945,56,Back,3984646955,15,,3986803823,388,,3984646953,213,1.0,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652857,276,49,1,23,48,2kzl64gp8x37bon8tyxojqrr1,1,28.4,93.3,2023-01-19T15:25:17.268Z,2023-01-21T11:17:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652873,277,1,1,23,51,2kzl64gp8x37bon8tyxojqrr1,0,27.8,98.1,2023-01-19T15:25:20.043Z,2023-01-21T11:17:24Z,3984647065,213,6.1,3984647059,140,44.6,3984647061,141,93.9,3985463849,1,,3984647057,56,Back,3985463847,157,,3986804107,389,,3984647063,212,17.9,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652875,161,49,1,23,52,ebcxfnmnxrxvv6lcjsahgd38j,1,55.4,12.3,2023-01-19T15:25:21.529Z,2023-01-21T11:17:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652879,162,1,1,23,52,ebcxfnmnxrxvv6lcjsahgd38j,1,55.4,12.3,2023-01-19T15:25:21.555Z,2023-01-21T11:17:39Z,3986804267,178,,3984647087,140,62.8,3984647091,212,7.8,3984647093,213,0.1,3984647089,141,13.8,3984647085,56,Right,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652889,163,1,1,23,56,ebcxfnmnxrxvv6lcjsahgd38j,1,62.5,18.6,2023-01-19T15:25:25.006Z,2023-01-21T11:17:53Z,3984647153,213,2.2,3984647149,141,36.3,3986804453,178,,3984647145,56,Center,3984647147,140,53.3,3984647151,212,15.4,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652893,164,1,1,23,58,ebcxfnmnxrxvv6lcjsahgd38j,1,53.4,36.9,2023-01-19T15:25:27.583Z,2023-01-21T11:17:57Z,3984647185,212,17.5,3984647183,141,62.6,3984647181,140,54.5,3986804529,178,,3984647187,213,1.5,3984647179,56,Center,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652913,165,1,1,24,2,ebcxfnmnxrxvv6lcjsahgd38j,1,55.4,64.9,2023-01-19T15:25:31.485Z,2023-01-21T11:18:02Z,3984647317,212,16.3,3984647311,56,Center,3986804651,178,,3984647319,213,0.2,3984647315,141,70.5,3984647313,140,70.5,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652927,166,1,1,24,7,ebcxfnmnxrxvv6lcjsahgd38j,1,70.9,72.5,2023-01-19T15:25:36.577Z,2023-01-21T11:18:05Z,3984647411,213,3.1,3984647407,141,73.3,3984647403,56,Center,3986804751,178,,3984647405,140,50.2,3984647409,212,21.7,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652933,167,1,1,24,10,ebcxfnmnxrxvv6lcjsahgd38j,1,50.2,73.3,2023-01-19T15:25:39.025Z,2023-01-21T11:18:11Z,3984647447,212,12.0,3984647441,56,Center,3986804837,178,,3984647449,213,5.1,3984647445,141,57.0,3984647443,140,54.5,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652953,168,1,1,24,12,ebcxfnmnxrxvv6lcjsahgd38j,1,54.5,57,2023-01-19T15:25:41.575Z,2023-01-21T11:18:16Z,3986804947,178,,3984647551,56,Right,3984647557,212,36.0,3984647553,140,52.0,3984647549,155,,3984647559,213,4.6,3984647561,1,,3984647555,141,4.2,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652957,169,4,1,24,18,ebcxfnmnxrxvv6lcjsahgd38j,1,45.1,16,2023-01-19T15:25:47.451Z,2023-01-21T11:18:23Z,3984647573,265,,3984647567,13,,3984647575,286,,3984647615,233,278,3984647569,56,Back,3984647571,152,,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652963,278,4,1,24,18,2kzl64gp8x37bon8tyxojqrr1,0,54.9,84,2023-01-19T15:25:47.452Z,2023-01-21T11:18:23Z,3984647593,285,,3984647589,152,,3984647585,13,,3984647619,233,169,3986805075,178,,3984647587,56,Left,3984647591,265,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652989,170,1,1,24,30,ebcxfnmnxrxvv6lcjsahgd38j,1,44.2,16.9,2023-01-19T15:25:59.001Z,2023-01-21T11:18:29Z,3984647739,5,,3984647745,140,38.9,3984647751,213,1.7,3984647741,152,,3984647743,56,Back,3984647753,1,,3984647749,212,33.4,3986805167,178,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,3984647747,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652991,171,1,1,24,35,ebcxfnmnxrxvv6lcjsahgd38j,1,44.5,68.1,2023-01-19T15:26:04.529Z,2023-01-21T11:18:31Z,3986805195,178,,3984647767,212,25.3,3984647761,56,Left,3984647759,155,,3984647763,140,60.8,3984647769,213,0.8,3984647765,141,95.6,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652993,172,1,1,24,38,ebcxfnmnxrxvv6lcjsahgd38j,1,62.4,95.6,2023-01-19T15:26:07.784Z,2023-01-21T11:18:40Z,3984647779,212,9.5,3984647775,140,67.5,3984647781,213,5.3,3984647773,56,Left,3984647777,141,84.1,3986805293,178,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498652995,173,1,1,24,41,ebcxfnmnxrxvv6lcjsahgd38j,1,64.1,79.6,2023-01-19T15:26:10.193Z,2023-01-21T11:18:47Z,3984647787,140,57.6,3984647791,212,11.4,3986805355,178,,3984647785,56,Center,3984647789,141,66.1,3984647793,213,4.1,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653001,174,1,1,24,42,ebcxfnmnxrxvv6lcjsahgd38j,1,57.6,66.1,2023-01-19T15:26:10.950Z,2023-01-21T11:18:52Z,3984647827,140,38.2,3984647831,212,22.2,3984647833,213,2.7,3984647829,141,79.2,3984647825,56,Back,3986805449,178,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653007,175,1,1,24,45,ebcxfnmnxrxvv6lcjsahgd38j,1,37.9,77.6,2023-01-19T15:26:14.539Z,2023-01-21T11:18:56Z,3986805599,178,,3984647863,56,Back,3984647871,213,4.0,3984647865,140,13.8,3984647869,212,37.2,3984647873,1,,3984647867,141,37.6,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653015,176,1,1,24,52,ebcxfnmnxrxvv6lcjsahgd38j,1,15.4,39.1,2023-01-19T15:26:21.049Z,2023-01-21T11:19:00Z,3984647907,1,,3984647901,141,44.7,3984647897,56,Center,3986805709,178,,3984647905,213,0.1,3984647903,212,39.9,3984647899,140,53.2,3984647895,155,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653017,177,44,1,24,54,ebcxfnmnxrxvv6lcjsahgd38j,1,53.4,42.8,2023-01-19T15:26:23.790Z,2023-01-21T11:35:07Z,3984647913,286,,3984647915,233,279,3984647911,56,Center,,,,,,,,,,,,,,,,9q7c1bn4dgyhoqto46puqeevp,M. Pavkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653013,279,44,1,24,54,2kzl64gp8x37bon8tyxojqrr1,0,46.6,57.2,2023-01-19T15:26:23.791Z,2023-01-21T11:19:05Z,3984647893,285,,3984647921,233,177,3984647891,56,Back,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653021,178,1,1,24,54,ebcxfnmnxrxvv6lcjsahgd38j,0,53.2,44.7,2023-01-19T15:26:23.843Z,2023-01-21T11:35:08Z,3984647935,213,5.9,3984647923,3,,3986805757,388,,3984647929,140,68.7,3984647931,141,36.4,3984647927,56,Center,3984647925,168,,3984647933,212,17.2,9q7c1bn4dgyhoqto46puqeevp,M. Pavkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653019,280,49,1,24,56,2kzl64gp8x37bon8tyxojqrr1,1,33.9,66.3,2023-01-19T15:26:25.679Z,2023-01-21T11:19:16Z,,,,,,,,,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653031,281,1,1,24,56,2kzl64gp8x37bon8tyxojqrr1,1,32.9,67.3,2023-01-19T15:26:25.701Z,2023-01-21T11:19:22Z,3984647987,212,6.8,3984647991,213,1.7,3986805951,178,,3984647979,140,32.3,3984647975,56,Back,3984647983,141,77.2,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653037,282,1,1,25,0,2kzl64gp8x37bon8tyxojqrr1,1,28.3,75.3,2023-01-19T15:26:29.152Z,2023-01-21T11:19:36Z,3984648037,213,3.9,3986806097,178,,3984648031,140,11.0,3984648035,212,24.3,3984648029,56,Back,3984648033,141,51.6,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653049,283,1,1,25,2,2kzl64gp8x37bon8tyxojqrr1,0,11,51.9,2023-01-19T15:26:31.518Z,2023-01-21T11:19:39Z,3984648093,212,37.8,3986806117,178,,3984648085,157,,3984648089,140,46.7,3984648095,213,6.2,3984648097,1,,3984648091,141,44.6,3984648087,56,Back,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653053,179,1,1,25,6,ebcxfnmnxrxvv6lcjsahgd38j,1,53.6,53.8,2023-01-19T15:26:34.943Z,2023-01-21T11:19:51Z,3984648117,141,60.5,3986806307,178,,3984648121,213,0.5,3984648119,212,10.3,3984648115,140,62.4,3986806309,21,,3984648113,56,Center,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653055,180,49,1,25,6,ebcxfnmnxrxvv6lcjsahgd38j,1,63.4,61.2,2023-01-19T15:26:35.317Z,2023-01-21T12:14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499071825,996,67,1,25,6,ebcxfnmnxrxvv6lcjsahgd38j,1,62.7,58.6,2023-01-19T15:26:35.352Z,2023-01-21T12:21:41Z,3986868541,233,1432,,,,,,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499071819,1432,67,1,25,6,2kzl64gp8x37bon8tyxojqrr1,0,37.3,41.4,2023-01-19T15:26:35.353Z,2023-01-21T12:14:02Z,3986868545,233,996,,,,,,,,,,,,,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499071751,992,43,1,25,6,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-01-19T15:26:35.410Z,2023-01-21T12:13:51Z,3986868227,144,67,3986868115,233,1431,,,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499071745,1431,43,1,25,6,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T15:26:35.411Z,2023-01-21T12:13:51Z,3986868213,144,67,3986868149,233,992,,,,,,,,,,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653067,181,1,1,25,8,ebcxfnmnxrxvv6lcjsahgd38j,1,67.3,63.2,2023-01-19T15:26:37.046Z,2023-01-21T11:20:21Z,3986806613,178,,3984648207,141,89.9,3984648211,213,1.9,3984648205,140,62.0,3984648209,212,19.0,3984648203,56,Left,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653073,182,1,1,25,13,ebcxfnmnxrxvv6lcjsahgd38j,1,67.8,85.6,2023-01-19T15:26:42.879Z,2023-01-21T11:20:26Z,3984648243,141,94.4,3984648245,212,6.1,3984648239,56,Left,3984648247,213,1.8,3986806715,178,,3984648241,140,66.6,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653079,183,1,1,25,15,ebcxfnmnxrxvv6lcjsahgd38j,1,67.4,95.1,2023-01-19T15:26:44.780Z,2023-01-21T11:20:31Z,3986806753,178,,3984648275,212,5.0,3984648273,141,88.0,3984648269,56,Left,3984648271,140,66.2,3984648277,213,4.5,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653089,184,1,1,25,16,ebcxfnmnxrxvv6lcjsahgd38j,1,66.2,88,2023-01-19T15:26:45.514Z,2023-01-21T11:20:44Z,3984648321,141,96.6,3984648319,140,67.4,3984648325,213,1.4,3984648317,56,Left,3986806811,178,,3984648323,212,6.0,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653101,185,1,1,25,19,ebcxfnmnxrxvv6lcjsahgd38j,1,63.6,95.3,2023-01-19T15:26:47.891Z,2023-01-21T11:20:57Z,3984648377,141,89.9,3986806931,178,,3984648379,212,20.3,3984648375,140,44.6,3984648373,56,Back,3984648381,213,3.3,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653103,186,1,1,25,23,ebcxfnmnxrxvv6lcjsahgd38j,1,42,81.1,2023-01-19T15:26:52.227Z,2023-01-21T11:21:00Z,3984648417,141,65.1,3984648413,56,Back,3986806977,178,,3984648415,140,40.6,3984648419,212,11.0,3984648421,213,4.6,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653105,187,1,1,25,28,ebcxfnmnxrxvv6lcjsahgd38j,1,40.8,62.7,2023-01-19T15:26:57.312Z,2023-01-21T11:21:06Z,3986807063,178,,3984648427,140,47.9,3984648431,212,10.0,3984648433,213,5.5,3984648425,56,Back,3984648429,141,52.8,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653111,188,1,1,25,31,ebcxfnmnxrxvv6lcjsahgd38j,1,48.5,52.8,2023-01-19T15:27:00.036Z,2023-01-21T11:21:17Z,3984648465,141,43.7,3984648469,213,5.6,3986807141,178,,3984648463,140,56.5,3984648461,56,Center,3984648467,212,10.4,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653115,189,1,1,25,32,ebcxfnmnxrxvv6lcjsahgd38j,0,58.8,42.8,2023-01-19T15:27:01.787Z,2023-01-21T11:21:22Z,3984648477,141,21.4,3986807211,178,,3984648475,140,72.6,3984648479,212,20.5,3984648473,56,Center,3984648481,213,5.5,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653113,284,49,1,25,35,2kzl64gp8x37bon8tyxojqrr1,1,27.4,75.3,2023-01-19T15:27:03.929Z,2023-01-21T11:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499072671,1009,83,1,25,36,ebcxfnmnxrxvv6lcjsahgd38j,1,75.5,17.3,2023-01-19T15:27:04.920Z,2023-01-21T12:17:35Z,3986873175,399,445901,,,,,,,,,,,,,,,,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653127,285,1,1,25,37,2kzl64gp8x37bon8tyxojqrr1,1,27.3,75.3,2023-01-19T15:27:05.976Z,2023-01-21T11:21:36Z,3984648535,212,10.9,3984648533,141,69.9,3984648529,56,Back,3984648531,140,17.5,3984648537,213,3.5,3986807459,178,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653133,286,1,1,25,38,2kzl64gp8x37bon8tyxojqrr1,1,19.6,70.6,2023-01-19T15:27:07.552Z,2023-01-21T11:21:41Z,3986807527,178,,3984648567,213,0.4,3984648559,56,Back,3984648561,140,37.4,3984648563,141,83.0,3984648557,155,,3984648565,212,20.5,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653139,287,1,1,25,42,2kzl64gp8x37bon8tyxojqrr1,1,38.5,81.1,2023-01-19T15:27:10.960Z,2023-01-21T11:21:48Z,3984648593,140,51.9,3984648595,141,69.4,3984648599,213,5.8,3984648597,212,16.2,3986807627,178,,3984648591,56,Center,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653145,288,2,1,25,44,2kzl64gp8x37bon8tyxojqrr1,1,52.3,66,2023-01-19T15:27:13.008Z,2023-01-21T11:21:52Z,3984648751,7,6lpj04km1rma60n8l66q0hd5h,3984648611,56,Center,3986807671,178,,3984648627,4,,3984648615,141,62.4,3984648613,140,70.7,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653203,190,55,1,25,44,ebcxfnmnxrxvv6lcjsahgd38j,1,37,47.8,2023-01-19T15:27:13.009Z,2023-01-21T11:21:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653151,289,43,1,25,47,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T15:27:16.379Z,2023-01-19T15:27:21Z,3984648659,22,0,3984648661,17,0,3984648663,56,Center,3984648669,249,0,3984648711,144,39,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653155,290,43,1,25,48,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T15:27:17.627Z,2023-01-19T15:27:23Z,3984648685,73,0,3984648725,144,6,3984648683,56,Center,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498653221,191,1,1,26,13,ebcxfnmnxrxvv6lcjsahgd38j,0,38.1,41,2023-01-19T15:27:42.525Z,2023-01-21T11:21:58Z,3984648951,212,48.2,3984648941,155,,3984648955,1,,3984648939,5,,3984648945,56,Center,3986807777,178,,3984648957,4,,3984648947,140,84.0,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,3984648943,241,,3984648953,213,,6.2,3984648949,141,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,
