id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value
2546355481,182,1,1,19,5,o1iwuxbv233ayidxpibbxy59,1,21.7,12.4,2023-05-09T16:19:25.252Z,2023-05-09T16:19:31Z,4264991497,56,Back,4264991499,140,29.9,4264991505,213,5.8,4264991503,212,10.0,4264991501,141,5.0,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355499,183,1,1,19,11,o1iwuxbv233ayidxpibbxy59,0,38.3,22.5,2023-05-09T16:19:30.868Z,2023-05-09T16:19:33Z,4264991591,140,72.0,4264991603,1,,4264991595,212,37.2,4264991593,141,39.2,4264991599,213,0.3,4264991589,56,Center,4264991587,155,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355515,168,1,1,19,13,6ttwlm6op92r4670oayg5md7h,1,24.1,61.7,2023-05-09T16:19:33.183Z,2023-05-09T16:19:36Z,4264991703,140,33.9,4264991705,141,54.3,4264991701,56,Back,4264991709,213,5.8,4264991707,212,11.5,4264991699,3,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355517,169,49,1,19,17,6ttwlm6op92r4670oayg5md7h,1,36,52.8,2023-05-09T16:19:36.640Z,2023-05-09T16:19:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355523,170,1,1,19,17,6ttwlm6op92r4670oayg5md7h,1,36,52.8,2023-05-09T16:19:36.831Z,2023-05-09T16:19:38Z,4264991747,213,0.7,4264991743,141,58.8,4264991745,212,6.7,4264991741,140,41.1,4264991739,56,Back,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355537,171,1,1,19,18,6ttwlm6op92r4670oayg5md7h,1,46.3,59.1,2023-05-09T16:19:38.383Z,2023-05-09T16:19:40Z,4264991833,140,44.2,4264991829,56,Back,4264991837,141,88.7,4264991843,212,20.2,4264991845,213,1.7,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355557,172,1,1,19,20,6ttwlm6op92r4670oayg5md7h,1,48,91.4,2023-05-09T16:19:40.559Z,2023-05-09T16:19:44Z,4264991971,212,6.2,4264991973,213,0.6,4264991967,140,52.7,4264991969,141,96.9,4264991965,56,Left,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355583,173,1,1,19,24,6ttwlm6op92r4670oayg5md7h,1,51.2,96.3,2023-05-09T16:19:44.496Z,2023-05-09T16:19:47Z,4264992109,140,43.2,4264992107,56,Back,4264992113,212,9.3,4264992115,213,3.6,4264992111,141,90.6,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355613,174,1,1,19,27,6ttwlm6op92r4670oayg5md7h,1,42.5,89.7,2023-05-09T16:19:47.055Z,2023-05-09T16:19:50Z,4264992251,213,4.8,4264992247,141,70.2,4264992249,212,13.3,4264992245,140,43.7,4264992243,56,Back,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355633,175,1,1,19,30,6ttwlm6op92r4670oayg5md7h,1,40.1,65.8,2023-05-09T16:19:50.048Z,2023-05-09T16:19:52Z,4264992389,213,3.7,4264992387,212,11.2,4264992381,56,Back,4264992383,140,30.9,4264992385,141,57.5,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355671,176,1,1,19,32,6ttwlm6op92r4670oayg5md7h,1,30.9,57.5,2023-05-09T16:19:52.368Z,2023-05-09T16:19:56Z,4264992595,140,33.9,4264992601,212,22.9,4264992605,213,4.9,4264992591,56,Back,4264992599,141,24.1,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355677,177,1,1,19,36,6ttwlm6op92r4670oayg5md7h,1,41.3,22.7,2023-05-09T16:19:56.576Z,2023-05-09T16:19:58Z,4264992633,56,Back,4264992635,140,44.4,4264992641,213,0.9,4264992637,141,28.8,4264992639,212,5.3,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355691,178,1,1,19,38,6ttwlm6op92r4670oayg5md7h,1,44.4,28.8,2023-05-09T16:19:58.112Z,2023-05-09T16:19:59Z,4264992705,140,40.5,4264992703,56,Back,4264992707,141,18.0,4264992709,212,8.4,4264992711,213,4.2,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355733,179,1,1,19,40,6ttwlm6op92r4670oayg5md7h,1,38.2,19.2,2023-05-09T16:19:59.744Z,2023-05-09T16:20:03Z,4264992897,1,,4264992887,56,Back,4264992889,140,23.6,4264992891,141,66.0,4264992895,213,2.0,4264992893,212,35.3,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355767,180,1,1,19,44,6ttwlm6op92r4670oayg5md7h,1,23.2,66.9,2023-05-09T16:20:03.840Z,2023-05-09T16:20:07Z,4264993093,213,0.9,4264993085,56,Back,4264993087,140,36.7,4264993089,141,95.4,4264993091,212,24.0,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355809,181,1,1,19,48,6ttwlm6op92r4670oayg5md7h,0,36.6,95.4,2023-05-09T16:20:07.632Z,2023-05-09T16:20:13Z,4264993325,155,,4264993333,212,51.9,4264993335,213,6.0,4264993331,141,75.3,4264993329,140,84.3,4264993327,56,Center,4264993337,1,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355813,184,49,1,19,53,o1iwuxbv233ayidxpibbxy59,1,14.3,28.1,2023-05-09T16:20:13.589Z,2023-05-09T16:20:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355851,185,1,1,19,54,o1iwuxbv233ayidxpibbxy59,1,14.4,28.6,2023-05-09T16:20:14.389Z,2023-05-09T16:20:19Z,4264993549,141,30.0,4264993547,140,24.2,4264993545,56,Back,4264993553,213,0.1,4264993551,212,10.3,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355861,186,1,1,19,59,o1iwuxbv233ayidxpibbxy59,1,32,21.1,2023-05-09T16:20:19.221Z,2023-05-09T16:20:21Z,4264993623,141,6.7,4264993631,213,5.8,4264993627,212,19.9,4264993617,56,Back,4264993619,140,48.5,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355887,187,1,1,20,1,o1iwuxbv233ayidxpibbxy59,1,54.3,7.2,2023-05-09T16:20:21.558Z,2023-05-09T16:20:25Z,4264993775,212,22.2,4264993773,141,11.0,4264993771,140,75.3,4264993777,213,0.1,4264993769,56,Right,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355893,188,3,1,20,6,o1iwuxbv233ayidxpibbxy59,0,86.4,13.6,2023-05-09T16:20:25.718Z,2023-05-09T16:20:30Z,4264993807,286,,4264993805,56,Right,4264993995,233,182,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355923,182,7,1,20,6,6ttwlm6op92r4670oayg5md7h,1,13.6,86.4,2023-05-09T16:20:25.719Z,2023-05-09T16:20:30Z,4264993969,167,,4264993971,56,Back,4264993977,233,188,4264993973,285,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355935,183,6,1,20,7,6ttwlm6op92r4670oayg5md7h,0,13,86.2,2023-05-09T16:20:27.095Z,2023-05-09T16:20:50Z,4264994029,56,Back,4264994031,73,,4264994047,233,189,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546355929,189,6,1,20,7,o1iwuxbv233ayidxpibbxy59,1,87,13.8,2023-05-09T16:20:27.095Z,2023-05-09T16:20:33Z,4264994011,75,,4264994039,233,183,4264994009,56,Right,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356119,190,1,1,20,42,o1iwuxbv233ayidxpibbxy59,1,99.5,0.5,2023-05-09T16:21:02.031Z,2023-05-09T16:21:53Z,4264995173,213,1.9,4264995171,212,32.0,4264995163,224,,4264996669,154,,4264996667,210,15,4264995161,155,,4264995169,141,45.5,4264995167,140,90.6,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,4264995157,2,4264995159,6,,,1,4264995165,56,,,,,,,,,,,,,,,,,,Center,,,,,
2546356225,192,44,1,20,43,o1iwuxbv233ayidxpibbxy59,1,91.6,44.6,2023-05-09T16:21:03.512Z,2023-05-09T16:21:42Z,4264996177,233,187,4264995889,286,,4264995887,56,Center,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356263,187,44,1,20,43,6ttwlm6op92r4670oayg5md7h,0,8.4,55.4,2023-05-09T16:21:03.513Z,2023-05-09T16:24:32Z,4264996151,56,Back,4264996153,285,,4264996193,233,192,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356251,193,15,1,20,44,o1iwuxbv233ayidxpibbxy59,1,90.1,44.1,2023-05-09T16:21:04.569Z,2023-05-09T16:21:54Z,4264996697,102,47.3,4264996091,17,,4264996687,81,,4264996689,29,,4264996093,56,Center,4264996707,147,48.7,4264996685,15,,4264996125,233,184,8j0yhxinglb5o5dpe2qd232dx,Naldo,4264996705,146,4264996691,154,,97.7,,4264996683,25,4264996693,55,4264996701,103,20.9,4264996703,328,,,,,,,,,,190,,,,,,
2546356105,184,10,1,20,45,6ttwlm6op92r4670oayg5md7h,1,1.7,52.7,2023-05-09T16:21:04.669Z,2023-05-09T16:21:40Z,4264995077,56,Back,4264995369,179,,4264996129,233,193,4264995075,182,,4264995367,174,,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356273,194,2,1,20,45,o1iwuxbv233ayidxpibbxy59,1,89.9,45,2023-05-09T16:21:04.914Z,2023-05-09T16:22:33Z,4264996229,7,8pxv846gct3gjgrknr4glqulm,4264996233,56,Center,4264996235,140,95.9,4264998277,297,,4264996237,141,41.0,4264996231,3,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356169,186,55,1,20,45,6ttwlm6op92r4670oayg5md7h,1,5.6,61.4,2023-05-09T16:21:04.915Z,2023-05-09T16:29:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356113,185,43,1,20,47,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-09T16:21:07.554Z,2023-05-09T16:21:20Z,4264995127,56,Back,4264995537,144,10,4264995125,94,0,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356121,191,43,1,20,48,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-09T16:21:07.703Z,2023-05-09T16:21:35Z,4264995181,56,Center,4264995183,75,0,4264996055,144,6,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356415,188,1,1,21,39,6ttwlm6op92r4670oayg5md7h,1,9.7,60.9,2023-05-09T16:21:58.931Z,2023-05-09T16:22:03Z,4264997075,5,,4264997089,213,0.3,4264997087,212,47.0,4264997079,241,,4264997077,157,,4264997091,1,,4264997081,56,Left,4264997083,140,52.8,6veqhleq95267xca919eg02j9,S. Lung,4264997085,141,,,,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356419,189,50,1,21,44,6ttwlm6op92r4670oayg5md7h,1,53,85,2023-05-09T16:22:03.621Z,2023-05-09T16:22:05Z,4264997099,56,Left,4264997101,286,,4264997173,233,195,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356421,195,7,1,21,44,o1iwuxbv233ayidxpibbxy59,0,47,15,2023-05-09T16:22:03.622Z,2023-05-09T16:22:06Z,4264997151,233,189,4264997105,56,Back,4264997107,285,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356433,190,1,1,21,44,6ttwlm6op92r4670oayg5md7h,1,51.8,79.4,2023-05-09T16:22:03.940Z,2023-05-09T16:22:05Z,4264997193,140,43.0,4264997195,141,75.1,4264997197,212,9.7,4264997199,213,3.4,4264997191,56,Back,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356443,191,1,1,21,45,6ttwlm6op92r4670oayg5md7h,1,43,75.4,2023-05-09T16:22:05.444Z,2023-05-09T16:22:08Z,4264997247,56,Back,4264997249,140,41.8,4264997251,141,94.1,4264997255,213,1.7,4264997253,212,12.8,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356451,192,1,1,21,47,6ttwlm6op92r4670oayg5md7h,0,42,94.4,2023-05-09T16:22:07.036Z,2023-05-09T16:22:12Z,4264997389,155,,4264997291,213,5.9,4264997287,141,82.6,4264997289,212,21.0,4264997283,56,Left,4264997285,140,60.5,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356489,196,1,1,21,50,o1iwuxbv233ayidxpibbxy59,1,37.2,15.4,2023-05-09T16:22:10.137Z,2023-05-09T16:22:12Z,4264997491,212,5.7,4264997487,140,42.4,4264997489,141,18.0,4264997493,213,0.3,4264997485,56,Back,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356493,197,49,1,21,52,o1iwuxbv233ayidxpibbxy59,1,42.3,18.2,2023-05-09T16:22:12.281Z,2023-05-09T16:22:12Z,,,,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356497,198,1,1,21,52,o1iwuxbv233ayidxpibbxy59,1,42.3,18.2,2023-05-09T16:22:12.553Z,2023-05-09T16:22:13Z,4264997533,141,13.3,4264997535,212,6.8,4264997531,140,36.7,4264997529,56,Back,4264997537,213,3.7,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356503,199,1,1,21,53,o1iwuxbv233ayidxpibbxy59,1,36.5,13.8,2023-05-09T16:22:13.465Z,2023-05-09T16:22:15Z,4264997565,140,25.9,4264997561,56,Back,4264997573,212,16.3,4264997569,141,31.4,4264997577,213,2.3,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356523,200,1,1,21,55,o1iwuxbv233ayidxpibbxy59,1,26.6,33,2023-05-09T16:22:15.002Z,2023-05-09T16:22:18Z,4264997667,213,1.6,4264997659,56,Back,4264997661,140,26.5,4264997665,212,29.0,4264997663,141,75.6,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356545,201,1,1,21,58,o1iwuxbv233ayidxpibbxy59,1,32,80.1,2023-05-09T16:22:18.090Z,2023-05-09T16:22:20Z,4264997771,213,0.8,4264997763,56,Back,4264997765,140,42.4,4264997767,141,95.7,4264997769,212,15.2,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356573,202,1,1,22,0,o1iwuxbv233ayidxpibbxy59,1,42.3,94.7,2023-05-09T16:22:20.010Z,2023-05-09T16:22:24Z,4264997929,140,40.7,4264997927,56,Back,4264997937,213,4.6,4264997931,141,74.7,4264997935,212,13.7,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356609,203,1,1,22,4,o1iwuxbv233ayidxpibbxy59,1,45.8,74.7,2023-05-09T16:22:23.898Z,2023-05-09T16:22:28Z,4264998131,141,90.0,4264998133,212,22.9,4264998135,213,0.5,4264998127,56,Left,4264998129,140,65.2,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356629,204,1,1,22,8,o1iwuxbv233ayidxpibbxy59,1,56.4,77.8,2023-05-09T16:22:28.506Z,2023-05-09T16:22:32Z,4264998247,1,,4264998241,141,31.4,4264998239,140,43.8,4264998237,56,Back,4264998245,213,4.3,4264998243,212,34.2,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356671,205,1,1,22,16,o1iwuxbv233ayidxpibbxy59,1,57.8,32.3,2023-05-09T16:22:35.755Z,2023-05-09T16:22:37Z,4264998473,141,30.9,4264998475,212,15.9,4264998471,140,72.9,4264998469,56,Center,4264998477,213,6.2,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356695,206,1,1,22,17,o1iwuxbv233ayidxpibbxy59,1,72.6,30.3,2023-05-09T16:22:36.858Z,2023-05-09T16:22:39Z,4264998603,212,17.7,4264998605,213,5.2,4264998601,141,6.7,4264998599,140,79.8,4264998597,56,Right,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356709,207,1,1,22,19,o1iwuxbv233ayidxpibbxy59,1,80.2,6.9,2023-05-09T16:22:38.986Z,2023-05-09T16:25:35Z,4264998689,213,1.3,4264998687,212,34.2,4264998677,2,,4264998679,155,,4265004505,154,,4264998685,141,55.2,4264998691,1,,4264998681,56,Center,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,4265004501,210,4264998683,140,89.3,13,1,,,,,,,,,,,,,,,,,,,,,,,,,
2546356715,208,13,1,22,21,o1iwuxbv233ayidxpibbxy59,1,89.3,55.2,2023-05-09T16:22:41.466Z,2023-05-09T16:25:35Z,4265003809,17,,4265004557,146,89.5,4265004553,328,,4265004535,75,,4265004543,154,,4264998727,56,Center,4265004561,230,98.4,4265004555,391,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,4265004549,102,4265003807,22,,22.4,,4265004559,147,4265004545,55,4265004551,103,4.2,4265003939,153,,4265004541,29,,4265004563,231,50.9,4265003935,72,207,52.9,,,,,
2546356831,196,61,1,22,24,6ttwlm6op92r4670oayg5md7h,1,6,39.1,2023-05-09T16:22:43.669Z,2023-05-09T16:23:01Z,4264999293,56,Back,,,,,,,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356731,193,49,1,22,25,6ttwlm6op92r4670oayg5md7h,1,3.6,14.7,2023-05-09T16:22:44.997Z,2023-05-09T16:22:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356769,194,1,1,22,28,6ttwlm6op92r4670oayg5md7h,0,4.1,7.1,2023-05-09T16:22:47.813Z,2023-05-09T16:22:50Z,4264998943,213,6.3,4264998945,1,,4264998939,141,6.5,4264998937,140,46.8,4264998941,212,44.8,4264998933,155,,4264998935,56,Back,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356775,209,61,1,22,32,o1iwuxbv233ayidxpibbxy59,0,53.8,90.7,2023-05-09T16:22:51.883Z,2023-05-09T16:22:52Z,4264998979,56,Left,,,,,,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356785,195,1,1,22,32,6ttwlm6op92r4670oayg5md7h,0,48.8,11.9,2023-05-09T16:22:52.405Z,2023-05-09T16:22:54Z,4264999037,56,Back,4264999041,141,10.0,4264999039,140,43.7,4264999043,212,5.5,4264999045,213,3.4,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356789,210,49,1,22,34,o1iwuxbv233ayidxpibbxy59,1,58.9,89.3,2023-05-09T16:22:54.459Z,2023-05-09T16:22:54Z,,,,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356801,211,1,1,22,35,o1iwuxbv233ayidxpibbxy59,1,58.9,89.3,2023-05-09T16:22:54.699Z,2023-05-09T16:22:55Z,4264999111,56,Left,4264999117,212,5.1,4264999113,140,63.4,4264999115,141,86.5,4264999121,213,5.9,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356809,212,1,1,22,36,o1iwuxbv233ayidxpibbxy59,1,63.4,86.7,2023-05-09T16:22:55.755Z,2023-05-09T16:22:57Z,4264999151,212,5.2,4264999153,213,1.3,4264999145,56,Left,4264999147,140,64.5,4264999149,141,94.2,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356833,213,1,1,22,37,o1iwuxbv233ayidxpibbxy59,1,60.7,87,2023-05-09T16:22:56.971Z,2023-05-09T16:23:00Z,4264999299,141,69.5,4264999297,140,55.9,4264999301,212,12.9,4264999295,56,Center,4264999303,213,4.3,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356855,214,1,1,22,40,o1iwuxbv233ayidxpibbxy59,1,55.8,66.5,2023-05-09T16:22:59.883Z,2023-05-09T16:23:02Z,4264999411,213,6.0,4264999403,56,Center,4264999405,140,76.3,4264999407,141,57.7,4264999409,212,22.3,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356857,215,1,1,22,41,o1iwuxbv233ayidxpibbxy59,0,75.4,57.3,2023-05-09T16:23:00.931Z,2023-05-09T16:23:12Z,4264999429,213,4.9,4264999427,212,8.4,4264999419,155,,4264999421,56,Center,4264999425,141,45.1,4264999423,140,76.9,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356897,197,1,1,22,44,6ttwlm6op92r4670oayg5md7h,1,22,64.3,2023-05-09T16:23:04.021Z,2023-05-09T16:23:05Z,4264999621,213,5.8,4264999613,56,Back,4264999615,140,35.7,4264999617,141,52.8,4264999619,212,16.4,4264999611,3,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356899,198,49,1,22,45,6ttwlm6op92r4670oayg5md7h,1,35.9,52.8,2023-05-09T16:23:05.333Z,2023-05-09T16:23:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356901,199,1,1,22,45,6ttwlm6op92r4670oayg5md7h,0,35.9,52.8,2023-05-09T16:23:05.541Z,2023-05-09T16:23:06Z,4264999639,56,Back,4264999647,213,1.1,4264999641,140,40.2,4264999643,141,66.0,4264999645,212,10.0,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546356911,216,8,1,22,47,o1iwuxbv233ayidxpibbxy59,1,55.6,34.9,2023-05-09T16:23:06.604Z,2023-05-09T16:23:06Z,4264999659,56,Center,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
