id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2545923085,30,1,1,3,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,36,42.4,2023-05-08T16:04:04.638Z,2023-05-08T16:04:07Z,4262696085,56,Back,4262696087,140,31.5,4262696101,213,2.1,4262696089,141,55.2,4262696095,212,9.9,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923135,31,1,1,3,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,30.5,56.9,2023-05-08T16:04:07.326Z,2023-05-08T16:04:11Z,4262696327,56,Back,4262696335,213,1.0,4262696331,141,92.6,4262696329,140,43.8,4262696333,212,28.0,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923163,32,1,1,3,21,cq4rdp1mkan8zhaw7bmzjdaqk,0,43,97.9,2023-05-08T16:04:11.349Z,2023-05-08T16:04:21Z,4262696449,56,Left,4262696459,212,17.6,4262696453,140,59.8,4262696457,141,97.9,4262696461,213,0,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923145,27,8,1,3,22,2xl3g56k2mbuwdbre46s29vt4,1,43.2,7.9,2023-05-08T16:04:12.259Z,2023-05-12T13:13:28Z,4262696387,56,Back,4269937459,383,,,,,,,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923151,28,49,1,3,23,2xl3g56k2mbuwdbre46s29vt4,1,43.2,7.9,2023-05-08T16:04:12.867Z,2023-05-08T16:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923199,29,1,1,3,23,2xl3g56k2mbuwdbre46s29vt4,1,43.2,7.9,2023-05-08T16:04:13.235Z,2023-05-08T16:04:16Z,4262696625,56,Right,4262696633,213,0.1,4262696627,140,63.6,4262696629,141,9.9,4262696631,212,21.5,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923205,30,1,1,3,26,2xl3g56k2mbuwdbre46s29vt4,0,61.9,1.6,2023-05-08T16:04:16.563Z,2023-05-08T16:04:17Z,4262696659,213,1.6,4262696653,140,61.9,4262696657,212,2.0,4262696673,236,,4262696651,56,Right,4262696679,286,,4262696675,233,33,4262696655,141,4.5,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923201,33,74,1,3,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,38.5,95.6,2023-05-08T16:04:16.564Z,2023-05-08T16:54:06Z,4262696639,285,,4262696723,233,30,4262696637,56,Back,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923327,31,5,1,3,27,2xl3g56k2mbuwdbre46s29vt4,1,64,-1,2023-05-08T16:04:17.294Z,2023-05-08T16:16:23Z,4262697363,56,Right,4262697405,233,34,4262697365,347,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923213,34,5,1,3,27,cq4rdp1mkan8zhaw7bmzjdaqk,0,36,101,2023-05-08T16:04:17.294Z,2023-05-08T16:54:11Z,4262696707,347,,4262696705,56,Back,4262697423,233,31,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923349,32,1,1,3,40,2xl3g56k2mbuwdbre46s29vt4,0,62.8,0,2023-05-08T16:04:30.515Z,2023-05-12T13:14:07Z,4269938869,189,,4262697485,213,0.1,4262697487,1,,4262697483,212,40.0,4262697479,140,100.0,4262697473,107,,4262697477,56,Right,4262697481,141,7.0,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547278249,703,56,1,3,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T16:04:31.250Z,2023-05-12T13:14:08Z,4269938731,56,Back,4269938885,189,,,,,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923351,33,5,1,3,43,2xl3g56k2mbuwdbre46s29vt4,0,100.9,5.8,2023-05-08T16:04:33.453Z,2023-05-08T16:04:35Z,4262697533,233,35,4262697499,346,,4262697541,189,,4262697497,56,Right,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923355,35,5,1,3,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,-0.9,94.2,2023-05-08T16:04:33.453Z,2023-05-08T16:16:23Z,4262697509,56,Back,4262697511,346,,4262697513,233,33,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923615,37,1,1,4,9,cq4rdp1mkan8zhaw7bmzjdaqk,0,4.9,51.5,2023-05-08T16:04:59.173Z,2023-05-08T16:05:06Z,4262699005,213,6.0,4262698995,124,,4262699001,141,31.0,4262698999,140,52.9,4262698997,56,Center,4262699011,74,,4262699003,212,52.3,4262699007,1,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923605,34,44,1,4,12,2xl3g56k2mbuwdbre46s29vt4,1,45.2,65.5,2023-05-08T16:05:01.938Z,2023-05-08T16:05:05Z,4262698953,285,,4262699119,233,38,4262698951,56,Back,,,,,,,,,,,,,,,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923621,38,44,1,4,12,cq4rdp1mkan8zhaw7bmzjdaqk,0,54.8,34.5,2023-05-08T16:05:01.939Z,2023-05-08T16:55:26Z,4262699045,286,,4262699043,56,Center,4262699277,233,34,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923609,35,49,1,4,13,2xl3g56k2mbuwdbre46s29vt4,1,44,62.6,2023-05-08T16:05:03.731Z,2023-05-08T16:05:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923637,36,1,1,4,14,2xl3g56k2mbuwdbre46s29vt4,1,54.7,72.5,2023-05-08T16:05:04.532Z,2023-05-08T16:54:58Z,4262715321,213,6.1,4262699157,56,Center,4262699161,141,68.0,4262699159,140,68.5,4262715319,212,14.8,,,,,,,,,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924835,46,61,1,4,15,2xl3g56k2mbuwdbre46s29vt4,0,82.9,62,2023-05-08T16:05:05.290Z,2023-05-08T16:12:29Z,4262705755,56,Center,,,,,,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923675,39,43,1,4,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T16:05:07.613Z,2023-05-08T16:54:47Z,4262831969,144,61,4262699387,56,Back,,,,,,,,,,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547278897,643,3,1,4,19,2xl3g56k2mbuwdbre46s29vt4,1,82.1,64.8,2023-05-08T16:05:09.250Z,2023-05-12T14:10:21Z,4269942063,286,,4269942113,465,,4270036313,233,704,4269942061,56,Center,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547278901,704,45,1,4,19,cq4rdp1mkan8zhaw7bmzjdaqk,0,17.9,35.2,2023-05-08T16:05:09.250Z,2023-05-12T14:10:21Z,4269942065,56,Back,4270036321,233,643,4269942067,285,,,,,,,,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923747,37,43,1,4,23,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T16:05:13.187Z,2023-05-08T16:05:18Z,4262699793,286,0,4262700093,144,3,4262699791,56,Center,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545928023,104,54,1,4,25,cq4rdp1mkan8zhaw7bmzjdaqk,1,7,44.2,2023-05-08T16:05:15.130Z,2023-05-08T16:55:27Z,4262722921,232,,,,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545928095,105,52,1,4,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,7,44.2,2023-05-08T16:05:16.160Z,2023-05-12T13:15:08Z,4269940797,376,,,,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545928165,106,80,1,4,30,cq4rdp1mkan8zhaw7bmzjdaqk,0,6.3,51.2,2023-05-08T16:05:20.120Z,2023-05-08T16:12:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923841,40,43,1,4,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T16:05:22.564Z,2023-05-08T16:05:46Z,4262701605,144,55,,,,,,,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923949,41,1,1,4,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,14.1,35.7,2023-05-08T16:05:29.253Z,2023-05-08T16:05:48Z,4262700885,213,0.3,4262700887,1,,4262700883,212,55.2,4262700879,140,64.7,4262700873,155,,4262700881,141,57.6,4262700877,56,Center,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545923955,42,4,1,4,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,65.4,54.4,2023-05-08T16:05:31.637Z,2023-05-08T16:05:40Z,4262700923,286,,4262700915,13,,4262701365,233,38,4262700921,265,,4262700917,56,Center,4262700919,152,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924041,38,4,1,4,41,2xl3g56k2mbuwdbre46s29vt4,0,34.6,45.6,2023-05-08T16:05:31.638Z,2023-05-08T16:05:40Z,4262701329,285,,4262701375,233,42,4262701323,56,Back,4262701327,265,,4262701321,13,,4262701325,152,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924257,43,1,1,5,10,cq4rdp1mkan8zhaw7bmzjdaqk,0,66.1,54.8,2023-05-08T16:06:00.740Z,2023-05-08T16:57:43Z,4262702463,56,Center,4262702469,212,27.9,4262702467,141,54.5,4262702457,5,,4262702461,152,,4262702459,155,,4262702465,140,92.7,4262702471,213,6.3,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924271,39,11,1,5,13,2xl3g56k2mbuwdbre46s29vt4,1,12.3,42.9,2023-05-08T16:06:02.963Z,2023-05-12T13:16:04Z,4269942669,378,,4262702509,56,Back,4262702511,88,,,,,,,,,,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924297,40,1,1,5,14,2xl3g56k2mbuwdbre46s29vt4,1,14.1,42.8,2023-05-08T16:06:04.723Z,2023-05-08T16:06:07Z,4262702673,212,36.9,4262702677,1,,4262702671,141,88.2,4262702665,123,,4262702667,56,Back,4262702685,287,,4262702669,140,33.3,4262702675,213,1.0,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924383,41,4,1,5,22,2xl3g56k2mbuwdbre46s29vt4,1,37.2,95.1,2023-05-08T16:06:12.427Z,2023-05-08T16:06:15Z,4262703159,294,,4262703165,286,,4262703201,233,44,4262703157,13,,4262703161,56,Back,4262703163,152,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924371,44,4,1,5,22,cq4rdp1mkan8zhaw7bmzjdaqk,0,62.8,4.9,2023-05-08T16:06:12.428Z,2023-05-08T16:06:16Z,4262703059,13,,4262703065,152,,4262703209,233,41,4262703061,294,,4262703067,285,,4262703063,56,Right,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924595,42,1,1,5,49,2xl3g56k2mbuwdbre46s29vt4,1,44.9,92.5,2023-05-08T16:06:39.667Z,2023-05-08T16:06:42Z,4262704465,5,,4262704471,140,29.7,4262704477,213,3.5,4262704473,141,83.7,4262704475,212,17.0,4262704469,56,Back,4262704467,152,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924643,43,1,1,5,52,2xl3g56k2mbuwdbre46s29vt4,1,37.1,87.3,2023-05-08T16:06:41.922Z,2023-05-08T16:06:46Z,4262704725,141,50.2,4262704721,56,Back,4262704729,213,4.5,4262704723,140,31.4,4262704727,212,25.9,,,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924669,44,1,1,5,56,2xl3g56k2mbuwdbre46s29vt4,0,36.6,44,2023-05-08T16:06:46.434Z,2023-05-08T16:06:48Z,4262704875,155,,4262704883,212,43.5,4262704887,1,,4262704877,56,Right,4262704881,141,9.0,4262704885,213,5.7,4262704879,140,71.3,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924691,45,8,1,5,59,cq4rdp1mkan8zhaw7bmzjdaqk,1,25.1,90.2,2023-05-08T16:06:49.501Z,2023-05-12T13:16:33Z,4262705011,15,,4269943515,384,,4262704979,56,Back,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924725,46,49,1,6,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,30.3,81.4,2023-05-08T16:06:52.876Z,2023-05-08T16:06:53Z,,,,,,,,,,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924761,47,4,1,6,4,cq4rdp1mkan8zhaw7bmzjdaqk,1,34.4,79.7,2023-05-08T16:06:54.460Z,2023-05-08T16:07:05Z,4262705363,13,,4262705369,152,,4262705485,233,45,4262705489,286,,4262705365,56,Back,4262705371,265,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924773,45,4,1,6,4,2xl3g56k2mbuwdbre46s29vt4,0,65.6,20.3,2023-05-08T16:06:54.461Z,2023-05-08T16:07:01Z,4262705493,233,47,4262705455,152,,4262705459,285,,4262705453,56,Right,4262705457,265,,4262705451,13,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924899,48,1,1,6,23,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.4,82.4,2023-05-08T16:07:13.019Z,2023-05-08T16:07:25Z,4262706059,213,4.8,4262706053,140,31.3,4262706057,212,18.3,4262706051,56,Back,4262706585,189,,4262706049,152,,4262706047,5,,4262706055,141,55.7,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924909,49,1,1,6,24,cq4rdp1mkan8zhaw7bmzjdaqk,1,31.3,55.7,2023-05-08T16:07:13.995Z,2023-05-08T16:07:28Z,4262706099,140,11.0,4262706105,213,3.2,4262706097,56,Back,4262706101,141,53.1,4262706605,189,,4262706103,212,21.4,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924975,50,1,1,6,25,cq4rdp1mkan8zhaw7bmzjdaqk,1,10.8,53.6,2023-05-08T16:07:15.396Z,2023-05-08T16:07:23Z,4262706439,213,0.2,4262706433,140,64.1,4262706437,212,56.9,4262706429,157,,4262706431,56,Center,4262706441,1,,4262706435,141,68.7,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924983,47,4,1,6,31,2xl3g56k2mbuwdbre46s29vt4,1,36.9,34.8,2023-05-08T16:07:21.234Z,2023-05-08T16:07:24Z,4262706473,286,,4262706471,152,,4262706469,56,Back,4262706467,10,,4262706485,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545924979,51,4,1,6,31,cq4rdp1mkan8zhaw7bmzjdaqk,0,63.1,65.2,2023-05-08T16:07:21.235Z,2023-05-08T16:07:24Z,4262706453,152,,4262706507,233,47,4262706455,285,,4262706449,10,,4262706451,56,Center,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925149,48,1,1,6,53,2xl3g56k2mbuwdbre46s29vt4,1,34.9,33,2023-05-08T16:07:42.993Z,2023-05-08T16:08:02Z,4262707285,141,39.2,4262707283,140,35.2,4262707289,213,1.5,4262707287,212,4.2,4262708153,189,,4262707281,56,Back,4262707277,5,,4262707279,152,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925167,49,1,1,6,53,2xl3g56k2mbuwdbre46s29vt4,1,35.2,39.2,2023-05-08T16:07:43.618Z,2023-05-08T16:08:03Z,4262707395,56,Back,4262708199,189,,4262707401,212,4.6,4262707399,141,32.4,4262707403,213,4.7,4262707397,140,35.0,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925181,50,1,1,6,55,2xl3g56k2mbuwdbre46s29vt4,0,34.5,27,2023-05-08T16:07:45.634Z,2023-05-08T16:07:47Z,4262707483,155,,4262707489,141,75.8,4262707493,213,0.8,4262707487,140,65.5,4262707495,1,,4262707485,56,Center,4262707491,212,46.5,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925207,52,1,1,6,59,cq4rdp1mkan8zhaw7bmzjdaqk,0,31.5,10.4,2023-05-08T16:07:48.939Z,2023-05-08T16:13:18Z,4262707607,140,52.9,4262707603,3,,4262707611,212,22.7,4262707609,141,5.5,4262707605,56,Right,4262707613,213,6.1,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925233,51,1,1,7,0,2xl3g56k2mbuwdbre46s29vt4,1,41,86.1,2023-05-08T16:07:50.610Z,2023-05-08T16:07:53Z,4262707773,141,96.3,4262707769,56,Left,4262707777,213,0.6,4262707771,140,50.3,4262707775,212,12.0,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925235,52,61,1,7,3,2xl3g56k2mbuwdbre46s29vt4,0,54.6,96.1,2023-05-08T16:07:53.569Z,2023-05-12T13:17:25Z,4262707805,56,Left,,,,,,,,,,,,,,,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925237,53,49,1,7,5,cq4rdp1mkan8zhaw7bmzjdaqk,1,34.1,7,2023-05-08T16:07:55.027Z,2023-05-12T13:17:47Z,,,,,,,,,,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925263,54,1,1,7,5,cq4rdp1mkan8zhaw7bmzjdaqk,1,34.1,7,2023-05-08T16:07:55.307Z,2023-05-12T13:17:50Z,4262707949,140,57.0,4262707947,56,Right,4262707955,213,0.0,4262707951,141,7.3,4262707953,212,24.0,4262707945,155,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925269,55,1,1,7,8,cq4rdp1mkan8zhaw7bmzjdaqk,1,57,7.3,2023-05-08T16:07:58.147Z,2023-05-08T16:07:58Z,4262707993,56,Right,4262707999,212,4.5,4262707997,141,4.1,4262708001,213,3.7,4262707995,140,53.3,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925279,56,1,1,7,10,cq4rdp1mkan8zhaw7bmzjdaqk,1,52.8,4.1,2023-05-08T16:08:00.050Z,2023-05-08T16:08:00Z,4262708087,141,4.1,4262708089,212,12.0,4262708083,56,Back,4262708091,213,3.1,4262708085,140,41.4,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925299,57,1,1,7,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,39.2,4.7,2023-05-08T16:08:00.763Z,2023-05-08T16:08:03Z,4262708183,213,2.3,4262708175,56,Back,4262708177,140,26.6,4262708181,212,20.2,4262708179,141,27.1,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925325,58,1,1,7,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,30.6,25.2,2023-05-08T16:08:03.163Z,2023-05-08T16:08:07Z,4262708367,141,26.1,4262708361,140,33.4,4262708373,213,0.2,4262708371,212,3.0,4262708357,56,Back,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925333,59,1,1,7,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,32,27.4,2023-05-08T16:08:07.219Z,2023-05-08T16:08:08Z,4262708425,56,Back,4262708433,213,3.5,4262708427,140,23.6,4262708429,141,22.1,4262708431,212,9.5,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925351,60,1,1,7,18,cq4rdp1mkan8zhaw7bmzjdaqk,1,23.6,22.1,2023-05-08T16:08:08.043Z,2023-05-08T16:08:09Z,4262708491,140,14.1,4262708495,212,17.6,4262708493,141,43.4,4262708497,213,2.2,4262708489,56,Back,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925389,61,1,1,7,19,cq4rdp1mkan8zhaw7bmzjdaqk,1,14.2,44.3,2023-05-08T16:08:09.435Z,2023-05-08T16:08:13Z,4262708691,56,Center,4262708697,212,54.6,4262708693,140,65.6,4262708699,213,6.1,4262708695,141,32.1,4262708689,157,,4262708701,1,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925393,62,44,1,7,23,cq4rdp1mkan8zhaw7bmzjdaqk,1,61.8,31,2023-05-08T16:08:12.955Z,2023-05-08T16:08:14Z,4262708711,286,,4262708771,233,53,4262708709,56,Center,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545925405,53,44,1,7,23,2xl3g56k2mbuwdbre46s29vt4,0,38.2,69,2023-05-08T16:08:12.956Z,2023-05-08T16:08:15Z,4262708753,285,,4262708819,233,62,4262708751,56,Back,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
