id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2552145133,674,1,2,75,51,agxipc0vk4rtg09amjxv10nx0,1,35.4,6.5,2023-05-21T01:45:53.169Z,2023-05-21T01:45:54Z,4295824741,212,9.9,4295824735,56,Back,4295824739,141,3.2,4295824737,140,44.6,4295824743,213,6.1,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145139,675,1,2,75,52,agxipc0vk4rtg09amjxv10nx0,1,44.6,3.2,2023-05-21T01:45:54.400Z,2023-05-21T01:45:55Z,4295824769,56,Back,4295824775,212,5.7,4295824771,140,41.9,4295824777,213,2.1,4295824773,141,10.4,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145155,676,1,2,75,53,agxipc0vk4rtg09amjxv10nx0,1,41.9,10.4,2023-05-21T01:45:55.288Z,2023-05-21T01:45:57Z,4295824875,212,18.0,4295824869,56,Right,4295824873,141,3.1,4295824877,213,6.0,4295824871,140,58.4,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145197,677,1,2,75,55,agxipc0vk4rtg09amjxv10nx0,1,58.4,3.1,2023-05-21T01:45:57.271Z,2023-05-21T01:46:00Z,4295825105,141,3.4,4295825109,213,3.1,4295825107,212,2.9,4295825103,140,55.6,4295825099,56,Right,,,,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145199,678,61,2,75,57,agxipc0vk4rtg09amjxv10nx0,0,63.2,11.9,2023-05-21T01:45:59.271Z,2023-05-21T02:12:42Z,4295825117,56,Right,,,,,,,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145201,688,50,2,75,58,dtucewmt49th1p4selfutmnmc,1,35.9,85.4,2023-05-21T01:45:59.800Z,2023-05-21T02:13:14Z,4295904301,233,679,4295904267,286,,4295825127,56,Back,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145213,679,7,2,75,58,agxipc0vk4rtg09amjxv10nx0,0,64.1,14.6,2023-05-21T01:45:59.801Z,2023-05-21T02:13:17Z,4295904285,233,688,4295825197,56,Right,4295903025,285,,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145203,689,49,2,75,59,dtucewmt49th1p4selfutmnmc,1,33.4,86.5,2023-05-21T01:46:01.034Z,2023-05-21T01:46:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145245,690,1,2,75,59,dtucewmt49th1p4selfutmnmc,1,33.4,86.5,2023-05-21T01:46:01.051Z,2023-05-21T01:46:05Z,4295825419,212,16.9,4295825417,141,72.4,4295825413,56,Back,4295825421,213,3.7,4295825415,140,20.2,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145257,691,1,2,76,3,dtucewmt49th1p4selfutmnmc,1,20.6,69.1,2023-05-21T01:46:05.115Z,2023-05-21T01:46:06Z,4295825501,213,4.6,4295825493,140,19.7,4295825497,212,11.4,4295825495,141,52.4,4295825491,56,Back,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145269,692,1,2,76,4,dtucewmt49th1p4selfutmnmc,1,19.7,52.4,2023-05-21T01:46:06.314Z,2023-05-21T01:46:08Z,4295825593,213,3.2,4295825587,140,6.0,4295825589,141,51.3,4295825591,212,14.4,4295825585,56,Back,,,,,,,,,,esz6xzkinz76pk8edmsjwldzo,J. Lester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145293,693,1,2,76,6,dtucewmt49th1p4selfutmnmc,0,7.3,52.7,2023-05-21T01:46:08.014Z,2023-05-21T01:46:11Z,4295825753,213,0.2,4295825745,56,Back,4295825743,155,,4295825751,212,37.7,4295825749,141,66.0,4295825747,140,42.2,4295825755,1,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145297,680,49,2,76,11,agxipc0vk4rtg09amjxv10nx0,1,60.9,44.3,2023-05-21T01:46:13.024Z,2023-05-21T01:46:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145311,681,1,2,76,11,agxipc0vk4rtg09amjxv10nx0,1,60.9,44.3,2023-05-21T01:46:13.088Z,2023-05-21T01:46:14Z,4295825889,213,5.0,4295825887,212,9.6,4295825883,140,63.7,4295825881,56,Center,4295825885,141,30.9,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145411,682,1,2,76,12,agxipc0vk4rtg09amjxv10nx0,1,63.7,31,2023-05-21T01:46:14.511Z,2023-05-21T01:46:24Z,4295826485,140,77.3,4295826491,213,5.5,4295826483,56,Right,4295826487,141,10.6,4295826489,212,19.9,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145419,683,1,2,76,22,agxipc0vk4rtg09amjxv10nx0,0,97.1,10.1,2023-05-21T01:46:24.119Z,2023-05-21T01:46:25Z,4295826547,155,,4295826549,56,Center,4295826551,140,93.8,4295826555,212,15.2,4295826553,141,31.8,4295826557,213,1.8,4295826545,2,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145421,694,8,2,76,23,dtucewmt49th1p4selfutmnmc,1,11,67.2,2023-05-21T01:46:25.370Z,2023-05-21T01:46:25Z,4295826559,56,Back,,,,,,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145425,695,49,2,76,24,dtucewmt49th1p4selfutmnmc,1,13.1,69.1,2023-05-21T01:46:26.058Z,2023-05-21T01:46:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145493,696,1,2,76,26,dtucewmt49th1p4selfutmnmc,0,19.8,78.2,2023-05-21T01:46:28.218Z,2023-05-21T01:46:31Z,4295826843,56,Back,4295826851,213,0.2,4295826849,212,26.8,4295826847,141,86.0,4295826845,140,44.8,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145503,684,49,2,76,30,agxipc0vk4rtg09amjxv10nx0,1,57.9,8.9,2023-05-21T01:46:31.823Z,2023-05-21T01:46:31Z,,,,,,,,,,,,,,,,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145551,685,1,2,76,31,agxipc0vk4rtg09amjxv10nx0,1,57.9,8.9,2023-05-21T01:46:33.471Z,2023-05-21T01:46:35Z,4295827115,140,64.6,4295827121,213,0.8,4295827113,56,Right,4295827119,212,9.7,4295827117,141,18.8,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145557,686,1,2,76,33,agxipc0vk4rtg09amjxv10nx0,0,64.6,18.8,2023-05-21T01:46:35.303Z,2023-05-21T01:46:36Z,4295827175,212,5.1,4295827169,56,Center,4295827171,140,67.6,4295827177,213,0.9,4295827173,141,24.7,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145585,697,1,2,76,36,dtucewmt49th1p4selfutmnmc,1,20.2,63.6,2023-05-21T01:46:38.074Z,2023-05-21T01:46:39Z,4295827341,140,14.8,4295827345,212,11.6,4295827339,56,Back,4295827337,3,,4295827347,213,2.1,4295827343,141,78.5,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145587,698,49,2,76,37,dtucewmt49th1p4selfutmnmc,1,12.3,81.5,2023-05-21T01:46:39.434Z,2023-05-21T01:46:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145627,699,1,2,76,37,dtucewmt49th1p4selfutmnmc,1,12.3,81.5,2023-05-21T01:46:39.546Z,2023-05-21T01:46:45Z,4295827651,212,16.5,4295827647,140,26.2,4295827653,213,0.5,4295827649,141,92.7,4295827645,56,Back,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145639,700,1,2,76,43,dtucewmt49th1p4selfutmnmc,0,37.4,94.7,2023-05-21T01:46:45.754Z,2023-05-21T01:46:48Z,4295827709,56,Center,4295827711,140,53.4,4295827707,155,,4295827715,212,37.6,4295827719,1,,4295827717,213,5.2,4295827713,141,45.2,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145643,687,49,2,76,46,agxipc0vk4rtg09amjxv10nx0,1,46.6,44.3,2023-05-21T01:46:48.320Z,2023-05-21T01:46:48Z,,,,,,,,,,,,,,,,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145665,688,1,2,76,47,agxipc0vk4rtg09amjxv10nx0,1,44.6,53.6,2023-05-21T01:46:48.832Z,2023-05-21T01:46:52Z,4295827849,141,73.3,4295827847,140,46.0,4295827851,212,13.5,4295827855,213,1.5,4295827845,56,Back,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145671,689,1,2,76,50,agxipc0vk4rtg09amjxv10nx0,0,59.5,89.1,2023-05-21T01:46:52.770Z,2023-05-21T01:46:54Z,4295827905,155,,4295827913,141,57.2,4295827917,213,5.5,4295827919,1,,4295827915,212,32.2,4295827911,140,82.1,4295827909,56,Center,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145695,701,1,2,76,55,dtucewmt49th1p4selfutmnmc,0,14.2,56,2023-05-21T01:46:56.890Z,2023-05-21T01:46:57Z,4295828125,213,5.3,4295828115,3,,4295828119,140,18.7,4295828117,56,Back,4295828123,212,8.8,4295828121,141,45.1,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145723,690,1,2,76,58,agxipc0vk4rtg09amjxv10nx0,1,69.7,55.5,2023-05-21T01:46:59.871Z,2023-05-21T01:47:01Z,4295828299,56,Center,4295828305,212,14.5,4295828303,141,67.3,4295828301,140,81.2,4295828307,213,0.6,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145741,691,1,2,76,59,agxipc0vk4rtg09amjxv10nx0,0,81.2,67.3,2023-05-21T01:47:00.903Z,2023-05-21T01:47:02Z,4295828405,212,6.1,4295828399,56,Center,4295828407,213,3.7,4295828401,140,76.1,4295828403,141,62.9,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145745,702,8,2,77,0,dtucewmt49th1p4selfutmnmc,1,19.7,36,2023-05-21T01:47:02.346Z,2023-05-21T01:47:02Z,4295828413,56,Back,,,,,,,,,,,,,,,,,,,,,,741s72n2a9z9o8lbcz3jx8gyd,A. Chidiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145751,703,49,2,77,1,dtucewmt49th1p4selfutmnmc,1,14.9,35.2,2023-05-21T01:47:03.147Z,2023-05-21T01:47:03Z,,,,,,,,,,,,,,,,,,,,,,,,,741s72n2a9z9o8lbcz3jx8gyd,A. Chidiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145783,704,1,2,77,3,dtucewmt49th1p4selfutmnmc,0,13.1,21.5,2023-05-21T01:47:05.474Z,2023-05-21T01:54:01Z,4295828705,141,0.0,4295828703,140,39.2,4295828709,213,5.8,4295828707,212,31.7,4295828701,56,Back,,,,,,,,,,741s72n2a9z9o8lbcz3jx8gyd,A. Chidiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145797,692,5,2,77,3,agxipc0vk4rtg09amjxv10nx0,1,62.6,102,2023-05-21T01:47:05.767Z,2023-05-21T01:47:08Z,4295828759,56,Left,4295828761,347,,4295828767,233,705,,,,,,,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145787,705,5,2,77,3,dtucewmt49th1p4selfutmnmc,0,37.4,-2,2023-05-21T01:47:05.767Z,2023-05-21T01:56:09Z,4295828789,233,692,4295828719,347,,4295828717,56,Back,,,,,,,,,,,,,,,,741s72n2a9z9o8lbcz3jx8gyd,A. Chidiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145995,693,1,2,77,19,agxipc0vk4rtg09amjxv10nx0,1,66.2,100,2023-05-21T01:47:21.655Z,2023-05-21T02:11:58Z,4295829921,141,68.1,4295829919,140,66.8,4295829917,56,Center,4295829925,213,4.7,4295829927,1,,4295829923,212,23.1,4295829915,107,,4295900777,189,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552145999,694,50,2,77,24,agxipc0vk4rtg09amjxv10nx0,1,65.2,64.6,2023-05-21T01:47:26.504Z,2023-05-21T02:11:55Z,4295829945,286,,4295830197,233,706,4295829943,56,Center,,,,,,,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146021,706,7,2,77,24,dtucewmt49th1p4selfutmnmc,1,34.8,35.4,2023-05-21T01:47:26.505Z,2023-05-21T01:47:30Z,4295830085,56,Back,4295830087,285,,4295830171,233,694,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146029,707,49,2,77,27,dtucewmt49th1p4selfutmnmc,1,37.5,59.1,2023-05-21T01:47:29.210Z,2023-05-21T01:47:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1x7uympcm3bao133r6wr3nw15,T. Kgatlana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146097,708,1,2,77,29,dtucewmt49th1p4selfutmnmc,1,69.4,54.5,2023-05-21T01:47:30.970Z,2023-05-21T01:47:37Z,4295830525,140,76.9,4295830527,141,65.5,4295830529,212,10.9,4295830531,213,0.8,4295830523,56,Center,,,,,,,,,,1x7uympcm3bao133r6wr3nw15,T. Kgatlana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146133,709,1,2,77,35,dtucewmt49th1p4selfutmnmc,1,85.5,65.7,2023-05-21T01:47:36.938Z,2023-05-21T01:48:35Z,4295834005,210,13,4295830685,213,4.8,4295830681,141,43.4,4295830677,56,Center,4295830679,140,86.8,4295834007,154,,4295830683,212,15.2,,,,26d7uj41yx6no1oc3izr0rys5,U. Kanu,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146135,710,13,2,77,37,dtucewmt49th1p4selfutmnmc,1,86.8,43.4,2023-05-21T01:47:38.794Z,2023-05-21T01:48:35Z,4295834021,154,,4295834033,391,,4295830703,56,Center,4295834017,75,,4295834027,102,36.0,4295833735,72,,4295834019,29,,4295834037,231,48.4,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,4295833733,23,,4295834029,103,4.2,,4295830701,17,,4295834031,328,4295834023,55,709,4295834035,230,,,,,,,,,99.4,,,,,,,,
2552146129,695,5,2,77,37,agxipc0vk4rtg09amjxv10nx0,1,-0.6,59.4,2023-05-21T01:47:38.919Z,2023-05-21T01:47:41Z,4295830663,56,Back,4295830665,346,,4295830785,233,711,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146143,711,5,2,77,37,dtucewmt49th1p4selfutmnmc,0,100.6,40.6,2023-05-21T01:47:38.919Z,2023-05-21T01:56:09Z,4295830761,346,,4295830791,233,695,4295830759,56,Center,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146247,696,1,2,77,48,agxipc0vk4rtg09amjxv10nx0,1,3.8,52.7,2023-05-21T01:47:50.287Z,2023-05-21T01:47:51Z,4295831323,213,0.7,4295831327,237,,4295831315,56,Back,4295831319,141,67.3,4295831317,140,14.7,4295831313,124,,4295831321,212,15.2,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146285,697,1,2,77,49,agxipc0vk4rtg09amjxv10nx0,1,14.7,67.3,2023-05-21T01:47:51.655Z,2023-05-21T01:47:54Z,4295831511,213,0.9,4295831507,141,96.5,4295831509,212,25.5,4295831503,56,Back,4295831505,140,30.0,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146333,698,1,2,77,52,agxipc0vk4rtg09amjxv10nx0,1,30,96.5,2023-05-21T01:47:54.647Z,2023-05-21T01:47:59Z,4295831723,56,Back,4295831731,213,4.2,4295831729,212,10.8,4295831727,141,82.9,4295831725,140,24.6,,,,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146363,699,1,2,77,57,agxipc0vk4rtg09amjxv10nx0,0,26.5,82.1,2023-05-21T01:47:59.152Z,2023-05-21T01:48:01Z,4295831899,1,,4295831893,212,46.9,4295831883,56,Center,4295831889,141,61.1,4295831887,140,69.0,4295831881,157,,4295831895,213,6.0,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146395,712,1,2,78,1,dtucewmt49th1p4selfutmnmc,1,32.4,42.5,2023-05-21T01:48:03.612Z,2023-05-21T01:48:05Z,4295832057,141,33.4,4295832059,212,14.2,4295832053,56,Back,4295832051,3,,4295832061,213,5.8,4295832055,140,44.6,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146399,713,49,2,78,3,dtucewmt49th1p4selfutmnmc,1,44.6,33.4,2023-05-21T01:48:04.858Z,2023-05-21T01:48:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146401,714,1,2,78,3,dtucewmt49th1p4selfutmnmc,1,44.6,33.4,2023-05-21T01:48:04.890Z,2023-05-21T01:48:05Z,4295832099,212,6.6,4295832093,141,40.7,4295832087,140,40.4,4295832085,56,Back,4295832105,213,2.3,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146421,715,1,2,78,3,dtucewmt49th1p4selfutmnmc,1,40.4,40.7,2023-05-21T01:48:05.481Z,2023-05-21T01:48:07Z,4295832217,212,19.9,4295832219,213,4.3,4295832213,140,33.5,4295832211,56,Back,4295832215,141,13.4,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146439,716,1,2,78,5,dtucewmt49th1p4selfutmnmc,1,33.5,4,2023-05-21T01:48:07.116Z,2023-05-21T01:48:08Z,4295832347,56,Back,4295832349,140,44.3,4295832351,141,2.2,4295832355,213,6.2,4295832353,212,11.4,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146451,717,1,2,78,6,dtucewmt49th1p4selfutmnmc,1,44.3,2.8,2023-05-21T01:48:08.715Z,2023-05-21T01:48:10Z,4295832435,56,Back,4295832441,212,12.4,4295832443,213,3.0,4295832439,141,4.9,4295832437,140,32.6,,,,,,,,,,741s72n2a9z9o8lbcz3jx8gyd,A. Chidiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146475,718,1,2,78,8,dtucewmt49th1p4selfutmnmc,1,32.2,4.9,2023-05-21T01:48:09.929Z,2023-05-21T01:48:12Z,4295832597,141,2.3,4295832599,212,5.2,4295832593,56,Back,4295832601,213,5.9,4295832595,140,36.9,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146521,719,1,2,78,10,dtucewmt49th1p4selfutmnmc,1,33.3,2,2023-05-21T01:48:12.169Z,2023-05-21T01:48:15Z,4295832827,56,Back,4295832841,212,14.7,4295832845,213,2.9,4295832833,140,19.9,4295832837,141,8.2,,,,,,,,,,741s72n2a9z9o8lbcz3jx8gyd,A. Chidiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146549,720,1,2,78,13,dtucewmt49th1p4selfutmnmc,0,24.4,3.1,2023-05-21T01:48:15.546Z,2023-05-21T01:48:18Z,4295832987,56,Back,4295832989,140,43.6,4295832993,212,20.2,4295832995,213,6.3,4295832985,155,,4295832991,141,2.5,,,,,,,esz6xzkinz76pk8edmsjwldzo,J. Lester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146557,700,8,2,78,16,agxipc0vk4rtg09amjxv10nx0,1,56.6,96.2,2023-05-21T01:48:18.208Z,2023-05-21T01:48:18Z,4295833019,56,Left,,,,,,,,,,,,,,,,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146595,701,5,2,78,16,agxipc0vk4rtg09amjxv10nx0,0,53.6,101.8,2023-05-21T01:48:18.713Z,2023-05-21T01:56:09Z,4295833227,56,Left,4295833229,347,,4295833759,233,721,,,,,,,,,,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146677,721,5,2,78,16,dtucewmt49th1p4selfutmnmc,1,46.4,-1.8,2023-05-21T01:48:18.713Z,2023-05-21T01:48:30Z,4295833697,347,,4295833749,233,701,4295833695,56,Back,,,,,,,,,,,,,,,,esz6xzkinz76pk8edmsjwldzo,J. Lester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146783,722,1,2,78,37,dtucewmt49th1p4selfutmnmc,1,47.9,0,2023-05-21T01:48:39.754Z,2023-05-21T01:48:41Z,4295834325,107,,4295834337,1,,4295834333,212,22.4,4295834335,213,0.2,4295834331,141,4.3,4295834329,140,68.8,4295834327,56,Right,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146791,723,1,2,78,40,dtucewmt49th1p4selfutmnmc,1,68.8,4.3,2023-05-21T01:48:41.801Z,2023-05-21T01:48:43Z,4295834397,140,64.8,4295834399,141,10.9,4295834403,213,2.3,4295834395,56,Right,4295834401,212,6.1,,,,,,,,,,26d7uj41yx6no1oc3izr0rys5,U. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146793,724,61,2,78,41,dtucewmt49th1p4selfutmnmc,0,64.8,11.1,2023-05-21T01:48:42.921Z,2023-05-21T01:48:43Z,4295834409,56,Right,,,,,,,,,,,,,,,,,,,,,,741s72n2a9z9o8lbcz3jx8gyd,A. Chidiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146803,702,1,2,78,41,agxipc0vk4rtg09amjxv10nx0,0,40.2,96,2023-05-21T01:48:43.335Z,2023-05-21T01:48:48Z,4295834451,213,2.3,4295834443,56,Back,4295834447,141,98.1,4295834449,212,1.9,4295834487,233,725,4295834485,236,,4295834491,286,,4295834445,140,39.0,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146801,725,74,2,78,41,dtucewmt49th1p4selfutmnmc,1,59.3,7.6,2023-05-21T01:48:43.336Z,2023-05-21T01:48:46Z,4295834441,285,,4295834439,56,Right,4295834507,233,702,,,,,,,,,,,,,,,,741s72n2a9z9o8lbcz3jx8gyd,A. Chidiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552146807,703,5,2,78,41,agxipc0vk4rtg09amjxv10nx0,1,39.2,101.2,2023-05-21T01:48:43.684Z,2023-05-21T01:48:55Z,4295834989,233,726,4295834463,56,Back,4295834467,347,,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
