id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2544823085,761,5,2,80,11,b4fbmos00gxtk8qnaqsm392p5,0,34.9,101.2,2023-05-07T00:47:03.796Z,2023-05-07T01:33:57Z,4256822383,347,,4256822483,233,738,4256822381,56,Back,,,,,,,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823171,739,1,2,80,13,446mp88j1vpk9iwui9fiifrp8,1,60.4,0,2023-05-07T00:47:06.691Z,2023-05-07T00:47:10Z,4256822881,56,Right,4256822883,140,62.9,4256822887,212,13.9,4256822879,107,,4256822885,141,18.5,4256822889,213,1.4,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823211,740,1,2,80,17,446mp88j1vpk9iwui9fiifrp8,1,65.9,12,2023-05-07T00:47:10.500Z,2023-05-07T00:47:13Z,4256823055,56,Right,4256823059,141,4.9,4256823057,140,57.6,4256823061,212,10.0,4256823065,213,3.6,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823237,741,1,2,80,20,446mp88j1vpk9iwui9fiifrp8,1,56.9,5.3,2023-05-07T00:47:12.980Z,2023-05-07T00:47:15Z,4256823227,140,36.6,4256823233,213,2.6,4256823231,212,24.8,4256823229,141,24.0,4256823225,56,Back,,,,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823275,742,1,2,80,22,446mp88j1vpk9iwui9fiifrp8,1,37.3,24.3,2023-05-07T00:47:15.396Z,2023-05-07T00:47:19Z,4256823487,212,22.6,4256823489,213,1.3,4256823479,56,Back,4256823485,141,56.3,4256823483,140,43.0,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823329,743,1,2,80,26,446mp88j1vpk9iwui9fiifrp8,1,43,57.2,2023-05-07T00:47:19.460Z,2023-05-07T00:47:23Z,4256823837,56,Left,4256823843,212,30.3,4256823839,140,58.3,4256823841,141,95.0,4256823845,213,1.0,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823347,744,1,2,80,30,446mp88j1vpk9iwui9fiifrp8,1,58.4,91.8,2023-05-07T00:47:23.044Z,2023-05-07T00:47:25Z,4256823965,140,42.2,4256823963,56,Back,4256823971,213,3.2,4256823967,141,90.2,4256823969,212,17.0,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823367,745,1,2,80,32,446mp88j1vpk9iwui9fiifrp8,1,42.2,90.2,2023-05-07T00:47:24.868Z,2023-05-07T00:47:26Z,4256824113,213,5.7,4256824105,56,Center,4256824111,212,15.9,4256824109,141,78.1,4256824107,140,55.2,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823381,746,1,2,80,34,446mp88j1vpk9iwui9fiifrp8,1,53.9,78.8,2023-05-07T00:47:26.741Z,2023-05-07T00:47:29Z,4256824247,56,Left,4256824249,140,64.0,4256824253,212,16.7,4256824255,213,0.9,4256824251,141,97.8,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823389,747,61,2,80,36,446mp88j1vpk9iwui9fiifrp8,0,60.6,93.3,2023-05-07T00:47:28.949Z,2023-05-07T00:47:29Z,4256824287,56,Left,,,,,,,,,,,,,,,,,,,,,,321yjdo3gio1l33hc1pdps4wl,A. Leon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823387,762,49,2,80,36,b4fbmos00gxtk8qnaqsm392p5,1,37,26,2023-05-07T00:47:29.133Z,2023-05-07T00:47:29Z,,,,,,,,,,,,,,,,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823425,763,61,2,80,38,b4fbmos00gxtk8qnaqsm392p5,1,38.9,22.6,2023-05-07T00:47:31.517Z,2023-05-07T00:47:31Z,4256824505,56,Back,,,,,,,,,,,,,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823479,764,1,2,80,40,b4fbmos00gxtk8qnaqsm392p5,1,40,22.7,2023-05-07T00:47:33.244Z,2023-05-07T00:47:34Z,4256824813,141,10.6,4256824807,56,Back,4256824809,140,24.0,4256824819,213,3.6,4256824817,212,18.7,,,,,,,,,,50gw7uui815nbk6kwknwvlpsl,V. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823521,765,1,2,80,43,b4fbmos00gxtk8qnaqsm392p5,1,22.4,13.1,2023-05-07T00:47:35.724Z,2023-05-07T00:47:37Z,4256825059,213,6.2,4256825057,212,18.4,4256825053,140,39.8,4256825051,56,Back,4256825055,141,10.1,,,,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823537,766,1,2,80,44,b4fbmos00gxtk8qnaqsm392p5,0,38.1,7.6,2023-05-07T00:47:37.084Z,2023-05-07T00:47:38Z,4256825165,141,25.1,4256825169,213,0.3,4256825171,1,,4256825163,140,73.8,4256825161,56,Center,4256825159,155,,4256825167,212,39.3,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823551,748,49,2,80,46,446mp88j1vpk9iwui9fiifrp8,1,27.1,87.2,2023-05-07T00:47:39.061Z,2023-05-07T00:47:39Z,,,,,,,,,,,,,,,,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823571,749,1,2,80,46,446mp88j1vpk9iwui9fiifrp8,1,27.1,87.2,2023-05-07T00:47:39.365Z,2023-05-07T00:47:40Z,4256825367,140,35.0,4256825365,56,Back,4256825371,212,9.1,4256825373,213,5.9,4256825369,141,81.8,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823637,750,1,2,80,47,446mp88j1vpk9iwui9fiifrp8,1,35,81.8,2023-05-07T00:47:40.213Z,2023-05-07T00:47:43Z,4256825703,140,41.5,4256825713,213,5.2,4256825701,56,Back,4256825705,141,62.9,4256825709,212,14.6,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823721,751,1,2,80,50,446mp88j1vpk9iwui9fiifrp8,0,43.8,62.6,2023-05-07T00:47:43.125Z,2023-05-07T00:47:48Z,4256826187,140,89.7,4256826195,212,51.0,4256826181,155,,4256826199,213,0.3,4256826191,141,87.1,4256826185,56,Left,4256826203,1,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823783,752,5,2,80,56,446mp88j1vpk9iwui9fiifrp8,1,73.2,101.8,2023-05-07T00:47:48.692Z,2023-05-07T01:33:58Z,4256826561,56,Left,4256826563,347,,4257021737,233,876,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544859865,876,5,2,80,56,b4fbmos00gxtk8qnaqsm392p5,0,26.8,-1.8,2023-05-07T00:47:48.692Z,2023-05-07T01:33:49Z,4257021717,347,,4257021769,233,752,4257021715,56,Back,,,,,,,,,,,,,,,,50gw7uui815nbk6kwknwvlpsl,V. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544823981,753,1,2,81,6,446mp88j1vpk9iwui9fiifrp8,1,83.4,100,2023-05-07T00:47:58.774Z,2023-05-07T00:48:13Z,4256827777,212,15.7,4256827765,107,,4256827773,141,79.0,4256827769,140,82.0,4256827767,56,Left,4256828737,210,15,4256827781,213,4.6,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2544823995,754,15,2,81,10,446mp88j1vpk9iwui9fiifrp8,1,83.6,64.5,2023-05-07T00:48:02.950Z,2023-05-07T00:48:13Z,4256828799,103,9.5,4256827977,20,,4256828805,147,49.6,4256828881,233,769,4256827845,64,,4256828797,102,52.4,4256827847,56,Center,4256828785,160,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,4256828789,76,4256828803,146,98.2,4256828801,215,,4256828793,55,4256828791,29,,,,,,,,,,,,753,,,,,,,,,,,
2544824035,769,10,2,81,10,b4fbmos00gxtk8qnaqsm392p5,1,2.4,48.1,2023-05-07T00:48:03.050Z,2023-05-07T01:37:51Z,4256828057,56,Back,4256828051,177,,4256828053,178,,4256828159,233,754,4256828055,182,,,,,,,,,,,3qj9t05behkav9okd8n2wywh5,C. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824029,768,52,2,81,11,b4fbmos00gxtk8qnaqsm392p5,1,5.6,51,2023-05-07T00:48:04.360Z,2023-05-07T00:48:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3qj9t05behkav9okd8n2wywh5,C. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824373,770,1,2,81,28,b4fbmos00gxtk8qnaqsm392p5,0,12.4,62.7,2023-05-07T00:48:20.942Z,2023-05-07T00:48:25Z,4256829953,1,,4256829943,56,Center,4256829945,140,74.3,4256829941,199,,4256829951,213,0.0,4256829949,212,65.0,4256829947,141,66.0,,,,3qj9t05behkav9okd8n2wywh5,C. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824411,755,49,2,81,34,446mp88j1vpk9iwui9fiifrp8,1,29.9,44.9,2023-05-07T00:48:27.111Z,2023-05-07T00:48:27Z,,,,,,,,,,,,,,,,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824491,756,1,2,81,37,446mp88j1vpk9iwui9fiifrp8,1,29.8,45.1,2023-05-07T00:48:30.007Z,2023-05-07T00:48:33Z,4256830599,56,Back,4256830605,212,20.7,4256830607,213,3.1,4256830603,141,45.7,4256830601,140,10.1,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824573,757,1,2,81,40,446mp88j1vpk9iwui9fiifrp8,0,10.1,45.7,2023-05-07T00:48:33.223Z,2023-05-07T00:48:38Z,4256831055,1,,4256831043,155,,4256831047,140,47.7,4256831051,212,45.2,4256831045,56,Back,4256831053,213,5.8,4256831049,141,13.4,,,,1yva0f096q2oqk5gz59utr42y,B. Bixby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824555,771,44,2,81,44,b4fbmos00gxtk8qnaqsm392p5,1,49.3,87.4,2023-05-07T00:48:36.750Z,2023-05-07T00:48:38Z,4256830961,285,,4256830957,56,Back,4256831119,233,758,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824567,772,1,2,81,44,b4fbmos00gxtk8qnaqsm392p5,0,43.9,89.4,2023-05-07T00:48:37.182Z,2023-05-07T01:37:48Z,4256831007,56,Left,4256831015,213,6.1,4256831009,140,50.0,4256831013,212,6.5,4256831011,141,87.4,4256831005,3,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824581,758,44,2,81,45,446mp88j1vpk9iwui9fiifrp8,0,47.7,13.4,2023-05-07T00:48:37.719Z,2023-05-07T00:48:39Z,4256831077,56,Back,4256831195,285,,,,,,,,,,,,,,,,,,,,f3wzzxviv45cq74tftqj6m4iy,I. D'Aquila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824611,759,61,2,81,46,446mp88j1vpk9iwui9fiifrp8,1,47.7,13.4,2023-05-07T00:48:39.543Z,2023-05-07T00:48:39Z,4256831257,56,Back,,,,,,,,,,,,,,,,,,,,,,f3wzzxviv45cq74tftqj6m4iy,I. D'Aquila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824633,760,5,2,81,47,446mp88j1vpk9iwui9fiifrp8,0,48.3,-1.4,2023-05-07T00:48:39.792Z,2023-05-07T01:33:58Z,4256831619,233,773,4256831369,347,,4256831367,56,Back,,,,,,,,,,,,,,,,f3wzzxviv45cq74tftqj6m4iy,I. D'Aquila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824675,773,5,2,81,47,b4fbmos00gxtk8qnaqsm392p5,1,51.7,101.4,2023-05-07T00:48:39.792Z,2023-05-07T00:48:42Z,4256831597,233,760,4256831589,56,Left,4256831591,347,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824851,774,1,2,81,54,b4fbmos00gxtk8qnaqsm392p5,1,52.4,100,2023-05-07T00:48:47.471Z,2023-05-07T00:48:54Z,4256832561,141,70.7,4256832559,140,57.0,4256832555,107,,4256832565,212,21.6,4256832557,56,Center,4256832569,213,4.9,4256832573,1,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824873,776,50,2,81,59,b4fbmos00gxtk8qnaqsm392p5,1,52.2,76.2,2023-05-07T00:48:51.782Z,2023-05-07T00:49:26Z,4256832673,286,,4256832757,233,761,4256832671,56,Center,,,,,,,,,,,,,,,,50gw7uui815nbk6kwknwvlpsl,V. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824819,761,7,2,81,59,446mp88j1vpk9iwui9fiifrp8,1,47.8,23.8,2023-05-07T00:48:51.783Z,2023-05-07T00:48:57Z,4256832403,56,Back,4256832405,285,,4256832753,233,776,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824823,762,49,2,81,59,446mp88j1vpk9iwui9fiifrp8,1,41.6,21.3,2023-05-07T00:48:52.327Z,2023-05-07T00:48:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824881,763,3,2,82,1,446mp88j1vpk9iwui9fiifrp8,1,57.7,21.4,2023-05-07T00:48:53.943Z,2023-05-07T00:48:59Z,4256832717,56,Center,4256832719,286,,4256832909,233,777,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824905,777,45,2,82,1,b4fbmos00gxtk8qnaqsm392p5,0,42.3,78.6,2023-05-07T00:48:53.943Z,2023-05-07T00:48:59Z,4256832845,285,,4256832945,233,763,4256832841,56,Back,,,,,,,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824857,775,49,2,82,1,b4fbmos00gxtk8qnaqsm392p5,1,53.9,71.9,2023-05-07T00:48:54.431Z,2023-05-07T00:48:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8r50p1ogefrsi5sbxnpius6j8,O. Wingate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544824945,764,1,2,82,3,446mp88j1vpk9iwui9fiifrp8,1,55.7,23.6,2023-05-07T00:48:56.584Z,2023-05-07T01:39:31Z,4256833105,56,Right,4256833111,212,10.6,4256833113,213,5.2,4256833109,141,9.8,4256833107,140,60.3,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544825063,765,1,2,82,8,446mp88j1vpk9iwui9fiifrp8,0,73.1,22.7,2023-05-07T00:49:01.096Z,2023-05-07T00:49:58Z,4256833809,140,69.5,4256833807,56,Center,4256838441,210,16,4256833811,141,41.2,4256833815,213,1.9,4256833813,212,13.1,4256838443,22,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2544825753,778,61,2,82,9,b4fbmos00gxtk8qnaqsm392p5,1,26.4,65.9,2023-05-07T00:49:01.745Z,2023-05-07T01:39:43Z,4256837897,56,Back,,,,,,,,,,,,,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544825067,766,16,2,82,12,446mp88j1vpk9iwui9fiifrp8,1,70.6,46,2023-05-07T00:49:05.383Z,2023-05-07T00:49:57Z,4256835497,374,2023-05-07 01:49:03.524,4256838495,230,98.5,4256835501,375,82:10.832,4256838489,102,53.9,4256838485,55,765,4256838497,231,51.1,4256838481,76,,4256833833,56,Center,7izc8t071mkrrgvptdjru467e,O. Moultrie,4256835493,72,4256833831,18,,4256838483,29,,4256838493,215,4256833829,22,,,,4256838491,103,3.8,,,,,,,,,,,,,,,,,
2544826779,779,1,2,84,1,b4fbmos00gxtk8qnaqsm392p5,1,49.9,49.7,2023-05-07T00:50:54.211Z,2023-05-07T00:50:57Z,4256844079,279,G,4256844087,189,,4256844075,212,20.4,4256844077,213,3.4,4256844071,140,31.0,4256844073,141,43.0,4256844069,56,Back,,,,50gw7uui815nbk6kwknwvlpsl,V. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544826799,780,1,2,84,5,b4fbmos00gxtk8qnaqsm392p5,1,31,43,2023-05-07T00:50:57.811Z,2023-05-07T00:50:59Z,4256844263,213,3.9,4256844261,212,10.5,4256844259,141,32.2,4256844255,56,Back,4256844257,140,23.9,4256844271,189,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544826825,781,1,2,84,7,b4fbmos00gxtk8qnaqsm392p5,0,23.9,32.2,2023-05-07T00:51:00.163Z,2023-05-07T00:51:00Z,4256844463,56,Center,4256844465,140,65.8,4256844461,155,,4256844467,141,24.2,4256844469,212,44.3,4256844473,1,,4256844471,213,6.2,,,,1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544826833,767,49,2,84,8,446mp88j1vpk9iwui9fiifrp8,1,31.6,70.9,2023-05-07T00:51:00.732Z,2023-05-07T00:51:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544826865,768,1,2,84,8,446mp88j1vpk9iwui9fiifrp8,1,31.7,70.9,2023-05-07T00:51:01.164Z,2023-05-07T00:51:03Z,4256844717,140,31.5,4256844719,141,59.6,4256844723,213,4.7,4256844715,56,Back,4256844721,212,7.7,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544826907,769,1,2,84,10,446mp88j1vpk9iwui9fiifrp8,1,31.5,59.6,2023-05-07T00:51:02.923Z,2023-05-07T00:51:05Z,4256844975,141,79.4,4256844979,213,0.6,4256844973,140,49.1,4256844971,56,Back,4256844977,212,22.9,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544826877,782,43,2,84,11,b4fbmos00gxtk8qnaqsm392p5,1,0,0,2023-05-07T00:51:04.052Z,2023-05-07T00:51:07Z,4256845129,144,74,4256844785,285,0,4256844781,56,Center,,,,,,,,,,,,,,,,8r50p1ogefrsi5sbxnpius6j8,O. Wingate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544826969,770,1,2,84,12,446mp88j1vpk9iwui9fiifrp8,1,48.9,81.1,2023-05-07T00:51:05.676Z,2023-05-07T00:51:08Z,4256845229,140,41.7,4256845227,56,Back,4256845235,213,3.1,4256845231,141,81.2,4256845233,212,7.6,,,,,,,,,,321yjdo3gio1l33hc1pdps4wl,A. Leon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827041,771,1,2,84,15,446mp88j1vpk9iwui9fiifrp8,1,44,94.8,2023-05-07T00:51:08.635Z,2023-05-07T00:51:13Z,4256845559,213,0,4256845557,212,27.8,4256845553,140,70.5,4256845551,56,Left,4256845555,141,94.8,,,,,,,,,,7izc8t071mkrrgvptdjru467e,O. Moultrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827099,772,1,2,84,20,446mp88j1vpk9iwui9fiifrp8,1,70.8,84.2,2023-05-07T00:51:12.892Z,2023-05-07T00:51:18Z,4256845927,140,76.2,4256845933,213,4.8,4256845923,196,,4256845931,212,51.3,4256845929,141,9.2,4256845925,56,Right,4256845935,1,,,,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827127,773,1,2,84,25,446mp88j1vpk9iwui9fiifrp8,1,76.2,9.2,2023-05-07T00:51:18.076Z,2023-05-07T00:51:21Z,4256846129,213,0.4,4256846125,141,22.8,4256846127,212,21.8,4256846123,140,95.0,4256846121,56,Center,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827137,774,1,2,84,28,446mp88j1vpk9iwui9fiifrp8,0,94.1,22.2,2023-05-07T00:51:21.453Z,2023-05-07T00:51:23Z,4256846177,141,48.8,4256846173,56,Center,4256846169,2,,4256846171,155,,4256846179,212,18.3,4256846181,213,1.4,4256846175,140,97.0,,,,f3wzzxviv45cq74tftqj6m4iy,I. D'Aquila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827159,783,52,2,84,31,b4fbmos00gxtk8qnaqsm392p5,1,3.5,58.5,2023-05-07T00:51:23.861Z,2023-05-07T00:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3qj9t05behkav9okd8n2wywh5,C. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827347,784,1,2,84,36,b4fbmos00gxtk8qnaqsm392p5,1,11.7,58.8,2023-05-07T00:51:29.140Z,2023-05-07T00:51:36Z,4256847367,56,Back,4256847375,213,5.1,4256847363,123,,4256847373,212,26.5,4256847369,140,21.7,4256847371,141,23.0,,,,,,,3qj9t05behkav9okd8n2wywh5,C. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827407,785,1,2,84,43,b4fbmos00gxtk8qnaqsm392p5,1,32.2,13.7,2023-05-07T00:51:36.148Z,2023-05-07T00:51:39Z,4256847695,212,28.2,4256847697,213,0.4,4256847689,56,Center,4256847691,140,56.7,4256847693,141,30.8,,,,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827421,786,1,2,84,46,b4fbmos00gxtk8qnaqsm392p5,1,58.9,40.9,2023-05-07T00:51:39.332Z,2023-05-07T00:51:58Z,4256847807,56,Back,4256847809,140,43.2,4256847813,212,18.0,4256847811,141,30.4,4256847815,213,3.6,,,,,,,,,,8r50p1ogefrsi5sbxnpius6j8,O. Wingate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827555,787,1,2,84,51,b4fbmos00gxtk8qnaqsm392p5,1,44.8,50.3,2023-05-07T00:51:44.068Z,2023-05-07T00:51:48Z,4256848557,140,61.8,4256848561,212,24.0,4256848559,141,74.0,4256848563,213,0.7,4256848555,56,Center,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827605,788,1,2,84,55,b4fbmos00gxtk8qnaqsm392p5,1,55.9,67.7,2023-05-07T00:51:48.676Z,2023-05-07T00:51:51Z,4256848837,56,Center,4256848843,212,7.0,4256848839,140,54.0,4256848845,213,4.4,4256848841,141,57.9,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827647,789,1,2,84,58,b4fbmos00gxtk8qnaqsm392p5,1,53.8,57.9,2023-05-07T00:51:51.381Z,2023-05-07T00:51:54Z,4256849103,56,Back,4256849105,140,44.2,4256849111,213,2.3,4256849109,212,14.7,4256849107,141,73.7,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827683,790,1,2,85,2,b4fbmos00gxtk8qnaqsm392p5,1,45.3,65.3,2023-05-07T00:51:55.397Z,2023-05-07T00:51:58Z,4256849389,56,Back,4256849391,140,46.0,4256849393,141,34.3,4256849397,213,4.7,4256849395,212,21.1,,,,,,,,,,cqpdeqi0psfadqsgejcvdqqne,M. Berkely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544827857,791,1,2,85,16,b4fbmos00gxtk8qnaqsm392p5,0,59.4,27.1,2023-05-07T00:52:08.901Z,2023-05-07T00:52:10Z,4256850469,212,43.9,4256850471,213,0.1,4256850475,1,,4256850463,141,35.2,4256850461,140,100.0,4256850459,56,Center,,,,,,,1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
