id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/12/value,assist
2527144053,380,1,1,48,15,bgkfdckqfqnfbmecbtz03n76d,1,31.7,12.5,2023-04-02T02:06:06.576Z,2023-04-02T02:06:10Z,4155830451,213,2.0,4155830449,212,14.4,4155830443,56,Back,4155830445,140,25.7,4155830447,141,31.6,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144069,381,1,1,48,19,bgkfdckqfqnfbmecbtz03n76d,1,24.4,35.8,2023-04-02T02:06:10.505Z,2023-04-04T15:09:35Z,4155830517,140,27.0,4155830521,212,22.0,4155830515,56,Back,4163468099,189,,4155830523,213,1.4,4155830519,141,67.9,,,,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144097,382,1,1,48,22,bgkfdckqfqnfbmecbtz03n76d,1,28.5,69.4,2023-04-02T02:06:12.808Z,2023-04-02T02:06:16Z,4155830675,140,52.1,4155830679,212,30.1,4155830673,56,Left,4155830677,141,94.5,4155830681,213,0.6,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144113,383,1,1,48,26,bgkfdckqfqnfbmecbtz03n76d,1,57.6,89,2023-04-02T02:06:16.784Z,2023-04-04T15:09:46Z,4155830759,56,Center,4163468295,155,,4155830767,213,5.3,4155830761,140,69.7,4155830765,212,22.4,4155830763,141,61.8,,,,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144117,384,61,1,48,29,bgkfdckqfqnfbmecbtz03n76d,0,68.6,64.3,2023-04-02T02:06:20.081Z,2023-04-02T02:06:20Z,4155830771,56,Center,,,,,,,,,,,,,,,,,,,,,,44p08essulk95whu21qdo6ggl,S. Guðmundsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144119,429,49,1,48,29,bl53jk6zlfe5f583pil7xzwi5,1,34.8,31.1,2023-04-02T02:06:20.351Z,2023-04-02T02:06:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144139,430,1,1,48,30,bl53jk6zlfe5f583pil7xzwi5,1,34.8,31.1,2023-04-02T02:06:20.750Z,2023-04-02T02:06:23Z,4155830863,56,Back,4155830869,212,7.2,4155830871,213,5.3,4155830867,141,22.3,4155830865,140,38.6,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144141,431,4,1,48,32,bl53jk6zlfe5f583pil7xzwi5,1,36.3,21,2023-04-02T02:06:23.470Z,2023-04-02T02:06:26Z,4155830879,152,,4155830883,286,,4155830881,265,,4155830877,56,Back,4155830961,233,385,4155830875,13,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144153,385,4,1,48,32,bgkfdckqfqnfbmecbtz03n76d,0,63.7,79,2023-04-02T02:06:23.471Z,2023-04-02T02:26:14Z,4155830955,265,,4155830949,13,,4155830951,56,Left,4155830953,152,,4155830957,285,,4155830969,233,431,,,,,,,44p08essulk95whu21qdo6ggl,S. Guðmundsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144731,432,1,1,49,56,bl53jk6zlfe5f583pil7xzwi5,0,38.2,19.3,2023-04-02T02:07:47.550Z,2023-04-02T02:07:50Z,4155834101,1,,4155834091,56,Center,4155834095,141,22.7,4155834089,152,,4155834097,212,43.2,4155834099,213,0.1,4155834087,157,,4155834093,140,79.3,5kx524x345idecr205u9oopd6,A. Cook,4155834085,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144745,386,1,1,50,0,bgkfdckqfqnfbmecbtz03n76d,1,20.8,80.3,2023-04-02T02:07:50.890Z,2023-04-02T02:07:52Z,4155834183,141,86.8,4155834179,56,Back,4155834187,213,0.3,4155834185,212,15.4,4155834177,3,,4155834181,140,34.8,,,,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144749,387,49,1,50,1,bgkfdckqfqnfbmecbtz03n76d,1,33.3,85.1,2023-04-02T02:07:52.497Z,2023-04-02T02:07:52Z,,,,,,,,,,,,,,,,,,,,,,,,,56y5qt6c03t7f5t7eoebi0wyd,M. Purce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144773,388,1,1,50,3,bgkfdckqfqnfbmecbtz03n76d,1,28.5,86.2,2023-04-02T02:07:54.553Z,2023-04-02T02:07:56Z,4155834351,212,18.4,4155834349,141,90.2,4155834345,56,Back,4155834353,213,3.0,4155834347,140,11.2,,,,,,,,,,56y5qt6c03t7f5t7eoebi0wyd,M. Purce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144801,389,1,1,50,5,bgkfdckqfqnfbmecbtz03n76d,0,11.2,90.5,2023-04-02T02:07:56.106Z,2023-04-02T02:08:02Z,4155834539,213,5.8,4155834533,140,36.8,4155834541,1,,4155834535,141,72.0,4155834531,56,Back,4155834537,212,29.7,4155834529,157,,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144791,433,44,1,50,8,bl53jk6zlfe5f583pil7xzwi5,1,64.4,33.1,2023-04-02T02:07:59.054Z,2023-04-02T02:08:01Z,4155834481,56,Center,4155834651,233,390,4155834483,286,,,,,,,,,,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144805,390,44,1,50,8,bgkfdckqfqnfbmecbtz03n76d,0,35.6,66.9,2023-04-02T02:07:59.055Z,2023-04-02T02:08:02Z,4155834563,56,Back,4155834683,233,433,4155834565,285,,,,,,,,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144807,434,1,1,50,8,bl53jk6zlfe5f583pil7xzwi5,1,65.6,39.2,2023-04-02T02:07:59.454Z,2023-04-02T02:08:01Z,4155834567,3,,4155834581,213,5.2,4155834575,141,25.4,4155834569,56,Center,4155834579,212,10.9,4155834571,140,70.9,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144811,435,49,1,50,9,bl53jk6zlfe5f583pil7xzwi5,1,70.6,24.8,2023-04-02T02:07:59.926Z,2023-04-04T15:11:49Z,,,,,,,,,,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144861,436,1,1,50,10,bl53jk6zlfe5f583pil7xzwi5,1,70.3,24.5,2023-04-02T02:08:01.361Z,2023-04-02T02:08:06Z,4155834845,140,61.5,4155834847,141,12.1,4155834849,212,12.5,4155834851,213,3.9,4155834843,56,Right,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144859,391,30,1,50,12,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T02:08:03.223Z,2023-04-04T20:42:44Z,4155834839,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527144863,437,30,1,50,12,bl53jk6zlfe5f583pil7xzwi5,1,0,0,2023-04-02T02:08:03.223Z,2023-04-02T02:08:09Z,4155834855,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152773,413,18,2,45,0,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T02:24:10.810Z,2023-04-02T02:25:39Z,4155881699,59,16,4155881695,42,,4155881731,55,414,4155881697,44,Forward,,,,,,,,,,,,,44p08essulk95whu21qdo6ggl,S. Guðmundsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152775,414,19,2,45,0,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T02:24:10.811Z,2023-04-02T02:25:39Z,4155881713,44,Forward,4155881709,292,8,4155881701,42,,4155881705,145,9,4155881715,55,413,4155881707,59,32,4155881711,293,1,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152137,396,32,2,45,0,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T02:24:20.810Z,2023-04-04T13:34:33Z,4155878067,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152127,441,32,2,45,0,bl53jk6zlfe5f583pil7xzwi5,1,0,0,2023-04-02T02:24:20.810Z,2023-04-02T02:24:20Z,4155878011,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152145,442,1,2,45,0,bl53jk6zlfe5f583pil7xzwi5,1,49.9,49.9,2023-04-02T02:24:20.910Z,2023-04-02T02:24:23Z,4155878109,140,29.9,4155878113,212,21.8,4155878115,213,3.4,4155878111,141,41.5,4155878107,56,Back,4155878117,279,S,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152153,443,1,2,45,3,bl53jk6zlfe5f583pil7xzwi5,0,32.1,41.6,2023-04-02T02:24:23.850Z,2023-04-02T02:24:25Z,4155878149,212,33.9,4155878151,213,0.4,4155878143,56,Center,4155878145,140,61.7,4155878141,157,,4155878147,141,61.5,4155878153,1,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152169,397,1,2,45,4,bgkfdckqfqnfbmecbtz03n76d,0,31.7,44.2,2023-04-02T02:24:25.548Z,2023-04-04T15:21:31Z,4155878227,212,25.1,4163483361,1,,4155878221,56,Center,4155878225,141,32.5,4155878223,140,54.4,4163483355,157,,4155878229,213,6.0,,,,dp260wgfy9vfthkdd6tphi311,A. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152195,444,1,2,45,6,bl53jk6zlfe5f583pil7xzwi5,1,47.2,64.8,2023-04-02T02:24:27.097Z,2023-04-02T02:24:29Z,4155878365,56,Back,4155878373,213,5.3,4155878367,140,48.4,4155878369,141,61.7,4155878371,212,2.5,4155878363,3,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152211,445,1,2,45,8,bl53jk6zlfe5f583pil7xzwi5,1,44.8,66.9,2023-04-02T02:24:29.481Z,2023-04-02T02:24:31Z,4155878447,141,75.0,4155878441,56,Back,4155878443,140,37.2,4155878451,213,2.5,4155878449,212,9.7,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152227,446,1,2,45,10,bl53jk6zlfe5f583pil7xzwi5,1,36.2,76.2,2023-04-02T02:24:31.146Z,2023-04-02T02:24:33Z,4155878509,157,,4155878513,140,55.2,4155878519,213,6.0,4155878521,1,,4155878517,212,20.8,4155878511,56,Center,4155878515,141,67.4,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152233,447,1,2,45,12,bl53jk6zlfe5f583pil7xzwi5,0,54.4,68,2023-04-02T02:24:32.937Z,2023-04-02T02:24:33Z,4155878545,3,,4155878553,141,68.7,4155878547,168,,4155878555,212,13.8,4155878551,140,67.5,4155878549,56,Center,4155878557,213,0.0,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152255,398,1,2,45,14,bgkfdckqfqnfbmecbtz03n76d,1,27,22.2,2023-04-02T02:24:34.949Z,2023-04-02T02:24:37Z,4155878681,56,Back,4155878685,141,35.4,4155878687,212,14.4,4155878689,213,0.7,4155878679,155,,4155878683,140,37.7,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152257,399,49,2,45,17,bgkfdckqfqnfbmecbtz03n76d,1,38.7,35.5,2023-04-02T02:24:37.829Z,2023-04-02T02:24:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152271,400,1,2,45,17,bgkfdckqfqnfbmecbtz03n76d,1,38.7,35.5,2023-04-02T02:24:38.148Z,2023-04-02T02:24:39Z,4155878775,140,32.9,4155878779,212,7.1,4155878777,141,40.9,4155878773,56,Back,4155878781,213,2.6,,,,,,,,,,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152285,401,1,2,45,18,bgkfdckqfqnfbmecbtz03n76d,1,33,42.2,2023-04-02T02:24:38.924Z,2023-04-02T02:24:40Z,4155878835,56,Back,4155878839,141,35.7,4155878843,213,3.5,4155878841,212,12.0,4155878837,140,22.4,,,,,,,,,,dp260wgfy9vfthkdd6tphi311,A. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152303,402,1,2,45,19,bgkfdckqfqnfbmecbtz03n76d,0,22.4,34,2023-04-02T02:24:40.180Z,2023-04-04T15:22:09Z,4155878953,213,5.6,4155878947,140,41.9,4155878945,56,Back,4163484273,155,,4155878951,212,27.2,4155878949,141,7.7,,,,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152321,448,8,2,45,21,bl53jk6zlfe5f583pil7xzwi5,1,61.7,92.4,2023-04-02T02:24:42.090Z,2023-04-04T15:22:16Z,4155879059,56,Left,4163484415,385,,,,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152359,403,5,2,45,21,bgkfdckqfqnfbmecbtz03n76d,1,40.9,-1.6,2023-04-02T02:24:42.341Z,2023-04-02T02:24:49Z,4155879259,56,Back,4155879277,233,449,4155879261,347,,,,,,,,,,,,,,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152331,449,5,2,45,21,bl53jk6zlfe5f583pil7xzwi5,0,59.1,101.6,2023-04-02T02:24:42.341Z,2023-04-02T03:31:21Z,4155879093,347,,4155879289,233,403,4155879091,56,Left,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152371,404,1,2,45,28,bgkfdckqfqnfbmecbtz03n76d,1,36,0,2023-04-02T02:24:49.156Z,2023-04-04T15:22:58Z,4155879337,141,10.2,4155879331,107,,4155879335,140,41.2,4155879341,213,1.0,4163485465,189,,4155879333,56,Back,4155879339,212,9.5,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152379,405,61,2,45,30,bgkfdckqfqnfbmecbtz03n76d,1,43.6,16.1,2023-04-02T02:24:51.317Z,2023-04-04T15:23:01Z,4163485497,189,,4155879363,56,Back,,,,,,,,,,,,,,,,,,,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152373,450,49,2,45,30,bl53jk6zlfe5f583pil7xzwi5,1,41.2,93.3,2023-04-02T02:24:51.545Z,2023-04-02T02:24:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152397,451,1,2,45,31,bl53jk6zlfe5f583pil7xzwi5,0,41.2,93.3,2023-04-02T02:24:51.930Z,2023-04-02T02:24:56Z,4155879511,157,,4155879519,212,32.9,4155879515,140,71.7,4155879523,1,,4155879521,213,6.1,4155879517,141,82.2,4155879513,56,Left,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152405,406,44,2,45,34,bgkfdckqfqnfbmecbtz03n76d,1,28.5,18.8,2023-04-02T02:24:54.917Z,2023-04-02T02:24:56Z,4155879547,285,,4155879573,233,452,4155879545,56,Back,,,,,,,,,,,,,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152401,452,44,2,45,34,bl53jk6zlfe5f583pil7xzwi5,0,71.5,81.2,2023-04-02T02:24:54.918Z,2023-04-02T02:24:57Z,4155879527,56,Left,4155879621,233,406,4155879529,286,,,,,,,,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152415,407,1,2,45,34,bgkfdckqfqnfbmecbtz03n76d,0,28.6,20.4,2023-04-02T02:24:55.669Z,2023-04-02T02:24:57Z,4155879607,140,30.3,4155879611,212,15.3,4155879605,56,Back,4155879603,3,,4155879609,141,0.0,4155879613,213,4.8,,,,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152423,408,5,2,45,35,bgkfdckqfqnfbmecbtz03n76d,0,29.5,-1.4,2023-04-02T02:24:56.456Z,2023-04-02T02:25:09Z,4155880269,233,453,4155879653,56,Back,4155879655,347,,,,,,,,,,,,,,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152501,453,5,2,45,35,bl53jk6zlfe5f583pil7xzwi5,1,70.5,101.4,2023-04-02T02:24:56.456Z,2023-04-02T03:31:21Z,4155880245,347,,4155880243,56,Left,4155880261,233,408,,,,,,,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152535,454,1,2,45,48,bl53jk6zlfe5f583pil7xzwi5,0,71.5,100,2023-04-02T02:25:08.937Z,2023-04-02T02:25:12Z,4155880449,212,21.7,4155880451,213,6.0,4155880443,56,Left,4155880441,107,,4155880445,140,91.1,4155880453,1,,4155880447,141,90.6,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152541,409,49,2,45,51,bgkfdckqfqnfbmecbtz03n76d,1,8.6,14.9,2023-04-02T02:25:12.697Z,2023-04-02T02:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152567,410,1,2,45,52,bgkfdckqfqnfbmecbtz03n76d,0,8.4,15.9,2023-04-02T02:25:13.445Z,2023-04-02T02:25:15Z,4155880589,141,17.4,4155880583,157,,4155880595,1,,4155880591,212,38.0,4155880585,56,Back,4155880593,213,0.0,4155880587,140,44.6,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152593,455,1,2,45,55,bl53jk6zlfe5f583pil7xzwi5,0,56.8,83.4,2023-04-02T02:25:16.617Z,2023-04-02T02:25:18Z,4155880745,56,Center,4155880753,213,4.7,4155880747,140,56.2,4155880749,141,51.3,4155880751,212,21.8,4155880743,3,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152655,411,1,2,45,59,bgkfdckqfqnfbmecbtz03n76d,1,55.1,64.2,2023-04-02T02:25:20.484Z,2023-04-02T02:27:31Z,4155881055,212,18.7,4155881051,140,70.8,4155881049,56,Center,4155881057,213,5.8,4155881053,141,51.2,,,,,,,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152659,412,61,2,46,5,bgkfdckqfqnfbmecbtz03n76d,0,67.9,54.5,2023-04-02T02:25:25.957Z,2023-04-02T02:25:26Z,4155881073,56,Center,,,,,,,,,,,,,,,,,,,,,,cm6fzm8v38ti0aubu0q4v717t,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152661,456,49,2,46,5,bl53jk6zlfe5f583pil7xzwi5,1,37,58.4,2023-04-02T02:25:26.249Z,2023-04-02T02:25:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152695,457,1,2,46,5,bl53jk6zlfe5f583pil7xzwi5,1,37.4,61.1,2023-04-02T02:25:26.633Z,2023-04-02T02:25:30Z,4155881265,140,24.1,4155881267,141,60.0,4155881269,212,14.0,4155881271,213,3.2,4155881263,56,Back,,,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152727,458,1,2,46,9,bl53jk6zlfe5f583pil7xzwi5,1,23.6,59.3,2023-04-02T02:25:30.234Z,2023-04-02T02:25:32Z,4155881437,56,Back,4155881449,212,16.1,4155881441,140,21.4,4155881445,141,35.9,4155881453,213,4.6,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152777,459,1,2,46,13,bl53jk6zlfe5f583pil7xzwi5,1,21.8,34.1,2023-04-02T02:25:34.329Z,2023-04-02T02:25:39Z,4155881717,56,Back,4155881725,213,1.6,4155881721,141,71.3,4155881723,212,25.3,4155881719,140,20.8,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152799,460,1,2,46,17,bl53jk6zlfe5f583pil7xzwi5,1,21.7,70.4,2023-04-02T02:25:38.761Z,2023-04-02T02:25:42Z,4155881887,212,29.1,4155881885,141,27.7,4155881881,56,Back,4155881883,140,19.6,4155881879,155,,4155881889,213,4.6,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152819,461,1,2,46,21,bl53jk6zlfe5f583pil7xzwi5,1,21.7,25.6,2023-04-02T02:25:42.073Z,2023-04-02T02:25:43Z,4155882013,212,11.0,4155882009,140,29.0,4155882011,141,37.3,4155882007,56,Back,4155882015,213,0.8,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152857,462,1,2,46,23,bl53jk6zlfe5f583pil7xzwi5,1,30.6,37.3,2023-04-02T02:25:43.817Z,2023-04-02T02:25:49Z,4155882189,140,45.1,4155882193,212,15.7,4155882191,141,43.0,4155882187,56,Back,4155882195,213,0.2,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152877,463,1,2,46,28,bl53jk6zlfe5f583pil7xzwi5,1,46.9,51.3,2023-04-02T02:25:49.337Z,2023-04-04T15:25:40Z,4155882343,140,71.3,4155882983,210,15,4163488791,4,,4155882349,213,0.2,4155882347,212,26.4,4155882345,141,60.9,4155882341,56,Center,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2527152883,464,15,2,46,31,bl53jk6zlfe5f583pil7xzwi5,1,87.3,64.7,2023-04-02T02:25:52.713Z,2023-04-04T15:25:40Z,4155882533,72,,4155882377,56,Center,4155882375,64,,4163489133,215,,4155883039,233,416,4155883007,147,53.1,4155882993,76,,4155883005,146,98.1,4apwozsvcd68ki0o3469ftht6,B. Balcer,4155882995,29,,4155883003,103,,6.3,4155882997,55,4155882373,22,4155883001,102,,,,,,,,,,463,,,,,53.9,
2527152903,416,10,2,46,32,bgkfdckqfqnfbmecbtz03n76d,1,1.7,45.9,2023-04-02T02:25:52.813Z,2023-04-04T15:25:48Z,4155882571,233,464,4155882523,177,,4155882529,56,Back,4155882527,182,,4155882525,179,,4163489205,376,,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527152901,415,52,2,46,33,bgkfdckqfqnfbmecbtz03n76d,1,3.6,45.8,2023-04-02T02:25:53.990Z,2023-04-04T15:25:50Z,4163489255,376,,,,,,,,,,,,,,,,,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527153125,417,1,2,46,52,bgkfdckqfqnfbmecbtz03n76d,0,5,48.9,2023-04-02T02:26:12.860Z,2023-04-04T15:26:22Z,4155883803,123,,4155883813,213,6.2,4155883809,141,44.1,4155883815,1,,4163489807,189,,4155883807,140,36.2,4155883811,212,32.9,4155883805,56,Back,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528597025,845,61,2,46,56,bl53jk6zlfe5f583pil7xzwi5,1,65.7,51.3,2023-04-02T02:26:16.861Z,2023-04-04T15:26:38Z,4163490157,56,Center,4163490281,189,,,,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527153117,465,49,2,46,57,bl53jk6zlfe5f583pil7xzwi5,1,63.3,41.2,2023-04-02T02:26:18.281Z,2023-04-02T02:26:18Z,,,,,,,,,,,,,,,,,,,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527153131,466,1,2,46,57,bl53jk6zlfe5f583pil7xzwi5,1,62.6,41,2023-04-02T02:26:18.601Z,2023-04-02T02:26:19Z,4155883837,213,0.4,4155883829,56,Center,4155883835,212,13.5,4155883831,140,74.7,4155883833,141,47.9,,,,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
