id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2535691145,880,1,2,86,42,69t8imcdaqlgfbds2p58596my,0,31,24.7,2023-04-18T20:30:15.968Z,2023-04-21T03:28:50Z,4201224401,140,69.0,4205254895,178,,4201224399,56,Center,4201224409,1,,4201224397,155,,4201224407,213,0.1,4201224403,141,29.5,4201224405,212,40.0,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691209,744,1,2,86,45,8mbtyq0has0uu0565fm9t5cdo,1,30.2,72.9,2023-04-18T20:30:18.745Z,2023-04-21T03:29:26Z,4201224729,56,Back,4205255063,388,,4201224737,213,0.8,4201224733,141,85.6,4201224735,212,12.0,4201224727,3,,4201224731,140,38.2,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691219,745,44,2,86,47,8mbtyq0has0uu0565fm9t5cdo,1,37.1,78,2023-04-18T20:30:20.990Z,2023-04-21T05:38:21Z,4201224829,233,881,4201224785,285,,4201224779,56,Back,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691203,881,44,2,86,47,69t8imcdaqlgfbds2p58596my,0,62.9,22,2023-04-18T20:30:20.991Z,2023-04-21T03:29:14Z,4201224701,56,Center,4201224833,233,745,4201224703,286,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691241,746,1,2,86,47,8mbtyq0has0uu0565fm9t5cdo,1,36.9,78.4,2023-04-18T20:30:21.053Z,2023-04-21T05:38:21Z,4201224911,140,36.7,4201224909,56,Back,4205255657,388,,4201224907,3,,4201224913,141,94.8,4201224917,213,1.6,4201224915,212,11.2,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691247,747,49,2,86,48,8mbtyq0has0uu0565fm9t5cdo,1,36.1,94.1,2023-04-18T20:30:22.260Z,2023-04-21T03:29:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691319,748,1,2,86,49,8mbtyq0has0uu0565fm9t5cdo,1,36.1,94.1,2023-04-18T20:30:23.491Z,2023-04-21T03:29:50Z,4201225359,56,Left,4205255833,178,,4201225361,140,53.3,4201225363,141,79.9,4201225367,213,5.8,4201225365,212,20.5,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691411,749,1,2,86,53,8mbtyq0has0uu0565fm9t5cdo,1,56.4,69.9,2023-04-18T20:30:26.764Z,2023-04-21T03:30:06Z,4201225869,56,Center,4201225871,140,96.2,4201225867,155,,4201225873,141,24.4,4201225875,212,52.0,4201225877,213,5.6,4201225879,1,,4205256025,178,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691449,750,1,2,86,59,8mbtyq0has0uu0565fm9t5cdo,1,96.6,24.9,2023-04-18T20:30:32.767Z,2023-04-21T03:30:11Z,4205256393,178,,4201226103,141,25.8,4201226105,212,9.3,4201226107,213,3.1,4201226099,56,Center,4201226101,140,87.8,,,,,,,8fx84vh2k1x9c0dn66tivtzop,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691465,751,1,2,87,0,8mbtyq0has0uu0565fm9t5cdo,0,90.5,23.7,2023-04-18T20:30:33.894Z,2023-04-21T03:30:20Z,4205256561,178,,4201226191,155,,4201226197,141,49.3,4201226193,56,Center,4201226195,140,94.7,4201226201,213,1.3,4201226199,212,18.0,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691483,882,11,2,87,1,69t8imcdaqlgfbds2p58596my,1,4.6,56.6,2023-04-18T20:30:35.281Z,2023-04-21T03:30:39Z,4205256701,388,,4202239297,377,,4202239215,88,,4202239213,56,Back,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691563,883,1,2,87,3,69t8imcdaqlgfbds2p58596my,1,15.8,58.4,2023-04-18T20:30:37.424Z,2023-04-21T03:30:34Z,4205256821,178,,4201226703,212,10.8,4201226705,213,0.2,4201226701,141,61.5,4201226699,140,25.9,4201226697,56,Back,4201226695,123,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691611,884,1,2,87,9,69t8imcdaqlgfbds2p58596my,1,33.5,63.6,2023-04-18T20:30:42.823Z,2023-04-21T03:30:44Z,4201226971,56,Back,4201226979,213,5.5,4201226977,212,20.5,4205257097,178,,4201226975,141,41.3,4201226973,140,46.7,,,,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691637,885,1,2,87,10,69t8imcdaqlgfbds2p58596my,1,46.8,40.6,2023-04-18T20:30:44.503Z,2023-04-21T03:30:49Z,4201227131,141,22.8,4201227129,140,54.0,4201227135,213,5.3,4201227133,212,14.3,4201227127,56,Center,4205257205,178,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691655,886,1,2,87,12,69t8imcdaqlgfbds2p58596my,0,54,22.8,2023-04-18T20:30:45.704Z,2023-04-21T03:30:59Z,4201227213,212,5.8,4201227215,213,0.4,4201227205,56,Center,4201227209,140,59.0,4205257431,178,,4201227211,141,26.5,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691671,752,61,2,87,12,8mbtyq0has0uu0565fm9t5cdo,1,44.9,85,2023-04-18T20:30:45.891Z,2023-04-21T03:31:07Z,4205257661,178,,4201227283,56,Back,,,,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691703,753,49,2,87,12,8mbtyq0has0uu0565fm9t5cdo,1,43.3,79.9,2023-04-18T20:30:46.532Z,2023-04-21T03:31:35Z,,,,,,,,,,,,,,,,,,,,,,,,,enwfqkgv2m6hfwwjmbvfx9m1h,M. Carayol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691731,754,1,2,87,12,8mbtyq0has0uu0565fm9t5cdo,0,43.5,76.7,2023-04-18T20:30:46.547Z,2023-04-21T03:31:43Z,4201227507,140,58.3,4201227505,56,Left,4201227513,213,0.2,4205258563,178,,4201227509,141,80.6,4201227511,212,15.8,,,,,,,enwfqkgv2m6hfwwjmbvfx9m1h,M. Carayol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535887553,986,49,2,87,15,69t8imcdaqlgfbds2p58596my,1,47.4,17.3,2023-04-18T20:30:49.134Z,2023-04-21T03:31:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691859,887,1,2,87,18,69t8imcdaqlgfbds2p58596my,1,53.9,16.1,2023-04-18T20:30:52.517Z,2023-04-21T03:32:04Z,4205259073,178,,4201228185,212,24.9,4201228171,56,Back,4201228191,213,1.9,4201228175,140,46.4,4201228179,141,50.9,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691893,888,1,2,87,22,69t8imcdaqlgfbds2p58596my,1,47.4,54,2023-04-18T20:30:56.054Z,2023-04-21T03:32:14Z,4201228379,56,Center,4201228381,140,74.6,4201228385,212,29.7,4201228383,141,65.8,4201228387,213,0.3,4205259211,178,,,,,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691895,889,61,2,87,23,69t8imcdaqlgfbds2p58596my,0,74.6,65.8,2023-04-18T20:30:57.034Z,2023-04-21T03:32:26Z,4205259507,178,,4201228393,56,Center,4205259577,21,,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692285,755,5,2,87,26,8mbtyq0has0uu0565fm9t5cdo,1,23.2,-2,2023-04-18T20:31:00.382Z,2023-04-21T03:32:32Z,4201230543,233,890,4201230495,347,,4201230493,56,Back,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535691931,890,5,2,87,26,69t8imcdaqlgfbds2p58596my,0,76.8,102,2023-04-18T20:31:00.382Z,2023-04-21T03:32:32Z,4201228529,347,,4201230577,233,755,4201228527,56,Left,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692483,756,1,2,87,54,8mbtyq0has0uu0565fm9t5cdo,1,23.3,0,2023-04-18T20:31:28.134Z,2023-04-21T03:32:38Z,4201231483,1,,4201231471,107,,4201231479,212,25.4,4201231481,213,0.3,4201231477,141,11.0,4201231473,56,Back,4201231475,140,46.1,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692523,757,1,2,87,56,8mbtyq0has0uu0565fm9t5cdo,0,46.1,11,2023-04-18T20:31:30.197Z,2023-04-21T03:32:48Z,4201231761,212,11.5,4201231759,141,14.9,4205260121,178,,4201231753,168,,4201231755,56,Right,4201231757,140,56.8,4201231751,3,,4201231763,213,0.2,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692535,758,61,2,87,58,8mbtyq0has0uu0565fm9t5cdo,0,56.8,14.9,2023-04-18T20:31:32.025Z,2023-04-21T03:32:55Z,4205260293,178,,4201231791,56,Right,4205260291,21,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692539,891,44,2,87,58,69t8imcdaqlgfbds2p58596my,1,42.7,84.8,2023-04-18T20:31:32.599Z,2023-04-21T05:38:22Z,4201231819,285,,4201231817,56,Back,4201232845,233,759,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692637,759,44,2,87,58,8mbtyq0has0uu0565fm9t5cdo,0,57.3,15.2,2023-04-18T20:31:32.600Z,2023-04-21T03:33:06Z,4201232905,233,891,4201232327,286,,4201232325,56,Right,,,,,,,,,,,,,,,,8fx84vh2k1x9c0dn66tivtzop,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692631,892,1,2,87,58,69t8imcdaqlgfbds2p58596my,1,41.3,83.9,2023-04-18T20:31:32.672Z,2023-04-21T05:38:22Z,4201232291,140,47.2,4205260597,388,,4201232297,213,5.6,4201232293,141,77.2,4201232295,212,7.7,4202244381,3,,4201232289,56,Back,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692671,893,49,2,87,59,69t8imcdaqlgfbds2p58596my,1,47.2,77.2,2023-04-18T20:31:33.318Z,2023-04-21T03:33:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536465213,1527,67,2,87,59,69t8imcdaqlgfbds2p58596my,1,45.5,77.8,2023-04-18T20:31:33.366Z,2023-04-21T05:53:33Z,4205359909,233,1177,,,,,,,,,,,,,,,,,,,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536465211,1177,67,2,87,59,8mbtyq0has0uu0565fm9t5cdo,0,54.5,22.2,2023-04-18T20:31:33.367Z,2023-04-21T05:43:51Z,4205359913,233,1527,,,,,,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692733,894,1,2,87,59,69t8imcdaqlgfbds2p58596my,0,47.2,77.2,2023-04-18T20:31:33.382Z,2023-04-21T05:53:33Z,4205260841,178,,4201232769,1,,4201232767,213,5.8,4201232763,141,56.3,4201232765,212,30.0,4201232759,56,Center,4201232761,140,72.4,4201232757,157,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692739,760,1,2,88,2,8mbtyq0has0uu0565fm9t5cdo,1,24.8,36.7,2023-04-18T20:31:36.575Z,2023-04-21T03:33:42Z,4201232799,56,Back,4202244741,140,32.3,4202244747,213,0.1,4202244743,141,38.2,4202244745,212,7.9,4205261061,178,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692757,761,49,2,88,3,8mbtyq0has0uu0565fm9t5cdo,1,33.4,37.9,2023-04-18T20:31:37.350Z,2023-04-21T05:44:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692771,762,4,2,88,5,8mbtyq0has0uu0565fm9t5cdo,1,34.2,37.4,2023-04-18T20:31:39.274Z,2023-04-21T03:33:53Z,4201233009,233,895,4201232931,56,Back,4201235833,295,,4201232929,13,,4201232937,286,,4201232933,152,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535692777,895,4,2,88,5,69t8imcdaqlgfbds2p58596my,0,65.8,62.6,2023-04-18T20:31:39.275Z,2023-04-21T03:33:53Z,4201232979,13,,4201232981,295,,4201232983,56,Center,4201232987,285,,4201232985,152,,4205261367,178,,4201233019,233,762,,,,dd5h02pcz142eha2peyc0j2s5,C. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693423,764,1,2,88,40,8mbtyq0has0uu0565fm9t5cdo,1,37.7,37.3,2023-04-18T20:32:14.045Z,2023-04-21T03:34:00Z,4201236241,56,Center,4205261469,178,,4201236243,140,86.0,4201236247,212,51.2,4201236245,141,26.8,4201236249,213,6.1,4201236237,155,,4201236235,5,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,4201236239,152,4201236251,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693433,765,44,2,88,43,8mbtyq0has0uu0565fm9t5cdo,1,86.8,26.4,2023-04-18T20:32:16.845Z,2023-04-21T05:38:22Z,4201236295,56,Center,4201236297,286,,4201236299,233,896,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693417,896,44,2,88,43,69t8imcdaqlgfbds2p58596my,0,13.2,73.6,2023-04-18T20:32:16.846Z,2023-04-21T03:34:10Z,4201236221,285,,4201236219,56,Back,4201236307,233,765,,,,,,,,,,,,,,,,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693467,766,1,2,88,43,8mbtyq0has0uu0565fm9t5cdo,1,86,26.8,2023-04-18T20:32:16.890Z,2023-04-21T05:38:23Z,4205261711,388,,4201236473,213,2.4,4201236471,212,13.8,4201236467,140,76.2,4201236463,3,,4201236465,56,Center,4201236469,141,40.3,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693483,767,1,2,88,45,8mbtyq0has0uu0565fm9t5cdo,1,77.7,33.4,2023-04-18T20:32:19.375Z,2023-04-21T03:34:27Z,4205261945,178,,4201236583,213,4.7,4201236581,212,17.4,4201236577,140,76.7,4201236575,56,Right,4201236579,141,7.9,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693517,768,1,2,88,47,8mbtyq0has0uu0565fm9t5cdo,1,76.7,7.9,2023-04-18T20:32:21.042Z,2023-04-21T03:34:34Z,4201236791,141,17.6,4201236797,213,2.6,4201236793,212,11.9,4201236787,56,Right,4205262075,178,,4201236789,140,67.3,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693535,769,1,2,88,49,8mbtyq0has0uu0565fm9t5cdo,0,66.1,17.9,2023-04-18T20:32:22.909Z,2023-04-21T03:34:39Z,4201236857,213,0.6,4205262165,178,,4201236845,56,Center,4201236847,140,71.4,4201236851,212,6.9,4201236849,141,23.9,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693529,897,8,2,88,49,69t8imcdaqlgfbds2p58596my,1,36.2,82.4,2023-04-18T20:32:23.246Z,2023-04-21T03:34:47Z,4202245791,385,,4201236829,56,Back,4205262351,178,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693655,770,1,2,88,53,8mbtyq0has0uu0565fm9t5cdo,1,75.1,20.4,2023-04-18T20:32:26.925Z,2023-04-21T03:34:57Z,4201237539,212,15.6,4201237541,213,5.5,4201237537,141,4.7,4201237533,56,Right,4201237535,140,85.9,4205262585,178,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693681,771,1,2,88,55,8mbtyq0has0uu0565fm9t5cdo,1,89.5,3.1,2023-04-18T20:32:29.112Z,2023-04-21T03:35:09Z,4201237661,56,Right,4205262931,178,,4201237665,141,10.6,4201237663,140,79.5,4201237667,212,11.7,4201237669,213,2.7,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693715,772,1,2,88,56,8mbtyq0has0uu0565fm9t5cdo,1,79.5,10.6,2023-04-18T20:32:30.334Z,2023-04-21T03:35:15Z,4201237847,212,10.9,4201237845,141,4.1,4201237843,140,89.0,4201237849,213,5.9,4201237841,56,Right,4205263119,178,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693765,773,1,2,88,59,8mbtyq0has0uu0565fm9t5cdo,1,89.6,4.1,2023-04-18T20:32:32.766Z,2023-04-21T03:35:23Z,4201238109,141,9.8,4201238113,213,2.7,4201238105,56,Right,4201238107,140,82.3,4201238111,212,8.6,4205263259,178,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693779,774,61,2,88,59,8mbtyq0has0uu0565fm9t5cdo,0,82.6,10,2023-04-18T20:32:33.516Z,2023-04-21T03:35:32Z,4205263371,178,,4201238175,56,Right,,,,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693785,898,49,2,89,0,69t8imcdaqlgfbds2p58596my,1,27.8,89.3,2023-04-18T20:32:34.414Z,2023-04-21T03:35:39Z,,,,,,,,,,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693929,899,3,2,89,7,69t8imcdaqlgfbds2p58596my,0,69.8,69.6,2023-04-18T20:32:41.174Z,2023-04-21T05:48:23Z,4201239009,286,,4205263611,178,,4202246701,465,,4201239007,56,Center,4201239363,233,775,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535693993,775,7,2,89,7,8mbtyq0has0uu0565fm9t5cdo,0,30.2,30.4,2023-04-18T20:32:41.235Z,2023-04-21T03:36:10Z,4202246841,385,,4201239349,233,899,4205264101,178,,4201239287,56,Back,4201239289,285,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535694093,900,1,2,89,9,69t8imcdaqlgfbds2p58596my,1,60,38,2023-04-18T20:32:43.625Z,2023-04-21T03:36:22Z,4201239765,141,22.4,4201239769,212,16.8,4201239755,56,Center,4205264297,178,,4201239775,213,5.6,4201239759,140,72.4,,,,,,,dd5h02pcz142eha2peyc0j2s5,C. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535694119,901,1,2,89,12,69t8imcdaqlgfbds2p58596my,0,83.7,18.3,2023-04-18T20:32:46.653Z,2023-04-21T03:36:30Z,4201240123,233,776,4201239907,212,10.2,4201239903,141,30.4,4201239909,213,0.9,4205264521,178,,4201239899,140,89.4,4201239895,56,Center,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535694157,776,61,2,89,13,8mbtyq0has0uu0565fm9t5cdo,1,10.7,77,2023-04-18T20:32:46.878Z,2023-04-21T03:36:51Z,4201240037,56,Back,4205264997,178,,,,,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535694313,902,1,2,89,16,69t8imcdaqlgfbds2p58596my,1,83,11.1,2023-04-18T20:32:49.846Z,2023-04-21T03:37:40Z,4201240849,213,2.3,4201240843,141,30.6,4201240845,212,17.3,4205265117,178,,4201240837,140,72.4,4201240833,56,Center,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535694379,903,50,2,89,21,69t8imcdaqlgfbds2p58596my,1,90.6,20.9,2023-04-18T20:32:55.336Z,2023-04-21T03:38:05Z,4202250973,286,,4202269903,233,851,4201241165,56,Right,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535889583,851,7,2,89,21,8mbtyq0has0uu0565fm9t5cdo,0,9.4,79.1,2023-04-18T20:32:55.437Z,2023-04-21T03:38:12Z,4202251107,385,,4202250969,56,Back,4202269843,233,903,4205266491,178,,4202250971,285,,,,,,,,,,,enwfqkgv2m6hfwwjmbvfx9m1h,M. Carayol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535694435,904,1,2,89,25,69t8imcdaqlgfbds2p58596my,1,96.3,3.7,2023-04-18T20:32:58.987Z,2023-04-21T03:38:21Z,4201241477,213,2.8,4201241473,141,6.7,4201241475,212,6.6,4205266787,178,,4201241469,56,Right,4201241471,140,90.3,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535694509,905,1,2,89,28,69t8imcdaqlgfbds2p58596my,1,88.2,6.7,2023-04-18T20:33:02.147Z,2023-04-21T03:38:29Z,4201241905,140,86.9,4201241907,141,31.2,4201241909,212,16.7,4201241901,56,Center,4205266973,178,,4201241911,213,1.7,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535694547,906,1,2,89,32,69t8imcdaqlgfbds2p58596my,1,75.4,31.3,2023-04-18T20:33:06.127Z,2023-04-21T03:38:39Z,4201242121,56,Center,4201242129,213,0.5,4201242127,212,12.7,4201242123,140,86.0,4201242125,141,40.4,4205267339,178,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535694571,907,1,2,89,34,69t8imcdaqlgfbds2p58596my,0,86,40.3,2023-04-18T20:33:08.147Z,2023-04-21T03:38:46Z,4205267471,178,,4201242255,212,11.8,4201242253,141,41.9,4201242257,213,0.1,4201242251,140,97.2,4201242249,56,Center,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535889815,852,54,2,89,35,8mbtyq0has0uu0565fm9t5cdo,1,4.2,55.6,2023-04-18T20:33:09.606Z,2023-04-21T03:38:54Z,4205267605,389,,4202252423,232,,,,,,,,,,,,,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535694579,777,52,2,89,36,8mbtyq0has0uu0565fm9t5cdo,1,3,58.8,2023-04-18T20:33:10.376Z,2023-04-21T03:38:59Z,4205267757,178,,4202251977,376,,,,,,,,,,,,,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535695017,908,70,2,90,2,69t8imcdaqlgfbds2p58596my,1,0,0,2023-04-18T20:33:36.309Z,2023-04-18T20:33:36Z,4201244655,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
