id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/17/value
2521567077,21,1,1,2,40,9db4t34qy4owglhvvgwf5l22i,1,63.2,38.4,2023-03-18T15:04:43.481Z,2023-03-21T14:10:54Z,4105417179,3,,4114479991,388,,4105417183,140,64.1,4105417181,56,Center,4105417185,141,37.1,4105417187,212,1.3,4105417189,213,5.5,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577141,29,61,1,2,40,9db4t34qy4owglhvvgwf5l22i,1,55.8,41.3,2023-03-18T15:04:43.485Z,2023-03-21T14:11:00Z,4105469085,56,Center,4114480195,21,,4114480197,388,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567157,22,1,1,2,41,9db4t34qy4owglhvvgwf5l22i,0,60.6,27,2023-03-18T15:04:44.677Z,2023-03-21T14:11:06Z,4105417495,213,0.0,4105417493,212,12.4,4105417491,141,27.3,4105417485,3,,4105417489,140,72.4,4114481383,388,,4105417487,56,Center,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567289,27,1,1,2,44,jv3jh5m5t7qy5t37vwwmnj16,1,22.9,85.1,2023-03-18T15:04:47.541Z,2023-03-21T14:11:13Z,4105418089,212,28.1,4105418087,141,86.8,4105418085,140,49.6,4105418083,56,Back,4105418081,157,,4114481613,178,,4105418093,1,,4105418091,213,0.0,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567299,28,49,1,2,47,jv3jh5m5t7qy5t37vwwmnj16,1,49.6,89.3,2023-03-18T15:04:50.606Z,2023-03-21T14:11:16Z,,,,,,,,,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567581,29,1,1,2,49,jv3jh5m5t7qy5t37vwwmnj16,1,51.7,92.6,2023-03-18T15:04:53.099Z,2023-03-21T14:11:20Z,4105419483,213,0.0,4105419487,1,,4105419477,141,94.8,4105419479,212,36.6,4105419473,56,Left,4114481697,178,,4105419475,140,86.5,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567603,30,3,1,2,55,jv3jh5m5t7qy5t37vwwmnj16,0,94,90.2,2023-03-18T15:04:58.816Z,2023-03-21T14:11:23Z,4114481815,178,,4105419599,56,Left,4105420697,233,23,4112936437,465,,4105419603,286,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567771,23,7,1,2,55,9db4t34qy4owglhvvgwf5l22i,1,6,9.8,2023-03-18T15:04:58.881Z,2023-03-21T14:11:24Z,4112936341,385,,4105420451,56,Back,4105420453,285,,4105420449,167,,4114481879,178,,4105420617,233,30,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567783,24,6,1,2,56,9db4t34qy4owglhvvgwf5l22i,0,0,12.2,2023-03-18T15:05:00.219Z,2023-03-21T14:11:25Z,4105420591,73,,4105420735,233,31,4105420509,56,Back,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521567681,31,6,1,2,56,jv3jh5m5t7qy5t37vwwmnj16,1,100,87.8,2023-03-18T15:05:00.219Z,2023-03-21T14:11:25Z,4105420635,233,24,4105419989,56,Left,4105419995,73,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568621,32,1,1,3,19,jv3jh5m5t7qy5t37vwwmnj16,0,99.5,99.5,2023-03-18T15:05:23.152Z,2023-03-21T14:11:29Z,4105424519,140,92.1,4112937807,20,,4105424515,223,,4105424511,6,,4105424521,141,39.2,4105424525,212,41.7,4105424529,213,4.5,4105424509,2,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,4114481985,178,,4105424517,56,Center,4105424531,1,4105424513,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568733,25,12,1,3,21,9db4t34qy4owglhvvgwf5l22i,1,10.8,56.9,2023-03-18T15:05:25.278Z,2023-03-21T14:11:36Z,4105425111,141,71.2,4105425103,140,24.7,4105425151,15,,4114482137,388,,4105425097,56,Back,4105425115,212,17.5,4105425117,213,0.6,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568719,33,44,1,3,24,jv3jh5m5t7qy5t37vwwmnj16,1,83.3,33,2023-03-18T15:05:27.504Z,2023-03-21T15:45:07Z,4105425645,233,26,4105425021,56,Center,4105425025,286,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568813,26,44,1,3,24,9db4t34qy4owglhvvgwf5l22i,0,16.7,67,2023-03-18T15:05:27.505Z,2023-03-21T14:11:39Z,4105425519,56,Back,4105425521,285,,4105425741,233,33,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521568751,34,1,1,3,24,jv3jh5m5t7qy5t37vwwmnj16,0,89.1,36.6,2023-03-18T15:05:27.561Z,2023-03-21T15:45:07Z,4105425199,141,47.8,4114482267,388,,4105425193,56,Center,4105425195,140,90.7,4105425203,212,7.8,4105425189,3,,4105425205,213,1.4,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521569273,27,27,1,3,32,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-18T15:05:35.359Z,2023-03-21T14:11:46Z,4105428527,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521569387,35,27,1,3,32,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-18T15:05:35.359Z,2023-03-21T14:11:46Z,4105428469,41,Injury,4105428491,233,27,4105428471,53,7pia2vfewavgyc8d7pvgr7owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577063,28,43,1,7,6,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-18T15:09:09.676Z,2023-03-18T15:09:35Z,4105473955,144,28,4105468693,55,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580397,30,28,1,8,27,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-18T15:10:30.898Z,2023-03-21T14:11:48Z,4105486073,55,27,4105486309,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580219,36,28,1,8,27,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-18T15:10:30.898Z,2023-03-21T14:11:49Z,4105486207,233,30,4105485143,55,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580889,38,68,1,8,30,jv3jh5m5t7qy5t37vwwmnj16,0,0,0,2023-03-18T15:10:33.385Z,2023-03-21T14:11:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580869,31,68,1,8,30,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-18T15:10:33.677Z,2023-03-21T14:11:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522981955,689,52,1,8,32,9db4t34qy4owglhvvgwf5l22i,1,10.4,63.7,2023-03-18T15:10:35.420Z,2023-03-21T14:11:54Z,4112941311,377,,4114482473,178,,,,,,,,,,,,,,,,,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581271,32,1,1,8,42,9db4t34qy4owglhvvgwf5l22i,1,13.9,61.4,2023-03-18T15:10:45.390Z,2023-03-21T14:12:06Z,4105490497,213,6.0,4105490499,1,,4105490493,212,62.6,4105490477,199,,4105490489,141,34.0,4105490481,56,Center,4105490483,140,70.8,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581317,33,44,1,8,48,9db4t34qy4owglhvvgwf5l22i,1,70,42.9,2023-03-18T15:10:52.146Z,2023-03-21T15:45:08Z,4105490697,233,39,4105490639,56,Center,4105490641,286,,,,,,,,,,,,,,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581229,39,44,1,8,48,jv3jh5m5t7qy5t37vwwmnj16,0,30,57.1,2023-03-18T15:10:52.147Z,2023-03-21T14:12:10Z,4105490321,285,,4105490763,233,33,4105490317,56,Back,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581417,34,1,1,8,48,9db4t34qy4owglhvvgwf5l22i,0,72.9,38.8,2023-03-18T15:10:52.185Z,2023-03-21T15:45:08Z,4105491247,140,89.0,4105491243,3,,4114483129,388,,4105491251,212,17.0,4112942133,168,,4105491249,141,41.6,4105491245,56,Center,4105491253,213,0.1,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581405,40,1,1,8,51,jv3jh5m5t7qy5t37vwwmnj16,1,12.9,57.9,2023-03-18T15:10:55.068Z,2023-03-21T14:12:17Z,4105491171,140,7.4,4105491173,141,53.4,4105491179,213,3.6,4105491177,212,6.5,4105491161,3,,4114483313,178,,4105491167,56,Back,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581413,41,52,1,8,52,jv3jh5m5t7qy5t37vwwmnj16,1,6.6,53.9,2023-03-18T15:10:55.857Z,2023-03-21T14:12:32Z,4114483761,178,,4112942461,377,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521582115,42,1,1,9,7,jv3jh5m5t7qy5t37vwwmnj16,0,13.5,47.2,2023-03-18T15:11:10.459Z,2023-03-21T14:12:35Z,4105495023,1,,4105495021,213,5.8,4105495019,212,70.2,4105495017,141,0.0,4105495015,140,72.4,4105495011,199,,4105495013,56,Right,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583037,35,5,1,9,10,9db4t34qy4owglhvvgwf5l22i,1,26.4,101.6,2023-03-18T15:11:13.939Z,2023-03-21T14:12:36Z,4105499803,347,,4105499801,56,Back,4105499815,233,43,,,,,,,,,,,,,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521582123,43,5,1,9,10,jv3jh5m5t7qy5t37vwwmnj16,0,73.6,-1.6,2023-03-18T15:11:13.939Z,2023-03-21T14:12:36Z,4105499849,233,35,4105495079,56,Right,4105495081,347,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583231,36,1,1,9,38,9db4t34qy4owglhvvgwf5l22i,0,26.7,100,2023-03-18T15:11:42.209Z,2023-03-21T14:12:45Z,4105500837,212,31.9,4105500839,213,6.0,4105500833,140,55.5,4105500835,141,86.5,4105500825,107,,4105500841,1,,4105500829,56,Left,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522982709,745,1,1,9,40,jv3jh5m5t7qy5t37vwwmnj16,0,33.5,7.2,2023-03-18T15:11:44.101Z,2023-03-21T14:12:53Z,4112944855,3,,4112944857,56,Back,4112944859,140,34.9,4112944865,213,0,4114484289,388,,4112944861,141,7.2,4112944863,212,1.5,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583243,37,61,1,9,40,9db4t34qy4owglhvvgwf5l22i,1,62.8,91.7,2023-03-18T15:11:44.195Z,2023-03-21T14:12:57Z,4105500881,56,Left,4114484353,388,,4114484351,21,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522983199,746,49,1,9,41,jv3jh5m5t7qy5t37vwwmnj16,1,29.7,6.9,2023-03-18T15:11:44.770Z,2023-03-21T14:13:09Z,,,,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583277,45,1,1,9,41,jv3jh5m5t7qy5t37vwwmnj16,0,37.4,6.1,2023-03-18T15:11:44.806Z,2023-03-21T14:13:05Z,4105501073,157,,4105501079,56,Right,4105501091,1,,4114484623,178,,4105501089,213,0.2,4105501087,212,31.8,4105501085,141,14.3,4105501083,140,67.2,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522982957,690,49,1,9,43,9db4t34qy4owglhvvgwf5l22i,1,39.6,81,2023-03-18T15:11:46.898Z,2023-03-21T14:13:16Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583863,39,1,1,9,43,9db4t34qy4owglhvvgwf5l22i,1,37.5,88,2023-03-18T15:11:46.924Z,2023-03-21T14:13:20Z,4105504395,3,,4105504397,56,Left,4105504399,140,55.7,4105504405,213,0.1,4105504403,212,19.3,4114485127,388,,4105504401,141,92.1,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583757,38,61,1,9,47,9db4t34qy4owglhvvgwf5l22i,0,37.8,74.5,2023-03-18T15:11:50.426Z,2023-03-21T14:13:35Z,4114485615,178,,4105503811,56,Back,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583929,40,5,1,9,48,9db4t34qy4owglhvvgwf5l22i,0,55.2,102,2023-03-18T15:11:51.809Z,2023-03-21T14:13:36Z,4105504813,347,,4105504811,56,Left,4106018651,233,46,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583779,46,5,1,9,48,jv3jh5m5t7qy5t37vwwmnj16,1,44.8,-2,2023-03-18T15:11:51.809Z,2023-03-21T14:13:36Z,4105503947,56,Back,4105503949,347,,4106018621,233,40,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583917,47,1,1,9,56,jv3jh5m5t7qy5t37vwwmnj16,1,44.7,0,2023-03-18T15:11:59.710Z,2023-03-21T14:13:43Z,4105504745,140,33.4,4105504743,56,Back,4105504749,212,15.7,4105504747,141,13.2,4105504753,213,2.4,4105504739,107,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583997,48,1,1,9,59,jv3jh5m5t7qy5t37vwwmnj16,1,32.7,16.5,2023-03-18T15:12:02.777Z,2023-03-21T14:13:47Z,4105505167,141,40.3,4114486103,178,,4105505169,212,28.2,4105505163,56,Back,4105505165,140,10.7,4105505171,213,2.5,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584177,49,1,1,10,3,jv3jh5m5t7qy5t37vwwmnj16,0,6.8,40.9,2023-03-18T15:12:06.684Z,2023-03-21T14:13:51Z,4105506101,157,,4105506113,213,6.2,4114486265,178,,4105506111,212,62.4,4105506115,1,,4105506105,56,Center,4105506107,140,66.1,4105506109,141,35.2,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584385,41,1,1,10,6,9db4t34qy4owglhvvgwf5l22i,1,28.5,57.6,2023-03-18T15:12:10.066Z,2023-03-21T14:13:59Z,4105507327,140,37.5,4105507343,213,0.6,4105507321,56,Back,4105507333,141,67.5,4105507339,212,11.6,4105507317,3,,4114486439,178,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522983573,691,49,1,10,8,9db4t34qy4owglhvvgwf5l22i,1,40.2,78.7,2023-03-18T15:12:11.712Z,2023-03-21T14:14:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522983589,692,1,1,10,8,9db4t34qy4owglhvvgwf5l22i,1,40.2,78.7,2023-03-18T15:12:11.865Z,2023-03-21T14:14:13Z,4112949503,141,68.0,4112949499,56,Back,4112949501,140,33.5,4112949505,212,10.1,4112949507,213,3.9,4114486819,178,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522983715,693,1,1,10,10,9db4t34qy4owglhvvgwf5l22i,0,37.5,69.3,2023-03-18T15:12:13.419Z,2023-03-21T14:14:15Z,4112950189,141,100.0,4112950187,140,70.4,4114486893,178,,4112950185,56,Left,4112950183,157,,4112950195,1,,4112950193,213,0.6,4112950191,212,40.9,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584541,42,5,1,10,13,9db4t34qy4owglhvvgwf5l22i,0,75.5,101.6,2023-03-18T15:12:16.889Z,2023-03-21T14:14:17Z,4105508207,347,,4105508205,56,Left,4105510837,233,50,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585043,50,5,1,10,13,jv3jh5m5t7qy5t37vwwmnj16,1,24.5,-1.6,2023-03-18T15:12:16.889Z,2023-03-21T14:14:17Z,4105510795,233,42,4105510753,56,Back,4105510755,347,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585213,51,1,1,10,28,jv3jh5m5t7qy5t37vwwmnj16,1,34.9,0,2023-03-18T15:12:31.546Z,2023-03-21T14:14:24Z,4105511525,107,,4105511537,1,,4105511529,140,62.7,4105511533,212,30.9,4105511531,141,12.8,4105511535,213,0.3,4105511527,56,Right,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585229,52,1,1,10,30,jv3jh5m5t7qy5t37vwwmnj16,0,62.5,9.2,2023-03-18T15:12:33.347Z,2023-03-21T14:14:27Z,4105511609,3,,4114487281,388,,4105511621,56,Right,4105511623,140,74.3,4105511625,141,0.0,4105511627,212,14.2,4105511629,213,5.8,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586007,43,5,1,10,31,9db4t34qy4owglhvvgwf5l22i,1,21.9,101.4,2023-03-18T15:12:35.119Z,2023-03-21T14:14:27Z,4105515889,347,,4105515887,56,Back,4105516009,233,53,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585239,53,5,1,10,31,jv3jh5m5t7qy5t37vwwmnj16,0,78.1,-1.4,2023-03-18T15:12:35.119Z,2023-03-21T14:14:28Z,4105516107,233,43,4105511675,347,,4105511673,56,Right,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586183,44,1,1,10,53,9db4t34qy4owglhvvgwf5l22i,1,19.9,100,2023-03-18T15:12:56.547Z,2023-03-21T14:14:30Z,4105516889,107,,4105516901,1,,4105516895,141,89.9,4105516893,140,42.3,4105516891,56,Back,4105516899,213,6.0,4105516897,212,24.8,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586197,45,44,1,10,54,9db4t34qy4owglhvvgwf5l22i,1,49.2,91,2023-03-18T15:12:58.240Z,2023-03-21T15:45:08Z,4105517015,233,54,4105516981,285,,4105516979,56,Back,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586153,54,44,1,10,54,jv3jh5m5t7qy5t37vwwmnj16,0,50.8,9,2023-03-18T15:12:58.241Z,2023-03-21T14:14:33Z,4105517051,286,,4105516727,56,Right,4105517047,233,45,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586223,46,1,1,10,55,9db4t34qy4owglhvvgwf5l22i,0,42.3,89.9,2023-03-18T15:12:58.302Z,2023-03-21T15:45:09Z,4105517089,56,Center,4105517085,3,,4114487583,388,,4105517097,212,15.3,4105517101,213,5.6,4105517091,140,54.0,4105517093,141,76.4,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586281,55,1,1,10,56,jv3jh5m5t7qy5t37vwwmnj16,0,40.5,20.3,2023-03-18T15:12:59.830Z,2023-03-21T14:14:45Z,4105517397,213,6.2,4105517375,157,,4105517399,1,,4105517379,56,Right,4105517393,212,32.7,4105517389,141,18.3,4114487837,178,,4105517385,140,71.6,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586425,47,1,1,10,59,9db4t34qy4owglhvvgwf5l22i,0,26.2,84.7,2023-03-18T15:13:02.680Z,2023-03-21T14:14:55Z,4105518141,212,11.3,4105518143,213,1.3,4114488209,178,,4105518133,3,,4105518135,56,Back,4105518137,140,29.0,4105518139,141,100.0,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586437,48,5,1,11,0,9db4t34qy4owglhvvgwf5l22i,0,29,101.4,2023-03-18T15:13:04.160Z,2023-03-21T14:14:56Z,4105518183,347,,4105518181,56,Back,4105519045,233,56,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586569,56,5,1,11,0,jv3jh5m5t7qy5t37vwwmnj16,1,71,-1.4,2023-03-18T15:13:04.160Z,2023-03-21T14:14:56Z,4105519003,233,48,4105518879,56,Right,4105518881,347,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586953,57,1,1,11,10,jv3jh5m5t7qy5t37vwwmnj16,1,72.3,0,2023-03-18T15:13:13.513Z,2023-03-21T14:14:59Z,4105520693,212,9.1,4105520691,141,11.1,4105520695,213,1.8,4105520687,140,70.6,4105520683,56,Right,4105520681,107,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522985007,747,3,1,11,14,jv3jh5m5t7qy5t37vwwmnj16,0,79.9,6.9,2023-03-18T15:13:17.377Z,2023-03-21T14:15:03Z,4112956469,467,3k9tjd5wgpufcbq4od8jpo89h,4112956467,464,,4112956465,286,,4112956463,56,Right,4114488451,178,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587029,58,1,1,11,15,jv3jh5m5t7qy5t37vwwmnj16,1,83.5,5.9,2023-03-18T15:13:18.946Z,2023-03-21T14:15:07Z,4114488687,178,,4105521031,213,3.0,4105521025,140,73.9,4105521023,56,Right,4105521029,212,10.2,4105521027,141,8.3,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587075,59,1,1,11,17,jv3jh5m5t7qy5t37vwwmnj16,1,75.1,9.2,2023-03-18T15:13:20.777Z,2023-03-21T14:15:12Z,4105521245,141,19.5,4105521241,56,Right,4105521243,140,66.5,4105521249,213,2.5,4114488875,178,,4105521247,212,11.4,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
