id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/16/value
2494495037,429,1,2,56,6,8w89tsles26jm12aoelwvlttt,1,45.3,65.7,2023-01-01T16:13:29.630Z,2023-01-03T06:06:38Z,3962755877,141,48.5,3962755873,56,Back,3962755879,212,12.5,3964303423,178,,3962755875,140,49.4,3962755881,213,5.1,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495047,430,1,2,56,7,8w89tsles26jm12aoelwvlttt,1,49.4,48.5,2023-01-01T16:13:30.954Z,2023-01-03T06:06:48Z,3964303505,178,,3962755919,140,20.7,3962755921,141,44.6,3962755917,56,Back,3962755923,212,30.3,3962755925,213,3.2,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495107,431,1,2,56,9,8w89tsles26jm12aoelwvlttt,1,20.7,44.6,2023-01-01T16:13:32.949Z,2023-01-03T06:06:57Z,3962756287,213,5.5,3962756281,140,39.1,3964303571,178,,3962756279,56,Back,3962756283,141,15.6,3962756285,212,27.6,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495143,432,1,2,56,18,8w89tsles26jm12aoelwvlttt,1,55.5,11.3,2023-01-01T16:13:41.175Z,2023-01-03T06:07:09Z,3962756493,140,40.5,3962756499,213,2.7,3962756495,141,23.7,3962756497,212,17.9,3964303671,178,,3962756491,56,Back,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495181,433,1,2,56,20,8w89tsles26jm12aoelwvlttt,1,41.7,26.4,2023-01-01T16:13:43.720Z,2023-01-03T06:07:14Z,3962756693,213,2.7,3962756683,140,18.0,3962756679,56,Back,3962756687,141,43.9,3964303743,178,,3962756691,212,27.6,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495235,434,1,2,56,24,8w89tsles26jm12aoelwvlttt,1,19,44.5,2023-01-01T16:13:47.427Z,2023-01-03T06:07:18Z,3964303799,178,,3962756967,213,1.1,3962756961,140,34.4,3962756959,56,Back,3962756965,212,36.5,3962756963,141,92.7,3962756969,1,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495377,435,1,2,56,31,8w89tsles26jm12aoelwvlttt,1,47.5,60.2,2023-01-01T16:13:54.763Z,2023-01-03T06:07:34Z,3962758407,210,13,3964303849,389,,3962757707,140,58.5,3962757711,212,18.6,3962757713,213,5.4,3962757709,141,38.8,3962757705,56,Center,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495385,436,13,2,56,37,8w89tsles26jm12aoelwvlttt,1,74.9,48.2,2023-01-01T16:14:00.772Z,2023-01-03T06:07:34Z,3962758421,55,435,3964303935,178,,3962758435,230,94.9,3962757751,22,,3962758433,215,,3962758431,103,9.7,3962757755,56,Center,3962757753,18,,5v9byi3v430ysdqb058eww3c9,E. Robson,3962758429,102,3962758437,231,48.7,,43.2,3962758415,29,,3962758077,72,3962758411,84,,,,,,,,,,,,,,,,,,,,,,,
2494495415,437,5,2,56,38,8w89tsles26jm12aoelwvlttt,0,101.4,40.2,2023-01-01T16:14:01.702Z,2023-01-03T06:07:42Z,3962757911,346,,3962757909,56,Center,3962757963,233,571,,,,,,,,,,,,,,,,5v9byi3v430ysdqb058eww3c9,E. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495387,571,5,2,56,38,5g1fnexeromjl0lvnxp8hpnhi,1,-1.4,59.8,2023-01-01T16:14:01.702Z,2023-01-03T06:07:42Z,3962757951,233,437,3962757763,56,Back,3962757765,346,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495829,439,43,2,57,21,8w89tsles26jm12aoelwvlttt,1,0,0,2023-01-01T16:14:44.316Z,2023-01-01T16:15:17Z,3962762001,144,49,,,,,,,,,,,,,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495909,572,1,2,57,21,5g1fnexeromjl0lvnxp8hpnhi,0,5,63,2023-01-01T16:14:44.573Z,2023-01-03T06:09:31Z,3962760363,74,,3962760351,56,Right,3962760357,212,86.1,3962760349,124,,3962760359,213,5.9,3962760353,140,79.5,3962760355,141,10.0,3962760361,1,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495929,440,49,2,57,27,8w89tsles26jm12aoelwvlttt,1,30.5,86.9,2023-01-01T16:14:51.002Z,2023-01-03T06:52:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494495981,441,1,2,57,30,8w89tsles26jm12aoelwvlttt,1,29.1,71.8,2023-01-01T16:14:53.415Z,2023-01-03T06:09:54Z,3962760751,141,27.7,3962760747,56,Back,3964305037,178,,3962760755,213,4.5,3962760753,212,30.4,3962760749,140,24.3,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496007,442,1,2,57,33,8w89tsles26jm12aoelwvlttt,1,24.3,27.7,2023-01-01T16:14:56.227Z,2023-01-03T06:10:01Z,3962760899,212,18.9,3962760895,140,32.0,3962760891,56,Back,3962760901,213,5.2,3964305089,178,,3962760897,141,2.6,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496011,443,1,2,57,35,8w89tsles26jm12aoelwvlttt,0,31.5,4,2023-01-01T16:14:58.856Z,2023-01-03T06:10:09Z,3964305119,178,,3962760921,213,0.2,3962760915,140,57.8,3962760913,56,Right,3962760919,212,28.3,3962760911,155,,3962760917,141,13.4,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496037,573,1,2,57,37,5g1fnexeromjl0lvnxp8hpnhi,1,42.9,73,2023-01-01T16:15:00.933Z,2023-01-03T06:10:14Z,3964305145,178,,3962761087,157,,3962761103,1,,3962761091,140,69.6,3962761101,213,6.3,3962761099,212,28.0,3962761093,141,72.0,3962761089,56,Center,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496039,574,49,2,57,39,5g1fnexeromjl0lvnxp8hpnhi,1,69.6,72,2023-01-01T16:15:02.497Z,2023-01-04T06:56:02Z,,,,,,,,,,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496075,575,1,2,57,40,5g1fnexeromjl0lvnxp8hpnhi,1,69.6,72,2023-01-01T16:15:04.076Z,2023-01-03T06:10:45Z,3962761345,141,80.8,3964305365,178,,3962761349,213,1.3,3962761343,140,71.0,3962761347,212,6.2,3962761341,56,Left,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496085,576,1,2,57,44,5g1fnexeromjl0lvnxp8hpnhi,0,78.9,78.5,2023-01-01T16:15:07.387Z,2023-01-03T06:11:09Z,3962761401,140,89.3,3962761399,56,Center,3964305511,178,,3962761403,141,57.9,3962761405,212,17.8,3962761407,213,5.4,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496145,444,12,2,57,45,8w89tsles26jm12aoelwvlttt,1,12.2,36.7,2023-01-01T16:15:08.443Z,2023-01-03T06:11:14Z,3962761717,56,Back,3962761721,141,3.2,3962761719,140,29.4,3964305553,178,,3962761725,213,5.4,3962761723,212,29.1,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496159,445,1,2,57,49,8w89tsles26jm12aoelwvlttt,0,29.4,3.2,2023-01-01T16:15:12.416Z,2023-01-03T06:11:19Z,3962761791,141,13.4,3962761787,56,Back,3963492393,168,,3962761789,140,36.4,3964305583,178,,3962761793,212,10.1,3962761795,213,0.8,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496181,577,1,2,57,52,5g1fnexeromjl0lvnxp8hpnhi,1,66.4,83.2,2023-01-01T16:15:15.154Z,2023-01-03T06:11:26Z,3962761891,212,9.5,3962761887,140,62.7,3962761885,56,Left,3962761889,141,95.9,3964305633,178,,3962761893,213,2.0,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496251,578,1,2,57,53,5g1fnexeromjl0lvnxp8hpnhi,1,62.5,97.5,2023-01-01T16:15:16.317Z,2023-01-03T06:11:30Z,3962762263,1,,3962762257,141,63.3,3964305649,178,,3962762261,213,3.9,3962762255,140,41.0,3962762253,56,Back,3962762259,212,32.4,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496279,579,1,2,57,58,5g1fnexeromjl0lvnxp8hpnhi,1,40.9,49.3,2023-01-01T16:15:21.846Z,2023-01-03T06:11:37Z,3962762411,141,15.0,3962762407,56,Right,3962762409,140,51.3,3964305703,178,,3962762413,212,25.8,3962762415,213,5.2,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496295,580,1,2,58,1,5g1fnexeromjl0lvnxp8hpnhi,1,51,13.2,2023-01-01T16:15:24.826Z,2023-01-03T06:11:41Z,3962762499,212,16.9,3962762493,56,Back,3962762495,140,47.7,3962762501,213,1.8,3964305725,178,,3962762497,141,37.6,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496309,581,1,2,58,3,5g1fnexeromjl0lvnxp8hpnhi,1,47.7,34.2,2023-01-01T16:15:26.162Z,2023-01-03T06:12:18Z,3962762591,213,3.8,3962762587,141,22.4,3962762589,212,13.0,3962762583,56,Back,3962762585,140,38.0,3964306015,178,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496381,582,1,2,58,5,5g1fnexeromjl0lvnxp8hpnhi,1,38,22.5,2023-01-01T16:15:28.218Z,2023-01-03T06:12:22Z,3962762977,141,44.3,3962762979,212,25.1,3962762973,56,Back,3964306051,178,,3962762975,140,18.7,3962762981,213,2.5,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496431,583,1,2,58,11,5g1fnexeromjl0lvnxp8hpnhi,1,19,42.5,2023-01-01T16:15:34.686Z,2023-01-03T06:12:27Z,3964306101,178,,3962763209,213,5.5,3962763203,140,41.2,3962763205,141,7.4,3962763199,155,,3962763211,1,,3962763207,212,33.4,3962763201,56,Back,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496443,584,1,2,58,15,5g1fnexeromjl0lvnxp8hpnhi,0,40.9,6.8,2023-01-01T16:15:38.129Z,2023-01-03T06:12:49Z,3962763269,155,,3962763285,213,0.3,3962763283,212,29.3,3964306267,178,,3962763281,141,17.6,3962763279,140,67.9,3962763273,56,Right,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496447,446,49,2,58,17,8w89tsles26jm12aoelwvlttt,1,36,73.6,2023-01-01T16:15:41.118Z,2023-01-03T06:12:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496477,447,1,2,58,18,8w89tsles26jm12aoelwvlttt,1,36,73.6,2023-01-01T16:15:41.146Z,2023-01-03T06:13:04Z,3962763469,140,15.6,3962763471,141,59.9,3964306407,178,,3962763467,56,Back,3962763475,213,3.6,3962763473,212,23.4,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496499,448,1,2,58,22,8w89tsles26jm12aoelwvlttt,1,14.6,58.8,2023-01-01T16:15:45.740Z,2023-01-03T06:13:08Z,3962763581,141,26.7,3962763579,140,23.1,3962763585,213,5.1,3962763583,212,23.6,3964306443,178,,3962763577,56,Back,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496583,449,1,2,58,24,8w89tsles26jm12aoelwvlttt,1,23.1,26.7,2023-01-01T16:15:47.569Z,2023-01-03T06:13:12Z,3962764075,140,12.4,3962764073,56,Back,3962764079,212,21.2,3964306465,178,,3962764081,213,2.1,3962764077,141,53.1,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496601,450,1,2,58,33,8w89tsles26jm12aoelwvlttt,1,17.2,50.6,2023-01-01T16:15:57.036Z,2023-01-03T06:13:16Z,3962764153,141,39.2,3962764155,212,15.2,3964306511,178,,3962764149,56,Back,3962764157,213,5.7,3962764151,140,29.7,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496639,451,1,2,58,34,8w89tsles26jm12aoelwvlttt,1,29.7,39.2,2023-01-01T16:15:57.769Z,2023-01-03T06:13:20Z,3964306549,178,,3962764401,56,Back,3962764407,212,22.4,3962764405,141,72.1,3962764409,213,1.6,3962764403,140,29.0,,,,,,,5v9byi3v430ysdqb058eww3c9,E. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496659,452,1,2,58,39,8w89tsles26jm12aoelwvlttt,1,35.1,73.3,2023-01-01T16:16:02.821Z,2023-01-03T06:13:26Z,3962764513,140,32.1,3962764519,213,1.9,3962764515,141,89.4,3962764511,56,Back,3962764517,212,11.4,3964306617,178,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496755,453,1,2,58,42,8w89tsles26jm12aoelwvlttt,1,32.5,88.4,2023-01-01T16:16:05.731Z,2023-01-03T06:13:30Z,3962765027,140,17.3,3962765033,213,4.0,3962765031,212,25.5,3964306653,178,,3962765029,141,59.1,3962765025,56,Back,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496805,454,1,2,58,51,8w89tsles26jm12aoelwvlttt,1,20.8,59.1,2023-01-01T16:16:14.234Z,2023-01-03T06:13:34Z,3962765385,140,56.5,3962765383,56,Center,3962765389,212,37.9,3962765393,1,,3962765391,213,6.1,3962765387,141,50.9,3962765381,155,,3964306695,178,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494792103,964,67,2,58,53,8w89tsles26jm12aoelwvlttt,1,56.2,53.6,2023-01-01T16:16:16.369Z,2023-01-03T08:46:14Z,3964328141,233,959,,,,,,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494792101,959,67,2,58,53,5g1fnexeromjl0lvnxp8hpnhi,0,43.8,46.4,2023-01-01T16:16:16.370Z,2023-01-03T06:55:52Z,3964328157,233,964,,,,,,,,,,,,,,,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496813,455,61,2,58,53,8w89tsles26jm12aoelwvlttt,0,56.5,50.9,2023-01-01T16:16:16.441Z,2023-01-03T08:46:15Z,3964306787,178,,3962765431,56,Center,,,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496807,585,49,2,58,54,5g1fnexeromjl0lvnxp8hpnhi,1,42.4,54.9,2023-01-01T16:16:17.234Z,2023-01-03T06:56:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496903,586,1,2,59,0,5g1fnexeromjl0lvnxp8hpnhi,1,44.7,34.9,2023-01-01T16:16:23.149Z,2023-01-03T06:13:59Z,3962765903,213,3.2,3964306923,178,,3962765895,56,Back,3962765899,141,33.3,3962765897,140,22.6,3962765901,212,23.2,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496927,587,1,2,59,3,5g1fnexeromjl0lvnxp8hpnhi,1,22.4,33.3,2023-01-01T16:16:26.662Z,2023-01-03T06:14:06Z,3964306983,178,,3962766031,213,1.5,3962766025,140,23.8,3962766029,212,16.9,3962766023,56,Back,3962766027,141,58.1,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496947,588,1,2,59,5,5g1fnexeromjl0lvnxp8hpnhi,1,25.1,59.3,2023-01-01T16:16:28.721Z,2023-01-03T06:14:11Z,3962766185,141,49.0,3962766189,213,5.4,3962766183,140,30.4,3964307021,178,,3962766181,56,Back,3962766187,212,8.9,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496957,589,1,2,59,8,5g1fnexeromjl0lvnxp8hpnhi,1,32.5,45.2,2023-01-01T16:16:31.631Z,2023-01-03T06:14:15Z,3962766265,141,19.8,3962766269,213,5.7,3962766263,140,58.8,3962766271,1,,3962766267,212,32.6,3964307057,178,,3962766261,56,Right,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496969,590,1,2,59,11,5g1fnexeromjl0lvnxp8hpnhi,1,57.6,24.1,2023-01-01T16:16:34.522Z,2023-01-03T06:14:18Z,3964307107,178,,3962766359,141,36.4,3962766355,56,Back,3962766361,212,12.1,3962766363,213,2.4,3962766357,140,49.3,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494496983,591,1,2,59,13,5g1fnexeromjl0lvnxp8hpnhi,0,51.5,33.6,2023-01-01T16:16:36.172Z,2023-01-03T06:14:22Z,3962766457,213,0.9,3962766451,140,74.3,3964307139,178,,3962766455,212,37.3,3962766459,1,,3963493629,155,,3962766453,141,75.7,3962766449,56,Center,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497011,456,12,2,59,15,8w89tsles26jm12aoelwvlttt,1,19.9,14.7,2023-01-01T16:16:38.372Z,2023-01-03T06:14:27Z,3962766941,15,,3962766607,56,Back,3962766611,141,2.2,3964307175,388,,3962766615,213,5.1,3962766613,212,9.2,3962766609,140,23.3,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494792311,965,43,2,59,19,8w89tsles26jm12aoelwvlttt,1,0,0,2023-01-01T16:16:42.872Z,2023-01-04T06:57:59Z,3964329113,399,220686,3965132593,144,83,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497067,592,1,2,59,20,5g1fnexeromjl0lvnxp8hpnhi,1,70,87.4,2023-01-01T16:16:43.172Z,2023-01-03T06:14:35Z,3962766907,56,Left,3962766911,141,88.0,3964307229,178,,3962766915,213,3.1,3962766913,212,9.2,3962766909,140,61.2,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497101,593,1,2,59,22,5g1fnexeromjl0lvnxp8hpnhi,1,61.2,88,2023-01-01T16:16:45.893Z,2023-01-03T06:14:39Z,3962767097,141,70.2,3962767095,140,62.6,3962767099,212,12.2,3962767093,56,Center,3962767101,213,4.8,3964307269,178,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497137,594,1,2,59,25,5g1fnexeromjl0lvnxp8hpnhi,1,63.7,68.5,2023-01-01T16:16:48.192Z,2023-01-03T06:14:44Z,3962767327,1,,3962767315,155,,3962767321,141,15.5,3962767319,140,78.3,3964307319,178,,3962767325,213,5.1,3962767323,212,39.2,3962767317,56,Right,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497153,595,1,2,59,28,5g1fnexeromjl0lvnxp8hpnhi,1,78.3,15.3,2023-01-01T16:16:51.674Z,2023-01-03T06:14:50Z,3962767391,140,74.7,3962767397,213,1.8,3962767389,56,Center,3962767395,212,14.2,3962767393,141,35.5,3964307367,178,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497219,596,1,2,59,29,5g1fnexeromjl0lvnxp8hpnhi,0,75.9,33.1,2023-01-01T16:16:52.673Z,2023-01-03T06:14:56Z,3962767717,56,Center,3964307407,178,,3962767725,213,5.8,3962767723,212,11.6,3962767721,141,24.9,3962767715,155,,3962767719,140,85.6,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497299,457,12,2,59,32,8w89tsles26jm12aoelwvlttt,1,14.6,71.8,2023-01-01T16:16:55.393Z,2023-01-03T06:15:03Z,3962768105,56,Back,3962768109,141,71.2,3964307477,178,,3962768151,397,,3962768113,213,6.2,3962768111,212,5.6,3962768107,140,19.9,3962768153,233,597,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497251,597,74,2,59,32,5g1fnexeromjl0lvnxp8hpnhi,1,85.3,24.6,2023-01-01T16:16:55.442Z,2023-01-03T06:15:15Z,3962767891,56,Center,3962768175,233,457,3962767893,285,,3964307583,388,,3962768001,397,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497303,458,5,2,59,33,8w89tsles26jm12aoelwvlttt,1,-1.3,73.4,2023-01-01T16:16:56.887Z,2023-01-03T06:15:23Z,3962768129,56,Back,3962768243,233,598,3962768131,346,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497315,598,5,2,59,33,5g1fnexeromjl0lvnxp8hpnhi,0,101.3,26.6,2023-01-01T16:16:56.887Z,2023-01-03T06:15:23Z,3962768193,346,,3962768191,56,Center,3962768299,233,458,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497679,459,18,2,60,14,8w89tsles26jm12aoelwvlttt,1,0,0,2023-01-01T16:17:37.226Z,2023-01-03T05:13:31Z,3962770181,44,Midfielder,3962770179,42,,3962770183,59,11,3962770247,55,460,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497687,460,19,2,60,14,8w89tsles26jm12aoelwvlttt,1,0,0,2023-01-01T16:17:37.227Z,2023-01-03T05:13:32Z,3962770243,55,459,3962770229,42,,3962770237,292,6,3962770241,44,Midfielder,3962770235,59,30,3962770239,293,4,3962770233,145,11,,,,87t5bq8gb92jo9vdj3wfc6jxm,M. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497885,599,18,2,60,35,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-01T16:17:58.719Z,2023-01-03T05:13:34Z,3962771403,55,600,3962771347,59,4,3962771345,44,Midfielder,3962771343,42,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497893,600,19,2,60,35,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-01T16:17:58.720Z,2023-01-03T05:13:35Z,3962771377,292,7,3962771385,55,599,3962771371,145,7,3962771381,44,Midfielder,3962771373,59,7,3962771379,293,5,3962771367,42,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
