id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2506454271,633,44,2,70,14,3ptd7zlc5isrongig0wij2id4,0,27.9,56.4,2023-02-11T16:32:07.963Z,2023-02-14T03:42:46Z,4025544239,285,,4025544237,56,Back,4025544321,233,581,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507526575,770,61,2,70,14,jv3jh5m5t7qy5t37vwwmnj16,1,74.3,52.4,2023-02-11T16:32:08.019Z,2023-02-14T06:51:27Z,4031178733,56,Center,4031738939,178,,,,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507643129,931,67,2,70,15,jv3jh5m5t7qy5t37vwwmnj16,1,72.3,49.7,2023-02-11T16:32:09.496Z,2023-02-14T06:51:28Z,4031795093,233,1112,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507643125,1112,67,2,70,15,3ptd7zlc5isrongig0wij2id4,0,27.7,50.3,2023-02-11T16:32:09.497Z,2023-02-14T05:59:57Z,4031795097,233,931,,,,,,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506454367,582,15,2,70,15,jv3jh5m5t7qy5t37vwwmnj16,1,73.8,49.9,2023-02-11T16:32:09.500Z,2023-02-14T06:51:28Z,4025544765,56,Center,4031179517,29,,4025546819,233,635,4025545273,24,,4025559209,102,48.4,4025544759,18,,4025559231,146,98.2,4025559213,215,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,4025559217,108,,4031179519,55,4031739009,178,4025559207,78,,4025559221,328,,4025559211,103,17.7,770,,4025545279,20,,4025559235,147,,,,50.7,,,,,,,,,,,
2506454295,634,43,2,70,16,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-02-11T16:32:10.006Z,2023-02-13T18:28:31Z,4025544535,15,0,4031178603,144,12,4025544395,213,0.5,4025544391,141,52.8,4025544389,140,30.2,4025544387,56,Back,4025544393,212,4.4,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506454385,635,10,2,70,16,3ptd7zlc5isrongig0wij2id4,1,1.8,50,2023-02-11T16:32:10.493Z,2023-02-14T03:43:19Z,4025544913,182,,4025546917,233,582,4025546753,177,,4025544839,178,,4031180457,377,,4025544915,56,Back,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506454403,636,52,2,70,16,3ptd7zlc5isrongig0wij2id4,1,1.8,50,2023-02-11T16:32:10.898Z,2023-02-14T03:43:25Z,4031180477,377,,4031739045,178,,,,,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506454517,637,1,2,70,18,3ptd7zlc5isrongig0wij2id4,1,12.1,56.7,2023-02-11T16:32:12.712Z,2023-02-14T03:43:29Z,4031739067,178,,4025545595,213,0.8,4025545591,141,82.6,4025545583,123,,4025545585,56,Back,4025545593,212,24.6,4025545587,140,28.4,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506454625,638,1,2,70,21,3ptd7zlc5isrongig0wij2id4,0,34,94.8,2023-02-11T16:32:15.922Z,2023-02-14T03:43:42Z,4031739103,178,,4025546187,140,84.1,4025546193,212,53.6,4025546179,155,,4025546197,1,,4025546183,56,Left,4025546191,141,79.6,4025546195,213,6.1,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506454647,583,49,2,70,25,jv3jh5m5t7qy5t37vwwmnj16,1,14.4,19.5,2023-02-11T16:32:19.909Z,2023-02-14T03:44:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506454807,584,1,2,70,26,jv3jh5m5t7qy5t37vwwmnj16,1,14.4,19.5,2023-02-11T16:32:20.093Z,2023-02-14T03:44:04Z,4031739203,178,,4025547209,56,Back,4025547211,140,3.6,4025547217,213,2.2,4025547215,212,18.1,4025547213,141,40.3,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506455135,585,1,2,70,30,jv3jh5m5t7qy5t37vwwmnj16,0,3.9,47,2023-02-11T16:32:24.507Z,2023-02-14T03:44:11Z,4025549123,56,Back,4025549139,1,,4025549137,213,0.4,4025549131,141,71.1,4025549127,140,43.8,4025549119,155,,4025549133,212,45.0,4031739239,178,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506455181,640,61,2,70,38,3ptd7zlc5isrongig0wij2id4,1,53.8,22.2,2023-02-11T16:32:32.031Z,2023-02-14T03:44:33Z,4025549401,56,Center,4031739315,15,,4031739317,388,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506455751,587,5,2,70,39,jv3jh5m5t7qy5t37vwwmnj16,1,50.3,101.1,2023-02-11T16:32:33.351Z,2023-02-14T03:44:42Z,4025552717,233,641,4025552677,347,,4025552675,56,Left,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506455207,641,5,2,70,39,3ptd7zlc5isrongig0wij2id4,0,49.7,-1.1,2023-02-11T16:32:33.351Z,2023-02-14T03:44:42Z,4025549597,347,,4025549595,56,Back,4025552765,233,587,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506455121,639,43,2,70,41,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-02-11T16:32:35.926Z,2023-02-13T18:30:44Z,4025549077,56,Center,4025549079,286,0,4031181059,144,44,4025549255,233,586,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506455143,586,43,2,70,41,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-02-11T16:32:35.927Z,2023-02-13T18:30:46Z,4031181081,144,44,4025549185,285,0,4025549183,56,Back,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506455919,588,1,2,70,59,jv3jh5m5t7qy5t37vwwmnj16,1,57.9,100,2023-02-11T16:32:53.329Z,2023-02-14T03:44:51Z,4025553575,141,95.7,4025553577,212,14.9,4025553571,56,Left,4025553579,213,6.0,4025553569,107,,4025553573,140,71.6,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506455927,589,4,2,71,1,jv3jh5m5t7qy5t37vwwmnj16,1,72.8,94.5,2023-02-11T16:32:55.001Z,2023-02-14T03:45:04Z,4025553931,233,642,4025553617,265,,4025553611,56,Left,4025553619,286,,4025553615,152,,4025553607,13,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506455979,642,4,2,71,1,3ptd7zlc5isrongig0wij2id4,0,27.2,5.5,2023-02-11T16:32:55.002Z,2023-02-14T03:45:04Z,4025554011,233,589,4025553867,13,,4025553869,56,Back,4031739445,178,,4025553871,152,,4025553877,285,,4025553875,265,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506457161,590,1,2,71,42,jv3jh5m5t7qy5t37vwwmnj16,1,71.6,95.7,2023-02-11T16:33:36.802Z,2023-02-14T06:51:29Z,4031739485,178,,4025560503,155,,4025562219,210,13,4025560511,141,53.0,4025560515,213,5.3,4025560507,56,Center,4025560509,140,90.6,4025560513,212,35.2,1kw6qz2pi7wlam068oeirztud,J. Obita,1,4025560499,2,,4031181339,72,4025562221,154,4025560517,1,,4025560501,5,,4031181357,224,,,,4025560505,152,,,,,,,,,,,,,,,,,,
2506457931,593,44,2,71,44,jv3jh5m5t7qy5t37vwwmnj16,1,89.9,52.6,2023-02-11T16:33:38.402Z,2023-02-14T06:51:28Z,4025564833,286,,4025564831,56,Center,4025573775,233,658,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506459497,658,44,2,71,44,3ptd7zlc5isrongig0wij2id4,0,10.1,47.4,2023-02-11T16:33:38.403Z,2023-02-14T03:45:26Z,4025573093,285,,4025573091,56,Back,4025573825,233,593,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506457173,591,13,2,71,44,jv3jh5m5t7qy5t37vwwmnj16,1,90.3,51.8,2023-02-11T16:33:38.462Z,2023-02-14T06:51:29Z,4025562315,55,590,4025562325,231,51.1,4025561639,15,,4025562321,103,9.7,4031739589,388,,4025562311,29,,4025562309,75,,4025562313,154,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,4025561643,328,,4025560627,56,4025560619,17,4025562323,230,98.4,4025562319,102,37.0,4025561635,24,,Center,,,,,,,,,,,,,,,,,,,,,
2506457189,592,5,2,71,46,jv3jh5m5t7qy5t37vwwmnj16,0,101.1,36.4,2023-02-11T16:33:40.009Z,2023-02-14T03:45:42Z,4025560661,56,Center,4025560847,233,643,4025560663,346,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506457135,643,5,2,71,46,3ptd7zlc5isrongig0wij2id4,1,-1.1,63.6,2023-02-11T16:33:40.009Z,2023-02-14T03:45:42Z,4025560383,346,,4025560755,233,592,4025560379,56,Back,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506457553,644,1,2,71,55,3ptd7zlc5isrongig0wij2id4,1,3.4,54.8,2023-02-11T16:33:49.357Z,2023-02-14T03:45:52Z,4025562735,237,,4025562723,141,68.7,4025562725,212,15.1,4025562783,189,,4025562717,124,,4025562719,56,Back,4025562721,140,14.6,4025562727,213,0.7,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506457833,645,1,2,72,1,3ptd7zlc5isrongig0wij2id4,1,20.4,69.6,2023-02-11T16:33:55.527Z,2023-02-14T03:45:58Z,4025564289,213,4.8,4025564287,212,28.0,4025564281,56,Back,4025564285,141,28.6,4031739667,178,,4025564283,140,22.7,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506457881,646,1,2,72,8,3ptd7zlc5isrongig0wij2id4,0,43.5,28.8,2023-02-11T16:34:02.331Z,2023-02-14T03:46:07Z,4025564533,56,Center,4025564539,212,31.7,4025564531,155,,4025564537,141,25.2,4025564535,140,73.6,4025564541,213,6.2,4031739685,178,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458015,596,49,2,72,10,jv3jh5m5t7qy5t37vwwmnj16,1,23.5,69.9,2023-02-11T16:34:04.384Z,2023-02-14T03:46:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506457999,595,1,2,72,10,jv3jh5m5t7qy5t37vwwmnj16,0,27.3,80.4,2023-02-11T16:34:04.449Z,2023-02-14T03:46:24Z,4031739737,178,,4025565155,212,1.3,4025565149,56,Back,4025565153,141,81.0,4025565151,140,28.5,4025565157,213,0.3,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507643337,1123,67,2,72,12,3ptd7zlc5isrongig0wij2id4,1,71.9,18.5,2023-02-11T16:34:06.036Z,2023-02-14T06:51:30Z,4031795877,233,937,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507643335,937,67,2,72,12,jv3jh5m5t7qy5t37vwwmnj16,0,28.1,81.5,2023-02-11T16:34:06.037Z,2023-02-14T06:02:13Z,4031795881,233,1123,,,,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507527213,867,61,2,72,12,3ptd7zlc5isrongig0wij2id4,1,73.3,18.7,2023-02-11T16:34:06.062Z,2023-02-14T06:51:30Z,4031183725,56,Right,4031739759,178,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506457949,594,43,2,72,12,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-02-11T16:34:06.429Z,2023-02-13T18:32:52Z,4031183171,144,8,4025564935,56,Back,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458209,597,1,2,72,16,jv3jh5m5t7qy5t37vwwmnj16,1,41.7,73.6,2023-02-11T16:34:10.579Z,2023-02-14T03:46:42Z,4031739801,178,,4025566281,213,5.9,4025566275,141,58.7,4025566271,56,Center,4025566277,212,27.5,4025566273,140,66.0,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458217,598,50,2,72,19,jv3jh5m5t7qy5t37vwwmnj16,1,65.6,68.4,2023-02-11T16:34:13.883Z,2023-02-14T03:46:50Z,4025566325,286,,4025566321,56,Center,4025566559,233,647,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458247,647,7,2,72,20,3ptd7zlc5isrongig0wij2id4,1,34.4,31.6,2023-02-11T16:34:14.004Z,2023-02-14T03:46:55Z,4025566453,56,Back,4031183955,383,,4025566527,233,598,4031739849,178,,4025566455,285,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458255,648,49,2,72,21,3ptd7zlc5isrongig0wij2id4,1,34.7,30.4,2023-02-11T16:34:15.101Z,2023-02-14T03:47:05Z,,,,,,,,,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458353,649,1,2,72,22,3ptd7zlc5isrongig0wij2id4,1,35.3,33.7,2023-02-11T16:34:16.930Z,2023-02-14T03:47:10Z,4031739929,178,,4025567023,213,2.1,4025567011,56,Back,4025567017,141,58.4,4025567021,212,19.3,4025567015,140,26.3,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458581,650,1,2,72,25,3ptd7zlc5isrongig0wij2id4,1,26.3,58.4,2023-02-11T16:34:19.522Z,2023-02-14T03:47:20Z,4025568131,212,19.2,4031739949,178,,4025568127,140,29.6,4025568129,141,86.2,4025568125,56,Back,4025568133,213,1.4,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458609,651,1,2,72,30,3ptd7zlc5isrongig0wij2id4,1,35,95.3,2023-02-11T16:34:24.852Z,2023-02-14T03:47:30Z,4025568315,212,43.9,4025568319,1,,4031740009,178,,4025568317,213,5.8,4025568305,56,Center,4025568309,140,72.6,4025568313,141,67.0,4025568303,155,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507527307,868,44,2,72,32,3ptd7zlc5isrongig0wij2id4,1,69.3,69.7,2023-02-11T16:34:26.508Z,2023-02-14T06:51:30Z,4031197993,233,772,4031184401,56,Center,4031184403,286,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507527303,772,44,2,72,32,jv3jh5m5t7qy5t37vwwmnj16,0,30.7,30.3,2023-02-11T16:34:26.509Z,2023-02-14T03:47:39Z,4031197997,233,868,4031184347,56,Back,4031184349,285,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458679,652,1,2,72,32,3ptd7zlc5isrongig0wij2id4,1,72.6,67,2023-02-11T16:34:26.535Z,2023-02-14T06:51:31Z,4025568677,140,44.1,4025568679,141,68.8,4025568681,212,30.0,4025568675,56,Back,4025568671,3,,4031740049,388,,4031184475,156,,4025568683,213,3.1,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458705,653,1,2,72,35,3ptd7zlc5isrongig0wij2id4,1,44.1,68.8,2023-02-11T16:34:29.192Z,2023-02-14T03:47:55Z,4025568831,141,62.0,4025568835,213,4.8,4025568833,212,4.7,4025568825,56,Back,4025568827,140,44.7,4031740091,178,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458769,654,1,2,72,36,3ptd7zlc5isrongig0wij2id4,1,44.7,62,2023-02-11T16:34:30.652Z,2023-02-14T03:48:00Z,4031740121,178,,4025569247,141,69.3,4025569249,212,9.0,4025569245,140,37.5,4025569243,56,Back,4025569251,213,2.6,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506458939,655,1,2,72,38,3ptd7zlc5isrongig0wij2id4,1,35.1,70.3,2023-02-11T16:34:32.830Z,2023-02-14T03:48:08Z,4025570161,213,0.4,4025570153,56,Left,4025570155,140,58.5,4031740165,178,,4025570159,212,26.2,4025570157,141,83.6,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506459153,656,1,2,72,42,3ptd7zlc5isrongig0wij2id4,1,61.9,95.4,2023-02-11T16:34:36.663Z,2023-02-14T03:48:15Z,4025571203,141,83.9,4031740209,178,,4025571199,56,Left,4025571207,213,6.0,4025571201,140,86.9,4025571205,212,27.4,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506459179,599,4,2,72,46,jv3jh5m5t7qy5t37vwwmnj16,1,13.4,17.2,2023-02-11T16:34:40.241Z,2023-02-14T03:48:21Z,4025571351,295,,4025571357,285,,4025571355,152,,4025571393,233,657,4025571353,56,Back,4025571349,13,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506459163,657,4,2,72,46,3ptd7zlc5isrongig0wij2id4,0,86.6,82.8,2023-02-11T16:34:40.242Z,2023-02-14T03:48:20Z,4025571255,56,Left,4025571257,152,,4025571251,13,,4025571259,286,,4031740259,178,,4025571253,295,,4025571461,233,599,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460535,600,1,2,73,29,jv3jh5m5t7qy5t37vwwmnj16,1,15,23.1,2023-02-11T16:35:23.150Z,2023-02-14T03:48:25Z,4031740287,178,,4025578923,152,,4025578935,140,71.5,4025578949,212,60.5,4025578953,213,6.1,4025578919,155,,4025578929,56,Right,4025578917,5,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,4025578943,141,5.5,4025578957,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460553,601,44,2,73,32,jv3jh5m5t7qy5t37vwwmnj16,1,70.8,11.6,2023-02-11T16:35:26.667Z,2023-02-14T06:51:31Z,4025579037,233,659,4025579007,56,Right,4025579011,286,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460529,659,44,2,73,32,3ptd7zlc5isrongig0wij2id4,0,29.2,88.4,2023-02-11T16:35:26.668Z,2023-02-14T03:48:57Z,4025578893,285,,4025579093,233,601,4025578891,56,Back,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460583,602,1,2,73,32,jv3jh5m5t7qy5t37vwwmnj16,0,70.2,6.8,2023-02-11T16:35:26.697Z,2023-02-14T06:51:31Z,4025579173,56,Right,4025579183,141,13.4,4025579179,140,78.8,4031740371,388,,4025579187,213,0.5,4025579167,3,,4025579185,212,10.1,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460603,660,1,2,73,33,3ptd7zlc5isrongig0wij2id4,0,19.5,75.1,2023-02-11T16:35:27.944Z,2023-02-14T03:49:09Z,4031740521,388,,4025579293,140,24.5,4025579289,3,,4025579295,141,86.2,4025579299,213,1.0,4025579297,212,9.2,4025579291,56,Back,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460627,603,8,2,73,35,jv3jh5m5t7qy5t37vwwmnj16,1,75.5,8.6,2023-02-11T16:35:29.137Z,2023-02-14T03:49:17Z,4031184979,383,,4025579407,56,Right,4031740579,178,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460781,604,1,2,73,36,jv3jh5m5t7qy5t37vwwmnj16,1,75.3,6.7,2023-02-11T16:35:30.347Z,2023-02-14T03:49:26Z,4031740645,178,,4025580191,212,5.3,4025580189,141,13.8,4025580183,56,Right,4025580193,213,1.1,4025580187,140,77.4,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460865,605,3,2,73,39,jv3jh5m5t7qy5t37vwwmnj16,1,83.5,11.7,2023-02-11T16:35:33.496Z,2023-02-14T03:49:40Z,4031185137,464,,4025580601,56,Right,4025580605,286,,4025580657,233,661,4031740731,178,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460803,661,45,2,73,39,3ptd7zlc5isrongig0wij2id4,0,16.5,88.3,2023-02-11T16:35:33.496Z,2023-02-14T03:49:41Z,4025580685,233,605,4025580297,285,,4025580293,56,Back,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460879,606,1,2,73,41,jv3jh5m5t7qy5t37vwwmnj16,0,94.7,5.3,2023-02-11T16:35:35.486Z,2023-02-14T03:49:51Z,4025580727,212,2.9,4025580851,236,,4025580717,56,Right,4025580731,213,1.1,4025580713,155,,4031185177,20,,4025580709,2,,4025580721,140,95.9,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,4025580857,286,,4031740771,178,4025580725,141,4031185193,224,,4025580853,233,662,,,,,9.1,,,,,,,,,,,,,,,,,,,,
2506460885,662,12,2,73,41,3ptd7zlc5isrongig0wij2id4,1,7.3,86,2023-02-11T16:35:35.591Z,2023-02-14T03:49:59Z,4031740831,178,,4031740845,21,,4025580755,56,Back,4025580885,233,606,4025580753,185,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460959,607,1,2,73,43,jv3jh5m5t7qy5t37vwwmnj16,0,84.7,9.2,2023-02-11T16:35:37.785Z,2023-02-14T03:50:07Z,4031185297,224,,4025581239,56,Right,4031740901,178,,4025581237,155,,4025581245,212,3.4,4025581241,140,87.3,4031185271,20,,4025581243,141,12.2,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,4025581247,213,0.6,4025581235,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506460941,663,61,2,73,43,3ptd7zlc5isrongig0wij2id4,1,10.1,86.5,2023-02-11T16:35:37.883Z,2023-02-14T03:50:19Z,4031740949,21,,4025581153,56,Back,4031740981,388,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
