id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,qualifier/15/value,keyPass,qualifier/18/value,qualifier/19/value,qualifier/21/id,qualifier/21/qualifierId
2499310937,748,1,2,85,17,9db4t34qy4owglhvvgwf5l22i,1,28.5,59,2023-01-21T16:47:53.917Z,2023-01-24T03:36:45Z,3988119935,141,63.6,3988119929,157,,3988119941,1,,3988119939,213,3.0,3988119937,212,18.8,3988119931,56,Back,3988119933,140,10.8,3992643837,178,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499310947,749,44,2,85,20,9db4t34qy4owglhvvgwf5l22i,1,11.2,58.7,2023-01-21T16:47:57.121Z,2023-01-24T06:50:27Z,3988120043,233,688,3988119999,285,,3988119997,56,Back,,,,,,,,,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499310929,688,44,2,85,20,5qwskbjpa17fvmtuu5qijy7cz,0,88.8,41.3,2023-01-21T16:47:57.122Z,2023-01-24T03:36:51Z,3988119887,286,,3988120059,233,749,3988119885,56,Center,,,,,,,,,,,,,,,,d8s5hdtsmitdvix6l02rjn1g4,L. Adekoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499311013,750,41,2,85,20,9db4t34qy4owglhvvgwf5l22i,1,10.8,63.6,2023-01-21T16:47:57.286Z,2023-01-24T06:50:27Z,3988120417,140,15.3,3992524849,378,,3988120419,141,92.0,3988120425,213,1.3,3988120421,212,19.9,3992643921,388,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500137121,860,49,2,85,23,9db4t34qy4owglhvvgwf5l22i,1,14.9,89.6,2023-01-21T16:47:59.779Z,2023-01-24T03:37:03Z,,,,,,,,,,,,,,,,,,,,,,,,,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499311027,751,1,2,85,23,9db4t34qy4owglhvvgwf5l22i,0,15.3,92,2023-01-21T16:47:59.817Z,2023-01-24T03:37:08Z,3988120527,1,,3988120517,56,Back,3988120519,140,36.3,3988120515,157,,3988120525,213,6.0,3992643981,178,,3988120523,212,22.8,3988120521,141,83.2,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499311039,689,1,2,85,25,5qwskbjpa17fvmtuu5qijy7cz,0,53,9.1,2023-01-21T16:48:02.310Z,2023-01-24T03:37:13Z,3988120597,212,15.5,3992644013,178,,3988120599,213,1.0,3988120589,3,,3988120595,141,28.0,3988120593,140,61.2,3988120591,56,Center,,,,8vwzh7t772qg1r3uxo83eiqui,H. Perritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500137123,861,61,2,85,27,9db4t34qy4owglhvvgwf5l22i,0,38.8,71.2,2023-01-21T16:48:03.928Z,2023-01-24T03:37:20Z,3992644067,178,,3992525139,56,Back,,,,,,,,,,,,,,,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499311091,690,4,2,85,28,5qwskbjpa17fvmtuu5qijy7cz,1,60,33.3,2023-01-21T16:48:05.188Z,2023-01-24T03:37:22Z,3988121449,286,,3988121447,265,,3988121445,152,,3988121471,233,753,3988121443,13,,3988120891,56,Center,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499311155,753,4,2,85,28,9db4t34qy4owglhvvgwf5l22i,0,40,66.7,2023-01-21T16:48:05.189Z,2023-01-24T03:37:22Z,3988121231,152,,3988121233,265,,3992644075,178,,3988121229,56,Back,3988121235,285,,3988121227,13,,3988121515,233,690,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499311069,752,43,2,85,29,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-01-21T16:48:05.586Z,2023-01-21T16:48:11Z,3988120963,233,690,3988121395,144,50,3988120751,56,Back,3988120753,286,0,,,,,,,,,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499311555,691,1,2,85,50,5qwskbjpa17fvmtuu5qijy7cz,0,57.8,32.7,2023-01-21T16:48:26.459Z,2023-01-24T03:37:26Z,3988123387,152,,3988123389,56,Center,3988123397,141,36.1,3988123385,5,,3988123413,213,0.1,3988123391,140,90.8,3988123415,1,,3992644113,178,,a5cmnj0nhdbux68291ipqcei2,D. Martin,3988123403,212,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499311615,754,52,2,85,56,9db4t34qy4owglhvvgwf5l22i,1,7.1,71.2,2023-01-21T16:48:32.649Z,2023-01-24T03:37:30Z,3992525201,376,,3992644165,178,,,,,,,,,,,,,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312015,755,1,2,86,12,9db4t34qy4owglhvvgwf5l22i,1,14.4,62.3,2023-01-21T16:48:48.608Z,2023-01-24T03:37:36Z,3988125805,199,,3988125821,1,,3988125813,141,68.7,3988125809,140,52.0,3988125807,56,Center,3988125819,213,0.1,3988125817,212,39.7,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312035,756,1,2,86,13,9db4t34qy4owglhvvgwf5l22i,0,52,68.7,2023-01-21T16:48:50.082Z,2023-01-24T03:37:42Z,3988125921,213,1.2,3988125913,56,Left,3988125915,140,57.0,3988125919,212,13.6,3992644249,178,,3988125917,141,87.1,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312051,692,8,2,86,15,5qwskbjpa17fvmtuu5qijy7cz,1,35.8,9.2,2023-01-21T16:48:51.531Z,2023-01-24T03:37:48Z,3992525273,384,,3988126025,56,Back,3992644307,178,,3988126269,15,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312069,693,5,2,86,16,5qwskbjpa17fvmtuu5qijy7cz,0,41.4,-1.6,2023-01-21T16:48:53.231Z,2023-01-24T03:37:53Z,3988126117,56,Back,3988127933,233,757,3988126123,347,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312347,757,5,2,86,16,9db4t34qy4owglhvvgwf5l22i,1,58.6,101.6,2023-01-21T16:48:53.231Z,2023-01-24T03:37:53Z,3988127793,56,Left,3988127901,233,693,3988127825,347,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312409,758,1,2,86,33,9db4t34qy4owglhvvgwf5l22i,0,57.5,100,2023-01-21T16:49:10.040Z,2023-01-24T03:37:56Z,3988128247,107,,3988128253,56,Left,3988128261,141,90.8,3988128263,212,26.8,3988128267,1,,3988128259,140,82.1,3988128265,213,6.0,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312439,694,1,2,86,36,5qwskbjpa17fvmtuu5qijy7cz,0,9.1,13.8,2023-01-21T16:49:13.291Z,2023-01-24T03:38:11Z,3988128403,140,15.8,3988128399,56,Back,3992644503,178,,3988128405,141,14.9,3988128407,212,7.1,3988128395,3,,3988128409,213,0.1,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312481,759,1,2,86,38,9db4t34qy4owglhvvgwf5l22i,0,81.1,90,2023-01-21T16:49:14.858Z,2023-01-24T03:38:16Z,3988128603,141,100.0,3988128595,3,,3988128601,140,93.0,3988128599,56,Left,3988128605,212,14.6,3988128607,213,0.5,3992644517,388,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312543,695,5,2,86,40,5qwskbjpa17fvmtuu5qijy7cz,1,7,-1.2,2023-01-21T16:49:17.036Z,2023-01-24T03:38:18Z,3988128945,233,760,3988128907,56,Back,3988128909,347,,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312485,760,5,2,86,40,9db4t34qy4owglhvvgwf5l22i,0,93,101.2,2023-01-21T16:49:17.036Z,2023-01-24T03:38:18Z,3988128617,347,,3988128615,56,Left,3988128959,233,695,,,,,,,,,,,,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312781,696,1,2,86,51,5qwskbjpa17fvmtuu5qijy7cz,0,7.1,0,2023-01-21T16:49:28.323Z,2023-01-24T03:38:21Z,3988130171,107,,3988130183,1,,3988130173,56,Back,3988130181,213,0.2,3988130175,140,33.7,3988130179,212,28.4,3988130177,141,5.8,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312769,761,61,2,86,54,9db4t34qy4owglhvvgwf5l22i,1,60.5,93,2023-01-21T16:49:30.705Z,2023-01-24T03:38:27Z,3988130117,56,Left,3992644577,178,,3992644575,21,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312835,762,1,2,86,55,9db4t34qy4owglhvvgwf5l22i,1,58.3,93.9,2023-01-21T16:49:32.137Z,2023-01-24T03:38:35Z,3992644615,178,,3988130437,213,0.2,3988130427,3,,3988130435,212,9.4,3988130429,56,Left,3988130433,141,96.2,3988130431,140,67.1,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312843,763,44,2,86,57,9db4t34qy4owglhvvgwf5l22i,1,72.9,92.8,2023-01-21T16:49:34.015Z,2023-01-24T06:50:28Z,3988130487,286,,3988130485,56,Left,3988130595,233,697,,,,,,,,,,,,,,,,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312849,697,44,2,86,57,5qwskbjpa17fvmtuu5qijy7cz,0,27.1,7.2,2023-01-21T16:49:34.016Z,2023-01-24T03:38:41Z,3988130521,285,,3988130519,56,Back,3988130681,233,763,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312933,764,1,2,86,57,9db4t34qy4owglhvvgwf5l22i,0,67.1,96.2,2023-01-21T16:49:34.088Z,2023-01-24T06:50:28Z,3992644673,388,,3992525571,168,,3988130915,213,0.0,3988130907,56,Left,3988130909,140,74.9,3988130913,212,8.2,3988130911,141,96.2,3988130905,3,,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499312945,765,44,2,86,59,9db4t34qy4owglhvvgwf5l22i,1,79.8,93.4,2023-01-21T16:49:36.017Z,2023-01-24T06:50:28Z,3988130987,286,,3988131697,233,698,3988130985,56,Left,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313039,698,44,2,86,59,5qwskbjpa17fvmtuu5qijy7cz,0,20.2,6.6,2023-01-21T16:49:36.018Z,2023-01-24T03:38:56Z,3988131443,56,Back,3988131447,285,,3988131729,233,765,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313157,767,1,2,86,59,9db4t34qy4owglhvvgwf5l22i,0,72.3,93.9,2023-01-21T16:49:36.312Z,2023-01-24T06:50:30Z,3988132025,56,Left,3992644965,388,,3988132027,140,76.2,3988132029,141,93.0,3988132023,3,,3988132033,213,6.1,3988132031,212,4.1,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313057,699,61,2,86,59,5qwskbjpa17fvmtuu5qijy7cz,1,16.5,6.8,2023-01-21T16:49:36.350Z,2023-01-24T06:49:01Z,3988131529,56,Back,3992644793,178,,3992644791,15,,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313085,700,5,2,87,3,5qwskbjpa17fvmtuu5qijy7cz,0,22.4,-1.4,2023-01-21T16:49:39.723Z,2023-01-24T03:39:28Z,3988131619,347,,3988131617,56,Back,3988131779,233,766,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313079,766,5,2,87,3,9db4t34qy4owglhvvgwf5l22i,1,77.6,101.4,2023-01-21T16:49:39.723Z,2023-01-24T03:39:28Z,3988131591,56,Left,3988131753,233,700,3988131593,347,,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313293,768,1,2,87,16,9db4t34qy4owglhvvgwf5l22i,1,73.5,100,2023-01-21T16:49:52.569Z,2023-01-24T03:39:30Z,3988132701,140,65.6,3988132705,212,10.4,3988132699,56,Left,3988132703,141,92.0,3988132697,107,,3988132707,213,3.8,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313339,769,1,2,87,16,9db4t34qy4owglhvvgwf5l22i,1,65.6,92,2023-01-21T16:49:53.382Z,2023-01-24T03:39:35Z,3988132945,213,0.4,3988132939,140,71.7,3988132941,141,95.7,3992645053,178,,3988132937,56,Left,3988132943,212,6.9,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313395,770,1,2,87,19,9db4t34qy4owglhvvgwf5l22i,1,71.9,95.9,2023-01-21T16:49:56.169Z,2023-01-24T03:39:37Z,3988133261,56,Left,3988133271,213,4.2,3988133263,140,67.6,3988133269,212,9.5,3992645069,178,,3988133267,141,83.6,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313457,771,1,2,87,21,9db4t34qy4owglhvvgwf5l22i,1,70.6,72.3,2023-01-21T16:49:58.346Z,2023-01-24T03:39:39Z,3992645097,178,,3988133617,213,4.7,3988133615,212,18.9,3988133609,56,Center,3988133611,140,70.6,3988133613,141,44.5,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313509,772,1,2,87,24,9db4t34qy4owglhvvgwf5l22i,0,70.3,44.9,2023-01-21T16:50:01.035Z,2023-01-24T03:39:45Z,3988133899,140,78.4,3988133905,213,0.9,3988133897,56,Center,3992645135,178,,3988133901,141,61.7,3988133903,212,14.2,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500137129,783,61,2,87,25,5qwskbjpa17fvmtuu5qijy7cz,1,19.7,33.1,2023-01-21T16:50:02.070Z,2023-01-24T03:39:53Z,3992645207,178,,3992525723,56,Back,,,,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313527,701,12,2,87,25,5qwskbjpa17fvmtuu5qijy7cz,1,20.9,40,2023-01-21T16:50:02.086Z,2023-01-24T03:39:58Z,3988133993,140,35.9,3992645239,178,,3988133995,141,33.9,3988133991,56,Back,3988133997,212,16.3,3988133999,213,6.0,,,,,,,8vwzh7t772qg1r3uxo83eiqui,H. Perritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313535,702,49,2,87,26,5qwskbjpa17fvmtuu5qijy7cz,1,35.9,33.9,2023-01-21T16:50:03.105Z,2023-01-24T03:40:03Z,,,,,,,,,,,,,,,,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313553,703,1,2,87,26,5qwskbjpa17fvmtuu5qijy7cz,0,35.9,33.9,2023-01-21T16:50:03.150Z,2023-01-24T03:40:09Z,3988134105,212,13.0,3992645325,178,,3988134107,213,0.9,3988134099,56,Back,3988134103,141,48.8,3988134101,140,43.7,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500173611,1274,67,2,87,28,9db4t34qy4owglhvvgwf5l22i,1,68.5,48.4,2023-01-21T16:50:04.701Z,2023-01-24T06:50:30Z,3992724119,233,1134,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500173609,1134,67,2,87,28,5qwskbjpa17fvmtuu5qijy7cz,0,31.5,51.6,2023-01-21T16:50:04.702Z,2023-01-24T06:33:43Z,3992724123,233,1274,,,,,,,,,,,,,,,,,,,,,,dv1g5fozbyj5r55grfp8x7uac,J. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313577,773,8,2,87,28,9db4t34qy4owglhvvgwf5l22i,1,71.5,49.9,2023-01-21T16:50:04.742Z,2023-01-24T06:50:31Z,3992525831,384,,3992645341,178,,3988134243,56,Center,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313637,774,1,2,87,29,9db4t34qy4owglhvvgwf5l22i,0,60.5,36.7,2023-01-21T16:50:06.362Z,2023-01-24T06:33:33Z,3988134577,56,Center,3988134579,140,75.7,3988134587,1,,3988134585,213,0.5,3988134575,157,,3992645389,178,,3988134581,141,51.0,3988134583,212,18.7,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313675,704,1,2,87,31,5qwskbjpa17fvmtuu5qijy7cz,0,23.1,47.8,2023-01-21T16:50:07.918Z,2023-01-24T03:40:24Z,3988134805,213,5.9,3988134801,141,37.1,3988134795,3,,3988134803,212,22.1,3992645425,388,,3988134799,140,43.0,3988134797,56,Back,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313687,775,44,2,87,33,9db4t34qy4owglhvvgwf5l22i,1,54.3,55.3,2023-01-21T16:50:10.057Z,2023-01-24T06:50:31Z,3988134857,56,Center,3988134889,233,705,3988134859,286,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313683,705,44,2,87,33,5qwskbjpa17fvmtuu5qijy7cz,0,45.7,44.7,2023-01-21T16:50:10.058Z,2023-01-24T03:40:26Z,3988134849,56,Back,3988134993,233,775,3988134851,285,,,,,,,,,,,,,,,,,d8s5hdtsmitdvix6l02rjn1g4,L. Adekoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313703,776,1,2,87,33,9db4t34qy4owglhvvgwf5l22i,0,54.8,53.4,2023-01-21T16:50:10.171Z,2023-01-24T06:50:32Z,3988134923,3,,3988134931,212,21.6,3988134933,213,6.1,3992645483,388,,3988134925,56,Center,3988134929,141,46.2,3988134927,140,74.8,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313745,706,1,2,87,35,5qwskbjpa17fvmtuu5qijy7cz,0,29.1,49.1,2023-01-21T16:50:11.557Z,2023-01-24T03:40:34Z,3988135167,141,40.6,3988135169,212,28.7,3988135171,213,6.1,3988135165,140,55.9,3992645521,178,,3988135163,56,Center,3988135161,3,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313757,777,44,2,87,37,9db4t34qy4owglhvvgwf5l22i,1,46.4,64.4,2023-01-21T16:50:13.565Z,2023-01-24T06:50:32Z,3988135203,56,Back,3988135205,285,,3988135227,233,707,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313751,707,44,2,87,37,5qwskbjpa17fvmtuu5qijy7cz,0,53.6,35.6,2023-01-21T16:50:13.566Z,2023-01-24T03:40:39Z,3988135379,233,777,3988135189,286,,3988135187,56,Center,,,,,,,,,,,,,,,,dv1g5fozbyj5r55grfp8x7uac,J. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313773,778,1,2,87,37,9db4t34qy4owglhvvgwf5l22i,1,48.7,69.5,2023-01-21T16:50:13.707Z,2023-01-24T06:50:33Z,3988135291,212,11.5,3988135293,213,6.0,3988135283,3,,3988135289,141,65.5,3988135287,140,59.3,3992645597,388,,3988135285,56,Center,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313803,779,1,2,87,38,9db4t34qy4owglhvvgwf5l22i,0,60.2,65.2,2023-01-21T16:50:14.460Z,2023-01-24T03:40:58Z,3988135477,140,66.8,3988135479,141,56.1,3992645701,178,,3988135473,56,Center,3988135481,212,9.3,3988135471,155,,3988135483,213,5.6,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313859,708,1,2,87,39,5qwskbjpa17fvmtuu5qijy7cz,0,36.5,47.5,2023-01-21T16:50:15.731Z,2023-01-24T03:41:03Z,3988135755,212,39.0,3988135739,56,Center,3988135767,1,,3988135759,213,6.0,3988135735,155,,3988135751,141,33.7,3988135745,140,72.6,3992645747,178,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313857,780,49,2,87,42,9db4t34qy4owglhvvgwf5l22i,1,24.6,65.2,2023-01-21T16:50:19.367Z,2023-01-24T03:41:08Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313901,781,61,2,87,43,9db4t34qy4owglhvvgwf5l22i,1,21.6,66.3,2023-01-21T16:50:19.423Z,2023-01-24T03:41:49Z,3992646003,178,,3988135973,56,Back,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313947,782,12,2,87,45,9db4t34qy4owglhvvgwf5l22i,1,11.5,67.3,2023-01-21T16:50:21.480Z,2023-01-24T03:41:56Z,3988136233,141,100.0,3988136231,140,11.0,3988136263,167,,3988136235,212,22.7,3992646041,178,,3988136229,56,Back,3988136237,213,1.6,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313965,709,5,2,87,48,5qwskbjpa17fvmtuu5qijy7cz,1,87.4,-1.2,2023-01-21T16:50:24.644Z,2023-01-24T03:41:57Z,3988136347,233,783,3988136323,347,,3988136321,56,Right,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499313951,783,5,2,87,48,9db4t34qy4owglhvvgwf5l22i,0,12.6,101.2,2023-01-21T16:50:24.644Z,2023-01-24T03:41:58Z,3988136257,347,,3988136403,233,709,3988136255,56,Back,,,,,,,,,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499314239,710,1,2,88,1,5qwskbjpa17fvmtuu5qijy7cz,1,85.8,0,2023-01-21T16:50:37.933Z,2023-01-24T03:42:01Z,3988137779,212,18.3,3988137763,56,Right,3988137767,140,69.4,3988137755,107,,3988137783,213,2.8,3988137773,141,7.4,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
