id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2493332509,537,5,2,63,26,fvr504m6gaxsfmtx4fwm7iq1,0,68,102,2022-12-26T16:25:15.026Z,2022-12-28T12:23:47Z,3956615889,56,Left,3956616269,233,588,3956615891,347,,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493332571,588,5,2,63,26,5g1fnexeromjl0lvnxp8hpnhi,1,32,-2,2022-12-26T16:25:15.026Z,2022-12-28T12:23:47Z,3956616243,233,537,3956616225,347,,3956616223,56,Back,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493332693,589,1,2,63,35,5g1fnexeromjl0lvnxp8hpnhi,0,35.7,0,2022-12-26T16:25:24.527Z,2022-12-28T12:23:58Z,3956616893,212,25.9,3956616895,213,0.4,3956616891,141,11.1,3956616887,56,Right,3956616889,140,58.9,3956616885,107,,3956616897,1,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493332689,538,44,2,63,37,fvr504m6gaxsfmtx4fwm7iq1,1,39.7,92,2022-12-26T16:25:25.979Z,2022-12-28T13:18:24Z,3956616881,285,,3956617025,233,590,3956616879,56,Back,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493332705,590,44,2,63,37,5g1fnexeromjl0lvnxp8hpnhi,0,60.3,8,2022-12-26T16:25:25.980Z,2022-12-28T12:24:05Z,3956616953,56,Right,3956617103,233,538,3956616955,286,,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493332717,539,1,2,63,37,fvr504m6gaxsfmtx4fwm7iq1,0,38.3,95.1,2022-12-26T16:25:26.014Z,2022-12-28T13:18:25Z,3956617035,3,,3958436229,388,,3956617039,140,46.9,3956617037,56,Back,3956617045,213,5.5,3956617041,141,81.1,3956617043,212,13.1,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493332787,591,1,2,63,38,5g1fnexeromjl0lvnxp8hpnhi,0,54.9,22.2,2022-12-26T16:25:27.805Z,2022-12-28T12:24:26Z,3956617427,141,16.5,3956617421,3,,3956617425,140,69.6,3956617429,212,15.9,3956617423,56,Right,3958436411,388,,3956617431,213,6.0,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493332777,540,1,2,63,40,fvr504m6gaxsfmtx4fwm7iq1,0,27.8,85,2022-12-26T16:25:29.244Z,2022-12-28T12:24:36Z,3956617367,140,36.0,3956617365,56,Back,3956617369,141,65.5,3956617371,212,15.8,3956617363,3,,3956617373,213,5.3,3958436525,388,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493332867,592,50,2,63,42,5g1fnexeromjl0lvnxp8hpnhi,1,65.2,38,2022-12-26T16:25:31.504Z,2022-12-28T12:24:50Z,3956617803,56,Center,3956617895,233,541,3956617805,286,,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493332859,541,7,2,63,43,fvr504m6gaxsfmtx4fwm7iq1,1,34.8,62,2022-12-26T16:25:31.872Z,2022-12-28T12:24:54Z,3956617859,233,592,3956617781,285,,3956617779,56,Back,3958049033,383,,3958436769,178,,,,,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493332873,542,49,2,63,43,fvr504m6gaxsfmtx4fwm7iq1,1,35.7,69.3,2022-12-26T16:25:32.751Z,2022-12-28T12:25:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493333051,543,1,2,63,47,fvr504m6gaxsfmtx4fwm7iq1,0,41.6,55.1,2022-12-26T16:25:36.231Z,2022-12-28T12:25:16Z,3956618767,140,100.0,3956618775,1,,3956618771,212,67.8,3956618765,56,Left,3956618769,141,94.7,3956618773,213,0.4,3956618763,155,,3958436985,178,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493333059,544,5,2,63,53,fvr504m6gaxsfmtx4fwm7iq1,0,101.2,91.6,2022-12-26T16:25:42.292Z,2022-12-28T12:25:22Z,3956618793,56,Left,3956619007,233,593,3956618795,346,,,,,,,,,,,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493333081,593,5,2,63,53,5g1fnexeromjl0lvnxp8hpnhi,1,-1.2,8.4,2022-12-26T16:25:42.292Z,2022-12-28T12:25:21Z,3956618897,56,Back,3956618899,346,,3956618949,233,544,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493333185,594,1,2,63,59,5g1fnexeromjl0lvnxp8hpnhi,1,5,37,2022-12-26T16:25:48.091Z,2022-12-28T12:25:30Z,3956619555,124,,3956619559,140,15.1,3956619565,213,1.2,3956619569,237,,3956619561,141,75.0,3956619563,212,27.9,3956619557,56,Back,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493333385,595,1,2,64,1,5g1fnexeromjl0lvnxp8hpnhi,1,16.4,76.3,2022-12-26T16:25:50.364Z,2022-12-28T12:25:55Z,3956620571,56,Back,3956620575,140,32.3,3958437131,178,,3956620583,213,5.7,3956620577,141,60.8,3956620581,212,19.7,3956622963,210,13,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2493685417,1011,83,2,64,8,fvr504m6gaxsfmtx4fwm7iq1,1,32.6,36.5,2022-12-26T16:25:57.700Z,2022-12-28T13:13:43Z,3958459431,399,60302,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493333397,596,13,2,64,11,5g1fnexeromjl0lvnxp8hpnhi,1,70.4,63.7,2022-12-26T16:25:59.922Z,2022-12-28T12:25:55Z,3956621689,20,,3956622989,29,,3956622997,103,81.9,3956620637,22,,3956620641,18,,3956622991,55,595,3956623001,231,50.5,3958049091,215,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,3956620643,56,Center,3956622999,230,98.8,,3956622995,102,3958437343,178,3956622987,81,,,,,,,,,,,,36.3,,,,,,,,
2493333381,545,5,2,64,13,fvr504m6gaxsfmtx4fwm7iq1,1,-1.2,62.9,2022-12-26T16:26:02.308Z,2022-12-28T12:26:05Z,3956620553,56,Back,3956620555,346,,3956620859,233,597,,,,,,,,,,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493333423,597,5,2,64,13,5g1fnexeromjl0lvnxp8hpnhi,0,101.2,37.1,2022-12-26T16:26:02.308Z,2022-12-28T12:26:04Z,3956620817,346,,3956620815,56,Center,3956620879,233,545,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334071,546,1,2,64,42,fvr504m6gaxsfmtx4fwm7iq1,0,3.7,59.3,2022-12-26T16:26:31.534Z,2022-12-28T12:26:11Z,3956624297,1,,3956624289,140,58.4,3956624285,124,,3956624293,212,61.7,3956624287,56,Left,3956624295,213,0.4,3956624291,141,92.6,3956624301,74,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334107,599,44,2,64,45,5g1fnexeromjl0lvnxp8hpnhi,1,37.6,10.4,2022-12-26T16:26:34.477Z,2022-12-28T13:18:26Z,3956624469,56,Back,3956624471,285,,3956624491,233,547,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334077,547,44,2,64,45,fvr504m6gaxsfmtx4fwm7iq1,0,62.4,89.6,2022-12-26T16:26:34.478Z,2022-12-28T12:26:22Z,3956624321,56,Left,3956624497,233,599,3956624323,286,,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334143,600,1,2,64,45,5g1fnexeromjl0lvnxp8hpnhi,0,33.7,13.4,2022-12-26T16:26:34.489Z,2022-12-28T13:18:26Z,3956624583,3,,3956624589,140,48.6,3956624597,212,18.8,3956624593,141,0.0,3958437991,388,,3956624599,213,5.7,3956624587,56,Back,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334403,548,5,2,64,46,fvr504m6gaxsfmtx4fwm7iq1,1,46.7,102,2022-12-26T16:26:35.411Z,2022-12-28T12:27:14Z,3956626013,56,Back,3956626017,347,,3956626043,233,601,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334153,601,5,2,64,46,5g1fnexeromjl0lvnxp8hpnhi,0,53.3,-2,2022-12-26T16:26:35.411Z,2022-12-28T12:27:15Z,3956624643,347,,3956626061,233,548,3956624639,56,Right,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334029,598,40,2,64,47,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-12-26T16:26:36.146Z,2022-12-28T13:05:30Z,3956624085,130,12,3956624089,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",3956624081,59,"1, 8, 17, 3, 6, 21, 19, 10, 16, 9, 4, 5, 25, 44, 49",3956624077,30,"247o80ri7od76lxfrkmccz2ay, 5udpap0himq2ggsw4f0o5hqdx, 4lz9m2nwif7tql9hqsv2u7vft, 5a86e1pl8b7ibmrkz3h6gs1yh, wuidadmmyp6xcztp1lxdxg4p, 4cyf8fcefkz6433g76okyd65m, ady374prjuht3fs9va8n303jd, alhqwxs7t2pxxxuztmvy1ibpx, 4xxoasz03erxlyonu2t8y5fqh, 9w0nk2mz77jqc62v4gv1h0vkl, 2q6bsyszm27v5uvs30j5ty311, oe0lbxtc4qftnd886dzfm385, 82h98ebusz83rox95oi9kafh1, 56y2duyhs0m5k084fnyorx2j8, c91xqk7frtlqhv3m4decyq3h0",3956624091,194,5udpap0himq2ggsw4f0o5hqdx,3956624079,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334483,549,1,2,65,4,fvr504m6gaxsfmtx4fwm7iq1,0,44.7,100,2022-12-26T16:26:53.492Z,2022-12-28T12:27:22Z,3956626417,212,36.1,3956626407,56,Left,3956626403,107,,3956626421,1,,3956626419,213,6.2,3956626411,140,78.8,3956626415,141,95.0,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334569,602,49,2,65,8,5g1fnexeromjl0lvnxp8hpnhi,1,27.1,11.1,2022-12-26T16:26:56.983Z,2022-12-28T12:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334591,603,1,2,65,9,5g1fnexeromjl0lvnxp8hpnhi,1,27.1,11.1,2022-12-26T16:26:58.122Z,2022-12-28T12:27:52Z,3956626989,141,48.1,3956626985,56,Back,3956626991,212,30.5,3956626987,140,10.7,3956626993,213,2.2,3958438393,178,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334637,604,1,2,65,11,5g1fnexeromjl0lvnxp8hpnhi,0,10.7,48.1,2022-12-26T16:27:00.437Z,2022-12-28T12:27:57Z,3956627203,141,44.9,3958438501,178,,3956627201,140,59.5,3956627209,1,,3956627205,212,51.3,3956627197,157,,3956627207,213,6.2,3956627199,56,Center,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334615,550,44,2,65,14,fvr504m6gaxsfmtx4fwm7iq1,1,42.4,55.2,2022-12-26T16:27:03.105Z,2022-12-28T13:18:26Z,3956627107,285,,3956627105,56,Back,3956627289,233,605,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334647,605,44,2,65,14,5g1fnexeromjl0lvnxp8hpnhi,0,57.6,44.8,2022-12-26T16:27:03.106Z,2022-12-28T12:28:02Z,3956627261,286,,3956627259,56,Center,3956627303,233,550,,,,,,,,,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334633,551,1,2,65,14,fvr504m6gaxsfmtx4fwm7iq1,0,44.2,55.2,2022-12-26T16:27:03.134Z,2022-12-28T13:18:27Z,3956627173,140,67.1,3956627179,213,6.2,3956627171,56,Center,3956627175,141,53.9,3956627169,3,,3958438687,178,,3956627177,212,24.1,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334725,606,1,2,65,16,5g1fnexeromjl0lvnxp8hpnhi,1,41.5,63.4,2022-12-26T16:27:05.331Z,2022-12-28T12:28:23Z,3956627665,212,14.6,3956627661,140,45.9,3958438763,388,,3956627663,141,83.8,3956627653,3,,3956627667,213,1.2,3956627657,56,Back,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334867,607,1,2,65,18,5g1fnexeromjl0lvnxp8hpnhi,1,45.9,83.8,2022-12-26T16:27:07.365Z,2022-12-28T12:29:57Z,3956628427,56,Back,3956628429,140,38.6,3956628433,212,18.3,3958439289,178,,3956628431,141,59.3,3956628435,213,4.3,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334947,608,1,2,65,28,5g1fnexeromjl0lvnxp8hpnhi,1,64.8,60,2022-12-26T16:27:17.247Z,2022-12-28T12:31:00Z,3956628901,141,80.3,3956628905,213,1.2,3956628897,56,Left,3956628903,212,14.8,3956628899,140,69.8,3958439651,178,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493334981,609,1,2,65,30,5g1fnexeromjl0lvnxp8hpnhi,0,75.8,83,2022-12-26T16:27:19.766Z,2022-12-28T12:31:08Z,3958049567,72,,3956629041,213,5.2,3956629037,141,50.3,3956629033,56,Center,3958049565,224,,3958439701,178,,3956629029,2,,3956629039,212,24.9,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,3956629035,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335035,552,12,2,65,32,fvr504m6gaxsfmtx4fwm7iq1,1,14.1,49.1,2022-12-26T16:27:21.254Z,2022-12-28T12:31:57Z,3956629331,213,6.2,3958439959,388,,3956629323,56,Back,3956629325,140,33.0,3956629329,212,20.0,3956629327,141,46.0,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335063,553,1,2,65,34,fvr504m6gaxsfmtx4fwm7iq1,1,33,46,2022-12-26T16:27:23.335Z,2022-12-28T12:32:16Z,3956629499,56,Back,3958440087,388,,3956629511,213,2.4,3956629505,141,47.0,3956629501,140,32.3,3956629509,212,1.0,3956629497,3,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335073,554,49,2,65,34,fvr504m6gaxsfmtx4fwm7iq1,1,32.3,47,2022-12-26T16:27:23.751Z,2022-12-28T12:32:21Z,,,,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335117,555,1,2,65,35,fvr504m6gaxsfmtx4fwm7iq1,1,32.3,47,2022-12-26T16:27:24.276Z,2022-12-28T12:33:41Z,3958440151,178,,3956629773,141,38.3,3956629769,140,34.8,3956629765,56,Back,3956629781,213,5.1,3956629777,212,6.5,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335133,556,3,2,65,36,fvr504m6gaxsfmtx4fwm7iq1,1,29,36,2022-12-26T16:27:25.642Z,2022-12-28T12:33:54Z,3958440557,178,,3956629871,56,Back,3958049627,465,,3956629929,233,610,3956629933,285,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335141,610,45,2,65,36,5g1fnexeromjl0lvnxp8hpnhi,0,71,64,2022-12-26T16:27:25.642Z,2022-12-28T12:33:55Z,3956629917,56,Center,3956629919,286,,3956629965,233,556,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335151,557,1,2,65,39,fvr504m6gaxsfmtx4fwm7iq1,1,29.9,32.8,2022-12-26T16:27:28.262Z,2022-12-28T12:34:03Z,3958440627,178,,3956630001,212,16.4,3956629997,140,33.8,3956630003,213,5.0,3956629995,56,Back,3956629999,141,9.5,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335297,558,1,2,65,40,fvr504m6gaxsfmtx4fwm7iq1,1,33.8,9.5,2022-12-26T16:27:29.827Z,2022-12-28T12:34:18Z,3956630733,140,20.7,3956630735,141,18.9,3956630739,212,15.2,3956630731,56,Back,3958440669,178,,3956630745,213,2.7,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335321,559,1,2,65,46,fvr504m6gaxsfmtx4fwm7iq1,0,26.4,8.2,2022-12-26T16:27:35.606Z,2022-12-28T12:34:24Z,3956630913,56,Center,3958440719,178,,3956630923,1,,3956630921,213,0.3,3956630911,155,,3956630919,212,53.5,3956630915,140,74.3,3956630917,141,35.1,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335375,611,1,2,65,49,5g1fnexeromjl0lvnxp8hpnhi,1,25.7,57.8,2022-12-26T16:27:38.251Z,2022-12-28T12:34:32Z,3958440761,388,,3956631193,3,,3956631207,212,11.0,3956631195,56,Back,3956631203,141,63.9,3956631197,140,35.4,3956631209,213,0.4,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335381,612,49,2,65,51,5g1fnexeromjl0lvnxp8hpnhi,1,35.4,63.9,2022-12-26T16:27:39.886Z,2022-12-28T12:34:39Z,,,,,,,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335435,613,1,2,65,52,5g1fnexeromjl0lvnxp8hpnhi,1,36.2,59.3,2022-12-26T16:27:41.561Z,2022-12-28T12:34:45Z,3956631565,140,37.7,3956631569,212,15.7,3956631571,213,1.5,3956631563,56,Back,3956631567,141,82.3,3958440803,178,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335489,614,1,2,65,55,5g1fnexeromjl0lvnxp8hpnhi,1,38,75.7,2022-12-26T16:27:44.454Z,2022-12-28T12:34:54Z,3956631857,140,44.8,3956631863,213,5.5,3956631855,56,Back,3956631859,141,64.2,3958440867,178,,3956631861,212,10.6,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335539,615,1,2,65,58,5g1fnexeromjl0lvnxp8hpnhi,0,45.7,60.2,2022-12-26T16:27:47.606Z,2022-12-28T12:35:02Z,3958440925,178,,3956632153,141,22.2,3956632149,56,Center,3956632157,213,5.1,3956632155,212,28.2,3956632151,140,56.4,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335575,560,49,2,66,0,fvr504m6gaxsfmtx4fwm7iq1,1,53.4,85.3,2022-12-26T16:27:49.505Z,2022-12-28T12:35:09Z,,,,,,,,,,,,,,,,,,,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335593,561,3,2,66,1,fvr504m6gaxsfmtx4fwm7iq1,0,63.2,78,2022-12-26T16:27:50.423Z,2022-12-28T12:35:41Z,3958049673,286,,3958072647,233,853,3958049675,465,,3956632403,56,Center,3958441127,178,,,,,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493605365,853,7,2,66,2,5g1fnexeromjl0lvnxp8hpnhi,1,36.8,22,2022-12-26T16:27:51.712Z,2022-12-28T12:36:09Z,3958049681,56,Back,3958049685,383,,3958072641,233,561,3958049683,285,,3958441351,178,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335647,616,43,2,66,4,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-12-26T16:27:53.039Z,2022-12-27T21:03:15Z,3956632743,141,40.7,3956632745,212,10.4,3956632741,140,44.6,3956632735,56,Back,3956632747,213,0.5,3958049687,144,1,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335619,562,43,2,66,4,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-12-26T16:27:53.714Z,2022-12-26T16:29:17Z,3956641123,144,61,3956632579,56,Left,,,,,,,,,,,,,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335659,617,49,2,66,5,5g1fnexeromjl0lvnxp8hpnhi,1,44.6,40.7,2022-12-26T16:27:53.907Z,2022-12-28T12:36:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335743,618,1,2,66,7,5g1fnexeromjl0lvnxp8hpnhi,1,57.1,46.6,2022-12-26T16:27:56.199Z,2022-12-28T12:36:23Z,3958441497,178,,3956633283,56,Center,3956633289,212,14.0,3956633285,140,60.8,3956633291,213,1.3,3956633287,141,66.4,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335887,619,1,2,66,11,5g1fnexeromjl0lvnxp8hpnhi,1,69.2,72.4,2022-12-26T16:28:00.625Z,2022-12-28T12:36:31Z,3956633967,56,Left,3956633973,212,14.6,3956633969,140,79.9,3958441563,178,,3956633971,141,86.2,3956633975,213,0.7,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493605373,854,3,2,66,15,5g1fnexeromjl0lvnxp8hpnhi,0,89.6,84.7,2022-12-26T16:28:04.212Z,2022-12-28T12:36:47Z,3958049733,286,,3958049731,56,Left,3958049735,465,,3958049737,467,cjwflve6ukph4h2az1irm099l,3958441637,178,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493335911,620,1,2,66,16,5g1fnexeromjl0lvnxp8hpnhi,0,97,75.6,2022-12-26T16:28:05.751Z,2022-12-28T12:37:15Z,3956634113,213,4.2,3956634107,141,56.3,3956634099,2,,3958049757,386,,3956634105,140,89.8,3956634109,212,15.1,3956634103,56,Center,3958049755,225,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,3958049759,72,,3958441819,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493336063,563,12,2,66,17,fvr504m6gaxsfmtx4fwm7iq1,1,10.1,42.5,2022-12-26T16:28:06.758Z,2022-12-28T12:37:26Z,3956634877,213,0.9,3956634869,56,Back,3958441883,178,,3956634875,212,30.8,3956634871,140,27.7,3956634873,141,78.8,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493336025,621,1,2,66,24,5g1fnexeromjl0lvnxp8hpnhi,0,74.1,22.8,2022-12-26T16:28:13.343Z,2022-12-28T12:37:40Z,3956634693,212,7.5,3956634687,56,Center,3956634691,141,25.9,3956634695,213,0.3,3958441955,178,,3956634689,140,81.0,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493336069,564,61,2,66,24,fvr504m6gaxsfmtx4fwm7iq1,1,21.9,75.3,2022-12-26T16:28:13.504Z,2022-12-28T12:38:04Z,3958442091,178,,3956634903,56,Back,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
