id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2479872275,1529,43,2,83,24,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2022-10-30T17:55:56.694Z,2022-10-31T01:23:47Z,3885836407,233,1422,3885859789,144,67,,,,,,,,,,,,,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479711209,701,13,2,83,24,4txjdaqveermfryvbfrr4taf7,1,90.5,45,2022-10-30T17:55:56.768Z,2022-10-31T01:33:43Z,3884952989,17,,3884953503,102,41.0,3884953513,231,48.6,3884953509,230,98.6,3884953273,160,,3884952991,56,Center,3884953497,154,,3885799199,178,,9qdm0nxg1g046olii48z3crf9,K. Zouma,3884953275,20,,,3884953505,103,3884953495,29,,3884953507,328,3884953493,81,,3884953499,55,700,,,,,,,,86.1,,,,,,,,,,,,,,
2479711215,702,5,2,83,26,4txjdaqveermfryvbfrr4taf7,0,101.1,37.3,2022-10-30T17:55:58.382Z,2022-10-30T23:26:04Z,3884953039,233,777,3884953009,56,Center,3884953011,346,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479711193,777,5,2,83,26,6eqit8ye8aomdsrrq0hk3v7gh,1,-1.1,62.7,2022-10-30T17:55:58.382Z,2022-10-30T23:26:04Z,3884952881,346,,3884953023,233,702,3884952879,56,Back,,,,,,,,,,,,,,,,1vz038uyzmq8saskeeo0qhm8l,H. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479711817,778,1,2,84,28,6eqit8ye8aomdsrrq0hk3v7gh,0,5,51.8,2022-10-30T17:57:00.560Z,2022-10-30T23:26:15Z,3884956305,212,78.5,3884956301,140,71.4,3884956299,56,Right,3884956311,74,,3884956297,124,,3884956307,213,5.8,3884956309,1,,3884956303,141,0.0,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479711889,704,5,2,84,34,4txjdaqveermfryvbfrr4taf7,1,26.7,101.4,2022-10-30T17:57:06.436Z,2022-10-30T23:26:21Z,3884956767,56,Back,3884956769,347,,3884956809,233,779,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479711819,779,5,2,84,34,6eqit8ye8aomdsrrq0hk3v7gh,0,73.3,-1.4,2022-10-30T17:57:06.436Z,2022-10-30T23:26:21Z,3884956817,233,704,3884956327,347,,3884956325,56,Right,,,,,,,,,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479711909,705,1,2,84,50,4txjdaqveermfryvbfrr4taf7,1,28.3,100,2022-10-30T17:57:22.146Z,2022-10-30T23:26:35Z,3884956935,213,5.9,3884956931,141,95.3,3884956925,107,,3884956933,212,11.5,3884956927,56,Back,3884956929,140,38.5,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479711929,706,1,2,84,53,4txjdaqveermfryvbfrr4taf7,1,36,95.3,2022-10-30T17:57:25.376Z,2022-10-30T23:26:48Z,3884957045,141,97.5,3885799589,178,,3884957041,56,Back,3884957043,140,28.2,3884957049,213,3.0,3884957047,212,8.3,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479711931,707,1,2,84,54,4txjdaqveermfryvbfrr4taf7,0,28.2,97.5,2022-10-30T17:57:26.305Z,2022-10-30T23:27:30Z,3884957063,56,Back,3884957069,212,20.9,3884957067,141,88.8,3884957071,213,6.0,3884957061,155,,3885799963,178,,3884957065,140,47.3,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479711943,780,1,2,84,55,6eqit8ye8aomdsrrq0hk3v7gh,1,50.4,25.4,2022-10-30T17:57:27.654Z,2022-10-30T23:27:47Z,3885800123,388,,3884960883,212,9.0,3884960879,140,59.0,3884960877,56,Center,3884960885,213,0.1,3884960881,141,26.2,3884960875,3,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479711947,781,61,2,84,57,6eqit8ye8aomdsrrq0hk3v7gh,0,57.8,28.5,2022-10-30T17:57:28.910Z,2022-10-30T23:27:55Z,3885800167,178,,3884961407,56,Center,,,,,,,,,,,,,,,,,,,dubi41xs74u89icfnn80vxx3p,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479711989,708,1,2,84,59,4txjdaqveermfryvbfrr4taf7,1,56.8,90.2,2022-10-30T17:57:31.303Z,2022-10-30T23:28:09Z,3884957433,213,0.3,3884957427,140,70.7,3884957429,141,97.2,3885800285,178,,3884957431,212,15.4,3884957425,56,Left,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479872611,1433,43,2,85,3,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-30T17:57:35.640Z,2022-10-31T00:48:34Z,3885838059,144,82,3885837953,178,0,,,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712003,709,1,2,85,4,4txjdaqveermfryvbfrr4taf7,0,83.8,90.3,2022-10-30T17:57:35.999Z,2022-10-30T23:28:18Z,3884957517,141,76.7,3884957513,56,Center,3884957519,212,12.8,3885800361,178,,3884957521,213,5.5,3884957515,140,92.2,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712047,782,12,2,85,5,6eqit8ye8aomdsrrq0hk3v7gh,1,4.7,25.3,2022-10-30T17:57:37.400Z,2022-10-30T23:28:25Z,3884957763,212,56.8,3884957759,140,57.2,3884957761,141,5.2,3884957757,56,Right,3885800401,178,,3884957765,213,6.0,,,,,,,1vz038uyzmq8saskeeo0qhm8l,H. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479872643,1436,43,2,85,9,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-30T17:57:41.297Z,2022-10-31T00:48:55Z,3885838195,144,82,3885838175,178,0,,,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712039,710,61,2,85,9,4txjdaqveermfryvbfrr4taf7,0,42,93.8,2022-10-30T17:57:41.414Z,2022-10-30T23:28:45Z,3885800531,178,,3884957723,56,Back,,,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712045,711,5,2,85,10,4txjdaqveermfryvbfrr4taf7,0,43.3,101.2,2022-10-30T17:57:42.133Z,2022-10-30T23:28:50Z,3884957755,347,,3884957753,56,Back,3884958941,233,783,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712263,783,5,2,85,10,6eqit8ye8aomdsrrq0hk3v7gh,1,56.7,-1.2,2022-10-30T17:57:42.133Z,2022-10-30T23:28:50Z,3884958893,56,Right,3884958897,347,,3884958919,233,711,,,,,,,,,,,,,,,,1vz038uyzmq8saskeeo0qhm8l,H. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712365,784,1,2,85,44,6eqit8ye8aomdsrrq0hk3v7gh,1,56.4,0,2022-10-30T17:58:16.017Z,2022-10-30T23:29:26Z,3884959401,107,,3884959411,213,0.7,3884959405,140,81.8,3884959413,1,,3884959409,212,35.7,3884959403,56,Center,3884959407,141,33.4,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712355,712,45,2,85,47,4txjdaqveermfryvbfrr4taf7,0,23.8,59.4,2022-10-30T17:58:19.248Z,2022-10-30T23:29:43Z,3884959609,233,785,3884959355,56,Back,3884959357,285,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712393,785,3,2,85,47,6eqit8ye8aomdsrrq0hk3v7gh,1,76.2,40.6,2022-10-30T17:58:19.248Z,2022-10-30T23:29:43Z,3885537851,464,,3885800961,178,,3884959573,286,,3884959571,56,Center,3884959581,233,712,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712405,786,1,2,85,53,6eqit8ye8aomdsrrq0hk3v7gh,1,78.2,18.5,2022-10-30T17:58:24.829Z,2022-10-30T23:29:52Z,3884959671,140,77.5,3884959675,212,7.5,3885800983,178,,3884959669,56,Center,3884959673,141,29.5,3884959677,213,1.7,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712437,787,1,2,85,54,6eqit8ye8aomdsrrq0hk3v7gh,1,77.8,29.9,2022-10-30T17:58:26.464Z,2022-10-30T23:31:19Z,3884959817,141,57.3,3884959813,56,Center,3884959819,212,22.9,3884960523,154,,3884959821,213,1.0,3884959815,140,90.4,3884960521,210,14,3884959811,155,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,3885801023,178,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712439,788,14,2,85,55,6eqit8ye8aomdsrrq0hk3v7gh,1,90,54.6,2022-10-30T17:58:27.599Z,2022-10-30T23:31:20Z,3884960547,154,,3884960559,230,98.2,3884959829,17,,3884960063,328,,3884960553,102,44.6,3884960561,231,51.1,3884960059,15,,3884960555,103,12.7,dubi41xs74u89icfnn80vxx3p,Fred,3884960543,75,,,3884960549,55,3884959827,22,,3884960557,214,3884960545,29,,3885801075,388,,3884959831,56,Center,,,,,787,,,,,,,,,,,,,,
2479712435,713,49,2,85,58,4txjdaqveermfryvbfrr4taf7,1,6.2,69.8,2022-10-30T17:58:30.346Z,2022-10-30T23:31:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712451,714,12,2,85,59,4txjdaqveermfryvbfrr4taf7,1,5.2,69.9,2022-10-30T17:58:31.444Z,2022-10-30T23:31:58Z,3884959997,233,789,3884959883,140,8.7,3884959889,213,0.3,3884959887,212,3.8,3884959881,56,Back,3884959995,397,,3884959885,141,71.3,3885801715,178,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712459,789,74,2,85,59,6eqit8ye8aomdsrrq0hk3v7gh,1,94.5,31.7,2022-10-30T17:58:31.480Z,2022-10-30T23:32:04Z,3884959921,285,,3884959985,397,,3884960017,233,714,3884959919,56,Center,3885801769,178,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712453,715,5,2,86,0,4txjdaqveermfryvbfrr4taf7,1,-1.6,66.2,2022-10-30T17:58:31.961Z,2022-10-30T23:32:10Z,3884959897,56,Back,3884959899,346,,3884959947,233,790,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712465,790,5,2,86,0,6eqit8ye8aomdsrrq0hk3v7gh,0,101.6,33.8,2022-10-30T17:58:31.961Z,2022-10-30T23:32:10Z,3884959931,56,Center,3884959955,233,715,3884959933,346,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712651,716,1,2,86,26,4txjdaqveermfryvbfrr4taf7,0,4.5,47.5,2022-10-30T17:58:58.561Z,2022-10-30T23:32:19Z,3884960977,1,,3884960967,56,Center,3884960969,140,60.3,3884960973,212,60.5,3885539973,189,,3884960975,213,6.0,3884960965,124,,3884960981,74,,9eaevg9okpy4gcm6yofg7vbv9,A. Aréola,3884960971,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712667,717,43,2,86,27,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-30T17:58:59.159Z,2022-10-30T17:59:03Z,3884961059,286,0,3884961057,56,Center,3884961123,144,44,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712671,718,4,2,86,29,4txjdaqveermfryvbfrr4taf7,1,60.3,22.4,2022-10-30T17:59:01.218Z,2022-10-30T23:32:48Z,3884961071,13,,3884961083,233,791,3884961075,56,Center,3884961077,152,,3884961079,286,,3884961073,294,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712665,791,4,2,86,29,6eqit8ye8aomdsrrq0hk3v7gh,0,39.7,77.6,2022-10-30T17:59:01.219Z,2022-10-30T23:32:47Z,3884961043,13,,3884961049,152,,3884961047,56,Back,3885802077,178,,3884961089,233,718,3884961051,285,,3884961045,294,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712767,719,1,2,86,44,4txjdaqveermfryvbfrr4taf7,1,63,28.9,2022-10-30T17:59:16.507Z,2022-10-30T23:33:09Z,3885540801,189,,3884961619,212,21.3,3884961609,5,,3884961613,56,Center,3885802127,178,,3884961617,141,60.2,3884961621,213,1.6,3884961615,140,62.9,6aix9yu384pv1caanqiol231l,Pablo Fornals,3884961611,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479872843,1438,43,2,86,46,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-30T17:59:18.284Z,2022-10-31T00:51:03Z,3885839255,178,0,3885839275,144,82,,,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712789,720,1,2,86,47,4txjdaqveermfryvbfrr4taf7,1,62.7,60.8,2022-10-30T17:59:18.912Z,2022-10-30T23:36:06Z,3885803579,178,,3885541175,189,,3884961729,212,14.7,3884961723,56,Left,3884961727,141,82.4,3884961731,213,1.6,3884961725,140,62.5,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712821,721,1,2,86,51,4txjdaqveermfryvbfrr4taf7,1,63,85.2,2022-10-30T17:59:23.730Z,2022-10-30T23:36:14Z,3884961795,212,22.6,3884961797,213,0.4,3884961793,141,97.1,3884961789,56,Left,3884961791,140,83.1,3885803651,178,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712867,722,1,2,86,54,4txjdaqveermfryvbfrr4taf7,1,82.5,96.9,2022-10-30T17:59:26.266Z,2022-10-30T23:37:15Z,3884962019,141,85.2,3884962013,56,Left,3884962729,210,15,3884962023,212,15.6,3885803739,178,,3884962015,140,69.7,3884962025,213,3.7,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712871,723,15,2,86,57,4txjdaqveermfryvbfrr4taf7,1,75.4,74,2022-10-30T17:59:29.317Z,2022-10-30T23:37:16Z,3884962041,18,,3884962787,230,97.3,3884962765,78,,3884962783,147,59.2,3884962777,103,19,3884962443,20,,3884962457,233,792,3884962779,215,,6jgocc12bori2wygyu07c082x,D. Rice,3885803825,178,,,3884962771,55,3884962775,102,49.3,3884962043,56,3884962789,231,52.9,3884962447,82,,3884962767,29,,3884962039,22,3884962781,146,722,Center,,88.1,,,,,,,,,,,
2479712883,792,10,2,86,58,6eqit8ye8aomdsrrq0hk3v7gh,1,12.5,48.2,2022-10-30T17:59:30.062Z,2022-10-30T23:37:27Z,3884962479,233,723,3885803867,178,,3884962137,56,Back,3885804181,21,,3884962135,94,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712891,724,6,2,86,58,4txjdaqveermfryvbfrr4taf7,1,79.6,61.2,2022-10-30T17:59:30.683Z,2022-10-30T23:36:46Z,3884962185,75,,3884962183,56,Center,3884962191,233,793,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479712887,793,6,2,86,58,6eqit8ye8aomdsrrq0hk3v7gh,0,20.4,38.8,2022-10-30T17:59:30.683Z,2022-10-30T23:36:47Z,3884962165,73,,3884962207,233,724,3884962163,56,Back,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713059,725,1,2,87,21,4txjdaqveermfryvbfrr4taf7,0,99.5,0.5,2022-10-30T17:59:53.267Z,2022-10-30T23:37:42Z,3884963121,212,34.6,3884963125,1,,3885804375,178,,3884963107,2,,3885542411,72,,3884963117,140,94.4,3884963123,213,1.7,3884963115,56,Center,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,3884963111,155,,,3884963119,141,3884963113,223,,3884963109,6,,,,,,,,,,,,,,50.7,,,,,,,,,,,,,,
2479713075,794,12,2,87,23,6eqit8ye8aomdsrrq0hk3v7gh,1,6.6,48.2,2022-10-30T17:59:55.208Z,2022-10-30T23:37:48Z,3884963227,56,Back,3884963229,140,19.9,3884963237,15,,3884963233,212,14.0,3884963231,141,47.8,3884963235,213,6.3,3885804405,388,,,,,1vz038uyzmq8saskeeo0qhm8l,H. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713083,795,49,2,87,25,6eqit8ye8aomdsrrq0hk3v7gh,1,19.4,50.3,2022-10-30T17:59:57.424Z,2022-10-30T23:37:59Z,,,,,,,,,,,,,,,,,,,,,,,,,dubi41xs74u89icfnn80vxx3p,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713137,796,1,2,87,25,6eqit8ye8aomdsrrq0hk3v7gh,0,19.4,50.3,2022-10-30T17:59:57.493Z,2022-10-30T23:38:05Z,3885804541,178,,3884963547,1,,3884963543,212,35.3,3884963539,140,36.7,3884963537,56,Back,3884963545,213,1.0,3884963541,141,94.8,3884963535,157,,dubi41xs74u89icfnn80vxx3p,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713133,726,44,2,87,29,4txjdaqveermfryvbfrr4taf7,1,62.6,8.4,2022-10-30T18:00:01.780Z,2022-10-31T01:33:44Z,3884963527,56,Right,3884963627,233,797,3884963529,286,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713149,797,44,2,87,29,6eqit8ye8aomdsrrq0hk3v7gh,0,37.4,91.6,2022-10-30T18:00:01.781Z,2022-10-30T23:38:24Z,3884963601,56,Back,3884963603,285,,3884963619,233,726,,,,,,,,,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713141,727,61,2,87,30,4txjdaqveermfryvbfrr4taf7,1,61.5,12.1,2022-10-30T18:00:02.066Z,2022-10-31T01:33:44Z,3884963569,56,Right,3885804751,178,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713161,798,1,2,87,31,6eqit8ye8aomdsrrq0hk3v7gh,0,37.6,90.9,2022-10-30T18:00:03.303Z,2022-10-30T23:38:40Z,3884963655,140,60.2,3885804833,178,,3884963651,155,,3884963657,141,62.3,3884963661,213,5.6,3884963653,56,Center,3884963659,212,30.7,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713207,728,49,2,87,34,4txjdaqveermfryvbfrr4taf7,1,34.8,56.9,2022-10-30T18:00:06.616Z,2022-10-30T23:38:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713239,729,1,2,87,36,4txjdaqveermfryvbfrr4taf7,1,34.8,57.6,2022-10-30T18:00:08.652Z,2022-10-30T23:38:54Z,3884964047,213,3.2,3884964043,141,53.1,3884964039,56,Back,3884964045,212,28.5,3885805005,178,,3884964041,140,7.8,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713293,730,1,2,87,40,4txjdaqveermfryvbfrr4taf7,1,8.8,50.4,2022-10-30T18:00:12.223Z,2022-10-30T23:39:17Z,3885805137,178,,3884964391,213,5.4,3884964385,140,24.4,3884964383,56,Back,3884964389,212,25.7,3884964387,141,21.2,,,,,,,9eaevg9okpy4gcm6yofg7vbv9,A. Aréola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713323,731,1,2,87,45,4txjdaqveermfryvbfrr4taf7,1,26.4,19.3,2022-10-30T18:00:17.514Z,2022-10-30T23:39:25Z,3885805225,178,,3884964593,213,2.3,3884964587,140,8.0,3884964589,141,48.8,3884964591,212,27.9,3884964583,56,Back,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713357,732,1,2,87,49,4txjdaqveermfryvbfrr4taf7,1,12.9,50.3,2022-10-30T18:00:21.708Z,2022-10-30T23:39:33Z,3885805265,178,,3884964785,56,Back,3884964791,212,13.6,3884964787,140,25.3,3884964789,141,56.3,3884964793,213,0.3,,,,,,,9eaevg9okpy4gcm6yofg7vbv9,A. Aréola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713401,733,1,2,87,55,4txjdaqveermfryvbfrr4taf7,1,34.7,68.7,2022-10-30T18:00:27.512Z,2022-10-30T23:39:42Z,3884965071,140,55.1,3884965075,141,73.1,3884965079,213,0.1,3884965069,56,Center,3885805317,178,,3884965077,212,21.6,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713417,800,49,2,87,58,6eqit8ye8aomdsrrq0hk3v7gh,1,45,12.2,2022-10-30T18:00:29.957Z,2022-10-30T23:41:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713407,734,3,2,87,58,4txjdaqveermfryvbfrr4taf7,0,54.8,81.1,2022-10-30T18:00:30.222Z,2022-10-30T23:41:58Z,3884965107,56,Left,3885543941,464,,3884965109,286,,3884965221,233,799,3885805347,178,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713415,799,7,2,87,58,6eqit8ye8aomdsrrq0hk3v7gh,1,45.2,18.9,2022-10-30T18:00:30.303Z,2022-10-30T23:39:57Z,3884965173,285,,3885544149,383,,3884965199,233,734,3884965171,56,Back,3885805409,178,,,,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713445,801,1,2,88,0,6eqit8ye8aomdsrrq0hk3v7gh,1,45,12.4,2022-10-30T18:00:32.806Z,2022-10-30T23:41:27Z,3885806061,178,,3884965355,140,53.6,3884965361,213,0.8,3884965357,141,25.9,3884965359,212,12.9,3884965353,56,Center,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713459,802,1,2,88,3,6eqit8ye8aomdsrrq0hk3v7gh,1,55.3,29,2022-10-30T18:00:35.432Z,2022-10-30T23:42:16Z,3885806367,178,,3884965469,141,33.7,3884965473,213,0.4,3884965467,140,62.5,3884965471,212,8.2,3884965465,56,Center,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479713485,803,1,2,88,5,6eqit8ye8aomdsrrq0hk3v7gh,1,62.3,31.9,2022-10-30T18:00:36.883Z,2022-10-30T23:43:57Z,3884965617,140,61.5,3884965621,212,12.4,3884965615,56,Right,3884965619,141,13.7,3885807081,178,,3884965623,213,4.6,,,,,,,dubi41xs74u89icfnn80vxx3p,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
