id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2478726275,23,49,1,2,31,1c8m2ko0wxq1asfkuykurdr0y,1,78,72.9,2022-10-29T14:03:20.927Z,2022-10-30T00:36:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726299,24,4,1,2,32,1c8m2ko0wxq1asfkuykurdr0y,1,80.1,72.8,2022-10-29T14:03:21.486Z,2022-10-30T00:36:23Z,3879688349,56,Center,3879688353,265,,3879688351,152,,3879688429,233,27,3879688355,286,,3879688347,13,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726293,27,4,1,2,32,d5ydtvt96bv7fq04yqm2w2632,0,19.9,27.2,2022-10-29T14:03:21.487Z,2022-10-30T00:36:22Z,3879688497,233,24,3879688301,13,,3879688309,285,,3879688303,56,Back,3879688307,265,,3879688305,152,,3882176303,178,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478728449,27,13,1,3,26,1c8m2ko0wxq1asfkuykurdr0y,1,81.1,71.1,2022-10-29T14:04:15.194Z,2022-10-30T00:36:35Z,3879700305,120,,3879700317,231,49.6,3879699557,26,,3879700313,458,,3879699559,20,,3879699289,18,,3879699291,56,Center,3879700311,103,59.7,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,3879700307,85,,3879700315,230,3882176655,178,,98.8,3879700309,102,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478728421,26,5,1,3,27,1c8m2ko0wxq1asfkuykurdr0y,0,101.2,52.6,2022-10-29T14:04:16.217Z,2022-10-30T00:36:40Z,3879699161,56,Center,3879718975,233,28,3879699163,346,,,,,,,,,,,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478728861,28,5,1,3,27,d5ydtvt96bv7fq04yqm2w2632,1,-1.2,47.4,2022-10-29T14:04:16.217Z,2022-10-30T00:36:39Z,3879718887,233,26,3879701385,56,Back,3879701387,346,,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478729257,29,1,1,3,47,d5ydtvt96bv7fq04yqm2w2632,1,4.4,47.9,2022-10-29T14:04:36.145Z,2022-10-30T00:36:48Z,3879703443,141,40.4,3879703441,140,5.0,3879703451,237,,3879703439,56,Back,3879703437,124,,3879703445,212,5.1,3879703447,213,4.8,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478729315,30,1,1,3,48,d5ydtvt96bv7fq04yqm2w2632,1,5,40.4,2022-10-29T14:04:37.305Z,2022-10-30T00:36:54Z,3879703759,56,Back,3879703763,141,54.6,3879703769,212,9.7,3879703761,140,5.1,3879703773,213,1.6,3882177035,178,,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478729425,31,1,1,3,51,d5ydtvt96bv7fq04yqm2w2632,1,5.1,54.6,2022-10-29T14:04:40.220Z,2022-10-30T00:36:58Z,3879704367,213,0.2,3879704365,212,21.0,3879704361,140,24.8,3882177107,178,,3879704359,56,Back,3879704363,141,60.3,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478729503,32,1,1,3,55,d5ydtvt96bv7fq04yqm2w2632,0,29,66,2022-10-29T14:04:44.140Z,2022-10-30T00:37:02Z,3879704719,56,Back,3879704725,141,74.1,3879704721,140,31.9,3882177147,178,,3879704729,212,6.3,3879704731,213,1.1,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478729489,28,49,1,3,55,1c8m2ko0wxq1asfkuykurdr0y,1,69.6,25.3,2022-10-29T14:04:44.802Z,2022-10-30T00:37:07Z,,,,,,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479126861,833,3,1,3,56,1c8m2ko0wxq1asfkuykurdr0y,0,69.1,38.2,2022-10-29T14:04:46.010Z,2022-10-30T00:37:14Z,3881862351,286,,3881862355,467,6xdgasd4dvfgg4n23jw38473d,3882177317,178,,3881862353,465,,3881862349,56,Center,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478729611,29,4,1,3,57,1c8m2ko0wxq1asfkuykurdr0y,1,69.2,32.2,2022-10-29T14:04:46.864Z,2022-10-30T00:37:22Z,3879705295,265,,3879705297,286,,3879705277,13,,3879705283,56,Center,3879705615,233,33,3879705291,152,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478729641,33,4,1,3,57,d5ydtvt96bv7fq04yqm2w2632,0,30.8,67.8,2022-10-29T14:04:46.865Z,2022-10-30T00:37:22Z,3879705427,152,,3879705435,265,,3879705439,285,,3882177453,178,,3879705663,233,29,3879705421,56,Back,3879705417,13,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478731099,32,1,1,4,30,1c8m2ko0wxq1asfkuykurdr0y,0,69.3,29.5,2022-10-29T14:05:19.688Z,2022-10-30T00:37:28Z,3879712609,152,,3879712611,56,Center,3882177599,178,,3879712613,140,95.4,3879712601,5,,3879712619,213,0.5,3879712617,212,31.6,3879712615,141,52.7,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,3879712605,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478731149,34,41,1,4,32,d5ydtvt96bv7fq04yqm2w2632,1,4.6,48.7,2022-10-29T14:05:21.132Z,2022-10-30T00:37:34Z,3879712857,140,0.0,3879713155,233,32,3881136863,378,,3879712861,212,11.4,3882177719,388,,3879712859,141,33.9,3879712863,213,4.2,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478731391,33,6,1,4,34,1c8m2ko0wxq1asfkuykurdr0y,1,98,59.4,2022-10-29T14:05:23.199Z,2022-10-30T00:37:41Z,3879714253,56,Center,3879714255,73,,3879719191,233,35,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478731161,35,6,1,4,34,d5ydtvt96bv7fq04yqm2w2632,0,2,40.6,2022-10-29T14:05:23.199Z,2022-10-30T00:37:41Z,3879712953,73,,3879719427,233,33,3879712951,56,Back,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478731779,34,1,1,4,47,1c8m2ko0wxq1asfkuykurdr0y,1,99.5,99.5,2022-10-29T14:05:36.985Z,2022-10-30T00:38:04Z,3879716355,212,12.0,3879716347,140,92.6,3879716345,56,Left,3879716359,213,4.1,3879716351,141,85.5,3879716341,6,,3882178085,178,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478731849,35,1,1,4,48,1c8m2ko0wxq1asfkuykurdr0y,1,93.6,80,2022-10-29T14:05:37.520Z,2022-10-30T00:38:10Z,3879716715,212,10.0,3879716707,56,Left,3879716709,140,91.6,3879716711,141,94.4,3879716719,213,1.8,3882178195,178,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478731903,36,1,1,4,49,1c8m2ko0wxq1asfkuykurdr0y,1,92.5,95,2022-10-29T14:05:38.470Z,2022-10-30T00:38:18Z,3879717023,141,77.7,3882178285,178,,3879717021,140,78.1,3879717025,212,19.2,3879717019,56,Center,3879717027,213,3.8,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478731947,37,1,1,4,51,1c8m2ko0wxq1asfkuykurdr0y,1,78.7,81.6,2022-10-29T14:05:40.950Z,2022-10-30T00:40:22Z,3879717283,140,81.7,3879717289,213,1.0,3879717281,56,Left,3879717287,212,6.2,3879717285,141,89.4,3882180599,178,,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478731987,38,1,1,4,53,1c8m2ko0wxq1asfkuykurdr0y,0,82.5,93.6,2022-10-29T14:05:42.809Z,2022-10-30T00:40:34Z,3879717457,212,22.3,3882180821,178,,3881138397,223,,3881138399,20,,3879717449,56,Center,3879717453,140,89.3,3879717459,213,5.0,3879717443,2,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,3879717455,141,62.5,3879717445,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478732037,36,12,1,4,54,d5ydtvt96bv7fq04yqm2w2632,1,9.3,39.2,2022-10-29T14:05:43.716Z,2022-10-30T00:40:41Z,3879717735,212,29.3,3879717737,213,0.0,3879717873,15,,3879717731,140,37.2,3879717729,56,Back,3879717733,141,40.9,3882180997,388,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478732111,39,1,1,4,58,1c8m2ko0wxq1asfkuykurdr0y,0,63.8,64.4,2022-10-29T14:05:47.508Z,2022-10-30T00:40:47Z,3879718153,140,80.6,3882181101,178,,3879718151,56,Center,3879718157,212,19.1,3879718155,141,75.0,3879718161,213,0.4,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478732193,37,49,1,4,59,d5ydtvt96bv7fq04yqm2w2632,1,22,24.6,2022-10-29T14:05:48.507Z,2022-10-30T00:40:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478732385,38,1,1,4,59,d5ydtvt96bv7fq04yqm2w2632,1,22,24.6,2022-10-29T14:05:48.601Z,2022-10-30T00:41:07Z,3879719585,56,Back,3879719615,213,0.0,3882181663,178,,3879719595,140,39.8,3879719601,141,24.9,3879719611,212,18.7,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478732423,39,1,1,5,2,d5ydtvt96bv7fq04yqm2w2632,1,41.6,21.3,2022-10-29T14:05:51.994Z,2022-10-30T00:41:13Z,3879719799,213,5.7,3882181831,178,,3879719791,141,6.4,3879719789,140,57.0,3879719787,56,Right,3879719795,212,19.1,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478732439,40,4,1,5,6,d5ydtvt96bv7fq04yqm2w2632,1,62.4,3.2,2022-10-29T14:05:55.449Z,2022-10-30T00:41:21Z,3879719863,13,,3879719869,152,,3879719871,265,,3879720053,233,40,3879719877,286,,3879719865,56,Right,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478732457,40,4,1,5,6,1c8m2ko0wxq1asfkuykurdr0y,0,37.6,96.8,2022-10-29T14:05:55.450Z,2022-10-30T00:41:21Z,3879719983,265,,3879719977,152,,3879719973,56,Back,3882182091,178,,3879720223,233,40,3879719971,13,,3879719985,285,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733185,41,1,1,5,20,d5ydtvt96bv7fq04yqm2w2632,1,65,1.7,2022-10-29T14:06:09.124Z,2022-10-30T02:44:23Z,3879723763,141,17.8,3879723759,56,Right,3879732001,189,,3879723761,140,55.1,3882182695,178,,3879723755,5,,3879723757,152,,3879723765,212,15.1,4042kk7ylrs378rh26b7mh42x,Lyanco,3879723767,213,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479130123,924,1,1,5,22,d5ydtvt96bv7fq04yqm2w2632,1,51.9,29.1,2022-10-29T14:06:11.310Z,2022-10-30T02:44:32Z,3881882927,212,14.0,3881882925,141,28.9,3882182873,178,,3881882921,56,Back,3881882923,140,38.6,3881882929,213,3.2,3881882971,189,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733241,42,1,1,5,24,d5ydtvt96bv7fq04yqm2w2632,1,27.5,37.1,2022-10-29T14:06:13.542Z,2022-10-30T02:44:36Z,3879724043,140,28.9,3879724049,212,15.1,3879724033,56,Back,3879732275,189,,3879724051,213,1.5,3882183043,178,,3879724047,141,59.2,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733271,43,1,1,5,26,d5ydtvt96bv7fq04yqm2w2632,1,26.2,60.8,2022-10-29T14:06:15.724Z,2022-10-30T00:42:05Z,3882183387,178,,3879724227,141,45.5,3879724225,140,32.6,3879724231,213,5.3,3879724223,56,Back,3879724229,212,12.4,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733307,44,1,1,5,27,d5ydtvt96bv7fq04yqm2w2632,1,36.6,47.8,2022-10-29T14:06:16.619Z,2022-10-30T00:42:11Z,3879724413,56,Back,3879724419,212,22.7,3882183471,178,,3879724421,213,3.2,3879724415,140,15.0,3879724417,141,47.0,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733361,45,1,1,5,30,d5ydtvt96bv7fq04yqm2w2632,1,15.8,46.6,2022-10-29T14:06:19.563Z,2022-10-30T00:42:16Z,3879724721,56,Back,3882183611,178,,3879724729,213,4.9,3879724723,140,17.9,3879724725,141,28.7,3879724727,212,12.4,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733397,46,1,1,5,32,d5ydtvt96bv7fq04yqm2w2632,1,21.6,25,2022-10-29T14:06:21.859Z,2022-10-30T00:42:25Z,3879724961,212,17.4,3882183791,178,,3879724959,141,4.9,3879724963,213,5.4,3879724957,140,31.8,3879724955,56,Back,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733423,47,1,1,5,34,d5ydtvt96bv7fq04yqm2w2632,0,31.7,4.9,2022-10-29T14:06:23.318Z,2022-10-30T00:42:36Z,3879725083,56,Back,3879725091,212,8.7,3879725089,141,7.3,3879725093,213,0.2,3882184055,178,,3879725087,140,39.8,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733449,41,49,1,5,35,1c8m2ko0wxq1asfkuykurdr0y,1,63.8,92.6,2022-10-29T14:06:24.267Z,2022-10-30T00:42:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733643,42,1,1,5,36,1c8m2ko0wxq1asfkuykurdr0y,1,64.4,91.5,2022-10-29T14:06:25.525Z,2022-10-30T00:42:49Z,3879726199,141,96.0,3879726207,213,0.3,3879726191,56,Left,3879726197,140,74.0,3882184419,178,,3879726203,212,10.5,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733705,48,49,1,5,40,d5ydtvt96bv7fq04yqm2w2632,1,15.9,31.3,2022-10-29T14:06:29.590Z,2022-10-30T00:44:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733685,43,1,1,5,40,1c8m2ko0wxq1asfkuykurdr0y,1,85,91.7,2022-10-29T14:06:29.776Z,2022-10-30T00:44:14Z,3879726421,141,77.4,3879726417,56,Center,3882184637,178,,3879726423,212,9.8,3879726419,140,84.1,3879726425,213,4.6,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733725,44,1,1,5,42,1c8m2ko0wxq1asfkuykurdr0y,0,82.5,72.3,2022-10-29T14:06:31.503Z,2022-10-30T00:44:06Z,3879726639,212,6.3,3882185007,178,,3879726641,213,5.1,3879726633,56,Center,3879726637,141,63.7,3879726635,140,84.8,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733835,49,1,1,5,43,d5ydtvt96bv7fq04yqm2w2632,1,16.7,35.7,2022-10-29T14:06:32.584Z,2022-10-30T00:43:36Z,3879727287,213,0.9,3879727271,140,22.5,3882185285,178,,3879727281,212,9.9,3879727275,141,47.2,3879727265,56,Back,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478733933,50,1,1,5,44,d5ydtvt96bv7fq04yqm2w2632,1,20.1,49.3,2022-10-29T14:06:33.947Z,2022-10-30T00:43:22Z,3879727797,140,5.2,3879727801,141,51.9,3879727807,213,3.0,3879727805,212,15.7,3882185425,178,,3879727793,56,Back,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478734057,51,1,1,5,47,d5ydtvt96bv7fq04yqm2w2632,0,5.3,51.8,2022-10-29T14:06:36.812Z,2022-10-30T00:44:30Z,3879728561,1,,3882187041,178,,3879728551,56,Back,3879728559,213,5.7,3879728549,157,,3879728553,140,48.2,3879728557,212,52.9,3879728555,141,11.0,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478734075,45,1,1,5,51,1c8m2ko0wxq1asfkuykurdr0y,0,52.8,92.6,2022-10-29T14:06:40.397Z,2022-10-30T00:44:36Z,3879728657,140,60.3,3879728655,56,Left,3882187251,388,,3879728661,212,9.3,3879728653,3,,3879728659,141,85.4,3879728663,213,5.7,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478734217,52,3,1,5,55,d5ydtvt96bv7fq04yqm2w2632,0,47.5,25.2,2022-10-29T14:06:44.108Z,2022-10-30T00:46:01Z,3879729565,233,46,3881142841,464,,3882188167,178,,3879729407,286,,3879729405,56,Back,,,,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478734223,46,7,1,5,55,1c8m2ko0wxq1asfkuykurdr0y,1,52.5,74.8,2022-10-29T14:06:44.313Z,2022-10-30T00:46:08Z,3881143023,384,,3882188269,178,,3879729421,285,,3879729499,233,52,3879729419,56,Center,,,,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478734237,47,49,1,5,55,1c8m2ko0wxq1asfkuykurdr0y,1,53.4,76.8,2022-10-29T14:06:44.817Z,2022-10-30T02:55:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478734273,48,3,1,5,57,1c8m2ko0wxq1asfkuykurdr0y,0,53,70.3,2022-10-29T14:06:46.038Z,2022-10-30T00:57:18Z,3882190155,178,,3879729659,56,Center,3879730023,233,53,3879729661,286,,3881143503,465,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478734313,53,7,1,5,57,d5ydtvt96bv7fq04yqm2w2632,0,47,29.7,2022-10-29T14:06:46.164Z,2022-10-30T02:56:12Z,3879729937,233,48,3879729879,285,,3882206231,178,,3881143763,385,,3879729877,56,Back,,,,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478734403,49,1,1,5,58,1c8m2ko0wxq1asfkuykurdr0y,1,44.7,57,2022-10-29T14:06:47.137Z,2022-10-30T00:57:26Z,3879730427,140,44.3,3879730425,56,Back,3882207933,178,,3879730433,213,1.6,3879730429,141,68.9,3879730431,212,8.1,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478734453,50,1,1,6,1,1c8m2ko0wxq1asfkuykurdr0y,0,38.6,91.5,2022-10-29T14:06:50.716Z,2022-10-30T00:57:31Z,3879730629,140,51.6,3879730631,141,100.0,3879730633,212,15.4,3879730635,213,0.5,3882208055,178,,3879730627,56,Left,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478734461,51,5,1,6,2,1c8m2ko0wxq1asfkuykurdr0y,0,51.4,101.8,2022-10-29T14:06:51.978Z,2022-10-30T00:57:38Z,3879730671,56,Left,3879730677,347,,3879731843,233,54,,,,,,,,,,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478734527,54,5,1,6,2,d5ydtvt96bv7fq04yqm2w2632,1,48.6,-1.8,2022-10-29T14:06:51.978Z,2022-10-30T00:57:38Z,3879730975,347,,3879730973,56,Back,3879731127,233,51,,,,,,,,,,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478735549,55,1,1,6,21,d5ydtvt96bv7fq04yqm2w2632,1,51.6,0,2022-10-29T14:07:10.346Z,2022-10-30T00:57:51Z,3879736271,212,22.8,3879736259,107,,3879736263,56,Right,3879736273,213,0.5,3879977391,189,,3879736277,1,,3879736267,141,13.9,3879736265,140,70.9,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478735561,56,44,1,6,22,d5ydtvt96bv7fq04yqm2w2632,1,70.7,15.5,2022-10-29T14:07:11.407Z,2022-10-30T03:03:45Z,3879736357,233,52,3879736325,56,Right,3879736327,286,,,,,,,,,,,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478735377,52,44,1,6,22,1c8m2ko0wxq1asfkuykurdr0y,0,29.3,84.5,2022-10-29T14:07:11.408Z,2022-10-30T00:57:57Z,3879736723,233,56,3879735373,56,Back,3879735375,285,,,,,,,,,,,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478735659,57,1,1,6,22,d5ydtvt96bv7fq04yqm2w2632,0,70.5,15.1,2022-10-29T14:07:11.456Z,2022-10-30T03:03:46Z,3882208889,388,,3879736947,141,19.4,3879736945,140,86.5,3879736949,212,17.1,3879736943,56,Right,3879736939,3,,3879736951,213,0.2,3879736941,168,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478735495,53,49,1,6,24,1c8m2ko0wxq1asfkuykurdr0y,1,4.6,83,2022-10-29T14:07:14.018Z,2022-10-30T00:58:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478735741,54,1,1,6,25,1c8m2ko0wxq1asfkuykurdr0y,0,4.6,83,2022-10-29T14:07:14.174Z,2022-10-30T00:58:12Z,3879737427,213,4.6,3879737425,212,18.3,3882208997,178,,3879737421,141,56.3,3879737417,140,2.7,3879737415,56,Back,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478735785,55,1,1,6,26,1c8m2ko0wxq1asfkuykurdr0y,0,2.7,56.3,2022-10-29T14:07:15.104Z,2022-10-30T00:10:34Z,3879737683,1,,3879737677,141,82.8,3879737675,140,44.7,3879737681,213,0.4,3882222749,178,,3879737673,56,Back,3879737679,212,47.6,3879737671,157,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478735671,58,44,1,6,29,d5ydtvt96bv7fq04yqm2w2632,1,55.3,14,2022-10-29T14:07:19.016Z,2022-10-30T03:03:46Z,3879737923,233,56,3879736991,56,Right,3879736993,286,,,,,,,,,,,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
