id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2506223805,480,1,2,71,34,4txjdaqveermfryvbfrr4taf7,1,85,3.1,2023-02-11T14:05:45.060Z,2023-02-11T19:10:30Z,4024362297,212,9.4,4024362291,56,Right,4024362295,141,14.7,4026274545,178,,4024362299,213,2.1,4024362293,140,80.2,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506223831,481,1,2,71,36,4txjdaqveermfryvbfrr4taf7,1,88.9,17,2023-02-11T14:05:47.513Z,2023-02-11T19:10:37Z,4024362497,56,Right,4024362505,213,4.5,4024362501,141,3.5,4024362503,212,9.4,4024362499,140,87.2,4026275035,178,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506223851,482,1,2,71,39,4txjdaqveermfryvbfrr4taf7,1,85,5.2,2023-02-11T14:05:50.696Z,2023-02-11T19:10:46Z,4024362629,141,13.4,4024362631,212,14.3,4024362625,56,Right,4024362627,140,97.5,4024362633,213,0.4,4026275701,178,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506223913,483,1,2,71,41,4txjdaqveermfryvbfrr4taf7,1,97.5,13.2,2023-02-11T14:05:52.519Z,2023-02-11T20:47:59Z,4026276297,178,,4024366941,210,13,4024362921,155,,4025959663,20,,4024362919,2,,4024362923,56,Center,4025959661,224,,4024362927,141,43.7,6wwagkprtmcadu8p6klcu2uhh,T. Souček,4024362925,140,91.4,4024366947,154,4024362931,213,1.9,4024362929,212,,,,,,21.7,,,,,,,,,,,,,,,,,1,,,,,,,
2506629097,955,67,2,71,42,4txjdaqveermfryvbfrr4taf7,1,91.2,44,2023-02-11T14:05:53.715Z,2023-02-11T20:47:59Z,4026471689,233,1895,,,,,,,,,,,,,,,,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506629093,1895,67,2,71,42,9q0arba2kbnywth8bkxlhgmdr,0,8.8,56,2023-02-11T14:05:53.716Z,2023-02-11T19:56:56Z,4026471711,233,955,,,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506223917,484,13,2,71,42,4txjdaqveermfryvbfrr4taf7,1,91.4,42.4,2023-02-11T14:05:53.938Z,2023-02-11T20:48:00Z,4024366971,55,483,4024366985,147,37.2,4024366967,29,,4024362957,17,,4024366989,231,46.0,4024366975,102,29.7,4024366981,328,,4024372699,153,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,4024400769,391,,4024366979,108,4024362959,56,Center,4024366987,230,4026277951,178,,,,98.1,4024366969,154,4024362955,22,4024372697,75,4024365979,20,,4024366977,103,4024366983,146,,,,,,,,4.2,,,95.6
2506223947,794,49,2,71,44,9q0arba2kbnywth8bkxlhgmdr,1,2.1,66.2,2023-02-11T14:05:55.090Z,2023-02-11T19:11:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506223895,793,43,2,71,44,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-02-11T14:05:55.930Z,2023-02-11T14:08:20Z,4024375073,144,10,4024366025,233,484,4024362823,56,Back,4024362821,94,0,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506223989,795,1,2,71,46,9q0arba2kbnywth8bkxlhgmdr,0,2.1,66.2,2023-02-11T14:05:57.013Z,2023-02-11T19:11:33Z,4024363317,1,,4024363307,140,42.6,4024363305,56,Back,4024363311,212,42.6,4026279607,178,,4024363303,157,,4024363313,213,0.1,4024363309,141,69.9,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506223959,485,43,2,71,47,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-11T14:05:58.876Z,2023-02-11T14:08:13Z,4024374409,144,61,4024363151,56,Center,,,,,,,,,,,,,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506224025,486,1,2,71,48,4txjdaqveermfryvbfrr4taf7,1,63,30.3,2023-02-11T14:05:59.797Z,2023-02-11T19:11:41Z,4026280323,178,,4024363499,140,75.7,4024363503,212,13.8,4024363497,56,Center,4024363495,3,,4024363505,213,6.0,4024363501,141,24.9,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506224043,487,1,2,71,50,4txjdaqveermfryvbfrr4taf7,0,75.7,24.9,2023-02-11T14:06:01.082Z,2023-02-11T19:11:47Z,4024363607,141,32.1,4024363601,3,,4024363605,140,80.3,4024363611,213,0.8,4026280853,178,,4024363603,56,Center,4024363609,212,6.9,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506224095,796,1,2,71,51,9q0arba2kbnywth8bkxlhgmdr,0,20.4,71.4,2023-02-11T14:06:02.572Z,2023-02-11T19:12:48Z,4024363869,56,Back,4026286039,388,,4024363877,213,0.4,4024363875,212,7.8,4024363871,140,27.2,4024363867,3,,4024363873,141,76.1,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506224169,488,1,2,71,52,4txjdaqveermfryvbfrr4taf7,1,76,26.1,2023-02-11T14:06:03.924Z,2023-02-11T19:13:01Z,4024364359,140,86.0,4024364363,212,24.2,4026287279,178,,4024364361,141,58.1,4024364365,213,1.1,4024364355,3,,4024364357,56,Center,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506629495,956,67,2,71,57,4txjdaqveermfryvbfrr4taf7,1,88,59.4,2023-02-11T14:06:08.150Z,2023-02-11T20:48:00Z,4026473813,233,1898,,,,,,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506629489,1898,67,2,71,57,9q0arba2kbnywth8bkxlhgmdr,0,12,40.6,2023-02-11T14:06:08.151Z,2023-02-11T19:57:48Z,4026473825,233,956,,,,,,,,,,,,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506229285,524,61,2,71,57,4txjdaqveermfryvbfrr4taf7,0,88.6,59.9,2023-02-11T14:06:08.156Z,2023-02-11T20:48:01Z,4026289527,178,,4024391667,56,Center,,,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506224351,797,1,2,72,4,9q0arba2kbnywth8bkxlhgmdr,1,12.8,10.4,2023-02-11T14:06:15.141Z,2023-02-11T19:13:33Z,4024365281,155,,4024365285,140,56.3,4026290401,178,,4024365287,141,13.3,4024365293,1,,4024365283,56,Right,4024378219,189,,4024365289,212,45.7,dczrgxyolp7lcz413wkz7ap61,R. James,4024365291,213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506224355,798,61,2,72,6,9q0arba2kbnywth8bkxlhgmdr,1,56.3,13.3,2023-02-11T14:06:17.522Z,2023-02-11T19:14:52Z,4026292461,21,,4026292463,388,,4024365301,56,Right,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506224419,799,1,2,72,7,9q0arba2kbnywth8bkxlhgmdr,1,52.6,6.9,2023-02-11T14:06:18.700Z,2023-02-11T19:15:20Z,4024380101,213,0.3,4026293211,178,,4024380097,141,7.7,4024380095,140,54.1,4024365601,56,Right,4024380099,212,1.7,,,,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506226993,821,61,2,72,7,9q0arba2kbnywth8bkxlhgmdr,1,54.2,3.4,2023-02-11T14:06:18.711Z,2023-02-11T19:15:11Z,4026294609,178,,4024379381,56,Right,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506224363,489,43,2,72,10,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-11T14:06:21.582Z,2023-02-11T14:08:44Z,4024365347,140,32.5,4024377319,144,1,4024365345,56,Back,4024365351,212,9.0,4024365343,3,0,4024365349,141,86.3,4024365353,213,0.0,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227919,510,27,2,72,24,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-11T14:06:35.308Z,2023-02-11T19:15:40Z,4024392841,41,Injury,4024392843,53,d542ijpf3j9hdrtt1mfe6vwlx,4024385101,233,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227483,828,27,2,72,24,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-02-11T14:06:35.308Z,2023-02-11T19:15:40Z,4024385119,233,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227931,511,28,2,72,45,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-11T14:06:56.931Z,2023-02-11T19:16:21Z,4024385453,233,829,4024384379,55,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227503,829,28,2,72,45,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-02-11T14:06:56.931Z,2023-02-11T19:16:21Z,4024385463,233,511,4024381981,55,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225275,800,68,2,73,8,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-02-11T14:07:19.543Z,2023-02-11T19:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225281,490,68,2,73,8,4txjdaqveermfryvbfrr4taf7,0,0,0,2023-02-11T14:07:19.784Z,2023-02-11T19:16:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225305,801,1,2,73,10,9q0arba2kbnywth8bkxlhgmdr,1,44,9.5,2023-02-11T14:07:21.796Z,2023-02-11T19:17:02Z,4024370319,141,13.7,4024370321,212,13.7,4024370323,213,0.2,4024370315,56,Right,4026308435,178,,4024370317,140,56.8,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225327,802,1,2,73,11,9q0arba2kbnywth8bkxlhgmdr,1,56.8,13.7,2023-02-11T14:07:22.732Z,2023-02-11T19:17:13Z,4024370403,141,6.2,4024370399,56,Right,4024370407,213,4.2,4024370405,212,5.8,4024370401,140,54.1,4026309343,178,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225369,803,1,2,73,12,9q0arba2kbnywth8bkxlhgmdr,1,54.1,6.2,2023-02-11T14:07:23.586Z,2023-02-11T19:17:21Z,4024370627,140,75.0,4024370625,56,Right,4024370633,213,6.2,4026309999,178,,4024370623,155,,4024370629,141,4.1,4024370631,212,22.0,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225413,804,1,2,73,19,9q0arba2kbnywth8bkxlhgmdr,1,80.4,5.9,2023-02-11T14:07:30.132Z,2023-02-11T19:17:45Z,4026311843,178,,4024370833,212,7.8,4024370827,56,Right,4024370829,140,73.0,4024370835,213,3.1,4024370831,141,6.1,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225463,805,1,2,73,21,9q0arba2kbnywth8bkxlhgmdr,1,69.3,5.5,2023-02-11T14:07:32.330Z,2023-02-11T19:17:51Z,4024371077,213,2.7,4024371071,140,59.7,4024371075,212,11.2,4024371069,56,Right,4024371073,141,12.7,4026312463,178,,,,,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225533,806,1,2,73,24,9q0arba2kbnywth8bkxlhgmdr,1,59.5,13.3,2023-02-11T14:07:35.368Z,2023-02-11T19:17:54Z,4024371455,212,12.6,4024371451,140,58.5,4024371457,213,1.7,4026312655,178,,4024371449,56,Center,4024371453,141,31.7,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225551,807,1,2,73,27,9q0arba2kbnywth8bkxlhgmdr,1,60.7,39.8,2023-02-11T14:07:38.902Z,2023-02-11T19:18:02Z,4026313297,178,,4024371551,56,Center,4024371555,141,60.0,4024371553,140,52.3,4024371557,212,16.3,4024371559,213,2.1,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225607,808,1,2,73,29,9q0arba2kbnywth8bkxlhgmdr,1,52.9,62,2023-02-11T14:07:41.005Z,2023-02-11T19:18:07Z,4024371799,212,20.0,4026313761,178,,4024371793,140,60.4,4024371801,213,1.2,4024371795,141,89.0,4024371791,56,Left,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225683,809,1,2,73,33,9q0arba2kbnywth8bkxlhgmdr,1,59.6,87.6,2023-02-11T14:07:44.053Z,2023-02-11T19:18:12Z,4026314119,178,,4024372275,140,45.0,4024372277,141,70.4,4024372281,213,3.8,4024372279,212,19.3,4024372273,56,Back,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225741,810,1,2,73,36,9q0arba2kbnywth8bkxlhgmdr,1,41.7,68.3,2023-02-11T14:07:47.274Z,2023-02-11T19:18:20Z,4024372597,213,3.7,4024372595,212,26.5,4026314775,178,,4024372589,140,20.4,4024372593,141,47.3,4024372585,56,Back,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225761,811,1,2,73,41,9q0arba2kbnywth8bkxlhgmdr,1,18.8,44.9,2023-02-11T14:07:52.999Z,2023-02-11T19:18:24Z,4024372739,212,21.9,4024372741,213,4.9,4024372733,56,Back,4024372737,141,13.3,4024372735,140,23.0,4026315259,178,,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225853,812,1,2,73,44,9q0arba2kbnywth8bkxlhgmdr,1,24.2,10.9,2023-02-11T14:07:55.512Z,2023-02-11T19:18:28Z,4024373219,140,36.3,4026315611,178,,4024373225,213,6.0,4024373221,141,4.7,4024373223,212,13.4,4024373217,56,Back,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225937,813,1,2,73,49,9q0arba2kbnywth8bkxlhgmdr,1,41,39.4,2023-02-11T14:08:00.429Z,2023-02-11T19:18:35Z,4024373591,212,14.2,4024373589,141,58.2,4026316183,178,,4024373593,213,1.1,4024373587,140,46.8,4024373585,56,Back,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506225975,814,1,2,73,54,9q0arba2kbnywth8bkxlhgmdr,1,70.5,76.1,2023-02-11T14:08:05.040Z,2023-02-11T19:18:55Z,4026318129,178,,4024373753,140,86.2,4024373759,213,0.6,4024373757,212,19.9,4024373751,56,Left,4024373755,141,92.5,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506226007,815,1,2,73,56,9q0arba2kbnywth8bkxlhgmdr,1,85,93.5,2023-02-11T14:08:07.242Z,2023-02-11T20:48:01Z,4024373991,140,93.7,4026318843,178,,4024373993,141,61.2,4024373997,213,5.1,4024373989,56,Center,4024373995,212,23.8,4024374881,154,,4025969409,224,,7usl4495egoptlrd762f0arbp,B. Chilwell,4024374879,210,13,4025969411,72,4024373987,155,,4024373985,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2506226031,816,44,2,73,57,9q0arba2kbnywth8bkxlhgmdr,1,94.4,60.8,2023-02-11T14:08:08.090Z,2023-02-11T20:48:01Z,4024374245,233,491,4024374119,56,Center,4024374121,286,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506226005,491,44,2,73,57,4txjdaqveermfryvbfrr4taf7,0,5.6,39.2,2023-02-11T14:08:08.091Z,2023-02-11T19:19:08Z,4024374269,233,816,4024373983,285,,4024373981,56,Back,,,,,,,,,,,,,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506226037,817,13,2,73,57,9q0arba2kbnywth8bkxlhgmdr,1,93.7,61.2,2023-02-11T14:08:08.125Z,2023-02-11T20:48:01Z,4024374921,230,98.6,4024374167,17,,4026320557,388,,4024374453,328,,4024374165,22,,4024374449,15,,4024374919,103,26.4,4025970051,83,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,4024374923,231,52.0,4024374917,102,4024374169,56,Center,4024374913,55,4024374909,29,,59.0,,815,4024374911,154,,,,,,,,,,,,,,,,,,,,,,
2506226015,492,5,2,73,57,4txjdaqveermfryvbfrr4taf7,1,-1.1,41.7,2023-02-11T14:08:08.873Z,2023-02-11T19:19:23Z,4024374043,56,Back,4024374045,346,,4024374315,233,818,,,,,,,,,,,,,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506226049,818,5,2,73,57,9q0arba2kbnywth8bkxlhgmdr,0,101.1,58.3,2023-02-11T14:08:08.873Z,2023-02-11T19:19:23Z,4024374349,233,492,4024374293,56,Center,4024374295,346,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506226933,493,1,2,74,47,4txjdaqveermfryvbfrr4taf7,0,4.4,51.6,2023-02-11T14:08:58.888Z,2023-02-11T19:19:31Z,4024379047,56,Right,4024379045,124,,4024379057,1,,4024379051,141,7.3,4024379055,213,5.8,4024379059,74,,4024379053,212,68.6,4024379049,140,63.1,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506226955,819,1,2,74,51,9q0arba2kbnywth8bkxlhgmdr,0,43,95.1,2023-02-11T14:09:02.297Z,2023-02-11T19:19:36Z,4024379195,3,,4024379197,56,Left,4024379205,213,0.3,4024379201,141,100.0,4024379203,212,16.0,4024379199,140,57.7,4026322125,388,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227115,494,5,2,74,53,4txjdaqveermfryvbfrr4taf7,1,43.4,-1.7,2023-02-11T14:09:04.515Z,2023-02-11T19:19:38Z,4024379929,347,,4024379949,233,820,4024379927,56,Back,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506226959,820,5,2,74,53,9q0arba2kbnywth8bkxlhgmdr,0,56.6,101.7,2023-02-11T14:09:04.515Z,2023-02-11T19:19:38Z,4024379215,347,,4024379981,233,494,4024379213,56,Left,,,,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227311,495,1,2,75,9,4txjdaqveermfryvbfrr4taf7,1,52.2,0,2023-02-11T14:09:20.525Z,2023-02-11T18:33:27Z,4024380957,212,24.2,4024380951,141,11.0,4024380961,1,,4024380941,56,Right,4024380945,140,73.7,4024380937,107,,4024380959,213,0.4,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227325,496,1,2,75,10,4txjdaqveermfryvbfrr4taf7,0,73.7,10.9,2023-02-11T14:09:21.823Z,2023-02-11T18:33:34Z,4024381035,56,Right,4024381031,3,,4024381037,140,80.5,4024381043,213,0.3,4024381033,168,,4026127081,388,,4024381039,141,14.3,4024381041,212,7.5,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227321,822,61,2,75,12,9q0arba2kbnywth8bkxlhgmdr,1,23.5,93.5,2023-02-11T14:09:23.871Z,2023-02-11T18:33:47Z,4026128051,178,,4024381017,56,Back,,,,,,,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227331,823,49,2,75,14,9q0arba2kbnywth8bkxlhgmdr,1,20.3,89.7,2023-02-11T14:09:25.123Z,2023-02-11T18:33:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227347,824,1,2,75,14,9q0arba2kbnywth8bkxlhgmdr,0,20.3,89.7,2023-02-11T14:09:25.164Z,2023-02-11T18:34:01Z,4024381143,140,34.3,4026129183,178,,4024381149,213,0.2,4024381145,141,94.4,4024381141,56,Back,4024381139,157,,4024381147,212,15.0,4024381151,1,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227357,497,49,2,75,16,4txjdaqveermfryvbfrr4taf7,1,70.1,12.6,2023-02-11T14:09:27.193Z,2023-02-11T18:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227411,498,50,2,75,18,4txjdaqveermfryvbfrr4taf7,1,73.4,4.4,2023-02-11T14:09:29.194Z,2023-02-11T18:34:27Z,4024381665,233,825,4024381517,56,Right,4024381521,286,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227431,825,7,2,75,18,9q0arba2kbnywth8bkxlhgmdr,0,26.6,95.6,2023-02-11T14:09:29.641Z,2023-02-11T18:34:33Z,4024381625,285,,4024381621,56,Back,4025972095,383,,4024381651,233,498,4026131261,178,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227451,499,50,2,75,19,4txjdaqveermfryvbfrr4taf7,1,71.6,3.2,2023-02-11T14:09:30.899Z,2023-02-11T18:34:36Z,4024381715,56,Right,4024381717,286,,4024381773,233,826,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227453,826,7,2,75,20,9q0arba2kbnywth8bkxlhgmdr,1,28.4,96.8,2023-02-11T14:09:31.458Z,2023-02-11T18:34:39Z,4024381719,167,,4024381721,56,Back,4025972399,385,,4026131659,178,,4024381753,233,499,4024381723,285,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227497,500,5,2,75,21,4txjdaqveermfryvbfrr4taf7,1,70.4,-1.8,2023-02-11T14:09:32.774Z,2023-02-11T18:34:41Z,4024381943,56,Right,4024381977,233,827,4024381945,347,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506227457,827,5,2,75,21,9q0arba2kbnywth8bkxlhgmdr,0,29.6,101.8,2023-02-11T14:09:32.774Z,2023-02-11T18:34:41Z,4024381729,347,,4024381727,56,Back,4024381985,233,500,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
