id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value
2530361715,862,17,2,86,20,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-08T15:42:37.218Z,2023-04-08T22:03:36Z,4172958235,184,,4172872613,31,,,,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530361829,863,1,2,86,32,9q0arba2kbnywth8bkxlhgmdr,1,20.2,53.3,2023-04-08T15:42:49.461Z,2023-04-08T22:03:41Z,4174225345,178,,4172873267,140,28.3,4172873263,152,,4172873265,56,Back,4172873261,5,,4172873269,141,41.7,4172873273,213,5.5,4172873271,212,11.6,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,4174128081,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530361913,864,1,2,86,36,9q0arba2kbnywth8bkxlhgmdr,1,31.3,33.2,2023-04-08T15:42:53.110Z,2023-04-08T22:03:48Z,4172873679,212,12.2,4172873673,56,Back,4172873675,140,35.2,4172873681,213,5.1,4174225497,178,,4172873677,141,16.3,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530361955,865,1,2,86,39,9q0arba2kbnywth8bkxlhgmdr,1,35.2,16.3,2023-04-08T15:42:55.703Z,2023-04-08T22:03:51Z,4172873897,141,37.1,4174225545,178,,4172873901,213,1.9,4172873893,56,Back,4172873895,140,30.5,4172873899,212,15.0,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530361997,866,1,2,86,41,9q0arba2kbnywth8bkxlhgmdr,1,29.9,43.5,2023-04-08T15:42:57.954Z,2023-04-08T22:03:54Z,4174225595,178,,4172874249,212,17.4,4172874243,56,Back,4172874245,140,32.3,4172874247,141,68.8,4172874251,213,1.4,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362055,867,1,2,86,44,9q0arba2kbnywth8bkxlhgmdr,0,37.5,77,2023-04-08T15:43:01.337Z,2023-04-08T22:03:59Z,4172874641,140,90.7,4172874643,141,68.3,4172874645,212,56.2,4172874649,1,,4172874637,155,,4172874639,56,Center,4174225703,178,,4172874647,213,6.2,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362077,697,61,2,86,48,b9si1jn1lfxfund69e9ogcu2n,1,8.8,32.7,2023-04-08T15:43:05.135Z,2023-04-08T22:04:14Z,4172874751,56,Back,4174226121,15,,4174226123,178,,,,,,,,,,,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362095,698,49,2,86,49,b9si1jn1lfxfund69e9ogcu2n,1,10.9,33,2023-04-08T15:43:06.198Z,2023-04-08T22:04:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362127,699,1,2,86,51,b9si1jn1lfxfund69e9ogcu2n,1,10.9,33,2023-04-08T15:43:07.907Z,2023-04-08T22:04:25Z,4172875001,141,17.7,4172874997,56,Back,4172875003,212,18.0,4172875005,213,5.7,4174226383,178,,4172874999,140,24.9,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362161,700,1,2,86,54,b9si1jn1lfxfund69e9ogcu2n,1,25.4,13.1,2023-04-08T15:43:10.970Z,2023-04-08T22:04:29Z,4174226405,178,,4172875159,141,17.4,4172875163,213,2.5,4172875155,56,Back,4172875161,212,4.9,4172875157,140,21.6,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530626689,1256,67,2,86,55,b9si1jn1lfxfund69e9ogcu2n,1,23.3,16.2,2023-04-08T15:43:12.419Z,2023-04-08T23:46:10Z,4174287159,233,1719,,,,,,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530626687,1719,67,2,86,55,9q0arba2kbnywth8bkxlhgmdr,0,76.7,83.8,2023-04-08T15:43:12.420Z,2023-04-08T22:51:02Z,4174287175,233,1256,,,,,,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362167,701,1,2,86,55,b9si1jn1lfxfund69e9ogcu2n,0,19,13.1,2023-04-08T15:43:12.452Z,2023-04-08T23:46:11Z,4172875259,236,,4172875187,212,2.0,4172875191,213,0,4172875269,286,,4172875265,233,868,4174226465,178,,4172875183,140,20.9,4172875185,141,13.1,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,4172875181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362157,868,74,2,86,56,9q0arba2kbnywth8bkxlhgmdr,1,77.5,86.3,2023-04-08T15:43:12.468Z,2023-04-08T22:04:37Z,4172875321,233,701,4172875147,56,Left,4174226539,178,,4172875149,285,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362205,869,49,2,86,59,9q0arba2kbnywth8bkxlhgmdr,1,97.8,88.8,2023-04-08T15:43:15.653Z,2023-04-08T22:04:44Z,,,,,,,,,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362259,870,1,2,86,59,9q0arba2kbnywth8bkxlhgmdr,1,98.2,88.8,2023-04-08T15:43:15.822Z,2023-04-08T22:04:52Z,4172875699,141,91.6,4172875695,56,Left,4174226807,178,,4172875703,213,2.7,4172875701,212,4.8,4172875697,140,94.0,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362305,871,1,2,87,4,9q0arba2kbnywth8bkxlhgmdr,1,88,95.6,2023-04-08T15:43:20.622Z,2023-04-08T22:04:57Z,4172875969,213,4.1,4172875965,141,79.9,4172875963,140,80.8,4172875961,56,Left,4174226885,178,,4172875967,212,13.1,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362317,872,1,2,87,7,9q0arba2kbnywth8bkxlhgmdr,0,92.9,81.9,2023-04-08T15:43:23.832Z,2023-04-08T22:05:02Z,4172876053,212,4.5,4172876055,213,4.8,4172876307,236,,4174129581,72,,4172876311,233,702,4172876041,140,93.4,4172876027,2,,4172876319,286,,7usl4495egoptlrd762f0arbp,B. Chilwell,4174226943,178,,4172876037,56,4172876047,141,75.4,4172876031,155,Center,,4174129579,224,,,,,,,,,,,,,,,,,,,,
2530362349,702,12,2,87,7,b9si1jn1lfxfund69e9ogcu2n,1,7.9,24.9,2023-04-08T15:43:24.040Z,2023-04-08T22:05:17Z,4174227079,178,,4172876337,233,872,4172876205,185,,4174227215,21,,4172876207,56,Back,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362375,703,6,2,87,8,b9si1jn1lfxfund69e9ogcu2n,0,7.2,24.8,2023-04-08T15:43:25.281Z,2023-04-08T22:05:20Z,4172876377,73,,4172876375,56,Back,4172876441,233,873,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362359,873,6,2,87,8,9q0arba2kbnywth8bkxlhgmdr,1,92.8,75.2,2023-04-08T15:43:25.281Z,2023-04-08T22:05:21Z,4172876263,73,,4172876261,56,Center,4172876433,233,703,,,,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530362777,874,1,2,87,35,9q0arba2kbnywth8bkxlhgmdr,0,99.5,99.5,2023-04-08T15:43:51.699Z,2023-04-08T22:05:26Z,4172878621,213,4.6,4172878623,1,,4174129895,20,,4172878605,2,,4172878609,155,,4172878617,141,50.1,4172878619,212,33.8,4172878613,56,Center,dczrgxyolp7lcz413wkz7ap61,R. James,4172878615,140,95.6,4172878611,223,4172878607,6,,4172878643,233,,,4174227361,178,,,,,,,,,,,704,,,,,,,,,
2530362769,704,11,2,87,37,b9si1jn1lfxfund69e9ogcu2n,1,4.2,48.8,2023-04-08T15:43:53.541Z,2023-04-08T22:06:18Z,4172878681,233,874,4172878557,56,Back,4174228485,388,,4172878561,88,,4174130027,378,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530363047,705,1,2,87,51,b9si1jn1lfxfund69e9ogcu2n,1,15.7,30.7,2023-04-08T15:44:07.744Z,2023-04-08T22:06:26Z,4172880161,140,60.9,4172880165,212,50.4,4172880163,141,5.9,4172880159,56,Right,4172880169,1,,4172880157,199,,4172880167,213,5.9,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530363151,706,1,2,87,54,b9si1jn1lfxfund69e9ogcu2n,0,62.8,5.2,2023-04-08T15:44:11.143Z,2023-04-08T22:06:30Z,4174228795,388,,4172880779,212,13.6,4172880771,140,74.8,4172880775,141,12.6,4172880757,3,,4172880767,56,Right,4172880783,213,0.4,4172880761,168,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530363173,875,4,2,87,56,9q0arba2kbnywth8bkxlhgmdr,1,27.9,89,2023-04-08T15:44:12.977Z,2023-04-08T22:06:35Z,4172880871,285,,4172880867,56,Back,4172880869,152,,4172880883,233,707,4172880863,13,,4172880865,294,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530363159,707,4,2,87,56,b9si1jn1lfxfund69e9ogcu2n,0,72.1,11,2023-04-08T15:44:12.978Z,2023-04-08T22:06:34Z,4174228847,178,,4172880913,233,875,4172880813,152,,4172880809,56,Right,4172880803,13,,4172880805,294,,4172880819,286,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530363697,876,17,2,88,15,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-08T15:44:32.217Z,2023-04-08T22:07:29Z,4172883449,184,,4172883447,31,,,,,,,,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530363729,877,1,2,88,30,9q0arba2kbnywth8bkxlhgmdr,1,26.8,90.7,2023-04-08T15:44:47.170Z,2023-04-08T22:07:37Z,4172883633,56,Back,4172883635,140,19.6,4174230323,178,,4172883631,152,,4172883629,5,,4172883639,212,24.5,4172883637,141,56.5,4172883641,213,4.4,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530363753,878,1,2,88,33,9q0arba2kbnywth8bkxlhgmdr,1,20.1,55.3,2023-04-08T15:44:50.117Z,2023-04-08T22:07:42Z,4172883779,212,18.4,4174230425,178,,4172883773,56,Back,4172883775,140,25.4,4172883781,213,5.0,4172883777,141,29.5,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530363787,879,1,2,88,35,9q0arba2kbnywth8bkxlhgmdr,1,24.5,30.6,2023-04-08T15:44:51.550Z,2023-04-08T22:07:47Z,4172883969,213,2.0,4172883959,56,Back,4172883961,140,18.7,4174230525,178,,4172883965,212,15.5,4172883963,141,51.6,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530363855,880,1,2,88,38,9q0arba2kbnywth8bkxlhgmdr,1,19.4,55.7,2023-04-08T15:44:55.202Z,2023-04-08T22:07:51Z,4172884303,212,13.8,4174230587,178,,4172884297,141,74.9,4172884289,56,Back,4172884293,140,23.7,4172884307,213,1.2,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530363909,881,1,2,88,42,9q0arba2kbnywth8bkxlhgmdr,1,25.5,71.4,2023-04-08T15:44:59.370Z,2023-04-08T22:07:56Z,4172884569,213,4.2,4172884561,56,Back,4172884565,141,58.5,4172884563,140,20.3,4174230665,178,,4172884567,212,10.3,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530363985,882,1,2,88,46,9q0arba2kbnywth8bkxlhgmdr,1,22.9,56.2,2023-04-08T15:45:02.531Z,2023-04-08T22:08:01Z,4172885057,140,27.5,4174230849,178,,4172885061,212,21.1,4172885055,56,Back,4172885063,213,4.9,4172885059,141,26.0,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364005,883,1,2,88,50,9q0arba2kbnywth8bkxlhgmdr,1,27.2,24.6,2023-04-08T15:45:06.769Z,2023-04-08T22:08:04Z,4174230885,178,,4172885167,141,57.8,4172885171,213,1.8,4172885159,56,Back,4172885169,212,23.1,4172885165,140,22.6,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364093,884,1,2,88,52,9q0arba2kbnywth8bkxlhgmdr,1,23.6,58.5,2023-04-08T15:45:08.962Z,2023-04-08T22:08:07Z,4174230917,178,,4172885641,213,1.1,4172885637,141,73.1,4172885639,212,11.4,4172885635,140,29.0,4172885633,56,Back,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364103,885,1,2,88,55,9q0arba2kbnywth8bkxlhgmdr,0,30.1,72.2,2023-04-08T15:45:11.709Z,2023-04-08T22:08:12Z,4172885837,236,,4172885843,286,,4172885683,141,71.9,4172885689,212,10.8,4174230961,178,,4172885679,140,40.4,4172885675,56,Back,4172885669,155,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,4172885839,233,708,4172885691,213,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,
2530364121,708,74,2,88,55,b9si1jn1lfxfund69e9ogcu2n,1,69.8,33.6,2023-04-08T15:45:11.790Z,2023-04-08T22:08:16Z,4172885765,285,,4172885763,56,Center,4174231023,178,,4172885907,233,885,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364157,886,1,2,88,58,9q0arba2kbnywth8bkxlhgmdr,1,24.9,57.8,2023-04-08T15:45:14.778Z,2023-04-08T22:08:25Z,4172886009,213,3.6,4172886001,56,Back,4172886003,140,14.9,4172885999,3,,4172886005,141,50.8,4174231087,388,,4172886007,212,11.5,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364163,887,52,2,88,59,9q0arba2kbnywth8bkxlhgmdr,1,14.9,50.8,2023-04-08T15:45:15.866Z,2023-04-08T22:08:28Z,4174231103,178,,4174132825,377,,,,,,,,,,,,,,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364269,888,1,2,89,1,9q0arba2kbnywth8bkxlhgmdr,1,14.9,50.8,2023-04-08T15:45:17.754Z,2023-04-08T22:08:31Z,4172886573,56,Back,4172886575,140,23.9,4172886579,212,19.4,4172886577,141,25.9,4174231175,178,,4172886569,123,,4172886581,213,5.2,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364325,889,1,2,89,6,9q0arba2kbnywth8bkxlhgmdr,1,42.8,12.8,2023-04-08T15:45:22.801Z,2023-04-08T22:08:37Z,4172886901,212,18.1,4174231317,178,,4172886897,140,58.4,4172886903,213,5.8,4172886895,56,Right,4172886899,141,1.5,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364395,890,1,2,89,10,9q0arba2kbnywth8bkxlhgmdr,1,59.6,5.2,2023-04-08T15:45:27.244Z,2023-04-08T22:08:41Z,4172887241,140,45.5,4172887243,141,18.6,4172887245,212,17.4,4174231455,178,,4172887239,56,Back,4172887247,213,2.6,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364459,891,1,2,89,13,9q0arba2kbnywth8bkxlhgmdr,1,55.6,14.4,2023-04-08T15:45:30.211Z,2023-04-08T22:08:45Z,4172887601,212,16.3,4174231563,178,,4172887603,213,5.8,4172887597,140,69.2,4172887595,56,Right,4172887599,141,2.9,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364491,892,1,2,89,16,9q0arba2kbnywth8bkxlhgmdr,1,72.5,8.4,2023-04-08T15:45:32.567Z,2023-04-08T22:08:49Z,4172887817,212,12.6,4174231629,178,,4172887819,213,1.6,4172887815,141,26.9,4172887813,140,71.7,4172887811,56,Center,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364501,893,61,2,89,18,9q0arba2kbnywth8bkxlhgmdr,0,73.1,26.9,2023-04-08T15:45:34.722Z,2023-04-08T22:08:57Z,4172887873,56,Center,4174231813,389,,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364573,709,49,2,89,19,b9si1jn1lfxfund69e9ogcu2n,1,24.6,68.4,2023-04-08T15:45:36.424Z,2023-04-08T22:09:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364585,710,4,2,89,20,b9si1jn1lfxfund69e9ogcu2n,1,24.4,66.7,2023-04-08T15:45:36.655Z,2023-04-08T22:09:07Z,4172888287,152,,4172888305,233,894,4172888283,13,,4172888285,56,Back,4172888289,265,,4172888291,285,,,,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364557,894,4,2,89,20,9q0arba2kbnywth8bkxlhgmdr,0,75.6,33.3,2023-04-08T15:45:36.656Z,2023-04-08T22:09:07Z,4172888141,56,Center,4172888145,265,,4172888143,152,,4174232049,178,,4172888319,233,710,4172888139,13,,4172888147,286,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365289,712,70,2,90,0,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-04-08T15:46:17.037Z,2023-04-08T21:01:08Z,4172892065,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365423,713,1,2,90,13,b9si1jn1lfxfund69e9ogcu2n,1,24.2,62,2023-04-08T15:46:30.074Z,2023-04-08T22:09:15Z,4172892837,152,,4172892849,1,,4172892845,212,65.5,4172892843,141,10.4,4172892841,140,76.9,4172892833,5,,4172892835,157,,4174232221,178,,71rob1lsnmdviy1siakkzpqdx,José Sá,4172892847,213,5.7,4172892839,56,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,
2530365431,714,44,2,90,17,b9si1jn1lfxfund69e9ogcu2n,1,77.6,15.6,2023-04-08T15:46:33.872Z,2023-04-08T23:46:11Z,4172892881,56,Right,4172892899,233,896,4172892883,286,,,,,,,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365409,896,44,2,90,17,9q0arba2kbnywth8bkxlhgmdr,0,22.4,84.4,2023-04-08T15:46:33.873Z,2023-04-08T22:09:21Z,4172892759,56,Back,4172892909,233,714,4172892761,285,,,,,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365439,715,1,2,90,17,b9si1jn1lfxfund69e9ogcu2n,0,76.7,13.7,2023-04-08T15:46:33.945Z,2023-04-08T23:46:11Z,4172892939,3,,4174232421,388,,4172892947,212,17.3,4172892941,56,Center,4172892945,141,35.8,4172892943,140,84.8,4172892949,213,1.1,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365497,897,12,2,90,19,9q0arba2kbnywth8bkxlhgmdr,1,15.2,63.2,2023-04-08T15:46:35.679Z,2023-04-08T22:09:29Z,4172893241,56,Back,4172893245,141,62.0,4172893243,140,35.2,4172893249,213,6.2,4174232525,178,,4172893247,212,21.0,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365511,716,44,2,90,22,b9si1jn1lfxfund69e9ogcu2n,1,60,36.9,2023-04-08T15:46:38.516Z,2023-04-08T23:46:12Z,4172893379,233,898,4172893317,56,Center,4172893319,286,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365505,898,44,2,90,22,9q0arba2kbnywth8bkxlhgmdr,0,40,63.1,2023-04-08T15:46:38.517Z,2023-04-08T22:10:41Z,4172893295,56,Back,4172893297,285,,4172893403,233,716,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365515,717,61,2,90,22,b9si1jn1lfxfund69e9ogcu2n,1,55.8,34.8,2023-04-08T15:46:38.558Z,2023-04-08T23:46:12Z,4174234457,388,,4174234455,15,,4172893341,56,Center,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365533,899,50,2,90,24,9q0arba2kbnywth8bkxlhgmdr,1,46.7,61.8,2023-04-08T15:46:41.054Z,2023-04-08T22:10:53Z,4172893459,286,,4172893551,233,718,4172893455,56,Back,,,,,,,,,,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365539,718,7,2,90,24,b9si1jn1lfxfund69e9ogcu2n,0,53.3,38.2,2023-04-08T15:46:41.149Z,2023-04-08T22:11:02Z,4174134981,384,,4172893513,233,899,4172893473,56,Center,4172893475,285,,4174234823,178,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365559,900,49,2,90,25,9q0arba2kbnywth8bkxlhgmdr,1,45.5,50.7,2023-04-08T15:46:41.622Z,2023-04-08T22:11:07Z,,,,,,,,,,,,,,,,,,,,,,,,,actvnm36s31zf8wh8hjikzlqt,P. Aubameyang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365623,901,1,2,90,28,9q0arba2kbnywth8bkxlhgmdr,1,57.3,27.4,2023-04-08T15:46:45.383Z,2023-04-08T22:11:18Z,4174235215,178,,4172893897,141,3.6,4172893901,213,5.0,4172893895,140,61.6,4172893893,56,Right,4172893899,212,16.8,,,,,,,actvnm36s31zf8wh8hjikzlqt,P. Aubameyang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530627447,1748,67,2,90,31,9q0arba2kbnywth8bkxlhgmdr,1,60.8,5,2023-04-08T15:46:48.380Z,2023-04-08T23:46:13Z,4174291815,233,1257,,,,,,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530627445,1257,67,2,90,31,b9si1jn1lfxfund69e9ogcu2n,0,39.2,95,2023-04-08T15:46:48.381Z,2023-04-08T22:55:26Z,4174291823,233,1748,,,,,,,,,,,,,,,,,,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365633,902,1,2,90,31,9q0arba2kbnywth8bkxlhgmdr,0,61.6,3.6,2023-04-08T15:46:48.392Z,2023-04-08T23:46:13Z,4172894051,286,,4172894045,236,,4172893967,212,2.1,4172894047,233,719,4172893969,213,0.4,4172893961,56,Right,4172893963,140,63.4,4172893965,141,4.9,1zxwich342p8fholev7ddkwh6,E. Fernández,4174235325,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365643,719,74,2,90,31,b9si1jn1lfxfund69e9ogcu2n,1,38.1,97.2,2023-04-08T15:46:48.453Z,2023-04-08T22:11:26Z,4172894023,285,,4172894021,56,Back,4174235407,389,,4172894073,233,902,,,,,,,,,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365649,720,5,2,90,32,b9si1jn1lfxfund69e9ogcu2n,0,41.4,101.3,2023-04-08T15:46:49.284Z,2023-04-08T22:11:29Z,4172894057,56,Back,4172894059,347,,4172894301,233,903,,,,,,,,,,,,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
