id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2452453945,537,5,2,55,25,27xvwccz8kpmqsefjv2b2sc0o,0,101.6,65.6,2022-08-28T14:14:45.983Z,2022-08-28T21:21:16Z,3740041679,56,Center,3740041683,346,,3740041727,233,491,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452453923,490,43,2,55,25,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T14:14:46.042Z,2022-08-28T14:14:57Z,3740041603,285,0,3740041599,167,0,3740041601,56,Back,3740042095,144,7,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454053,492,1,2,55,35,bx0cdmzr2gwr70ez72dorx82p,1,5.1,49.6,2022-08-28T14:14:56.466Z,2022-08-28T23:37:21Z,3740042259,213,0.9,3740042249,124,,3740042251,56,Back,3740042253,140,20.4,3740042257,212,27.5,3740042263,237,,3740042255,141,82.5,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454067,493,1,2,55,38,bx0cdmzr2gwr70ez72dorx82p,1,21.3,78.5,2022-08-28T14:14:59.586Z,2022-08-28T23:37:20Z,3740042327,141,76.5,3740042323,56,Back,3740042325,140,26.5,3741844311,178,,3740042329,212,5.6,3740042331,213,6.0,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454097,494,1,2,55,39,bx0cdmzr2gwr70ez72dorx82p,1,26.5,70.1,2022-08-28T14:15:00.356Z,2022-08-28T23:37:20Z,3740042501,141,95.3,3740042511,213,0.8,3740042493,56,Back,3740042497,140,40.9,3741844629,178,,3740042505,212,22.9,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454111,495,1,2,55,42,bx0cdmzr2gwr70ez72dorx82p,1,34.9,97.8,2022-08-28T14:15:03.643Z,2022-08-28T23:37:19Z,3740042595,213,4.4,3740042587,56,Back,3740042593,212,8.6,3741844751,178,,3740042591,141,85.7,3740042589,140,32.5,,,,,,,5ak9fwtqlr2pll0nsv5br7p7u,B. Brahimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454139,496,1,2,55,43,bx0cdmzr2gwr70ez72dorx82p,0,31.4,83.4,2022-08-28T14:15:04.598Z,2022-08-28T23:37:18Z,3741845051,178,,3740042761,212,24.4,3740042759,141,90.9,3740042755,56,Left,3740042757,140,54.1,3740042753,155,,3740042763,213,0.2,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454171,538,1,2,55,46,27xvwccz8kpmqsefjv2b2sc0o,0,46.3,11.8,2022-08-28T14:15:07.306Z,2022-08-28T23:37:18Z,3740042895,157,,3741845821,178,,3740042901,141,2.9,3740042897,56,Right,3740042907,1,,3740042903,212,9.8,3740042905,213,5.6,3740042899,140,53.6,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452800903,1463,67,2,55,48,bx0cdmzr2gwr70ez72dorx82p,1,47.4,95.4,2022-08-28T14:15:09.315Z,2022-08-28T23:37:18Z,3741950545,233,1406,,,,,,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452800901,1406,67,2,55,48,27xvwccz8kpmqsefjv2b2sc0o,0,52.6,4.6,2022-08-28T14:15:09.316Z,2022-08-28T23:37:17Z,3741950549,233,1463,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454167,497,8,2,55,48,bx0cdmzr2gwr70ez72dorx82p,1,48.2,92.2,2022-08-28T14:15:09.368Z,2022-08-28T23:37:17Z,3741846627,178,,3740797021,384,,3740042865,56,Back,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454283,498,1,2,55,53,bx0cdmzr2gwr70ez72dorx82p,1,42,84.2,2022-08-28T14:15:14.673Z,2022-08-28T23:37:15Z,3740043467,140,41.3,3740043473,213,4.2,3740043465,56,Back,3741847583,178,,3740043471,212,1.4,3740043469,141,82.4,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454287,499,1,2,55,57,bx0cdmzr2gwr70ez72dorx82p,0,45.5,82.9,2022-08-28T14:15:17.910Z,2022-08-28T23:37:15Z,3740043499,56,Left,3740043501,140,71.4,3740043507,213,6.3,3740043503,141,81.8,3740043505,212,27.2,3741847733,178,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454293,539,8,2,55,58,27xvwccz8kpmqsefjv2b2sc0o,1,29.3,18.5,2022-08-28T14:15:19.371Z,2022-08-28T23:37:14Z,3740797837,384,,3741949403,388,,3740043537,56,Back,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454311,540,49,2,56,0,27xvwccz8kpmqsefjv2b2sc0o,1,37.6,18.4,2022-08-28T14:15:20.994Z,2022-08-28T23:37:14Z,,,,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454355,541,1,2,56,1,27xvwccz8kpmqsefjv2b2sc0o,1,36.5,24.5,2022-08-28T14:15:21.893Z,2022-08-28T23:37:13Z,3740043811,141,24.0,3740043809,140,42.1,3741848301,178,,3740043815,213,6.2,3740043807,56,Back,3740043813,212,5.9,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454345,500,45,2,56,2,bx0cdmzr2gwr70ez72dorx82p,0,59.3,72.5,2022-08-28T14:15:23.096Z,2022-08-28T23:37:12Z,3740043951,233,542,3740043773,56,Center,3740043775,285,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454373,542,3,2,56,2,27xvwccz8kpmqsefjv2b2sc0o,1,40.7,27.5,2022-08-28T14:15:23.096Z,2022-08-28T23:37:12Z,3740043895,286,,3740043893,56,Back,3741848879,178,,3740043921,233,500,3740798685,464,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454395,543,1,2,56,5,27xvwccz8kpmqsefjv2b2sc0o,1,51,12.1,2022-08-28T14:15:26.729Z,2022-08-28T23:37:10Z,3740044017,140,43.4,3740044023,212,9.9,3740044027,213,3.8,3740044015,56,Back,3740044019,141,3.4,3741849319,178,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454465,544,1,2,56,7,27xvwccz8kpmqsefjv2b2sc0o,1,42.9,11.5,2022-08-28T14:15:28.592Z,2022-08-28T23:37:10Z,3740044415,212,14.7,3740044413,141,25.5,3741849805,178,,3740044417,213,2.4,3740044411,140,32.2,3740044409,56,Back,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454541,545,1,2,56,9,27xvwccz8kpmqsefjv2b2sc0o,1,30.7,26.4,2022-08-28T14:15:30.681Z,2022-08-28T23:37:09Z,3741850141,178,,3740044781,56,Back,3740044789,213,2.3,3740044785,141,53.1,3740044783,140,15.5,3740044787,212,24.2,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454577,546,1,2,56,19,27xvwccz8kpmqsefjv2b2sc0o,1,17.5,64.8,2022-08-28T14:15:39.845Z,2022-08-28T23:37:07Z,3740044973,213,6.1,3740044965,56,Back,3741850511,178,,3740044967,140,24.8,3740044971,212,7.8,3740044969,141,63.1,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454611,547,1,2,56,20,27xvwccz8kpmqsefjv2b2sc0o,1,28.3,61.8,2022-08-28T14:15:41.787Z,2022-08-28T23:37:06Z,3741850627,178,,3740045159,213,2.8,3740045153,141,68.5,3740045149,140,15.5,3740045157,212,14.2,3740045147,56,Back,,,,,,,26mggguhavwmnq1oak12ket,D. Payet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454685,548,1,2,56,23,27xvwccz8kpmqsefjv2b2sc0o,1,16,71.9,2022-08-28T14:15:44.284Z,2022-08-28T23:37:06Z,3740045541,213,0.8,3740045539,212,26.0,3740045533,56,Back,3740045537,141,98.1,3741850751,178,,3740045535,140,34.1,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454711,549,1,2,56,30,27xvwccz8kpmqsefjv2b2sc0o,1,51.4,95,2022-08-28T14:15:51.293Z,2022-08-28T23:37:04Z,3740045651,140,43.9,3740045649,56,Back,3740045655,212,15.4,3741850833,178,,3740045657,213,4.2,3740045653,141,75.6,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454739,550,1,2,56,31,27xvwccz8kpmqsefjv2b2sc0o,1,43.8,77.9,2022-08-28T14:15:52.225Z,2022-08-28T23:37:03Z,3740045813,140,51.7,3740045817,212,8.3,3740045815,141,77.9,3740045819,213,0.0,3740045811,56,Center,3741851041,178,,,,,,,,26mggguhavwmnq1oak12ket,D. Payet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454753,551,1,2,56,33,27xvwccz8kpmqsefjv2b2sc0o,1,51.8,84.6,2022-08-28T14:15:54.587Z,2022-08-28T23:37:02Z,3740045889,212,9.2,3740045891,213,0.8,3741851169,178,,3740045883,56,Left,3740045887,141,94.1,3740045885,140,58.1,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454789,552,1,2,56,34,27xvwccz8kpmqsefjv2b2sc0o,1,57.9,97.2,2022-08-28T14:15:55.686Z,2022-08-28T23:37:02Z,3740046129,56,Center,3740046131,140,54.1,3741851337,178,,3740046135,212,16.7,3740046137,213,4.5,3740046133,141,73.3,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452802401,1485,83,2,56,37,bx0cdmzr2gwr70ez72dorx82p,1,47.5,28,2022-08-28T14:15:58.106Z,2022-08-28T23:37:01Z,3741958869,399,37901,,,,,,,,,,,,,,,,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454849,553,1,2,56,37,27xvwccz8kpmqsefjv2b2sc0o,1,52.5,71.9,2022-08-28T14:15:58.142Z,2022-08-28T23:37:00Z,3740046505,140,42.0,3740046513,1,,3741851753,178,,3740046503,56,Back,3740046507,141,24.6,3740046511,213,4.4,3740046509,212,34.0,,,,26mggguhavwmnq1oak12ket,D. Payet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454857,554,61,2,56,41,27xvwccz8kpmqsefjv2b2sc0o,1,40.2,28.5,2022-08-28T14:16:02.344Z,2022-08-28T23:36:59Z,3740046527,238,,3741853173,178,,3740046525,56,Back,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455235,502,5,2,56,42,bx0cdmzr2gwr70ez72dorx82p,1,54,101.8,2022-08-28T14:16:03.545Z,2022-08-28T21:25:48Z,3740052055,233,555,3740048585,347,,3740048581,56,Left,,,,,,,,,,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452454875,555,5,2,56,42,27xvwccz8kpmqsefjv2b2sc0o,0,46,-1.8,2022-08-28T14:16:03.545Z,2022-08-28T21:25:48Z,3740046641,56,Back,3740052113,233,502,3740046643,347,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455161,501,17,2,56,47,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T14:16:08.340Z,2022-08-28T21:25:53Z,3740048163,31,,3740048167,13,243,3740048165,392,,,,,,,,,,,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455415,503,18,2,57,34,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T14:16:55.403Z,2022-08-29T00:41:27Z,3740049613,55,504,3740049567,44,Midfielder,3740049565,42,,3740049569,59,21,,,,,,,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455423,504,19,2,57,34,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T14:16:55.404Z,2022-08-29T00:41:28Z,3740049591,42,,3740049603,44,Midfielder,3740049599,292,7,3740049605,55,503,3740049595,145,4,3740049597,59,19,3740049601,293,4,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455479,556,18,2,57,38,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T14:16:59.347Z,2022-08-29T00:41:49Z,3740049957,42,,3740049961,59,23,3740050029,55,557,3740049959,44,Defender,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455485,557,19,2,57,38,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T14:16:59.348Z,2022-08-29T00:41:50Z,3740056703,292,4,3740049989,42,,3740049999,55,556,3740056705,293,4,3740049995,59,3,3740049997,44,Defender,3740049993,145,4,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455901,505,18,2,57,39,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T14:17:00.602Z,2022-08-29T00:41:40Z,3740052269,44,Defender,3740052271,59,26,3740052267,42,,3740052335,55,506,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455903,506,19,2,57,39,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T14:17:00.603Z,2022-08-29T00:41:40Z,3740052295,44,Defender,3740052287,145,3,3740052293,293,1,3740052297,55,505,3740052279,42,,3740052291,292,3,3740052289,59,20,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452457629,591,40,2,57,42,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T14:17:02.835Z,2022-08-28T22:13:49Z,3740061753,130,17,3740061757,194,26mggguhavwmnq1oak12ket,3740061747,30,"26atxu4fr8f87oi8mt6z70mhh, c4w6l0ha9pvwljyh3aejqz3yt, dqsslq1iz1azubowq3anwws4q, 74edqcuzfzy7nswqzn0v3pe22, 9jw0h4escxh3eqz8oh860r3yt, bb5eekaj9i0dbckrkb629qg2d, 8s259ktv9j6ei0f8rh2msqfh1, 5fbnkkf1saix4lonwx1i9k7o5, vl1b0gayryiqvl5dlukpmswl, asvqr3i5wcjiajxipt1qvldyh, 26mggguhavwmnq1oak12ket, d1d3v27d4r6vme6n2w5umaacp, a68fosxpgtyxj64ex9f6nget, 6gymgqxnu2zavuxgp6amm3zkl, cip5lla8zu8gru2m4popsstlh, 5rh9yiue1qnabbwoyweyus5t6, ekm47qd8w1x0456lm1tmf5re1, 2p70qo9oxplufwnhlrl2b8v3e, 4dbs7cgevy096gouv60eurh05",3740061755,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3740061749,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",3740061751,59,"16, 7, 30, 5, 3, 99, 21, 27, 70, 6, 10, 11, 13, 15, 17, 18, 22, 29, 36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452456839,526,40,2,57,42,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T14:17:02.852Z,2022-08-28T22:12:49Z,3740057301,59,"1, 20, 23, 19, 4, 42, 29, 8, 7, 16, 14, 37, 11, 22, 33, 90",3740057297,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",3740057309,194,azuc3tma44xyrbgf5y279o1xx,3740057295,30,"8govqd0xf8ijst50tgypaep5h, 99f4n1ws494k96r9ewdcrecbt, 8f3bhiy6r5eei1n25exhbwr8p, 6j0ogojh2b7poyceg7i3k09yi, azuc3tma44xyrbgf5y279o1xx, 2e0ipswbkv4vf7lav6ee1j3oq, 3n9jnuteyjx6w6dxviuead0b9, vja0xo3xiuax8eh0b6q3y09, e3kdoxu1kwn2w3wwi1rqhvr9x, 5o0h8eeydl8t92qp3ywekqh1x, 5ak9fwtqlr2pll0nsv5br7p7u, cjgrtf1xc97ir3b64cnl9ecyc, 6u2ob6fv950r1qve8uejkq2uh, 9tgbdheyuooa8cfz06l577end, 9yjtdz1toq241g6cgdty94lck, 8pgocmr00qw7b9919c8zh4bmx",3740057305,130,8,3740057307,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452457209,532,1,2,57,52,bx0cdmzr2gwr70ez72dorx82p,1,50.4,100,2022-08-28T14:17:12.898Z,2022-08-28T23:36:59Z,3740064419,212,11.8,3740065993,238,,3740064411,107,,3740064421,213,5.5,3740064413,56,Left,3740064417,141,88.8,3740064415,140,58.3,3740066109,189,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452458375,538,61,2,57,55,bx0cdmzr2gwr70ez72dorx82p,1,51.2,89.9,2022-08-28T14:17:15.887Z,2022-08-28T23:36:59Z,3740067627,56,Left,3740067809,238,,3740067953,189,,3741889785,178,,,,,,,,,,,,,,5ak9fwtqlr2pll0nsv5br7p7u,B. Brahimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455805,558,52,2,57,59,27xvwccz8kpmqsefjv2b2sc0o,1,14.2,43.4,2022-08-28T14:17:20.804Z,2022-08-28T23:36:58Z,3740803621,376,,3741889911,178,,,,,,,,,,,,,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455873,559,80,2,58,7,27xvwccz8kpmqsefjv2b2sc0o,0,14.2,54.4,2022-08-28T14:17:27.845Z,2022-08-28T23:36:58Z,3741890049,178,,,,,,,,,,,,,,,,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455935,560,1,2,58,8,27xvwccz8kpmqsefjv2b2sc0o,0,16.3,60.6,2022-08-28T14:17:29.655Z,2022-08-28T23:36:58Z,3740052487,1,,3740052483,212,45.8,3740052485,213,0.2,3740052479,140,59.2,3740052475,198,,3741891087,178,,3740052473,157,,3740052477,56,Center,26atxu4fr8f87oi8mt6z70mhh,Pau López,3740052481,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455953,507,1,2,58,11,bx0cdmzr2gwr70ez72dorx82p,0,38.4,25.8,2022-08-28T14:17:32.247Z,2022-08-28T23:36:58Z,3740052549,141,28.3,3740052551,212,20.4,3741891585,178,,3740052547,140,57.8,3740052553,213,0.1,3740052543,3,,3740052545,56,Center,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455999,561,61,2,58,13,27xvwccz8kpmqsefjv2b2sc0o,0,46.5,69.3,2022-08-28T14:17:33.994Z,2022-08-28T23:36:57Z,3741893873,388,,3740052753,56,Back,,,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452455995,508,49,2,58,15,bx0cdmzr2gwr70ez72dorx82p,1,44.1,35.4,2022-08-28T14:17:36.253Z,2022-08-28T23:36:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452456053,509,1,2,58,16,bx0cdmzr2gwr70ez72dorx82p,1,42.7,29.5,2022-08-28T14:17:37.804Z,2022-08-28T23:36:55Z,3741894373,178,,3740053067,213,4.5,3740053063,141,12.7,3740053065,212,11.8,3740053059,56,Back,3740053061,140,39.9,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452456131,510,1,2,58,21,bx0cdmzr2gwr70ez72dorx82p,1,38.9,12.9,2022-08-28T14:17:42.189Z,2022-08-28T23:36:53Z,3740053455,56,Back,3742121433,1,,3740053457,140,32.2,3740053463,213,1.8,3740053461,212,33.4,3740053459,141,60.9,3741894539,178,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452456145,511,1,2,58,29,bx0cdmzr2gwr70ez72dorx82p,1,46.1,69.5,2022-08-28T14:17:49.902Z,2022-08-28T23:36:51Z,3741894795,178,,3740053537,141,91.4,3740053533,140,39.7,3740053541,212,16.3,3740053543,213,2.0,3740053529,56,Back,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452456183,512,1,2,58,30,bx0cdmzr2gwr70ez72dorx82p,1,43.4,90,2022-08-28T14:17:51.705Z,2022-08-28T23:36:51Z,3740053749,140,31.4,3740053751,141,81.3,3740053753,212,13.9,3740053747,56,Back,3741894999,178,,3740053755,213,3.6,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452456211,513,1,2,58,33,bx0cdmzr2gwr70ez72dorx82p,1,34,77.1,2022-08-28T14:17:53.835Z,2022-08-28T23:36:50Z,3740053889,140,13.5,3741895249,178,,3740053891,141,49.4,3740053887,56,Back,3740053895,213,3.9,3740053893,212,28.6,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452456253,514,1,2,58,35,bx0cdmzr2gwr70ez72dorx82p,1,13.5,50.5,2022-08-28T14:17:56.704Z,2022-08-28T23:36:50Z,3740054099,56,Back,3740054101,140,22.1,3741895511,178,,3740054103,141,33.5,3740054107,213,5.4,3740054105,212,14.7,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452456265,515,1,2,58,37,bx0cdmzr2gwr70ez72dorx82p,1,19.7,39.5,2022-08-28T14:17:58.722Z,2022-08-28T23:36:49Z,3741895715,178,,3740054155,140,30.5,3740054153,56,Back,3740054157,141,10.6,3740054161,213,5.2,3740054159,212,22.7,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452456289,516,1,2,58,40,bx0cdmzr2gwr70ez72dorx82p,1,35.8,4.1,2022-08-28T14:18:01.361Z,2022-08-28T23:36:49Z,3740054269,140,52.8,3740054271,141,7.3,3740054273,212,18.0,3740054267,56,Right,3741896075,178,,3740054275,213,0.1,,,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452456317,517,1,2,58,41,bx0cdmzr2gwr70ez72dorx82p,1,50.8,4,2022-08-28T14:18:02.289Z,2022-08-28T23:36:48Z,3740054425,212,11.9,3740054423,141,16.4,3740054427,213,2.4,3741896377,178,,3740054421,140,42.8,3740054419,56,Back,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452456423,518,3,2,58,42,bx0cdmzr2gwr70ez72dorx82p,1,45.5,9.9,2022-08-28T14:18:03.437Z,2022-08-28T23:36:47Z,3741896801,178,,3740805605,465,,3740054971,286,,3740054969,56,Back,3740054989,233,562,,,,,,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
