id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value
2507003913,24,1,1,3,20,2cjpmotqo8phcqfpgo9xf4gel,1,31.9,47.9,2023-02-12T14:04:36.165Z,2023-02-13T06:43:22Z,4028395365,213,0.7,4028395359,140,58.1,4030389427,178,,4028395367,1,,4028395363,212,35.8,4028395361,141,81.5,4028395357,56,Left,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507003923,25,1,1,3,26,2cjpmotqo8phcqfpgo9xf4gel,0,85.4,76.8,2023-02-12T14:04:42.176Z,2023-02-13T06:43:21Z,4030389439,178,,4029243593,224,,4028395399,141,50.0,4028395403,213,5.0,4029243595,72,,4028395391,2,,4028395397,140,91.0,4028395395,56,Center,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,4028395401,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507004139,31,16,1,3,28,3adj8hkws0z1al232bg2h6tk0,1,3.9,50.1,2023-02-12T14:04:43.905Z,2023-02-13T06:43:20Z,4028396445,28,,4028401325,230,98.4,4029265203,396,51.6,4028401323,103,11.4,4029264459,282,147,4029264453,280,OWN_GOAL,4028400021,72,,4030389631,389,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,4029264457,281,859tcp8023r5cki7uju30l9t5,4028400023,374,2023-02-12 14:04:43.437,4028477703,16,4028477705,78,4029264451,23,4028396447,56,Center,4028401327,231,50.5,4028401321,102,51.3,4028400029,375,03:28.244,4029265201,395,2.0,,,,,,,,,,,,
2507005463,32,43,1,4,42,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-02-12T14:05:58.052Z,2023-02-12T14:06:09Z,4028402889,140,33.0,4028402895,213,3.5,4028402897,279,G,4028402893,212,18.8,4028402887,56,Back,4028402891,141,40.3,4028403743,144,1,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507005897,33,1,1,5,4,3adj8hkws0z1al232bg2h6tk0,1,50.2,50.4,2023-02-12T14:06:19.284Z,2023-02-13T03:19:56Z,4028404939,56,Back,4028404949,279,G,4028404941,140,33.1,4030389647,178,,4028404947,213,3.6,4028404943,141,37.6,4028404945,212,20.0,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006019,34,1,1,5,7,3adj8hkws0z1al232bg2h6tk0,0,33.4,42.7,2023-02-12T14:06:22.300Z,2023-02-13T06:43:19Z,4028405631,212,50.5,4028405629,141,86.9,4028405625,56,Left,4028405635,1,,4028405623,155,,4030389657,178,,4028405627,140,72.1,4028405633,213,0.6,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006043,26,44,1,5,10,2cjpmotqo8phcqfpgo9xf4gel,1,31.7,18.1,2023-02-12T14:06:25.311Z,2023-02-13T06:43:18Z,4028405723,285,,4028405737,233,35,4028405721,56,Back,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006021,35,44,1,5,10,3adj8hkws0z1al232bg2h6tk0,0,68.3,81.9,2023-02-12T14:06:25.312Z,2023-02-13T06:43:18Z,4028405793,233,26,4028405643,286,,4028405641,56,Left,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006073,27,1,1,5,10,2cjpmotqo8phcqfpgo9xf4gel,1,31.2,16.6,2023-02-12T14:06:25.436Z,2023-02-13T06:43:17Z,4028405873,140,31.3,4028405875,141,15.7,4028405869,3,,4028405879,213,4.9,4028405871,56,Back,4028405877,212,0.6,4030389687,388,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507048203,338,61,1,5,10,2cjpmotqo8phcqfpgo9xf4gel,1,31.6,15.5,2023-02-12T14:06:25.489Z,2023-02-13T06:43:17Z,4028617907,56,Back,4030389711,388,,4030389709,15,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006087,28,5,1,5,12,2cjpmotqo8phcqfpgo9xf4gel,0,34.6,-1.3,2023-02-12T14:06:27.471Z,2023-02-13T03:20:18Z,4028406515,233,36,4028405941,347,,4028405939,56,Back,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006197,36,5,1,5,12,3adj8hkws0z1al232bg2h6tk0,1,65.4,101.3,2023-02-12T14:06:27.471Z,2023-02-13T03:20:17Z,4028406463,347,,4028406475,233,28,4028406461,56,Left,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006275,37,1,1,5,20,3adj8hkws0z1al232bg2h6tk0,1,60.6,100,2023-02-12T14:06:35.276Z,2023-02-13T06:43:16Z,4028406819,141,89.4,4028406821,212,12.7,4028406813,107,,4028406817,140,70.1,4028406823,213,5.6,4028406815,56,Left,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006295,38,1,1,5,20,3adj8hkws0z1al232bg2h6tk0,1,62.5,92.4,2023-02-12T14:06:35.961Z,2023-02-13T06:43:16Z,4028406951,212,5.7,4030389739,178,,4028406949,141,93.9,4028406945,56,Left,4028406947,140,67.8,4028406953,213,0.2,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006313,39,1,1,5,21,3adj8hkws0z1al232bg2h6tk0,0,58.2,98.8,2023-02-12T14:06:36.810Z,2023-02-13T06:43:15Z,4028407051,155,,4030389747,178,,4028407059,212,28.2,4028407055,140,77.8,4028407061,213,5.5,4028407057,141,70.5,4028407053,56,Center,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006345,29,1,1,5,23,2cjpmotqo8phcqfpgo9xf4gel,0,25.9,26.2,2023-02-12T14:06:38.673Z,2023-02-13T06:43:15Z,4028407223,140,37.6,4028407227,212,22.8,4028407225,141,0.0,4030389777,388,,4028407229,213,5.3,4028407219,3,,4028407221,56,Back,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006359,30,5,1,5,25,2cjpmotqo8phcqfpgo9xf4gel,0,37.3,-1.8,2023-02-12T14:06:41.055Z,2023-02-13T03:23:27Z,4028407277,347,,4028407275,56,Back,4028408115,233,40,,,,,,,,,,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006541,40,5,1,5,25,3adj8hkws0z1al232bg2h6tk0,1,62.7,101.8,2023-02-12T14:06:41.055Z,2023-02-13T03:23:27Z,4028408099,233,30,4028408077,56,Left,4028408079,347,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006593,41,1,1,5,32,3adj8hkws0z1al232bg2h6tk0,0,62.6,100,2023-02-12T14:06:47.858Z,2023-02-13T06:43:14Z,4028408329,140,86.9,4028408331,141,87.8,4028408327,56,Left,4028408333,212,27.1,4028408337,1,,4028408325,107,,4028408335,213,5.9,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006639,31,44,1,5,34,2cjpmotqo8phcqfpgo9xf4gel,1,16.2,9,2023-02-12T14:06:49.451Z,2023-02-13T06:43:14Z,4028408531,285,,4028408529,56,Back,4028408639,233,42,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006599,42,44,1,5,34,3adj8hkws0z1al232bg2h6tk0,0,83.8,91,2023-02-12T14:06:49.452Z,2023-02-13T06:43:14Z,4028408593,233,31,4028408347,56,Left,4028408353,286,,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007645,41,12,1,5,34,2cjpmotqo8phcqfpgo9xf4gel,1,14.6,12.6,2023-02-12T14:06:49.536Z,2023-02-13T06:43:13Z,4028413203,141,6.2,4028413263,15,,4028413215,213,4.2,4028413209,212,4.9,4028413199,56,Back,4030390263,388,,4028413201,140,12.5,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006611,43,61,1,5,34,3adj8hkws0z1al232bg2h6tk0,1,84.2,91.4,2023-02-12T14:06:49.637Z,2023-02-13T06:43:13Z,4030390385,15,,4028408415,56,Left,4030390387,388,,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006693,32,5,1,5,36,2cjpmotqo8phcqfpgo9xf4gel,1,14.2,-1.6,2023-02-12T14:06:51.299Z,2023-02-13T03:24:10Z,4028408759,347,,4028408757,56,Back,4028408837,233,44,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006631,44,5,1,5,36,3adj8hkws0z1al232bg2h6tk0,0,85.8,101.6,2023-02-12T14:06:51.299Z,2023-02-13T03:24:11Z,4028408501,347,,4028408923,233,32,4028408499,56,Left,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007003,33,1,1,5,49,2cjpmotqo8phcqfpgo9xf4gel,1,15.1,0,2023-02-12T14:07:04.306Z,2023-02-13T06:43:12Z,4028410199,56,Back,4028410201,140,13.4,4028410197,107,,4028410207,213,1.8,4028410203,141,8.5,4028410205,212,7.4,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381025,815,67,1,5,50,2cjpmotqo8phcqfpgo9xf4gel,1,16.5,11,2023-02-12T14:07:05.251Z,2023-02-13T06:43:12Z,4030394431,233,943,,,,,,,,,,,,,,,,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381023,943,67,1,5,50,3adj8hkws0z1al232bg2h6tk0,0,83.5,89,2023-02-12T14:07:05.252Z,2023-02-13T06:43:11Z,4030394435,233,815,,,,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007023,34,1,1,5,50,2cjpmotqo8phcqfpgo9xf4gel,0,16.6,11.6,2023-02-12T14:07:05.282Z,2023-02-13T06:43:11Z,4028410305,236,,4028410311,286,,4028410283,213,3.7,4028410275,56,Back,4028410279,141,7.1,4028410307,233,45,4028410277,140,12.3,4028410281,212,5.5,230qvyk9dg4plwzobjj6thmqy,L. Leroy,4030390463,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006957,45,74,1,5,50,3adj8hkws0z1al232bg2h6tk0,1,84,89.9,2023-02-12T14:07:05.360Z,2023-02-13T06:43:10Z,4030390497,178,,4028410357,233,34,4028409991,285,,4028409987,56,Left,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507183739,779,1,1,5,51,2cjpmotqo8phcqfpgo9xf4gel,0,14.6,8.2,2023-02-12T14:07:06.625Z,2023-02-13T06:43:10Z,4029340197,212,6.1,4029341259,233,911,4029340191,56,Back,4029340199,213,3.2,4030390865,178,,4029340195,141,7.8,4029340193,140,8.8,4029340659,286,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,4029340657,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507183905,911,74,1,5,51,3adj8hkws0z1al232bg2h6tk0,1,86.9,94.6,2023-02-12T14:07:06.770Z,2023-02-13T06:43:09Z,4029341221,56,Left,4030390885,178,,4029341273,233,779,4029341223,285,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507006997,46,49,1,5,52,3adj8hkws0z1al232bg2h6tk0,1,91.4,85.9,2023-02-12T14:07:07.637Z,2023-02-13T06:43:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007033,47,1,1,5,53,3adj8hkws0z1al232bg2h6tk0,0,95.9,85.5,2023-02-12T14:07:08.815Z,2023-02-13T06:43:08Z,4028410345,213,4.1,4030390933,178,,4029342449,72,,4028410333,2,,4028410343,212,18.2,4029342447,386,,4028410337,56,Center,4028410341,141,63.0,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,4028410339,140,86.5,4029342445,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007121,35,12,1,5,54,2cjpmotqo8phcqfpgo9xf4gel,1,11.2,36.5,2023-02-12T14:07:09.822Z,2023-02-13T06:43:07Z,4028410777,213,5.2,4028410773,141,11.7,4028410775,212,19.0,4030390947,178,,4028410769,56,Back,4028410771,140,19.6,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007127,36,49,1,5,55,2cjpmotqo8phcqfpgo9xf4gel,1,24.8,19.3,2023-02-12T14:07:11.188Z,2023-02-13T06:43:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007135,37,3,1,5,57,2cjpmotqo8phcqfpgo9xf4gel,0,23.3,8.8,2023-02-12T14:07:12.620Z,2023-02-13T06:43:06Z,4030390987,178,,4028410843,285,,4029345093,465,,4028410841,56,Back,4028410881,233,48,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007139,48,7,1,5,57,3adj8hkws0z1al232bg2h6tk0,0,76.7,91.2,2023-02-12T14:07:12.837Z,2023-02-13T06:43:05Z,4029346087,385,,4028410849,56,Left,4030391003,178,,4028410851,286,,4028410875,233,37,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007153,38,61,1,5,57,2cjpmotqo8phcqfpgo9xf4gel,1,23.7,7.7,2023-02-12T14:07:13.057Z,2023-02-13T06:43:05Z,4030391025,178,,4028410911,56,Back,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007177,49,49,1,5,58,3adj8hkws0z1al232bg2h6tk0,1,74.4,91,2023-02-12T14:07:13.599Z,2023-02-13T06:43:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007213,50,1,1,5,59,3adj8hkws0z1al232bg2h6tk0,1,69.9,95.2,2023-02-12T14:07:14.857Z,2023-02-13T06:43:03Z,4030391037,178,,4028411197,56,Center,4028411203,212,18.4,4028411205,213,4.7,4028411199,140,69.2,4028411201,141,68.1,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007267,51,1,1,6,1,3adj8hkws0z1al232bg2h6tk0,1,64.4,78.6,2023-02-12T14:07:16.650Z,2023-02-13T06:43:03Z,4030391045,178,,4028411465,213,5.5,4028411459,140,75.1,4028411463,212,15.5,4028411461,141,63.0,4028411457,56,Center,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017971,95,45,1,6,3,2cjpmotqo8phcqfpgo9xf4gel,0,33.4,27.8,2023-02-12T14:07:18.306Z,2023-02-13T06:43:02Z,4028463877,285,,4028463875,56,Back,4028463951,233,124,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018065,124,3,1,6,3,3adj8hkws0z1al232bg2h6tk0,1,66.6,72.2,2023-02-12T14:07:18.306Z,2023-02-13T06:43:01Z,4028463767,286,,4028463765,56,Center,4029351541,464,,4030391053,178,,4028463915,233,95,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007313,52,1,1,6,4,3adj8hkws0z1al232bg2h6tk0,1,65,79,2023-02-12T14:07:19.510Z,2023-02-13T06:43:00Z,4028411659,141,94.2,4030391071,178,,4028411665,213,0.9,4028411657,140,72.9,4028411655,56,Left,4028411661,212,13.3,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007335,53,1,1,6,5,3adj8hkws0z1al232bg2h6tk0,1,64.9,94.5,2023-02-12T14:07:20.529Z,2023-02-13T06:42:59Z,4028411769,141,96.0,4028411775,213,0.1,4030391089,178,,4028411767,140,80.1,4028411763,56,Left,4028411773,212,16.0,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007381,54,1,1,6,7,3adj8hkws0z1al232bg2h6tk0,0,78.2,97.3,2023-02-12T14:07:22.424Z,2023-02-13T06:42:58Z,4028411973,141,77.3,4028411977,213,5.8,4028411969,56,Center,4030391113,178,,4028411971,140,100.0,4028411975,212,27.8,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007395,39,56,1,6,9,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2023-02-12T14:07:24.795Z,2023-02-13T06:42:58Z,4028412035,56,Back,,,,,,,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007417,40,5,1,6,10,2cjpmotqo8phcqfpgo9xf4gel,1,-1.2,28.2,2023-02-12T14:07:25.788Z,2023-02-13T03:27:24Z,4028412137,346,,4028412135,56,Back,4028412171,233,55,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507007401,55,5,1,6,10,3adj8hkws0z1al232bg2h6tk0,0,101.2,71.8,2023-02-12T14:07:25.788Z,2023-02-13T03:27:25Z,4028412063,56,Center,4028412065,346,,4028412219,233,40,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008041,42,1,1,6,32,2cjpmotqo8phcqfpgo9xf4gel,1,4.6,55.3,2023-02-12T14:07:47.772Z,2023-02-13T06:50:15Z,4028415787,189,,4028415175,141,79.1,4028415177,212,19.1,4028415173,140,14.2,4028415171,56,Back,4028415169,124,,4028415179,213,1.0,4028415185,237,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008053,43,1,1,6,37,2cjpmotqo8phcqfpgo9xf4gel,0,20.2,89.3,2023-02-12T14:07:52.422Z,2023-02-13T06:42:57Z,4030391203,178,,4028415215,56,Center,4028415225,212,42.0,4028415227,213,5.6,4028415223,141,51.8,4028415211,155,,4028415219,140,52.0,4028415229,1,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008047,56,49,1,6,39,3adj8hkws0z1al232bg2h6tk0,1,46.1,43.8,2023-02-12T14:07:55.111Z,2023-02-13T06:42:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008077,57,1,1,6,41,3adj8hkws0z1al232bg2h6tk0,0,52.1,60.8,2023-02-12T14:07:57.093Z,2023-02-13T06:42:56Z,4028415335,56,Center,4028415343,141,63.0,4028415349,212,17.0,4028415339,140,68.2,4030391285,178,,4028415353,213,0.1,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008089,44,49,1,6,43,2cjpmotqo8phcqfpgo9xf4gel,1,34.6,37,2023-02-12T14:07:58.325Z,2023-02-13T06:42:55Z,,,,,,,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008129,45,1,1,6,44,2cjpmotqo8phcqfpgo9xf4gel,0,37.7,36.7,2023-02-12T14:07:59.325Z,2023-02-13T06:42:54Z,4028415589,212,3.1,4030391347,178,,4028415635,233,58,4028415581,56,Back,4028415633,236,,4028415587,141,40.6,4028415591,213,1.0,4028415641,286,,859tcp8023r5cki7uju30l9t5,F. Sacko,4028415585,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008131,58,74,1,6,44,3adj8hkws0z1al232bg2h6tk0,1,62.2,66.6,2023-02-12T14:07:59.332Z,2023-02-13T06:42:53Z,4028415601,56,Center,4028415691,233,45,4030391367,178,,4028415603,285,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008159,59,61,1,6,44,3adj8hkws0z1al232bg2h6tk0,1,56,54.4,2023-02-12T14:08:00.136Z,2023-02-13T06:42:53Z,4030391389,178,,4028415781,56,Center,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008197,60,49,1,6,45,3adj8hkws0z1al232bg2h6tk0,1,56.6,48.3,2023-02-12T14:08:00.773Z,2023-02-13T06:42:53Z,,,,,,,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008259,61,1,1,6,49,3adj8hkws0z1al232bg2h6tk0,1,52.3,67.9,2023-02-12T14:08:04.863Z,2023-02-13T06:42:50Z,4030391561,178,,4028416247,212,14.0,4028416243,140,45.3,4028416245,141,85.4,4028416251,213,2.1,4028416241,56,Back,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008295,62,1,1,6,51,3adj8hkws0z1al232bg2h6tk0,1,46.5,90.5,2023-02-12T14:08:06.329Z,2023-02-13T06:42:49Z,4028416421,56,Back,4028416429,213,4.1,4028416425,141,69.3,4030391585,178,,4028416427,212,17.1,4028416423,140,37.8,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008349,63,1,1,6,53,3adj8hkws0z1al232bg2h6tk0,1,38.1,71.5,2023-02-12T14:08:08.573Z,2023-02-13T06:42:48Z,4028416665,140,40.6,4028416663,56,Back,4028416667,141,28.7,4028416671,213,4.8,4030391603,178,,4028416669,212,29.2,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008397,64,1,1,6,56,3adj8hkws0z1al232bg2h6tk0,1,39.4,28.9,2023-02-12T14:08:11.402Z,2023-02-13T06:42:48Z,4028416881,213,5.6,4028416873,56,Right,4028416877,141,5.8,4028416875,140,58.8,4030391621,178,,4028416879,212,25.7,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008457,65,1,1,6,58,3adj8hkws0z1al232bg2h6tk0,0,55.2,6.9,2023-02-12T14:08:13.710Z,2023-02-13T06:42:47Z,4028417191,141,5.6,4028417187,56,Right,4028417195,213,6.2,4028417189,140,71.8,4028417193,212,17.5,4030391641,178,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507008479,46,61,1,7,0,2cjpmotqo8phcqfpgo9xf4gel,0,29.5,97.7,2023-02-12T14:08:15.605Z,2023-02-13T06:42:46Z,4028417315,56,Back,4030391671,178,,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
