id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2509961985,695,1,2,83,21,17o35s8assv3kamxowzz77k4r,0,47.4,23.3,2023-02-19T15:40:25.296Z,2023-02-19T22:34:04Z,4044034889,1,,4044034887,213,1.3,4045047755,178,,4044034879,56,Left,4044034877,196,,4044034885,212,50.8,4044034881,140,58.7,4044034875,155,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,4044034883,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509962001,876,8,2,83,24,z1wbqtd0fz5t5eezjvrbld3h,1,34.3,13.8,2023-02-19T15:40:28.093Z,2023-02-19T22:34:04Z,4044835315,385,,4044034975,15,,4045048041,388,,4044034957,56,Back,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963293,696,5,2,83,25,17o35s8assv3kamxowzz77k4r,1,59.8,101.4,2023-02-19T15:40:29.126Z,2023-02-19T20:27:17Z,4044041737,233,877,4044041691,347,,4044041689,56,Left,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509962015,877,5,2,83,25,z1wbqtd0fz5t5eezjvrbld3h,0,40.2,-1.4,2023-02-19T15:40:29.126Z,2023-02-19T20:27:17Z,4044035027,347,,4044041769,233,696,4044035025,56,Back,,,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509962925,878,18,2,84,4,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-02-19T15:41:07.939Z,2023-02-20T01:43:13Z,4044039793,55,879,4044039747,59,21,4044039745,44,Midfielder,4044039743,42,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509962927,879,19,2,84,4,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-02-19T15:41:07.940Z,2023-02-20T01:43:14Z,4044039753,42,,4044039769,44,Midfielder,4044039771,55,878,4044039765,293,5,4044039761,292,5,4044039757,145,8,4044039759,59,10,,,,85gmjxvy1g5aj1lcizegwuaui,J. Doku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963103,880,18,2,84,11,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-02-19T15:41:15.473Z,2023-02-20T01:44:20Z,4044040667,44,Forward,4044040669,59,9,4044040743,55,881,4044040665,42,,,,,,,,,,,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963113,881,19,2,84,11,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-02-19T15:41:15.474Z,2023-02-20T01:44:21Z,4044040729,292,9,4044040727,59,34,4044040735,55,880,4044040731,293,3,4044040733,44,Forward,4044040725,145,9,4044040721,42,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963475,882,40,2,84,25,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-02-19T15:41:29.041Z,2023-02-19T15:42:02Z,4044042761,59,"30, 90, 3, 8, 23, 18, 14, 10, 19, 6, 34, 1, 2, 5, 15",4044042765,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",4044042763,130,8,4044042757,30,"cym4wbw14zw1jh4jsp3sbyk0l, 9irgn82qm11logbhup51rg5wp, 92qqdiryqd8juqdjq8585476y, 9br2z5cf6stmnidehwo5a8afp, bamobogg0wjnxd43nxunt3h4a, 47bjfjrtjv3uv5lnguc2ycg0k, draibw1vui84ciizu30az81jp, 85gmjxvy1g5aj1lcizegwuaui, 6u2ob6fv950r1qve8uejkq2uh, 49vfeofafswzu1f6rekqjbjhm, cxa3j4u8eh5w947p1iba47yfo, 3o70kdbjt6w1aw7rkq3a4fecq, otan631zzfnq2sektkl3ywo9, 8qlz4omhgfnzyb2cgeou7xn56, ayx2iydekv69471d92zmpbbze",4044042759,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5",4044042767,194,draibw1vui84ciizu30az81jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965055,705,18,2,84,27,17o35s8assv3kamxowzz77k4r,1,0,0,2023-02-19T15:41:31.602Z,2023-02-20T01:43:37Z,4044051009,55,706,4044050887,44,Forward,4044050885,42,,4044050889,59,22,,,,,,,,,,,,,7hn66gfq3xw08afo501l9x5as,A. Maurer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965061,706,19,2,84,27,17o35s8assv3kamxowzz77k4r,1,0,0,2023-02-19T15:41:31.603Z,2023-02-20T01:43:38Z,4044050911,42,,4044050939,55,705,4044050937,44,Midfielder,4044050917,145,11,4044050925,292,7,4044050921,59,31,4044050931,293,3,,,,822pzsxxhxdofvitaabixgzu2,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509966503,717,18,2,84,30,17o35s8assv3kamxowzz77k4r,1,0,0,2023-02-19T15:41:34.221Z,2023-02-20T01:43:59Z,4044058817,55,718,4044058693,44,Midfielder,4044058695,59,70,4044058691,42,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509966509,718,19,2,84,30,17o35s8assv3kamxowzz77k4r,1,0,0,2023-02-19T15:41:34.222Z,2023-02-20T01:44:00Z,4044058735,293,3,4044058731,59,97,4044058733,292,6,4044058725,42,,4044058737,44,Midfielder,4044058739,55,717,4044058729,145,10,,,,16yp4b9n9a7dq2bld6qyt3oyc,Y. Massolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963605,697,1,2,84,41,17o35s8assv3kamxowzz77k4r,1,59,100,2023-02-19T15:41:45.626Z,2023-02-19T22:34:03Z,4044043451,141,91.2,4044043455,213,5.6,4044043445,107,,4044043453,212,11.9,4044043447,56,Left,4044043449,140,67.9,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963629,698,1,2,84,45,17o35s8assv3kamxowzz77k4r,0,63.6,82.8,2023-02-19T15:41:49.568Z,2023-02-19T22:34:02Z,4044043695,233,883,4044043555,212,2.5,4044043549,56,Left,4044043693,236,,4044043557,213,0.2,4044043553,141,83.6,4045056201,178,,4044043699,286,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,4044043551,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963553,883,74,2,84,45,z1wbqtd0fz5t5eezjvrbld3h,1,37.4,19.7,2023-02-19T15:41:49.670Z,2023-02-19T22:34:02Z,4044043259,285,,4045056413,178,,4044043253,56,Back,4044043837,233,698,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509966013,921,61,2,84,46,z1wbqtd0fz5t5eezjvrbld3h,1,35.4,20.9,2023-02-19T15:41:50.304Z,2023-02-19T22:34:02Z,4045056577,178,,4044055979,56,Back,,,,,,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963649,884,49,2,84,46,z1wbqtd0fz5t5eezjvrbld3h,1,33.8,20,2023-02-19T15:41:50.519Z,2023-02-19T22:34:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963711,885,1,2,84,47,z1wbqtd0fz5t5eezjvrbld3h,1,32.6,24.1,2023-02-19T15:41:51.348Z,2023-02-19T22:34:00Z,4044044051,212,26.0,4044044045,56,Back,4044044053,213,2.2,4045058113,178,,4044044047,140,18.5,4044044049,141,55.5,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963761,886,1,2,84,50,z1wbqtd0fz5t5eezjvrbld3h,1,20.9,50.1,2023-02-19T15:41:54.546Z,2023-02-19T22:33:59Z,4044044343,212,19.0,4045058437,178,,4044044339,140,2.8,4044044345,213,3.2,4044044341,141,49.7,4044044337,56,Back,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963781,887,1,2,84,53,z1wbqtd0fz5t5eezjvrbld3h,1,5.2,54.1,2023-02-19T15:41:57.402Z,2023-02-19T22:33:58Z,4044044461,140,8.5,4044044465,212,16.6,4044044459,56,Back,4044044463,141,77.9,4045058621,178,,4044044467,213,1.4,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963821,888,1,2,84,57,z1wbqtd0fz5t5eezjvrbld3h,1,11.3,80.6,2023-02-19T15:42:01.014Z,2023-02-19T22:33:57Z,4044044727,141,96.2,4044044729,212,15.4,4044044723,56,Back,4044044731,213,0.8,4045058805,178,,4044044725,140,21.9,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509963881,889,1,2,85,0,z1wbqtd0fz5t5eezjvrbld3h,1,27.4,96.5,2023-02-19T15:42:04.002Z,2023-02-19T22:33:56Z,4044045035,56,Back,4044045037,140,9.3,4045059075,178,,4044045039,141,87.4,4044045041,212,20.0,4044045043,213,3.5,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964001,890,1,2,85,3,z1wbqtd0fz5t5eezjvrbld3h,1,9.3,83.3,2023-02-19T15:42:07.139Z,2023-02-19T22:33:55Z,4044045623,213,5.5,4044045617,140,21.3,4044045621,212,17.9,4044045619,141,64.6,4045059285,178,,4044045615,56,Back,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964053,891,1,2,85,8,z1wbqtd0fz5t5eezjvrbld3h,1,32.8,46.5,2023-02-19T15:42:11.955Z,2023-02-19T22:33:53Z,4044045945,213,4.9,4044045939,140,36.2,4044045941,141,11.1,4044045937,56,Back,4044045943,212,24.3,4045059501,178,,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964073,892,1,2,85,11,z1wbqtd0fz5t5eezjvrbld3h,1,41.3,13,2023-02-19T15:42:15.347Z,2023-02-19T22:33:52Z,4044046029,141,25.8,4045059645,178,,4044046027,140,36.8,4044046031,212,9.9,4044046033,213,2.1,4044046025,56,Back,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964183,893,1,2,85,13,z1wbqtd0fz5t5eezjvrbld3h,1,41.5,28.3,2023-02-19T15:42:17.266Z,2023-02-19T22:33:51Z,4044046593,141,8.9,4044046595,212,40.4,4045059833,178,,4044046591,140,77.9,4044046587,155,,4044046597,213,6.0,4044046599,1,,4044046589,56,Right,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964187,894,61,2,85,16,z1wbqtd0fz5t5eezjvrbld3h,0,76.5,8.9,2023-02-19T15:42:20.581Z,2023-02-19T22:33:51Z,4045061513,178,,4045061511,15,,4044046607,56,Right,,,,,,,,,,,,,,,,85gmjxvy1g5aj1lcizegwuaui,J. Doku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964263,700,49,2,85,18,17o35s8assv3kamxowzz77k4r,1,15,85.9,2023-02-19T15:42:22.107Z,2023-02-19T22:33:50Z,,,,,,,,,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964327,701,1,2,85,20,17o35s8assv3kamxowzz77k4r,1,24.7,85.6,2023-02-19T15:42:24.666Z,2023-02-19T22:33:49Z,4044047301,141,62.4,4044047305,213,4.8,4045063249,178,,4044047303,212,15.8,4044047297,56,Back,4044047299,140,25.4,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509969787,734,1,2,85,21,17o35s8assv3kamxowzz77k4r,1,33.3,77.6,2023-02-19T15:42:25.634Z,2023-02-19T22:33:48Z,4044085263,56,Back,4044085265,140,31.5,4044085271,213,4.2,4045063741,178,,4044085269,212,4.2,4044085267,141,72.1,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964239,699,43,2,85,23,17o35s8assv3kamxowzz77k4r,1,0,0,2023-02-19T15:42:27.052Z,2023-02-19T19:20:38Z,4044840725,144,61,4044046833,56,Back,,,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964359,702,1,2,85,24,17o35s8assv3kamxowzz77k4r,1,26.8,66.1,2023-02-19T15:42:27.969Z,2023-02-19T22:33:47Z,4044047479,212,22.9,4044047477,141,52.4,4045064115,178,,4044047475,140,6.9,4044047481,213,3.6,4044047473,56,Back,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964397,703,1,2,85,27,17o35s8assv3kamxowzz77k4r,1,6.2,51.8,2023-02-19T15:42:30.914Z,2023-02-19T22:33:46Z,4044047687,1,,4044047677,56,Back,4044047679,140,32.9,4044047685,213,0.7,4044047681,141,88.3,4044047683,212,37.4,4044047675,155,,4045064273,178,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964433,704,1,2,85,31,17o35s8assv3kamxowzz77k4r,0,36.8,85.8,2023-02-19T15:42:35.585Z,2023-02-19T22:33:45Z,4044047895,155,,4044047899,140,64.7,4045064441,178,,4044047897,56,Center,4044047903,212,30.9,4044047905,213,6.0,4044047901,141,71.2,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964483,895,1,2,85,34,z1wbqtd0fz5t5eezjvrbld3h,1,31.5,26.1,2023-02-19T15:42:37.887Z,2023-02-19T22:33:45Z,4044048159,3,,4044048163,140,38.4,4045064609,388,,4044048161,56,Back,4044048165,141,24.3,4044048169,213,6.1,4044048167,212,7.3,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964489,896,49,2,85,36,z1wbqtd0fz5t5eezjvrbld3h,1,42.8,23.9,2023-02-19T15:42:39.895Z,2023-02-19T22:33:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964533,897,1,2,85,36,z1wbqtd0fz5t5eezjvrbld3h,1,43,23.7,2023-02-19T15:42:39.997Z,2023-02-19T22:33:44Z,4044048415,155,,4044048419,140,34.2,4044048421,141,6.1,4044048425,213,4.1,4044048417,56,Back,4044048423,212,15.1,4045065057,178,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964563,898,1,2,85,38,z1wbqtd0fz5t5eezjvrbld3h,1,38.1,10.6,2023-02-19T15:42:42.128Z,2023-02-19T22:33:43Z,4044048533,140,34.7,4044048531,56,Back,4044048535,141,15.5,4044048539,213,2.4,4045065331,178,,4044048537,212,4.9,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964663,899,1,2,85,40,z1wbqtd0fz5t5eezjvrbld3h,1,36.5,16.7,2023-02-19T15:42:44.061Z,2023-02-19T22:33:42Z,4045065491,178,,4044049019,213,3.4,4044049017,212,28.2,4044049013,140,10.9,4044049011,56,Back,4044049015,141,4.3,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964787,900,1,2,85,47,z1wbqtd0fz5t5eezjvrbld3h,1,12.3,6.1,2023-02-19T15:42:50.740Z,2023-02-19T22:33:40Z,4044049525,213,1.4,4044049521,141,36.3,4044049517,56,Back,4044049519,140,14.7,4044049523,212,20.7,4045066547,178,,,,,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964895,901,1,2,85,51,z1wbqtd0fz5t5eezjvrbld3h,1,17.8,52.6,2023-02-19T15:42:55.162Z,2023-02-19T22:33:39Z,4044050089,213,1.2,4044050087,212,17.0,4044050083,140,23.0,4044050085,141,76.3,4045066727,178,,4044050081,56,Back,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509964903,902,1,2,85,54,z1wbqtd0fz5t5eezjvrbld3h,0,26.8,76.5,2023-02-19T15:42:58.619Z,2023-02-19T22:33:38Z,4045067079,178,,4044050137,213,4.9,4044050131,140,27.5,4044050135,212,3.5,4044050129,56,Back,4044050133,141,71.4,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509969795,735,49,2,85,55,17o35s8assv3kamxowzz77k4r,1,69.3,23.6,2023-02-19T15:42:58.885Z,2023-02-19T22:33:37Z,,,,,,,,,,,,,,,,,,,,,,,,,16yp4b9n9a7dq2bld6qyt3oyc,Y. Massolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509969799,736,1,2,85,57,17o35s8assv3kamxowzz77k4r,0,72.2,30.6,2023-02-19T15:43:00.868Z,2023-02-19T22:33:36Z,4044092197,140,90.2,4044092199,141,48.5,4044092201,212,22.5,4045067617,178,,4044092203,213,0.6,4044092195,56,Center,,,,,,,16yp4b9n9a7dq2bld6qyt3oyc,Y. Massolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965009,903,52,2,85,59,z1wbqtd0fz5t5eezjvrbld3h,1,15,49.2,2023-02-19T15:43:02.834Z,2023-02-19T22:33:36Z,4044843705,376,,4045068031,389,,,,,,,,,,,,,,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965197,904,1,2,86,7,z1wbqtd0fz5t5eezjvrbld3h,1,13.3,49.4,2023-02-19T15:43:10.765Z,2023-02-19T22:33:35Z,4044051717,212,12.2,4044051711,56,Back,4044051715,141,65.7,4045068273,178,,4044051719,213,1.1,4044051713,140,18.1,4044051709,123,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965247,905,1,2,86,9,z1wbqtd0fz5t5eezjvrbld3h,1,18.7,66.9,2023-02-19T15:43:13.324Z,2023-02-19T22:33:34Z,4045068439,178,,4044051953,213,5.3,4044051945,56,Back,4044051951,212,11.6,4044051949,141,52.8,4044051947,140,24.9,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965287,906,1,2,86,11,z1wbqtd0fz5t5eezjvrbld3h,1,24.6,57.1,2023-02-19T15:43:15.640Z,2023-02-19T22:33:33Z,4044052167,141,25.0,4045068627,178,,4044052169,212,22.1,4044052163,56,Back,4044052165,140,21.4,4044052171,213,4.6,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965307,907,1,2,86,14,z1wbqtd0fz5t5eezjvrbld3h,1,23.1,27.2,2023-02-19T15:43:17.812Z,2023-02-19T22:33:32Z,4044052293,140,31.5,4045068857,178,,4044052291,56,Back,4044052295,141,25.5,4044052297,212,8.9,4044052299,213,6.2,,,,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965333,908,1,2,86,15,z1wbqtd0fz5t5eezjvrbld3h,1,35.9,29,2023-02-19T15:43:19.084Z,2023-02-19T22:33:32Z,4044052447,141,4.0,4044052449,212,18.2,4044052451,213,4.3,4044052443,56,Back,4045069029,178,,4044052445,140,29.7,,,,,,,85gmjxvy1g5aj1lcizegwuaui,J. Doku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965353,909,1,2,86,18,z1wbqtd0fz5t5eezjvrbld3h,1,33.7,4.7,2023-02-19T15:43:22.121Z,2023-02-19T22:33:30Z,4045069181,178,,4044052545,213,2.0,4044052541,141,17.7,4044052539,140,29.8,4044052537,56,Back,4044052543,212,9.7,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965397,707,45,2,86,20,17o35s8assv3kamxowzz77k4r,0,66.2,81.2,2023-02-19T15:43:23.726Z,2023-02-19T22:33:30Z,4044052773,285,,4044052967,233,910,4044052771,56,Left,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965399,910,3,2,86,20,z1wbqtd0fz5t5eezjvrbld3h,1,33.8,18.8,2023-02-19T15:43:23.726Z,2023-02-19T22:33:29Z,4045069473,178,,4044052781,56,Back,4044052849,286,,4044052845,233,707,4044846289,465,,,,,,,,,,,85gmjxvy1g5aj1lcizegwuaui,J. Doku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965437,911,1,2,86,23,z1wbqtd0fz5t5eezjvrbld3h,0,36.5,37.7,2023-02-19T15:43:26.790Z,2023-02-19T22:33:28Z,4044052995,56,Back,4045069765,178,,4044052997,140,35.3,4044053003,213,1.7,4044052999,141,55.8,4044053001,212,12.4,,,,,,,85gmjxvy1g5aj1lcizegwuaui,J. Doku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510113351,772,8,2,86,24,17o35s8assv3kamxowzz77k4r,1,61,40.4,2023-02-19T15:43:27.991Z,2023-02-19T22:33:28Z,4044847621,56,Center,4044847895,383,,4045070157,178,,,,,,,,,,,,,,,,,1jdd1cmzaqalgkkl9vj4dcy51,M. Zeffane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965543,708,49,2,86,25,17o35s8assv3kamxowzz77k4r,1,64.5,43.9,2023-02-19T15:43:28.721Z,2023-02-19T22:33:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1jdd1cmzaqalgkkl9vj4dcy51,M. Zeffane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965563,709,1,2,86,25,17o35s8assv3kamxowzz77k4r,0,66.2,48.4,2023-02-19T15:43:29.369Z,2023-02-19T22:33:26Z,4044053609,213,0.7,4045070617,178,,4044053605,212,11.8,4044053601,140,75.0,4044053603,141,59.1,4044053599,56,Center,,,,,,,1jdd1cmzaqalgkkl9vj4dcy51,M. Zeffane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965481,912,8,2,86,27,z1wbqtd0fz5t5eezjvrbld3h,1,22.1,46.1,2023-02-19T15:43:30.759Z,2023-02-19T22:33:26Z,4045070917,178,,4044053235,56,Back,4044848335,383,,,,,,,,,,,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965499,913,49,2,86,28,z1wbqtd0fz5t5eezjvrbld3h,1,23.3,38.3,2023-02-19T15:43:32.488Z,2023-02-19T22:33:25Z,,,,,,,,,,,,,,,,,,,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965593,914,1,2,86,29,z1wbqtd0fz5t5eezjvrbld3h,1,23.4,36.4,2023-02-19T15:43:32.897Z,2023-02-19T22:33:25Z,4045071293,178,,4044053733,140,23.5,4044053735,141,1.3,4044053731,56,Back,4044053739,213,4.7,4044053737,212,23.9,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965633,915,1,2,86,33,z1wbqtd0fz5t5eezjvrbld3h,1,12,5.1,2023-02-19T15:43:37.628Z,2023-02-19T22:33:24Z,4044053945,56,Back,4044053953,213,1.0,4045071373,178,,4044053951,212,14.1,4044053949,141,22.5,4044053947,140,19.3,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509965655,916,1,2,86,35,z1wbqtd0fz5t5eezjvrbld3h,1,19,20.6,2023-02-19T15:43:39.273Z,2023-02-19T22:33:23Z,4044054059,56,Back,4045071485,178,,4044054063,140,6.7,4044054071,212,13.6,4044054075,213,2.8,4044054065,141,27.0,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
