id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2538094277,756,19,2,79,43,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-04-23T14:37:11.892Z,2023-04-24T02:47:32Z,4213980395,293,2,4213980401,55,755,4213980397,44,Forward,4213980385,42,,4213980393,292,8,4213980389,145,10,4213980391,59,14,,,,5ak9fwtqlr2pll0nsv5br7p7u,B. Brahimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538094523,757,18,2,80,1,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-04-23T14:37:29.414Z,2023-04-24T02:47:45Z,4213981627,59,19,4213981625,44,Midfielder,4213981723,55,758,4213981623,42,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538094527,758,19,2,80,1,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-04-23T14:37:29.415Z,2023-04-24T02:47:45Z,4213981643,42,,4213981675,44,Midfielder,4213981679,55,757,4213981659,59,11,4213981667,292,7,4213981653,145,8,4213981671,293,4,,,,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097125,776,40,2,80,1,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-04-23T14:37:29.453Z,2023-04-24T04:51:58Z,4213995679,59,"1, 23, 26, 28, 25, 4, 16, 11, 9, 24, 14, 8, 37, 40, 77, 90",4213995687,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4213995675,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",4213995673,30,"8govqd0xf8ijst50tgypaep5h, 8f3bhiy6r5eei1n25exhbwr8p, 7sep6mx2s67mh5fr3raxu7aei, e7e68wlpiqqohpg71oh4vrbl6, 7cp51c8zn7y08iyk0hc9ix5nt, azuc3tma44xyrbgf5y279o1xx, 5o0h8eeydl8t92qp3ywekqh1x, dxeju5zcb6j8etdgwq0kweor9, 33jtnv5kyzyw1it7y9czhn4a2, 7fcq014jmdb0uqldcts6tglat, 5ak9fwtqlr2pll0nsv5br7p7u, vja0xo3xiuax8eh0b6q3y09, cjgrtf1xc97ir3b64cnl9ecyc, boru4r6jmb64ybfjlnbbtwdn8, 9tqbuv5f466mzo4fx4ll0drvu, 8pgocmr00qw7b9919c8zh4bmx",4213995691,194,azuc3tma44xyrbgf5y279o1xx,4213995683,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538094881,680,1,2,80,7,17o35s8assv3kamxowzz77k4r,1,4.5,42.7,2023-04-23T14:37:35.454Z,2023-04-24T06:48:47Z,4213983551,212,44.8,4213983545,56,Back,4213983559,74,,4213983553,213,0.9,4213983547,140,29.9,4213983543,155,,4213983549,141,95.6,4213983555,1,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,4213983541,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538094891,681,3,2,80,13,17o35s8assv3kamxowzz77k4r,1,37.3,81.4,2023-04-23T14:37:41.463Z,2023-04-24T06:48:44Z,4216664041,286,,4216514385,178,,4213983773,233,759,4213983639,56,Back,4215612301,464,,,,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538094905,759,45,2,80,13,bx0cdmzr2gwr70ez72dorx82p,0,62.7,18.6,2023-04-23T14:37:41.463Z,2023-04-24T06:48:45Z,4213983691,56,Right,4213983791,233,681,4216664043,285,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538094945,682,1,2,80,14,17o35s8assv3kamxowzz77k4r,1,33,74.3,2023-04-23T14:37:42.750Z,2023-04-24T06:48:44Z,4213983863,212,14.6,4213983857,56,Back,4213983861,141,77.9,4216514475,178,,4213983865,213,3.0,4213983859,140,19.3,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538094969,683,1,2,80,16,17o35s8assv3kamxowzz77k4r,1,22.2,78.9,2023-04-23T14:37:44.831Z,2023-04-24T06:48:43Z,4213983949,56,Back,4213983957,213,0.8,4213983955,212,14.4,4213983951,140,31.7,4216514543,178,,4213983953,141,94.2,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538094979,684,1,2,80,17,17o35s8assv3kamxowzz77k4r,1,30.4,93.2,2023-04-23T14:37:45.902Z,2023-04-24T06:48:42Z,4213984073,212,5.1,4213984071,141,86.0,4213984067,56,Back,4213984075,213,4.4,4213984069,140,28.9,4216514577,178,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095021,685,1,2,80,19,17o35s8assv3kamxowzz77k4r,1,31.9,84,2023-04-23T14:37:47.334Z,2023-04-24T06:48:42Z,4216514613,178,,4213984293,56,Back,4213984299,212,7.2,4213984295,140,38.3,4213984301,213,0.4,4213984297,141,87.7,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095059,686,1,2,80,21,17o35s8assv3kamxowzz77k4r,1,43.5,88.3,2023-04-23T14:37:49.605Z,2023-04-24T06:48:41Z,4213984509,212,21.4,4213984503,56,Center,4216514669,178,,4213984507,141,60.2,4213984511,213,5.2,4213984505,140,52.6,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095109,687,1,2,80,23,17o35s8assv3kamxowzz77k4r,0,52.2,64.6,2023-04-23T14:37:51.149Z,2023-04-24T06:48:41Z,4216514731,178,,4213984797,212,29.5,4213984789,140,79.3,4213984785,56,Center,4213984801,213,0.3,4213984793,141,76.3,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095157,760,49,2,80,26,bx0cdmzr2gwr70ez72dorx82p,1,18.4,23.4,2023-04-23T14:37:54.295Z,2023-04-24T06:48:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095273,761,1,2,80,31,bx0cdmzr2gwr70ez72dorx82p,1,25.5,4.8,2023-04-23T14:37:59.746Z,2023-04-24T06:48:38Z,4213985699,212,14.8,4213985693,56,Back,4213985695,140,36.9,4213985701,213,0.6,4213985697,141,17.6,4216514903,178,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095317,762,1,2,80,32,bx0cdmzr2gwr70ez72dorx82p,0,34.1,18.1,2023-04-23T14:38:00.538Z,2023-04-24T06:48:38Z,4216514957,178,,4213985931,140,23.5,4213985933,141,56.1,4213985929,56,Back,4213985937,213,2.0,4213985935,212,28.1,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095403,764,51,2,80,32,bx0cdmzr2gwr70ez72dorx82p,1,34.1,18.1,2023-04-23T14:38:00.548Z,2023-04-24T06:48:38Z,4213986427,169,,,,,,,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095299,688,49,2,80,35,17o35s8assv3kamxowzz77k4r,1,78.7,48.9,2023-04-23T14:38:03.773Z,2023-04-24T06:48:37Z,,,,,,,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095325,689,15,2,80,35,17o35s8assv3kamxowzz77k4r,1,78.8,48.8,2023-04-23T14:38:03.813Z,2023-04-24T06:48:37Z,4216515357,178,,4213989631,233,763,4213985993,18,,4213990295,146,80.5,4213990301,231,49.4,4213990293,458,,4213990289,215,,4213989611,82,,757jd3kvmh2izb7q7k8if209h,G. Kyei,4213990287,103,19,4215616335,80,,4213990299,230,96.2,4213990291,328,4213990283,102,48.2,4213990297,147,46.2,,4213989607,20,4213985991,22,,,,,4213985997,56,Center,,,,,,,,,
2538095347,763,10,2,80,35,bx0cdmzr2gwr70ez72dorx82p,1,19.6,50.3,2023-04-23T14:38:03.839Z,2023-04-24T06:48:37Z,4213989725,233,689,4213986099,94,,4213986101,56,Back,4216515429,178,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095443,765,49,2,80,40,bx0cdmzr2gwr70ez72dorx82p,1,12.4,98,2023-04-23T14:38:08.770Z,2023-04-24T06:48:36Z,,,,,,,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095491,766,1,2,80,40,bx0cdmzr2gwr70ez72dorx82p,0,12.4,98,2023-04-23T14:38:08.804Z,2023-04-24T06:48:36Z,4213986877,213,6.1,4213986869,56,Back,4213986875,212,34.1,4216515527,178,,4213986867,157,,4213986871,140,44.1,4213986873,141,86.8,4213986879,1,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095487,690,49,2,80,44,17o35s8assv3kamxowzz77k4r,1,56.9,17.5,2023-04-23T14:38:12.002Z,2023-04-24T06:48:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095603,691,1,2,80,46,17o35s8assv3kamxowzz77k4r,1,57.8,5.4,2023-04-23T14:38:14.317Z,2023-04-24T06:48:34Z,4213987463,213,1.6,4213987457,140,57.9,4213987455,56,Center,4213987461,212,13.3,4216515643,178,,4213987459,141,25.0,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095631,692,1,2,80,47,17o35s8assv3kamxowzz77k4r,1,57.3,25.7,2023-04-23T14:38:15.529Z,2023-04-24T06:48:34Z,4216515675,178,,4213987581,141,29.5,4213987583,212,6.3,4213987577,56,Center,4213987579,140,62.8,4213987585,213,0.4,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538570333,1090,67,2,80,48,17o35s8assv3kamxowzz77k4r,1,66.5,29.2,2023-04-23T14:38:16.720Z,2023-04-24T06:48:34Z,4216544923,233,1411,,,,,,,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538570329,1411,67,2,80,48,bx0cdmzr2gwr70ez72dorx82p,0,33.5,70.8,2023-04-23T14:38:16.721Z,2023-04-24T06:48:33Z,4216544927,233,1090,,,,,,,,,,,,,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095669,693,1,2,80,48,17o35s8assv3kamxowzz77k4r,1,66.6,29.6,2023-04-23T14:38:16.743Z,2023-04-24T06:48:33Z,4216515779,178,,4213987799,141,41.8,4213987795,56,Center,4213987801,212,8.3,4213987797,140,66.6,4213987803,213,1.6,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095773,694,1,2,80,51,17o35s8assv3kamxowzz77k4r,1,70.6,48.6,2023-04-23T14:38:19.421Z,2023-04-24T06:48:31Z,4213988355,141,68.7,4213988363,213,1.1,4216515847,178,,4213988347,56,Center,4213988359,212,15.5,4213989307,210,13,4213988351,140,77.5,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095783,695,13,2,80,54,17o35s8assv3kamxowzz77k4r,1,81.8,67.6,2023-04-23T14:38:22.460Z,2023-04-24T06:48:30Z,4213988399,56,Center,4216515927,178,,4213989361,231,52.1,4213989343,29,,4213988395,22,,4213988397,18,,4213989355,103,62.5,4213989357,215,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,4215618629,74,,4213988749,20,,4213989359,230,96.7,4213989351,102,4213989345,55,694,,,,,,,,,,,48.9,,,,,,,,,,,,,
2538095803,696,5,2,80,55,17o35s8assv3kamxowzz77k4r,0,101,43,2023-04-23T14:38:23.363Z,2023-04-24T02:49:29Z,4213988519,56,Center,4213988643,233,767,4213988521,346,,,,,,,,,,,,,,,,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095785,767,5,2,80,55,bx0cdmzr2gwr70ez72dorx82p,1,-1,57,2023-04-23T14:38:23.363Z,2023-04-24T02:49:30Z,4213988581,233,696,4213988431,346,,4213988427,56,Back,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095991,768,1,2,81,2,bx0cdmzr2gwr70ez72dorx82p,1,3.1,62.7,2023-04-23T14:38:30.719Z,2023-04-24T06:48:29Z,4213989657,213,1.0,4213989649,56,Back,4213989655,212,18.3,4213989665,237,,4213989651,140,12.6,4213989647,124,,4213989653,141,85.3,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096063,769,1,2,81,4,bx0cdmzr2gwr70ez72dorx82p,1,9.6,81.9,2023-04-23T14:38:32.406Z,2023-04-24T06:48:29Z,4213990059,140,29.1,4216516085,178,,4213990065,213,0.4,4213990061,141,95.7,4213990057,56,Back,4213990063,212,22.5,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096137,770,1,2,81,8,bx0cdmzr2gwr70ez72dorx82p,1,31.5,94.8,2023-04-23T14:38:36.115Z,2023-04-24T06:48:28Z,4216516129,178,,4213990483,141,91.4,4213990485,212,6.7,4213990487,213,3.5,4213990479,56,Back,4213990481,140,25.5,,,,,,,5ak9fwtqlr2pll0nsv5br7p7u,B. Brahimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096201,771,1,2,81,12,bx0cdmzr2gwr70ez72dorx82p,1,30.3,87.2,2023-04-23T14:38:40.033Z,2023-04-24T06:48:27Z,4213990827,140,41.2,4213990833,213,0.2,4213990831,212,11.7,4213990825,56,Back,4216516137,178,,4213990829,141,90.6,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096229,772,1,2,81,16,bx0cdmzr2gwr70ez72dorx82p,1,39.8,89.7,2023-04-23T14:38:44.040Z,2023-04-24T06:48:24Z,4213990977,213,4.8,4213990969,141,73.6,4213990967,140,40.2,4216516161,178,,4213990973,212,11.0,4213990965,56,Back,,,,,,,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096339,773,1,2,81,17,bx0cdmzr2gwr70ez72dorx82p,1,45.4,77.4,2023-04-23T14:38:45.065Z,2023-04-24T06:48:24Z,4213991459,141,85.9,4216516247,178,,4213991461,212,15.9,4213991455,56,Back,4213991463,213,2.8,4213991457,140,31.3,,,,,,,5ak9fwtqlr2pll0nsv5br7p7u,B. Brahimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096395,774,1,2,81,20,bx0cdmzr2gwr70ez72dorx82p,1,35,81.4,2023-04-23T14:38:48.873Z,2023-04-24T06:48:23Z,4213991781,141,58.7,4216516285,178,,4213991777,56,Back,4213991783,212,16.4,4213991779,140,29.8,4213991785,213,4.4,,,,,,,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096407,775,1,2,81,23,bx0cdmzr2gwr70ez72dorx82p,0,34.9,56.9,2023-04-23T14:38:51.396Z,2023-04-24T06:48:22Z,4213991863,213,5.6,4213991857,140,61.6,4213991855,56,Center,4213991861,212,36.3,4213991865,1,,4216516303,178,,4213991853,155,,4213991859,141,23.1,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096433,697,1,2,81,25,17o35s8assv3kamxowzz77k4r,1,39.6,73.6,2023-04-23T14:38:52.944Z,2023-04-24T06:48:22Z,4213992027,56,Center,4213992033,141,66.1,4213992025,3,,4213992031,140,55.6,4216516531,388,,4213992035,212,17.6,4213992037,213,6.0,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096441,698,49,2,81,26,17o35s8assv3kamxowzz77k4r,1,55.9,64.4,2023-04-23T14:38:54.688Z,2023-04-24T06:48:21Z,,,,,,,,,,,,,,,,,,,,,,,,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096583,699,1,2,81,29,17o35s8assv3kamxowzz77k4r,1,60.5,64.6,2023-04-23T14:38:57.411Z,2023-04-24T06:48:20Z,4216516681,178,,4213992759,141,80.5,4213992765,1,,4213992761,212,36.9,4213992755,56,Back,4213992763,213,2.8,4213992757,140,26.9,,,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096705,700,1,2,81,32,17o35s8assv3kamxowzz77k4r,1,30.4,77.5,2023-04-23T14:39:00.844Z,2023-04-24T06:48:19Z,4213993335,213,3.6,4216516753,178,,4213993325,56,Back,4213993331,141,55.4,4213993327,140,4.6,4213993333,212,31.0,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096773,701,1,2,81,36,17o35s8assv3kamxowzz77k4r,1,4.1,58.4,2023-04-23T14:39:04.239Z,2023-04-24T06:48:19Z,4213993735,141,46.0,4216516803,178,,4213993737,212,21.4,4213993733,140,22.8,4213993739,213,5.9,4213993731,56,Back,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096923,702,1,2,81,38,17o35s8assv3kamxowzz77k4r,1,22.3,49.5,2023-04-23T14:39:06.856Z,2023-04-24T06:48:18Z,4213994507,155,,4216516821,178,,4213994511,140,37.5,4213994515,141,88.3,4213994517,212,30.8,4213994521,213,1.0,4213994509,56,Back,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097091,703,1,2,81,44,17o35s8assv3kamxowzz77k4r,1,40.7,86.3,2023-04-23T14:39:12.798Z,2023-04-24T06:48:16Z,4216516967,178,,4213995563,140,26.3,4213995569,213,3.1,4213995567,212,15.1,4213995565,141,86.8,4213995483,56,Back,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097265,704,1,2,81,48,17o35s8assv3kamxowzz77k4r,1,14.7,86.5,2023-04-23T14:39:16.877Z,2023-04-24T06:48:16Z,4216517015,178,,4213996443,140,38.1,4213996441,56,Back,4213996439,157,,4213996445,141,49.7,4213996447,212,35.1,4213996453,213,5.5,4213996459,1,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097283,705,4,2,81,51,17o35s8assv3kamxowzz77k4r,1,40.9,47.4,2023-04-23T14:39:19.596Z,2023-04-24T06:48:16Z,4213996563,152,,4213996581,233,777,4213996557,13,,4213996565,286,,4213996559,294,,4213996561,56,Back,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097273,777,4,2,81,51,bx0cdmzr2gwr70ez72dorx82p,0,59.1,52.6,2023-04-23T14:39:19.597Z,2023-04-24T06:48:15Z,4213996513,294,,4213996519,285,,4213996635,233,705,4213996511,13,,4216517501,178,,4213996515,56,Center,4213996517,152,,,,,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097517,706,1,2,82,6,17o35s8assv3kamxowzz77k4r,1,43,47.6,2023-04-23T14:39:34.502Z,2023-04-24T06:48:15Z,4213997851,152,,4216517595,178,,4213997859,212,5.1,4213997853,56,Back,4213997857,141,43.0,4213997849,5,,4213997855,140,39.2,4213997861,213,3.8,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097545,707,1,2,82,7,17o35s8assv3kamxowzz77k4r,1,40.4,47,2023-04-23T14:39:35.479Z,2023-04-24T06:48:14Z,4213998007,141,37.6,4213998005,140,40.8,4213998011,213,4.8,4216517707,178,,4213998003,56,Back,4213998009,212,6.4,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097637,708,1,2,82,9,17o35s8assv3kamxowzz77k4r,1,41.5,41.1,2023-04-23T14:39:36.998Z,2023-04-24T06:48:14Z,4213998477,56,Center,4216517797,178,,4213998481,141,61.5,4213998485,212,23.9,4213998487,213,0.6,4213998479,140,60.0,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097745,709,1,2,82,11,17o35s8assv3kamxowzz77k4r,1,60,63.2,2023-04-23T14:39:39.888Z,2023-04-24T06:48:13Z,4213998991,213,0.8,4213998989,212,26.6,4213998975,56,Left,4213998985,141,92.3,4216517851,178,,4213998979,140,76.9,,,,,,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097827,710,1,2,82,17,17o35s8assv3kamxowzz77k4r,1,74.9,78.4,2023-04-23T14:39:44.956Z,2023-04-24T06:48:10Z,4213999411,140,86.1,4213999421,212,14.9,4213999425,213,5.6,4213999407,56,Center,4213999415,141,64.9,4216517913,178,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538103017,727,61,2,82,18,17o35s8assv3kamxowzz77k4r,0,87,65.1,2023-04-23T14:39:46.892Z,2023-04-24T06:48:09Z,4216517979,178,,4214026465,56,Center,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538098073,779,3,2,82,19,bx0cdmzr2gwr70ez72dorx82p,0,12.3,40.6,2023-04-23T14:39:47.778Z,2023-04-24T06:48:09Z,4215623631,464,,4216518063,178,,4214000849,285,,4214022707,233,711,4214000847,56,Back,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097831,711,7,2,82,20,17o35s8assv3kamxowzz77k4r,1,87.7,59.4,2023-04-23T14:39:48.023Z,2023-04-24T06:48:08Z,4214022645,233,779,4216518523,389,,4213999435,56,Center,4215623753,383,,4213999437,286,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538570929,1185,67,2,82,20,17o35s8assv3kamxowzz77k4r,1,88.3,60,2023-04-23T14:39:48.385Z,2023-04-24T06:48:08Z,4216547437,233,1516,,,,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538570927,1516,67,2,82,20,bx0cdmzr2gwr70ez72dorx82p,0,11.7,40,2023-04-23T14:39:48.386Z,2023-04-24T06:48:08Z,4216547449,233,1185,,,,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538097857,712,1,2,82,20,17o35s8assv3kamxowzz77k4r,1,88.2,57.5,2023-04-23T14:39:48.407Z,2023-04-24T06:48:07Z,4214038685,154,,4214008735,141,51.5,4214038687,22,,4214008741,212,4.2,4216519003,389,,4214038683,210,16,4213999553,56,Center,4214008733,140,87.3,757jd3kvmh2izb7q7k8if209h,G. Kyei,4214008745,213,4.5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2538098097,713,16,2,82,22,17o35s8assv3kamxowzz77k4r,1,86.3,51.1,2023-04-23T14:39:50.135Z,2023-04-24T06:23:54Z,4214003927,375,82:21.471,4216519099,178,,4214007469,328,,4214003913,72,,4214007467,214,,4214000985,17,,4214007453,76,,4214007455,29,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,4214000983,22,,4215626399,395,,4214007471,136,,4215626401,396,4214007465,103,14.6,4214007473,230,96.9,95.6,4214000987,56,4214007457,154,,Center,50.2,,4214007475,231,50.9,4214007463,102,52.3,4214007459,55,4214003923,374,2023-04-23 15:39:49.397,712
