id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2490102637,397,1,1,45,24,86c88s72zckr0kdwv0mu7kn3d,1,47.1,96.2,2022-12-10T14:16:13.455Z,2022-12-10T14:16:15Z,3939441143,212,14.3,3939441145,213,5.7,3939441137,56,Left,3939441141,141,83.9,3939441139,140,58.1,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490102649,398,1,1,45,25,86c88s72zckr0kdwv0mu7kn3d,1,60.6,79.6,2022-12-10T14:16:14.976Z,2022-12-10T14:16:16Z,3939441187,140,69.6,3939441193,213,5.3,3939441185,56,Center,3939441191,212,17.2,3939441189,141,58.5,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490102653,399,1,1,45,27,86c88s72zckr0kdwv0mu7kn3d,1,73,58.2,2022-12-10T14:16:16.704Z,2022-12-10T14:16:18Z,3939441237,212,11.0,3939441235,141,60.0,3939441233,140,62.6,3939441239,213,3.0,3939441231,56,Center,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490102659,400,1,1,45,28,86c88s72zckr0kdwv0mu7kn3d,0,62.6,60,2022-12-10T14:16:18Z,2022-12-10T14:16:19Z,3939441291,236,,3939441271,56,Center,3939441277,212,3.0,3939441297,286,,3939441279,213,4.9,3939441293,233,354,3939441275,141,55.7,3939441273,140,63.2,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490102663,354,74,1,45,28,axvm5zg0mk4bp06wpec9vw27e,1,31,48.5,2022-12-10T14:16:18.001Z,2022-12-10T14:18:17Z,3939441303,233,400,3939441285,285,,3939441283,56,Back,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490102689,355,49,1,45,32,axvm5zg0mk4bp06wpec9vw27e,1,47.5,59.4,2022-12-10T14:16:21.313Z,2022-12-10T14:16:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490102775,356,1,1,45,32,axvm5zg0mk4bp06wpec9vw27e,1,47.5,59.4,2022-12-10T14:16:21.744Z,2022-12-10T14:16:30Z,3939441865,140,51.6,3939441863,56,Center,3939441871,213,5.0,3939441869,212,13.5,3939441867,141,40.6,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490102817,357,2,1,45,40,axvm5zg0mk4bp06wpec9vw27e,1,74.3,40.6,2022-12-10T14:16:30.112Z,2022-12-10T14:16:35Z,3939442111,140,83.7,3939442109,56,Center,3939442107,7,7ouo3qztrs5lytmtji95oesph,3939442113,141,31.3,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490102821,401,55,1,45,40,86c88s72zckr0kdwv0mu7kn3d,1,20.9,61.4,2022-12-10T14:16:30.113Z,2022-12-10T14:18:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490102969,402,1,1,46,5,86c88s72zckr0kdwv0mu7kn3d,1,12.4,53.3,2022-12-10T14:16:54.704Z,2022-12-10T14:16:58Z,3939442921,140,27.2,3939442927,213,5.2,3939442917,241,,3939442919,56,Back,3939442913,5,,3939442925,212,30.4,3939442923,141,14.9,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490102977,358,30,1,46,9,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-12-10T14:16:58.336Z,2022-12-10T14:17:13Z,3939442949,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490102975,403,30,1,46,9,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2022-12-10T14:16:58.336Z,2022-12-10T14:18:12Z,3939442947,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108133,360,32,2,45,0,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-12-10T14:32:57.355Z,2022-12-10T14:32:59Z,3939471577,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108129,404,32,2,45,0,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2022-12-10T14:32:57.355Z,2022-12-10T14:32:57Z,3939471571,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108143,405,1,2,45,0,86c88s72zckr0kdwv0mu7kn3d,1,49.8,49.7,2022-12-10T14:32:57.455Z,2022-12-10T14:33:00Z,3939471627,140,34.4,3939471633,213,3.2,3939471635,279,S,3939471631,212,16.2,3939471625,56,Back,3939471629,141,48.8,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108163,406,1,2,45,2,86c88s72zckr0kdwv0mu7kn3d,1,34.4,44.5,2022-12-10T14:32:59.795Z,2022-12-10T14:33:02Z,3939471741,212,25.0,3939471737,140,40.9,3939471739,141,9.1,3939471743,213,5.0,3939471735,56,Back,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108181,407,1,2,45,5,86c88s72zckr0kdwv0mu7kn3d,1,40.9,9.1,2022-12-10T14:33:02.610Z,2022-12-10T14:33:05Z,3939471847,141,12.9,3939471843,56,Back,3939471851,213,3.0,3939471845,140,27.0,3939471849,212,14.8,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108209,408,1,2,45,8,86c88s72zckr0kdwv0mu7kn3d,1,29.9,8,2022-12-10T14:33:05.716Z,2022-12-10T14:34:46Z,3939472001,140,80.4,3939471997,155,,3939473845,154,,3939473843,210,15,3939472007,213,0.2,3939472009,1,,3939472003,141,24.6,3939472005,212,54.2,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,3939471999,56,,,Center,1,,,,,,,,,,,,,,,,,,,,,,,,,
2490108213,409,15,2,45,15,86c88s72zckr0kdwv0mu7kn3d,1,96,36.9,2022-12-10T14:33:13.277Z,2022-12-10T14:34:17Z,3939472267,22,,3939473849,29,,3939473857,102,48.8,3939473535,20,,3939472019,56,Center,3939473851,154,,3939473861,215,,3939473863,146,96.3,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,3939473865,147,3939473853,55,37.2,,3939474055,233,362,3939472269,62,,3939473859,103,408,3939473847,78,,,,,,,,,3.2,,,,,
2490108227,362,10,2,45,16,axvm5zg0mk4bp06wpec9vw27e,1,3,60.2,2022-12-10T14:33:13.377Z,2022-12-10T14:37:11Z,3939472105,182,,3939472099,177,,3939473545,233,409,3939472107,56,Back,3939479727,389,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108223,361,52,2,45,16,axvm5zg0mk4bp06wpec9vw27e,1,2.9,61.8,2022-12-10T14:33:13.387Z,2022-12-10T14:33:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108249,363,1,2,45,21,axvm5zg0mk4bp06wpec9vw27e,1,2.9,61.8,2022-12-10T14:33:19.316Z,2022-12-10T14:33:22Z,3939472237,140,20.5,3939472241,212,25.0,3939472235,56,Back,3939472233,123,,3939472243,213,5.5,3939472239,141,37.1,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108261,364,1,2,45,24,axvm5zg0mk4bp06wpec9vw27e,1,20.7,34.9,2022-12-10T14:33:22.033Z,2022-12-10T14:33:23Z,3939472325,212,18.5,3939472323,141,8.2,3939472327,213,4.9,3939472321,140,24.2,3939472319,56,Back,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108285,365,1,2,45,26,axvm5zg0mk4bp06wpec9vw27e,1,24.2,8.2,2022-12-10T14:33:23.408Z,2022-12-10T14:33:27Z,3939472449,140,29.5,3939472451,141,17.4,3939472455,213,0.8,3939472453,212,8.4,3939472447,56,Back,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108295,366,1,2,45,29,axvm5zg0mk4bp06wpec9vw27e,1,33,21.8,2022-12-10T14:33:27.201Z,2022-12-10T14:33:29Z,3939472507,56,Back,3939472515,213,2.7,3939472513,212,11.2,3939472511,141,28.6,3939472509,140,23.3,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108311,367,1,2,45,32,axvm5zg0mk4bp06wpec9vw27e,1,23.2,28.3,2022-12-10T14:33:29.505Z,2022-12-10T14:33:31Z,3939472585,141,10.3,3939472583,140,26.0,3939472589,213,4.9,3939472587,212,12.6,3939472581,56,Back,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108323,368,1,2,45,34,axvm5zg0mk4bp06wpec9vw27e,1,27.1,7.7,2022-12-10T14:33:31.728Z,2022-12-10T14:33:34Z,3939472671,140,60.2,3939472669,56,Right,3939472677,213,6.2,3939472679,1,,3939472675,212,34.8,3939472673,141,5.5,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108333,369,1,2,45,37,axvm5zg0mk4bp06wpec9vw27e,1,60.3,5.5,2022-12-10T14:33:34.689Z,2022-12-10T14:33:37Z,3939472725,56,Center,3939472731,212,15.0,3939472729,141,21.6,3939472727,140,70.1,3939472733,213,0.8,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108367,370,1,2,45,39,axvm5zg0mk4bp06wpec9vw27e,1,70.1,21.6,2022-12-10T14:33:37.040Z,2022-12-10T14:33:42Z,3939472921,213,1.4,3939472909,168,,3939472911,56,Center,3939472919,212,8.4,3939472915,141,33.9,3939472907,3,,3939472913,140,71.1,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108371,371,4,2,45,43,axvm5zg0mk4bp06wpec9vw27e,1,68,42.2,2022-12-10T14:33:40.753Z,2022-12-10T14:33:43Z,3939472937,56,Center,3939472941,265,,3939472997,233,410,3939472943,286,,3939472935,13,,3939472939,152,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108375,410,4,2,45,43,86c88s72zckr0kdwv0mu7kn3d,0,32,57.8,2022-12-10T14:33:40.754Z,2022-12-10T14:33:44Z,3939472979,285,,3939472959,56,Back,3939472961,152,,3939473001,233,371,3939472957,13,,3939472963,265,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108555,372,1,2,46,15,axvm5zg0mk4bp06wpec9vw27e,0,70.4,36.7,2022-12-10T14:34:12.866Z,2022-12-10T14:34:14Z,3939473969,152,,3939473971,56,Center,3939473977,212,21.0,3939473965,5,,3939473979,213,0.6,3939473967,155,,3939473975,141,53.7,3939473973,140,87.1,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108571,411,12,2,46,17,86c88s72zckr0kdwv0mu7kn3d,1,13.8,47.3,2022-12-10T14:34:14.963Z,2022-12-10T14:34:16Z,3939474047,141,54.6,3939474051,213,0.3,3939474045,140,27.8,3939474043,56,Back,3939474049,212,15.5,3939474053,15,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108575,373,1,2,46,19,axvm5zg0mk4bp06wpec9vw27e,0,73.3,38.5,2022-12-10T14:34:16.545Z,2022-12-10T14:34:17Z,3939474067,140,75.9,3939474073,213,1.4,3939474065,56,Center,3939474063,3,,3939474069,141,65.7,3939474071,212,18.7,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108581,412,1,2,46,22,86c88s72zckr0kdwv0mu7kn3d,0,21.3,10.4,2022-12-10T14:34:19.443Z,2022-12-10T14:34:20Z,3939474107,213,0.4,3939474103,141,18.3,3939474105,212,15.0,3939474099,56,Back,3939474101,140,34.6,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108587,374,1,2,46,23,axvm5zg0mk4bp06wpec9vw27e,1,71.4,86,2022-12-10T14:34:21.024Z,2022-12-10T14:34:22Z,3939474139,140,83.6,3939474141,141,89.7,3939474137,56,Left,3939474145,213,0.2,3939474143,212,13.1,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108617,375,1,2,46,24,axvm5zg0mk4bp06wpec9vw27e,1,83.6,89.7,2022-12-10T14:34:22.305Z,2022-12-10T14:34:26Z,3939474311,212,7.9,3939474303,140,77.5,3939474315,213,3.8,3939474299,56,Left,3939474307,141,82.9,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108621,376,3,2,46,29,axvm5zg0mk4bp06wpec9vw27e,0,75.8,73.8,2022-12-10T14:34:26.785Z,2022-12-10T14:34:31Z,3939474325,56,Center,3939474327,286,,3939474451,233,413,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108639,413,7,2,46,29,86c88s72zckr0kdwv0mu7kn3d,0,24.2,26.2,2022-12-10T14:34:26.786Z,2022-12-10T14:34:30Z,3939474447,233,376,3939474425,56,Back,3939474427,285,,,,,,,,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108669,377,1,2,46,32,axvm5zg0mk4bp06wpec9vw27e,1,78.7,68.5,2022-12-10T14:34:30.193Z,2022-12-10T14:34:36Z,3939474569,213,0.9,3939474563,140,90.7,3939474565,141,93.0,3939474561,56,Left,3939474567,212,20.9,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108673,378,3,2,46,38,axvm5zg0mk4bp06wpec9vw27e,1,89.2,91.8,2022-12-10T14:34:35.371Z,2022-12-10T14:35:20Z,3939474575,56,Left,3939475825,233,423,3939474577,286,,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108869,423,45,2,46,38,86c88s72zckr0kdwv0mu7kn3d,0,10.8,8.2,2022-12-10T14:34:35.371Z,2022-12-10T14:35:21Z,3939475853,233,378,3939475643,56,Back,3939475645,285,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108667,414,61,2,46,38,86c88s72zckr0kdwv0mu7kn3d,0,5.5,8.8,2022-12-10T14:34:36.307Z,2022-12-10T14:35:15Z,3939474559,56,Back,,,,,,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108679,379,1,2,46,39,axvm5zg0mk4bp06wpec9vw27e,1,87.7,93,2022-12-10T14:34:37.041Z,2022-12-10T14:34:38Z,3939474603,212,6.1,3939474605,213,3.1,3939474599,140,81.9,3939474597,56,Left,3939474601,141,93.8,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108685,380,1,2,46,40,axvm5zg0mk4bp06wpec9vw27e,0,81.9,93.8,2022-12-10T14:34:38.160Z,2022-12-10T14:34:39Z,3939474657,141,74.8,3939474653,56,Center,3939474655,140,88.5,3939474659,212,14.7,3939474661,213,5.2,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108695,415,1,2,46,41,86c88s72zckr0kdwv0mu7kn3d,1,13.8,33,2022-12-10T14:34:39.235Z,2022-12-10T14:34:40Z,3939474705,212,15.2,3939474703,141,25.3,3939474707,213,5.9,3939474699,56,Back,3939474701,140,27.4,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108699,416,49,2,46,43,86c88s72zckr0kdwv0mu7kn3d,1,27.4,25.3,2022-12-10T14:34:40.788Z,2022-12-10T14:34:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108703,417,1,2,46,43,86c88s72zckr0kdwv0mu7kn3d,0,27.4,25.3,2022-12-10T14:34:40.963Z,2022-12-10T14:34:41Z,3939474743,141,21.0,3939474745,212,13.3,3939474747,213,6.1,3939474741,140,39.8,3939474739,56,Back,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108705,381,61,2,46,44,axvm5zg0mk4bp06wpec9vw27e,1,71,73.9,2022-12-10T14:34:42.177Z,2022-12-10T14:34:42Z,3939474749,56,Center,,,,,,,,,,,,,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108713,382,49,2,46,47,axvm5zg0mk4bp06wpec9vw27e,1,66.3,89.3,2022-12-10T14:34:44.946Z,2022-12-10T14:34:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108725,383,1,2,46,49,axvm5zg0mk4bp06wpec9vw27e,0,68.4,87.4,2022-12-10T14:34:46.625Z,2022-12-10T14:34:48Z,3939474867,141,93.9,3939474865,140,71.7,3939474863,56,Left,3939474869,212,5.6,3939474871,213,0.9,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108741,418,49,2,46,54,86c88s72zckr0kdwv0mu7kn3d,1,35.4,7.9,2022-12-10T14:34:51.605Z,2022-12-10T14:34:51Z,,,,,,,,,,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108749,419,1,2,46,54,86c88s72zckr0kdwv0mu7kn3d,0,35.4,7.9,2022-12-10T14:34:51.715Z,2022-12-10T14:34:52Z,3939475019,233,384,3939474989,56,Back,3939474997,213,0.2,3939474991,140,40.4,3939475023,286,,3939474995,212,5.3,3939474993,141,9.1,3939475017,236,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108753,384,74,2,46,54,axvm5zg0mk4bp06wpec9vw27e,1,67.4,91.4,2022-12-10T14:34:51.716Z,2022-12-10T14:37:30Z,3939475029,233,419,3939475011,285,,3939475009,56,Left,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108799,420,1,2,46,57,86c88s72zckr0kdwv0mu7kn3d,1,40.5,38.2,2022-12-10T14:34:55.331Z,2022-12-10T14:35:04Z,3939475297,141,88.1,3939475301,213,0.6,3939475293,56,Left,3939475295,140,85.2,3939475299,212,57.9,3939475303,1,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108821,421,1,2,47,6,86c88s72zckr0kdwv0mu7kn3d,1,92.2,89.1,2022-12-10T14:35:03.907Z,2022-12-10T14:36:24Z,3939475443,213,4.1,3939475435,56,Center,3939477977,210,15,3939475439,141,70.5,3939475437,140,83.2,3939475441,212,15.8,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2490108827,422,15,2,47,10,86c88s72zckr0kdwv0mu7kn3d,1,84.1,69,2022-12-10T14:35:08.077Z,2022-12-10T14:36:24Z,3939477991,103,19.0,3939477437,233,386,3939477993,215,,3939477995,146,98.6,3939475465,64,,3939475463,22,,3939477409,20,,3939475467,56,Center,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,3939477997,147,3939477989,102,52.9,,3939477985,55,421,3939477983,29,,3939477981,78,49.2,3939477979,120,,,,,,,,,,,,,,
2490108829,386,10,2,47,10,axvm5zg0mk4bp06wpec9vw27e,1,2.1,49.4,2022-12-10T14:35:08.177Z,2022-12-10T14:36:07Z,3939475483,56,Back,3939475477,177,,3939475479,178,,3939477455,233,422,3939475481,182,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108825,385,52,2,47,10,axvm5zg0mk4bp06wpec9vw27e,1,2.1,49.4,2022-12-10T14:35:08.187Z,2022-12-10T14:35:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108849,387,1,2,47,13,axvm5zg0mk4bp06wpec9vw27e,1,2.1,49.4,2022-12-10T14:35:11.088Z,2022-12-10T14:35:14Z,3939475577,56,Back,3939475583,212,38.4,3939475585,213,0.5,3939475573,123,,3939475581,141,76.3,3939475587,1,,3939475579,140,34.3,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108863,388,1,2,47,16,axvm5zg0mk4bp06wpec9vw27e,1,38.3,78.7,2022-12-10T14:35:14.209Z,2022-12-10T14:35:15Z,3939475627,213,2.5,3939475625,212,14.8,3939475623,141,91.1,3939475619,56,Back,3939475621,140,26.7,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108881,389,1,2,47,17,axvm5zg0mk4bp06wpec9vw27e,1,26.7,91.1,2022-12-10T14:35:15.185Z,2022-12-10T14:35:18Z,3939475719,141,77.0,3939475715,56,Back,3939475723,213,5.4,3939475721,212,12.0,3939475717,140,33.5,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108897,390,1,2,47,20,axvm5zg0mk4bp06wpec9vw27e,1,34.6,77,2022-12-10T14:35:18.289Z,2022-12-10T14:35:20Z,3939475807,212,12.5,3939475801,56,Back,3939475803,140,29.1,3939475805,141,93.3,3939475809,213,2.1,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108923,391,1,2,47,22,axvm5zg0mk4bp06wpec9vw27e,1,29.2,93.5,2022-12-10T14:35:20.193Z,2022-12-10T14:35:22Z,3939475949,213,4.3,3939475943,140,26.8,3939475945,141,85.1,3939475941,56,Back,3939475947,212,6.2,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108977,392,1,2,47,25,axvm5zg0mk4bp06wpec9vw27e,1,26.7,82.9,2022-12-10T14:35:22.576Z,2022-12-10T14:35:31Z,3939476215,141,56.7,3939476207,56,Back,3939476223,213,4.3,3939476211,140,19.8,3939476219,212,19.2,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108983,393,1,2,47,33,axvm5zg0mk4bp06wpec9vw27e,0,28.1,39.7,2022-12-10T14:35:31.042Z,2022-12-10T14:35:33Z,3939476265,212,37.5,3939476263,141,37.7,3939476259,56,Center,3939476269,1,,3939476257,155,,3939476267,213,6.2,3939476261,140,63.8,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108999,424,44,2,47,36,86c88s72zckr0kdwv0mu7kn3d,1,33.3,56.3,2022-12-10T14:35:33.759Z,2022-12-10T14:35:35Z,3939476355,233,394,3939476345,285,,3939476343,56,Back,,,,,,,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490108991,394,44,2,47,36,axvm5zg0mk4bp06wpec9vw27e,0,66.7,43.7,2022-12-10T14:35:33.760Z,2022-12-10T14:35:35Z,3939476297,56,Center,3939476375,233,424,3939476299,286,,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
