id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/14/value,qualifier/12/value
2478351411,26,5,1,2,57,2w4xxgpg4t4h5b3yl74egastz,0,90.2,-1.8,2022-10-28T19:03:17.550Z,2022-10-28T19:06:35Z,3877702019,56,Right,3877702443,233,37,3877702021,347,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351341,37,5,1,2,57,bdfjkux9o0vtsdig5zsbhtysq,1,9.8,101.8,2022-10-28T19:03:17.550Z,2022-10-28T19:03:29Z,3877701677,56,Back,3877702513,233,26,3877701681,347,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351499,38,1,1,3,3,bdfjkux9o0vtsdig5zsbhtysq,0,9.9,100,2022-10-28T19:03:24.414Z,2022-10-28T19:03:28Z,3877702511,213,6.2,3877702509,212,18.8,3877702507,141,98.9,3877702501,107,,3877702503,56,Back,3877702505,140,27.7,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351525,27,49,1,3,9,2w4xxgpg4t4h5b3yl74egastz,1,75.7,2,2022-10-28T19:03:29.767Z,2022-10-28T19:03:29Z,,,,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351531,28,1,1,3,9,2w4xxgpg4t4h5b3yl74egastz,0,75.7,2,2022-10-28T19:03:30.088Z,2022-10-28T19:03:30Z,3877702675,155,,3877702683,212,14.6,3877702679,140,84.1,3877702681,141,19.1,3877702685,213,0.9,3877702677,56,Right,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351557,39,44,1,3,10,bdfjkux9o0vtsdig5zsbhtysq,1,17.3,84.8,2022-10-28T19:03:30.655Z,2022-10-28T19:03:33Z,3877702783,285,,3877702781,56,Back,3877702867,233,29,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351561,29,44,1,3,10,2w4xxgpg4t4h5b3yl74egastz,0,82.7,15.2,2022-10-28T19:03:30.656Z,2022-10-28T19:03:33Z,3877702817,286,,3877702891,233,39,3877702815,56,Right,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351589,40,1,1,3,10,bdfjkux9o0vtsdig5zsbhtysq,1,25.5,83.5,2022-10-28T19:03:31.174Z,2022-10-28T19:06:30Z,3877702951,140,29.7,3877702947,3,,3877702961,213,6.0,3877702953,141,81.7,3877702949,56,Back,3877702957,212,4.6,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351595,41,49,1,3,13,bdfjkux9o0vtsdig5zsbhtysq,1,29.7,81.1,2022-10-28T19:03:34.062Z,2022-10-28T19:03:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351663,42,1,1,3,14,bdfjkux9o0vtsdig5zsbhtysq,1,29.7,81.1,2022-10-28T19:03:34.527Z,2022-10-28T19:03:39Z,3877703329,141,33.6,3877703331,212,41.4,3877703327,140,54.4,3877703325,56,Center,3877703335,1,,3877703333,213,5.4,3877703323,155,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351669,43,1,1,3,18,bdfjkux9o0vtsdig5zsbhtysq,0,65.4,17.4,2022-10-28T19:03:39.071Z,2022-10-28T19:03:39Z,3877703361,155,,3877703363,56,Center,3877703365,140,79.2,3877703371,213,0.8,3877703369,212,21.3,3877703367,141,40.3,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351683,30,8,1,3,19,2w4xxgpg4t4h5b3yl74egastz,1,21.9,59.1,2022-10-28T19:03:40.423Z,2022-10-28T19:03:40Z,3877703435,56,Back,,,,,,,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351717,31,49,1,3,21,2w4xxgpg4t4h5b3yl74egastz,1,31.5,67.3,2022-10-28T19:03:42.423Z,2022-10-28T19:03:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351729,32,1,1,3,22,2w4xxgpg4t4h5b3yl74egastz,1,31.5,67.3,2022-10-28T19:03:42.663Z,2022-10-28T19:03:43Z,3877703677,140,23.1,3877703683,213,2.6,3877703681,212,10.3,3877703679,141,75.0,3877703675,56,Back,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351775,33,1,1,3,23,2w4xxgpg4t4h5b3yl74egastz,1,23.1,75,2022-10-28T19:03:43.799Z,2022-10-28T19:03:46Z,3877703923,212,14.7,3877703921,141,94.7,3877703915,56,Back,3877703925,213,1.1,3877703919,140,28.9,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351793,34,1,1,3,25,2w4xxgpg4t4h5b3yl74egastz,1,29.3,95.4,2022-10-28T19:03:46.391Z,2022-10-28T19:03:48Z,3877704083,140,19.3,3877704081,56,Back,3877704085,141,87.4,3877704089,213,3.6,3877704087,212,11.8,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351801,35,1,1,3,27,2w4xxgpg4t4h5b3yl74egastz,0,22.3,89,2022-10-28T19:03:48.103Z,2022-10-28T19:03:48Z,3877704137,56,Back,3877704141,141,96.0,3877704143,212,26.1,3877704139,140,46.7,3877704145,213,0.2,3877704135,155,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351853,44,1,1,3,31,bdfjkux9o0vtsdig5zsbhtysq,0,55.5,7,2022-10-28T19:03:52.046Z,2022-10-28T19:03:52Z,3877704393,56,Right,3877704391,3,,3877704395,140,66.1,3877704399,212,11.1,3877704397,141,7.7,3877704401,213,0.0,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351929,36,1,1,3,32,2w4xxgpg4t4h5b3yl74egastz,1,33.8,91.4,2022-10-28T19:03:53.272Z,2022-10-28T19:03:56Z,3877704809,213,6.0,3877704807,212,5.8,3877704801,56,Back,3877704799,155,,3877704803,140,39.0,3877704805,141,88.7,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351977,37,1,1,3,36,2w4xxgpg4t4h5b3yl74egastz,1,32.1,96.9,2022-10-28T19:03:56.759Z,2022-10-28T19:03:59Z,3877705059,212,9.5,3877705061,213,3.4,3877705057,141,93.8,3877705053,56,Back,3877705055,140,23.3,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351987,38,1,1,3,38,2w4xxgpg4t4h5b3yl74egastz,0,24.3,94.1,2022-10-28T19:03:59.272Z,2022-10-28T19:04:01Z,3877705105,140,26.8,3877705227,236,,3877705103,56,Back,3877705107,141,95.4,3877705111,213,0.3,3877705233,286,,3877705101,155,,3877705229,233,45,19awb0feelm6k12ooavqb5621,O. Deslandes,3877705109,212,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,
2478352001,45,74,1,3,38,bdfjkux9o0vtsdig5zsbhtysq,1,77.7,5.2,2022-10-28T19:03:59.273Z,2022-10-28T19:05:40Z,3877705177,56,Right,3877705179,285,,3877705245,233,38,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352041,39,5,1,3,40,2w4xxgpg4t4h5b3yl74egastz,1,21,101.7,2022-10-28T19:04:01.439Z,2022-10-28T19:06:35Z,3877705357,347,,3877705353,56,Back,3877705381,233,46,,,,,,,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352025,46,5,1,3,40,bdfjkux9o0vtsdig5zsbhtysq,0,79,-1.7,2022-10-28T19:04:01.439Z,2022-10-28T19:04:03Z,3877705271,347,,3877705463,233,39,3877705269,56,Right,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352379,40,1,1,3,58,2w4xxgpg4t4h5b3yl74egastz,1,24,100,2022-10-28T19:04:19.224Z,2022-10-28T19:04:23Z,3877707113,140,40.8,3877707109,107,,3877707115,141,96.3,3877707117,212,18.0,3877707111,56,Back,3877707119,213,6.1,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352383,41,61,1,4,1,2w4xxgpg4t4h5b3yl74egastz,0,40.8,96.3,2022-10-28T19:04:22.415Z,2022-10-28T19:05:24Z,3877707137,56,Back,,,,,,,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352375,47,1,1,4,2,bdfjkux9o0vtsdig5zsbhtysq,0,63,9.7,2022-10-28T19:04:22.927Z,2022-10-28T19:04:23Z,3877707091,56,Right,3877707099,213,6.1,3877707095,141,6.5,3877707101,1,,3877707093,140,72.6,3877707089,157,,3877707097,212,10.3,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352433,42,1,1,4,5,2w4xxgpg4t4h5b3yl74egastz,0,37.5,83.6,2022-10-28T19:04:25.655Z,2022-10-28T19:05:23Z,3877707363,3,,3877707365,56,Back,3877707373,213,2.0,3877707367,140,36.8,3877707369,141,86.0,3877707371,212,1.8,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352467,48,8,1,4,7,bdfjkux9o0vtsdig5zsbhtysq,1,67.5,8.6,2022-10-28T19:04:28.287Z,2022-10-28T19:04:28Z,3877707563,56,Right,,,,,,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352495,49,49,1,4,9,bdfjkux9o0vtsdig5zsbhtysq,1,76.1,7.1,2022-10-28T19:04:29.710Z,2022-10-28T19:04:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352525,50,1,1,4,9,bdfjkux9o0vtsdig5zsbhtysq,1,76.1,7.1,2022-10-28T19:04:29.733Z,2022-10-28T19:04:31Z,3877707841,141,3.7,3877707837,56,Right,3877707843,212,4.0,3877707839,140,73.0,3877707845,213,3.8,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352601,51,61,1,4,16,bdfjkux9o0vtsdig5zsbhtysq,0,78.4,10.7,2022-10-28T19:04:36.528Z,2022-10-28T19:04:36Z,3877708255,56,Right,,,,,,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352625,43,49,1,4,17,2w4xxgpg4t4h5b3yl74egastz,1,14.4,78.7,2022-10-28T19:04:38.279Z,2022-10-28T19:04:38Z,,,,,,,,,,,,,,,,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352629,44,1,1,4,17,2w4xxgpg4t4h5b3yl74egastz,0,14.4,78.7,2022-10-28T19:04:38.343Z,2022-10-28T19:04:38Z,3877708391,212,23.8,3877708393,213,6.0,3877708385,56,Back,3877708387,140,35.9,3877708389,141,67.6,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352655,52,49,1,4,20,bdfjkux9o0vtsdig5zsbhtysq,1,58.7,33.4,2022-10-28T19:04:40.831Z,2022-10-28T19:04:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352667,53,1,1,4,20,bdfjkux9o0vtsdig5zsbhtysq,1,58.7,33.4,2022-10-28T19:04:40.911Z,2022-10-28T19:04:41Z,3877708587,213,2.0,3877708585,212,13.5,3877708583,141,51.6,3877708581,140,53.5,3877708579,56,Center,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352687,54,1,1,4,21,bdfjkux9o0vtsdig5zsbhtysq,1,53.5,51.6,2022-10-28T19:04:41.743Z,2022-10-28T19:04:43Z,3877708649,141,51.3,3877708651,212,22.8,3877708647,140,75.2,3877708653,213,6.3,3877708645,56,Center,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352723,55,1,1,4,22,bdfjkux9o0vtsdig5zsbhtysq,0,75.1,51,2022-10-28T19:04:43.022Z,2022-10-28T19:04:46Z,3877708877,213,5.8,3877708869,56,Center,3877708873,141,38.0,3877708871,140,92.3,3877708875,212,20.1,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352759,45,52,1,4,27,2w4xxgpg4t4h5b3yl74egastz,1,9,64.9,2022-10-28T19:04:48.408Z,2022-10-28T19:04:48Z,,,,,,,,,,,,,,,,,,,,,,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352911,46,80,1,4,38,2w4xxgpg4t4h5b3yl74egastz,0,15,63.4,2022-10-28T19:04:59.287Z,2022-10-28T19:04:59Z,,,,,,,,,,,,,,,,,,,,,,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352963,47,1,1,4,42,2w4xxgpg4t4h5b3yl74egastz,0,20.2,69.6,2022-10-28T19:05:02.647Z,2022-10-28T19:05:06Z,3877710129,140,69.8,3877710131,141,83.0,3877710137,1,,3877710127,56,Left,3877710125,198,,3877710135,213,0.2,3877710133,212,52.9,3877710123,157,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353047,56,1,1,4,45,bdfjkux9o0vtsdig5zsbhtysq,1,38.1,18.2,2022-10-28T19:05:05.967Z,2022-10-28T19:05:10Z,3877710641,212,9.5,3877710637,140,38.5,3877710643,213,1.5,3877710639,141,32.1,3877710635,56,Back,3877710633,3,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353051,57,49,1,4,49,bdfjkux9o0vtsdig5zsbhtysq,1,38.5,32.1,2022-10-28T19:05:09.967Z,2022-10-28T19:05:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353081,58,1,1,4,50,bdfjkux9o0vtsdig5zsbhtysq,1,38.5,32.1,2022-10-28T19:05:10.687Z,2022-10-28T19:05:13Z,3877710831,212,12.4,3877710829,141,42.7,3877710833,213,2.5,3877710823,3,,3877710825,56,Back,3877710827,140,28.9,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353097,59,1,1,4,52,bdfjkux9o0vtsdig5zsbhtysq,0,29.6,47.8,2022-10-28T19:05:13.151Z,2022-10-28T19:05:15Z,3877710913,56,Left,3877710923,1,,3877710915,140,62.5,3877710917,141,100.0,3877710911,155,,3877710921,213,0.8,3877710919,212,49.9,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353141,48,5,1,4,54,2w4xxgpg4t4h5b3yl74egastz,1,34.2,-1,2022-10-28T19:05:14.928Z,2022-10-28T19:06:35Z,3877711173,56,Back,3877711261,233,60,3877711177,347,,,,,,,,,,,,,,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353107,60,5,1,4,54,bdfjkux9o0vtsdig5zsbhtysq,0,65.8,101,2022-10-28T19:05:14.928Z,2022-10-28T19:05:18Z,3877710969,56,Left,3877710971,347,,3877711281,233,48,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353349,49,1,1,5,4,2w4xxgpg4t4h5b3yl74egastz,1,33.8,0,2022-10-28T19:05:25.240Z,2022-10-28T19:05:29Z,3877712321,212,18.1,3877712319,141,12.2,3877712323,213,0.5,3877712313,107,,3877712315,56,Back,3877712317,140,48.9,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353361,50,1,1,5,8,2w4xxgpg4t4h5b3yl74egastz,0,50.8,10.4,2022-10-28T19:05:29.335Z,2022-10-28T19:05:30Z,3877712377,212,31.1,3877712379,213,0.3,3877712375,141,25.3,3877712373,140,78.8,3877712369,155,,3877712371,56,Center,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353405,61,8,1,5,14,bdfjkux9o0vtsdig5zsbhtysq,1,6.2,91.7,2022-10-28T19:05:35.087Z,2022-10-28T19:05:35Z,3877712637,56,Back,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353413,62,49,1,5,14,bdfjkux9o0vtsdig5zsbhtysq,1,6.1,92.1,2022-10-28T19:05:35.455Z,2022-10-28T19:05:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353423,63,1,1,5,15,bdfjkux9o0vtsdig5zsbhtysq,0,6.1,92.1,2022-10-28T19:05:35.839Z,2022-10-28T19:05:36Z,3877712727,140,8.3,3877712733,213,0.1,3877712723,157,,3877712783,286,,3877712725,56,Back,3877712779,233,51,3877712735,1,,3877712729,141,92.4,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,3877712731,212,3877712777,236,,,,2.3,,,,,,,,,,,,,,,,,,,,,
2478353425,51,74,1,5,15,2w4xxgpg4t4h5b3yl74egastz,1,87.3,6.4,2022-10-28T19:05:35.840Z,2022-10-28T19:05:40Z,3877712739,285,,3877712737,56,Right,3877712785,233,63,,,,,,,,,,,,,,,,bff3wb6l4epccig9p8zxewx9m,E. Mbakem-Niaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353505,64,1,1,5,17,bdfjkux9o0vtsdig5zsbhtysq,1,10.2,86.3,2022-10-28T19:05:38.239Z,2022-10-28T19:05:42Z,3877713187,56,Back,3877713185,157,,3877713191,141,67.5,3877713197,1,,3877713189,140,39.8,3877713193,212,33.6,3877713195,213,5.9,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353513,65,1,1,5,22,bdfjkux9o0vtsdig5zsbhtysq,0,39.8,67.5,2022-10-28T19:05:42.799Z,2022-10-28T19:05:43Z,3877713245,140,57.2,3877713243,56,Center,3877713251,213,6.2,3877713247,141,65.8,3877713239,3,,3877713241,168,,3877713249,212,18.3,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353535,52,49,1,5,24,2w4xxgpg4t4h5b3yl74egastz,1,41.9,34.2,2022-10-28T19:05:44.504Z,2022-10-28T19:05:44Z,,,,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353579,53,1,1,5,24,2w4xxgpg4t4h5b3yl74egastz,1,41.9,34.2,2022-10-28T19:05:44.615Z,2022-10-28T19:05:48Z,3877713601,141,43.9,3877713603,212,21.9,3877713597,56,Back,3877713605,213,2.8,3877713599,140,22.0,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353607,54,1,1,5,27,2w4xxgpg4t4h5b3yl74egastz,0,22,43.9,2022-10-28T19:05:48.008Z,2022-10-28T19:05:51Z,3877713761,140,74.5,3877713769,213,0.0,3877713759,56,Center,3877713763,141,45.5,3877713765,212,55.1,3877713757,157,,3877713773,1,,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353647,66,49,1,5,32,bdfjkux9o0vtsdig5zsbhtysq,1,19.7,62.4,2022-10-28T19:05:53.134Z,2022-10-28T19:05:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353687,67,1,1,5,32,bdfjkux9o0vtsdig5zsbhtysq,1,19.7,62.4,2022-10-28T19:05:53.263Z,2022-10-28T19:05:56Z,3877714157,213,3.9,3877714153,141,45.2,3877714149,56,Back,3877714155,212,17.3,3877714151,140,7.6,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353721,68,1,1,5,36,bdfjkux9o0vtsdig5zsbhtysq,1,8.3,45.2,2022-10-28T19:05:56.527Z,2022-10-28T19:05:58Z,3877714311,213,5.5,3877714307,141,12.0,3877714303,56,Back,3877714305,140,29.3,3877714309,212,31.6,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353733,69,1,1,5,38,bdfjkux9o0vtsdig5zsbhtysq,1,29.3,12,2022-10-28T19:05:58.511Z,2022-10-28T19:05:59Z,3877714401,56,Back,3877714411,213,1.5,3877714407,212,8.2,3877714403,140,29.7,3877714405,141,24.1,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353741,70,1,1,5,38,bdfjkux9o0vtsdig5zsbhtysq,0,29.7,24.1,2022-10-28T19:05:59.503Z,2022-10-28T19:06:00Z,3877714453,56,Back,3877714461,213,5.1,3877714455,140,33.0,3877714459,212,8.8,3877714457,141,12.2,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353751,55,49,1,5,40,2w4xxgpg4t4h5b3yl74egastz,1,64.1,86.2,2022-10-28T19:06:00.824Z,2022-10-28T19:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353765,56,1,1,5,40,2w4xxgpg4t4h5b3yl74egastz,1,64.1,86.2,2022-10-28T19:06:00.840Z,2022-10-28T19:06:01Z,3877714565,56,Left,3877714573,213,6.1,3877714567,140,76.4,3877714571,212,13.1,3877714569,141,82.9,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353805,57,1,1,5,41,2w4xxgpg4t4h5b3yl74egastz,1,76.4,82.9,2022-10-28T19:06:01.528Z,2022-10-28T19:06:03Z,3877714785,141,68.8,3877714783,140,72.2,3877714781,56,Center,3877714787,212,10.6,3877714789,213,4.3,,,,,,,,,,bff3wb6l4epccig9p8zxewx9m,E. Mbakem-Niaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353811,58,3,1,5,43,2w4xxgpg4t4h5b3yl74egastz,0,72.6,70.4,2022-10-28T19:06:03.704Z,2022-10-28T19:06:09Z,3877714827,286,,3877715285,233,71,3877714825,56,Center,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353885,71,7,1,5,43,bdfjkux9o0vtsdig5zsbhtysq,1,27.4,29.6,2022-10-28T19:06:03.705Z,2022-10-28T19:06:09Z,3877715233,56,Back,3877715235,285,,3877715279,233,58,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353887,72,61,1,5,48,bdfjkux9o0vtsdig5zsbhtysq,1,27.6,24.6,2022-10-28T19:06:08.557Z,2022-10-28T19:06:08Z,3877715241,56,Back,,,,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478353993,59,1,1,5,49,2w4xxgpg4t4h5b3yl74egastz,1,66.5,42.5,2022-10-28T19:06:10.024Z,2022-10-28T19:06:15Z,3877715869,213,5.5,3877715867,212,16.8,3877715863,140,77.4,3877715861,56,Center,3877715865,141,24.4,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
