id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value
2463812701,621,50,2,73,0,drnln5nhp7dqype6j3upkoiqp,1,90,4.6,2022-09-24T14:01:55.678Z,2022-09-24T14:02:02Z,3800450699,286,,3800450697,56,Right,3800451015,233,605,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463812757,605,7,2,73,0,axvm5zg0mk4bp06wpec9vw27e,1,10,95.4,2022-09-24T14:01:55.679Z,2022-09-24T14:02:01Z,3800450959,233,621,3800450927,285,,3800450925,56,Back,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463812761,606,61,2,73,5,axvm5zg0mk4bp06wpec9vw27e,0,8.5,96.2,2022-09-24T14:02:01.129Z,2022-09-24T14:02:01Z,3800450937,56,Back,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463812779,607,5,2,73,6,axvm5zg0mk4bp06wpec9vw27e,0,10.2,101.4,2022-09-24T14:02:02.105Z,2022-09-24T14:02:04Z,3800451047,56,Back,3800451049,347,,3800451219,233,622,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463812799,622,5,2,73,6,drnln5nhp7dqype6j3upkoiqp,1,89.8,-1.4,2022-09-24T14:02:02.105Z,2022-09-24T14:04:18Z,3800451135,347,,3800451153,233,607,3800451131,56,Right,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463812879,623,1,2,73,9,drnln5nhp7dqype6j3upkoiqp,1,89.6,0,2022-09-24T14:02:04.253Z,2022-09-24T14:02:10Z,3800451583,107,,3800451587,140,75.6,3800451591,212,19.0,3800451593,213,2.5,3800451589,141,17.1,3800451585,56,Right,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463812887,624,4,2,73,14,drnln5nhp7dqype6j3upkoiqp,1,77.5,23.5,2022-09-24T14:02:10.012Z,2022-09-24T14:02:12Z,3800451639,152,,3800451635,13,,3800451737,233,608,3800451641,265,,3800451643,286,,3800451637,56,Center,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463812903,608,4,2,73,14,axvm5zg0mk4bp06wpec9vw27e,0,22.5,76.5,2022-09-24T14:02:10.013Z,2022-09-24T14:02:13Z,3800451723,265,,3800451719,56,Back,3800451717,13,,3800451753,233,624,3800451721,152,,3800451725,285,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463813503,625,13,2,73,55,drnln5nhp7dqype6j3upkoiqp,1,77.2,23.3,2022-09-24T14:02:50.740Z,2022-09-24T14:03:06Z,3800456379,230,98.8,3800456371,102,41.7,3800454803,18,,3800456377,458,,3800456381,231,47.3,3800454801,26,,3800456373,103,80.6,3800456369,81,,c6wlz59l4w2pe0o5xj6nbks4q,S. Julini,3800456375,215,,,3800455661,20,3800454805,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463813561,609,5,2,73,58,axvm5zg0mk4bp06wpec9vw27e,1,-1,52.4,2022-09-24T14:02:53.885Z,2022-09-24T14:04:18Z,3800455129,346,,3800455201,233,626,3800455127,56,Back,,,,,,,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463813559,626,5,2,73,58,drnln5nhp7dqype6j3upkoiqp,0,101,47.6,2022-09-24T14:02:53.885Z,2022-09-24T14:02:55Z,3800455123,56,Center,3800455125,346,,3800455259,233,609,,,,,,,,,,,,,,,,c6wlz59l4w2pe0o5xj6nbks4q,S. Julini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463814249,610,1,2,74,35,axvm5zg0mk4bp06wpec9vw27e,1,3.9,55.7,2022-09-24T14:03:30.867Z,2022-09-24T14:03:36Z,3800458665,1,,3800458661,212,48.1,3800458669,74,,3800458655,56,Back,3800458651,189,,3800458659,141,44.3,3800458653,124,,3800458657,140,49.1,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,3800458663,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463814297,611,4,2,74,41,axvm5zg0mk4bp06wpec9vw27e,1,52.2,41.5,2022-09-24T14:03:36.875Z,2022-09-24T14:04:57Z,3800458937,13,,3800459041,233,627,3800459223,189,,3800458949,265,,3800458945,152,,3800458941,56,Center,3800458951,286,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463814269,627,4,2,74,41,drnln5nhp7dqype6j3upkoiqp,0,47.8,58.5,2022-09-24T14:03:36.876Z,2022-09-24T14:05:00Z,3800458783,285,,3800458775,13,,3800458779,152,,3800459121,189,,3800459079,233,611,3800458781,265,,3800458777,56,Back,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463814497,612,1,2,74,48,axvm5zg0mk4bp06wpec9vw27e,1,52.9,41.5,2022-09-24T14:03:43.817Z,2022-09-24T14:03:50Z,3800459941,56,Left,3800459961,1,,3800459945,140,90.7,3800459935,5,,3800459949,141,79.6,3800459939,152,,3800459937,155,,3800459953,212,47.4,7lqdu42zczlrnowx70hu12sb9,L. Declercq,3800459957,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463814505,613,50,2,74,54,axvm5zg0mk4bp06wpec9vw27e,1,86.8,86.2,2022-09-24T14:03:50.153Z,2022-09-24T14:03:56Z,3800459989,56,Left,3800459991,286,,3800460501,233,628,,,,,,,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463814575,628,7,2,74,54,drnln5nhp7dqype6j3upkoiqp,1,13.2,13.8,2022-09-24T14:03:50.154Z,2022-09-24T14:03:55Z,3800460381,56,Back,3800460383,285,,3800460453,233,613,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463814581,629,50,2,74,58,drnln5nhp7dqype6j3upkoiqp,1,12.3,8.4,2022-09-24T14:03:53.568Z,2022-09-24T14:04:11Z,3800460395,56,Back,3800461855,233,614,3800460397,285,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463814825,614,7,2,74,58,axvm5zg0mk4bp06wpec9vw27e,1,87.7,91.6,2022-09-24T14:03:53.569Z,2022-09-24T14:04:10Z,3800461709,286,,3800461707,56,Left,3800461831,233,629,,,,,,,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463814831,615,4,2,75,3,axvm5zg0mk4bp06wpec9vw27e,1,87.6,91,2022-09-24T14:03:58.787Z,2022-09-24T14:04:10Z,3800461749,233,630,3800461731,152,,3800461735,286,,3800461729,56,Left,3800461733,265,,3800461727,13,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463814641,630,4,2,75,3,drnln5nhp7dqype6j3upkoiqp,0,12.4,9,2022-09-24T14:03:58.788Z,2022-09-24T14:04:11Z,3800460737,152,,3800461805,233,615,3800460739,265,,3800460731,13,,3800460741,285,,3800460735,56,Back,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463815441,616,15,2,75,45,axvm5zg0mk4bp06wpec9vw27e,1,88.4,92.1,2022-09-24T14:04:40.457Z,2022-09-24T14:04:54Z,3800465867,146,100,3800464715,56,Left,3800465489,20,,3800465863,103,27.2,3800465869,147,51.8,3800465861,102,52.2,3800465859,77,,3800464711,26,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,3800465865,458,,,3800465525,233,3800464713,69,,,,,,,,,631,,,,,,,,,,,,,,,,,,,,,,,,,
2463815423,631,10,2,75,45,drnln5nhp7dqype6j3upkoiqp,1,0.2,49.1,2022-09-24T14:04:40.557Z,2022-09-24T14:05:30Z,3800464641,182,,3800464637,173,,3800465541,233,616,3800465429,179,,3800464643,56,Back,,,,,,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463815731,617,6,2,75,47,axvm5zg0mk4bp06wpec9vw27e,1,94.8,65.9,2022-09-24T14:04:42.307Z,2022-09-24T14:05:03Z,3800466945,233,632,3800466343,75,,3800466341,56,Center,,,,,,,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463815453,632,6,2,75,47,drnln5nhp7dqype6j3upkoiqp,0,5.2,34.1,2022-09-24T14:04:42.307Z,2022-09-24T14:11:04Z,3800464761,56,Back,3800467005,233,617,3800464763,73,,,,,,,,,,,,,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463816623,618,18,2,77,2,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-09-24T14:05:57.534Z,2022-09-24T14:05:58Z,3800470851,42,,3800470855,59,23,3800470853,44,Midfielder,3800470897,55,619,,,,,,,,,,,,,3ck9n7pb3d1dc8qcdgkxm5m,J. Hellstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463816629,619,19,2,77,2,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-09-24T14:05:57.535Z,2022-09-24T14:05:58Z,3800470879,145,10,3800470875,42,,3800470887,44,Forward,3800470883,292,9,3800470885,293,1,3800470881,59,13,3800470889,55,618,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817001,620,18,2,77,26,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-09-24T14:06:21.767Z,2022-09-24T14:06:22Z,3800472843,44,Midfielder,3800472845,59,27,3800472841,42,,3800472931,55,621,,,,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817009,621,19,2,77,26,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-09-24T14:06:21.768Z,2022-09-24T14:06:22Z,3800472907,55,620,3800472893,42,,3800472897,145,11,3800472903,293,1,3800472905,44,Midfielder,3800472901,292,7,3800472899,59,22,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817423,622,1,2,77,52,axvm5zg0mk4bp06wpec9vw27e,0,99.5,0.5,2022-09-24T14:06:47.772Z,2022-09-24T14:06:50Z,3800475161,140,91.7,3800475165,212,27.9,3800475155,155,,3800475151,2,,3800475159,56,Center,3800475167,213,1.9,3800475153,6,,3800475157,224,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,3800475163,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817467,633,12,2,77,56,drnln5nhp7dqype6j3upkoiqp,1,9.3,59.3,2022-09-24T14:06:51.403Z,2022-09-24T14:06:53Z,3800475373,212,20.0,3800475367,56,Back,3800475369,140,27.7,3800475371,141,67.0,3800475375,213,0.3,,,,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817469,634,49,2,77,58,drnln5nhp7dqype6j3upkoiqp,1,32.5,65.7,2022-09-24T14:06:53.740Z,2022-09-24T14:06:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817489,635,1,2,77,58,drnln5nhp7dqype6j3upkoiqp,1,32.5,65.7,2022-09-24T14:06:53.750Z,2022-09-24T14:08:00Z,3800475493,141,64.2,3800481477,156,,3800475489,56,Back,3800475497,213,3.2,3800475491,140,22.6,3800475495,212,10.4,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817543,636,1,2,78,1,drnln5nhp7dqype6j3upkoiqp,0,22.6,64.2,2022-09-24T14:06:56.484Z,2022-09-24T14:07:00Z,3800475783,213,6.2,3800475775,56,Center,3800475779,141,60.6,3800475773,155,,3800475777,140,63.8,3800475785,1,,3800475781,212,43.3,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817529,623,44,2,78,1,axvm5zg0mk4bp06wpec9vw27e,1,39.1,39.9,2022-09-24T14:06:56.867Z,2022-09-24T14:06:59Z,3800475705,285,,3800475845,233,637,3800475703,56,Back,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817545,637,44,2,78,1,drnln5nhp7dqype6j3upkoiqp,0,60.9,60.1,2022-09-24T14:06:56.868Z,2022-09-24T14:07:00Z,3800475945,233,623,3800475789,56,Center,3800475791,286,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817565,624,1,2,78,1,axvm5zg0mk4bp06wpec9vw27e,1,42.3,40.4,2022-09-24T14:06:57.139Z,2022-09-24T14:29:04Z,3800475891,3,,3800475895,140,46.2,3800475899,212,8.8,3800475901,213,1.1,3800475897,141,51.9,3800475893,56,Back,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817601,625,49,2,78,6,axvm5zg0mk4bp06wpec9vw27e,1,46.3,52.4,2022-09-24T14:07:01.532Z,2022-09-24T14:07:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817659,626,1,2,78,6,axvm5zg0mk4bp06wpec9vw27e,0,46.3,52.4,2022-09-24T14:07:01.845Z,2022-09-24T14:07:03Z,3800476427,140,55.4,3800476433,213,0.6,3800476423,157,,3800476425,56,Center,3800476429,141,62.7,3800476435,1,,3800476431,212,11.8,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817683,638,1,2,78,9,drnln5nhp7dqype6j3upkoiqp,0,45.7,34,2022-09-24T14:07:04.629Z,2022-09-24T14:07:05Z,3800476579,213,0.2,3800476569,3,,3800476571,56,Center,3800476575,141,36.6,3800476573,140,54.2,3800476577,212,9.1,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817731,627,1,2,78,11,axvm5zg0mk4bp06wpec9vw27e,0,47.7,58.1,2022-09-24T14:07:06.994Z,2022-09-24T14:07:07Z,3800476811,140,50.2,3800476815,212,5.5,3800476817,213,5.2,3800476813,141,51.0,3800476809,56,Center,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817751,639,49,2,78,13,drnln5nhp7dqype6j3upkoiqp,1,46.3,56.7,2022-09-24T14:07:08.965Z,2022-09-24T14:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817893,640,1,2,78,14,drnln5nhp7dqype6j3upkoiqp,1,46.3,56.7,2022-09-24T14:07:09.283Z,2022-09-24T14:07:14Z,3800477543,141,88.7,3800477547,213,1.6,3800477537,56,Back,3800477541,140,46.3,3800477545,212,21.8,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817969,641,1,2,78,18,drnln5nhp7dqype6j3upkoiqp,1,60.2,80.6,2022-09-24T14:07:14.084Z,2022-09-24T14:07:20Z,3800477907,212,39.4,3800477903,140,96.7,3800477911,1,,3800477905,141,94.1,3800477901,56,Left,3800477909,213,0.2,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817977,642,1,2,78,24,drnln5nhp7dqype6j3upkoiqp,0,92.7,86.5,2022-09-24T14:07:20.012Z,2022-09-24T14:07:20Z,3800477937,155,,3800477933,2,,3800477945,140,91.6,3800477941,56,Left,3800477949,141,81.8,3800477951,212,3.4,3800477955,213,4.4,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463817985,628,61,2,78,25,axvm5zg0mk4bp06wpec9vw27e,1,11.5,14.9,2022-09-24T14:07:21.012Z,2022-09-24T14:07:21Z,3800478001,56,Back,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818151,643,1,2,78,27,drnln5nhp7dqype6j3upkoiqp,1,86.9,95.6,2022-09-24T14:07:22.740Z,2022-09-24T14:07:28Z,3800478761,212,9.0,3800478759,141,82.6,3800478755,56,Left,3800478763,213,4.9,3800478757,140,88.4,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818189,644,1,2,78,33,drnln5nhp7dqype6j3upkoiqp,1,78.4,58.7,2022-09-24T14:07:28.356Z,2022-09-24T14:07:29Z,3800478967,213,3.7,3800478961,141,50.7,3800478965,212,10.7,3800478957,140,69.6,3800478955,56,Center,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818217,645,1,2,78,34,drnln5nhp7dqype6j3upkoiqp,1,69.1,50.7,2022-09-24T14:07:29.852Z,2022-09-24T14:07:32Z,3800479121,212,17.0,3800479115,56,Center,3800479119,141,25.8,3800479117,140,67.2,3800479123,213,4.6,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818255,646,1,2,78,37,drnln5nhp7dqype6j3upkoiqp,0,67.8,24.9,2022-09-24T14:07:32.291Z,2022-09-24T14:07:34Z,3800479331,141,39.5,3800479335,213,0.6,3800479329,140,80.7,3800479327,56,Center,3800479333,212,16.8,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818269,629,61,2,78,40,axvm5zg0mk4bp06wpec9vw27e,1,22.1,70.9,2022-09-24T14:07:35.627Z,2022-09-24T14:07:35Z,3800479411,56,Back,,,,,,,,,,,,,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818347,647,1,2,78,41,drnln5nhp7dqype6j3upkoiqp,1,85.3,33,2022-09-24T14:07:37.099Z,2022-09-24T14:07:40Z,3800479733,56,Center,3800479737,141,49.4,3800479739,212,15.2,3800479741,213,2.3,3800479735,140,75.4,,,,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818381,648,2,2,78,44,drnln5nhp7dqype6j3upkoiqp,1,75.9,51.8,2022-09-24T14:07:39.861Z,2022-09-24T14:08:14Z,3800479977,56,Center,3800479979,140,92.9,3800479981,141,67.8,3800481051,7,jbxmumw5e6sad0zo1hljqnl5,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818531,630,55,2,78,44,axvm5zg0mk4bp06wpec9vw27e,1,7.8,37,2022-09-24T14:07:39.862Z,2022-09-24T14:11:05Z,,,,,,,,,,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818925,631,1,2,79,14,axvm5zg0mk4bp06wpec9vw27e,1,10.3,33.3,2022-09-24T14:08:09.684Z,2022-09-24T14:08:13Z,3800482967,1,,3800482953,157,,3800482957,56,Back,3800482963,212,33.9,3800482965,213,6.3,3800482961,141,32.5,3800482959,140,42.6,3800482951,5,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,3800482955,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818957,632,44,2,79,18,axvm5zg0mk4bp06wpec9vw27e,1,41.1,33.2,2022-09-24T14:08:13.804Z,2022-09-24T14:08:15Z,3800483123,56,Back,3800483141,233,649,3800483125,285,,,,,,,,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818937,649,44,2,79,18,drnln5nhp7dqype6j3upkoiqp,0,58.9,66.8,2022-09-24T14:08:13.805Z,2022-09-24T14:08:16Z,3800483035,56,Center,3800483037,286,,3800483179,233,632,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463818993,633,1,2,79,18,axvm5zg0mk4bp06wpec9vw27e,1,44.5,32.8,2022-09-24T14:08:14.011Z,2022-09-24T14:28:53Z,3800483297,212,4.2,3800483289,3,,3800483299,213,5.3,3800483295,141,27.7,3800483291,56,Back,3800483293,140,46.8,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819063,634,1,2,79,21,axvm5zg0mk4bp06wpec9vw27e,1,46.9,26.1,2022-09-24T14:08:16.948Z,2022-09-24T14:08:21Z,3800483789,213,3.9,3800483775,140,33.5,3800483785,212,19.4,3800483779,141,6.5,3800483773,56,Back,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819075,635,1,2,79,25,axvm5zg0mk4bp06wpec9vw27e,0,33.3,5.9,2022-09-24T14:08:21.075Z,2022-09-24T14:08:22Z,3800483843,141,0.0,3800483847,213,6.1,3800483849,1,,3800483839,56,Right,3800483841,140,64.3,3800483845,212,32.9,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819085,636,5,2,79,25,axvm5zg0mk4bp06wpec9vw27e,0,64.6,-1.3,2022-09-24T14:08:21.205Z,2022-09-24T14:10:16Z,3800483999,233,650,3800483909,347,,3800483907,56,Right,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819073,650,5,2,79,25,drnln5nhp7dqype6j3upkoiqp,1,35.4,101.3,2022-09-24T14:08:21.205Z,2022-09-24T14:08:22Z,3800483835,56,Back,3800483837,347,,3800483975,233,636,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819269,651,1,2,79,34,drnln5nhp7dqype6j3upkoiqp,1,37.1,100,2022-09-24T14:08:29.979Z,2022-09-24T14:08:31Z,3800484927,213,4.9,3800484925,212,13.1,3800484921,140,39.3,3800484919,56,Back,3800484923,141,82.4,3800484915,107,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463819315,652,1,2,79,35,drnln5nhp7dqype6j3upkoiqp,1,39.3,82.4,2022-09-24T14:08:31.003Z,2022-09-24T14:08:33Z,3800485159,213,1.9,3800485151,56,Back,3800485155,141,92.6,3800485153,140,36.9,3800485157,212,7.4,,,,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
