id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/16/value
2552338413,754,43,2,85,30,drnln5nhp7dqype6j3upkoiqp,1,0,0,2023-05-21T12:13:52.413Z,2023-05-21T12:13:57Z,4296826391,56,Back,4296826845,144,61,,,,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552338425,755,50,2,85,30,drnln5nhp7dqype6j3upkoiqp,1,35.8,85,2023-05-21T12:13:53.277Z,2023-05-21T12:13:55Z,4296826617,286,,4296826435,56,Back,4296826619,233,628,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552338443,628,7,2,85,30,9s9jvki6htleffykj88qcpwpy,1,64.2,15,2023-05-21T12:13:53.278Z,2023-05-21T12:13:55Z,4296826519,285,,4296826577,233,755,4296826517,56,Right,4296826513,167,,,,,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552338449,629,5,2,85,32,9s9jvki6htleffykj88qcpwpy,0,69.6,-1.1,2023-05-21T12:13:54.535Z,2023-05-21T12:14:01Z,4296827299,233,756,4296826547,347,,4296826545,56,Right,,,,,,,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552338571,756,5,2,85,32,drnln5nhp7dqype6j3upkoiqp,1,30.4,101.1,2023-05-21T12:13:54.535Z,2023-05-21T12:28:20Z,4296827251,233,629,4296827209,347,,4296827207,56,Back,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552338769,757,1,2,85,47,drnln5nhp7dqype6j3upkoiqp,1,26.1,100,2023-05-21T12:14:09.390Z,2023-05-21T12:14:12Z,4296828265,140,42.1,4296828267,141,88.9,4296828271,213,5.8,4296828261,107,,4296828263,56,Back,4296828269,212,18.9,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552338803,758,1,2,85,49,drnln5nhp7dqype6j3upkoiqp,1,42.9,87.8,2023-05-21T12:14:11.877Z,2023-05-21T12:14:14Z,4296828459,140,38.6,4296828465,213,2.4,4296828463,212,6.2,4296828461,141,94.1,4296828457,56,Back,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552338813,759,1,2,85,51,drnln5nhp7dqype6j3upkoiqp,0,38.6,94.1,2023-05-21T12:14:13.901Z,2023-05-21T12:14:14Z,4296828517,213,5.7,4296828513,212,30.8,4296828509,141,68.4,4296828503,155,,4296828507,140,62.7,4296828505,56,Center,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552338823,630,49,2,85,52,9s9jvki6htleffykj88qcpwpy,1,35.6,32.5,2023-05-21T12:14:14.711Z,2023-05-21T12:14:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552338827,631,1,2,85,52,9s9jvki6htleffykj88qcpwpy,0,35.6,32.5,2023-05-21T12:14:14.969Z,2023-05-21T12:14:15Z,4296828557,141,0.0,4296828563,1,,4296828553,56,Back,4296828561,213,5.2,4296828551,157,,4296828555,140,47.8,4296828559,212,26.3,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552338837,632,5,2,85,53,9s9jvki6htleffykj88qcpwpy,0,52,-1.2,2023-05-21T12:14:15.409Z,2023-05-21T12:14:17Z,4296828603,56,Right,4296828731,233,760,4296828605,347,,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552338855,760,5,2,85,53,drnln5nhp7dqype6j3upkoiqp,1,48,101.2,2023-05-21T12:14:15.409Z,2023-05-21T12:28:20Z,4296828659,347,,4296828657,56,Back,4296828671,233,632,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339285,633,18,2,86,24,9s9jvki6htleffykj88qcpwpy,1,0,0,2023-05-21T12:14:46.887Z,2023-05-21T12:14:47Z,4296830769,42,,4296830811,55,634,4296830771,44,Defender,4296830773,59,21,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339289,634,19,2,86,24,9s9jvki6htleffykj88qcpwpy,1,0,0,2023-05-21T12:14:46.888Z,2023-05-21T12:14:47Z,4296830801,44,Midfielder,4296830803,55,633,4296830799,293,2,4296830789,42,,4296830793,145,2,4296830797,292,5,4296830795,59,18,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339431,635,18,2,86,34,9s9jvki6htleffykj88qcpwpy,1,0,0,2023-05-21T12:14:56.854Z,2023-05-21T12:14:57Z,4296831651,55,636,4296831553,44,Forward,4296831551,42,,4296831555,59,8,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339441,636,19,2,86,34,9s9jvki6htleffykj88qcpwpy,1,0,0,2023-05-21T12:14:56.855Z,2023-05-21T12:14:57Z,4296831601,42,,4296831607,145,8,4296831617,55,635,4296831613,293,5,4296831611,292,7,4296831609,59,9,4296831615,44,Midfielder,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339593,761,1,2,86,40,drnln5nhp7dqype6j3upkoiqp,1,43.8,100,2023-05-21T12:15:02.672Z,2023-05-21T12:15:06Z,4296832313,212,20.0,4296832311,141,84.4,4296832315,213,5.7,4296832309,140,59.5,4296832307,56,Left,4296832305,107,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339603,762,1,2,86,44,drnln5nhp7dqype6j3upkoiqp,0,59.5,84.4,2023-05-21T12:15:06.830Z,2023-05-21T12:15:07Z,4296832363,141,100.0,4296832361,140,77.4,4296832367,213,0.6,4296832357,155,,4296832365,212,22.3,4296832359,56,Left,,,,,,,cnlp3hbnk2m2e8hizbniyc6j8,S. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339559,637,5,2,86,44,9s9jvki6htleffykj88qcpwpy,1,20.6,-2,2023-05-21T12:15:07.306Z,2023-05-21T12:28:20Z,4296832165,347,,4296832433,233,763,4296832161,56,Back,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339609,763,5,2,86,44,drnln5nhp7dqype6j3upkoiqp,0,79.4,102,2023-05-21T12:15:07.306Z,2023-05-21T12:15:08Z,4296832383,56,Left,4296832455,233,637,4296832385,347,,,,,,,,,,,,,,,,,cnlp3hbnk2m2e8hizbniyc6j8,S. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339685,638,1,2,86,47,9s9jvki6htleffykj88qcpwpy,1,19.7,0,2023-05-21T12:15:09.974Z,2023-05-21T12:15:11Z,4296832707,140,40.6,4296832701,107,,4296832705,56,Back,4296832725,213,0.4,4296832711,141,11.1,4296832727,1,,4296832715,212,23.7,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339691,639,44,2,86,49,9s9jvki6htleffykj88qcpwpy,1,41.4,10.2,2023-05-21T12:15:11.462Z,2023-05-21T12:15:15Z,4296832761,285,,4296833063,233,764,4296832759,56,Back,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339733,764,44,2,86,49,drnln5nhp7dqype6j3upkoiqp,0,58.6,89.8,2023-05-21T12:15:11.463Z,2023-05-21T12:15:15Z,4296832965,286,,4296832963,56,Left,4296833083,233,639,,,,,,,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339743,640,1,2,86,49,9s9jvki6htleffykj88qcpwpy,1,40.7,10.7,2023-05-21T12:15:11.527Z,2023-05-21T12:15:14Z,4296833017,212,17.3,4296833011,56,Right,4296833013,140,57.1,4296833015,141,8.8,4296833009,168,,4296833007,3,,4296833019,213,6.2,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339749,641,61,2,86,51,9s9jvki6htleffykj88qcpwpy,0,57.8,8.8,2023-05-21T12:15:14.295Z,2023-05-21T12:15:14Z,4296833041,56,Right,,,,,,,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339851,765,1,2,86,55,drnln5nhp7dqype6j3upkoiqp,1,35.3,70.3,2023-05-21T12:15:18.102Z,2023-05-21T12:15:20Z,4296833535,141,47.6,4296833531,56,Back,4296833533,140,35.1,4296833537,212,15.4,4296833539,213,4.7,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339861,766,1,2,86,57,drnln5nhp7dqype6j3upkoiqp,0,35.1,47.6,2023-05-21T12:15:20.278Z,2023-05-21T12:15:20Z,4296833595,213,0.5,4296833593,212,25.6,4296833587,56,Center,4296833591,141,66.9,4296833589,140,56.0,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339863,642,8,2,86,58,9s9jvki6htleffykj88qcpwpy,1,51.5,21.8,2023-05-21T12:15:20.840Z,2023-05-21T12:15:43Z,4296833599,56,Center,,,,,,,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339871,643,49,2,86,59,9s9jvki6htleffykj88qcpwpy,1,42,29.2,2023-05-21T12:15:21.367Z,2023-05-21T12:15:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339897,644,1,2,86,59,9s9jvki6htleffykj88qcpwpy,1,42,29.2,2023-05-21T12:15:21.703Z,2023-05-21T12:15:23Z,4296833771,212,8.3,4296833773,213,3.6,4296833767,140,35.1,4296833765,56,Back,4296833769,141,23.3,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339985,645,1,2,87,0,9s9jvki6htleffykj88qcpwpy,1,35.1,23.3,2023-05-21T12:15:22.982Z,2023-05-21T12:15:27Z,4296834149,141,31.0,4296834145,56,Center,4296834151,212,24.2,4296834153,213,0.2,4296834147,140,57.6,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339989,646,1,2,87,5,9s9jvki6htleffykj88qcpwpy,0,62.5,23.6,2023-05-21T12:15:27.417Z,2023-05-21T12:15:28Z,4296834189,56,Right,4296834197,213,5.8,4296834191,140,71.5,4296834193,141,16.8,4296834187,155,,4296834195,212,10.5,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552339991,767,8,2,87,5,drnln5nhp7dqype6j3upkoiqp,1,23.5,84.5,2023-05-21T12:15:28.246Z,2023-05-21T12:15:28Z,4296834235,15,,4296834199,56,Back,,,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340023,768,43,2,87,7,drnln5nhp7dqype6j3upkoiqp,1,0,0,2023-05-21T12:15:30.094Z,2023-05-21T12:15:33Z,4296834329,56,Back,4296834547,144,61,,,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340039,769,3,2,87,8,drnln5nhp7dqype6j3upkoiqp,0,44.4,90.2,2023-05-21T12:15:30.757Z,2023-05-21T12:15:33Z,4296834403,286,,4296834401,56,Back,4296834529,233,647,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340059,647,7,2,87,8,9s9jvki6htleffykj88qcpwpy,1,55.6,9.8,2023-05-21T12:15:30.758Z,2023-05-21T12:15:32Z,4296834481,56,Right,4296834483,285,,4296834517,233,769,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340081,648,1,2,87,10,9s9jvki6htleffykj88qcpwpy,1,54,8.9,2023-05-21T12:15:32.359Z,2023-05-21T12:15:34Z,4296834575,213,2.9,4296834567,56,Back,4296834571,141,14.1,4296834573,212,15.3,4296834569,140,39.8,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340093,649,1,2,87,11,9s9jvki6htleffykj88qcpwpy,0,39.1,13.7,2023-05-21T12:15:33.447Z,2023-05-21T12:15:34Z,4296834659,141,22.4,4296834655,56,Center,4296834663,213,0.2,4296834661,212,25.2,4296834657,140,62.4,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340191,770,1,2,87,15,drnln5nhp7dqype6j3upkoiqp,1,40.5,70.5,2023-05-21T12:15:37.415Z,2023-05-21T12:15:39Z,4296835159,140,45.4,4296835165,212,12.7,4296835155,56,Back,4296835163,141,53.4,4296835167,213,5.1,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340255,771,1,2,87,16,drnln5nhp7dqype6j3upkoiqp,1,45.4,53.4,2023-05-21T12:15:39.278Z,2023-05-21T12:15:42Z,4296835449,140,63.4,4296835451,141,56.0,4296835453,212,19.0,4296835447,56,Center,4296835455,213,0.1,,,,,,,,,,c59ms3k7ezd0x0qgmmq734lqs,M. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340261,772,4,2,87,19,drnln5nhp7dqype6j3upkoiqp,1,66,50.8,2023-05-21T12:15:41.822Z,2023-05-21T12:15:45Z,4296835487,286,,4296835479,13,,4296835483,152,,4296835481,56,Center,4296835485,265,,4296835633,233,650,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340289,650,4,2,87,19,9s9jvki6htleffykj88qcpwpy,0,34,49.2,2023-05-21T12:15:41.823Z,2023-05-21T12:15:45Z,4296835599,56,Back,4296835605,285,,4296835601,152,,4296835603,265,,4296835663,233,772,4296835597,13,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340495,773,1,2,87,33,drnln5nhp7dqype6j3upkoiqp,1,63.5,56.4,2023-05-21T12:15:55.334Z,2023-05-21T12:16:17Z,4296836607,140,73.8,4296836603,152,,4296836601,5,,4296836605,56,Left,4296836613,213,1.1,4296836611,212,26.1,4296836623,189,,4296836609,141,91.4,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340545,774,1,2,87,35,drnln5nhp7dqype6j3upkoiqp,1,74.8,90,2023-05-21T12:15:57.526Z,2023-05-21T12:15:59Z,4296836901,140,72.9,4296836903,141,72.7,4296836907,213,4.5,4296836899,56,Center,4296836905,212,11.9,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340617,775,1,2,87,37,drnln5nhp7dqype6j3upkoiqp,1,74.6,70.3,2023-05-21T12:15:59.518Z,2023-05-21T12:16:03Z,4296837207,141,63.0,4296837203,56,Center,4296837205,140,62.4,4296837213,213,3.5,4296837209,212,13.7,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340667,776,1,2,87,43,drnln5nhp7dqype6j3upkoiqp,1,59.8,58.7,2023-05-21T12:16:05.855Z,2023-05-21T12:16:07Z,4296837519,1,,4296837515,212,38.0,4296837509,56,Back,4296837517,213,4.2,4296837513,141,10.0,4296837511,140,42.0,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340727,777,1,2,87,44,drnln5nhp7dqype6j3upkoiqp,1,42,10,2023-05-21T12:16:06.918Z,2023-05-21T12:16:14Z,4296837827,140,64.6,4296837825,56,Right,4296837829,141,4.3,4296837833,213,6.1,4296837831,212,24.0,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340739,778,1,2,87,48,drnln5nhp7dqype6j3upkoiqp,0,71.7,4.1,2023-05-21T12:16:11.166Z,2023-05-21T12:16:12Z,4296837919,141,31.6,4296837913,155,,4296837917,140,88.5,4296837921,212,25.7,4296837923,213,0.8,4296837915,56,Center,4296837909,2,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340757,651,49,2,87,50,9s9jvki6htleffykj88qcpwpy,1,13.2,59,2023-05-21T12:16:12.537Z,2023-05-21T12:16:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340793,652,1,2,87,50,9s9jvki6htleffykj88qcpwpy,1,13.2,59.7,2023-05-21T12:16:13.015Z,2023-05-21T12:16:14Z,4296838181,213,0.2,4296838179,212,9.5,4296838177,141,62.7,4296838173,56,Back,4296838175,140,22.0,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340819,653,1,2,87,52,9s9jvki6htleffykj88qcpwpy,1,23.8,62.9,2023-05-21T12:16:14.743Z,2023-05-21T12:16:16Z,4296838327,140,28.8,4296838325,56,Back,4296838329,141,50.0,4296838333,213,5.3,4296838331,212,10.2,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340851,654,1,2,87,54,9s9jvki6htleffykj88qcpwpy,1,29.4,53.9,2023-05-21T12:16:16.422Z,2023-05-21T12:16:18Z,4296838507,56,Back,4296838515,213,0.9,4296838509,140,36.5,4296838511,141,68.7,4296838513,212,12.5,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340931,655,1,2,87,55,9s9jvki6htleffykj88qcpwpy,1,38.8,70.8,2023-05-21T12:16:18.279Z,2023-05-21T12:16:26Z,4296839037,213,1.7,4296839029,56,Back,4296839033,141,91.1,4296839031,140,37.6,4296839035,212,13.9,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340943,656,1,2,88,4,9s9jvki6htleffykj88qcpwpy,1,71.9,78.1,2023-05-21T12:16:26.423Z,2023-05-21T12:16:28Z,4296839151,213,0.6,4296839149,212,18.7,4296839143,56,Left,4296839147,141,94.1,4296839145,140,86.4,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552340975,657,1,2,88,5,9s9jvki6htleffykj88qcpwpy,0,88.3,93,2023-05-21T12:16:28.023Z,2023-05-21T12:16:30Z,4296839305,56,Center,4296839307,140,88.1,4296839303,155,,4296839301,2,,4296839309,141,40.1,4296839311,212,36.0,4296839313,213,4.7,4296839317,1,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341011,779,12,2,88,9,drnln5nhp7dqype6j3upkoiqp,1,11,64.3,2023-05-21T12:16:31.607Z,2023-05-21T12:16:32Z,4296839459,140,30.9,4296839463,141,76.4,4296839471,213,0.4,4296839457,56,Back,4296839467,212,22.5,4296839511,15,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341171,658,1,2,88,12,9s9jvki6htleffykj88qcpwpy,1,72.3,18.3,2023-05-21T12:16:35.207Z,2023-05-21T12:16:40Z,4296840281,141,17.1,4296840283,212,9.3,4296840279,140,81.1,4296840285,213,6.2,4296840277,56,Right,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341223,659,1,2,88,17,9s9jvki6htleffykj88qcpwpy,1,80.6,15.8,2023-05-21T12:16:40.167Z,2023-05-21T12:16:51Z,4296840555,56,Center,4296840561,212,6.0,4296840563,213,1.8,4296840557,140,79.2,4296840559,141,24.4,,,,,,,,,,zzdeso5dawmdmq4u5vishhck,M. Bousquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341239,660,1,2,88,20,9s9jvki6htleffykj88qcpwpy,0,90.7,25,2023-05-21T12:16:43.303Z,2023-05-21T12:16:44Z,4296840641,141,47.6,4296840643,212,16.6,4296840645,213,1.2,4296840639,140,96.7,4296840637,56,Center,4296840633,2,,4296840635,155,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341273,780,52,2,88,23,drnln5nhp7dqype6j3upkoiqp,1,5.2,50.4,2023-05-21T12:16:45.846Z,2023-05-21T12:16:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341597,781,1,2,88,39,drnln5nhp7dqype6j3upkoiqp,1,10.2,54.9,2023-05-21T12:17:02.206Z,2023-05-21T12:17:04Z,4296842427,140,21.8,4296842423,56,Back,4296842419,123,,4296842429,141,72.0,4296842433,213,0.8,4296842431,212,16.8,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341635,782,1,2,88,43,drnln5nhp7dqype6j3upkoiqp,1,15.4,68.5,2023-05-21T12:17:05.983Z,2023-05-21T12:17:07Z,4296842607,212,31.4,4296842601,56,Back,4296842603,140,41.7,4296842605,141,90.6,4296842599,155,,4296842609,213,0.5,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341639,783,61,2,88,44,drnln5nhp7dqype6j3upkoiqp,0,41.7,90.6,2023-05-21T12:17:07.198Z,2023-05-21T12:17:07Z,4296842623,56,Back,,,,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341663,661,49,2,88,45,9s9jvki6htleffykj88qcpwpy,1,63.6,26.5,2023-05-21T12:17:08.217Z,2023-05-21T12:17:08Z,,,,,,,,,,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341695,662,1,2,88,46,9s9jvki6htleffykj88qcpwpy,1,63.6,26.5,2023-05-21T12:17:08.567Z,2023-05-21T12:17:10Z,4296842951,56,Center,4296842953,140,68.3,4296842957,212,5.7,4296842955,141,30.6,4296842959,213,0.5,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341707,663,3,2,88,48,9s9jvki6htleffykj88qcpwpy,0,67.9,31.2,2023-05-21T12:17:10.327Z,2023-05-21T12:17:11Z,4296843015,286,,4296843013,56,Center,4296843037,211,,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341777,784,1,2,88,49,drnln5nhp7dqype6j3upkoiqp,1,23.3,66.6,2023-05-21T12:17:11.927Z,2023-05-21T12:17:15Z,4296843353,141,80.9,4296843351,140,22.6,4296843357,213,1.6,4296843355,212,9.8,4296843349,56,Back,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341787,785,49,2,88,52,drnln5nhp7dqype6j3upkoiqp,1,25.1,80.6,2023-05-21T12:17:15.006Z,2023-05-21T12:17:15Z,,,,,,,,,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552341835,786,1,2,88,52,drnln5nhp7dqype6j3upkoiqp,1,25.1,80.6,2023-05-21T12:17:15.047Z,2023-05-21T12:17:17Z,4296843605,56,Back,4296843607,140,42.4,4296843609,141,30.4,4296843615,1,,4296843611,212,38.7,4296843613,213,5.2,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
