id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2487775489,617,1,2,72,39,114h4h9ekimxmk95iypp478kk,0,67.1,69,2022-11-26T15:01:37.660Z,2022-11-26T15:01:38Z,3927121333,212,12.7,3927121335,213,0.5,3927121327,140,77.5,3927121325,56,Center,3927121331,141,78.4,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775505,529,49,2,72,41,dgpni8xwxjhgekjmg0m8bb6nv,1,23.3,15.5,2022-11-26T15:01:39.646Z,2022-11-26T15:01:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775523,530,1,2,72,41,dgpni8xwxjhgekjmg0m8bb6nv,1,23.3,15.5,2022-11-26T15:01:39.873Z,2022-11-26T15:01:41Z,3927121447,213,3.3,3927121445,212,12.0,3927121443,141,12.3,3927121439,56,Back,3927121441,140,12.1,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775543,531,1,2,72,42,dgpni8xwxjhgekjmg0m8bb6nv,1,12.1,12.3,2022-11-26T15:01:40.898Z,2022-11-26T15:01:42Z,3927121553,56,Back,3927121555,140,3.9,3927121559,212,14.4,3927121557,141,29.2,3927121561,213,2.2,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775563,532,1,2,72,44,dgpni8xwxjhgekjmg0m8bb6nv,1,3.9,29.2,2022-11-26T15:01:42.392Z,2022-11-26T15:01:44Z,3927121627,157,,3927121639,1,,3927121631,140,34.2,3927121637,213,6.1,3927121629,56,Back,3927121635,212,32.6,3927121633,141,18.5,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775581,533,1,2,72,46,dgpni8xwxjhgekjmg0m8bb6nv,0,34.2,18.5,2022-11-26T15:01:44.339Z,2022-11-26T15:01:45Z,3927121717,212,14.9,3927121715,141,33.3,3927121713,140,44.7,3927121707,3,,3927121721,213,0.7,3927121711,56,Back,3927121709,168,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775611,618,49,2,72,48,114h4h9ekimxmk95iypp478kk,1,58,65.1,2022-11-26T15:01:46.766Z,2022-11-26T15:01:46Z,,,,,,,,,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775699,619,1,2,72,49,114h4h9ekimxmk95iypp478kk,1,53.8,64.8,2022-11-26T15:01:47.709Z,2022-11-26T15:01:52Z,3927122219,1,,3927122211,140,81.0,3927122209,56,Right,3927122217,213,5.4,3927122207,155,,3927122215,212,46.4,3927122213,141,11.1,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775737,620,1,2,72,54,114h4h9ekimxmk95iypp478kk,1,82.6,15,2022-11-26T15:01:52.797Z,2022-11-26T15:01:56Z,3927122419,56,Center,3927122421,140,76.9,3927122427,213,1.9,3927122425,212,16.2,3927122423,141,37.1,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775791,621,1,2,72,56,114h4h9ekimxmk95iypp478kk,0,76.6,36.5,2022-11-26T15:01:54.397Z,2022-11-26T15:02:10Z,3927122701,56,Center,3927122709,213,6.0,3927122705,141,24.2,3927122703,140,100.0,3927122707,212,26.4,3927122699,155,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775729,534,5,2,72,57,dgpni8xwxjhgekjmg0m8bb6nv,1,-1.3,81.8,2022-11-26T15:01:56.003Z,2022-11-26T15:02:01Z,3927122389,56,Back,3927122759,233,622,3927122391,346,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775797,622,5,2,72,57,114h4h9ekimxmk95iypp478kk,0,101.3,18.2,2022-11-26T15:01:56.003Z,2022-11-26T15:02:14Z,3927122765,233,534,3927122731,346,,3927122729,56,Right,,,,,,,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775955,535,18,2,73,18,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-11-26T15:02:16.372Z,2022-11-26T15:02:17Z,3927123541,55,536,3927123513,42,,3927123515,44,Midfielder,3927123517,59,6,,,,,,,,,,,,,c99gqg4cu9eqy5yu8fga71vit,L. Condon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487775959,536,19,2,73,18,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-11-26T15:02:16.373Z,2022-11-26T15:02:17Z,3927123527,145,4,3927123535,44,Midfielder,3927123533,293,3,3927123523,42,,3927123531,292,7,3927123529,59,14,3927123537,55,535,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487776157,537,1,2,73,34,dgpni8xwxjhgekjmg0m8bb6nv,1,5,63,2022-11-26T15:02:32.819Z,2022-11-26T15:02:37Z,3927124627,237,,3927124617,140,12.7,3927124621,212,24.2,3927124613,124,,3927124615,56,Back,3927124623,213,5.1,3927124619,141,29.4,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487776185,538,1,2,73,39,dgpni8xwxjhgekjmg0m8bb6nv,1,18.4,14.9,2022-11-26T15:02:37.491Z,2022-11-26T15:02:39Z,3927124789,213,6.1,3927124783,140,41.4,3927124785,141,8.3,3927124781,56,Back,3927124779,155,,3927124787,212,24.6,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487776195,539,1,2,73,41,dgpni8xwxjhgekjmg0m8bb6nv,0,41.4,8.3,2022-11-26T15:02:39.410Z,2022-11-26T15:02:41Z,3927124853,213,2.7,3927124847,140,27.8,3927124869,156,,3927124849,141,18.0,3927124851,212,15.7,3927124845,56,Back,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487776213,623,1,2,73,43,114h4h9ekimxmk95iypp478kk,0,70.4,80.6,2022-11-26T15:02:41.853Z,2022-11-26T15:02:43Z,3927124961,141,76.9,3927124959,140,65.2,3927124963,212,6.0,3927124965,213,3.6,3927124957,56,Center,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487776269,624,4,2,73,47,114h4h9ekimxmk95iypp478kk,1,71.6,87.2,2022-11-26T15:02:45.341Z,2022-11-26T15:02:47Z,3927125305,56,Left,3927125303,13,,3927125307,152,,3927125369,233,540,3927125311,286,,3927125309,265,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487776251,540,4,2,73,47,dgpni8xwxjhgekjmg0m8bb6nv,0,28.4,12.8,2022-11-26T15:02:45.342Z,2022-11-26T15:02:48Z,3927125203,285,,3927125387,233,624,3927125197,56,Back,3927125199,152,,3927125201,265,,3927125195,13,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487776687,625,1,2,74,29,114h4h9ekimxmk95iypp478kk,0,74.3,90.2,2022-11-26T15:03:27.997Z,2022-11-26T15:03:31Z,3927127537,152,,3927127547,213,5.4,3927127531,2,,3927127541,140,91.5,3927127545,212,29.6,3927127543,141,55.8,3927127535,155,,3927127533,5,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,3927127539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2487776685,541,61,2,74,33,dgpni8xwxjhgekjmg0m8bb6nv,1,8.5,39.4,2022-11-26T15:03:31.219Z,2022-11-26T15:03:31Z,3927127525,56,Back,,,,,,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487776713,542,6,2,74,34,dgpni8xwxjhgekjmg0m8bb6nv,0,8.5,41.8,2022-11-26T15:03:32.803Z,2022-11-26T15:03:37Z,3927127659,56,Back,3927127661,73,,3927127913,233,626,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487776761,626,6,2,74,34,114h4h9ekimxmk95iypp478kk,1,91.5,58.2,2022-11-26T15:03:32.803Z,2022-11-26T15:07:40Z,3927127875,56,Center,3927127901,233,542,3927127879,73,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777105,627,1,2,75,10,114h4h9ekimxmk95iypp478kk,0,99.5,99.5,2022-11-26T15:04:08.095Z,2022-11-26T15:04:10Z,3927129739,56,Center,3927129751,212,32.2,3927129743,140,94.7,3927129733,6,,3927129735,155,,3927129731,2,,3927129753,213,4.6,3927129755,1,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,3927129737,223,,3927129747,141,,,,,,,,,,52.8,,,,,,,,,,,,
2487777171,543,12,2,75,12,dgpni8xwxjhgekjmg0m8bb6nv,1,4.6,44.8,2022-11-26T15:04:10.403Z,2022-11-26T15:04:15Z,3927130079,141,4.1,3927130085,213,5.3,3927130077,140,23.0,3927130081,212,33.8,3927130075,56,Back,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777149,628,3,2,75,15,114h4h9ekimxmk95iypp478kk,0,77.1,89.4,2022-11-26T15:04:13.645Z,2022-11-26T15:04:19Z,3927129961,56,Left,3927130397,233,544,3927129963,286,,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777217,544,7,2,75,15,dgpni8xwxjhgekjmg0m8bb6nv,1,22.9,10.6,2022-11-26T15:04:13.646Z,2022-11-26T15:04:34Z,3927130369,285,,3927130389,233,628,3927130367,56,Back,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777221,545,49,2,75,20,dgpni8xwxjhgekjmg0m8bb6nv,1,27.3,11.4,2022-11-26T15:04:18.259Z,2022-11-26T15:04:37Z,,,,,,,,,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777317,546,4,2,75,24,dgpni8xwxjhgekjmg0m8bb6nv,1,57.1,9.5,2022-11-26T15:04:23.036Z,2022-11-26T15:04:51Z,3927130891,152,,3927130889,56,Right,3927132143,294,,3927130903,233,629,3927130887,13,,3927130895,286,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777271,629,4,2,75,24,114h4h9ekimxmk95iypp478kk,0,42.9,90.5,2022-11-26T15:04:23.037Z,2022-11-26T15:04:53Z,3927130909,233,546,3927130637,56,Back,3927130635,13,,3927130643,285,,3927132249,294,,3927130639,152,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777343,630,17,2,75,26,114h4h9ekimxmk95iypp478kk,1,0,0,2022-11-26T15:04:24.941Z,2022-11-26T15:04:29Z,3927131011,13,243,3927131009,393,,3927131007,31,,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777761,547,1,2,76,9,dgpni8xwxjhgekjmg0m8bb6nv,0,59.6,7.7,2022-11-26T15:05:07.299Z,2022-11-26T15:05:10Z,3927133249,141,42.7,3927133239,5,,3927133251,212,41.0,3927133245,56,Center,3927133243,152,,3927133253,213,0.6,3927133255,1,,3927133241,155,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,3927133247,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,
2487777795,631,41,2,76,14,114h4h9ekimxmk95iypp478kk,1,10,56.7,2022-11-26T15:05:12.797Z,2022-11-26T15:05:15Z,3927133463,213,6.2,3927133457,140,27.5,3927133461,212,18.4,3927133459,141,55.4,,,,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777781,548,15,2,76,15,dgpni8xwxjhgekjmg0m8bb6nv,1,75.6,60.5,2022-11-26T15:05:13.890Z,2022-11-26T15:05:31Z,3927133765,24,,3927133831,233,632,3927134327,103,19,3927133365,18,,3927134337,147,59.6,3927134333,458,,3927134335,146,78.0,3927134321,72,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,3927134339,230,98.5,3927133771,82,3927134329,215,3927133367,56,Center,3927134341,231,3927134325,102,,,50.2,51.0,3927134323,78,,3927134331,108,,,,
2487777803,632,10,2,76,15,114h4h9ekimxmk95iypp478kk,1,20.3,47.3,2022-11-26T15:05:13.990Z,2022-11-26T15:05:22Z,3927133841,233,548,3927133473,94,,3927133477,56,Back,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777835,633,1,2,76,19,114h4h9ekimxmk95iypp478kk,1,20.7,42.4,2022-11-26T15:05:17.326Z,2022-11-26T15:05:18Z,3927133611,213,0.4,3927133609,212,18.4,3927133605,140,36.6,3927133603,56,Back,3927133601,3,,3927133607,141,53.9,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777841,634,49,2,76,20,114h4h9ekimxmk95iypp478kk,1,36.6,53.9,2022-11-26T15:05:18.655Z,2022-11-26T15:05:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777871,635,1,2,76,21,114h4h9ekimxmk95iypp478kk,1,36.1,57.5,2022-11-26T15:05:19.069Z,2022-11-26T15:05:21Z,3927133797,56,Back,3927133801,141,86.5,3927133805,212,20.0,3927133799,140,39.4,3927133807,213,1.4,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777925,636,1,2,76,23,114h4h9ekimxmk95iypp478kk,0,39.4,86.5,2022-11-26T15:05:21.662Z,2022-11-26T15:05:27Z,3927134057,213,0.2,3927134049,56,Left,3927134055,212,40.1,3927134053,141,96.2,3927134059,1,,3927134051,140,77.1,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777989,549,12,2,76,28,dgpni8xwxjhgekjmg0m8bb6nv,1,19.6,23.6,2022-11-26T15:05:26.491Z,2022-11-26T15:05:41Z,3927134533,212,18.3,3927134535,213,5.0,3927134561,167,,3927134529,140,24.9,3927134531,141,0.0,3927134527,56,Back,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487777995,550,5,2,76,32,dgpni8xwxjhgekjmg0m8bb6nv,0,23.6,-2,2022-11-26T15:05:30.110Z,2022-11-26T15:05:44Z,3927134553,347,,3927134747,233,637,3927134551,56,Back,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778013,637,5,2,76,32,114h4h9ekimxmk95iypp478kk,1,76.4,102,2022-11-26T15:05:30.110Z,2022-11-26T15:07:34Z,3927134633,347,,3927134631,56,Left,3927134673,233,550,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778161,638,1,2,76,51,114h4h9ekimxmk95iypp478kk,1,80.2,100,2022-11-26T15:05:49.982Z,2022-11-26T15:05:52Z,3927135471,56,Left,3927135469,107,,3927135477,212,10.9,3927135479,213,4.4,3927135475,141,86.5,3927135473,140,77.4,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778187,639,1,2,76,54,114h4h9ekimxmk95iypp478kk,1,77.2,86.5,2022-11-26T15:05:52.590Z,2022-11-26T15:05:54Z,3927135609,56,Left,3927135611,140,73.8,3927135613,141,96.3,3927135615,212,7.6,3927135617,213,2.1,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778197,640,1,2,76,56,114h4h9ekimxmk95iypp478kk,0,73.8,96.3,2022-11-26T15:05:54.333Z,2022-11-26T15:05:55Z,3927135667,213,4.8,3927135663,141,64.0,3927135665,212,22.1,3927135659,56,Center,3927135661,140,76.5,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778255,551,49,2,77,3,dgpni8xwxjhgekjmg0m8bb6nv,1,32.1,37.1,2022-11-26T15:06:01.396Z,2022-11-26T15:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778279,552,1,2,77,3,dgpni8xwxjhgekjmg0m8bb6nv,1,32.1,37.1,2022-11-26T15:06:01.907Z,2022-11-26T15:06:04Z,3927136097,212,14.2,3927136091,56,Back,3927136093,140,25.7,3927136095,141,55.5,3927136099,213,2.1,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778313,553,1,2,77,5,dgpni8xwxjhgekjmg0m8bb6nv,1,25.4,56.1,2022-11-26T15:06:03.890Z,2022-11-26T15:06:07Z,3927136255,140,35.8,3927136253,56,Back,3927136259,212,10.9,3927136257,141,55.8,3927136261,213,6.3,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778333,554,1,2,77,8,dgpni8xwxjhgekjmg0m8bb6nv,1,42.3,61.5,2022-11-26T15:06:06.852Z,2022-11-26T15:06:09Z,3927136379,141,96.3,3927136375,56,Back,3927136381,212,23.8,3927136383,213,1.7,3927136377,140,39.6,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778359,555,1,2,77,11,dgpni8xwxjhgekjmg0m8bb6nv,0,39.6,96.3,2022-11-26T15:06:09.603Z,2022-11-26T15:06:10Z,3927136483,213,6.1,3927136479,141,91.8,3927136481,212,22.6,3927136477,140,60.9,3927136475,56,Left,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778389,641,8,2,77,15,114h4h9ekimxmk95iypp478kk,1,36.3,9.8,2022-11-26T15:06:13.599Z,2022-11-26T15:06:13Z,3927136637,56,Back,,,,,,,,,,,,,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778417,642,49,2,77,17,114h4h9ekimxmk95iypp478kk,1,46,7.1,2022-11-26T15:06:15.423Z,2022-11-26T15:06:15Z,,,,,,,,,,,,,,,,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778487,643,2,2,77,18,114h4h9ekimxmk95iypp478kk,1,56,11.2,2022-11-26T15:06:16.846Z,2022-11-26T15:06:33Z,3927137147,141,33.6,3927137143,56,Center,3927137145,140,70.4,3927137141,7,9gugnyggxqnc9fijivw8fvq39,,,,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778477,556,55,2,77,18,dgpni8xwxjhgekjmg0m8bb6nv,1,29.6,59.4,2022-11-26T15:06:16.847Z,2022-11-26T15:07:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778707,557,1,2,77,42,dgpni8xwxjhgekjmg0m8bb6nv,0,29.6,59.4,2022-11-26T15:06:40.581Z,2022-11-26T15:07:04Z,3927138389,157,,3927138403,1,,3927138397,141,85.9,3927138391,241,,3927138395,140,77.1,3927138393,56,Left,3927138399,212,53.0,3927138401,213,0.3,7iuwrwcupehj978vpf8sep591,R. Munich,,3927138387,5,,,,,,,,,,,,,,,,,,,,,,,,,
2487778717,644,49,2,77,48,114h4h9ekimxmk95iypp478kk,1,19.2,21.5,2022-11-26T15:06:46.687Z,2022-11-26T15:06:46Z,,,,,,,,,,,,,,,,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778727,645,1,2,77,48,114h4h9ekimxmk95iypp478kk,0,19.2,21.5,2022-11-26T15:06:46.957Z,2022-11-26T15:06:47Z,3927138531,141,25.2,3927138527,56,Back,3927138535,213,0.1,3927138533,212,24.7,3927138529,140,42.6,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778737,558,61,2,77,50,dgpni8xwxjhgekjmg0m8bb6nv,1,59.9,89.6,2022-11-26T15:06:48.223Z,2022-11-26T15:06:48Z,3927138565,56,Left,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778749,559,49,2,77,51,dgpni8xwxjhgekjmg0m8bb6nv,1,55.6,73,2022-11-26T15:06:49.763Z,2022-11-26T15:06:49Z,,,,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778783,560,1,2,77,51,dgpni8xwxjhgekjmg0m8bb6nv,1,55.6,73,2022-11-26T15:06:49.971Z,2022-11-26T15:06:55Z,3927138817,141,79.7,3927138823,212,14.5,3927138813,56,Left,3927138815,140,68.7,3927138829,213,0.3,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778801,561,1,2,77,57,dgpni8xwxjhgekjmg0m8bb6nv,0,68.9,79.9,2022-11-26T15:06:55.779Z,2022-11-26T15:06:56Z,3927138897,212,23.5,3927138893,140,86.4,3927138895,141,58.4,3927138899,213,5.6,3927138891,56,Center,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778833,646,52,2,78,1,114h4h9ekimxmk95iypp478kk,1,11.4,42.8,2022-11-26T15:06:59.917Z,2022-11-26T15:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778925,647,1,2,78,4,114h4h9ekimxmk95iypp478kk,1,12.8,36,2022-11-26T15:07:02.830Z,2022-11-26T15:07:07Z,3927139537,140,23.5,3927139533,123,,3927139535,56,Back,3927139545,213,1.1,3927139539,141,72.6,3927139541,212,27.3,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778945,648,1,2,78,9,114h4h9ekimxmk95iypp478kk,0,22.9,78.8,2022-11-26T15:07:07.568Z,2022-11-26T15:07:08Z,3927139645,212,30.0,3927139643,141,86.6,3927139647,213,0.2,3927139637,155,,3927139641,140,51.0,3927139639,56,Left,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778953,562,49,2,78,11,dgpni8xwxjhgekjmg0m8bb6nv,1,53.6,11.3,2022-11-26T15:07:09.556Z,2022-11-26T15:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778969,563,3,2,78,13,dgpni8xwxjhgekjmg0m8bb6nv,0,66.8,7.8,2022-11-26T15:07:11.348Z,2022-11-26T15:07:15Z,3927139803,286,,3927140039,233,649,3927139801,56,Right,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778991,649,7,2,78,13,114h4h9ekimxmk95iypp478kk,1,33.2,92.2,2022-11-26T15:07:11.349Z,2022-11-26T15:07:14Z,3927139987,233,563,3927139929,56,Back,3927139931,285,,3927139927,167,,,,,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487778983,564,5,2,78,14,dgpni8xwxjhgekjmg0m8bb6nv,1,59.8,-1.6,2022-11-26T15:07:12.804Z,2022-11-26T15:07:14Z,3927140009,233,650,3927139875,347,,3927139873,56,Right,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487779001,650,5,2,78,14,114h4h9ekimxmk95iypp478kk,0,40.2,101.6,2022-11-26T15:07:12.804Z,2022-11-26T15:07:34Z,3927140061,233,564,3927139977,347,,3927139975,56,Back,,,,,,,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
