id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/13/value,qualifier/15/value
2472771113,41,7,1,2,37,e5hsx8fzufp57tv4oehbz0qht,1,69.4,9,2022-10-16T10:47:18.627Z,2022-10-16T10:47:22Z,3848237567,233,19,3848237545,286,,3848237543,56,Right,,,,,,,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771119,42,49,1,2,40,e5hsx8fzufp57tv4oehbz0qht,1,62,7.3,2022-10-16T10:47:21.458Z,2022-10-16T10:47:21Z,,,,,,,,,,,,,,,,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771143,43,1,1,2,40,e5hsx8fzufp57tv4oehbz0qht,1,62,7.3,2022-10-16T10:47:21.563Z,2022-10-16T10:47:23Z,3848237693,213,6.2,3848237689,212,12.1,3848237683,140,73.5,3848237687,141,6.7,3848237679,56,Right,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771171,20,45,1,2,42,114h4h9ekimxmk95iypp478kk,0,28,85,2022-10-16T10:47:23.363Z,2022-10-16T10:47:27Z,3848237799,56,Back,3848237835,233,44,3848237801,285,,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771177,44,3,1,2,42,e5hsx8fzufp57tv4oehbz0qht,1,72,15,2022-10-16T10:47:23.363Z,2022-10-16T10:47:26Z,3848237811,56,Right,3848237825,233,20,3848237813,286,,,,,,,,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771191,45,1,1,2,45,e5hsx8fzufp57tv4oehbz0qht,1,75.5,15.5,2022-10-16T10:47:25.875Z,2022-10-16T10:47:29Z,3848237871,213,1.3,3848237863,56,Center,3848237865,140,77.9,3848237869,212,10.6,3848237867,141,30.7,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771193,46,50,1,2,46,e5hsx8fzufp57tv4oehbz0qht,1,76.5,32.1,2022-10-16T10:47:26.946Z,2022-10-16T10:47:45Z,3848237875,56,Center,3848237877,286,,3848238359,233,21,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771195,21,7,1,2,46,114h4h9ekimxmk95iypp478kk,1,23.5,67.9,2022-10-16T10:47:26.947Z,2022-10-16T10:47:45Z,3848238667,233,46,3848237881,285,,3848237879,56,Back,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771197,22,49,1,2,47,114h4h9ekimxmk95iypp478kk,1,28.1,73.3,2022-10-16T10:47:27.810Z,2022-10-16T10:47:29Z,,,,,,,,,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771215,23,1,1,2,47,114h4h9ekimxmk95iypp478kk,1,28.1,73.3,2022-10-16T10:47:28.157Z,2022-10-16T10:47:31Z,3848237973,56,Back,3848237977,141,53.6,3848237975,140,38.0,3848237979,212,17.0,3848237981,213,5.4,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771219,24,61,1,2,49,114h4h9ekimxmk95iypp478kk,0,38,53.6,2022-10-16T10:47:29.967Z,2022-10-16T10:47:31Z,3848237989,56,Back,,,,,,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771227,47,1,1,2,51,e5hsx8fzufp57tv4oehbz0qht,0,60.3,37.6,2022-10-16T10:47:32.354Z,2022-10-16T10:47:32Z,3848238043,1,,3848238037,141,0.0,3848238033,140,54.0,3848238041,213,4.5,3848238029,56,Right,3848238039,212,27.1,3848238023,157,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771247,25,5,1,2,51,114h4h9ekimxmk95iypp478kk,1,44.5,100.9,2022-10-16T10:47:32.387Z,2022-10-16T10:47:35Z,3848238105,56,Back,3848238121,233,48,3848238107,347,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771231,48,5,1,2,51,e5hsx8fzufp57tv4oehbz0qht,0,55.5,-0.9,2022-10-16T10:47:32.387Z,2022-10-16T10:47:35Z,3848238049,56,Right,3848238143,233,25,3848238051,347,,,,,,,,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771555,26,1,1,3,19,114h4h9ekimxmk95iypp478kk,0,43,100,2022-10-16T10:48:00.375Z,2022-10-16T10:48:03Z,3848239541,140,56.6,3848239547,213,5.9,3848239543,141,92.0,3848239537,107,,3848239539,56,Left,3848239545,212,15.5,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771565,49,4,1,3,24,e5hsx8fzufp57tv4oehbz0qht,1,44.4,6.4,2022-10-16T10:48:04.724Z,2022-10-16T10:48:09Z,3848239603,286,,3848239597,56,Back,3848239601,265,,3848239599,152,,3848239647,189,,3848239823,233,27,3848239595,13,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771611,27,4,1,3,24,114h4h9ekimxmk95iypp478kk,0,55.6,93.6,2022-10-16T10:48:04.725Z,2022-10-16T10:48:11Z,3848239793,285,,3848239785,13,,3848239791,265,,3848239789,152,,3848239995,233,49,3848239787,56,Left,3848239875,189,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771639,50,1,1,3,26,e5hsx8fzufp57tv4oehbz0qht,1,41.4,3.1,2022-10-16T10:48:06.996Z,2022-10-16T10:48:11Z,3848239973,212,42.5,3848239969,140,30.9,3848239965,152,,3848239977,1,,3848239971,141,63.4,3848239961,155,,3848239967,56,Back,3848239975,213,1.8,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,3848239963,196,,3848239959,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771659,51,1,1,3,30,e5hsx8fzufp57tv4oehbz0qht,1,37.2,67.9,2022-10-16T10:48:11.147Z,2022-10-16T10:48:13Z,3848240095,56,Left,3848240099,141,86.8,3848240101,212,22.6,3848240097,140,54.9,3848240103,213,0.6,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771663,52,1,1,3,33,e5hsx8fzufp57tv4oehbz0qht,0,55,87.4,2022-10-16T10:48:13.779Z,2022-10-16T10:48:18Z,3848240135,212,5.2,3848240297,236,,3848240137,213,0.4,3848240303,286,,3848240131,140,59.5,3848240133,141,90.6,3848240129,56,Left,3848240299,233,28,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771689,28,74,1,3,33,114h4h9ekimxmk95iypp478kk,1,65.2,23,2022-10-16T10:48:13.780Z,2022-10-16T10:51:48Z,3848240267,56,Center,3848240269,285,,3848240311,233,52,,,,,,,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771691,29,49,1,3,36,114h4h9ekimxmk95iypp478kk,1,69.7,6.7,2022-10-16T10:48:17.545Z,2022-10-16T10:48:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771697,30,1,1,3,37,114h4h9ekimxmk95iypp478kk,0,69.7,6.7,2022-10-16T10:48:18.093Z,2022-10-16T10:48:20Z,3848240335,141,31.3,3848240333,140,77.3,3848240331,56,Center,3848240337,212,18.5,3848240339,213,1.1,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771703,53,49,1,3,40,e5hsx8fzufp57tv4oehbz0qht,1,20.2,63,2022-10-16T10:48:20.812Z,2022-10-16T10:48:20Z,,,,,,,,,,,,,,,,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771789,54,1,1,3,47,e5hsx8fzufp57tv4oehbz0qht,1,29.9,36.7,2022-10-16T10:48:28.004Z,2022-10-16T10:48:33Z,3848240849,56,Back,3848240857,213,1.5,3848240851,140,30.4,3848240855,212,12.2,3848240853,141,54.6,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771845,55,1,1,3,52,e5hsx8fzufp57tv4oehbz0qht,1,35.2,59.9,2022-10-16T10:48:33.363Z,2022-10-16T10:48:38Z,3848241077,140,48.2,3848241079,141,92.1,3848241081,212,25.8,3848241075,56,Back,3848241083,213,1.0,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771851,56,1,1,3,57,e5hsx8fzufp57tv4oehbz0qht,0,53.8,95.7,2022-10-16T10:48:37.836Z,2022-10-16T10:48:38Z,3848241103,141,83.9,3848241105,212,12.2,3848241099,56,Left,3848241101,140,62.6,3848241107,213,5.6,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771881,31,8,1,3,57,114h4h9ekimxmk95iypp478kk,1,34.6,34.2,2022-10-16T10:48:38.464Z,2022-10-16T10:48:40Z,3848241245,56,Back,,,,,,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771917,57,1,1,4,0,e5hsx8fzufp57tv4oehbz0qht,1,69.5,68.4,2022-10-16T10:48:41.307Z,2022-10-16T10:48:43Z,3848241413,56,Center,3848241417,141,49.1,3848241415,140,75.6,3848241419,212,14.6,3848241421,213,5.2,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771929,58,1,1,4,3,e5hsx8fzufp57tv4oehbz0qht,1,75.3,38.2,2022-10-16T10:48:43.780Z,2022-10-16T10:48:45Z,3848241477,140,81.5,3848241481,212,21.6,3848241479,141,7.9,3848241483,213,5.0,3848241475,56,Right,,,,,,,,,,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771961,59,1,1,4,4,e5hsx8fzufp57tv4oehbz0qht,1,81.8,8,2022-10-16T10:48:45.619Z,2022-10-16T10:48:47Z,3848241629,140,94.1,3848241633,212,12.9,3848241631,141,7.1,3848241635,213,6.2,3848241627,56,Right,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771983,60,1,1,4,6,e5hsx8fzufp57tv4oehbz0qht,1,95,10.7,2022-10-16T10:48:47.372Z,2022-10-16T10:48:49Z,3848241731,155,,3848241737,141,39.2,3848241739,212,20.6,3848241741,213,1.9,3848241735,140,88.3,3848241733,56,Center,3848241727,2,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472771991,61,44,1,4,7,e5hsx8fzufp57tv4oehbz0qht,1,88.5,33.8,2022-10-16T10:48:48.084Z,2022-10-16T10:49:06Z,3848241763,56,Center,3848242121,233,32,3848241767,286,,,,,,,,,,,,,,,,,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772055,32,44,1,4,7,114h4h9ekimxmk95iypp478kk,0,11.5,66.2,2022-10-16T10:48:48.085Z,2022-10-16T10:49:31Z,3848242087,285,,3848242563,233,61,3848242085,56,Back,,,,,,,,,,,,,,,,c03fkophg1op7oov8hj7egx78,L. Autin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772017,62,1,1,4,7,e5hsx8fzufp57tv4oehbz0qht,1,88.3,39.2,2022-10-16T10:48:48.508Z,2022-10-16T10:50:07Z,3848241925,212,14.1,3848241917,3,,3848242345,154,,3848242347,22,,3848241923,141,59.9,3848242343,210,16,3848241921,140,87.0,3848241927,213,1.7,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,,3848241919,56,Center,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2472772025,63,16,1,4,8,e5hsx8fzufp57tv4oehbz0qht,1,89.2,54,2022-10-16T10:48:49.467Z,2022-10-16T10:50:08Z,3848242379,80,,3848242391,103,5.7,3848242397,230,98.8,3848242033,20,,3848242399,231,52.2,3848241953,22,,3848242383,154,,3848242403,273,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,3848242395,328,,3848241955,17,3848242037,374,3848242389,102,45.5,3848242385,55,62,3848242393,108,,2022-10-16 11:48:48.767,3848242381,29,3848242401,138,3848241957,56,Center,3848242043,375,04:08.114,3848245413,214,,,,
2472772427,33,1,1,4,57,114h4h9ekimxmk95iypp478kk,1,50.2,49.4,2022-10-16T10:49:37.791Z,2022-10-16T10:49:43Z,3848243997,141,35.2,3848243993,56,Back,3848244001,213,3.7,3848243999,212,18.7,3848244021,189,,3848244003,279,G,3848243995,140,35.0,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772449,34,1,1,5,1,114h4h9ekimxmk95iypp478kk,1,30.5,19.5,2022-10-16T10:49:42.541Z,2022-10-16T10:49:45Z,3848244151,212,14.5,3848244147,140,22.0,3848244153,213,2.2,3848244149,141,36.3,3848244145,56,Back,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772473,35,1,1,5,3,114h4h9ekimxmk95iypp478kk,1,22,36.3,2022-10-16T10:49:43.678Z,2022-10-16T10:49:47Z,3848244271,141,43.7,3848244267,56,Back,3848244275,213,0.7,3848244273,212,8.3,3848244269,140,28.3,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772535,36,1,1,5,4,114h4h9ekimxmk95iypp478kk,0,28.5,45.5,2022-10-16T10:49:45.374Z,2022-10-16T10:49:53Z,3848244607,212,67.5,3848244601,56,Left,3848244603,140,84.1,3848244609,213,0.5,3848244611,1,,3848244599,155,,3848244605,141,95.3,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772529,64,49,1,5,12,e5hsx8fzufp57tv4oehbz0qht,1,13.4,1.3,2022-10-16T10:49:53.126Z,2022-10-16T10:49:53Z,,,,,,,,,,,,,,,,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772579,65,1,1,5,13,e5hsx8fzufp57tv4oehbz0qht,1,14.2,3.1,2022-10-16T10:49:54.205Z,2022-10-16T10:49:58Z,3848244819,140,22.2,3848244821,141,21.6,3848244823,212,15.1,3848244817,56,Back,3848244825,213,1.0,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772601,66,1,1,5,17,e5hsx8fzufp57tv4oehbz0qht,1,22.3,22.5,2022-10-16T10:49:57.933Z,2022-10-16T10:50:00Z,3848244931,56,Back,3848244939,212,18.0,3848244941,213,2.1,3848244935,141,45.2,3848244933,140,13.5,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772649,67,1,1,5,19,e5hsx8fzufp57tv4oehbz0qht,1,13.5,45.2,2022-10-16T10:49:59.894Z,2022-10-16T10:50:05Z,3848245237,212,15.9,3848245231,56,Back,3848245239,213,1.1,3848245235,141,66.3,3848245233,140,20.0,,,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772669,68,1,1,5,25,e5hsx8fzufp57tv4oehbz0qht,1,27,71.1,2022-10-16T10:50:05.653Z,2022-10-16T10:50:07Z,3848245359,213,6.1,3848245355,141,66.4,3848245357,212,17.6,3848245351,56,Back,3848245353,140,43.5,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772721,69,1,1,5,26,e5hsx8fzufp57tv4oehbz0qht,1,43.5,66.4,2022-10-16T10:50:07.261Z,2022-10-16T10:50:11Z,3848245577,140,23.7,3848245583,213,3.6,3848245575,56,Back,3848245579,141,51.8,3848245581,212,23.0,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772743,70,1,1,5,31,e5hsx8fzufp57tv4oehbz0qht,1,24.4,52.5,2022-10-16T10:50:11.709Z,2022-10-16T10:50:14Z,3848245717,212,15.5,3848245711,56,Back,3848245713,140,34.2,3848245719,213,5.4,3848245715,141,35.4,,,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772761,71,1,1,5,33,e5hsx8fzufp57tv4oehbz0qht,1,34.2,35.4,2022-10-16T10:50:14.509Z,2022-10-16T10:50:15Z,3848245799,140,27.4,3848245803,212,10.6,3848245805,213,4.0,3848245797,56,Back,3848245801,141,23.9,,,,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772771,72,1,1,5,34,e5hsx8fzufp57tv4oehbz0qht,1,28.7,19.5,2022-10-16T10:50:15.605Z,2022-10-16T10:50:17Z,3848245863,212,18.3,3848245859,140,41.8,3848245861,141,1.7,3848245857,56,Back,3848245865,213,5.6,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772819,73,1,1,5,36,e5hsx8fzufp57tv4oehbz0qht,1,41.8,1.7,2022-10-16T10:50:16.982Z,2022-10-16T10:50:24Z,3848246185,140,29.3,3848246183,56,Back,3848246187,141,19.4,3848246191,213,2.4,3848246189,212,17.8,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772833,37,45,1,5,42,114h4h9ekimxmk95iypp478kk,0,59.2,74.7,2022-10-16T10:50:23.341Z,2022-10-16T10:50:25Z,3848246303,233,74,3848246251,285,,3848246249,56,Center,,,,,,,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772829,74,3,1,5,42,e5hsx8fzufp57tv4oehbz0qht,1,40.8,25.3,2022-10-16T10:50:23.341Z,2022-10-16T10:50:25Z,3848246227,56,Back,3848246281,233,37,3848246229,286,,,,,,,,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772867,75,1,1,5,43,e5hsx8fzufp57tv4oehbz0qht,1,47.7,25.8,2022-10-16T10:50:24.517Z,2022-10-16T10:50:27Z,3848246423,140,47.8,3848246431,213,1.6,3848246427,141,36.1,3848246421,56,Back,3848246429,212,7.0,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772883,76,1,1,5,46,e5hsx8fzufp57tv4oehbz0qht,1,47.1,34.8,2022-10-16T10:50:27.341Z,2022-10-16T10:50:29Z,3848246533,141,27.7,3848246535,212,13.5,3848246529,56,Back,3848246537,213,3.5,3848246531,140,35.1,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772907,77,1,1,5,48,e5hsx8fzufp57tv4oehbz0qht,1,33.7,30,2022-10-16T10:50:29.549Z,2022-10-16T10:50:33Z,3848246667,56,Back,3848246675,213,1.1,3848246671,141,66.4,3848246669,140,45.0,3848246673,212,27.4,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772929,78,1,1,5,52,e5hsx8fzufp57tv4oehbz0qht,1,45,66.4,2022-10-16T10:50:33.230Z,2022-10-16T10:50:36Z,3848246775,56,Center,3848246783,213,0.3,3848246781,212,19.8,3848246779,141,75.4,3848246777,140,62.9,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772953,79,1,1,5,55,e5hsx8fzufp57tv4oehbz0qht,1,56.4,72.3,2022-10-16T10:50:36.253Z,2022-10-16T10:50:39Z,3848246891,56,Center,3848246897,212,31.0,3848246899,213,4.6,3848246895,141,26.8,3848246893,140,54.1,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772985,80,1,1,5,58,e5hsx8fzufp57tv4oehbz0qht,0,54.1,26.8,2022-10-16T10:50:39.589Z,2022-10-16T10:51:39Z,3848247101,213,5.2,3848247095,140,63.0,3848247093,56,Right,3848247097,141,2.3,3848247099,212,19.1,,,,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472773003,38,8,1,6,1,114h4h9ekimxmk95iypp478kk,1,28.4,75.1,2022-10-16T10:50:42.622Z,2022-10-16T10:50:44Z,3848247173,56,Back,,,,,,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472772993,81,1,1,6,2,e5hsx8fzufp57tv4oehbz0qht,0,66.2,3.4,2022-10-16T10:50:42.654Z,2022-10-16T10:50:43Z,3848247123,140,72.6,3848247125,141,21.9,3848247129,213,1.1,3848247121,56,Center,3848247127,212,14.3,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472773015,39,49,1,6,3,114h4h9ekimxmk95iypp478kk,1,31.2,65.2,2022-10-16T10:50:43.711Z,2022-10-16T10:50:45Z,,,,,,,,,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472773059,40,1,1,6,3,114h4h9ekimxmk95iypp478kk,1,31.2,65.2,2022-10-16T10:50:44.061Z,2022-10-16T10:50:48Z,3848247369,141,60.6,3848247373,213,5.9,3848247371,212,8.7,3848247365,56,Back,3848247367,140,38.9,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472773101,41,1,1,6,6,114h4h9ekimxmk95iypp478kk,0,41.4,65.1,2022-10-16T10:50:46.941Z,2022-10-16T10:51:28Z,3848247569,140,76.9,3848247573,212,41.9,3848247577,1,,3848247571,141,93.3,3848247575,213,0.5,3848247567,56,Left,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472773111,82,49,1,6,12,e5hsx8fzufp57tv4oehbz0qht,1,30,3.1,2022-10-16T10:50:53.366Z,2022-10-16T10:50:53Z,,,,,,,,,,,,,,,,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472773175,83,1,1,6,14,e5hsx8fzufp57tv4oehbz0qht,1,28.1,4,2022-10-16T10:50:55.478Z,2022-10-16T10:50:59Z,3848247897,141,31.0,3848247899,212,18.7,3848247895,140,31.6,3848247893,56,Back,3848247901,213,1.4,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472773207,84,1,1,6,19,e5hsx8fzufp57tv4oehbz0qht,1,34.9,33.4,2022-10-16T10:50:59.717Z,2022-10-16T10:51:02Z,3848248071,140,52.1,3848248077,213,0.3,3848248069,56,Center,3848248075,212,18.7,3848248073,141,40.6,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472773223,85,1,1,6,21,e5hsx8fzufp57tv4oehbz0qht,1,49,41,2022-10-16T10:51:02.206Z,2022-10-16T10:51:04Z,3848248135,213,3.3,3848248127,56,Back,3848248133,212,10.3,3848248129,140,39.3,3848248131,141,38.9,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472773255,86,1,1,6,23,e5hsx8fzufp57tv4oehbz0qht,1,43.4,40.4,2022-10-16T10:51:03.902Z,2022-10-16T10:51:07Z,3848248249,212,26.5,3848248251,213,1.0,3848248247,141,73.8,3848248245,140,56.4,3848248243,56,Center,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
