id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,keyPass,qualifier/14/value
2490128833,705,1,2,82,9,9s9jvki6htleffykj88qcpwpy,1,14.4,53.7,2022-12-10T15:13:38.960Z,2022-12-10T15:13:40Z,3939582075,141,37.4,3939582073,140,16.4,3939582079,212,11.3,3939582069,56,Back,3939582083,213,4.9,3939582063,5,,3939582065,241,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490128863,706,1,2,82,10,9s9jvki6htleffykj88qcpwpy,1,16.4,37.4,2022-12-10T15:13:40.047Z,2022-12-10T15:13:42Z,3939582203,56,Back,3939582215,212,8.9,3939582207,140,24.9,3939582211,141,37.6,3939582221,213,0.0,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490128873,707,1,2,82,13,9s9jvki6htleffykj88qcpwpy,0,30.4,34.9,2022-12-10T15:13:42.688Z,2022-12-10T15:13:43Z,3939582267,56,Back,3939582281,212,16.0,3939582277,141,31.3,3939582273,140,45.5,3939582285,213,6.1,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490128895,679,8,2,82,15,drnln5nhp7dqype6j3upkoiqp,1,52.3,72.7,2022-12-10T15:13:44.604Z,2022-12-10T15:13:44Z,3939582395,56,Center,,,,,,,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490128923,680,49,2,82,17,drnln5nhp7dqype6j3upkoiqp,1,55,79,2022-12-10T15:13:46.301Z,2022-12-10T15:13:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490128933,681,61,2,82,18,drnln5nhp7dqype6j3upkoiqp,0,54.9,86.6,2022-12-10T15:13:47.132Z,2022-12-10T15:13:51Z,3939582597,56,Left,,,,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490128995,708,4,2,82,21,9s9jvki6htleffykj88qcpwpy,1,46,8.1,2022-12-10T15:13:50.959Z,2022-12-10T15:13:55Z,3939582925,13,,3939582929,152,,3939582931,265,,3939583259,233,682,3939582927,56,Back,3939582933,286,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490129017,682,4,2,82,21,drnln5nhp7dqype6j3upkoiqp,0,54,91.9,2022-12-10T15:13:50.960Z,2022-12-10T15:13:56Z,3939583215,285,,3939583043,152,,3939583041,56,Left,3939583039,13,,3939583045,265,,3939583289,233,708,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490129223,709,43,2,82,32,9s9jvki6htleffykj88qcpwpy,1,0,0,2022-12-10T15:14:01.712Z,2022-12-10T15:16:01Z,3939593949,144,27,3939584131,53,546442,3939584129,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490130259,710,18,2,83,40,9s9jvki6htleffykj88qcpwpy,1,0,0,2022-12-10T15:15:09.955Z,2022-12-10T15:15:10Z,3939589555,59,23,3939589551,42,,3939589553,44,Defender,3939589631,55,711,,,,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490130267,711,19,2,83,40,9s9jvki6htleffykj88qcpwpy,1,0,0,2022-12-10T15:15:09.956Z,2022-12-10T15:15:10Z,3939589605,292,3,3939589613,44,Defender,3939589601,145,3,3939589615,55,710,3939589603,59,11,3939589597,42,,3939589609,293,1,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490130307,712,43,2,83,43,9s9jvki6htleffykj88qcpwpy,1,0,0,2022-12-10T15:15:12.536Z,2022-12-10T15:16:03Z,3939594129,144,28,3939589791,55,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490130671,684,18,2,84,9,drnln5nhp7dqype6j3upkoiqp,1,0,0,2022-12-10T15:15:38.433Z,2022-12-10T15:15:39Z,3939591865,41,,3939591869,59,9,3939591867,44,Forward,3939591951,55,685,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490130675,685,19,2,84,9,drnln5nhp7dqype6j3upkoiqp,1,0,0,2022-12-10T15:15:38.434Z,2022-12-10T15:15:39Z,3939591923,293,2,3939591925,44,Forward,3939591917,145,10,3939591921,292,9,3939591927,55,684,3939591913,41,,3939591919,59,22,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490130857,713,1,2,84,17,9s9jvki6htleffykj88qcpwpy,1,51.9,5.5,2022-12-10T15:15:46.577Z,2022-12-10T15:15:51Z,3939593007,212,21.4,3939592999,152,,3939592997,5,,3939593009,213,2.2,3939593003,140,40.2,3939593001,56,Back,3939593005,141,31.2,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490130949,714,1,2,84,22,9s9jvki6htleffykj88qcpwpy,0,54,30.1,2022-12-10T15:15:51.217Z,2022-12-10T15:15:56Z,3939593465,56,Center,3939593463,155,,3939593469,141,78.4,3939593473,213,0.6,3939593471,212,59.2,3939593467,140,100.0,3939593475,1,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490130989,686,5,2,84,27,drnln5nhp7dqype6j3upkoiqp,1,-1,17.6,2022-12-10T15:15:56.532Z,2022-12-10T15:16:59Z,3939593717,346,,3939593749,233,715,3939593715,56,Back,,,,,,,,,,,,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490130955,715,5,2,84,27,9s9jvki6htleffykj88qcpwpy,0,101,82.4,2022-12-10T15:15:56.532Z,2022-12-10T15:15:59Z,3939593493,56,Left,3939593761,233,686,3939593495,346,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131407,687,1,2,84,58,drnln5nhp7dqype6j3upkoiqp,0,2.9,49.1,2022-12-10T15:16:28.031Z,2022-12-10T15:16:31Z,3939596077,212,31.1,3939596073,140,30.3,3939596079,213,0.4,3939596083,74,,3939596069,124,,3939596075,141,66.3,3939596071,56,Back,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131409,716,44,2,85,1,9s9jvki6htleffykj88qcpwpy,1,65.8,36.7,2022-12-10T15:16:30.513Z,2022-12-10T15:16:31Z,3939596143,233,688,3939596091,286,,3939596089,56,Center,,,,,,,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131413,688,44,2,85,1,drnln5nhp7dqype6j3upkoiqp,0,34.2,63.3,2022-12-10T15:16:30.514Z,2022-12-10T15:16:32Z,3939596123,285,,3939596163,233,716,3939596121,56,Back,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131435,717,1,2,85,1,9s9jvki6htleffykj88qcpwpy,1,62,39.7,2022-12-10T15:16:31.040Z,2022-12-10T15:16:33Z,3939596227,141,52.7,3939596215,3,,3939596233,213,1.4,3939596219,56,Center,3939596229,212,9.0,3939596223,140,63.6,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131441,718,49,2,85,3,9s9jvki6htleffykj88qcpwpy,1,63.6,52.7,2022-12-10T15:16:32.945Z,2022-12-10T15:16:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131459,719,1,2,85,4,9s9jvki6htleffykj88qcpwpy,0,63.6,52.7,2022-12-10T15:16:33.872Z,2022-12-10T15:16:34Z,3939596331,56,Center,3939596335,141,43.7,3939596339,213,5.4,3939596333,140,68.8,3939596337,212,8.2,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131457,689,8,2,85,5,drnln5nhp7dqype6j3upkoiqp,1,33.7,65.1,2022-12-10T15:16:34.300Z,2022-12-10T15:16:34Z,3939596329,56,Back,,,,,,,,,,,,,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131475,690,49,2,85,6,drnln5nhp7dqype6j3upkoiqp,1,31.1,55.7,2022-12-10T15:16:35.644Z,2022-12-10T15:16:35Z,,,,,,,,,,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131487,691,1,2,85,6,drnln5nhp7dqype6j3upkoiqp,1,31.1,55.7,2022-12-10T15:16:35.852Z,2022-12-10T15:16:36Z,3939596479,213,1.6,3939596473,140,31.2,3939596477,212,9.0,3939596471,56,Back,3939596475,141,69.0,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131521,692,1,2,85,7,drnln5nhp7dqype6j3upkoiqp,1,31.2,69,2022-12-10T15:16:36.540Z,2022-12-10T15:16:39Z,3939596669,141,85.9,3939596665,56,Back,3939596671,212,13.3,3939596667,140,37.5,3939596673,213,1.0,,,,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131529,693,50,2,85,10,drnln5nhp7dqype6j3upkoiqp,1,44.1,80.5,2022-12-10T15:16:39.229Z,2022-12-10T15:16:41Z,3939596699,56,Back,3939596809,233,720,3939596703,286,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131535,720,7,2,85,10,9s9jvki6htleffykj88qcpwpy,0,55.9,19.5,2022-12-10T15:16:39.230Z,2022-12-10T15:16:40Z,3939596745,285,,3939596767,233,693,3939596743,56,Right,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131555,721,49,2,85,12,9s9jvki6htleffykj88qcpwpy,1,57.2,20.6,2022-12-10T15:16:41.729Z,2022-12-10T15:16:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131585,722,1,2,85,12,9s9jvki6htleffykj88qcpwpy,1,57.2,20.6,2022-12-10T15:16:41.793Z,2022-12-10T15:16:43Z,3939597007,212,8.3,3939597009,213,5.7,3939597003,140,64.0,3939597001,56,Right,3939597005,141,14.4,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131627,723,1,2,85,14,9s9jvki6htleffykj88qcpwpy,1,65.1,11.3,2022-12-10T15:16:43.488Z,2022-12-10T15:16:45Z,3939597241,213,6.1,3939597229,56,Right,3939597239,212,5.7,3939597235,141,10.1,3939597231,140,70.5,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131639,724,1,2,85,16,9s9jvki6htleffykj88qcpwpy,0,76.3,7.4,2022-12-10T15:16:45.600Z,2022-12-10T15:16:48Z,3939597293,56,Right,3939597299,141,10.1,3939597295,140,77.8,3939597477,286,,3939597303,212,2.4,3939597471,236,,3939597473,233,694,3939597305,213,0.9,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131665,694,74,2,85,16,drnln5nhp7dqype6j3upkoiqp,1,27.8,93.9,2022-12-10T15:16:45.601Z,2022-12-10T15:17:05Z,3939597433,285,,3939597485,233,724,3939597431,56,Back,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131835,726,61,2,85,17,9s9jvki6htleffykj88qcpwpy,1,75.2,0.8,2022-12-10T15:16:46.570Z,2022-12-10T15:17:16Z,3939598243,56,Right,,,,,,,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131709,695,5,2,85,18,drnln5nhp7dqype6j3upkoiqp,1,24.6,101.5,2022-12-10T15:16:47.890Z,2022-12-10T15:16:59Z,3939597601,347,,3939598013,233,725,3939597599,56,Back,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131671,725,5,2,85,18,9s9jvki6htleffykj88qcpwpy,0,75.4,-1.5,2022-12-10T15:16:47.890Z,2022-12-10T15:16:55Z,3939597453,347,,3939598029,233,695,3939597451,56,Right,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131803,696,1,2,85,23,drnln5nhp7dqype6j3upkoiqp,1,25.2,100,2022-12-10T15:16:52.747Z,2022-12-10T15:16:55Z,3939598035,56,Back,3939598043,213,5.0,3939598033,107,,3939598037,140,28.7,3939598041,212,12.6,3939598039,141,83.3,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131839,697,1,2,85,26,drnln5nhp7dqype6j3upkoiqp,1,30.5,84.5,2022-12-10T15:16:55.643Z,2022-12-10T15:16:58Z,3939598259,140,26.6,3939598261,141,93.9,3939598257,56,Back,3939598265,213,2.1,3939598263,212,7.6,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131853,698,1,2,85,28,drnln5nhp7dqype6j3upkoiqp,0,26.4,92.6,2022-12-10T15:16:57.868Z,2022-12-10T15:16:58Z,3939598347,141,84.1,3939598351,213,6.1,3939598343,56,Left,3939598349,212,28.5,3939598345,140,53.0,3939598341,155,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131865,727,49,2,85,30,9s9jvki6htleffykj88qcpwpy,1,53.2,18.9,2022-12-10T15:16:59.763Z,2022-12-10T15:16:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131931,728,1,2,85,30,9s9jvki6htleffykj88qcpwpy,1,53.2,18.9,2022-12-10T15:16:59.825Z,2022-12-10T15:17:03Z,3939598707,141,37.0,3939598705,140,53.8,3939598703,56,Center,3939598711,213,1.5,3939598709,212,12.3,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490131983,729,1,2,85,33,9s9jvki6htleffykj88qcpwpy,1,54.7,44.9,2022-12-10T15:17:02.929Z,2022-12-10T15:17:05Z,3939598997,213,2.4,3939598993,141,58.7,3939598989,56,Back,3939598995,212,13.3,3939598991,140,45.7,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132105,730,1,2,85,36,9s9jvki6htleffykj88qcpwpy,1,53.5,68.5,2022-12-10T15:17:05.760Z,2022-12-10T15:17:11Z,3939599453,56,Left,3939599459,212,18.6,3939599455,140,60.0,3939599457,141,93.9,3939599461,213,1.2,,,,,,,,,,1nyb823fkrzfuu4wczhgog7ah,L. Sureau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132119,731,3,2,85,42,9s9jvki6htleffykj88qcpwpy,0,62.2,97.4,2022-12-10T15:17:11.217Z,2022-12-10T15:17:12Z,3939599581,211,,3939599565,56,Left,3939599567,286,,,,,,,,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132125,699,5,2,85,42,drnln5nhp7dqype6j3upkoiqp,1,35.2,-1.2,2022-12-10T15:17:11.885Z,2022-12-10T15:17:13Z,3939599595,56,Back,3939599623,233,732,3939599597,347,,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132127,732,5,2,85,42,9s9jvki6htleffykj88qcpwpy,0,64.8,101.2,2022-12-10T15:17:11.885Z,2022-12-10T15:20:40Z,3939599601,347,,3939599655,233,699,3939599599,56,Left,,,,,,,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132397,700,1,2,86,1,drnln5nhp7dqype6j3upkoiqp,0,29.4,0,2022-12-10T15:17:30.716Z,2022-12-10T15:17:31Z,3939601227,213,0.4,3939601219,56,Back,3939601223,141,4.0,3939601221,140,37.6,3939601217,107,,3939601225,212,9.5,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132443,733,50,2,86,5,9s9jvki6htleffykj88qcpwpy,1,62.8,94.8,2022-12-10T15:17:34.739Z,2022-12-10T15:17:39Z,3939601933,233,701,3939601507,56,Left,3939601509,286,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132491,701,7,2,86,5,drnln5nhp7dqype6j3upkoiqp,1,37.2,5.2,2022-12-10T15:17:34.740Z,2022-12-10T15:17:38Z,3939601777,285,,3939601775,56,Back,3939601867,233,733,,,,,,,,,,,,,,,,osvwpq7pwiy2ixjqcpkp3rbo,I. Touriss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132543,703,50,2,86,8,drnln5nhp7dqype6j3upkoiqp,1,41.6,11.6,2022-12-10T15:17:37.936Z,2022-12-10T15:17:42Z,3939602009,56,Back,3939602011,286,,3939602111,233,734,,,,,,,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132551,734,7,2,86,8,9s9jvki6htleffykj88qcpwpy,1,58.4,88.4,2022-12-10T15:17:37.937Z,2022-12-10T15:17:41Z,3939602069,233,703,3939602035,285,,3939602033,56,Left,,,,,,,,,,,,,,,,1nyb823fkrzfuu4wczhgog7ah,L. Sureau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132501,702,1,2,86,8,drnln5nhp7dqype6j3upkoiqp,0,38.1,7,2022-12-10T15:17:38.013Z,2022-12-10T15:17:38Z,3939601801,141,8.9,3939601797,56,Back,3939601805,213,0.6,3939601803,212,2.3,3939601799,140,39.9,3939601795,157,,3939601807,1,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132553,735,49,2,86,11,9s9jvki6htleffykj88qcpwpy,1,63.7,81.1,2022-12-10T15:17:40.691Z,2022-12-10T15:17:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132575,736,1,2,86,11,9s9jvki6htleffykj88qcpwpy,1,63.7,81.1,2022-12-10T15:17:40.720Z,2022-12-10T15:17:42Z,3939602193,213,5.4,3939602189,141,69.9,3939602185,56,Center,3939602191,212,9.7,3939602187,140,69.4,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132601,737,1,2,86,13,9s9jvki6htleffykj88qcpwpy,1,69.4,69.6,2022-12-10T15:17:42.320Z,2022-12-10T15:17:43Z,3939602321,213,1.5,3939602317,212,2.7,3939602305,56,Center,3939602313,141,73.6,3939602309,140,69.7,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132639,738,1,2,86,14,9s9jvki6htleffykj88qcpwpy,1,75.2,69.7,2022-12-10T15:17:43.377Z,2022-12-10T15:17:45Z,3939602511,141,75.6,3939602515,212,11.0,3939602507,140,85.0,3939602519,213,0.4,3939602505,56,Center,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132655,739,50,2,86,15,9s9jvki6htleffykj88qcpwpy,1,85.8,74.8,2022-12-10T15:17:44.996Z,2022-12-10T15:17:46Z,3939602665,233,704,3939602581,286,,3939602579,56,Center,,,,,,,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132667,704,7,2,86,15,drnln5nhp7dqype6j3upkoiqp,0,14.2,25.2,2022-12-10T15:17:44.997Z,2022-12-10T15:17:46Z,3939602641,233,739,3939602621,56,Back,3939602625,285,,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132825,740,1,2,86,17,9s9jvki6htleffykj88qcpwpy,1,80.4,76.4,2022-12-10T15:17:46.976Z,2022-12-10T15:17:52Z,3939603307,212,11.9,3939603303,140,69.7,3939603309,213,2.8,3939603305,141,82.1,3939603301,56,Left,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132875,741,1,2,86,23,9s9jvki6htleffykj88qcpwpy,1,63.8,85.6,2022-12-10T15:17:52.384Z,2022-12-10T15:17:55Z,3939603573,141,66.6,3939603577,213,4.4,3939603571,140,59.3,3939603575,212,13.8,3939603569,56,Center,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132925,742,1,2,86,26,9s9jvki6htleffykj88qcpwpy,1,61.3,59.6,2022-12-10T15:17:55.296Z,2022-12-10T15:17:57Z,3939603811,140,66.3,3939603809,56,Center,3939603821,213,4.9,3939603817,212,22.6,3939603813,141,27.3,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490132989,743,1,2,86,28,9s9jvki6htleffykj88qcpwpy,1,64.3,20.7,2022-12-10T15:17:57.680Z,2022-12-10T15:18:00Z,3939604115,140,73.6,3939604113,56,Right,3939604117,141,5.5,3939604121,213,5.5,3939604119,212,14.2,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490133031,744,1,2,86,31,9s9jvki6htleffykj88qcpwpy,1,79.2,3.8,2022-12-10T15:18:00.784Z,2022-12-10T15:18:03Z,3939604345,212,12.0,3939604341,140,87.3,3939604343,141,16.2,3939604347,213,0.8,3939604335,56,Right,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490133051,745,1,2,86,34,9s9jvki6htleffykj88qcpwpy,0,91.9,9.7,2022-12-10T15:18:03.266Z,2022-12-10T15:18:04Z,3939604453,140,90.2,3939604459,213,1.9,3939604455,141,18.0,3939604449,155,,3939604451,56,Right,3939604457,212,5.9,3939604447,2,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490133081,705,8,2,86,37,drnln5nhp7dqype6j3upkoiqp,1,6.7,81.7,2022-12-10T15:18:06.124Z,2022-12-10T15:18:06Z,3939604611,56,Back,,,,,,,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490133113,706,6,2,86,37,drnln5nhp7dqype6j3upkoiqp,0,8.2,81.8,2022-12-10T15:18:06.352Z,2022-12-10T15:20:43Z,3939604761,56,Back,3939604845,233,746,3939604765,73,,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490133095,746,6,2,86,37,9s9jvki6htleffykj88qcpwpy,1,91.8,18.2,2022-12-10T15:18:06.352Z,2022-12-10T15:18:09Z,3939604653,56,Right,3939604895,75,,3939604793,233,706,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490133539,747,1,2,87,0,9s9jvki6htleffykj88qcpwpy,0,99.5,0.5,2022-12-10T15:18:29.392Z,2022-12-10T15:18:32Z,3939607059,212,42.0,3939607045,6,,3939607041,2,,3939607053,56,Center,3939607051,224,,3939607049,155,,3939607055,140,88.6,3939607061,213,1.8,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,3939607057,141,,3939607063,1,,,,,,,,,,,,,,,,,,,,,,,,59.9,,,,
