id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId
2534775749,595,1,2,68,15,6i936isoyj6d0uuxdj537uc97,1,50.8,0,2023-04-16T16:55:20.398Z,2023-04-16T16:55:22Z,4196323381,140,32.5,4196323389,213,2.7,4196323391,1,,4196323379,56,Back,4196323375,107,,4196323383,141,12.6,4196323385,212,21.6,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775765,596,1,2,68,16,6i936isoyj6d0uuxdj537uc97,1,30.6,15.2,2023-04-16T16:55:21.213Z,2023-04-16T16:55:22Z,4196323471,56,Back,4196323479,213,1.7,4196323477,212,20.5,4196323473,140,27.4,4196323475,141,44.9,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775781,597,1,2,68,17,6i936isoyj6d0uuxdj537uc97,0,28,43,2023-04-16T16:55:22.750Z,2023-04-16T16:55:24Z,4196323609,56,Center,4196323613,141,38.2,4196323611,140,63.5,4196323619,1,,4196323617,213,6.2,4196323607,155,,4196323615,212,37.4,,,,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775787,871,49,2,68,19,czkf5t3ai00ghwbga03i5aqxw,1,41.1,65.8,2023-04-16T16:55:24.289Z,2023-04-16T16:55:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775815,872,1,2,68,19,czkf5t3ai00ghwbga03i5aqxw,0,41.1,65.8,2023-04-16T16:55:24.482Z,2023-04-16T16:55:27Z,4196323783,56,Center,4196323793,1,,4196323785,140,72.3,4196323791,213,5.6,4196323781,157,,4196323789,212,41.4,4196323787,141,28.5,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775829,598,49,2,68,22,6i936isoyj6d0uuxdj537uc97,1,32.4,79.9,2023-04-16T16:55:27.791Z,2023-04-16T16:55:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cpjieadlcw20wrqn2uo02lyol,B. Hjertstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775863,599,1,2,68,23,6i936isoyj6d0uuxdj537uc97,1,29.5,80,2023-04-16T16:55:28.206Z,2023-04-16T16:55:31Z,4196324009,141,59.3,4196324011,212,25.5,4196324007,140,9.3,4196324013,213,3.7,4196324005,56,Back,,,,,,,,,,cpjieadlcw20wrqn2uo02lyol,B. Hjertstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775899,600,1,2,68,26,6i936isoyj6d0uuxdj537uc97,1,4.8,51.2,2023-04-16T16:55:31.375Z,2023-04-16T16:55:34Z,4196324197,212,15.3,4196324199,213,5.9,4196324191,56,Back,4196324189,157,,4196324195,141,42.4,4196324201,1,,4196324193,140,18.2,,,,e2bwgf3vzvv1rrfz39amdyrit,M. Nilsson Säfqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775919,601,44,2,68,29,6i936isoyj6d0uuxdj537uc97,1,18.9,41.5,2023-04-16T16:55:34.605Z,2023-04-16T16:55:37Z,4196324371,233,873,4196324293,56,Back,4196324295,285,,,,,,,,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775911,873,44,2,68,29,czkf5t3ai00ghwbga03i5aqxw,0,81.1,58.5,2023-04-16T16:55:34.606Z,2023-04-16T16:55:38Z,4196324253,56,Center,4196324259,286,,4196324449,233,601,,,,,,,,,,,,,,,,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775923,602,61,2,68,30,6i936isoyj6d0uuxdj537uc97,1,21.1,37.7,2023-04-16T16:55:35.484Z,2023-04-16T17:36:05Z,4196324335,56,Back,,,,,,,,,,,,,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775947,603,1,2,68,34,6i936isoyj6d0uuxdj537uc97,0,24.1,34.6,2023-04-16T16:55:39.118Z,2023-04-16T16:55:40Z,4196324513,56,Back,4196324519,212,13.1,4196324517,141,27.9,4196324521,213,3.5,4196324515,140,12.4,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775933,874,49,2,68,34,czkf5t3ai00ghwbga03i5aqxw,1,79.1,71.2,2023-04-16T16:55:39.361Z,2023-04-17T21:09:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775961,875,3,2,68,35,czkf5t3ai00ghwbga03i5aqxw,0,92.4,71.9,2023-04-16T16:55:40.433Z,2023-04-17T21:09:25Z,4196324569,56,Center,4196324571,286,,4199160963,465,,4196324807,233,604,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775989,604,7,2,68,35,6i936isoyj6d0uuxdj537uc97,1,7.6,28.1,2023-04-16T16:55:40.434Z,2023-04-17T21:09:28Z,4196324725,285,,4199160993,385,,4196324763,233,875,4196324721,167,,4196324723,56,Back,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776009,605,6,2,68,37,6i936isoyj6d0uuxdj537uc97,0,1,27.7,2023-04-16T16:55:42.350Z,2023-04-17T21:09:33Z,4196324865,56,Back,4196324867,73,,4196324921,233,876,,,,,,,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775993,876,6,2,68,37,czkf5t3ai00ghwbga03i5aqxw,1,99,72.3,2023-04-16T16:55:42.350Z,2023-04-16T17:37:12Z,4196324737,56,Center,4196324915,233,605,4196324739,73,,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776195,877,1,2,68,56,czkf5t3ai00ghwbga03i5aqxw,0,99.6,99.3,2023-04-16T16:56:01.297Z,2023-04-17T21:09:44Z,4196325939,6,,4196325945,56,Center,4196325943,224,,4196325951,141,54.6,4199161395,72,,4196325955,213,4.6,4196325935,2,,4196325949,140,95.6,96uzhuuez4q5pgxb566ryk53p,E. Andersson,4196325941,155,4196325953,212,,,,,30.7,,,,,,,,,,,,,,,,,,,,,,
2534776223,606,12,2,69,0,6i936isoyj6d0uuxdj537uc97,1,4.2,36.9,2023-04-16T16:56:05.374Z,2023-04-16T16:56:08Z,4196326139,141,31.3,4196326141,212,4.9,4196326137,140,7.1,4196326135,56,Back,4196326143,213,5.4,,,,,,,,,,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776237,607,12,2,69,2,6i936isoyj6d0uuxdj537uc97,1,13.9,31.2,2023-04-16T16:56:07.902Z,2023-04-16T16:56:09Z,4196326207,212,22.3,4196326205,141,22.1,4196326235,15,,4196326203,140,34.3,4196326201,56,Back,4196326209,213,6.0,,,,,,,74rqympe5uuab87psxt8y5mcq,Alexander Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776263,878,1,2,69,3,czkf5t3ai00ghwbga03i5aqxw,1,71.9,82.1,2023-04-16T16:56:09.010Z,2023-04-16T16:56:11Z,4196326367,140,79.2,4196326371,212,9.1,4196326369,141,89.4,4196326373,213,0.6,4196326365,56,Left,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776299,879,1,2,69,6,czkf5t3ai00ghwbga03i5aqxw,1,80,89.3,2023-04-16T16:56:11.265Z,2023-04-16T16:56:16Z,4196326581,56,Left,4196326589,213,0.3,4196326583,140,89.5,4196326585,141,93.9,4196326587,212,10.5,,,,,,,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776309,880,1,2,69,11,czkf5t3ai00ghwbga03i5aqxw,0,79.9,93.8,2023-04-16T16:56:16.353Z,2023-04-16T16:56:17Z,4196326625,141,84.8,4196326627,212,6.8,4196326621,56,Left,4196326629,213,5.2,4196326623,140,82.8,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776323,608,8,2,69,12,6i936isoyj6d0uuxdj537uc97,1,28.4,23.1,2023-04-16T16:56:17.454Z,2023-04-17T21:10:01Z,4196326715,56,Back,4199161639,384,,,,,,,,,,,,,,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776337,609,49,2,69,13,6i936isoyj6d0uuxdj537uc97,1,34.9,40.4,2023-04-16T16:56:18.054Z,2023-04-16T16:59:44Z,,,,,,,,,,,,,,,,,,,,,,,,,74rqympe5uuab87psxt8y5mcq,Alexander Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776399,610,1,2,69,14,6i936isoyj6d0uuxdj537uc97,1,45.1,50.6,2023-04-16T16:56:19.429Z,2023-04-16T16:59:47Z,4196327115,141,82.1,4196327121,1,,4196327113,140,73.3,4196327117,212,36.5,4196327119,213,0.6,4196327111,56,Left,,,,,,,74rqympe5uuab87psxt8y5mcq,Alexander Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776431,611,1,2,69,16,6i936isoyj6d0uuxdj537uc97,1,74.5,76.6,2023-04-16T16:56:21.430Z,2023-04-16T16:59:59Z,4196327285,141,86.8,4196327287,212,16.3,4196327289,213,0.4,4196327281,56,Left,4196327283,140,88.6,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776445,612,1,2,69,17,6i936isoyj6d0uuxdj537uc97,0,93.2,87.8,2023-04-16T16:56:22.790Z,2023-04-17T21:10:24Z,4196327355,140,93.2,4199161823,225,,4196327353,56,Center,4199161825,386,,4196327349,2,,4196327361,213,4.7,4196327357,141,43.7,4196327359,212,30.0,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,4199161827,72,4196327351,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776435,881,49,2,69,18,czkf5t3ai00ghwbga03i5aqxw,1,6.1,56.3,2023-04-16T16:56:23.369Z,2023-04-16T17:00:23Z,,,,,,,,,,,,,,,,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776469,882,1,2,69,19,czkf5t3ai00ghwbga03i5aqxw,0,4.8,59,2023-04-16T16:56:24.842Z,2023-04-16T17:00:29Z,4196327493,141,76.6,4196327489,56,Back,4196327491,140,26.2,4196327499,213,0.5,4196327497,212,25.5,4196327487,155,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776499,613,1,2,69,20,6i936isoyj6d0uuxdj537uc97,1,66.1,22.5,2023-04-16T16:56:25.974Z,2023-04-17T21:10:49Z,4196355031,212,14.3,4196357183,22,,4196327605,56,Center,4196355033,213,0.2,4196355027,140,79.5,4196355029,141,26.4,4196357181,210,16,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2534776521,614,49,2,69,21,6i936isoyj6d0uuxdj537uc97,1,79.4,27,2023-04-16T16:56:26.057Z,2023-04-16T17:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777261,615,16,2,69,21,6i936isoyj6d0uuxdj537uc97,1,81.6,35.3,2023-04-16T16:56:26.910Z,2023-04-17T21:10:50Z,4196332669,375,69:20.566,4196332153,56,Center,4196332149,22,,4199162179,396,49.5,4196333211,76,,4196332665,374,2023-04-16 17:56:25.605,4196335687,215,,4196333221,55,613,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,4196333231,102,4196333237,103,4196332151,18,,,10.1,4196333239,230,4196335679,121,,4196332661,72,,4199162177,395,4196333241,231,48.6,4196333215,29,52.6,97.6,,97.5,,,
2534777219,883,1,2,70,46,czkf5t3ai00ghwbga03i5aqxw,1,50.2,50.3,2023-04-16T16:57:51.058Z,2023-04-16T17:01:48Z,4196331819,212,7.7,4196331817,141,41.6,4196331813,56,Back,4196343931,279,G,4196331815,140,45.5,4196331841,189,,4196331821,213,4.0,,,,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777231,884,1,2,70,48,czkf5t3ai00ghwbga03i5aqxw,1,45.9,33.3,2023-04-16T16:57:53.457Z,2023-04-16T16:57:54Z,4196331927,141,17.3,4196331929,212,11.5,4196331925,140,42.3,4196331931,213,4.4,4196331923,56,Back,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777243,885,1,2,70,49,czkf5t3ai00ghwbga03i5aqxw,1,43,23.3,2023-04-16T16:57:54.129Z,2023-04-16T16:57:55Z,4196332007,140,45.6,4196332011,212,14.5,4196332009,141,44.2,4196332005,56,Back,4196332013,213,1.4,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777257,886,1,2,70,49,czkf5t3ai00ghwbga03i5aqxw,1,44.8,44.9,2023-04-16T16:57:54.930Z,2023-04-16T16:57:56Z,4196332123,141,64.8,4196332121,140,38.9,4196332127,213,2.0,4196332119,56,Back,4196332125,212,14.9,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777285,887,1,2,70,51,czkf5t3ai00ghwbga03i5aqxw,1,40.8,63.9,2023-04-16T16:57:56.641Z,2023-04-16T16:58:01Z,4196332317,212,13.4,4196332319,213,1.1,4196332311,56,Back,4196332315,141,81.8,4196332313,140,46.1,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777311,888,1,2,70,56,czkf5t3ai00ghwbga03i5aqxw,1,55,80.2,2023-04-16T16:58:01.250Z,2023-04-16T16:58:05Z,4196332461,140,46.5,4196332463,141,65.4,4196332465,212,13.5,4196332459,56,Back,4196332467,213,4.0,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777329,889,1,2,70,59,czkf5t3ai00ghwbga03i5aqxw,1,45.9,58.2,2023-04-16T16:58:04.978Z,2023-04-16T16:58:07Z,4196332549,140,51.2,4196332555,141,27.6,4196332547,56,Center,4196332559,212,21.5,4196332561,213,5.0,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777345,890,1,2,71,2,czkf5t3ai00ghwbga03i5aqxw,0,47.4,27.1,2023-04-16T16:58:07.042Z,2023-04-16T16:58:09Z,4196332657,212,15.9,4196332655,141,38.3,4196332653,140,60.7,4196332659,213,0.5,4196332651,56,Center,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535305803,826,49,2,71,3,6i936isoyj6d0uuxdj537uc97,1,39.6,62.8,2023-04-16T16:58:08.142Z,2023-04-17T21:12:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535305977,830,43,2,71,3,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-16T16:58:08.534Z,2023-04-17T21:14:47Z,4199164309,56,Right,4199164311,347,0,4199164397,144,5,,,,,,,,,,,,,,,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535305835,827,1,2,71,4,6i936isoyj6d0uuxdj537uc97,1,39.6,62.8,2023-04-16T16:58:09.141Z,2023-04-17T21:12:24Z,4199163213,212,26.3,4199163209,140,59.6,4199163211,141,86.2,4199163215,213,0.6,4199163207,56,Left,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535305931,828,1,2,71,6,6i936isoyj6d0uuxdj537uc97,1,59.2,84.7,2023-04-16T16:58:11.445Z,2023-04-17T21:14:06Z,4199164005,213,3.4,4199163997,56,Back,4199163999,140,42.6,4199164003,212,18.2,4199164001,141,76.9,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535305975,829,1,2,71,12,6i936isoyj6d0uuxdj537uc97,0,43.6,82.7,2023-04-16T16:58:18.038Z,2023-04-17T21:15:07Z,4199164301,141,0.0,4199164295,196,,4199164303,212,73.5,4199164297,56,Right,4199164299,140,87.3,4199164305,213,5.4,4199164293,155,,4199164307,1,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777467,891,56,2,71,15,czkf5t3ai00ghwbga03i5aqxw,1,0,0,2023-04-16T16:58:20.938Z,2023-04-16T16:58:21Z,4196333367,56,Back,,,,,,,,,,,,,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777503,616,5,2,71,17,6i936isoyj6d0uuxdj537uc97,0,79.6,-1.6,2023-04-16T16:58:22.322Z,2023-04-16T17:37:05Z,4196333551,347,,4196333597,233,892,4196333549,56,Right,,,,,,,,,,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777489,892,5,2,71,17,czkf5t3ai00ghwbga03i5aqxw,1,20.4,101.6,2023-04-16T16:58:22.322Z,2023-04-16T16:58:24Z,4196333571,233,616,4196333477,347,,4196333475,56,Back,,,,,,,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777615,893,1,2,71,29,czkf5t3ai00ghwbga03i5aqxw,1,13.9,100,2023-04-16T16:58:34.401Z,2023-04-16T16:58:35Z,4196334065,141,93.0,4196334063,140,23.8,4196334059,56,Back,4196334071,213,5.8,4196334069,212,12.0,4196334057,107,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777633,894,1,2,71,30,czkf5t3ai00ghwbga03i5aqxw,1,23.8,92.3,2023-04-16T16:58:35.185Z,2023-04-16T16:58:37Z,4196334187,141,96.8,4196334189,212,11.6,4196334191,213,2.9,4196334185,140,13.1,4196334183,56,Back,,,,,,,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777677,895,1,2,71,32,czkf5t3ai00ghwbga03i5aqxw,1,12.5,95.4,2023-04-16T16:58:37.298Z,2023-04-16T17:15:31Z,4196334443,155,,4196334451,212,47.9,4196334453,213,5.6,4196334449,141,50.7,4196334447,140,47.7,4196334455,1,,4196334445,56,Back,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777665,624,45,2,71,37,6i936isoyj6d0uuxdj537uc97,0,52.4,52,2023-04-16T16:58:42.207Z,2023-04-16T17:16:20Z,4196406221,285,,4196334377,56,Center,4196408191,233,1065,,,,,,,,,,,,,,,,1oxiwrp4v3e7j5v5vz9fe31lh,Amir Al Ammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534790641,1065,3,2,71,37,czkf5t3ai00ghwbga03i5aqxw,1,47.6,48,2023-04-16T16:58:42.207Z,2023-04-17T21:15:32Z,4196407553,233,624,4196407529,56,Back,4199165243,465,,4196407531,286,,,,,,,,,,,,,,f3gxyvlnuwl9wglyroa6q2mll,J. Asoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777721,896,3,2,71,42,czkf5t3ai00ghwbga03i5aqxw,0,74.7,56.3,2023-04-16T16:58:47.441Z,2023-04-17T21:15:39Z,4196334699,56,Center,4199165329,465,,4196334701,286,,4196334723,211,,,,,,,,,,,,,,f3gxyvlnuwl9wglyroa6q2mll,J. Asoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777747,625,52,2,71,47,6i936isoyj6d0uuxdj537uc97,1,13.2,37.4,2023-04-16T16:58:52.718Z,2023-04-17T21:15:44Z,4199165427,376,,,,,,,,,,,,,,,,,,,,,,,e2bwgf3vzvv1rrfz39amdyrit,M. Nilsson Säfqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778079,628,61,2,71,56,6i936isoyj6d0uuxdj537uc97,1,10.8,36.6,2023-04-16T16:59:01.052Z,2023-04-16T16:59:57Z,4196336899,56,Back,4196336953,238,,,,,,,,,,,,,,,,,,,,e2bwgf3vzvv1rrfz39amdyrit,M. Nilsson Säfqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778097,629,5,2,71,56,6i936isoyj6d0uuxdj537uc97,0,17.3,-1.6,2023-04-16T16:59:01.094Z,2023-04-16T17:02:12Z,4196337003,347,,4196337057,233,899,4196337001,56,Back,,,,,,,,,,,,,,,,e2bwgf3vzvv1rrfz39amdyrit,M. Nilsson Säfqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778091,899,5,2,71,56,czkf5t3ai00ghwbga03i5aqxw,1,82.7,101.6,2023-04-16T16:59:01.094Z,2023-04-16T17:37:05Z,4196336981,347,,4196337025,233,629,4196336979,56,Left,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777855,626,27,2,71,57,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-16T16:59:02.454Z,2023-04-16T17:00:31Z,4196335479,53,cpjieadlcw20wrqn2uo02lyol,4196335477,41,Injury,4196335511,233,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777807,897,27,2,71,57,czkf5t3ai00ghwbga03i5aqxw,1,0,0,2023-04-16T16:59:02.454Z,2023-04-16T16:59:13Z,4196335525,233,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778061,627,28,2,72,36,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-16T16:59:41.463Z,2023-04-16T16:59:43Z,4196336879,233,898,4196336795,55,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778073,898,28,2,72,36,czkf5t3ai00ghwbga03i5aqxw,1,0,0,2023-04-16T16:59:41.463Z,2023-04-16T16:59:43Z,4196336883,233,627,4196336855,55,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778379,630,18,2,73,12,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-16T17:00:17.224Z,2023-04-16T17:00:18Z,4196338599,41,,4196338601,44,Defender,4196338645,55,631,4196338603,59,16,,,,,,,,,,,,,cpjieadlcw20wrqn2uo02lyol,B. Hjertstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778387,631,19,2,73,12,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-16T17:00:17.225Z,2023-04-16T17:00:18Z,4196338619,145,3,4196338625,293,1,4196338627,44,Defender,4196338629,55,630,4196338621,59,15,4196338615,41,,4196338623,292,3,,,,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778451,632,18,2,73,21,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-16T17:00:26.255Z,2023-04-16T17:00:27Z,4196339111,55,633,4196339059,44,Forward,4196339057,42,,4196339061,59,30,,,,,,,,,,,,,74rqympe5uuab87psxt8y5mcq,Alexander Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778453,633,19,2,73,21,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-16T17:00:26.256Z,2023-04-16T17:00:27Z,4196339075,293,1,4196339065,42,,4196339073,292,9,4196339069,145,9,4196339077,44,Forward,4196339079,55,632,4196339071,59,18,,,,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778669,900,1,2,73,42,czkf5t3ai00ghwbga03i5aqxw,1,89.4,100,2023-04-16T17:00:47.874Z,2023-04-16T17:00:52Z,4196340313,107,,4196340321,212,10.0,4196340315,56,Left,4196340319,141,93.2,4196340489,238,,4196340323,213,3.8,4196340317,140,81.6,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778675,901,61,2,73,44,czkf5t3ai00ghwbga03i5aqxw,1,81.6,93.2,2023-04-16T17:00:49.762Z,2023-04-16T17:01:15Z,4196340357,56,Left,4196340387,238,,,,,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534778735,634,52,2,73,50,6i936isoyj6d0uuxdj537uc97,1,4.7,37.4,2023-04-16T17:00:55.327Z,2023-04-17T21:16:14Z,4199165699,377,,,,,,,,,,,,,,,,,,,,,,,e2bwgf3vzvv1rrfz39amdyrit,M. Nilsson Säfqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
